Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
WCC,WESCO INTERNATIONAL INC,"WESCO International, Inc. provides business-to-business distribution, logistics services, and supply chain solutions in the United States, Canada, and internationally.",USD,249.79,249.79,2025-12-30,132.03,2025-04-08,17.6,276.97,2025-12-11,244.49,2025-12-18,11.7,498463,0.0257,,,2025-05-13,35.0,145.04,2025-04-21,2025-07-02,True
GILT,GILAT SATELLITE NETWORKS LTD,"Gilat Satellite Networks Ltd. , together with its subsidiaries, provides satellite-based broadband communication solutions in Israel, the United States, Peru, and internationally.",USD,13.07,13.07,2025-12-30,5.47,2025-04-08,-6.0,21.3,2021-02-12,4.07,2024-08-05,80.9,499213,0.0322,2024-11-05,92.0,2025-07-02,85.0,5.48,2025-05-23,2025-07-02,True
PH,Parker-Hannifin Corp,"Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for aerospace and defense, in-plant and industrial equipment, transportation, off-highway, energy, and HVAC and refrigeration markets in North America, ...",USD,888.82,888.82,2025-12-30,513.45,2025-04-04,17.9,899.13,2025-12-11,863.19,2025-12-17,4.0,601120,0.0154,,,2025-05-13,39.0,543.29,2025-04-21,2025-07-02,True
SVM,SILVERCORP METALS INC,"Silvercorp Metals Inc. , together with its subsidiaries, acquires, explores, develops, and mines mineral properties in China.",USD,8.58,8.58,2025-12-30,2.9,2024-12-30,31.6,8.92,2025-12-22,8.28,2025-12-29,7.2,5631883,0.0385,,,2025-03-05,65.0,3.51,2025-05-02,2025-07-02,True
EACO,EACO CORP,"EACO Corporation, through its subsidiary, Bisco Industries, Inc.",USD,83.25,83.25,2025-12-30,35.12,2025-05-05,5.4,83.84,2025-12-08,83.25,2025-12-29,0.7,40,0.0303,,,2025-07-02,58.0,35.12,2025-05-05,2025-07-02,True
SF,STIFEL FINANCIAL CORP,"Stifel Financial Corp. operates as the bank holding company for Stifel, Nicolaus & Company, Incorporated that provides retail and institutional wealth management, and investment banking services to individual investors, corporations, municipalitie...",USD,126.94,126.94,2025-12-30,75.53,2025-04-08,14.0,131.64,2025-12-11,124.95,2025-12-18,5.1,739360,0.0151,,,2025-05-13,35.0,81.76,2025-04-23,2025-07-02,True
KMT,KENNAMETAL INC,"Kennametal Inc. engages in development and application of tungsten carbides, ceramics, and hard materials and solutions worldwide.",USD,28.65,28.65,2025-12-30,17.08,2025-04-08,37.1,36.67,2021-03-15,17.08,2025-04-08,53.4,752943,0.0246,2025-06-25,78.0,2025-06-25,78.0,18.09,2025-04-21,2025-07-01,True
MC,Moelis & Co,"Moelis & Company operates as an investment banking advisory company in North and South America, Europe, the Middle East, Asia, and Australia.",USD,70.46,70.46,2025-12-30,47.34,2025-04-08,3.6,77.99,2025-02-06,47.34,2025-04-08,39.3,799876,0.0197,2025-06-26,79.0,2025-06-26,79.0,48.09,2025-04-21,2025-07-01,True
LEA,LEAR CORP,"Lear Corporation designs, develops, engineers, manufactures, assembles, and supplies automotive seating, and electrical distribution systems and related components for automotive original equipment manufacturers in North America, Europe, Africa, A...",USD,116.33,116.33,2025-12-30,73.47,2025-04-08,15.7,181.98,2021-06-03,73.47,2025-04-08,59.6,666460,0.0173,2025-07-01,84.0,2025-07-01,84.0,75.74,2025-04-16,2025-07-01,True
TCBI,TEXAS CAPITAL BANCSHARES INC/TX,"Texas Capital Bancshares, Inc.",USD,91.92,91.92,2025-12-30,61.24,2025-04-10,9.6,97.01,2025-12-11,91.92,2025-12-30,5.2,440210,0.0207,,,2025-07-01,82.0,63.45,2025-04-14,2025-07-01,True
FMCKO,FEDERAL HOME LOAN MORTGAGE CORP,Federal Home Loan Mortgage Corporation operates in the secondary mortgage market in the United States.,USD,12.97,12.97,2025-12-30,8.13,2025-03-11,-9.9,14.5,2025-09-22,12.85,2025-11-13,11.4,2380,0.017,,,2025-05-23,73.0,8.84,2025-04-17,2025-07-01,True
ASB,ASSOCIATED BANC-CORP,"Associated Banc-Corp, a bank holding company, provides various banking and nonbanking products and services to individuals and businesses in Wisconsin, Illinois, Missouri, and Minnesota.",USD,25.93,25.93,2025-12-30,18.39,2025-04-08,2.4,27.14,2025-12-11,25.93,2025-12-30,4.5,1913103,0.0188,,,2025-06-26,79.0,18.96,2025-04-14,2025-07-01,True
SMWB,SIMILARWEB LTD.,"Similarweb Ltd. provides digital data and analytics for power critical business decisions in the United States, Europe, the Asia Pacific, the United Kingdom, Israel, and internationally.",USD,7.45,7.45,2025-12-30,6.5,2025-04-21,-19.1,24.76,2021-08-10,4.53,2022-11-23,81.7,359543,0.0302,2022-12-13,20.0,2025-07-01,71.0,6.5,2025-04-21,2025-07-01,False
TNL,Travel & Leisure Co.,"Travel + Leisure Co. , together with its subsidiaries, provides hospitality services and travel products in the United States and internationally.",USD,71.42,71.42,2025-12-30,37.71,2025-04-08,19.9,72.86,2025-12-22,71.28,2025-12-29,2.2,548853,0.0248,,,2025-05-13,35.0,39.7,2025-04-21,2025-07-01,True
AA,Alcoa Corp,"Alcoa Corporation, together with its subsidiaries, engages in the bauxite mining, alumina refining, aluminum production, and energy generation business in Australia, Brazil, Canada, Iceland, Norway, Spain, the United States, and internationally.",USD,54.38,54.38,2025-12-30,22.36,2025-04-08,61.1,91.1,2022-03-24,22.36,2025-04-08,75.5,5793656,0.0355,2025-05-14,36.0,2025-05-14,36.0,23.08,2025-04-21,2025-07-01,True
WTS,WATTS WATER TECHNOLOGIES INC,"Watts Water Technologies, Inc.",USD,280.04,280.04,2025-12-30,179.34,2025-04-08,0.8,285.32,2025-09-18,263.05,2025-11-06,7.8,175126,0.015,,,2025-05-08,30.0,192.13,2025-04-21,2025-07-01,True
ANNSF,Aena S.A./ADR,Aena S. M.,USD,27.88,27.88,2025-12-30,19.14,2025-01-13,3.0,33.52,2025-07-01,25.08,2025-07-07,25.2,4000,0.0151,,,2025-04-22,99.0,22.9,2025-04-14,2025-07-01,False
UCB,UNITED COMMUNITY BANKS INC,"United Community Banks, Inc. operates as the bank holding company for United Community Bank that provides financial products and services to commercial, retail, government, education, energy, health care, and real estate sectors in the United States.",USD,31.65,31.65,2025-12-30,23.05,2025-04-11,3.1,35.21,2022-11-22,19.24,2023-05-16,45.4,690773,0.0169,2023-07-17,62.0,2025-07-01,81.0,23.27,2025-04-14,2025-07-01,True
HBAN,HUNTINGTON BANCSHARES INC /MD/,"Huntington Bancshares Incorporated operates as the bank holding company for The Huntington National Bank that provides commercial, consumer, and mortgage banking services in the United States.",USD,17.47,17.47,2025-12-30,12.15,2025-04-08,3.4,17.92,2025-12-22,17.47,2025-12-30,2.5,24607806,0.0163,,,2025-06-10,63.0,12.79,2025-04-14,2025-07-01,True
PIPR,PIPER SANDLER COMPANIES,"Piper Sandler Companies operates as an investment bank and institutional securities firm that serves corporations, private equity groups, public entities, non-profit entities, and institutional investors in the United States and internationally.",USD,342.96,342.96,2025-12-30,209.35,2025-04-08,1.6,368.61,2025-09-18,313.88,2025-11-17,14.8,127813,0.0198,,,2025-06-25,78.0,216.15,2025-04-21,2025-07-01,True
CMPS,COMPASS Pathways plc,COMPASS Pathways plc operates as a biotechnology company that focuses on mental health in the United Kingdom and the United States.,USD,6.72,6.72,2025-12-30,2.35,2025-06-23,16.5,59.2,2020-12-23,2.35,2025-06-23,96.0,1350623,0.0474,2025-07-01,8.0,2025-07-01,8.0,2.35,2025-06-23,2025-07-01,True
PLOW,"DOUGLAS DYNAMICS, INC","Douglas Dynamics, Inc. operates as a manufacturer and upfitter of commercial work truck attachments and equipment in North America.",USD,33.1,33.1,2025-12-30,21.18,2025-04-08,6.9,42.32,2021-03-12,20.08,2024-04-15,52.6,142293,0.0158,2024-07-30,106.0,2025-05-12,34.0,22.54,2025-04-14,2025-07-01,True
CCSI,"Consensus Cloud Solutions, Inc.","Consensus Cloud Solutions, Inc.",USD,21.97,21.97,2025-12-30,18.19,2025-04-21,-23.8,66.09,2021-10-13,11.64,2024-04-30,82.4,179976,0.032,2024-05-09,9.0,2025-07-01,71.0,18.19,2025-04-21,2025-07-01,True
IVZ,Invesco Ltd.,Invesco Ltd. is a publicly owned investment manager.,USD,26.46,26.46,2025-12-30,11.76,2025-04-08,15.6,27.34,2025-12-22,26.46,2025-12-30,3.2,4931346,0.0187,,,2025-06-26,79.0,12.07,2025-04-21,2025-07-01,True
KAIKY,Kawasaki Kisen Kaisha Ltd,"Kawasaki Kisen Kaisha, Ltd. engages in the provision of marine, land, and air transportation services in Japan, the United States, Europe, Asia, and internationally.",USD,12.2,12.2,2025-12-30,11.62,2025-04-04,-19.2,15.98,2024-01-16,9.55,2024-04-01,40.2,266,0.0188,2024-04-04,3.0,2025-07-01,88.0,11.62,2025-04-14,2025-07-01,False
CWBC,Community West Bancshares,Community West Bancshares operates as the bank holding company for the Central Valley Community Bank that provides various commercial banking services to small and middle-market businesses and individuals in California.,USD,22.52,22.52,2025-12-30,15.43,2025-04-14,9.5,24.2,2025-12-15,22.52,2025-12-30,6.9,155343,0.0143,,,2025-07-01,78.0,15.43,2025-04-14,2025-07-01,True
NCLH,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line Holdings Ltd.,USD,22.43,22.43,2025-12-30,15.5,2025-04-07,-7.3,33.71,2021-06-08,10.38,2022-06-16,69.2,15889086,0.0318,2022-08-08,53.0,2025-06-27,81.0,16.03,2025-04-30,2025-07-01,True
DLAKY,DEUTSCHE LUFTHANSA A G /FI,Deutsche Lufthansa AG operates as an aviation company in Germany and internationally.,USD,9.86,9.86,2025-12-30,5.46,2025-01-13,14.9,10.61,2023-03-06,5.46,2025-01-13,48.5,43040,0.0201,2025-03-05,51.0,2025-03-05,51.0,6.52,2025-04-14,2025-07-01,True
CC,Chemours Co,"The Chemours Company provides performance chemicals in North America, the Asia Pacific, Europe, the Middle East, Africa, and Latin America.",USD,11.82,11.82,2025-12-30,9.28,2025-06-02,-25.2,39.34,2022-06-07,9.28,2025-06-02,76.4,2295243,0.036,2025-07-01,29.0,2025-07-01,29.0,9.28,2025-06-02,2025-07-01,True
LOB,"Live Oak Bancshares, Inc.","Live Oak Bancshares, Inc. operates as the bank holding company for Live Oak Banking Company that provides various banking products and services in the United States.",USD,34.43,34.43,2025-12-30,23.11,2025-04-08,-1.8,96.43,2021-11-04,19.85,2023-05-11,79.4,320653,0.0226,2023-06-29,49.0,2025-07-01,84.0,23.39,2025-04-14,2025-07-01,True
PUKPF,PRUDENTIAL PLC,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa.",USD,12.45,12.45,2025-12-30,7.33,2025-01-10,-4.2,21.06,2021-05-10,7.18,2024-11-13,65.9,23,0.0288,2025-03-25,132.0,2025-04-25,105.0,9.45,2025-04-14,2025-07-01,True
HGV,Hilton Grand Vacations Inc.,"Hilton Grand Vacations Inc. develops, markets, sells, manages, and operates the resorts, timeshare plans, and ancillary reservation services under the Hilton Grand Vacations brand in the United States and Europe.",USD,45.24,45.24,2025-12-30,31.8,2025-04-08,7.1,55.0,2021-11-18,31.8,2025-04-08,42.2,790600,0.0224,2025-05-13,35.0,2025-05-13,35.0,32.86,2025-04-16,2025-07-01,True
WBS,WEBSTER FINANCIAL CORP,"Webster Financial Corporation operates as the bank holding company for Webster Bank, National Association that provides various financial products and services to businesses, individuals, and families in the United States.",USD,63.53,63.53,2025-12-30,40.84,2025-04-04,8.4,64.94,2025-12-22,63.53,2025-12-30,2.2,1245250,0.0185,,,2025-06-10,67.0,42.49,2025-04-14,2025-07-01,True
RNG,"RingCentral, Inc.","RingCentral, Inc. , together with its subsidiaries, provides cloud business communications, contact center, video, and hybrid event solutions in North America and internationally.",USD,29.35,29.35,2025-12-30,21.51,2025-04-08,4.4,443.29,2021-02-12,21.51,2025-04-08,95.1,1216403,0.0234,2025-05-12,34.0,2025-05-12,34.0,22.12,2025-04-21,2025-07-01,True
FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,Federal National Mortgage Association provides financing solutions for residential mortgages in the United States.,USD,22.0,22.0,2025-12-30,15.75,2025-04-09,-17.8,27.0,2025-09-09,22.0,2025-12-29,18.5,420,0.0222,,,2025-05-22,43.0,16.52,2025-04-16,2025-07-01,True
BCAL,California BanCorp \ CA,"California BanCorp operates as the bank holding company for California Bank of Commerce, N.",USD,18.89,18.89,2025-12-30,12.1,2025-04-11,14.8,20.02,2025-12-08,18.72,2025-12-29,6.5,196480,0.0158,,,2025-07-01,81.0,12.2,2025-04-14,2025-07-01,True
KEY,KEYCORP /NEW/,KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial banking products and services in the United States.,USD,20.73,20.73,2025-12-30,12.78,2025-04-08,13.2,21.99,2022-01-14,7.64,2023-05-04,65.2,15674160,0.0165,2023-07-19,76.0,2025-06-26,79.0,13.32,2025-04-21,2025-07-01,True
FHN,FIRST HORIZON CORP,First Horizon Corporation operates as the bank holding company for First Horizon Bank that provides various financial services.,USD,23.92,23.92,2025-12-30,15.88,2025-04-04,7.7,24.61,2025-12-22,23.92,2025-12-30,2.8,5602170,0.0204,,,2025-06-27,84.0,16.26,2025-04-21,2025-07-01,True
SEIC,SEI INVESTMENTS CO,SEI Investments Company is a publicly owned asset management holding company.,USD,83.16,83.16,2025-12-30,65.66,2025-04-08,-0.5,93.23,2025-07-10,77.79,2025-11-18,16.6,592020,0.0114,,,2025-06-24,77.0,68.85,2025-04-21,2025-07-01,False
VIV,TELEFONICA BRASIL S.A.,Telefônica Brasil S. A.,USD,11.97,11.97,2025-12-30,7.17,2024-12-30,-5.4,13.22,2025-11-28,11.6,2025-12-22,12.3,800090,0.0192,,,2025-04-24,115.0,8.54,2025-04-15,2025-06-30,True
WILC,G WILLI FOOD INTERNATIONAL LTD,G. Willi-Food International Ltd.,USD,28.97,28.97,2025-12-30,13.85,2025-04-10,50.0,29.32,2025-12-26,,,,16326,0.0172,,,2025-06-30,81.0,14.13,2025-04-14,2025-06-30,True
FMCKM,FEDERAL HOME LOAN MORTGAGE CORP,Federal Home Loan Mortgage Corporation operates in the secondary mortgage market in the United States.,USD,12.5,12.5,2025-12-30,7.62,2025-04-07,-9.1,14.1,2025-09-04,11.76,2025-12-02,16.6,10236,0.0213,,,2025-05-22,45.0,8.47,2025-04-23,2025-06-30,True
VOYA,"Voya Financial, Inc.","Voya Financial, Inc. provides workplace benefits, and savings solutions and technologies in the United States and internationally.",USD,75.0,75.0,2025-12-30,53.22,2025-04-08,1.7,81.32,2024-10-17,53.22,2025-04-08,34.6,799920,0.0146,2025-06-26,79.0,2025-06-26,79.0,53.93,2025-04-21,2025-06-30,True
CYBR,CyberArk Software Ltd.,"CyberArk Software Ltd. develops, markets, and sells software-based identity security solutions and services in the United States, Israel, the United Kingdom, Europe, the Middle East, Africa, and internationally.",USD,451.32,451.32,2025-12-30,305.98,2025-04-07,-7.9,522.02,2025-10-28,440.07,2025-11-21,15.7,611380,0.0166,,,2025-06-06,60.0,312.9,2025-04-21,2025-06-30,True
BSTZ,BlackRock Science & Technology Term Trust,"BlackRock Science and Technology Term Trust is a closed-ended equity mutual fund launched by BlackRock, Inc.",USD,22.76,22.76,2025-12-30,14.54,2025-04-07,4.8,26.7,2021-11-16,10.86,2022-12-28,59.3,179556,0.0129,2023-07-31,215.0,2025-06-26,80.0,14.83,2025-04-21,2025-06-30,True
LC,LendingClub Corp,"LendingClub Corporation, operates as a bank holding company, that provides range of financial products and services in the United States.",USD,19.26,19.26,2025-12-30,8.56,2025-04-08,29.0,47.61,2021-11-01,5.01,2023-10-26,89.5,1525163,0.0334,2023-12-01,36.0,2025-05-12,34.0,9.24,2025-04-14,2025-06-30,True
HLT,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,USD,290.43,290.43,2025-12-30,200.93,2025-04-08,13.2,293.48,2025-12-26,,,,1599016,0.0144,,,2025-06-27,80.0,204.24,2025-04-21,2025-06-30,True
RSI,"Rush Street Interactive, Inc.","Rush Street Interactive, Inc. operates as an online casino and sports betting company in the United States, Canada, and Latin America.",USD,20.11,20.11,2025-12-30,9.68,2025-03-13,0.3,25.17,2021-01-20,2.79,2023-04-05,88.9,1228020,0.032,2023-07-11,97.0,2025-05-29,77.0,11.33,2025-04-21,2025-06-30,True
EOSE,"Eos Energy Enterprises, Inc.","Eos Energy Enterprises, Inc. designs, develops, manufactures, and markets energy storage solutions for utility-scale, microgrid, and commercial and industrial applications in the United States.",USD,11.35,11.35,2025-12-30,3.3,2025-04-08,-8.2,30.44,2021-01-12,0.64,2024-05-08,97.9,18733150,0.0732,2024-06-11,34.0,2025-04-15,7.0,3.8,2025-06-04,2025-06-30,True
FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,Federal National Mortgage Association provides financing solutions for residential mortgages in the United States.,USD,23.48,23.48,2025-12-30,15.48,2025-03-13,-7.0,27.5,2025-09-12,22.49,2025-12-29,18.2,5713,0.025,,,2025-05-28,76.0,16.3,2025-04-24,2025-06-30,True
ELCPF,EDP ENERGIAS DE PORTUGAL SA,"EDP, S. A.",USD,4.31,4.31,2025-12-30,2.73,2025-01-10,-2.5,5.36,2021-01-06,2.73,2025-01-10,49.1,426,0.0285,2025-04-23,103.0,2025-04-23,103.0,3.29,2025-04-14,2025-06-30,True
TDOC,"Teladoc Health, Inc.","Teladoc Health, Inc. provides virtual healthcare services worldwide.",USD,7.0,7.0,2025-12-30,6.51,2025-04-21,-10.3,294.54,2021-02-08,6.51,2025-04-21,97.8,4855830,0.0388,2025-06-30,70.0,2025-06-30,70.0,6.51,2025-04-21,2025-06-30,False
CFG,CITIZENS FINANCIAL GROUP INC/RI,"Citizens Financial Group, Inc.",USD,58.95,58.95,2025-12-30,33.29,2025-04-04,12.8,59.88,2025-12-22,58.95,2025-12-30,1.6,4607333,0.0175,,,2025-06-26,83.0,33.51,2025-04-21,2025-06-27,True
SARO,"StandardAero, Inc.","StandardAero, Inc. provides aerospace engine aftermarket services for fixed and rotary wing aircraft in the United States, Canada, the United Kingdom, Rest of Europe, Asia, and internationally.",USD,28.79,28.79,2025-12-30,22.23,2025-04-08,4.9,32.97,2024-10-03,22.23,2025-04-08,32.6,1428666,0.0198,2025-05-13,35.0,2025-05-13,35.0,24.22,2025-04-21,2025-06-27,False
SNV,SYNOVUS FINANCIAL CORP,Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides commercial and consumer banking products and services in the United States.,USD,51.33,51.33,2025-12-30,37.39,2025-04-08,6.3,58.71,2025-07-22,43.73,2025-10-29,25.5,884633,0.0185,,,2025-06-23,76.0,39.13,2025-04-14,2025-06-27,True
POWL,POWELL INDUSTRIES INC,"Powell Industries, Inc. , together with its subsidiaries, designs, develops, manufactures, sells, and services custom-engineered equipment and systems.",USD,327.47,327.47,2025-12-30,155.04,2025-03-04,3.3,408.03,2025-10-29,282.05,2025-11-21,30.9,218840,0.0369,,,2025-06-27,115.0,158.84,2025-04-21,2025-06-27,True
NKE,"NIKE, Inc.","NIKE, Inc. , together with its subsidiaries, designs, develops, markets, and sells athletic and casual footwear, apparel, equipment, accessories, and services for men, women, and kids in North America, Europe, the Middle East, Africa, Greater Chin...",USD,61.19,61.19,2025-12-30,52.31,2025-04-08,-17.0,166.25,2021-11-05,52.31,2025-04-08,68.5,19525700,0.0239,2025-06-27,80.0,2025-06-27,80.0,52.59,2025-04-16,2025-06-27,False
HTHIY,HITACHI LTD,"Hitachi, Ltd. provides digital system and services, green energy and mobility, and connective industry solutions in Japan and internationally.",USD,31.46,31.46,2025-12-30,19.0,2025-04-07,19.8,57.04,2025-02-18,19.0,2025-04-07,66.7,403893,0.0232,2025-04-23,16.0,2025-04-23,16.0,22.7,2025-04-14,2025-06-27,True
EMBJ,EMBRAER S.A.,Embraer S. A.,USD,64.81,64.81,2025-12-30,36.36,2024-12-30,7.0,66.93,2025-10-28,60.94,2025-11-24,8.9,805660,0.0221,,,2025-02-27,59.0,42.04,2025-04-21,2025-06-27,True
BCS,BARCLAYS PLC,"Barclays PLC provides various financial services in the United Kingdom, Europe, the Americas, Africa, the Middle East, and Asia.",USD,25.59,25.59,2025-12-30,12.37,2025-01-10,24.2,25.74,2025-12-26,,,,5445376,0.0155,,,2025-03-05,54.0,14.15,2025-04-14,2025-06-27,True
HTHIF,HITACHI LTD,"Hitachi, Ltd. provides digital system and services, green energy and mobility, and connective industry solutions in Japan and internationally.",USD,32.0,32.0,2025-12-30,18.91,2025-04-09,17.2,35.63,2025-10-31,29.65,2025-11-18,16.8,11843,0.035,,,2025-04-24,15.0,22.51,2025-04-15,2025-06-27,True
MATW,MATTHEWS INTERNATIONAL CORP,"Matthews International Corporation provides brand solutions, memorialization products, and industrial technologies worldwide.",USD,26.47,26.47,2025-12-30,18.18,2025-05-06,11.2,44.37,2023-07-20,18.18,2025-05-06,59.0,312403,0.02,2025-06-27,52.0,2025-06-27,52.0,18.18,2025-05-06,2025-06-27,True
AXP,AMERICAN EXPRESS CO,"American Express Company, together with its subsidiaries, operates as integrated payments company in the United States, Europe, the Middle East and Africa, the Asia Pacific, Australia, New Zealand, Latin America, Canada, the Caribbean, and Interna...",USD,373.39,373.39,2025-12-30,230.22,2025-04-08,13.9,384.89,2025-12-11,373.39,2025-12-30,3.0,2552566,0.0162,,,2025-05-13,35.0,241.29,2025-04-21,2025-06-27,True
RSHGY,RESONA HOLDINGS INC,"Resona Holdings, Inc. , through its subsidiaries, engages in the provision retail and commercial banking products and services in Japan and internationally.",USD,19.04,19.04,2025-12-30,12.81,2025-04-07,-5.1,21.08,2025-08-15,18.82,2025-10-17,10.7,51599,0.0182,,,2025-05-13,36.0,14.23,2025-04-21,2025-06-27,True
PNR,PENTAIR plc,"Pentair plc provides various water solutions in the United States, Western Europe, China, Eastern Europe, Latin America, the Middle East, Southeast Asia, Australia, Canada, and Japan.",USD,105.78,105.78,2025-12-30,75.59,2025-04-08,-4.1,112.34,2025-09-11,101.48,2025-11-20,9.7,1173470,0.0117,,,2025-05-16,38.0,78.6,2025-04-21,2025-06-27,True
SRBEF,VusionGroup,VusionGroup S. A.,USD,238.15,238.15,2025-12-30,139.4,2024-12-27,-0.8,319.08,2025-06-27,227.95,2025-11-24,28.6,6,0.0289,,,2025-06-27,182.0,139.4,2025-04-14,2025-06-27,True
AHCO,AdaptHealth Corp.,"AdaptHealth Corp. , together with its subsidiaries, distributes home medical equipment (HME), medical supplies, and home and related services in the United States.",USD,10.12,10.12,2025-12-30,7.33,2025-04-21,11.1,40.15,2021-02-01,6.49,2023-12-20,83.8,1114306,0.0309,2024-02-27,69.0,2025-06-27,67.0,7.33,2025-04-21,2025-06-27,True
FLS,FLOWSERVE CORP,"Flowserve Corporation designs, manufactures, distributes, and services industrial flow management equipment in the United States, Canada, Mexico, Europe, the Middle East, Africa, and the Asia Pacific.",USD,70.16,70.16,2025-12-30,39.06,2025-04-08,33.4,73.26,2025-12-11,69.0,2025-12-17,5.8,1285113,0.0378,,,2025-05-13,35.0,40.04,2025-04-21,2025-06-27,True
TER,"TERADYNE, INC","Teradyne, Inc. designs, develops, manufactures, and sells automated test systems and robotics products in the United States, Asia Pacific, Europe, the Middle East, and Africa.",USD,196.67,196.67,2025-12-30,67.74,2025-04-08,39.5,204.01,2025-12-10,185.21,2025-12-17,9.2,3067180,0.0388,,,2025-06-10,63.0,69.58,2025-04-21,2025-06-26,True
SHBI,SHORE BANCSHARES INC,"Shore Bancshares, Inc. operates as a bank holding company for the Shore United Bank, N.",USD,17.67,17.67,2025-12-30,11.51,2025-04-11,8.5,18.83,2025-12-18,17.67,2025-12-30,6.2,209793,0.0174,,,2025-06-12,62.0,11.78,2025-04-14,2025-06-26,True
ESE,ESCO TECHNOLOGIES INC,"ESCO Technologies Inc. provides engineered components and systems for aviation, navy, defense, and industrial customers.",USD,196.92,196.92,2025-12-30,128.75,2025-01-10,-7.6,224.36,2025-11-24,195.59,2025-12-05,12.8,236023,0.0165,,,2025-02-20,41.0,146.49,2025-04-21,2025-06-26,True
FCX,FREEPORT-MCMORAN INC,"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia.",USD,51.41,51.41,2025-12-30,28.82,2025-04-04,32.0,53.71,2024-05-20,28.82,2025-04-04,46.3,15488260,0.0223,2025-05-06,32.0,2025-05-06,32.0,32.67,2025-04-17,2025-06-26,True
TBBK,"Bancorp, Inc.","The Bancorp, Inc. operates as the financial holding company for The Bancorp Bank, National Association that provides banking products and services in the United States.",USD,68.25,68.25,2025-12-30,40.93,2025-04-07,-7.4,80.34,2025-10-14,59.41,2025-11-19,26.1,522883,0.0317,,,2025-05-12,35.0,43.51,2025-04-21,2025-06-26,True
PJT,PJT Partners Inc.,"PJT Partners Inc. , an investment bank, provides various strategic advisory, shareholder advisory, capital markets advisory, and restructuring and special situations services to corporations, financial sponsors, institutional investors, and govern...",USD,169.68,169.68,2025-12-30,124.87,2025-04-08,-2.2,187.99,2025-09-18,158.62,2025-11-17,15.6,241130,0.019,,,2025-06-26,79.0,126.41,2025-04-21,2025-06-26,True
AMTM,"Amentum Holdings, Inc.","Amentum Holdings, Inc. engages in the provision of engineering and technology solutions in the United States and internationally.",USD,29.3,29.3,2025-12-30,16.43,2025-04-08,16.5,33.4,2024-11-08,16.43,2025-04-08,50.8,2783536,0.0356,2025-04-24,16.0,2025-04-24,16.0,18.42,2025-04-21,2025-06-26,True
PBT,PERMIAN BASIN ROYALTY TRUST,Permian Basin Royalty Trust holds royalty interests in various oil and gas properties in the United States.,USD,17.0,17.0,2025-12-30,8.68,2025-04-07,-7.2,24.83,2023-04-10,8.68,2025-04-07,65.1,74126,0.0266,2025-06-09,63.0,2025-06-09,63.0,9.32,2025-04-15,2025-06-26,True
ALLY,Ally Financial Inc.,"Ally Financial Inc. , a digital financial-services company, provides various digital financial products and services in the United States, Canada, and Bermuda.",USD,45.59,45.59,2025-12-30,29.35,2025-04-21,18.6,48.29,2021-06-01,20.21,2023-03-17,58.1,2877940,0.0198,2023-06-13,88.0,2025-06-26,66.0,29.35,2025-04-21,2025-06-26,True
PENG,"Penguin Solutions, Inc.","Penguin Solutions, Inc. designs, builds, deploys and manages enterprise solutions worldwide.",USD,20.03,20.03,2025-12-30,14.53,2025-04-08,-26.0,36.5,2022-01-03,12.63,2022-10-20,65.4,986650,0.0374,2022-11-11,22.0,2025-05-12,34.0,15.71,2025-04-21,2025-06-26,True
BAC,BANK OF AMERICA CORP /DE/,"Bank of America Corporation, through its subsidiaries, provides various financial products and services for individual consumers, small and middle-market businesses, institutional investors, large corporations, and governments worldwide.",USD,55.28,55.28,2025-12-30,33.82,2025-04-04,9.6,56.25,2025-12-24,,,,36919960,0.0127,,,2025-05-14,40.0,36.07,2025-04-14,2025-06-26,True
AYI,ACUITY INC. (DE),"Acuity Inc. provides lighting, lighting controls, building management system, and an audio, video, and control platform in the United States and internationally.",USD,364.92,364.92,2025-12-30,222.91,2025-04-08,0.6,374.72,2025-12-04,350.51,2025-12-17,6.5,262560,0.0155,,,2025-06-26,79.0,228.13,2025-04-16,2025-06-26,True
AX,"Axos Financial, Inc.","Axos Financial, Inc. , together with its subsidiaries, operates as a consumer and business banking provider in the United States.",USD,86.76,86.76,2025-12-30,56.36,2025-04-08,3.9,92.31,2025-08-27,75.6,2025-11-17,18.1,322356,0.0204,,,2025-05-13,35.0,58.33,2025-04-14,2025-06-26,True
