date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KNSL')","('high', 'KNSL')","('low', 'KNSL')","('close', 'KNSL')","('adj_close', 'KNSL')","('volume', 'KNSL')","('currency', '')"
2020-12-17,249.8699951171875,250.80999755859375,246.27999877929688,249.58999633789062,247.3363037109375,120000,,,,,,,,
2020-12-18,251.2899932861328,252.69500732421875,245.07000732421875,246.4600067138672,244.23455810546875,279700,,,,,,,,
2020-12-21,242.25999450683594,249.19000244140625,239.0500030517578,249.11000061035156,246.8606414794922,108200,,,,,,,,
2020-12-22,232.72999572753906,235.72999572753906,214.4199981689453,218.52999877929688,216.55677795410156,765300,,,,,,,,
2020-12-23,222.30999755859375,228.32000732421875,212.63999938964844,216.0449981689453,214.09420776367188,525100,,,,,,,,
2020-12-24,215.7100067138672,218.29600524902344,205.0399932861328,207.27999877929688,205.40834045410156,285900,,,,,,,,
2020-12-28,207.3800048828125,210.84500122070312,198.02000427246094,208.0,206.12184143066406,4230700,,,,,,,,
2020-12-29,210.0,210.11000061035156,200.01499938964844,202.07000732421875,200.2454071044922,322500,,,,,,,,
2020-12-30,203.22000122070312,204.125,198.72000122070312,203.00999450683594,201.17689514160156,199500,,,,,,,,
2020-12-31,204.0,204.27000427246094,199.0500030517578,200.1300048828125,198.3228759765625,227100,,,,,,,,
2021-01-04,201.89999389648438,203.91000366210938,198.79400634765625,202.16000366210938,200.33457946777344,263800,,,,,,,,
2021-01-05,202.3000030517578,203.99000549316406,199.3000030517578,199.58999633789062,197.78778076171875,238000,,,,,,,,
2021-01-06,202.1300048828125,211.1699981689453,200.02000427246094,210.92999267578125,209.02536010742188,296800,,,,,,,,
2021-01-07,212.22000122070312,214.73500061035156,207.75,209.8000030517578,207.9055633544922,184800,,,,,,,,
2021-01-08,207.58999633789062,213.1199951171875,207.58999633789062,210.5800018310547,208.6785430908203,155300,,,,,,,,
2021-01-11,208.1199951171875,213.52000427246094,208.1199951171875,210.42999267578125,208.52989196777344,134200,,,,,,,,
2021-01-12,210.88999938964844,216.1199951171875,209.97000122070312,213.64999389648438,211.7208251953125,285200,,,,,,,,
2021-01-13,214.0800018310547,215.24000549316406,211.1999969482422,214.33999633789062,212.4046173095703,90100,,,,,,,,
2021-01-14,216.38999938964844,216.5,199.00999450683594,200.41000366210938,198.60037231445312,233700,,,,,,,,
2021-01-15,199.5500030517578,202.73500061035156,194.24000549316406,198.3000030517578,196.50942993164062,277100,,,,,,,,
2021-01-19,199.77999877929688,199.77999877929688,192.4199981689453,192.97999572753906,191.23744201660156,189600,,,,,,,,
2021-01-20,192.00999450683594,194.72000122070312,190.8699951171875,192.0,190.26629638671875,203100,,,,,,,,
2021-01-21,190.63999938964844,196.30999755859375,190.00999450683594,191.5800018310547,189.85011291503906,227400,,,,,,,,
2021-01-22,191.19000244140625,192.86000061035156,187.1300048828125,191.82000732421875,190.08798217773438,167200,,,,,,,,
2021-01-25,193.4499969482422,194.93600463867188,187.6999969482422,193.4199981689453,191.67349243164062,153400,,,,,,,,
2021-01-26,194.44000244140625,196.91000366210938,189.3800048828125,189.44000244140625,187.7294464111328,160300,,,,,,,,
2021-01-27,187.0,190.36000061035156,182.25,187.50999450683594,185.8168487548828,307500,,,,,,,,
2021-01-28,188.47000122070312,191.11000061035156,188.25,189.5399932861328,187.82855224609375,118700,,,,,,,,
2021-01-29,187.0800018310547,190.5800018310547,184.9250030517578,187.55999755859375,185.86642456054688,242900,,,,,,,,
2021-02-01,189.82000732421875,190.24000549316406,185.9499969482422,189.1699981689453,187.46185302734375,195400,,,,,,,,
2021-02-02,188.97000122070312,191.77999877929688,185.98500061035156,187.3300018310547,185.6384735107422,220500,,,,,,,,
2021-02-03,188.51199340820312,188.9499969482422,182.61000061035156,184.92999267578125,183.26011657714844,175900,,,,,,,,
2021-02-04,185.17999267578125,188.8800048828125,184.0399932861328,188.27000427246094,186.57003784179688,209000,,,,,,,,
2021-02-05,189.67999267578125,192.2050018310547,188.1999969482422,189.82000732421875,188.1060028076172,160500,,,,,,,,
2021-02-08,190.3800048828125,193.19000244140625,186.47000122070312,188.0399932861328,186.34205627441406,264900,,,,,,,,
2021-02-09,187.75,191.3699951171875,187.75,190.94000244140625,189.21591186523438,269100,,,,,,,,
2021-02-10,191.99000549316406,192.3699951171875,188.72000122070312,190.69000244140625,188.96815490722656,169700,,,,,,,,
2021-02-11,191.00999450683594,196.5,190.0399932861328,196.22999572753906,194.4580841064453,233600,,,,,,,,
2021-02-12,196.97999572753906,203.0,196.14500427246094,197.8300018310547,196.04371643066406,188200,,,,,,,,
2021-02-16,197.82000732421875,200.77999877929688,192.1750030517578,192.92999267578125,191.18788146972656,157000,,,,,,,,
2021-02-17,191.22000122070312,194.14500427246094,190.3699951171875,190.72000122070312,188.9978790283203,152400,,,,,,,,
2021-02-18,190.0399932861328,191.00999450683594,186.51499938964844,189.57000732421875,187.8582763671875,131500,,,,,,,,
2021-02-19,200.0,205.0,178.74000549316406,179.82000732421875,178.1962890625,463100,,,,,,,,
2021-02-22,178.9199981689453,181.89999389648438,175.55999755859375,175.9499969482422,174.3612518310547,260700,,,,,,,,
2021-02-23,173.97999572753906,177.07000732421875,169.42999267578125,176.5399932861328,174.94586181640625,233100,,,,,,,,
2021-02-24,181.0,181.69500732421875,174.30999755859375,175.80999755859375,174.22250366210938,210200,,,,,,,,
2021-02-25,176.2100067138672,176.72999572753906,168.2899932861328,168.52999877929688,167.11280822753906,136400,,,,,,,,
2021-02-26,172.52000427246094,177.6699981689453,170.3699951171875,176.05999755859375,174.57943725585938,223300,,,,,,,,
2021-03-01,177.88999938964844,183.89999389648438,177.5,183.47999572753906,181.93704223632812,155900,,,,,,,,
2021-03-02,184.69000244140625,184.69000244140625,174.10000610351562,175.3800048828125,173.9051971435547,184100,,,,,,,,
2021-03-03,176.72000122070312,176.80999755859375,165.57000732421875,166.08999633789062,164.69329833984375,223000,,,,,,,,
2021-03-04,165.69000244140625,166.2100067138672,155.02000427246094,157.7899932861328,156.46310424804688,328000,,,,,,,,
2021-03-05,159.6199951171875,163.1300048828125,154.0050048828125,162.57000732421875,161.20294189453125,222500,,,,,,,,
2021-03-08,162.94000244140625,166.0500030517578,160.3699951171875,163.22000122070312,161.84750366210938,186600,,,,,,,,
2021-03-09,167.97999572753906,172.52000427246094,166.25999450683594,169.32000732421875,167.89617919921875,232600,,,,,,,,
2021-03-10,170.47999572753906,175.69000244140625,170.4499969482422,171.9600067138672,170.5139617919922,246900,,,,,,,,
2021-03-11,174.41000366210938,176.97000122070312,170.88999938964844,176.69000244140625,175.2041778564453,157300,,,,,,,,
2021-03-12,175.7100067138672,178.8699951171875,172.94000244140625,173.7100067138672,172.2492218017578,157000,,,,,,,,
2021-03-15,174.0,177.42999267578125,172.39999389648438,176.50999450683594,175.02566528320312,103800,,,,,,,,
2021-03-16,176.9600067138672,176.9600067138672,172.5399932861328,173.75,172.28890991210938,94400,,,,,,,,
2021-03-17,172.5399932861328,175.25,170.5850067138672,175.25,173.77627563476562,91800,,,,,,,,
2021-03-18,174.32000732421875,174.70799255371094,166.65499877929688,167.55999755859375,166.15097045898438,131800,,,,,,,,
2021-03-19,166.52999877929688,171.83999633789062,164.3699951171875,170.27000427246094,168.8382110595703,463200,,,,,,,,
2021-03-22,171.97000122070312,172.4499969482422,165.3699951171875,165.52999877929688,164.1380157470703,111800,,,,,,,,
2021-03-23,164.85000610351562,168.16000366210938,164.00999450683594,164.42999267578125,163.04727172851562,106700,,,,,,,,
2021-03-24,165.2220001220703,167.74000549316406,161.94000244140625,161.94000244140625,160.57821655273438,105800,,,,,,,,
2021-03-25,161.74000549316406,164.83999633789062,158.57000732421875,163.77000427246094,162.392822265625,141200,,,,,,,,
2021-03-26,163.39999389648438,169.64999389648438,163.39999389648438,167.8800048828125,166.46829223632812,105400,,,,,,,,
2021-03-29,166.32000732421875,169.2899932861328,160.66000366210938,161.69000244140625,160.33030700683594,123900,,,,,,,,
2021-03-30,160.82000732421875,162.3800048828125,159.44500732421875,162.2899932861328,160.92530822753906,143400,,,,,,,,
2021-03-31,163.9499969482422,166.99000549316406,162.69000244140625,164.8000030517578,163.41416931152344,286400,,,,,,,,
2021-04-01,166.69000244140625,171.33999633789062,165.5,167.63999938964844,166.2303009033203,132500,,,,,,,,
2021-04-05,168.69000244140625,171.4199981689453,167.00999450683594,170.66000366210938,169.22483825683594,131900,,,,,,,,
2021-04-06,169.3000030517578,171.94400024414062,168.96499633789062,170.27000427246094,168.8382110595703,65600,,,,,,,,
2021-04-07,170.47000122070312,170.5500030517578,164.5800018310547,164.8800048828125,163.49349975585938,73400,,,,,,,,
2021-04-08,165.05999755859375,168.1999969482422,164.69000244140625,168.08999633789062,166.67648315429688,90400,,,,,,,,
2021-04-09,167.94000244140625,169.9530029296875,167.00999450683594,169.74000549316406,168.31263732910156,65300,,,,,,,,
2021-04-12,168.74000549316406,171.22999572753906,168.22000122070312,169.7100067138672,168.2828826904297,89200,,,,,,,,
2021-04-13,168.7100067138672,169.8249969482422,166.9290008544922,168.02999877929688,166.61697387695312,70900,,,,,,,,
2021-04-14,168.02999877929688,170.22999572753906,167.88999938964844,168.82000732421875,167.40037536621094,54700,,,,,,,,
2021-04-15,169.27999877929688,171.99000549316406,167.84500122070312,170.27999877929688,168.8480987548828,66900,,,,,,,,
2021-04-16,169.69000244140625,170.0399932861328,166.6999969482422,168.47000122070312,167.05331420898438,151400,,,,,,,,
2021-04-19,167.5,167.99000549316406,164.3699951171875,165.35000610351562,163.95956420898438,156600,,,,,,,,
2021-04-20,164.14999389648438,166.60000610351562,164.02499389648438,165.24000549316406,163.8505096435547,78400,,,,,,,,
2021-04-21,164.49000549316406,171.00999450683594,164.49000549316406,170.74000549316406,169.30422973632812,124500,,,,,,,,
2021-04-22,171.8300018310547,174.13999938964844,170.00999450683594,171.22000122070312,169.7801971435547,109400,,,,,,,,
2021-04-23,172.7899932861328,175.22999572753906,171.44000244140625,174.9600067138672,173.48873901367188,95400,,,,,,,,
2021-04-26,176.19000244140625,176.97999572753906,174.22999572753906,175.72000122070312,174.24232482910156,114500,,,,,,,,
2021-04-27,177.63999938964844,179.77499389648438,176.3800048828125,177.47000122070312,175.97763061523438,213000,,,,,,,,
2021-04-28,178.1300048828125,178.41000366210938,170.05999755859375,170.97999572753906,169.54220581054688,105300,,,,,,,,
2021-04-29,172.1699981689453,174.0749969482422,170.7100067138672,172.8300018310547,171.37664794921875,106400,,,,,,,,
2021-04-30,174.80999755859375,180.55299377441406,170.89999389648438,174.00999450683594,172.54666137695312,207900,,,,,,,,
2021-05-03,175.52000427246094,176.97999572753906,171.1750030517578,171.27999877929688,169.8396759033203,135800,,,,,,,,
2021-05-04,171.27999877929688,171.27999877929688,166.41000366210938,170.08999633789062,168.6596221923828,87200,,,,,,,,
2021-05-05,171.0500030517578,171.0500030517578,165.0,167.7100067138672,166.2997283935547,82700,,,,,,,,
2021-05-06,167.7100067138672,168.9600067138672,164.41600036621094,168.66000366210938,167.24171447753906,92400,,,,,,,,
2021-05-07,169.0,172.14999389648438,167.6300048828125,168.3000030517578,166.88475036621094,92700,,,,,,,,
2021-05-10,167.25999450683594,168.0,160.3000030517578,160.6199951171875,159.2693328857422,116300,,,,,,,,
2021-05-11,158.10000610351562,162.0050048828125,157.3000030517578,158.5399932861328,157.2068328857422,149000,,,,,,,,
2021-05-12,157.3000030517578,159.50999450683594,153.14999389648438,154.0500030517578,152.7545928955078,161200,,,,,,,,
2021-05-13,154.47999572753906,157.4600067138672,153.1199951171875,156.6300048828125,155.3128662109375,123800,,,,,,,,
2021-05-14,154.97999572753906,162.23500061035156,153.9199981689453,161.52999877929688,160.17164611816406,114100,,,,,,,,
2021-05-17,160.9499969482422,161.32000732421875,157.74000549316406,159.19000244140625,157.85133361816406,86100,,,,,,,,
2021-05-18,158.00999450683594,161.60000610351562,157.23500061035156,157.89999389648438,156.57215881347656,89900,,,,,,,,
2021-05-19,156.08999633789062,159.57000732421875,154.50999450683594,159.3699951171875,158.02980041503906,79200,,,,,,,,
2021-05-20,159.3699951171875,163.02000427246094,158.27999877929688,163.0,161.6293182373047,121800,,,,,,,,
2021-05-21,164.91000366210938,167.8800048828125,162.6199951171875,163.1300048828125,161.75820922851562,112300,,,,,,,,
2021-05-24,163.3000030517578,165.0,162.6999969482422,163.91000366210938,162.53163146972656,62800,,,,,,,,
2021-05-25,164.0,164.6999969482422,162.4499969482422,163.52999877929688,162.15484619140625,115000,,,,,,,,
2021-05-26,163.4499969482422,166.30499267578125,162.33999633789062,164.47999572753906,163.2066192626953,80200,,,,,,,,
2021-05-27,164.35000610351562,166.25999450683594,163.85000610351562,165.57000732421875,164.2881622314453,106800,,,,,,,,
2021-05-28,165.47000122070312,166.77000427246094,165.19000244140625,166.4600067138672,165.1713104248047,65200,,,,,,,,
2021-06-01,167.0,167.0,162.00999450683594,162.0800018310547,160.8252410888672,75500,,,,,,,,
2021-06-02,162.27999877929688,162.53500366210938,160.0,162.1999969482422,160.9442596435547,129400,,,,,,,,
2021-06-03,161.3300018310547,162.1999969482422,160.0,160.4499969482422,159.20782470703125,96100,,,,,,,,
2021-06-04,160.5,161.58999633789062,159.68499755859375,160.97999572753906,159.7337188720703,77100,,,,,,,,
2021-06-07,161.25,161.99000549316406,160.50999450683594,161.83999633789062,160.58706665039062,97500,,,,,,,,
2021-06-08,162.57000732421875,164.80999755859375,160.51499938964844,164.1199951171875,162.8494110107422,80100,,,,,,,,
2021-06-09,164.19000244140625,164.2949981689453,161.5,161.8699951171875,160.61683654785156,78700,,,,,,,,
2021-06-10,163.27000427246094,163.56199645996094,160.80999755859375,161.36000061035156,160.11077880859375,67800,,,,,,,,
2021-06-11,162.66000366210938,163.60000610351562,162.00999450683594,163.4600067138672,162.19451904296875,66200,,,,,,,,
2021-06-14,163.8800048828125,165.1300048828125,161.5800018310547,162.97000122070312,161.70831298828125,81600,,,,,,,,
2021-06-15,163.2899932861328,168.83999633789062,162.5,167.38999938964844,166.0941162109375,110200,,,,,,,,
2021-06-16,167.6999969482422,167.6999969482422,164.0,164.32000732421875,163.04791259765625,96000,,,,,,,,
2021-06-17,164.9199981689453,165.09500122070312,161.25,161.8800048828125,160.6267852783203,141100,,,,,,,,
2021-06-18,160.00999450683594,161.6199951171875,156.27000427246094,156.50999450683594,155.29832458496094,154000,,,,,,,,
2021-06-21,156.6300048828125,160.66000366210938,156.52000427246094,158.66000366210938,157.43173217773438,102900,,,,,,,,
2021-06-22,158.67999267578125,159.86000061035156,157.10000610351562,159.27999877929688,158.04689025878906,61400,,,,,,,,
2021-06-23,159.27000427246094,160.4499969482422,158.24000549316406,159.22999572753906,157.99725341796875,84100,,,,,,,,
2021-06-24,160.36000061035156,161.50999450683594,159.0399932861328,161.50999450683594,160.25961303710938,53400,,,,,,,,
2021-06-25,162.39999389648438,162.9499969482422,160.99000549316406,162.07000732421875,160.81527709960938,213800,,,,,,,,
2021-06-28,161.74000549316406,162.92999267578125,159.08999633789062,159.52000427246094,158.2850341796875,93400,,,,,,,,
2021-06-29,159.1199951171875,163.17999267578125,159.1199951171875,162.52999877929688,161.271728515625,76100,,,,,,,,
2021-06-30,161.35000610351562,165.0,161.35000610351562,164.77000427246094,163.49441528320312,119600,,,,,,,,
2021-07-01,165.22000122070312,169.97999572753906,165.22000122070312,169.4199981689453,168.10838317871094,127800,,,,,,,,
2021-07-02,170.14999389648438,171.02000427246094,167.79400634765625,170.25,168.93194580078125,90300,,,,,,,,
2021-07-06,170.5,174.8000030517578,169.28799438476562,173.66000366210938,172.31556701660156,109000,,,,,,,,
2021-07-07,174.0,174.53500366210938,169.92999267578125,170.16000366210938,168.8426971435547,126000,,,,,,,,
2021-07-08,166.63999938964844,168.77999877929688,163.21499633789062,164.25999450683594,162.98834228515625,92000,,,,,,,,
2021-07-09,165.17999267578125,169.97999572753906,164.0500030517578,168.3699951171875,167.06649780273438,104100,,,,,,,,
2021-07-12,168.3699951171875,168.3699951171875,165.10000610351562,167.94000244140625,166.6398468017578,65200,,,,,,,,
2021-07-13,167.05999755859375,167.7100067138672,165.19000244140625,165.9499969482422,164.66525268554688,73300,,,,,,,,
2021-07-14,167.0500030517578,168.77999877929688,165.5,168.5800018310547,167.27488708496094,94100,,,,,,,,
2021-07-15,168.02000427246094,173.5800018310547,167.63999938964844,172.86000061035156,171.5217742919922,148800,,,,,,,,
2021-07-16,173.99000549316406,176.3470001220703,173.16000366210938,174.6999969482422,173.3474578857422,117200,,,,,,,,
2021-07-19,172.5050048828125,172.5050048828125,166.0500030517578,166.52999877929688,165.24075317382812,82900,,,,,,,,
2021-07-20,166.6300048828125,171.83999633789062,166.0,168.38999938964844,167.08636474609375,151400,,,,,,,,
2021-07-21,169.64999389648438,172.25999450683594,167.21499633789062,168.0399932861328,166.73904418945312,89400,,,,,,,,
2021-07-22,167.16000366210938,167.46299743652344,162.61000061035156,164.5,163.2264862060547,81200,,,,,,,,
2021-07-23,165.1999969482422,170.66000366210938,164.6199951171875,170.16000366210938,168.8426971435547,95900,,,,,,,,
2021-07-26,170.3699951171875,171.77999877929688,169.77999877929688,171.02999877929688,169.70594787597656,67400,,,,,,,,
2021-07-27,170.25,179.00999450683594,169.2100067138672,178.6199951171875,177.23716735839844,273600,,,,,,,,
2021-07-28,178.6199951171875,181.38999938964844,174.0,179.44000244140625,178.05084228515625,155600,,,,,,,,
2021-07-29,181.16000366210938,184.83999633789062,180.8000030517578,182.16000366210938,180.74977111816406,176300,,,,,,,,
2021-07-30,181.11000061035156,185.91000366210938,176.69000244140625,178.64500427246094,177.261962890625,169000,,,,,,,,
2021-08-02,180.2100067138672,180.97999572753906,173.74000549316406,174.19000244140625,172.84146118164062,98300,,,,,,,,
2021-08-03,173.32000732421875,175.02000427246094,172.83999633789062,174.16000366210938,172.8116912841797,111900,,,,,,,,
2021-08-04,172.8699951171875,175.0,172.32699584960938,174.42999267578125,173.07957458496094,55500,,,,,,,,
2021-08-05,175.8300018310547,184.32000732421875,174.86000061035156,184.02000427246094,182.5953826904297,170300,,,,,,,,
2021-08-06,185.3699951171875,186.8300018310547,183.28399658203125,185.22000122070312,183.78607177734375,104000,,,,,,,,
2021-08-09,184.61000061035156,188.22000122070312,183.8300018310547,185.22000122070312,183.78607177734375,112400,,,,,,,,
2021-08-10,185.7100067138672,188.9199981689453,184.42999267578125,185.0800018310547,183.64715576171875,85200,,,,,,,,
2021-08-11,186.14999389648438,189.16000366210938,181.32000732421875,184.6199951171875,183.19070434570312,88400,,,,,,,,
2021-08-12,184.3300018310547,185.2550048828125,181.89999389648438,183.0,181.583251953125,63500,,,,,,,,
2021-08-13,181.2100067138672,183.2100067138672,177.05999755859375,177.9600067138672,176.582275390625,263100,,,,,,,,
2021-08-16,177.63999938964844,181.11000061035156,176.4759979248047,180.77000427246094,179.37051391601562,64800,,,,,,,,
2021-08-17,179.22000122070312,184.16000366210938,177.83799743652344,183.58999633789062,182.1686553955078,109300,,,,,,,,
2021-08-18,183.77999877929688,183.77999877929688,180.42999267578125,181.25999450683594,179.85671997070312,62300,,,,,,,,
2021-08-19,181.22000122070312,183.00999450683594,179.77000427246094,181.2100067138672,179.80711364746094,52600,,,,,,,,
2021-08-20,180.5500030517578,184.8699951171875,180.52999877929688,183.10000610351562,181.68247985839844,112200,,,,,,,,
2021-08-23,184.27000427246094,184.27000427246094,182.6999969482422,183.0,181.583251953125,76100,,,,,,,,
2021-08-24,182.5,183.0,178.9499969482422,180.97999572753906,179.57891845703125,57600,,,,,,,,
2021-08-25,181.63999938964844,183.38999938964844,179.32000732421875,179.38999938964844,178.00120544433594,89000,,,,,,,,
2021-08-26,179.6999969482422,179.6999969482422,174.94000244140625,175.49000549316406,174.1313934326172,68200,,,,,,,,
2021-08-27,175.47000122070312,180.97000122070312,175.47000122070312,180.7899932861328,179.39036560058594,87600,,,,,,,,
2021-08-30,181.5800018310547,183.36000061035156,180.17999267578125,182.72999572753906,181.42572021484375,67200,,,,,,,,
2021-08-31,182.5,183.13999938964844,180.19500732421875,181.85000610351562,180.55201721191406,88300,,,,,,,,
2021-09-01,182.0399932861328,183.4199981689453,179.4199981689453,182.83999633789062,181.53494262695312,46800,,,,,,,,
2021-09-02,184.0,185.2100067138672,181.0399932861328,185.02000427246094,183.6993865966797,86300,,,,,,,,
2021-09-03,185.22999572753906,185.77000427246094,181.80999755859375,182.7899932861328,181.48532104492188,58800,,,,,,,,
2021-09-07,182.19000244140625,182.19000244140625,171.16000366210938,171.19000244140625,169.96807861328125,209500,,,,,,,,
2021-09-08,170.50999450683594,171.74000549316406,168.94200134277344,171.55999755859375,170.33547973632812,101900,,,,,,,,
2021-09-09,172.57000732421875,174.6699981689453,167.0,167.2100067138672,166.01651000976562,146500,,,,,,,,
2021-09-10,167.69000244140625,168.16000366210938,164.22000122070312,165.5399932861328,164.3583984375,107600,,,,,,,,
2021-09-13,166.85000610351562,166.85000610351562,164.17999267578125,165.6199951171875,164.4378662109375,81900,,,,,,,,
2021-09-14,166.27000427246094,166.74000549316406,162.91000366210938,163.4499969482422,162.2833251953125,74300,,,,,,,,
2021-09-15,161.83999633789062,162.88999938964844,160.52000427246094,162.36000061035156,161.20111083984375,104200,,,,,,,,
2021-09-16,162.8000030517578,162.9499969482422,160.32000732421875,160.94000244140625,159.79127502441406,75800,,,,,,,,
2021-09-17,161.66000366210938,163.8000030517578,159.47999572753906,162.5,161.3401336669922,320200,,,,,,,,
2021-09-20,159.75999450683594,163.05999755859375,157.80999755859375,162.9600067138672,161.79685974121094,119800,,,,,,,,
2021-09-21,164.86000061035156,164.86000061035156,160.6999969482422,160.85000610351562,159.701904296875,64800,,,,,,,,
2021-09-22,160.85000610351562,163.8300018310547,160.05099487304688,162.88999938964844,161.7273712158203,52300,,,,,,,,
2021-09-23,163.47000122070312,166.30999755859375,162.9600067138672,165.9199981689453,164.73570251464844,98500,,,,,,,,
2021-09-24,165.3699951171875,169.47999572753906,165.3699951171875,169.1699981689453,167.9625244140625,76000,,,,,,,,
2021-09-27,167.97000122070312,172.39999389648438,166.6300048828125,170.00999450683594,168.7965545654297,75900,,,,,,,,
2021-09-28,170.38999938964844,171.02000427246094,164.10499572753906,164.72999572753906,163.55421447753906,67700,,,,,,,,
2021-09-29,164.85000610351562,171.2100067138672,164.7899932861328,165.32000732421875,164.13999938964844,38200,,,,,,,,
2021-09-30,165.07000732421875,167.22000122070312,161.63999938964844,161.6999969482422,160.54586791992188,81000,,,,,,,,
2021-10-01,163.08999633789062,164.63999938964844,159.52000427246094,163.47999572753906,162.31312561035156,79200,,,,,,,,
2021-10-04,162.5500030517578,164.69000244140625,159.02999877929688,159.57000732421875,158.43106079101562,133400,,,,,,,,
2021-10-05,160.64999389648438,166.75,159.0800018310547,165.07000732421875,163.8917999267578,132800,,,,,,,,
2021-10-06,163.0800018310547,164.1300048828125,158.56700134277344,163.16000366210938,161.99542236328125,68800,,,,,,,,
2021-10-07,164.6300048828125,168.4199981689453,163.8800048828125,166.4199981689453,165.23214721679688,125300,,,,,,,,
2021-10-08,166.91000366210938,166.91000366210938,163.3800048828125,164.41000366210938,163.23651123046875,59000,,,,,,,,
2021-10-11,164.8300018310547,167.44000244140625,163.3300018310547,163.6300048828125,162.46209716796875,70300,,,,,,,,
2021-10-12,164.13999938964844,166.0800018310547,162.44000244140625,162.77000427246094,161.60818481445312,58400,,,,,,,,
2021-10-13,162.6999969482422,162.80999755859375,160.6699981689453,161.9499969482422,160.7940673828125,72800,,,,,,,,
2021-10-14,162.55999755859375,166.92999267578125,162.55999755859375,166.69000244140625,165.50025939941406,80400,,,,,,,,
2021-10-15,169.0399932861328,169.24000549316406,164.9969940185547,165.3800048828125,164.19956970214844,79800,,,,,,,,
2021-10-18,164.4199981689453,166.47000122070312,162.47999572753906,165.6699981689453,164.48748779296875,82300,,,,,,,,
2021-10-19,166.66000366210938,168.2899932861328,163.81500244140625,165.35000610351562,164.1697998046875,107400,,,,,,,,
2021-10-20,165.0,166.10499572753906,162.57000732421875,162.82000732421875,161.65785217285156,61400,,,,,,,,
2021-10-21,162.1999969482422,166.02499389648438,161.19000244140625,165.60000610351562,164.4180145263672,60000,,,,,,,,
2021-10-22,166.32000732421875,167.56100463867188,163.1300048828125,165.9199981689453,164.73570251464844,67800,,,,,,,,
2021-10-25,167.0,168.14999389648438,165.0,165.99000549316406,164.8052520751953,77000,,,,,,,,
2021-10-26,166.5399932861328,169.60000610351562,165.6300048828125,168.22999572753906,167.0292205810547,108500,,,,,,,,
2021-10-27,167.86000061035156,167.86000061035156,161.00999450683594,163.25999450683594,162.09471130371094,190100,,,,,,,,
2021-10-28,162.11000061035156,165.8000030517578,160.9199981689453,164.89999389648438,163.7229766845703,180300,,,,,,,,
2021-10-29,171.08999633789062,187.97999572753906,169.7899932861328,187.14999389648438,185.8141632080078,330100,,,,,,,,
2021-11-01,188.7100067138672,197.22000122070312,185.1999969482422,193.8000030517578,192.41673278808594,229100,,,,,,,,
2021-11-02,194.00999450683594,203.61000061035156,193.89999389648438,203.42999267578125,201.9779815673828,215800,,,,,,,,
2021-11-03,203.8300018310547,204.94000244140625,197.38999938964844,199.25999450683594,197.83773803710938,162600,,,,,,,,
2021-11-04,199.4600067138672,203.9499969482422,198.77000427246094,203.3000030517578,201.84890747070312,113400,,,,,,,,
2021-11-05,203.97999572753906,206.61000061035156,203.11000061035156,204.36000061035156,202.90133666992188,100000,,,,,,,,
2021-11-08,204.94000244140625,206.8350067138672,201.5800018310547,202.4499969482422,201.00494384765625,95300,,,,,,,,
2021-11-09,202.4499969482422,204.2790069580078,199.55299377441406,201.5399932861328,200.10147094726562,57400,,,,,,,,
2021-11-10,200.7100067138672,202.07000732421875,196.1300048828125,198.41000366210938,196.99383544921875,52600,,,,,,,,
2021-11-11,198.22999572753906,202.02000427246094,197.4949951171875,201.13999938964844,199.70436096191406,50300,,,,,,,,
2021-11-12,200.0,204.3800048828125,200.0,203.64999389648438,202.1964111328125,62000,,,,,,,,
2021-11-15,204.4499969482422,205.0800018310547,201.2949981689453,201.91000366210938,200.46884155273438,89000,,,,,,,,
2021-11-16,202.13999938964844,205.44000244140625,202.13999938964844,204.47999572753906,203.0205078125,87200,,,,,,,,
2021-11-17,204.86000061035156,207.1699981689453,200.05999755859375,207.0500030517578,205.57215881347656,87900,,,,,,,,
2021-11-18,207.6699981689453,207.6699981689453,202.3300018310547,204.27000427246094,202.81195068359375,82700,,,,,,,,
2021-11-19,203.38999938964844,210.0399932861328,203.38999938964844,209.07000732421875,207.57772827148438,91300,,,,,,,,
2021-11-22,211.1199951171875,216.98500061035156,208.02499389648438,214.10000610351562,212.57180786132812,187100,,,,,,,,
2021-11-23,212.3000030517578,215.55999755859375,211.10499572753906,215.19000244140625,213.654052734375,157700,,,,,,,,
2021-11-24,213.25,216.50999450683594,211.44500732421875,214.61000061035156,213.07818603515625,261200,,,,,,,,
2021-11-26,208.6300048828125,208.6300048828125,200.8800048828125,201.88999938964844,200.55177307128906,85900,,,,,,,,
2021-11-29,205.94000244140625,211.13999938964844,201.4499969482422,207.30999755859375,205.93585205078125,131200,,,,,,,,
2021-11-30,204.35000610351562,211.89999389648438,203.3350067138672,208.0,206.6212615966797,132500,,,,,,,,
2021-12-01,212.0,212.0,203.77000427246094,203.77000427246094,202.41932678222656,101100,,,,,,,,
2021-12-02,204.0800018310547,213.22999572753906,201.61500549316406,212.60000610351562,211.19078063964844,113600,,,,,,,,
2021-12-03,213.25999450683594,213.25999450683594,204.83999633789062,208.0,206.6212615966797,121900,,,,,,,,
2021-12-06,210.64999389648438,212.97999572753906,206.66000366210938,211.49000549316406,210.088134765625,92700,,,,,,,,
