date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PAYX')","('high', 'PAYX')","('low', 'PAYX')","('close', 'PAYX')","('adj_close', 'PAYX')","('volume', 'PAYX')","('currency', '')"
2020-05-04,65.93000030517578,67.30000305175781,65.16999816894531,67.16999816894531,56.82188034057617,1704600,,,,,,,,
2020-05-05,68.0199966430664,68.83999633789062,67.51000213623047,67.68000030517578,57.25330352783203,1466600,,,,,,,,
2020-05-06,68.30000305175781,68.41999816894531,66.94999694824219,67.12000274658203,56.779579162597656,1549500,,,,,,,,
2020-05-07,68.12999725341797,68.43000030517578,67.52999877929688,68.06999969482422,57.583229064941406,2120100,,,,,,,,
2020-05-08,68.66000366210938,68.80999755859375,66.9000015258789,67.11000061035156,56.771121978759766,2181300,,,,,,,,
2020-05-11,66.31999969482422,66.80000305175781,65.70999908447266,66.30999755859375,56.09436798095703,2235600,,,,,,,,
2020-05-12,66.43000030517578,66.87999725341797,63.88999938964844,64.02999877929688,54.165618896484375,2329000,,,,,,,,
2020-05-13,63.939998626708984,64.36000061035156,61.34000015258789,61.90999984741211,52.372222900390625,3205800,,,,,,,,
2020-05-14,61.08000183105469,63.16999816894531,60.150001525878906,63.130001068115234,53.94449996948242,3048700,,,,,,,,
2020-05-15,60.349998474121094,63.470001220703125,60.0,63.43000030517578,54.20085906982422,4548800,,,,,,,,
2020-05-18,65.29000091552734,66.62000274658203,64.9800033569336,66.33000183105469,56.67890167236328,3259100,,,,,,,,
2020-05-19,65.9000015258789,68.33999633789062,65.2699966430664,65.5999984741211,56.05511474609375,3509900,,,,,,,,
2020-05-20,66.62000274658203,67.91000366210938,65.98999786376953,67.80999755859375,57.94355773925781,2158400,,,,,,,,
2020-05-21,67.4000015258789,67.83000183105469,66.7699966430664,67.4000015258789,57.593223571777344,1977100,,,,,,,,
2020-05-22,67.20999908447266,67.73999786376953,66.73999786376953,67.58000183105469,57.747013092041016,1387400,,,,,,,,
2020-05-26,69.2699966430664,69.62000274658203,68.38999938964844,69.33000183105469,59.24240493774414,3085900,,,,,,,,
2020-05-27,69.9800033569336,71.08999633789062,69.16000366210938,71.05999755859375,60.720672607421875,2217800,,,,,,,,
2020-05-28,71.75,73.0,71.2699966430664,72.08000183105469,61.59227752685547,2996000,,,,,,,,
2020-05-29,71.87000274658203,72.5999984741211,70.7300033569336,72.27999877929688,61.76317596435547,3300400,,,,,,,,
2020-06-01,72.08999633789062,72.8499984741211,71.81999969482422,71.94999694824219,61.4811897277832,1628000,,,,,,,,
2020-06-02,72.12999725341797,73.2300033569336,71.66000366210938,73.22000122070312,62.5663948059082,1577100,,,,,,,,
2020-06-03,73.68000030517578,75.0,73.26000213623047,74.79000091552734,63.907962799072266,1523200,,,,,,,,
2020-06-04,74.26000213623047,74.5,73.36000061035156,74.19000244140625,63.395263671875,1973600,,,,,,,,
2020-06-05,76.37000274658203,80.63999938964844,76.37000274658203,80.05000305175781,68.40262603759766,3389600,,,,,,,,
2020-06-08,80.11000061035156,80.62999725341797,79.26000213623047,80.31999969482422,68.63333892822266,1848600,,,,,,,,
2020-06-09,79.45999908447266,79.5999984741211,77.69999694824219,77.83000183105469,66.50564575195312,1604100,,,,,,,,
2020-06-10,78.27999877929688,78.27999877929688,76.66999816894531,77.29000091552734,66.04421997070312,1704100,,,,,,,,
2020-06-11,76.26000213623047,76.55000305175781,72.51000213623047,72.55999755859375,62.002445220947266,2140800,,,,,,,,
2020-06-12,74.2300033569336,74.95999908447266,72.20999908447266,73.76000213623047,63.02781677246094,1856500,,,,,,,,
2020-06-15,71.81999969482422,75.55999755859375,71.68000030517578,75.05000305175781,64.130126953125,1834200,,,,,,,,
2020-06-16,77.0999984741211,78.06999969482422,75.44000244140625,76.45999908447266,65.33497619628906,1960800,,,,,,,,
2020-06-17,76.87000274658203,76.93000030517578,75.7699966430664,75.94999694824219,64.8991928100586,1250000,,,,,,,,
2020-06-18,75.18000030517578,76.5199966430664,74.91999816894531,75.52999877929688,64.54029083251953,2533400,,,,,,,,
2020-06-19,76.52999877929688,77.18000030517578,73.41999816894531,73.97000122070312,63.2072639465332,6158300,,,,,,,,
2020-06-22,73.26000213623047,74.62999725341797,72.95999908447266,74.25,63.44652557373047,1211700,,,,,,,,
2020-06-23,75.12999725341797,75.12999725341797,74.04000091552734,74.18000030517578,63.38670349121094,1613900,,,,,,,,
2020-06-24,73.55000305175781,73.86000061035156,71.12999725341797,71.45999908447266,61.062469482421875,1767000,,,,,,,,
2020-06-25,71.1500015258789,73.3499984741211,71.04000091552734,73.05000305175781,62.421146392822266,1732100,,,,,,,,
2020-06-26,72.62000274658203,73.31999969482422,71.36000061035156,71.79000091552734,61.344478607177734,3689200,,,,,,,,
2020-06-29,72.62999725341797,73.91000366210938,72.02999877929688,73.72000122070312,62.99364471435547,2668800,,,,,,,,
2020-06-30,73.5999984741211,76.2699966430664,73.30000305175781,75.75,64.72826385498047,2867900,,,,,,,,
2020-07-01,75.77999877929688,76.70999908447266,75.48999786376953,76.30000305175781,65.19824981689453,2169400,,,,,,,,
2020-07-02,77.18000030517578,77.58000183105469,76.12999725341797,76.58999633789062,65.44605255126953,1734000,,,,,,,,
2020-07-06,78.73999786376953,78.77999877929688,77.55999755859375,77.77999877929688,66.4629135131836,3007900,,,,,,,,
2020-07-07,77.2300033569336,77.5,73.87000274658203,73.94000244140625,63.181640625,4185800,,,,,,,,
2020-07-08,74.55000305175781,75.73999786376953,74.01000213623047,74.55000305175781,63.702884674072266,2625100,,,,,,,,
2020-07-09,74.63999938964844,74.97000122070312,72.01000213623047,72.87999725341797,62.275856018066406,1923600,,,,,,,,
2020-07-10,72.95999908447266,73.41999816894531,72.22000122070312,73.30000305175781,62.6347541809082,1373400,,,,,,,,
2020-07-13,73.66999816894531,73.83999633789062,71.44999694824219,71.62999725341797,61.20774841308594,2057800,,,,,,,,
2020-07-14,69.98999786376953,71.9800033569336,69.95999908447266,71.87000274658203,61.41282653808594,2195700,,,,,,,,
2020-07-15,72.2699966430664,73.75,72.2699966430664,73.52999877929688,62.83129119873047,1994000,,,,,,,,
2020-07-16,73.16999816894531,73.4800033569336,72.16999816894531,72.73999786376953,62.15623474121094,1391200,,,,,,,,
2020-07-17,73.22000122070312,73.66999816894531,72.47000122070312,73.48999786376953,62.79710388183594,1520200,,,,,,,,
2020-07-20,73.11000061035156,73.7300033569336,72.51000213623047,73.36000061035156,62.68602752685547,1384300,,,,,,,,
2020-07-21,73.68000030517578,74.23999786376953,72.94999694824219,73.33000183105469,62.660396575927734,1359500,,,,,,,,
2020-07-22,73.37999725341797,74.13999938964844,73.23999786376953,73.83000183105469,63.08763122558594,1388300,,,,,,,,
2020-07-23,73.66000366210938,74.47000122070312,72.87000274658203,73.16999816894531,62.523685455322266,1437300,,,,,,,,
2020-07-24,73.11000061035156,73.36000061035156,71.55999755859375,72.19000244140625,61.68626022338867,1744800,,,,,,,,
2020-07-27,71.91000366210938,72.69000244140625,71.77999877929688,72.58999633789062,62.02806854248047,1885500,,,,,,,,
2020-07-28,72.5999984741211,73.5199966430664,72.37999725341797,73.13999938964844,62.49802780151367,1994300,,,,,,,,
2020-07-29,72.77999877929688,73.5999984741211,72.12999725341797,73.55000305175781,62.848365783691406,2300900,,,,,,,,
2020-07-30,72.5999984741211,72.68000030517578,71.70999908447266,72.3499984741211,61.8229866027832,2005900,,,,,,,,
2020-07-31,71.55999755859375,71.93000030517578,70.37999725341797,71.91999816894531,61.98673629760742,2925400,,,,,,,,
2020-08-03,71.87000274658203,73.05000305175781,71.47000122070312,72.76000213623047,62.710723876953125,1902500,,,,,,,,
2020-08-04,72.44000244140625,73.06999969482422,72.33999633789062,72.61000061035156,62.581443786621094,1974900,,,,,,,,
2020-08-05,72.94000244140625,73.56999969482422,72.55999755859375,72.72000122070312,62.67625045776367,1453400,,,,,,,,
2020-08-06,72.47000122070312,72.94000244140625,71.97000122070312,72.58999633789062,62.564205169677734,1866800,,,,,,,,
2020-08-07,72.52999877929688,73.66000366210938,72.37000274658203,73.44999694824219,63.305419921875,1469900,,,,,,,,
2020-08-10,73.19999694824219,74.43000030517578,73.05999755859375,74.38999938964844,64.11559295654297,1572100,,,,,,,,
2020-08-11,74.91000366210938,75.75,73.76000213623047,73.94999694824219,63.736358642578125,1979300,,,,,,,,
2020-08-12,74.43000030517578,74.69999694824219,73.83000183105469,74.12999725341797,63.89149856567383,1641000,,,,,,,,
2020-08-13,74.05999755859375,75.05000305175781,73.87000274658203,74.47000122070312,64.18455505371094,1057000,,,,,,,,
2020-08-14,74.2300033569336,74.70999908447266,73.9000015258789,74.30999755859375,64.0466537475586,817100,,,,,,,,
2020-08-17,74.44000244140625,75.45999908447266,74.05000305175781,74.44999694824219,64.16732025146484,1035200,,,,,,,,
2020-08-18,74.51000213623047,75.0,74.02999877929688,74.5,64.21040344238281,1036000,,,,,,,,
2020-08-19,74.72000122070312,74.93000030517578,74.01000213623047,74.13999938964844,63.90011978149414,1168300,,,,,,,,
2020-08-20,73.80999755859375,74.30999755859375,73.5999984741211,74.04000091552734,63.81393814086914,1068900,,,,,,,,
2020-08-21,73.95999908447266,73.9800033569336,73.12999725341797,73.91000366210938,63.7018928527832,1214300,,,,,,,,
2020-08-24,74.23999786376953,75.56999969482422,73.91999816894531,75.5199966430664,65.08952331542969,1108900,,,,,,,,
2020-08-25,75.68000030517578,76.19000244140625,75.44999694824219,75.8499984741211,65.37396240234375,1379400,,,,,,,,
2020-08-26,75.55000305175781,76.2300033569336,75.05999755859375,75.83999633789062,65.36532592773438,1448600,,,,,,,,
2020-08-27,76.4800033569336,77.0,75.97000122070312,76.54000091552734,65.96865844726562,1337300,,,,,,,,
2020-08-28,76.70999908447266,77.41999816894531,76.12999725341797,77.30999755859375,66.63229370117188,1115200,,,,,,,,
2020-08-31,76.76000213623047,77.1500015258789,76.16000366210938,76.47000122070312,65.90831756591797,1524400,,,,,,,,
2020-09-01,76.23999786376953,76.3499984741211,75.5199966430664,76.26000213623047,65.72733306884766,1267700,,,,,,,,
2020-09-02,76.66999816894531,78.27999877929688,76.5,78.01000213623047,67.23561096191406,1423300,,,,,,,,
2020-09-03,78.16000366210938,78.27999877929688,75.70999908447266,76.33999633789062,65.79627990722656,2279700,,,,,,,,
2020-09-04,76.55999755859375,77.19000244140625,75.1500015258789,76.05999755859375,65.55493927001953,1823000,,,,,,,,
2020-09-08,74.55000305175781,75.31999969482422,74.0999984741211,74.29000091552734,64.0294189453125,2667500,,,,,,,,
2020-09-09,74.77999877929688,76.48999786376953,74.16000366210938,75.77999877929688,65.31362915039062,1455200,,,,,,,,
2020-09-10,75.88999938964844,76.87999725341797,75.02999877929688,75.30000305175781,64.89991760253906,2209600,,,,,,,,
2020-09-11,75.58999633789062,75.98999786376953,74.5,74.98999786376953,64.63273620605469,1566900,,,,,,,,
2020-09-14,75.88999938964844,77.97000122070312,75.5999984741211,77.62000274658203,66.89948272705078,2085600,,,,,,,,
2020-09-15,77.87999725341797,79.37999725341797,77.86000061035156,78.91000366210938,68.01131439208984,1599000,,,,,,,,
2020-09-16,79.2300033569336,80.5199966430664,79.13999938964844,79.75,68.73531341552734,2082700,,,,,,,,
2020-09-17,78.06999969482422,79.7699966430664,78.0,79.5199966430664,68.53707885742188,2068200,,,,,,,,
2020-09-18,79.7699966430664,79.93000030517578,77.91000366210938,78.58999633789062,67.73551177978516,2650400,,,,,,,,
2020-09-21,77.56999969482422,77.7699966430664,75.61000061035156,76.75,66.149658203125,1617600,,,,,,,,
2020-09-22,77.18000030517578,77.7699966430664,76.54000091552734,77.5999984741211,66.88224792480469,1235300,,,,,,,,
2020-09-23,77.91999816894531,78.06999969482422,75.69000244140625,76.06999969482422,65.56356811523438,1974300,,,,,,,,
2020-09-24,75.7300033569336,76.8499984741211,75.08000183105469,75.91000366210938,65.42566680908203,1356200,,,,,,,,
2020-09-25,75.48999786376953,77.94999694824219,75.31999969482422,77.69999694824219,66.96841430664062,1328400,,,,,,,,
2020-09-28,78.7699966430664,79.83000183105469,78.7699966430664,79.58000183105469,68.58877563476562,1579900,,,,,,,,
2020-09-29,79.54000091552734,80.02999877929688,78.9000015258789,79.16999816894531,68.23541259765625,1687200,,,,,,,,
2020-09-30,79.26000213623047,80.44000244140625,79.02999877929688,79.7699966430664,68.75253295898438,2044000,,,,,,,,
2020-10-01,80.11000061035156,80.94999694824219,78.69999694824219,79.3499984741211,68.39054870605469,1509700,,,,,,,,
2020-10-02,78.01000213623047,79.98999786376953,78.0,79.43000030517578,68.45948791503906,1613300,,,,,,,,
2020-10-05,80.13999938964844,81.79000091552734,79.97000122070312,81.44999694824219,70.20050048828125,2556400,,,,,,,,
2020-10-06,80.68000030517578,82.8499984741211,79.06999969482422,79.43000030517578,68.45948791503906,3443300,,,,,,,,
2020-10-07,80.43000030517578,81.16000366210938,80.16999816894531,80.5199966430664,69.3989486694336,1941200,,,,,,,,
2020-10-08,82.0,83.5,81.55999755859375,82.06999969482422,70.73487854003906,1855700,,,,,,,,
2020-10-09,82.54000091552734,82.9800033569336,81.58000183105469,82.4000015258789,71.019287109375,1359500,,,,,,,,
2020-10-12,83.22000122070312,83.6500015258789,82.41000366210938,83.01000213623047,71.5450439453125,1799400,,,,,,,,
2020-10-13,83.33999633789062,83.66999816894531,82.58000183105469,83.0,71.53643035888672,1559200,,,,,,,,
2020-10-14,83.2699966430664,84.73999786376953,83.08000183105469,84.33999633789062,72.69134521484375,1808200,,,,,,,,
2020-10-15,83.45999908447266,83.97000122070312,82.58000183105469,83.27999877929688,71.77776336669922,1315200,,,,,,,,
2020-10-16,83.76000213623047,84.6500015258789,83.38999938964844,83.7300033569336,72.16560363769531,1346100,,,,,,,,
2020-10-19,83.80999755859375,84.30999755859375,81.62999725341797,81.93000030517578,70.61421203613281,1401900,,,,,,,,
2020-10-20,82.41000366210938,83.3499984741211,81.66000366210938,82.27999877929688,70.9158706665039,991300,,,,,,,,
2020-10-21,82.33999633789062,83.18000030517578,82.0,82.62000274658203,71.20889282226562,1186900,,,,,,,,
2020-10-22,82.69999694824219,84.19999694824219,82.26000213623047,83.98999786376953,72.38969421386719,1168200,,,,,,,,
2020-10-23,84.55999755859375,85.12000274658203,84.05999755859375,85.02999877929688,73.28604888916016,1203800,,,,,,,,
2020-10-26,83.55000305175781,84.01000213623047,81.80000305175781,82.4800033569336,71.08824920654297,1389600,,,,,,,,
2020-10-27,82.62999725341797,83.18000030517578,81.7699966430664,81.93000030517578,70.61421203613281,957700,,,,,,,,
2020-10-28,80.58000183105469,81.76000213623047,79.94999694824219,80.1500015258789,69.08004760742188,1598300,,,,,,,,
2020-10-29,79.86000061035156,83.20999908447266,79.62999725341797,82.44999694824219,71.06239318847656,1477000,,,,,,,,
2020-10-30,81.12000274658203,82.33999633789062,81.04000091552734,82.25,71.42711639404297,1864900,,,,,,,,
2020-11-02,83.19000244140625,84.12000274658203,82.41000366210938,83.30000305175781,72.33895111083984,1446600,,,,,,,,
2020-11-03,83.98999786376953,87.08000183105469,83.98999786376953,86.54000091552734,75.15262603759766,1623600,,,,,,,,
2020-11-04,89.31999969482422,89.4800033569336,85.31999969482422,85.48999786376953,74.24079132080078,2410700,,,,,,,,
2020-11-05,87.12000274658203,87.83999633789062,86.11000061035156,86.5999984741211,75.2047119140625,1477600,,,,,,,,
2020-11-06,86.83999633789062,88.37999725341797,86.54000091552734,88.0199966430664,76.4378662109375,1146100,,,,,,,,
2020-11-09,93.26000213623047,94.94999694824219,90.55000305175781,90.58999633789062,78.66971588134766,2402700,,,,,,,,
2020-11-10,89.44000244140625,92.69000244140625,89.44000244140625,91.29000091552734,79.27759552001953,1596700,,,,,,,,
2020-11-11,91.79000091552734,92.16000366210938,90.8499984741211,91.55000305175781,79.50337982177734,1073900,,,,,,,,
2020-11-12,91.6500015258789,91.97000122070312,89.86000061035156,90.38999938964844,78.49603271484375,1205200,,,,,,,,
2020-11-13,91.11000061035156,91.98999786376953,90.44000244140625,91.87000274658203,79.78126525878906,905000,,,,,,,,
2020-11-16,92.45999908447266,93.31999969482422,91.9800033569336,93.12999725341797,80.87547302246094,1378200,,,,,,,,
2020-11-17,92.08999633789062,92.63999938964844,91.5199966430664,92.5,80.32837677001953,1584500,,,,,,,,
2020-11-18,92.37999725341797,93.08999633789062,91.81999969482422,91.9000015258789,79.80732727050781,1593900,,,,,,,,
2020-11-19,91.69000244140625,92.22000122070312,90.9000015258789,92.08000183105469,79.96363830566406,1166600,,,,,,,,
2020-11-20,92.06999969482422,92.06999969482422,90.58999633789062,90.63999938964844,78.71312713623047,1230500,,,,,,,,
2020-11-23,91.5199966430664,92.13999938964844,90.88999938964844,91.97000122070312,79.86811065673828,1697500,,,,,,,,
2020-11-24,92.37999725341797,93.80999755859375,91.62000274658203,93.7300033569336,81.39653015136719,1716600,,,,,,,,
2020-11-25,94.0,94.0,92.58999633789062,93.12000274658203,80.86679077148438,921800,,,,,,,,
2020-11-27,93.05999755859375,93.5999984741211,92.75,93.37000274658203,81.08389282226562,557000,,,,,,,,
2020-11-30,93.01000213623047,93.37000274658203,91.69999694824219,93.1500015258789,80.8928451538086,1847800,,,,,,,,
2020-12-01,93.73999786376953,93.95999908447266,93.01000213623047,93.58000183105469,81.26626586914062,1369000,,,,,,,,
2020-12-02,93.52999877929688,93.62000274658203,92.27999877929688,92.81999969482422,80.60626220703125,1417200,,,,,,,,
2020-12-03,92.3499984741211,93.76000213623047,92.3499984741211,93.30000305175781,81.02311706542969,953200,,,,,,,,
2020-12-04,93.58000183105469,94.55000305175781,92.9800033569336,94.47000122070312,82.03915405273438,1663700,,,,,,,,
2020-12-07,93.93000030517578,94.2300033569336,93.13999938964844,93.55000305175781,81.24020385742188,1458800,,,,,,,,
2020-12-08,93.72000122070312,93.7699966430664,92.72000122070312,93.33000183105469,81.04914855957031,1003600,,,,,,,,
