date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MQ')","('high', 'MQ')","('low', 'MQ')","('close', 'MQ')","('adj_close', 'MQ')","('volume', 'MQ')","('currency', '')"
2021-09-29,24.84000015258789,24.84000015258789,22.700000762939453,22.969999313354492,22.969999313354492,3821200,,,,,,,,
2021-09-30,23.0,23.799999237060547,22.06999969482422,22.1200008392334,22.1200008392334,2768500,,,,,,,,
2021-10-01,22.209999084472656,22.45199966430664,21.5,21.889999389648438,21.889999389648438,2375800,,,,,,,,
2021-10-04,21.520000457763672,21.628000259399414,20.010000228881836,20.84000015258789,20.84000015258789,3032600,,,,,,,,
2021-10-05,21.030000686645508,21.139999389648438,20.350000381469727,20.8700008392334,20.8700008392334,2101900,,,,,,,,
2021-10-06,20.5,22.030000686645508,20.420000076293945,21.729999542236328,21.729999542236328,2037600,,,,,,,,
2021-10-07,22.6200008392334,23.25,22.149999618530273,22.149999618530273,22.149999618530273,2641500,,,,,,,,
2021-10-08,22.5,22.59000015258789,21.290000915527344,21.84000015258789,21.84000015258789,2844800,,,,,,,,
2021-10-11,21.649999618530273,21.799999237060547,19.780000686645508,19.84000015258789,19.84000015258789,2037800,,,,,,,,
2021-10-12,20.25,20.8700008392334,19.899999618530273,20.670000076293945,20.670000076293945,1991300,,,,,,,,
2021-10-13,20.959999084472656,22.649999618530273,20.700000762939453,22.459999084472656,22.459999084472656,2484500,,,,,,,,
2021-10-14,22.8799991607666,23.559999465942383,22.610000610351562,22.719999313354492,22.719999313354492,2857000,,,,,,,,
2021-10-15,23.059999465942383,23.399999618530273,22.270000457763672,22.510000228881836,22.510000228881836,2228600,,,,,,,,
2021-10-18,22.65999984741211,24.350000381469727,21.6299991607666,22.989999771118164,22.989999771118164,7081300,,,,,,,,
2021-10-19,23.81999969482422,25.39900016784668,23.719999313354492,24.6299991607666,24.6299991607666,5200100,,,,,,,,
2021-10-20,25.655000686645508,27.780000686645508,25.549999237060547,27.479999542236328,27.479999542236328,6054800,,,,,,,,
2021-10-21,26.649999618530273,27.59000015258789,26.110000610351562,27.469999313354492,27.469999313354492,3066700,,,,,,,,
2021-10-22,27.399999618530273,27.450000762939453,24.860000610351562,25.40999984741211,25.40999984741211,4443700,,,,,,,,
2021-10-25,25.5,29.209999084472656,25.5,28.280000686645508,28.280000686645508,7923400,,,,,,,,
2021-10-26,29.0,32.40999984741211,27.520000457763672,32.099998474121094,32.099998474121094,13148100,,,,,,,,
2021-10-27,33.04999923706055,37.900001525878906,31.75,32.36000061035156,32.36000061035156,16950000,,,,,,,,
2021-10-28,31.579999923706055,35.090999603271484,29.700000762939453,31.190000534057617,31.190000534057617,10313800,,,,,,,,
2021-10-29,30.559999465942383,32.400001525878906,29.8799991607666,30.600000381469727,30.600000381469727,3942500,,,,,,,,
2021-11-01,31.360000610351562,34.150001525878906,30.950000762939453,33.25,33.25,5529800,,,,,,,,
2021-11-02,34.470001220703125,34.47800064086914,30.770000457763672,32.529998779296875,32.529998779296875,4724100,,,,,,,,
2021-11-03,31.198999404907227,31.600000381469727,28.75,30.809999465942383,30.809999465942383,5937600,,,,,,,,
2021-11-04,30.899999618530273,30.989999771118164,28.0,28.229999542236328,28.229999542236328,7663300,,,,,,,,
2021-11-05,27.5,28.489999771118164,25.75,27.280000686645508,27.280000686645508,7274200,,,,,,,,
2021-11-08,27.360000610351562,28.1299991607666,26.209999084472656,28.100000381469727,28.100000381469727,4597800,,,,,,,,
2021-11-09,28.100000381469727,28.790000915527344,26.15999984741211,26.5,26.5,4467300,,,,,,,,
2021-11-10,25.920000076293945,26.639999389648438,24.690000534057617,25.110000610351562,25.110000610351562,6694300,,,,,,,,
2021-11-11,29.5,30.280000686645508,23.690000534057617,23.75,23.75,26296500,,,,,,,,
2021-11-12,24.510000228881836,26.84000015258789,23.600000381469727,24.290000915527344,24.290000915527344,57732000,,,,,,,,
2021-11-15,24.524999618530273,25.260000228881836,23.549999237060547,24.469999313354492,24.469999313354492,15989900,,,,,,,,
2021-11-16,24.31999969482422,24.31999969482422,22.65999984741211,23.399999618530273,23.399999618530273,14751300,,,,,,,,
2021-11-17,23.200000762939453,24.239999771118164,22.299999237060547,24.18000030517578,24.18000030517578,16313200,,,,,,,,
2021-11-18,24.43000030517578,24.709999084472656,23.6200008392334,23.950000762939453,23.950000762939453,8814600,,,,,,,,
2021-11-19,23.770000457763672,24.059999465942383,22.950000762939453,23.8799991607666,23.8799991607666,8355800,,,,,,,,
2021-11-22,23.600000381469727,23.979999542236328,20.309999465942383,21.3799991607666,21.3799991607666,14587500,,,,,,,,
2021-11-23,20.850000381469727,21.347999572753906,19.950000762939453,20.469999313354492,20.469999313354492,7153000,,,,,,,,
2021-11-24,20.290000915527344,22.670000076293945,19.93000030517578,22.489999771118164,22.489999771118164,6806600,,,,,,,,
2021-11-26,22.06999969482422,22.209999084472656,21.25,22.049999237060547,22.049999237060547,2946600,,,,,,,,
2021-11-29,22.5,22.604999542236328,20.040000915527344,20.510000228881836,20.510000228881836,9861800,,,,,,,,
2021-11-30,20.173999786376953,20.649999618530273,18.93000030517578,19.65999984741211,19.65999984741211,9254000,,,,,,,,
2021-12-01,20.0,21.010000228881836,18.440000534057617,18.540000915527344,18.540000915527344,9415600,,,,,,,,
2021-12-02,18.56999969482422,19.350000381469727,17.520000457763672,19.260000228881836,19.260000228881836,9356700,,,,,,,,
2021-12-03,19.010000228881836,19.020000457763672,16.899999618530273,17.889999389648438,17.889999389648438,9803000,,,,,,,,
2021-12-06,17.459999084472656,18.209999084472656,16.149999618530273,17.700000762939453,17.700000762939453,8006300,,,,,,,,
2021-12-07,18.920000076293945,19.940000534057617,18.790000915527344,19.280000686645508,19.280000686645508,10138300,,,,,,,,
2021-12-08,19.5,19.719999313354492,18.65999984741211,19.110000610351562,19.110000610351562,7201800,,,,,,,,
2021-12-09,18.43000030517578,19.299999237060547,17.549999237060547,17.809999465942383,17.809999465942383,7162300,,,,,,,,
2021-12-10,18.030000686645508,18.59000015258789,17.559999465942383,17.739999771118164,17.739999771118164,4899200,,,,,,,,
2021-12-13,17.68000030517578,17.889999389648438,16.56999969482422,17.010000228881836,17.010000228881836,7478700,,,,,,,,
2021-12-14,16.440000534057617,17.309999465942383,16.200000762939453,16.979999542236328,16.979999542236328,6040300,,,,,,,,
2021-12-15,16.93000030517578,17.459999084472656,16.049999237060547,17.100000381469727,17.100000381469727,8885200,,,,,,,,
2021-12-16,18.1200008392334,18.1299991607666,15.109999656677246,15.760000228881836,15.760000228881836,11404000,,,,,,,,
2021-12-17,15.260000228881836,16.905000686645508,15.149999618530273,16.8799991607666,16.8799991607666,20470800,,,,,,,,
2021-12-20,15.949999809265137,16.729999542236328,15.899999618530273,16.530000686645508,16.530000686645508,6159900,,,,,,,,
2021-12-21,16.551000595092773,17.670000076293945,16.34000015258789,17.520000457763672,17.520000457763672,6214500,,,,,,,,
2021-12-22,17.520000457763672,17.84000015258789,17.149999618530273,17.399999618530273,17.399999618530273,3283900,,,,,,,,
2021-12-23,17.209999084472656,17.8799991607666,16.899999618530273,17.440000534057617,17.440000534057617,3025600,,,,,,,,
2021-12-27,17.479999542236328,17.5,16.8700008392334,17.09000015258789,17.09000015258789,3202400,,,,,,,,
2021-12-28,17.06999969482422,17.469999313354492,16.809999465942383,16.920000076293945,16.920000076293945,3012900,,,,,,,,
2021-12-29,16.84000015258789,17.149999618530273,16.1299991607666,16.829999923706055,16.829999923706055,3962700,,,,,,,,
2021-12-30,16.8799991607666,18.010000228881836,16.81999969482422,17.389999389648438,17.389999389648438,3948600,,,,,,,,
2021-12-31,17.280000686645508,17.700000762939453,17.139999389648438,17.170000076293945,17.170000076293945,2874100,,,,,,,,
2022-01-03,17.368000030517578,18.1299991607666,16.6299991607666,18.0,18.0,4373600,,,,,,,,
2022-01-04,18.0,18.1200008392334,16.780000686645508,17.219999313354492,17.219999313354492,6798700,,,,,,,,
2022-01-05,16.65999984741211,16.75,15.220000267028809,15.630000114440918,15.630000114440918,9973800,,,,,,,,
2022-01-06,15.229999542236328,15.670000076293945,14.75,15.34000015258789,15.34000015258789,7561800,,,,,,,,
2022-01-07,15.053000450134277,16.100000381469727,15.053000450134277,15.569999694824219,15.569999694824219,5679600,,,,,,,,
2022-01-10,15.109999656677246,15.109999656677246,13.829999923706055,14.710000038146973,14.710000038146973,7158000,,,,,,,,
2022-01-11,14.539999961853027,16.06999969482422,14.300000190734863,15.779999732971191,15.779999732971191,5307100,,,,,,,,
2022-01-12,15.800000190734863,15.989999771118164,14.920000076293945,15.15999984741211,15.15999984741211,5878500,,,,,,,,
2022-01-13,15.640000343322754,16.079999923706055,14.4399995803833,14.479999542236328,14.479999542236328,5847700,,,,,,,,
2022-01-14,14.210000038146973,14.75,12.930000305175781,13.710000038146973,13.710000038146973,7458500,,,,,,,,
2022-01-18,13.119999885559082,13.680000305175781,12.569999694824219,12.680000305175781,12.680000305175781,7988700,,,,,,,,
2022-01-19,12.710000038146973,13.140000343322754,12.380000114440918,12.539999961853027,12.539999961853027,3842700,,,,,,,,
2022-01-20,12.640999794006348,13.859999656677246,12.510000228881836,12.529999732971191,12.529999732971191,4450600,,,,,,,,
2022-01-21,12.25,12.609999656677246,11.5600004196167,11.8100004196167,11.8100004196167,4863700,,,,,,,,
2022-01-24,11.024999618530273,11.489999771118164,9.90999984741211,11.449999809265137,11.449999809265137,10362000,,,,,,,,
2022-01-25,11.069999694824219,11.59000015258789,10.890000343322754,11.199999809265137,11.199999809265137,7429700,,,,,,,,
2022-01-26,11.680000305175781,11.944999694824219,10.630000114440918,10.739999771118164,10.739999771118164,7309400,,,,,,,,
2022-01-27,10.960000038146973,11.260000228881836,10.225000381469727,10.279999732971191,10.279999732971191,7097400,,,,,,,,
2022-01-28,10.220000267028809,10.529999732971191,9.770000457763672,10.529999732971191,10.529999732971191,10085700,,,,,,,,
2022-01-31,10.569999694824219,12.329999923706055,10.569999694824219,11.800000190734863,11.800000190734863,10505900,,,,,,,,
2022-02-01,11.8100004196167,12.739999771118164,11.699999809265137,12.430000305175781,12.430000305175781,8205400,,,,,,,,
2022-02-02,12.029999732971191,12.210000038146973,11.069999694824219,11.130000114440918,11.130000114440918,6719900,,,,,,,,
2022-02-03,10.58899974822998,10.883000373840332,9.739999771118164,9.819999694824219,9.819999694824219,7327000,,,,,,,,
2022-02-04,9.90999984741211,10.175000190734863,9.380000114440918,10.149999618530273,10.149999618530273,8902100,,,,,,,,
2022-02-07,10.15999984741211,10.930000305175781,10.024999618530273,10.180000305175781,10.180000305175781,4992700,,,,,,,,
2022-02-08,10.029999732971191,10.5600004196167,9.739999771118164,10.479999542236328,10.479999542236328,9394400,,,,,,,,
2022-02-09,10.75,11.154999732971191,10.41100025177002,11.119999885559082,11.119999885559082,6772700,,,,,,,,
2022-02-10,11.890000343322754,12.630000114440918,10.8100004196167,11.029999732971191,11.029999732971191,22289900,,,,,,,,
2022-02-11,10.9350004196167,11.970000267028809,10.8100004196167,11.010000228881836,11.010000228881836,9623800,,,,,,,,
2022-02-14,11.020000457763672,11.579999923706055,10.829999923706055,10.989999771118164,10.989999771118164,3434800,,,,,,,,
2022-02-15,11.220000267028809,12.039999961853027,11.109999656677246,11.960000038146973,11.960000038146973,6623900,,,,,,,,
2022-02-16,11.880000114440918,11.960000038146973,11.34000015258789,11.489999771118164,11.489999771118164,4589800,,,,,,,,
2022-02-17,11.3100004196167,11.449999809265137,10.279999732971191,10.430000305175781,10.430000305175781,5426200,,,,,,,,
2022-02-18,10.407999992370605,10.539999961853027,9.800000190734863,9.970000267028809,9.970000267028809,5480600,,,,,,,,
2022-02-22,9.770000457763672,10.164999961853027,9.170000076293945,9.270000457763672,9.270000457763672,8469000,,,,,,,,
2022-02-23,9.40999984741211,9.65999984741211,8.904999732971191,8.970000267028809,8.970000267028809,5698000,,,,,,,,
2022-02-24,8.479999542236328,10.0649995803833,8.399999618530273,10.029999732971191,10.029999732971191,8994400,,,,,,,,
2022-02-25,10.539999961853027,11.420000076293945,10.489999771118164,11.109999656677246,11.109999656677246,11758100,,,,,,,,
2022-02-28,11.020000457763672,12.09000015258789,10.899999618530273,11.729999542236328,11.729999542236328,8381600,,,,,,,,
2022-03-01,11.779999732971191,12.050000190734863,11.380000114440918,11.5600004196167,11.5600004196167,5412800,,,,,,,,
2022-03-02,11.729999542236328,11.75,10.65999984741211,11.579999923706055,11.579999923706055,7297300,,,,,,,,
2022-03-03,11.470000267028809,11.520000457763672,10.5600004196167,10.65999984741211,10.65999984741211,4185100,,,,,,,,
2022-03-04,10.470000267028809,10.739999771118164,9.149999618530273,9.5,9.5,8526700,,,,,,,,
2022-03-07,9.5600004196167,10.098999977111816,9.170000076293945,9.270000457763672,9.270000457763672,7279300,,,,,,,,
2022-03-08,9.220000267028809,10.119999885559082,8.829999923706055,9.729999542236328,9.729999542236328,7820200,,,,,,,,
2022-03-09,10.079999923706055,11.020000457763672,9.960000038146973,10.710000038146973,10.710000038146973,12230700,,,,,,,,
2022-03-10,11.029999732971191,11.430000305175781,9.869999885559082,10.220000267028809,10.220000267028809,22593500,,,,,,,,
2022-03-11,10.15999984741211,10.774999618530273,9.8149995803833,10.010000228881836,10.010000228881836,11741800,,,,,,,,
2022-03-14,9.739999771118164,9.739999771118164,8.5,8.520000457763672,8.520000457763672,13809900,,,,,,,,
2022-03-15,8.470000267028809,8.779999732971191,8.239999771118164,8.720000267028809,8.720000267028809,12269900,,,,,,,,
2022-03-16,8.800000190734863,10.335000038146973,8.600000381469727,10.25,10.25,17941800,,,,,,,,
2022-03-17,10.010000228881836,11.170000076293945,9.760000228881836,10.880000114440918,10.880000114440918,15877500,,,,,,,,
2022-03-18,10.600000381469727,11.720000267028809,10.59000015258789,11.609999656677246,11.609999656677246,10767200,,,,,,,,
2022-03-21,11.399999618530273,11.520000457763672,10.739999771118164,11.029999732971191,11.029999732971191,9429800,,,,,,,,
2022-03-22,10.890000343322754,11.630000114440918,10.3149995803833,11.359999656677246,11.359999656677246,12406200,,,,,,,,
2022-03-23,11.180000305175781,11.739999771118164,10.8149995803833,11.199999809265137,11.199999809265137,7796700,,,,,,,,
2022-03-24,11.15999984741211,12.40999984741211,10.890000343322754,12.100000381469727,12.100000381469727,16490100,,,,,,,,
2022-03-25,12.119999885559082,12.119999885559082,10.619999885559082,11.020000457763672,11.020000457763672,13741400,,,,,,,,
2022-03-28,11.15999984741211,11.420000076293945,10.579999923706055,11.140000343322754,11.140000343322754,7238100,,,,,,,,
2022-03-29,11.199999809265137,12.199999809265137,10.899999618530273,11.729999542236328,11.729999542236328,15987900,,,,,,,,
2022-03-30,11.520000457763672,11.920000076293945,10.930000305175781,11.270000457763672,11.270000457763672,9180900,,,,,,,,
2022-03-31,11.359999656677246,11.600000381469727,11.029999732971191,11.039999961853027,11.039999961853027,5854000,,,,,,,,
2022-04-01,11.149999618530273,11.430000305175781,10.869999885559082,11.100000381469727,11.100000381469727,5548700,,,,,,,,
2022-04-04,11.25,11.869999885559082,11.010000228881836,11.550000190734863,11.550000190734863,6172500,,,,,,,,
2022-04-05,11.824999809265137,12.029999732971191,11.279999732971191,11.430000305175781,11.430000305175781,7962400,,,,,,,,
2022-04-06,11.149999618530273,11.25,10.609999656677246,11.020000457763672,11.020000457763672,8296200,,,,,,,,
2022-04-07,10.970000267028809,11.060999870300293,10.369999885559082,10.90999984741211,10.90999984741211,8721400,,,,,,,,
2022-04-08,10.779999732971191,10.9399995803833,10.364999771118164,10.779999732971191,10.779999732971191,5421700,,,,,,,,
2022-04-11,10.59000015258789,11.079999923706055,10.1899995803833,10.949999809265137,10.949999809265137,5292200,,,,,,,,
2022-04-12,11.279999732971191,11.510000228881836,10.819999694824219,10.989999771118164,10.989999771118164,6122000,,,,,,,,
2022-04-13,10.960000038146973,12.0,10.720000267028809,11.520000457763672,11.520000457763672,14281300,,,,,,,,
2022-04-14,11.699999809265137,11.729999542236328,11.149999618530273,11.220000267028809,11.220000267028809,8242800,,,,,,,,
2022-04-18,11.119999885559082,11.149999618530273,10.399999618530273,10.739999771118164,10.739999771118164,5887900,,,,,,,,
2022-04-19,10.649999618530273,11.59000015258789,10.350000381469727,11.510000228881836,11.510000228881836,6147700,,,,,,,,
2022-04-20,11.510000228881836,11.65999984741211,10.770000457763672,10.869999885559082,10.869999885559082,6732200,,,,,,,,
2022-04-21,10.979999542236328,11.170999526977539,9.555000305175781,9.670000076293945,9.670000076293945,9462400,,,,,,,,
2022-04-22,9.65999984741211,9.850000381469727,9.3100004196167,9.329999923706055,9.329999923706055,6114300,,,,,,,,
2022-04-25,9.234999656677246,9.774999618530273,9.130000114440918,9.760000228881836,9.760000228881836,6833800,,,,,,,,
2022-04-26,9.6899995803833,9.800000190734863,9.15999984741211,9.260000228881836,9.260000228881836,6968200,,,,,,,,
2022-04-27,9.149999618530273,9.710000038146973,9.029999732971191,9.279999732971191,9.279999732971191,7578900,,,,,,,,
2022-04-28,9.510000228881836,9.920000076293945,9.085000038146973,9.829999923706055,9.829999923706055,5634300,,,,,,,,
2022-04-29,9.619999885559082,10.079999923706055,9.279999732971191,9.300000190734863,9.300000190734863,4159100,,,,,,,,
2022-05-02,9.199999809265137,9.800000190734863,8.949999809265137,9.75,9.75,6194000,,,,,,,,
2022-05-03,9.680000305175781,9.960000038146973,9.25,9.289999961853027,9.289999961853027,5078100,,,,,,,,
2022-05-04,9.489999771118164,9.704999923706055,8.609999656677246,9.65999984741211,9.65999984741211,9830100,,,,,,,,
2022-05-05,9.479999542236328,9.5,8.805000305175781,9.029999732971191,9.029999732971191,6892800,,,,,,,,
2022-05-06,8.899999618530273,8.90999984741211,7.75,7.829999923706055,7.829999923706055,11499700,,,,,,,,
2022-05-09,7.579999923706055,7.730000019073486,7.025000095367432,7.210000038146973,7.210000038146973,12218600,,,,,,,,
2022-05-10,7.289999961853027,7.690000057220459,6.519999980926514,7.03000020980835,7.03000020980835,12209400,,,,,,,,
2022-05-11,6.800000190734863,7.309999942779541,6.389999866485596,6.630000114440918,6.630000114440918,18193200,,,,,,,,
2022-05-12,6.090000152587891,8.470000267028809,6.050000190734863,7.880000114440918,7.880000114440918,26968000,,,,,,,,
2022-05-13,8.149999618530273,8.989999771118164,8.149999618530273,8.850000381469727,8.850000381469727,14134100,,,,,,,,
2022-05-16,8.640000343322754,9.140000343322754,8.404999732971191,8.710000038146973,8.710000038146973,8574600,,,,,,,,
2022-05-17,8.880000114440918,9.265000343322754,8.630000114440918,9.220000267028809,9.220000267028809,9322300,,,,,,,,
2022-05-18,9.0,9.489999771118164,8.869999885559082,9.100000381469727,9.100000381469727,10533500,,,,,,,,
2022-05-19,9.039999961853027,10.085000038146973,8.960000038146973,9.84000015258789,9.84000015258789,10414300,,,,,,,,
