date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EC.PA')","('high', 'EC.PA')","('low', 'EC.PA')","('close', 'EC.PA')","('adj_close', 'EC.PA')","('volume', 'EC.PA')","('currency', '')"
2021-04-13,137.5,138.0,135.5,135.5,37.929656982421875,1033,,,,,,,,
2021-04-14,135.5,138.0,130.0,134.5,37.64973831176758,3398,,,,,,,,
2021-04-15,134.5,138.5,134.5,138.0,38.62946319580078,399,,,,,,,,
2021-04-16,138.5,138.5,136.0,137.0,38.34953689575195,250,,,,,,,,
2021-04-19,137.0,139.0,136.0,136.0,38.069618225097656,433,,,,,,,,
2021-04-20,136.0,137.0,135.0,136.0,38.069618225097656,297,,,,,,,,
2021-04-21,135.0,136.0,135.0,135.0,37.789695739746094,707,,,,,,,,
2021-04-22,135.0,136.5,134.5,135.0,37.789695739746094,1081,,,,,,,,
2021-04-23,137.0,137.0,134.5,136.0,38.069618225097656,177,,,,,,,,
2021-04-26,136.0,136.0,134.0,135.0,37.789695739746094,443,,,,,,,,
2021-04-27,135.0,139.0,134.0,136.0,38.069618225097656,340,,,,,,,,
2021-04-28,138.5,138.5,134.5,136.5,38.20957946777344,290,,,,,,,,
2021-04-29,135.5,137.0,135.5,135.5,37.929656982421875,157,,,,,,,,
2021-04-30,135.5,136.0,135.0,135.0,37.789695739746094,287,,,,,,,,
2021-05-03,134.5,136.5,134.5,135.0,37.789695739746094,377,,,,,,,,
2021-05-04,135.0,137.0,135.0,135.0,37.789695739746094,198,,,,,,,,
2021-05-05,136.0,137.5,134.5,137.5,38.489505767822266,473,,,,,,,,
2021-05-06,138.5,140.5,138.5,140.0,39.18931579589844,781,,,,,,,,
2021-05-07,139.0,140.0,139.0,140.0,39.18931579589844,269,,,,,,,,
2021-05-10,141.0,141.0,139.0,140.0,39.18931579589844,340,,,,,,,,
2021-05-11,140.0,141.0,139.0,139.0,38.90938949584961,235,,,,,,,,
2021-05-12,140.0,140.0,137.5,138.0,38.62946319580078,652,,,,,,,,
2021-05-13,140.0,140.0,138.0,140.0,39.18931579589844,254,,,,,,,,
2021-05-14,138.5,139.5,137.5,138.0,38.62946319580078,237,,,,,,,,
2021-05-17,140.0,141.0,139.0,139.0,38.90938949584961,434,,,,,,,,
2021-05-18,140.0,140.5,138.5,140.0,39.18931579589844,603,,,,,,,,
2021-05-19,138.5,140.5,138.0,140.5,39.329280853271484,624,,,,,,,,
2021-05-20,140.5,141.0,139.5,141.0,39.46923828125,703,,,,,,,,
2021-05-21,142.0,142.0,140.0,141.0,39.46923828125,386,,,,,,,,
2021-05-24,142.0,142.0,139.5,139.5,39.049354553222656,176,,,,,,,,
2021-05-25,140.0,141.5,139.0,141.0,39.46923828125,495,,,,,,,,
2021-05-26,140.0,143.0,140.0,143.0,40.02908706665039,434,,,,,,,,
2021-05-27,143.0,143.0,141.0,142.0,39.7491569519043,1747,,,,,,,,
2021-05-28,142.0,144.0,142.0,143.0,40.02908706665039,404,,,,,,,,
2021-05-31,145.0,145.0,143.0,143.5,40.169044494628906,1659,,,,,,,,
2021-06-01,142.0,145.0,142.0,144.0,40.30900955200195,385,,,,,,,,
2021-06-02,143.0,144.5,143.0,144.5,40.448970794677734,243,,,,,,,,
2021-06-03,144.5,144.5,143.0,144.0,40.30900955200195,337,,,,,,,,
2021-06-04,143.0,144.5,143.0,144.5,40.448970794677734,283,,,,,,,,
2021-06-07,143.5,148.0,143.0,147.5,41.28874206542969,1264,,,,,,,,
2021-06-08,144.0,144.0,142.0,142.5,40.912628173828125,629,,,,,,,,
2021-06-09,143.0,143.5,142.0,142.0,40.76907730102539,360,,,,,,,,
2021-06-10,143.0,143.0,141.0,142.0,40.76907730102539,680,,,,,,,,
2021-06-11,142.0,143.0,142.0,142.5,40.912628173828125,338,,,,,,,,
2021-06-14,142.5,143.0,139.0,142.0,40.76907730102539,1016,,,,,,,,
2021-06-15,142.0,143.0,142.0,142.0,40.76907730102539,311,,,,,,,,
2021-06-16,142.5,143.0,142.0,142.0,40.76907730102539,843,,,,,,,,
2021-06-17,142.0,143.0,141.5,142.0,40.76907730102539,180,,,,,,,,
2021-06-18,142.0,142.5,141.0,142.0,40.76907730102539,292,,,,,,,,
2021-06-21,141.0,141.5,140.0,141.0,40.48197555541992,632,,,,,,,,
2021-06-22,141.0,142.0,140.0,141.0,40.48197555541992,465,,,,,,,,
2021-06-23,139.5,142.0,139.5,142.0,40.76907730102539,343,,,,,,,,
2021-06-24,142.0,142.5,141.0,141.0,40.48197555541992,147,,,,,,,,
2021-06-25,142.0,143.0,141.0,143.0,41.05618667602539,599,,,,,,,,
2021-06-28,142.5,143.0,141.0,142.0,40.76907730102539,656,,,,,,,,
2021-06-29,141.5,142.5,141.5,142.5,40.912628173828125,541,,,,,,,,
2021-06-30,142.5,142.5,142.0,142.5,40.912628173828125,526,,,,,,,,
2021-07-01,141.5,141.5,141.0,141.0,40.48197555541992,34,,,,,,,,
2021-07-02,141.0,142.0,141.0,141.5,40.625526428222656,106,,,,,,,,
2021-07-05,142.0,142.0,140.0,141.5,40.625526428222656,583,,,,,,,,
2021-07-06,142.0,142.0,141.5,142.0,40.76907730102539,98,,,,,,,,
2021-07-07,142.0,142.0,141.0,141.0,40.48197555541992,258,,,,,,,,
2021-07-08,141.5,141.5,139.5,139.5,40.05131530761719,500,,,,,,,,
2021-07-09,141.0,141.0,137.0,139.5,40.05131530761719,608,,,,,,,,
2021-07-12,141.0,142.0,137.0,137.5,39.47710418701172,993,,,,,,,,
2021-07-13,138.0,138.5,136.0,136.0,39.04644012451172,347,,,,,,,,
2021-07-14,139.0,139.0,136.5,136.5,39.18999481201172,62,,,,,,,,
2021-07-15,139.0,139.5,138.5,139.5,40.05131530761719,185,,,,,,,,
2021-07-16,138.0,139.0,137.5,137.5,39.47710418701172,215,,,,,,,,
2021-07-19,137.0,137.0,133.5,133.5,38.32867431640625,411,,,,,,,,
2021-07-20,133.0,134.0,130.0,133.5,38.32867431640625,806,,,,,,,,
2021-07-21,134.0,136.0,134.0,136.0,39.04644012451172,42,,,,,,,,
2021-07-22,136.0,137.0,136.0,137.0,39.33354187011719,134,,,,,,,,
2021-07-23,137.0,138.0,136.5,137.0,39.33354187011719,111,,,,,,,,
2021-07-26,136.0,136.5,135.0,135.5,38.902889251708984,246,,,,,,,,
2021-07-27,135.0,136.0,135.0,136.0,39.04644012451172,156,,,,,,,,
2021-07-28,136.0,136.5,135.5,135.5,38.902889251708984,196,,,,,,,,
2021-07-29,135.5,136.5,135.5,136.0,39.04644012451172,198,,,,,,,,
2021-07-30,135.5,136.5,135.5,135.5,38.902889251708984,262,,,,,,,,
2021-08-02,136.5,136.5,135.5,136.0,39.04644012451172,32,,,,,,,,
2021-08-03,136.5,136.5,135.5,136.0,39.04644012451172,49,,,,,,,,
2021-08-04,135.5,136.5,135.5,136.0,39.04644012451172,37,,,,,,,,
2021-08-05,135.0,136.0,135.0,136.0,39.04644012451172,157,,,,,,,,
2021-08-06,138.0,138.0,134.5,136.0,39.04644012451172,283,,,,,,,,
2021-08-09,137.5,137.5,135.5,135.5,38.902889251708984,57,,,,,,,,
2021-08-10,137.5,137.5,135.5,137.0,39.33354187011719,142,,,,,,,,
2021-08-11,137.0,138.5,134.5,135.5,38.902889251708984,715,,,,,,,,
2021-08-12,135.5,136.5,135.0,135.0,38.75933837890625,107,,,,,,,,
2021-08-13,135.5,136.5,135.0,136.5,39.18999481201172,50,,,,,,,,
2021-08-16,138.0,138.0,135.0,135.0,38.75933837890625,154,,,,,,,,
2021-08-17,135.0,135.0,134.5,134.5,38.615787506103516,86,,,,,,,,
2021-08-18,134.5,136.0,134.5,136.0,39.04644012451172,80,,,,,,,,
2021-08-19,134.5,135.5,133.5,133.5,38.32867431640625,347,,,,,,,,
2021-08-20,135.5,137.0,134.0,134.0,38.47222900390625,91,,,,,,,,
2021-08-23,134.5,138.5,133.5,136.0,39.04644012451172,371,,,,,,,,
2021-08-24,135.0,137.0,135.0,137.0,39.33354187011719,104,,,,,,,,
2021-08-25,137.0,137.5,135.0,136.0,39.04644012451172,632,,,,,,,,
2021-08-26,136.0,136.5,135.5,136.5,39.18999481201172,90,,,,,,,,
2021-08-27,137.5,138.0,136.5,137.0,39.33354187011719,1218,,,,,,,,
2021-08-30,136.0,137.5,136.0,136.5,39.18999481201172,285,,,,,,,,
2021-08-31,136.0,137.0,134.5,134.5,38.615787506103516,329,,,,,,,,
2021-09-01,137.0,137.0,134.0,135.0,38.75933837890625,304,,,,,,,,
2021-09-02,135.5,135.5,134.0,134.5,38.615787506103516,272,,,,,,,,
2021-09-03,134.5,134.5,133.5,134.0,38.47222900390625,270,,,,,,,,
2021-09-06,134.0,135.5,134.0,135.5,38.902889251708984,63,,,,,,,,
2021-09-07,134.5,135.0,134.5,135.0,38.75933837890625,64,,,,,,,,
2021-09-08,135.0,135.0,133.0,134.0,38.47222900390625,523,,,,,,,,
2021-09-09,134.0,135.0,132.5,135.0,38.75933837890625,233,,,,,,,,
2021-09-10,134.0,134.0,132.5,132.5,38.041568756103516,309,,,,,,,,
2021-09-13,132.0,133.0,132.0,133.0,38.18512725830078,479,,,,,,,,
2021-09-14,133.0,133.5,132.5,133.5,38.32867431640625,125,,,,,,,,
2021-09-15,133.5,135.0,132.5,135.0,38.75933837890625,265,,,,,,,,
2021-09-16,134.5,135.0,133.5,134.0,38.47222900390625,241,,,,,,,,
2021-09-17,133.0,133.5,132.0,133.0,38.18512725830078,429,,,,,,,,
2021-09-20,132.0,133.0,131.5,132.5,38.041568756103516,557,,,,,,,,
2021-09-21,132.5,133.0,131.0,131.5,37.754459381103516,548,,,,,,,,
2021-09-22,131.5,133.5,131.5,133.5,38.32867431640625,385,,,,,,,,
2021-09-23,133.5,134.0,132.0,132.5,38.041568756103516,494,,,,,,,,
2021-09-24,133.0,135.0,132.5,134.5,38.615787506103516,955,,,,,,,,
2021-09-27,134.5,135.5,131.5,135.0,38.75933837890625,1125,,,,,,,,
2021-09-28,135.0,137.5,134.0,135.5,38.902889251708984,794,,,,,,,,
2021-09-29,135.0,135.0,134.0,134.0,38.47222900390625,572,,,,,,,,
2021-09-30,134.5,136.0,133.5,134.0,38.47222900390625,555,,,,,,,,
2021-10-01,134.5,136.0,134.5,136.0,39.04644012451172,66,,,,,,,,
2021-10-04,135.0,136.0,134.0,134.0,38.47222900390625,202,,,,,,,,
2021-10-05,136.0,136.0,134.0,136.0,39.04644012451172,1215,,,,,,,,
2021-10-06,134.5,135.5,134.5,135.0,38.75933837890625,1014,,,,,,,,
2021-10-07,136.0,136.0,134.0,134.5,38.615787506103516,546,,,,,,,,
2021-10-08,134.0,136.5,133.5,136.0,39.04644012451172,759,,,,,,,,
2021-10-11,136.5,139.5,136.5,139.5,40.05131530761719,620,,,,,,,,
2021-10-12,139.5,139.5,137.0,137.0,39.33354187011719,507,,,,,,,,
2021-10-13,137.0,138.0,136.5,137.0,39.33354187011719,489,,,,,,,,
2021-10-14,138.0,138.0,133.5,134.0,38.47222900390625,750,,,,,,,,
2021-10-15,134.0,137.0,134.0,136.0,39.04644012451172,533,,,,,,,,
2021-10-18,137.0,139.0,136.5,137.0,39.33354187011719,1402,,,,,,,,
2021-10-19,136.5,138.5,136.5,138.0,39.62065124511719,553,,,,,,,,
2021-10-20,134.0,135.5,133.0,134.0,38.47222900390625,2218,,,,,,,,
2021-10-21,135.0,137.5,135.0,136.5,39.18999481201172,1549,,,,,,,,
2021-10-22,135.5,136.5,135.5,136.0,39.04644012451172,270,,,,,,,,
2021-10-25,137.0,137.0,135.5,135.5,38.902889251708984,844,,,,,,,,
2021-10-26,135.5,138.0,135.0,137.0,39.33354187011719,655,,,,,,,,
2021-10-27,135.0,137.5,135.0,137.0,39.33354187011719,445,,,,,,,,
2021-10-28,136.5,138.0,136.5,137.0,39.33354187011719,284,,,,,,,,
2021-10-29,135.0,136.5,135.0,135.0,38.75933837890625,500,,,,,,,,
2021-11-01,135.0,136.0,135.0,135.5,38.902889251708984,325,,,,,,,,
2021-11-02,137.0,139.0,136.0,139.0,39.90776062011719,1082,,,,,,,,
2021-11-03,138.5,138.5,136.5,136.5,39.18999481201172,60,,,,,,,,
2021-11-04,136.5,138.5,136.0,138.0,39.62065124511719,818,,,,,,,,
2021-11-05,138.0,138.5,138.0,138.5,39.76420593261719,431,,,,,,,,
2021-11-08,138.0,139.5,136.5,139.5,40.05131530761719,1365,,,,,,,,
2021-11-09,138.0,142.0,138.0,141.0,40.48197555541992,1176,,,,,,,,
2021-11-10,140.5,141.0,138.0,138.5,39.76420593261719,3575,,,,,,,,
2021-11-11,138.0,138.5,137.0,138.0,39.62065124511719,303,,,,,,,,
2021-11-12,138.0,148.0,138.0,148.0,42.4917106628418,3480,,,,,,,,
2021-11-15,147.0,147.5,146.0,146.0,41.91750717163086,1533,,,,,,,,
2021-11-16,146.0,147.0,146.0,146.5,42.061058044433594,310,,,,,,,,
2021-11-17,146.5,146.5,142.0,143.0,41.05618667602539,791,,,,,,,,
2021-11-18,142.5,143.5,139.0,139.0,39.90776062011719,875,,,,,,,,
2021-11-19,140.0,143.0,140.0,140.0,40.19486999511719,293,,,,,,,,
2021-11-22,140.0,142.0,140.0,141.5,40.625526428222656,253,,,,,,,,
2021-11-23,141.0,141.0,138.0,139.5,40.05131530761719,770,,,,,,,,
2021-11-24,142.0,142.0,139.0,141.0,40.48197555541992,274,,,,,,,,
2021-11-25,141.0,141.5,139.0,139.5,40.05131530761719,61,,,,,,,,
2021-11-26,138.0,138.0,130.5,132.0,37.89801788330078,2326,,,,,,,,
2021-11-29,133.0,136.5,133.0,134.5,38.615787506103516,598,,,,,,,,
2021-11-30,135.0,135.0,133.0,134.5,38.615787506103516,409,,,,,,,,
2021-12-01,134.0,135.0,133.0,135.0,38.75933837890625,672,,,,,,,,
2021-12-02,135.0,135.0,133.5,133.5,38.32867431640625,216,,,,,,,,
2021-12-03,134.0,135.0,133.0,135.0,38.75933837890625,401,,,,,,,,
2021-12-06,133.5,135.0,132.5,135.0,38.75933837890625,354,,,,,,,,
2021-12-07,135.0,137.0,134.0,135.0,38.75933837890625,374,,,,,,,,
2021-12-08,135.5,146.5,135.0,144.5,41.486846923828125,2390,,,,,,,,
2021-12-09,143.0,144.0,141.5,141.5,40.625526428222656,348,,,,,,,,
2021-12-10,141.5,142.0,141.0,141.0,40.48197555541992,249,,,,,,,,
2021-12-13,141.0,142.5,141.0,141.5,40.625526428222656,264,,,,,,,,
2021-12-14,141.0,142.5,140.5,141.5,40.625526428222656,94,,,,,,,,
2021-12-15,141.5,141.5,139.0,139.0,39.90776062011719,177,,,,,,,,
2021-12-16,141.0,141.0,139.0,140.0,40.19486999511719,224,,,,,,,,
2021-12-17,140.0,140.5,139.0,139.0,39.90776062011719,242,,,,,,,,
2021-12-20,138.0,138.5,136.0,138.0,39.62065124511719,789,,,,,,,,
2021-12-21,137.5,138.5,137.5,138.5,39.76420593261719,328,,,,,,,,
2021-12-22,139.0,139.5,137.5,139.5,40.05131530761719,383,,,,,,,,
2021-12-23,138.5,140.0,138.5,138.5,39.76420593261719,1329,,,,,,,,
2021-12-24,139.5,139.5,138.0,138.5,39.76420593261719,352,,,,,,,,
2021-12-27,138.0,139.5,138.0,138.5,39.76420593261719,276,,,,,,,,
2021-12-28,138.0,139.0,138.0,138.0,39.62065124511719,437,,,,,,,,
2021-12-29,137.5,138.0,137.5,137.5,39.47710418701172,386,,,,,,,,
2021-12-30,137.5,138.0,137.0,138.0,39.62065124511719,217,,,,,,,,
2021-12-31,138.0,138.0,137.0,138.0,39.62065124511719,144,,,,,,,,
2022-01-03,138.0,142.5,137.0,142.0,40.76907730102539,683,,,,,,,,
2022-01-04,143.0,143.0,141.0,142.0,40.76907730102539,324,,,,,,,,
2022-01-05,140.5,142.0,140.0,140.0,40.19486999511719,327,,,,,,,,
2022-01-06,139.0,141.0,139.0,141.0,40.48197555541992,264,,,,,,,,
2022-01-07,141.0,141.0,139.0,140.5,40.33842468261719,150,,,,,,,,
2022-01-10,141.0,141.0,139.5,140.0,40.19486999511719,560,,,,,,,,
2022-01-11,141.0,141.0,140.0,141.0,40.48197555541992,45,,,,,,,,
2022-01-12,141.0,141.0,139.5,140.5,40.33842468261719,250,,,,,,,,
2022-01-13,140.0,141.5,137.5,139.5,40.05131530761719,681,,,,,,,,
2022-01-14,140.0,141.0,138.0,140.5,40.33842468261719,513,,,,,,,,
2022-01-17,140.0,142.0,140.0,140.5,40.33842468261719,958,,,,,,,,
2022-01-18,141.0,144.5,140.0,142.0,40.76907730102539,1486,,,,,,,,
2022-01-19,143.0,146.0,143.0,145.0,41.630401611328125,1619,,,,,,,,
2022-01-20,145.5,145.5,143.5,145.5,41.773948669433594,711,,,,,,,,
2022-01-21,144.5,145.0,143.5,143.5,41.199737548828125,558,,,,,,,,
2022-01-24,143.5,144.0,141.5,142.0,40.76907730102539,1532,,,,,,,,
2022-01-25,143.0,144.5,142.0,144.5,41.486846923828125,585,,,,,,,,
2022-01-26,143.0,145.5,143.0,145.5,41.773948669433594,697,,,,,,,,
2022-01-27,144.0,152.0,144.0,151.0,43.35303497314453,2248,,,,,,,,
2022-01-28,150.0,151.0,144.0,147.0,42.20460891723633,474,,,,,,,,
2022-01-31,150.0,150.5,147.5,147.5,42.34816360473633,563,,,,,,,,
2022-02-01,149.5,151.0,146.0,146.5,42.061058044433594,919,,,,,,,,
2022-02-02,146.5,148.0,146.5,147.0,42.20460891723633,257,,,,,,,,
2022-02-03,148.0,148.0,146.5,147.0,42.20460891723633,228,,,,,,,,
2022-02-04,148.5,152.0,147.5,149.0,42.7788200378418,1472,,,,,,,,
2022-02-07,150.5,150.5,148.0,148.5,42.63526916503906,440,,,,,,,,
2022-02-08,149.0,152.0,148.0,150.0,43.06593322753906,2102,,,,,,,,
2022-02-09,151.0,154.0,150.5,154.0,44.214351654052734,886,,,,,,,,
2022-02-10,154.0,161.0,154.0,161.0,46.224098205566406,2880,,,,,,,,
2022-02-11,158.0,162.0,158.0,161.5,46.36764907836914,834,,,,,,,,
2022-02-14,163.0,163.0,155.0,158.5,45.5063362121582,2006,,,,,,,,
2022-02-15,159.0,160.5,159.0,159.0,45.64988327026367,405,,,,,,,,
2022-02-16,159.0,161.0,158.0,158.5,45.5063362121582,503,,,,,,,,
2022-02-17,161.5,161.5,159.0,159.5,45.79343795776367,296,,,,,,,,
2022-02-18,158.5,159.0,157.5,158.0,45.36277389526367,731,,,,,,,,
2022-02-21,157.5,159.5,157.5,159.5,45.79343795776367,384,,,,,,,,
2022-02-22,158.0,160.0,157.0,158.0,45.36277389526367,921,,,,,,,,
2022-02-23,158.0,159.0,156.0,157.5,45.2192268371582,785,,,,,,,,
2022-02-24,156.0,161.5,154.0,158.5,45.5063362121582,2060,,,,,,,,
2022-02-25,160.0,165.0,160.0,164.0,47.08542251586914,2386,,,,,,,,
2022-02-28,165.0,165.0,163.0,165.0,47.37251663208008,750,,,,,,,,
2022-03-01,165.0,165.0,158.5,162.5,46.65475845336914,1528,,,,,,,,
2022-03-02,162.0,168.0,162.0,165.5,47.516075134277344,1846,,,,,,,,
2022-03-03,168.0,170.0,165.5,166.0,47.65962600708008,3067,,,,,,,,
2022-03-04,169.5,171.0,166.0,169.5,48.66450881958008,2316,,,,,,,,
2022-03-07,174.5,189.0,174.5,182.0,52.25333023071289,5496,,,,,,,,
2022-03-08,185.0,190.0,184.5,189.5,54.4066276550293,3006,,,,,,,,
2022-03-09,190.0,193.0,179.0,180.0,51.679115295410156,3263,,,,,,,,
2022-03-10,178.0,180.5,172.5,180.0,51.679115295410156,2128,,,,,,,,
2022-03-11,178.0,181.0,176.0,180.5,51.822669982910156,1936,,,,,,,,
2022-03-14,177.0,177.5,172.0,172.5,49.525821685791016,815,,,,,,,,
2022-03-15,170.5,170.5,164.0,165.0,47.37251663208008,2208,,,,,,,,
2022-03-16,165.0,169.0,165.0,167.0,47.94673156738281,1434,,,,,,,,
2022-03-17,169.5,175.5,167.5,175.5,50.38713836669922,917,,,,,,,,
2022-03-18,178.5,178.5,173.5,173.5,49.812923431396484,792,,,,,,,,
2022-03-21,174.5,180.0,174.5,179.0,51.392005920410156,967,,,,,,,,
2022-03-22,181.0,181.5,177.5,180.0,51.679115295410156,598,,,,,,,,
2022-03-23,181.0,183.0,174.0,181.0,51.966224670410156,1931,,,,,,,,
2022-03-24,181.0,185.0,181.0,184.0,52.827537536621094,916,,,,,,,,
2022-03-25,182.0,182.0,174.5,180.0,51.679115295410156,1878,,,,,,,,
2022-03-28,181.5,183.5,177.0,177.5,50.96134948730469,997,,,,,,,,
2022-03-29,177.0,181.0,175.0,175.0,50.243587493896484,1209,,,,,,,,
2022-03-30,175.0,178.0,175.0,176.0,50.53069305419922,607,,,,,,,,
2022-03-31,176.0,179.5,174.5,178.0,51.10490417480469,1032,,,,,,,,
2022-04-01,180.0,183.0,178.0,179.0,51.392005920410156,928,,,,,,,,
2022-04-04,180.0,181.0,178.0,179.5,51.53556823730469,225,,,,,,,,
2022-04-05,179.5,181.0,177.0,180.0,51.679115295410156,552,,,,,,,,
2022-04-06,181.0,182.0,179.5,182.0,52.25333023071289,692,,,,,,,,
2022-04-07,181.5,181.5,177.0,179.0,51.392005920410156,808,,,,,,,,
2022-04-08,180.0,181.0,177.0,179.5,51.53556823730469,341,,,,,,,,
2022-04-11,180.5,180.5,177.5,179.5,51.53556823730469,233,,,,,,,,
2022-04-12,179.0,179.0,172.0,178.5,51.24845504760742,1722,,,,,,,,
2022-04-13,178.0,182.0,177.5,179.0,51.392005920410156,1532,,,,,,,,
2022-04-14,181.0,181.0,177.5,179.0,51.392005920410156,367,,,,,,,,
2022-04-19,180.0,185.0,180.0,184.5,52.971092224121094,2563,,,,,,,,
2022-04-20,183.5,184.5,181.5,184.0,52.827537536621094,1393,,,,,,,,
2022-04-21,183.5,184.0,182.0,183.5,52.683982849121094,431,,,,,,,,
2022-04-22,183.0,183.0,179.5,180.0,51.679115295410156,636,,,,,,,,
2022-04-25,179.5,179.5,177.0,178.0,51.10490417480469,937,,,,,,,,
2022-04-26,178.0,178.0,176.0,177.0,50.81779098510742,328,,,,,,,,
2022-04-27,177.0,178.0,176.0,178.0,51.10490417480469,326,,,,,,,,
2022-04-28,179.5,181.5,179.0,181.5,52.109771728515625,302,,,,,,,,
2022-04-29,181.5,183.0,179.0,181.0,51.966224670410156,654,,,,,,,,
2022-05-02,182.0,182.0,179.0,180.0,51.679115295410156,609,,,,,,,,
2022-05-03,179.0,180.0,178.5,180.0,51.679115295410156,161,,,,,,,,
2022-05-04,180.0,185.0,179.0,185.0,53.11465072631836,2144,,,,,,,,
2022-05-05,185.0,194.5,185.0,194.0,55.69860076904297,2218,,,,,,,,
2022-05-06,194.0,201.0,192.0,201.0,57.70833969116211,2589,,,,,,,,
2022-05-09,202.0,203.0,191.0,191.0,54.837284088134766,1724,,,,,,,,
2022-05-10,191.0,191.0,177.0,185.0,53.11465072631836,1928,,,,,,,,
2022-05-11,180.5,187.0,179.5,184.0,52.827537536621094,1456,,,,,,,,
2022-05-12,187.0,187.0,181.5,183.5,52.683982849121094,1155,,,,,,,,
2022-05-13,186.0,189.0,185.0,187.5,53.83241271972656,540,,,,,,,,
2022-05-16,188.0,188.5,185.5,186.0,53.401756286621094,480,,,,,,,,
2022-05-17,186.5,187.0,185.0,186.5,53.54530715942383,475,,,,,,,,
2022-05-18,187.0,189.5,187.0,188.0,53.9759635925293,475,,,,,,,,
2022-05-19,189.0,189.5,182.5,186.5,53.54530715942383,1014,,,,,,,,
2022-05-20,187.0,188.5,185.0,188.5,54.11951446533203,403,,,,,,,,
2022-05-23,188.5,189.5,185.0,185.5,53.25819778442383,789,,,,,,,,
2022-05-24,187.0,187.0,185.0,185.0,53.11465072631836,289,,,,,,,,
2022-05-25,186.5,187.0,184.5,185.0,53.11465072631836,390,,,,,,,,
2022-05-26,184.0,186.0,184.0,186.0,53.401756286621094,694,,,,,,,,
2022-05-27,185.5,187.5,185.0,186.0,53.401756286621094,393,,,,,,,,
2022-05-30,187.0,187.5,185.5,187.0,53.6888542175293,1266,,,,,,,,
2022-05-31,187.0,193.5,187.0,192.5,55.2679443359375,1312,,,,,,,,
2022-06-01,193.5,193.5,187.5,189.5,54.4066276550293,559,,,,,,,,
2022-06-02,190.0,191.5,189.5,191.5,54.9808349609375,259,,,,,,,,
2022-06-03,190.0,193.0,190.0,191.0,54.837284088134766,923,,,,,,,,
2022-06-06,193.0,193.5,190.0,193.5,55.55504608154297,1585,,,,,,,,
2022-06-07,193.0,194.0,190.0,192.0,55.124385833740234,2495,,,,,,,,
2022-06-08,182.0,188.5,181.5,184.0,57.486331939697266,1923,,,,,,,,
2022-06-09,184.0,185.5,183.0,184.0,57.486331939697266,665,,,,,,,,
2022-06-10,185.0,186.5,179.0,180.0,56.23662567138672,1495,,,,,,,,
2022-06-13,176.0,178.0,167.5,170.0,53.112369537353516,3237,,,,,,,,
2022-06-14,172.0,174.0,168.5,173.0,54.04964828491211,1289,,,,,,,,
2022-06-15,171.5,172.5,170.5,172.5,53.8934326171875,424,,,,,,,,
2022-06-16,171.5,173.5,165.0,166.0,51.862667083740234,1106,,,,,,,,
2022-06-17,165.0,167.0,155.5,160.0,49.98811340332031,1702,,,,,,,,
2022-06-20,158.5,159.0,154.0,155.5,48.58219528198242,1308,,,,,,,,
2022-06-21,156.0,168.0,156.0,164.0,51.23781967163086,1161,,,,,,,,
2022-06-22,164.0,165.5,154.0,156.0,48.738407135009766,2074,,,,,,,,
2022-06-23,157.0,162.0,154.0,154.5,48.26976776123047,1072,,,,,,,,
2022-06-24,155.5,158.5,150.0,158.5,49.51947784423828,1846,,,,,,,,
2022-06-27,157.5,160.0,152.0,154.5,48.26976776123047,1057,,,,,,,,
2022-06-28,156.0,159.0,156.0,156.0,48.738407135009766,362,,,,,,,,
2022-06-29,157.0,159.0,157.0,159.0,49.675682067871094,210,,,,,,,,
2022-06-30,158.0,158.0,149.5,149.5,46.7076416015625,1975,,,,,,,,
2022-07-01,153.5,153.5,149.5,149.5,46.7076416015625,393,,,,,,,,
2022-07-04,149.5,154.0,149.5,154.0,48.113555908203125,684,,,,,,,,
2022-07-05,152.5,156.5,152.5,154.0,48.113555908203125,1237,,,,,,,,
2022-07-06,154.0,158.5,154.0,154.0,48.113555908203125,555,,,,,,,,
2022-07-07,153.0,157.0,153.0,156.5,48.89461898803711,234,,,,,,,,
2022-07-08,156.0,157.5,155.5,156.0,48.738407135009766,39,,,,,,,,
2022-07-11,158.5,158.5,155.0,158.0,49.363258361816406,356,,,,,,,,
2022-07-12,157.5,157.5,155.0,157.0,49.05083465576172,327,,,,,,,,
2022-07-13,157.5,157.5,153.5,155.5,48.58219528198242,650,,,,,,,,
2022-07-14,156.0,156.0,154.0,155.5,48.58219528198242,292,,,,,,,,
2022-07-15,153.5,155.5,153.5,155.5,48.58219528198242,149,,,,,,,,
2022-07-18,157.0,161.0,157.0,160.5,50.144325256347656,512,,,,,,,,
2022-07-19,162.5,164.5,162.5,163.0,50.925392150878906,157,,,,,,,,
2022-07-20,163.0,169.5,163.0,169.0,52.79994201660156,1496,,,,,,,,
2022-07-21,164.5,169.0,164.5,166.0,51.862667083740234,481,,,,,,,,
2022-07-22,166.0,167.0,166.0,166.5,52.01887512207031,68,,,,,,,,
2022-07-25,166.5,166.5,163.5,164.0,51.23781967163086,248,,,,,,,,
2022-07-26,164.5,165.5,164.5,165.5,51.706451416015625,96,,,,,,,,
2022-07-27,166.0,166.5,165.5,166.5,52.01887512207031,51,,,,,,,,
2022-07-28,163.0,167.5,163.0,167.5,52.331302642822266,529,,,,,,,,
