date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SECT-B.ST')","('high', 'SECT-B.ST')","('low', 'SECT-B.ST')","('close', 'SECT-B.ST')","('adj_close', 'SECT-B.ST')","('volume', 'SECT-B.ST')","('currency', '')"
2021-01-14,149.10000610351562,151.39999389648438,148.0,150.5,145.8199462890625,87440,,,,,,,,
2021-01-15,150.5,150.5,147.3000030517578,150.0,145.3354949951172,152975,,,,,,,,
2021-01-18,150.0,150.60000610351562,147.6999969482422,148.0,143.39768981933594,101695,,,,,,,,
2021-01-19,150.3000030517578,151.0,147.3000030517578,148.1999969482422,143.59146118164062,147185,,,,,,,,
2021-01-20,147.0,149.1999969482422,144.1999969482422,148.8000030517578,144.1728057861328,174945,,,,,,,,
2021-01-21,149.1999969482422,152.89999389648438,148.0,148.3000030517578,143.6883544921875,184445,,,,,,,,
2021-01-22,148.0,148.0,145.60000610351562,148.0,143.39768981933594,141205,,,,,,,,
2021-01-25,148.0,149.8000030517578,145.8000030517578,146.89999389648438,142.33187866210938,98345,,,,,,,,
2021-01-26,147.1999969482422,147.1999969482422,144.10000610351562,145.3000030517578,140.78164672851562,100955,,,,,,,,
2021-01-27,145.3000030517578,145.89999389648438,139.10000610351562,141.1999969482422,136.80914306640625,175145,,,,,,,,
2021-01-28,140.89999389648438,142.8000030517578,134.8000030517578,141.1999969482422,136.80914306640625,197990,,,,,,,,
2021-01-29,140.89999389648438,143.3000030517578,139.0,142.5,138.0687255859375,118370,,,,,,,,
2021-02-01,142.89999389648438,146.89999389648438,142.0,145.3000030517578,140.78164672851562,214260,,,,,,,,
2021-02-02,145.8000030517578,150.10000610351562,145.8000030517578,150.10000610351562,145.43238830566406,202415,,,,,,,,
2021-02-03,150.39999389648438,150.8000030517578,146.3000030517578,147.0,142.4287872314453,106660,,,,,,,,
2021-02-04,147.0,148.10000610351562,145.0,147.5,142.91323852539062,75010,,,,,,,,
2021-02-05,146.0,148.0,145.39999389648438,146.39999389648438,141.8474578857422,70975,,,,,,,,
2021-02-08,146.8000030517578,149.10000610351562,145.5,146.5,141.94432067871094,97000,,,,,,,,
2021-02-09,148.3000030517578,148.3000030517578,142.6999969482422,144.0,139.52206420898438,128090,,,,,,,,
2021-02-10,144.0,144.0,140.6999969482422,141.89999389648438,137.48736572265625,181405,,,,,,,,
2021-02-11,141.89999389648438,144.60000610351562,141.1999969482422,143.6999969482422,139.2313995361328,271405,,,,,,,,
2021-02-12,143.6999969482422,145.5,143.3000030517578,145.1999969482422,140.6847381591797,180230,,,,,,,,
2021-02-15,145.60000610351562,145.6999969482422,142.0,143.8000030517578,139.3282928466797,131320,,,,,,,,
2021-02-16,143.8000030517578,145.10000610351562,142.10000610351562,143.3000030517578,138.84384155273438,122155,,,,,,,,
2021-02-17,144.0,144.0,141.5,142.89999389648438,138.45626831054688,102180,,,,,,,,
2021-02-18,144.0,144.0,136.6999969482422,137.6999969482422,133.41798400878906,148855,,,,,,,,
2021-02-19,137.6999969482422,141.5,136.3000030517578,139.5,135.16200256347656,155730,,,,,,,,
2021-02-22,139.5,140.3000030517578,138.0,139.5,135.16200256347656,82860,,,,,,,,
2021-02-23,140.89999389648438,140.89999389648438,130.8000030517578,133.8000030517578,129.63926696777344,155495,,,,,,,,
2021-02-24,133.8000030517578,136.8000030517578,133.3000030517578,134.1999969482422,130.0268096923828,57750,,,,,,,,
2021-02-25,134.39999389648438,137.89999389648438,134.39999389648438,136.5,132.2552947998047,97510,,,,,,,,
2021-02-26,135.0,137.39999389648438,132.1999969482422,135.0,130.8019256591797,110730,,,,,,,,
2021-03-01,135.0,137.8000030517578,134.60000610351562,135.0,130.8019256591797,140700,,,,,,,,
2021-03-02,135.0,136.6999969482422,132.1999969482422,132.5,128.3796844482422,150925,,,,,,,,
2021-03-03,134.89999389648438,134.89999389648438,128.89999389648438,130.10000610351562,126.05431365966797,118465,,,,,,,,
2021-03-04,128.60000610351562,130.0,127.80000305175781,128.8000030517578,124.79473876953125,109530,,,,,,,,
2021-03-05,129.1999969482422,130.39999389648438,126.9000015258789,127.0999984741211,123.1476058959961,110035,,,,,,,,
2021-03-08,127.0999984741211,128.1999969482422,124.0,127.5999984741211,123.63204956054688,207460,,,,,,,,
2021-03-09,127.80000305175781,133.6999969482422,126.69999694824219,132.3000030517578,128.18589782714844,108740,,,,,,,,
2021-03-10,134.0,136.10000610351562,130.89999389648438,131.6999969482422,127.60456085205078,203205,,,,,,,,
2021-03-11,131.3000030517578,137.0,131.3000030517578,136.3000030517578,132.0615234375,180705,,,,,,,,
2021-03-12,129.3000030517578,133.6999969482422,124.0999984741211,124.0999984741211,120.24089813232422,591985,,,,,,,,
2021-03-15,124.0,125.5,120.69999694824219,122.4000015258789,118.59376525878906,317685,,,,,,,,
2021-03-16,122.80000305175781,124.19999694824219,120.5,121.5999984741211,117.81863403320312,242950,,,,,,,,
2021-03-17,121.5999984741211,122.69999694824219,117.69999694824219,118.0999984741211,114.4274673461914,142300,,,,,,,,
2021-03-18,120.0,121.9000015258789,116.5999984741211,117.69999694824219,114.03990936279297,202100,,,,,,,,
2021-03-19,117.69999694824219,117.69999694824219,115.19999694824219,116.69999694824219,113.07100677490234,193410,,,,,,,,
2021-03-22,116.5999984741211,117.5,114.9000015258789,116.0999984741211,112.48966979980469,162515,,,,,,,,
2021-03-23,116.0999984741211,116.69999694824219,114.30000305175781,114.4000015258789,110.842529296875,124940,,,,,,,,
2021-03-24,114.30000305175781,118.30000305175781,114.19999694824219,118.0999984741211,114.4274673461914,345050,,,,,,,,
2021-03-25,118.0999984741211,119.69999694824219,114.0,115.5999984741211,112.00521850585938,167885,,,,,,,,
2021-03-26,115.5999984741211,116.4000015258789,112.9000015258789,113.5,109.97051239013672,220590,,,,,,,,
2021-03-29,113.5,115.4000015258789,110.80000305175781,111.30000305175781,107.83892822265625,121935,,,,,,,,
2021-03-30,110.80000305175781,113.30000305175781,110.4000015258789,110.5,107.06381225585938,124570,,,,,,,,
2021-03-31,110.5,111.30000305175781,109.0,109.80000305175781,106.38558197021484,229950,,,,,,,,
2021-04-01,109.80000305175781,113.9000015258789,109.80000305175781,113.19999694824219,109.67984771728516,65620,,,,,,,,
2021-04-06,113.69999694824219,116.19999694824219,112.69999694824219,115.30000305175781,111.71455383300781,377310,,,,,,,,
2021-04-07,116.19999694824219,116.5999984741211,113.0,113.5,109.97051239013672,500935,,,,,,,,
2021-04-08,113.80000305175781,119.9000015258789,113.80000305175781,118.0,114.33058166503906,1549790,,,,,,,,
2021-04-09,118.0,118.80000305175781,114.30000305175781,117.5,113.84613037109375,231420,,,,,,,,
2021-04-12,117.5999984741211,117.5999984741211,111.19999694824219,112.80000305175781,109.29228973388672,752800,,,,,,,,
2021-04-13,114.0,116.80000305175781,113.5,115.80000305175781,112.1989974975586,199970,,,,,,,,
2021-04-14,115.80000305175781,116.9000015258789,114.30000305175781,114.4000015258789,110.842529296875,89615,,,,,,,,
2021-04-15,114.0999984741211,116.69999694824219,114.0999984741211,116.0999984741211,112.48966979980469,196635,,,,,,,,
2021-04-16,117.9000015258789,118.5,113.0,117.30000305175781,113.65235137939453,188250,,,,,,,,
2021-04-19,117.30000305175781,119.9000015258789,115.69999694824219,117.5999984741211,113.9430160522461,313090,,,,,,,,
2021-04-20,117.80000305175781,118.0999984741211,115.0,115.4000015258789,111.81143951416016,160340,,,,,,,,
2021-04-21,115.80000305175781,116.80000305175781,113.0999984741211,114.0999984741211,110.5518569946289,135875,,,,,,,,
2021-04-22,114.30000305175781,117.80000305175781,114.19999694824219,117.4000015258789,113.7492446899414,150720,,,,,,,,
2021-04-23,117.30000305175781,119.30000305175781,116.0999984741211,118.19999694824219,114.52436828613281,165795,,,,,,,,
2021-04-26,119.69999694824219,120.69999694824219,118.0,119.5,115.78394317626953,145445,,,,,,,,
2021-04-27,120.19999694824219,120.5999984741211,117.5999984741211,118.30000305175781,114.62125396728516,101195,,,,,,,,
2021-04-28,118.5,118.5,116.0,117.30000305175781,113.65235137939453,201740,,,,,,,,
2021-04-29,117.19999694824219,123.30000305175781,117.19999694824219,119.80000305175781,116.07461547851562,275955,,,,,,,,
2021-04-30,121.0999984741211,121.5,119.80000305175781,121.0,117.23728942871094,69585,,,,,,,,
2021-05-03,121.5,123.5,120.5,123.30000305175781,119.46577453613281,153460,,,,,,,,
2021-05-04,123.4000015258789,123.80000305175781,115.0999984741211,115.0999984741211,111.52075958251953,394465,,,,,,,,
2021-05-05,116.0999984741211,118.5999984741211,113.9000015258789,114.69999694824219,111.1332015991211,207585,,,,,,,,
2021-05-06,114.80000305175781,115.69999694824219,110.5,111.80000305175781,108.32339477539062,183520,,,,,,,,
2021-05-07,112.0,113.30000305175781,110.5,113.0,109.48606872558594,118395,,,,,,,,
2021-05-10,113.0,113.4000015258789,110.0,110.0999984741211,106.6762466430664,92035,,,,,,,,
2021-05-11,110.0,110.9000015258789,107.19999694824219,109.5999984741211,106.19180297851562,177505,,,,,,,,
2021-05-12,109.5999984741211,110.9000015258789,107.9000015258789,109.69999694824219,106.28868103027344,303210,,,,,,,,
2021-05-14,110.19999694824219,111.0,108.5,109.80000305175781,106.38558197021484,144155,,,,,,,,
2021-05-17,110.0,113.0,109.4000015258789,112.69999694824219,109.19539642333984,132385,,,,,,,,
2021-05-18,113.80000305175781,114.9000015258789,112.80000305175781,113.5999984741211,110.0674057006836,174820,,,,,,,,
2021-05-19,114.0,114.0,111.30000305175781,112.19999694824219,108.71094512939453,98710,,,,,,,,
2021-05-20,112.19999694824219,116.30000305175781,112.0,116.0999984741211,112.48966979980469,298855,,,,,,,,
2021-05-21,116.19999694824219,117.69999694824219,115.0999984741211,115.0999984741211,111.52075958251953,137380,,,,,,,,
2021-05-24,115.19999694824219,116.69999694824219,114.4000015258789,115.69999694824219,112.10209655761719,905805,,,,,,,,
2021-05-25,115.69999694824219,118.30000305175781,114.0,115.0999984741211,111.52075958251953,136650,,,,,,,,
2021-05-26,115.19999694824219,116.9000015258789,113.69999694824219,115.5999984741211,112.00521850585938,173545,,,,,,,,
2021-05-27,116.80000305175781,117.19999694824219,114.80000305175781,116.69999694824219,113.07100677490234,239105,,,,,,,,
2021-05-28,116.9000015258789,120.5,115.80000305175781,119.9000015258789,116.17149353027344,234585,,,,,,,,
2021-05-31,119.9000015258789,120.80000305175781,112.80000305175781,112.80000305175781,109.29228973388672,860990,,,,,,,,
2021-06-01,112.80000305175781,117.9000015258789,112.80000305175781,114.9000015258789,111.32698822021484,198375,,,,,,,,
2021-06-02,118.5999984741211,128.5,118.5999984741211,123.4000015258789,119.56266021728516,775900,,,,,,,,
2021-06-03,125.5,127.0,121.0,123.19999694824219,119.3688735961914,298265,,,,,,,,
2021-06-04,123.0,123.80000305175781,116.4000015258789,116.4000015258789,112.78034210205078,278635,,,,,,,,
2021-06-07,120.0,123.69999694824219,119.69999694824219,123.19999694824219,119.3688735961914,435445,,,,,,,,
2021-06-08,123.5999984741211,125.5,122.9000015258789,123.30000305175781,119.46577453613281,128260,,,,,,,,
2021-06-09,127.5999984741211,130.6999969482422,125.9000015258789,130.0,125.9574203491211,306445,,,,,,,,
2021-06-10,131.6999969482422,131.8000030517578,128.1999969482422,131.5,127.41078186035156,307590,,,,,,,,
2021-06-11,131.8000030517578,134.0,131.0,134.0,129.83303833007812,215255,,,,,,,,
2021-06-14,134.0,134.0,127.0,128.39999389648438,124.40717315673828,255400,,,,,,,,
2021-06-15,128.39999389648438,129.6999969482422,127.5999984741211,129.1999969482422,125.18229675292969,203795,,,,,,,,
2021-06-16,129.1999969482422,129.5,124.0999984741211,128.10000610351562,124.11651611328125,319585,,,,,,,,
2021-06-17,128.0,128.8000030517578,125.0999984741211,128.39999389648438,124.40717315673828,104880,,,,,,,,
2021-06-18,128.39999389648438,130.1999969482422,127.69999694824219,128.60000610351562,124.6009750366211,389430,,,,,,,,
2021-06-21,128.1999969482422,128.39999389648438,125.5999984741211,126.4000015258789,122.46937561035156,124070,,,,,,,,
2021-06-22,126.4000015258789,127.69999694824219,124.0999984741211,126.0,122.0818099975586,175045,,,,,,,,
2021-06-23,126.0,128.5,125.9000015258789,127.0,123.05072021484375,143440,,,,,,,,
2021-06-24,126.80000305175781,130.6999969482422,126.80000305175781,130.0,125.9574203491211,116075,,,,,,,,
2021-06-28,130.0,131.10000610351562,129.60000610351562,130.3000030517578,126.24810028076172,58785,,,,,,,,
2021-06-29,130.60000610351562,133.0,130.3000030517578,132.5,128.3796844482422,109250,,,,,,,,
2021-06-30,133.0,133.10000610351562,130.3000030517578,132.5,128.3796844482422,111705,,,,,,,,
2021-07-01,132.5,135.0,131.6999969482422,133.39999389648438,129.25167846679688,119365,,,,,,,,
2021-07-02,133.39999389648438,136.1999969482422,133.39999389648438,136.0,131.77084350585938,88690,,,,,,,,
2021-07-05,136.0,138.39999389648438,134.39999389648438,135.3000030517578,131.0926055908203,159450,,,,,,,,
2021-07-06,135.1999969482422,136.89999389648438,134.1999969482422,136.0,131.77084350585938,223605,,,,,,,,
2021-07-07,136.3000030517578,137.0,134.6999969482422,135.89999389648438,131.67393493652344,274240,,,,,,,,
2021-07-08,135.89999389648438,136.5,132.6999969482422,134.8000030517578,130.608154296875,107995,,,,,,,,
2021-07-09,134.8000030517578,136.0,131.3000030517578,134.3000030517578,130.12368774414062,227470,,,,,,,,
2021-07-12,134.0,139.60000610351562,133.3000030517578,139.60000610351562,135.25889587402344,325165,,,,,,,,
2021-07-13,139.60000610351562,139.60000610351562,136.0,137.8000030517578,133.51486206054688,154670,,,,,,,,
2021-07-14,137.0,138.3000030517578,136.0,137.8000030517578,133.51486206054688,105645,,,,,,,,
2021-07-15,138.39999389648438,139.5,136.1999969482422,136.8000030517578,132.54598999023438,94515,,,,,,,,
2021-07-16,135.60000610351562,137.5,133.60000610351562,135.6999969482422,131.48016357421875,143550,,,,,,,,
2021-07-19,135.0,135.60000610351562,132.3000030517578,134.5,130.3175048828125,110425,,,,,,,,
2021-07-20,134.0,135.89999389648438,132.6999969482422,133.3000030517578,129.15481567382812,119245,,,,,,,,
2021-07-21,132.10000610351562,136.3000030517578,131.10000610351562,135.60000610351562,131.38328552246094,141160,,,,,,,,
2021-07-22,134.6999969482422,138.10000610351562,134.60000610351562,138.10000610351562,133.80555725097656,108900,,,,,,,,
2021-07-23,138.0,140.5,137.1999969482422,140.0,135.64646911621094,144090,,,,,,,,
2021-07-26,140.0,141.39999389648438,137.39999389648438,137.6999969482422,133.41798400878906,168615,,,,,,,,
2021-07-27,138.60000610351562,139.3000030517578,136.39999389648438,137.39999389648438,133.12730407714844,97545,,,,,,,,
2021-07-28,136.0,140.10000610351562,136.0,139.0,134.6775665283203,117160,,,,,,,,
2021-07-29,139.39999389648438,140.10000610351562,137.39999389648438,138.10000610351562,133.80555725097656,113500,,,,,,,,
2021-07-30,138.10000610351562,139.10000610351562,135.89999389648438,137.1999969482422,132.9335174560547,105040,,,,,,,,
2021-08-02,137.1999969482422,140.89999389648438,137.0,140.89999389648438,136.51846313476562,233760,,,,,,,,
2021-08-03,140.8000030517578,145.0,140.0,144.0,139.52206420898438,204445,,,,,,,,
2021-08-04,144.0,147.5,143.89999389648438,146.8000030517578,142.23500061035156,146720,,,,,,,,
2021-08-05,147.60000610351562,150.39999389648438,146.1999969482422,149.89999389648438,145.2386016845703,123195,,,,,,,,
2021-08-06,149.89999389648438,151.6999969482422,147.5,147.60000610351562,143.01011657714844,151220,,,,,,,,
2021-08-09,147.0,151.39999389648438,144.0,150.5,145.8199462890625,136375,,,,,,,,
2021-08-10,150.5,154.10000610351562,150.3000030517578,151.10000610351562,146.4012908935547,344605,,,,,,,,
2021-08-11,153.1999969482422,153.1999969482422,148.10000610351562,148.39999389648438,143.78521728515625,78125,,,,,,,,
2021-08-12,147.6999969482422,151.6999969482422,147.60000610351562,151.39999389648438,146.6919403076172,124950,,,,,,,,
2021-08-13,151.39999389648438,154.3000030517578,150.0,153.60000610351562,148.8235321044922,97850,,,,,,,,
2021-08-16,153.8000030517578,157.39999389648438,152.89999389648438,153.89999389648438,149.11419677734375,305770,,,,,,,,
2021-08-17,153.89999389648438,158.89999389648438,152.60000610351562,158.60000610351562,153.6680450439453,162785,,,,,,,,
2021-08-18,159.0,161.89999389648438,158.6999969482422,161.89999389648438,156.8654327392578,150440,,,,,,,,
2021-08-19,162.0,162.0,156.5,159.3000030517578,154.34628295898438,97565,,,,,,,,
2021-08-20,159.3000030517578,164.5,159.3000030517578,164.39999389648438,159.28768920898438,125185,,,,,,,,
2021-08-23,164.39999389648438,166.1999969482422,162.10000610351562,166.0,160.8379364013672,76140,,,,,,,,
2021-08-24,166.0,170.1999969482422,165.8000030517578,167.89999389648438,162.6788330078125,184280,,,,,,,,
2021-08-25,166.39999389648438,166.39999389648438,159.3000030517578,164.89999389648438,159.77215576171875,464580,,,,,,,,
2021-08-26,164.89999389648438,164.89999389648438,161.6999969482422,163.89999389648438,158.80323791503906,344010,,,,,,,,
2021-08-27,163.6999969482422,167.10000610351562,163.10000610351562,166.89999389648438,161.70994567871094,186455,,,,,,,,
2021-08-30,168.0,172.0,167.1999969482422,171.39999389648438,166.07000732421875,181045,,,,,,,,
2021-08-31,171.89999389648438,174.6999969482422,169.5,174.39999389648438,168.97671508789062,288685,,,,,,,,
2021-09-01,175.0,177.0,171.0,173.89999389648438,168.4922637939453,115325,,,,,,,,
2021-09-02,173.89999389648438,177.0,171.89999389648438,175.60000610351562,170.13941955566406,293995,,,,,,,,
2021-09-03,176.8000030517578,200.1999969482422,173.6999969482422,200.0,193.78065490722656,775505,,,,,,,,
2021-09-06,199.6999969482422,207.0,192.60000610351562,201.39999389648438,195.13710021972656,402900,,,,,,,,
2021-09-07,199.6999969482422,201.1999969482422,191.39999389648438,194.3000030517578,188.25791931152344,407490,,,,,,,,
2021-09-08,192.8000030517578,193.0,186.60000610351562,190.89999389648438,184.96363830566406,441990,,,,,,,,
2021-09-09,188.8000030517578,193.89999389648438,187.6999969482422,191.8000030517578,185.83566284179688,245530,,,,,,,,
2021-09-10,191.89999389648438,195.0,188.60000610351562,194.10000610351562,188.0641326904297,431185,,,,,,,,
2021-09-13,194.10000610351562,195.60000610351562,186.10000610351562,187.10000610351562,181.28179931640625,153420,,,,,,,,
2021-09-14,186.39999389648438,190.6999969482422,186.10000610351562,190.6999969482422,184.76986694335938,190645,,,,,,,,
2021-09-15,190.6999969482422,191.5,185.10000610351562,186.3000030517578,180.50668334960938,193010,,,,,,,,
2021-09-16,186.1999969482422,189.0,184.5,188.1999969482422,182.3475799560547,195505,,,,,,,,
2021-09-17,188.1999969482422,194.0,188.0,188.8000030517578,182.928955078125,186500,,,,,,,,
2021-09-20,187.0,187.1999969482422,183.60000610351562,185.1999969482422,179.44088745117188,119190,,,,,,,,
2021-09-21,182.39999389648438,187.0,182.1999969482422,187.0,181.18490600585938,152240,,,,,,,,
2021-09-22,187.0,192.6999969482422,186.6999969482422,192.1999969482422,186.2231903076172,156345,,,,,,,,
2021-09-23,193.5,198.3000030517578,192.6999969482422,193.8000030517578,187.7734375,119550,,,,,,,,
2021-09-24,200.0,238.0,185.0,193.67999267578125,187.65716552734375,140856,,,,,,,,
2021-09-27,193.60000610351562,197.75,187.39999389648438,189.0,183.12271118164062,130191,,,,,,,,
2021-09-28,189.0,189.0,175.4499969482422,178.39999389648438,172.85232543945312,173305,,,,,,,,
2021-09-29,177.8000030517578,183.10000610351562,172.0,173.1999969482422,167.8140411376953,127721,,,,,,,,
2021-09-30,173.8000030517578,177.0500030517578,171.5,176.0,170.52699279785156,117997,,,,,,,,
2021-10-01,176.0,176.0,170.14999389648438,171.8000030517578,166.45758056640625,157774,,,,,,,,
2021-10-04,173.5,178.4499969482422,169.39999389648438,170.39999389648438,165.10110473632812,179016,,,,,,,,
2021-10-05,169.39999389648438,172.75,166.3000030517578,172.35000610351562,166.99049377441406,210582,,,,,,,,
2021-10-06,170.0,173.4499969482422,167.75,171.75,166.4091339111328,152731,,,,,,,,
2021-10-07,172.64999389648438,175.0,167.39999389648438,173.5,168.104736328125,117011,,,,,,,,
2021-10-08,174.85000610351562,176.0500030517578,171.0,175.14999389648438,169.70339965820312,441998,,,,,,,,
2021-10-11,175.14999389648438,175.14999389648438,167.60000610351562,172.9499969482422,167.5718231201172,384391,,,,,,,,
2021-10-12,172.8000030517578,175.39999389648438,169.10000610351562,174.4499969482422,169.02516174316406,103934,,,,,,,,
2021-10-13,175.0,182.39999389648438,173.1999969482422,182.10000610351562,176.4373016357422,663003,,,,,,,,
2021-10-14,183.0,189.3000030517578,181.14999389648438,187.5,181.66937255859375,109281,,,,,,,,
2021-10-15,189.3000030517578,189.75,186.3000030517578,189.10000610351562,183.2196044921875,85565,,,,,,,,
2021-10-18,195.10000610351562,199.3000030517578,189.82000732421875,190.8000030517578,185.75079345703125,55776,,,,,,,,
2021-10-19,190.8000030517578,197.89999389648438,190.52000427246094,197.6999969482422,192.46820068359375,89072,,,,,,,,
2021-10-20,197.8800048828125,203.8000030517578,194.02000427246094,197.39999389648438,192.17613220214844,161412,,,,,,,,
2021-10-21,196.0,203.10000610351562,195.1999969482422,199.89999389648438,194.60997009277344,144320,,,,,,,,
2021-10-22,199.89999389648438,207.5500030517578,198.60000610351562,206.5,201.0353240966797,209748,,,,,,,,
2021-10-25,206.60000610351562,207.39999389648438,201.1999969482422,205.60000610351562,200.15914916992188,84239,,,,,,,,
2021-10-26,205.0,207.39999389648438,201.8000030517578,206.8000030517578,201.32737731933594,84201,,,,,,,,
2021-10-27,206.8000030517578,208.1999969482422,203.39999389648438,204.39999389648438,198.9908905029297,101698,,,,,,,,
2021-10-28,204.39999389648438,215.60000610351562,204.0,215.1999969482422,209.50509643554688,213426,,,,,,,,
2021-10-29,216.0,217.0,207.1999969482422,209.60000610351562,204.0532989501953,288541,,,,,,,,
2021-11-01,209.60000610351562,216.60000610351562,207.39999389648438,213.0,207.36331176757812,310913,,,,,,,,
2021-11-02,213.0,220.39999389648438,212.0,219.8000030517578,213.98336791992188,166614,,,,,,,,
2021-11-03,219.8000030517578,224.8000030517578,212.60000610351562,214.0,208.33685302734375,157451,,,,,,,,
2021-11-04,214.0,217.0,212.8000030517578,217.0,211.25746154785156,110202,,,,,,,,
2021-11-05,219.0,219.0,213.39999389648438,216.0,210.28392028808594,122364,,,,,,,,
2021-11-08,213.60000610351562,215.60000610351562,207.60000610351562,215.60000610351562,209.89453125,171154,,,,,,,,
2021-11-09,215.60000610351562,219.1999969482422,214.1999969482422,219.0,213.20452880859375,139971,,,,,,,,
2021-11-10,218.0,218.39999389648438,212.0,217.8000030517578,212.03628540039062,112915,,,,,,,,
2021-11-11,217.8000030517578,223.1999969482422,214.0,222.39999389648438,216.51455688476562,89943,,,,,,,,
2021-11-12,225.8000030517578,241.39999389648438,225.8000030517578,236.1999969482422,229.94935607910156,604738,,,,,,,,
2021-11-15,237.0,239.8000030517578,233.1999969482422,233.1999969482422,227.02874755859375,543843,,,,,,,,
2021-11-16,233.1999969482422,240.60000610351562,233.1999969482422,240.0,233.6488037109375,207503,,,,,,,,
2021-11-17,240.0,244.1999969482422,236.8000030517578,242.60000610351562,236.1800079345703,132064,,,,,,,,
2021-11-18,243.1999969482422,250.1999969482422,242.60000610351562,244.39999389648438,237.93235778808594,169737,,,,,,,,
2021-11-19,244.60000610351562,247.60000610351562,242.1999969482422,244.0,237.54295349121094,350653,,,,,,,,
2021-11-22,244.8000030517578,246.39999389648438,236.39999389648438,237.0,230.7281951904297,187278,,,,,,,,
2021-11-23,235.8000030517578,237.39999389648438,229.8000030517578,232.0,225.86050415039062,228764,,,,,,,,
2021-11-24,232.0,233.8000030517578,227.1999969482422,231.1999969482422,225.08168029785156,207567,,,,,,,,
2021-11-25,231.39999389648438,241.60000610351562,231.39999389648438,237.39999389648438,231.11761474609375,156130,,,,,,,,
2021-11-26,231.0,238.39999389648438,226.39999389648438,230.0,223.91343688964844,294580,,,,,,,,
2021-11-29,231.0,237.0,230.0,232.0,225.86050415039062,177388,,,,,,,,
2021-11-30,231.0,235.0,224.0,224.0,218.0722198486328,293832,,,,,,,,
2021-12-01,225.0,230.1999969482422,215.0,227.60000610351562,221.57696533203125,253228,,,,,,,,
2021-12-02,226.0,227.0,215.60000610351562,218.39999389648438,212.6204071044922,164747,,,,,,,,
2021-12-03,220.0,222.39999389648438,211.39999389648438,211.60000610351562,206.00035095214844,161506,,,,,,,,
2021-12-06,213.1999969482422,217.1999969482422,207.8000030517578,207.8000030517578,202.30091857910156,123136,,,,,,,,
2021-12-07,207.8000030517578,218.8000030517578,207.8000030517578,218.39999389648438,212.6204071044922,144984,,,,,,,,
2021-12-08,218.39999389648438,218.39999389648438,209.0,210.0,204.44268798828125,224123,,,,,,,,
2021-12-09,213.39999389648438,214.0,203.0,204.60000610351562,199.18560791015625,168201,,,,,,,,
2021-12-10,190.10000610351562,203.39999389648438,180.6999969482422,198.39999389648438,193.14968872070312,663737,,,,,,,,
2021-12-13,199.6999969482422,202.60000610351562,181.60000610351562,185.39999389648438,180.4936981201172,460344,,,,,,,,
2021-12-14,185.3000030517578,187.39999389648438,180.1999969482422,185.1999969482422,180.2989959716797,327201,,,,,,,,
2021-12-15,184.3000030517578,188.3000030517578,181.6999969482422,185.1999969482422,180.2989959716797,177603,,,,,,,,
2021-12-16,187.1999969482422,188.6999969482422,177.1999969482422,181.39999389648438,176.59954833984375,348545,,,,,,,,
2021-12-17,180.39999389648438,183.0,176.0,181.1999969482422,176.4048614501953,824671,,,,,,,,
2021-12-20,177.6999969482422,181.89999389648438,175.10000610351562,179.8000030517578,175.04188537597656,129352,,,,,,,,
2021-12-21,180.60000610351562,183.5,179.10000610351562,182.89999389648438,178.05984497070312,128788,,,,,,,,
2021-12-22,183.89999389648438,188.0,183.3000030517578,187.6999969482422,182.7328338623047,214940,,,,,,,,
2021-12-23,188.60000610351562,193.3000030517578,186.0,192.0,186.91905212402344,184042,,,,,,,,
2021-12-27,192.10000610351562,193.10000610351562,189.1999969482422,192.6999969482422,187.60052490234375,91718,,,,,,,,
2021-12-28,192.60000610351562,198.39999389648438,192.5,197.0,191.78671264648438,116457,,,,,,,,
2021-12-29,197.0,198.5,194.10000610351562,197.10000610351562,191.88409423828125,127950,,,,,,,,
2021-12-30,197.3000030517578,200.60000610351562,195.3000030517578,200.1999969482422,194.90203857421875,137527,,,,,,,,
2022-01-03,200.0,204.0,197.5,201.39999389648438,196.0702667236328,232773,,,,,,,,
2022-01-04,201.8000030517578,202.8000030517578,195.8000030517578,197.0,191.78671264648438,262428,,,,,,,,
2022-01-05,197.10000610351562,198.8000030517578,192.5,194.60000610351562,189.45025634765625,83901,,,,,,,,
2022-01-07,193.0,194.60000610351562,183.1999969482422,185.10000610351562,180.20162963867188,200345,,,,,,,,
2022-01-10,185.5,186.0,176.3000030517578,178.1999969482422,173.48423767089844,200162,,,,,,,,
2022-01-11,177.1999969482422,182.1999969482422,176.39999389648438,180.89999389648438,176.11276245117188,134202,,,,,,,,
2022-01-12,182.5,182.5,175.8000030517578,179.39999389648438,174.6524658203125,133215,,,,,,,,
2022-01-13,179.39999389648438,179.39999389648438,171.3000030517578,173.10000610351562,168.51919555664062,161451,,,,,,,,
2022-01-14,172.0,172.3000030517578,166.0,168.3000030517578,163.84622192382812,210758,,,,,,,,
2022-01-17,168.3000030517578,169.60000610351562,164.39999389648438,167.0,162.58062744140625,201132,,,,,,,,
2022-01-18,166.6999969482422,166.6999969482422,154.8000030517578,156.1999969482422,152.06643676757812,219590,,,,,,,,
2022-01-19,156.0,157.89999389648438,153.0,154.0,149.92466735839844,285833,,,,,,,,
2022-01-20,155.8000030517578,158.5,151.10000610351562,158.0,153.81878662109375,435009,,,,,,,,
