date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVAC')","('high', 'EVAC')","('low', 'EVAC')","('close', 'EVAC')","('adj_close', 'EVAC')","('volume', 'EVAC')","('currency', '')"
2025-09-26,9.970000267028809,9.970000267028809,9.9399995803833,9.9399995803833,9.9399995803833,1600,,,,,,,,
2025-09-29,9.970000267028809,9.970000267028809,9.9399995803833,9.949999809265137,9.949999809265137,4200,,,,,,,,
2025-09-30,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,200,,,,,,,,
2025-10-01,9.930000305175781,9.9399995803833,9.920000076293945,9.930000305175781,9.930000305175781,110500,,,,,,,,
2025-10-02,9.932999610900879,9.958000183105469,9.920000076293945,9.930000305175781,9.930000305175781,339600,,,,,,,,
2025-10-03,9.930000305175781,9.949999809265137,9.920000076293945,9.9399995803833,9.9399995803833,481000,,,,,,,,
2025-10-06,9.899999618530273,9.949999809265137,9.899999618530273,9.9399995803833,9.9399995803833,134200,,,,,,,,
2025-10-07,9.930000305175781,9.949999809265137,9.930000305175781,9.9399995803833,9.9399995803833,79500,,,,,,,,
2025-10-08,9.930000305175781,9.979999542236328,9.930000305175781,9.970000267028809,9.970000267028809,73100,,,,,,,,
2025-10-09,9.899999618530273,10.0,9.899999618530273,9.970000267028809,9.970000267028809,865800,,,,,,,,
2025-10-10,9.960000038146973,9.989999771118164,9.960000038146973,9.975000381469727,9.975000381469727,76200,,,,,,,,
2025-10-13,9.9399995803833,10.005000114440918,9.9399995803833,9.994999885559082,9.994999885559082,265000,,,,,,,,
2025-10-14,10.0600004196167,10.0600004196167,9.970000267028809,9.970000267028809,9.970000267028809,57200,,,,,,,,
2025-10-15,9.989999771118164,10.0,9.989999771118164,10.0,10.0,2000,,,,,,,,
2025-10-16,10.020000457763672,10.020000457763672,10.0,10.010000228881836,10.010000228881836,3100,,,,,,,,
2025-10-17,9.989999771118164,10.020000457763672,9.989999771118164,10.015000343322754,10.015000343322754,321100,,,,,,,,
2025-10-20,10.0,10.029999732971191,10.0,10.020000457763672,10.020000457763672,25000,,,,,,,,
2025-10-21,10.029999732971191,10.050000190734863,10.015000343322754,10.050000190734863,10.050000190734863,1800,,,,,,,,
2025-10-22,10.069999694824219,10.069999694824219,10.020000457763672,10.029999732971191,10.029999732971191,99800,,,,,,,,
2025-10-23,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,600,,,,,,,,
2025-10-24,10.029999732971191,10.029999732971191,10.020000457763672,10.029999732971191,10.029999732971191,362200,,,,,,,,
2025-10-27,10.029999732971191,10.029999732971191,10.020000457763672,10.020000457763672,10.020000457763672,9900,,,,,,,,
2025-10-28,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,300,,,,,,,,
2025-10-29,10.029999732971191,10.029999732971191,10.0,10.0,10.0,32300,,,,,,,,
2025-10-30,10.029999732971191,10.029999732971191,10.015000343322754,10.020000457763672,10.020000457763672,221500,,,,,,,,
2025-10-31,10.029999732971191,10.029999732971191,10.020000457763672,10.029999732971191,10.029999732971191,30200,,,,,,,,
2025-11-03,10.029999732971191,10.029999732971191,10.0,10.0,10.0,3200,,,,,,,,
2025-11-04,10.029999732971191,10.029999732971191,10.01200008392334,10.020000457763672,10.020000457763672,24400,,,,,,,,
2025-11-05,10.013999938964844,10.050000190734863,10.010000228881836,10.010000228881836,10.010000228881836,3300,,,,,,,,
2025-11-06,10.050000190734863,10.069999694824219,10.010000228881836,10.020000457763672,10.020000457763672,119600,,,,,,,,
2025-11-07,10.043000221252441,10.069999694824219,10.0,10.045000076293945,10.045000076293945,61500,,,,,,,,
2025-11-10,10.170000076293945,10.170000076293945,10.010000228881836,10.0600004196167,10.0600004196167,49600,,,,,,,,
2025-11-11,10.079999923706055,10.079999923706055,10.031000137329102,10.069999694824219,10.069999694824219,14100,,,,,,,,
2025-11-12,10.0600004196167,10.079999923706055,10.020000457763672,10.0600004196167,10.0600004196167,10100,,,,,,,,
2025-11-13,10.079999923706055,10.079999923706055,10.0,10.020000457763672,10.020000457763672,469500,,,,,,,,
2025-11-14,10.019000053405762,10.039999961853027,10.015000343322754,10.029999732971191,10.029999732971191,19000,,,,,,,,
2025-11-17,10.029999732971191,10.039999961853027,10.020999908447266,10.039999961853027,10.039999961853027,43300,,,,,,,,
2025-11-18,10.0,10.069000244140625,10.0,10.020000457763672,10.020000457763672,135800,,,,,,,,
2025-11-19,10.069999694824219,10.069999694824219,10.017000198364258,10.017000198364258,10.017000198364258,5600,,,,,,,,
2025-11-20,10.0,10.03600025177002,10.0,10.0,10.0,24200,,,,,,,,
2025-11-21,10.029999732971191,10.039999961853027,10.0,10.0,10.0,19900,,,,,,,,
2025-11-24,10.039999961853027,10.039999961853027,10.0,10.010000228881836,10.010000228881836,27000,,,,,,,,
2025-11-25,10.0,10.029999732971191,10.0,10.010000228881836,10.010000228881836,22900,,,,,,,,
2025-11-26,10.008000373840332,10.050000190734863,10.0,10.015000343322754,10.015000343322754,60500,,,,,,,,
2025-11-28,10.010000228881836,10.050000190734863,10.0,10.010000228881836,10.010000228881836,9100,,,,,,,,
2025-12-01,10.0,10.020000457763672,9.979999542236328,10.008000373840332,10.008000373840332,239700,,,,,,,,
2025-12-02,10.01099967956543,10.039999961853027,10.01099967956543,10.039999961853027,10.039999961853027,27200,,,,,,,,
2025-12-03,10.050000190734863,10.050000190734863,10.010000228881836,10.020000457763672,10.020000457763672,8300,,,,,,,,
2025-12-04,10.050000190734863,10.050000190734863,10.0,10.010000228881836,10.010000228881836,13600,,,,,,,,
2025-12-05,10.0,10.010000228881836,10.0,10.010000228881836,10.010000228881836,13600,,,,,,,,
2025-12-08,10.0,10.010000228881836,10.0,10.0,10.0,72800,,,,,,,,
2025-12-09,10.0,10.010000228881836,10.0,10.0,10.0,30800,,,,,,,,
2025-12-10,10.0,10.029999732971191,10.0,10.010000228881836,10.010000228881836,117500,,,,,,,,
2025-12-11,10.010000228881836,10.050000190734863,10.0,10.0,10.0,5100,,,,,,,,
2025-12-12,9.989999771118164,10.020000457763672,9.989999771118164,10.010000228881836,10.010000228881836,135200,,,,,,,,
2025-12-15,10.0,10.015999794006348,10.0,10.0,10.0,87100,,,,,,,,
2025-12-16,10.020000457763672,10.020000457763672,10.010000228881836,10.010000228881836,10.010000228881836,9200,,,,,,,,
2025-12-17,10.0,10.020000457763672,10.0,10.0,10.0,11900,,,,,,,,
2025-12-18,10.010000228881836,10.020000457763672,10.005000114440918,10.010000228881836,10.010000228881836,49100,,,,,,,,
2025-12-19,10.010000228881836,10.015000343322754,10.010000228881836,10.010000228881836,10.010000228881836,1200,,,,,,,,
2025-12-22,10.010000228881836,10.027000427246094,10.010000228881836,10.020000457763672,10.020000457763672,62900,,,,,,,,
2025-12-23,10.029999732971191,10.029999732971191,10.020000457763672,10.020000457763672,10.020000457763672,3100,,,,,,,,
2025-12-24,10.029999732971191,10.029999732971191,10.020000457763672,10.020000457763672,10.020000457763672,700,,,,,,,,
2025-12-26,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,10.010000228881836,55400,,,,,,,,
2025-12-29,10.029999732971191,10.029999732971191,10.010000228881836,10.020000457763672,10.020000457763672,12800,,,,,,,,
2025-12-30,10.029999732971191,10.029999732971191,10.01099967956543,10.029999732971191,10.029999732971191,5400,,,,,,,,
,EVAC,EVAC,EVAC,EVAC,EVAC,EVAC,,,,,,,,
