date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PSA')","('high', 'PSA')","('low', 'PSA')","('close', 'PSA')","('adj_close', 'PSA')","('volume', 'PSA')","('currency', '')"
2020-06-12,198.32000732421875,199.00999450683594,191.58999633789062,196.47000122070312,155.6468048095703,916900,,,,,,,,
2020-06-15,192.5800018310547,200.42999267578125,191.58999633789062,199.19000244140625,157.80162048339844,1108300,,,,,,,,
2020-06-16,204.50999450683594,205.25,197.38999938964844,198.86000061035156,157.54022216796875,875600,,,,,,,,
2020-06-17,199.30999755859375,200.27000427246094,196.92999267578125,197.75999450683594,156.66873168945312,698600,,,,,,,,
2020-06-18,196.39999389648438,197.0800018310547,192.75,196.27000427246094,155.4884033203125,766900,,,,,,,,
2020-06-19,198.80999755859375,198.80999755859375,190.4600067138672,190.58999633789062,150.98855590820312,3654200,,,,,,,,
2020-06-22,191.0,192.1199951171875,187.10000610351562,190.27000427246094,150.73507690429688,976700,,,,,,,,
2020-06-23,191.77000427246094,192.47999572753906,188.05999755859375,188.24000549316406,149.1268768310547,630900,,,,,,,,
2020-06-24,187.0,190.9199981689453,186.36000061035156,189.4499969482422,150.08544921875,1174000,,,,,,,,
2020-06-25,189.22000122070312,191.13999938964844,186.92999267578125,191.02999877929688,151.33717346191406,827700,,,,,,,,
2020-06-26,190.64999389648438,193.2899932861328,188.6300048828125,189.27999877929688,149.9508056640625,1370100,,,,,,,,
2020-06-29,190.75999450683594,191.72999572753906,189.1300048828125,191.10000610351562,151.39260864257812,772300,,,,,,,,
2020-06-30,191.2899932861328,193.60000610351562,189.08999633789062,191.88999938964844,152.01846313476562,1064900,,,,,,,,
2020-07-01,191.6699981689453,200.1199951171875,191.22000122070312,199.16000366210938,157.77786254882812,678500,,,,,,,,
2020-07-02,201.00999450683594,202.02999877929688,197.52999877929688,199.36000061035156,157.93630981445312,895900,,,,,,,,
2020-07-06,202.24000549316406,203.58999633789062,195.69000244140625,196.52999877929688,155.69432067871094,871800,,,,,,,,
2020-07-07,194.6699981689453,196.1300048828125,194.0800018310547,194.4600067138672,154.0544891357422,635000,,,,,,,,
2020-07-08,194.2100067138672,195.07000732421875,193.02999877929688,193.36000061035156,153.18299865722656,869400,,,,,,,,
2020-07-09,192.75,196.30999755859375,192.0500030517578,195.3699951171875,154.7753448486328,555800,,,,,,,,
2020-07-10,195.39999389648438,196.8800048828125,193.97000122070312,194.42999267578125,154.0306396484375,630400,,,,,,,,
2020-07-13,194.67999267578125,195.33999633789062,192.60000610351562,192.88999938964844,152.81069946289062,525800,,,,,,,,
2020-07-14,193.05999755859375,196.9199981689453,192.9499969482422,193.83999633789062,153.5633544921875,588700,,,,,,,,
2020-07-15,195.6300048828125,195.6300048828125,191.14999389648438,192.8000030517578,152.73936462402344,982400,,,,,,,,
2020-07-16,192.38999938964844,194.74000549316406,188.27999877929688,188.3800048828125,149.2377471923828,621300,,,,,,,,
2020-07-17,188.6999969482422,192.97999572753906,187.35000610351562,192.3000030517578,152.34326171875,837900,,,,,,,,
2020-07-20,192.3000030517578,192.52000427246094,187.75999450683594,187.7899932861328,148.77037048339844,479500,,,,,,,,
2020-07-21,189.17999267578125,189.47999572753906,186.7100067138672,186.83999633789062,148.0177764892578,581400,,,,,,,,
2020-07-22,185.4499969482422,189.1999969482422,184.1999969482422,188.30999755859375,149.1823272705078,698900,,,,,,,,
2020-07-23,188.89999389648438,190.0,185.4199981689453,187.02000427246094,148.1603546142578,534200,,,,,,,,
2020-07-24,187.6999969482422,188.24000549316406,185.05999755859375,185.36000061035156,146.84527587890625,518700,,,,,,,,
2020-07-27,185.25999450683594,186.6999969482422,183.22000122070312,185.57000732421875,147.01168823242188,472500,,,,,,,,
2020-07-28,185.9600067138672,193.91000366210938,185.9600067138672,193.8699951171875,153.58706665039062,800500,,,,,,,,
2020-07-29,194.1699981689453,197.8800048828125,192.6699981689453,196.83999633789062,155.93992614746094,806500,,,,,,,,
2020-07-30,194.72000122070312,198.32000732421875,193.75,197.7100067138672,156.629150390625,1001800,,,,,,,,
2020-07-31,197.02999877929688,200.0,193.55999755859375,199.8800048828125,158.34825134277344,1761600,,,,,,,,
2020-08-03,198.83999633789062,199.0,195.49000549316406,195.83999633789062,155.14768981933594,658400,,,,,,,,
2020-08-04,196.55999755859375,202.0,196.0500030517578,201.3800048828125,159.53660583496094,1018900,,,,,,,,
2020-08-05,201.77999877929688,201.97999572753906,195.88999938964844,196.97000122070312,156.04290771484375,905500,,,,,,,,
2020-08-06,192.97999572753906,196.4499969482422,186.22999572753906,196.0800018310547,155.33786010742188,1593700,,,,,,,,
2020-08-07,194.61000061035156,201.86000061035156,194.61000061035156,199.25,157.84918212890625,966500,,,,,,,,
2020-08-10,200.10000610351562,203.8000030517578,199.66000366210938,202.49000549316406,160.4159393310547,645100,,,,,,,,
2020-08-11,204.17999267578125,204.4600067138672,197.6199951171875,198.99000549316406,157.64317321777344,653500,,,,,,,,
2020-08-12,199.52999877929688,200.08999633789062,195.25999450683594,198.3800048828125,157.1599884033203,509700,,,,,,,,
2020-08-13,197.4499969482422,199.77999877929688,196.41000366210938,197.3000030517578,156.30435180664062,554500,,,,,,,,
2020-08-14,197.55999755859375,202.8800048828125,197.55999755859375,200.24000549316406,158.6334686279297,642000,,,,,,,,
2020-08-17,199.07000732421875,200.16000366210938,197.4499969482422,200.02000427246094,158.4591827392578,816600,,,,,,,,
2020-08-18,200.02999877929688,202.25,198.27999877929688,200.94000244140625,159.18801879882812,594000,,,,,,,,
2020-08-19,201.75999450683594,201.75999450683594,196.42999267578125,197.42999267578125,156.40728759765625,769900,,,,,,,,
2020-08-20,197.16000366210938,203.4199981689453,197.05999755859375,203.25999450683594,161.02593994140625,584400,,,,,,,,
2020-08-21,204.35000610351562,206.7100067138672,202.9600067138672,206.5500030517578,163.63232421875,752600,,,,,,,,
2020-08-24,205.3800048828125,206.57000732421875,203.49000549316406,206.55999755859375,163.6402587890625,483800,,,,,,,,
2020-08-25,206.58999633789062,206.80999755859375,204.5800018310547,206.75999450683594,163.7987060546875,469900,,,,,,,,
2020-08-26,205.97000122070312,208.69000244140625,204.1999969482422,208.50999450683594,165.1851043701172,645400,,,,,,,,
2020-08-27,209.1999969482422,212.42999267578125,208.80999755859375,211.27000427246094,167.37158203125,499900,,,,,,,,
2020-08-28,211.97000122070312,213.64999389648438,209.02999877929688,213.44000244140625,169.0906982421875,589900,,,,,,,,
2020-08-31,212.89999389648438,214.64999389648438,211.52000427246094,212.39999389648438,168.2667999267578,869900,,,,,,,,
2020-09-01,211.6699981689453,213.61000061035156,208.19000244140625,213.39999389648438,169.0590362548828,478800,,,,,,,,
2020-09-02,212.27000427246094,214.2899932861328,210.3000030517578,214.16000366210938,169.6611328125,1053800,,,,,,,,
2020-09-03,214.9199981689453,218.6999969482422,211.75999450683594,212.92999267578125,168.68667602539062,997200,,,,,,,,
2020-09-04,213.47000122070312,215.8800048828125,209.47000122070312,212.13999938964844,168.0608367919922,557600,,,,,,,,
2020-09-08,212.27000427246094,215.1999969482422,209.52999877929688,213.9499969482422,169.49473571777344,849100,,,,,,,,
2020-09-09,215.8300018310547,222.0500030517578,215.5399932861328,216.72000122070312,171.689208984375,1033000,,,,,,,,
2020-09-10,216.4600067138672,219.50999450683594,213.77000427246094,218.13999938964844,172.81414794921875,830600,,,,,,,,
2020-09-11,218.82000732421875,222.3699951171875,217.86000061035156,220.58999633789062,174.75506591796875,666500,,,,,,,,
2020-09-14,219.9199981689453,225.4499969482422,218.82000732421875,224.74000549316406,179.67178344726562,703000,,,,,,,,
2020-09-15,224.9600067138672,226.60000610351562,220.75999450683594,221.00999450683594,176.6897430419922,663700,,,,,,,,
2020-09-16,222.67999267578125,226.30999755859375,221.5500030517578,224.50999450683594,179.48788452148438,717300,,,,,,,,
2020-09-17,223.05999755859375,226.11000061035156,220.10000610351562,222.2100067138672,177.64913940429688,749600,,,,,,,,
2020-09-18,220.4499969482422,222.2100067138672,219.0399932861328,221.00999450683594,176.6897430419922,1218700,,,,,,,,
2020-09-21,220.14999389648438,223.97000122070312,214.47999572753906,216.2899932861328,172.91627502441406,970200,,,,,,,,
2020-09-22,216.17999267578125,220.25,216.17999267578125,219.3699951171875,175.378662109375,771600,,,,,,,,
2020-09-23,218.57000732421875,218.74000549316406,212.57000732421875,212.91000366210938,170.2141571044922,830100,,,,,,,,
2020-09-24,213.77000427246094,217.69000244140625,213.52000427246094,214.63999938964844,171.5972137451172,595200,,,,,,,,
2020-09-25,212.91000366210938,218.58999633789062,212.47999572753906,218.47000122070312,174.65911865234375,602100,,,,,,,,
2020-09-28,220.8300018310547,223.10000610351562,219.7899932861328,221.1300048828125,176.78570556640625,582800,,,,,,,,
2020-09-29,221.14999389648438,222.89999389648438,218.47000122070312,220.91000366210938,176.60980224609375,557300,,,,,,,,
2020-09-30,222.16000366210938,223.47999572753906,219.2100067138672,222.72000122070312,178.0568389892578,863500,,,,,,,,
2020-10-01,222.7100067138672,226.32000732421875,222.00999450683594,226.25999450683594,180.886962890625,854000,,,,,,,,
2020-10-02,224.57000732421875,231.9600067138672,222.77000427246094,230.58999633789062,184.3486328125,826500,,,,,,,,
2020-10-05,231.8000030517578,232.63999938964844,226.60000610351562,232.16000366210938,185.6038360595703,585600,,,,,,,,
2020-10-06,229.25999450683594,230.64999389648438,225.67999267578125,228.2899932861328,182.50985717773438,1007700,,,,,,,,
2020-10-07,229.08999633789062,231.52999877929688,228.07000732421875,230.0399932861328,183.90892028808594,585500,,,,,,,,
2020-10-08,230.83999633789062,233.10000610351562,230.30999755859375,232.02000427246094,185.4918670654297,596800,,,,,,,,
2020-10-09,232.4499969482422,234.25,230.66000366210938,234.00999450683594,187.082763671875,426600,,,,,,,,
2020-10-12,234.3699951171875,236.33999633789062,232.77000427246094,235.0800018310547,187.93826293945312,636600,,,,,,,,
2020-10-13,235.24000549316406,236.1699981689453,232.1199951171875,235.38999938964844,188.1860809326172,606600,,,,,,,,
2020-10-14,235.27000427246094,236.52000427246094,232.47999572753906,233.5,186.67507934570312,664900,,,,,,,,
2020-10-15,233.3699951171875,237.5,232.0,234.33999633789062,187.34666442871094,827600,,,,,,,,
2020-10-16,233.69000244140625,235.38999938964844,232.1699981689453,233.0,186.27536010742188,1677000,,,,,,,,
2020-10-19,233.49000549316406,234.14999389648438,230.91000366210938,231.19000244140625,184.82833862304688,817600,,,,,,,,
2020-10-20,232.1699981689453,235.4499969482422,230.27999877929688,233.1199951171875,186.371337890625,501000,,,,,,,,
2020-10-21,233.0500030517578,235.14999389648438,232.19000244140625,233.00999450683594,186.28334045410156,670900,,,,,,,,
2020-10-22,232.7899932861328,235.7899932861328,231.7899932861328,235.11000061035156,187.9622344970703,439000,,,,,,,,
2020-10-23,236.11000061035156,236.80999755859375,233.91000366210938,235.72000122070312,188.44989013671875,473100,,,,,,,,
2020-10-26,234.3800048828125,237.02000427246094,233.38999938964844,236.22999572753906,188.8576202392578,980800,,,,,,,,
2020-10-27,237.24000549316406,239.39999389648438,234.5800018310547,234.61000061035156,187.56248474121094,785500,,,,,,,,
2020-10-28,231.97000122070312,234.7899932861328,229.10000610351562,231.1199951171875,184.7723388671875,1037900,,,,,,,,
2020-10-29,232.1300048828125,234.11000061035156,230.63999938964844,230.86000061035156,184.56448364257812,908100,,,,,,,,
2020-10-30,229.83999633789062,232.24000549316406,227.2100067138672,229.07000732421875,183.1334686279297,1009300,,,,,,,,
2020-11-02,231.3300018310547,234.63999938964844,230.1999969482422,232.80999755859375,186.12344360351562,804600,,,,,,,,
2020-11-03,234.08999633789062,236.3000030517578,232.17999267578125,235.47999572753906,188.25804138183594,719400,,,,,,,,
2020-11-04,235.3300018310547,240.75,234.77999877929688,235.25999450683594,188.08216857910156,892200,,,,,,,,
2020-11-05,234.49000549316406,236.2899932861328,228.83999633789062,230.66000366210938,184.4046173095703,945200,,,,,,,,
2020-11-06,231.33999633789062,237.6699981689453,229.8000030517578,231.3300018310547,184.9402618408203,668000,,,,,,,,
2020-11-09,240.74000549316406,240.74000549316406,220.9199981689453,222.0800018310547,177.545166015625,1464900,,,,,,,,
2020-11-10,222.22999572753906,234.17999267578125,221.02000427246094,234.0399932861328,187.10678100585938,1035700,,,,,,,,
2020-11-11,235.35000610351562,237.0,232.32000732421875,235.82000732421875,188.52984619140625,776700,,,,,,,,
2020-11-12,236.64999389648438,236.64999389648438,228.7899932861328,231.80999755859375,185.32400512695312,580100,,,,,,,,
2020-11-13,232.6999969482422,235.38999938964844,231.44000244140625,234.0500030517578,187.11477661132812,561900,,,,,,,,
2020-11-16,236.82000732421875,236.82000732421875,228.75,233.69000244140625,186.82701110839844,581600,,,,,,,,
2020-11-17,232.72999572753906,236.6699981689453,230.83999633789062,234.5399932861328,187.50653076171875,616500,,,,,,,,
2020-11-18,234.02000427246094,236.66000366210938,229.7899932861328,229.9600067138672,183.8450164794922,920600,,,,,,,,
2020-11-19,229.75,230.6300048828125,227.19000244140625,228.7899932861328,182.90957641601562,931700,,,,,,,,
2020-11-20,229.00999450683594,229.17999267578125,223.07000732421875,223.63999938964844,178.79237365722656,1252800,,,,,,,,
2020-11-23,224.3800048828125,226.6999969482422,218.30999755859375,219.1300048828125,175.18678283691406,1560700,,,,,,,,
2020-11-24,219.7100067138672,222.72000122070312,217.22999572753906,222.07000732421875,177.53721618652344,1323700,,,,,,,,
2020-11-25,222.86000061035156,224.55999755859375,221.82000732421875,223.3000030517578,178.52056884765625,596800,,,,,,,,
2020-11-27,223.3699951171875,223.3699951171875,219.25,220.02999877929688,175.90628051757812,377400,,,,,,,,
2020-11-30,220.07000732421875,225.60000610351562,219.80999755859375,224.4600067138672,179.4479522705078,1465900,,,,,,,,
2020-12-01,224.8800048828125,225.94000244140625,222.2100067138672,225.35000610351562,180.1594696044922,614000,,,,,,,,
2020-12-02,224.36000061035156,228.57000732421875,223.3300018310547,224.52000427246094,179.4958953857422,551300,,,,,,,,
2020-12-03,224.44000244140625,226.6199951171875,223.6999969482422,226.0399932861328,180.7110595703125,652500,,,,,,,,
2020-12-04,225.88999938964844,227.30999755859375,223.0800018310547,224.5,179.4799346923828,752700,,,,,,,,
2020-12-07,224.0,226.52999877929688,223.97000122070312,224.67999267578125,179.623779296875,641300,,,,,,,,
2020-12-08,224.77999877929688,224.99000549316406,221.77000427246094,221.8800048828125,177.38528442382812,559300,,,,,,,,
2020-12-09,222.0399932861328,223.5399932861328,217.5399932861328,219.63999938964844,175.5945281982422,714600,,,,,,,,
2020-12-10,219.08999633789062,221.0,216.1999969482422,216.5800018310547,173.1481475830078,929800,,,,,,,,
2020-12-11,216.5500030517578,220.92999267578125,216.5500030517578,220.05999755859375,175.93028259277344,1537900,,,,,,,,
2020-12-14,226.0,229.74000549316406,222.4600067138672,223.74000549316406,180.5128936767578,2271500,,,,,,,,
