date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MINBY')","('high', 'MINBY')","('low', 'MINBY')","('close', 'MINBY')","('adj_close', 'MINBY')","('volume', 'MINBY')","('currency', '')"
2025-07-07,15.942500114440918,15.942500114440918,15.942500114440918,15.942500114440918,15.942500114440918,5317,,,,,,,,
2025-07-08,14.449600219726562,15.40999984741211,14.449600219726562,15.40999984741211,15.40999984741211,372,,,,,,,,
2025-07-10,16.1299991607666,16.1299991607666,15.25,15.430000305175781,15.430000305175781,755,,,,,,,,
2025-07-11,16.549100875854492,16.549100875854492,16.549100875854492,16.549100875854492,16.549100875854492,250,,,,,,,,
2025-07-14,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,403,,,,,,,,
2025-07-16,14.25,14.25,14.25,14.25,14.25,444,,,,,,,,
2025-07-17,15.492500305175781,15.492500305175781,14.880000114440918,14.880000114440918,14.880000114440918,1574,,,,,,,,
2025-07-18,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,323,,,,,,,,
2025-07-21,15.210000038146973,15.539999961853027,15.210000038146973,15.539999961853027,15.539999961853027,1636,,,,,,,,
2025-07-22,15.890000343322754,15.890000343322754,15.890000343322754,15.890000343322754,15.890000343322754,153,,,,,,,,
2025-07-23,17.336000442504883,17.336000442504883,16.469999313354492,16.469999313354492,16.469999313354492,639,,,,,,,,
2025-07-28,14.770000457763672,16.09000015258789,14.770000457763672,16.09000015258789,16.09000015258789,1066,,,,,,,,
2025-07-30,15.899999618530273,16.0,14.970000267028809,16.0,16.0,2423,,,,,,,,
2025-07-31,16.030000686645508,16.030000686645508,16.030000686645508,16.030000686645508,16.030000686645508,341,,,,,,,,
2025-08-01,16.059999465942383,16.059999465942383,16.059999465942383,16.059999465942383,16.059999465942383,256,,,,,,,,
2025-08-04,15.09000015258789,16.1299991607666,15.09000015258789,16.1299991607666,16.1299991607666,2081,,,,,,,,
2025-08-05,16.239999771118164,16.239999771118164,16.239999771118164,16.239999771118164,16.239999771118164,555,,,,,,,,
2025-08-06,16.540000915527344,17.204999923706055,16.540000915527344,17.204999923706055,17.204999923706055,640,,,,,,,,
2025-08-07,17.040000915527344,17.040000915527344,17.040000915527344,17.040000915527344,17.040000915527344,317,,,,,,,,
2025-08-11,17.81999969482422,17.81999969482422,17.81999969482422,17.81999969482422,17.81999969482422,490,,,,,,,,
2025-08-12,17.850000381469727,18.270000457763672,17.850000381469727,18.270000457763672,18.270000457763672,699,,,,,,,,
2025-08-13,17.670000076293945,18.850000381469727,17.670000076293945,18.850000381469727,18.850000381469727,64269,,,,,,,,
2025-08-14,17.299999237060547,18.979999542236328,17.299999237060547,18.979999542236328,18.979999542236328,1560,,,,,,,,
2025-08-15,18.092500686645508,18.092500686645508,16.253000259399414,18.0,18.0,2690,,,,,,,,
2025-08-18,17.770000457763672,18.461000442504883,17.770000457763672,17.969999313354492,17.969999313354492,992,,,,,,,,
2025-08-19,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,419,,,,,,,,
2025-08-20,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,257,,,,,,,,
2025-08-21,17.049999237060547,17.76099967956543,16.739999771118164,17.76099967956543,17.76099967956543,972,,,,,,,,
2025-08-22,17.459999084472656,18.653400421142578,17.459999084472656,18.653400421142578,18.653400421142578,527,,,,,,,,
2025-08-25,17.315000534057617,18.549999237060547,17.315000534057617,18.549999237060547,18.549999237060547,516,,,,,,,,
2025-08-27,18.519899368286133,18.519899368286133,17.25,17.25,17.25,4806,,,,,,,,
2025-08-28,17.440000534057617,18.0,17.437999725341797,17.437999725341797,17.437999725341797,4642,,,,,,,,
2025-08-29,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,330,,,,,,,,
2025-09-02,17.420000076293945,18.450000762939453,17.420000076293945,18.450000762939453,18.450000762939453,886,,,,,,,,
2025-09-03,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,5328,,,,,,,,
2025-09-04,17.760000228881836,18.649999618530273,17.760000228881836,18.649999618530273,18.649999618530273,2364,,,,,,,,
2025-09-08,18.562000274658203,19.75,18.562000274658203,19.75,19.75,4672,,,,,,,,
2025-09-09,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,10220,,,,,,,,
2025-09-10,19.610000610351562,19.610000610351562,18.444499969482422,18.809999465942383,18.809999465942383,1483,,,,,,,,
2025-09-11,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,240,,,,,,,,
2025-09-15,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,318,,,,,,,,
2025-09-17,19.352500915527344,19.352500915527344,18.700000762939453,18.75,18.75,451,,,,,,,,
2025-09-23,18.770000457763672,18.770000457763672,18.049999237060547,18.049999237060547,18.049999237060547,6211,,,,,,,,
2025-09-24,18.950000762939453,19.899999618530273,18.950000762939453,19.899999618530273,19.899999618530273,6439,,,,,,,,
2025-09-26,19.0,19.229999542236328,19.0,19.139999389648438,19.139999389648438,3903,,,,,,,,
2025-09-29,18.53499984741211,18.770000457763672,18.53499984741211,18.770000457763672,18.770000457763672,3378,,,,,,,,
2025-09-30,17.5,17.5,17.5,17.5,17.5,197,,,,,,,,
2025-10-02,18.604999542236328,19.0,18.604999542236328,19.0,19.0,3928,,,,,,,,
2025-10-03,19.0,19.0,19.0,19.0,19.0,3964,,,,,,,,
2025-10-06,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,296,,,,,,,,
2025-10-08,19.469999313354492,19.469999313354492,19.40999984741211,19.40999984741211,19.40999984741211,63918,,,,,,,,
2025-10-10,20.0,20.0,20.0,20.0,20.0,329,,,,,,,,
2025-10-13,19.5,19.5,18.6299991607666,18.6299991607666,18.6299991607666,287,,,,,,,,
2025-10-14,20.0,20.0,18.610000610351562,18.610000610351562,18.610000610351562,16300,,,,,,,,
2025-10-15,18.1299991607666,19.989999771118164,18.1299991607666,19.989999771118164,19.989999771118164,923,,,,,,,,
2025-10-16,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,259,,,,,,,,
2025-10-21,19.630800247192383,19.630800247192383,19.630800247192383,19.630800247192383,19.630800247192383,336,,,,,,,,
2025-10-23,19.079999923706055,19.079999923706055,19.079999923706055,19.079999923706055,19.079999923706055,654,,,,,,,,
2025-10-27,19.7549991607666,20.3700008392334,19.7549991607666,20.3700008392334,20.3700008392334,854,,,,,,,,
2025-10-28,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,200,,,,,,,,
2025-10-30,19.085500717163086,19.085500717163086,19.085500717163086,19.085500717163086,19.085500717163086,709,,,,,,,,
2025-10-31,19.040000915527344,19.040000915527344,19.040000915527344,19.040000915527344,19.040000915527344,317,,,,,,,,
2025-11-03,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,705,,,,,,,,
2025-11-04,20.459999084472656,21.9689998626709,18.899999618530273,18.899999618530273,18.899999618530273,2904,,,,,,,,
2025-11-05,21.18000030517578,21.350000381469727,21.18000030517578,21.350000381469727,21.350000381469727,1097,,,,,,,,
2025-11-06,19.649999618530273,20.954999923706055,19.649999618530273,20.639999389648438,20.639999389648438,951,,,,,,,,
2025-11-07,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,194,,,,,,,,
2025-11-10,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,376,,,,,,,,
2025-11-11,20.059999465942383,20.059999465942383,20.059999465942383,20.059999465942383,20.059999465942383,293,,,,,,,,
2025-11-13,18.389999389648438,18.389999389648438,18.350000381469727,18.389999389648438,18.389999389648438,869,,,,,,,,
2025-11-14,19.111000061035156,19.5,19.111000061035156,19.5,19.5,1057,,,,,,,,
2025-11-17,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,307,,,,,,,,
2025-11-18,18.440000534057617,18.799999237060547,18.440000534057617,18.799999237060547,18.799999237060547,331,,,,,,,,
2025-11-19,18.375,18.375,18.375,18.375,18.375,560,,,,,,,,
2025-11-20,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,723,,,,,,,,
2025-11-21,18.5,18.5,18.5,18.5,18.5,1660,,,,,,,,
2025-11-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,435,,,,,,,,
2025-11-26,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,670,,,,,,,,
2025-12-01,20.450000762939453,20.989999771118164,20.450000762939453,20.989999771118164,20.989999771118164,989,,,,,,,,
2025-12-02,20.59000015258789,20.700000762939453,20.43000030517578,20.43000030517578,20.43000030517578,3611,,,,,,,,
2025-12-03,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,2184,,,,,,,,
2025-12-05,21.46500015258789,21.920000076293945,21.46500015258789,21.690000534057617,21.690000534057617,5734,,,,,,,,
2025-12-08,21.459999084472656,21.459999084472656,20.739999771118164,21.420000076293945,21.420000076293945,6022,,,,,,,,
2025-12-16,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,20.719999313354492,394,,,,,,,,
2025-12-17,20.309999465942383,20.309999465942383,20.309999465942383,20.309999465942383,20.309999465942383,260,,,,,,,,
2025-12-18,19.399999618530273,20.25,19.399999618530273,20.25,20.25,506,,,,,,,,
2025-12-22,20.770000457763672,20.770000457763672,20.770000457763672,20.770000457763672,20.770000457763672,1149,,,,,,,,
2025-12-24,20.325000762939453,20.325000762939453,20.325000762939453,20.325000762939453,20.325000762939453,260,,,,,,,,
,MINBY,MINBY,MINBY,MINBY,MINBY,MINBY,,,,,,,,
