date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IRMD')","('high', 'IRMD')","('low', 'IRMD')","('close', 'IRMD')","('adj_close', 'IRMD')","('volume', 'IRMD')","('currency', '')"
2020-04-21,19.530000686645508,20.209999084472656,19.356000900268555,19.790000915527344,18.090129852294922,19300,,,,,,,,
2020-04-22,19.959999084472656,20.239999771118164,19.777000427246094,20.06999969482422,18.346078872680664,15000,,,,,,,,
2020-04-23,20.0,20.639999389648438,19.760000228881836,20.520000457763672,18.757429122924805,20700,,,,,,,,
2020-04-24,20.350000381469727,20.489999771118164,19.940000534057617,20.31999969482422,18.57460594177246,18300,,,,,,,,
2020-04-27,20.25,20.84000015258789,20.030000686645508,20.290000915527344,18.547182083129883,58400,,,,,,,,
2020-04-28,20.5,20.770000457763672,19.81999969482422,20.5,18.73914337158203,53900,,,,,,,,
2020-04-29,20.84000015258789,21.940000534057617,20.309999465942383,21.5,19.65325164794922,103200,,,,,,,,
2020-04-30,21.989999771118164,22.579999923706055,20.295000076293945,21.760000228881836,19.890918731689453,92300,,,,,,,,
2020-05-01,21.280000686645508,21.899999618530273,19.670000076293945,19.809999465942383,18.10841178894043,70600,,,,,,,,
2020-05-04,19.5,20.184999465942383,19.020000457763672,20.0,18.282094955444336,36300,,,,,,,,
2020-05-05,20.190000534057617,21.023000717163086,19.610000610351562,19.690000534057617,17.998722076416016,27100,,,,,,,,
2020-05-06,19.670000076293945,21.711999893188477,19.600000381469727,19.729999542236328,18.03528594970703,27700,,,,,,,,
2020-05-07,20.020000457763672,20.639999389648438,20.010000228881836,20.329999923706055,18.5837459564209,18800,,,,,,,,
2020-05-08,20.579999923706055,21.139999389648438,20.34000015258789,21.0,19.196195602416992,53700,,,,,,,,
2020-05-11,20.889999389648438,21.3700008392334,20.60300064086914,20.799999237060547,19.013378143310547,44700,,,,,,,,
2020-05-12,21.030000686645508,21.030000686645508,20.700000762939453,20.780000686645508,18.995094299316406,36300,,,,,,,,
2020-05-13,20.579999923706055,20.989999771118164,19.229999542236328,20.290000915527344,18.547182083129883,38500,,,,,,,,
2020-05-14,19.969999313354492,20.40999984741211,19.469999313354492,20.389999389648438,18.638593673706055,28300,,,,,,,,
2020-05-15,20.25,20.75,20.100000381469727,20.68000030517578,18.9036865234375,22200,,,,,,,,
2020-05-18,21.18000030517578,21.5,20.729999542236328,20.979999542236328,19.177915573120117,43400,,,,,,,,
2020-05-19,20.81999969482422,21.350000381469727,20.549999237060547,20.549999237060547,18.78485107421875,24300,,,,,,,,
2020-05-20,20.989999771118164,21.729999542236328,20.950000762939453,21.489999771118164,19.644107818603516,44300,,,,,,,,
2020-05-21,21.290000915527344,22.0,21.25,21.290000915527344,19.461292266845703,34700,,,,,,,,
2020-05-22,21.489999771118164,21.719999313354492,21.309999465942383,21.670000076293945,19.80864906311035,15100,,,,,,,,
2020-05-26,21.979999542236328,22.93000030517578,21.725000381469727,22.239999771118164,20.329687118530273,65500,,,,,,,,
2020-05-27,22.479999542236328,22.7450008392334,21.31999969482422,21.450000762939453,19.607545852661133,64400,,,,,,,,
2020-05-28,21.780000686645508,23.290000915527344,21.719999313354492,22.309999465942383,20.393674850463867,55200,,,,,,,,
2020-05-29,22.06999969482422,23.260000228881836,21.6200008392334,23.25,21.252931594848633,50600,,,,,,,,
2020-06-01,23.030000686645508,23.149999618530273,22.739999771118164,22.75,20.795881271362305,33900,,,,,,,,
2020-06-02,23.079999923706055,23.079999923706055,21.350000381469727,22.149999618530273,20.247419357299805,50700,,,,,,,,
2020-06-03,22.049999237060547,23.770000457763672,22.049999237060547,23.549999237060547,21.52716636657715,61700,,,,,,,,
2020-06-04,23.43000030517578,23.43000030517578,22.489999771118164,22.670000076293945,20.722755432128906,46200,,,,,,,,
2020-06-05,23.149999618530273,24.709999084472656,22.8700008392334,24.350000381469727,22.25844955444336,68100,,,,,,,,
2020-06-08,24.450000762939453,24.549999237060547,23.719999313354492,23.90999984741211,21.85624122619629,50000,,,,,,,,
2020-06-09,23.780000686645508,24.40999984741211,23.56999969482422,23.56999969482422,21.54544448852539,28500,,,,,,,,
2020-06-10,23.81999969482422,24.1200008392334,23.3700008392334,23.649999618530273,21.618576049804688,41600,,,,,,,,
2020-06-11,23.100000381469727,23.520000457763672,22.459999084472656,22.899999618530273,20.932992935180664,41300,,,,,,,,
2020-06-12,23.489999771118164,24.030000686645508,22.229999542236328,22.8799991607666,20.91471290588379,60900,,,,,,,,
2020-06-15,22.350000381469727,24.125,22.299999237060547,23.280000686645508,21.280357360839844,51100,,,,,,,,
2020-06-16,23.90999984741211,24.1200008392334,23.540000915527344,23.670000076293945,21.636857986450195,41100,,,,,,,,
2020-06-17,23.979999542236328,24.010000228881836,23.290000915527344,23.959999084472656,21.901948928833008,47200,,,,,,,,
2020-06-18,23.829999923706055,23.959999084472656,23.31999969482422,23.389999389648438,21.380905151367188,28000,,,,,,,,
2020-06-19,23.690000534057617,23.950000762939453,23.334999084472656,23.549999237060547,21.52716636657715,41000,,,,,,,,
2020-06-22,23.729999542236328,23.790000915527344,23.09000015258789,23.510000228881836,21.490598678588867,46300,,,,,,,,
2020-06-23,23.389999389648438,23.739999771118164,23.15999984741211,23.469999313354492,21.454036712646484,57400,,,,,,,,
2020-06-24,23.329999923706055,23.579999923706055,22.59000015258789,22.90999984741211,20.942136764526367,108000,,,,,,,,
2020-06-25,22.75,22.889999389648438,22.530000686645508,22.809999465942383,20.850727081298828,44900,,,,,,,,
2020-06-26,22.6299991607666,23.030000686645508,22.18000030517578,22.770000457763672,20.814163208007812,287400,,,,,,,,
2020-06-29,22.799999237060547,23.34000015258789,22.600000381469727,22.979999542236328,21.00612449645996,74500,,,,,,,,
2020-06-30,23.059999465942383,23.790000915527344,22.93000030517578,23.209999084472656,21.216365814208984,113800,,,,,,,,
2020-07-01,23.329999923706055,24.329999923706055,23.329999923706055,23.760000228881836,21.719125747680664,64900,,,,,,,,
2020-07-02,23.899999618530273,24.25,23.729999542236328,23.959999084472656,21.901948928833008,59600,,,,,,,,
2020-07-06,24.190000534057617,24.329999923706055,24.030000686645508,24.200000762939453,22.1213321685791,65000,,,,,,,,
2020-07-07,24.209999084472656,24.31999969482422,23.760000228881836,23.93000030517578,21.874523162841797,57800,,,,,,,,
2020-07-08,24.010000228881836,24.219999313354492,23.40999984741211,23.90999984741211,21.85624122619629,59400,,,,,,,,
2020-07-09,23.93000030517578,23.93400001525879,23.23200035095215,23.489999771118164,21.472318649291992,34500,,,,,,,,
2020-07-10,23.59000015258789,23.829999923706055,23.34000015258789,23.65999984741211,21.627716064453125,22600,,,,,,,,
2020-07-13,23.950000762939453,24.270000457763672,23.299999237060547,23.3700008392334,21.362625122070312,36900,,,,,,,,
2020-07-14,23.260000228881836,23.649999618530273,23.149999618530273,23.639999389648438,21.609434127807617,30800,,,,,,,,
2020-07-15,23.829999923706055,24.299999237060547,23.600000381469727,24.209999084472656,22.130470275878906,45400,,,,,,,,
2020-07-16,24.0,24.040000915527344,23.709999084472656,24.030000686645508,21.965938568115234,25100,,,,,,,,
2020-07-17,23.950000762939453,24.295000076293945,23.899999618530273,24.25,22.167037963867188,63500,,,,,,,,
2020-07-20,24.110000610351562,24.549999237060547,24.110000610351562,24.459999084472656,22.358999252319336,52100,,,,,,,,
2020-07-21,24.5,24.854999542236328,24.389999389648438,24.604999542236328,22.491544723510742,63700,,,,,,,,
2020-07-22,24.579999923706055,24.75,23.989999771118164,24.079999923706055,22.011640548706055,23900,,,,,,,,
2020-07-23,24.059999465942383,24.260000228881836,23.645000457763672,23.75,21.70998191833496,31300,,,,,,,,
2020-07-24,23.6299991607666,24.05500030517578,23.31999969482422,23.469999313354492,21.454036712646484,24300,,,,,,,,
2020-07-27,23.5,23.809999465942383,21.149999618530273,22.81999969482422,20.859865188598633,39500,,,,,,,,
2020-07-28,22.940000534057617,23.40999984741211,22.639999389648438,23.09000015258789,21.10667610168457,27900,,,,,,,,
2020-07-29,23.299999237060547,23.649999618530273,23.209999084472656,23.25,21.252931594848633,34600,,,,,,,,
2020-07-30,23.549999237060547,23.954999923706055,22.700000762939453,23.270000457763672,21.27121353149414,32800,,,,,,,,
2020-07-31,23.1299991607666,23.41900062561035,21.979999542236328,22.280000686645508,20.36625099182129,29400,,,,,,,,
2020-08-03,22.280000686645508,22.360000610351562,21.329999923706055,21.6299991607666,19.77208137512207,67100,,,,,,,,
2020-08-04,21.610000610351562,22.700000762939453,21.610000610351562,22.6299991607666,20.686187744140625,61100,,,,,,,,
2020-08-05,22.709999084472656,23.34000015258789,22.469999313354492,22.90999984741211,20.942136764526367,52700,,,,,,,,
2020-08-06,22.719999313354492,22.719999313354492,21.799999237060547,22.190000534057617,20.283981323242188,56500,,,,,,,,
2020-08-07,22.040000915527344,22.43000030517578,21.489999771118164,21.90999984741211,20.028032302856445,103400,,,,,,,,
2020-08-10,21.790000915527344,22.270000457763672,21.540000915527344,21.75,19.881776809692383,54300,,,,,,,,
2020-08-11,21.8799991607666,22.06999969482422,21.489999771118164,21.68000030517578,19.81778907775879,69800,,,,,,,,
2020-08-12,21.979999542236328,23.049999237060547,21.979999542236328,22.139999389648438,20.2382755279541,41700,,,,,,,,
2020-08-13,22.15999984741211,22.200000762939453,21.889999389648438,22.030000686645508,20.137725830078125,13600,,,,,,,,
2020-08-14,21.979999542236328,22.190000534057617,21.5,22.010000228881836,20.119443893432617,22700,,,,,,,,
2020-08-17,21.969999313354492,22.34000015258789,21.969999313354492,22.34000015258789,20.421098709106445,26200,,,,,,,,
2020-08-18,22.280000686645508,22.5,21.889999389648438,22.459999084472656,20.53078842163086,50500,,,,,,,,
2020-08-19,22.440000534057617,22.739999771118164,22.200000762939453,22.56999969482422,20.63134002685547,23200,,,,,,,,
2020-08-20,22.31999969482422,22.559999465942383,21.950000762939453,22.100000381469727,20.201709747314453,15500,,,,,,,,
2020-08-21,21.940000534057617,22.0,21.43000030517578,21.780000686645508,19.90920066833496,28400,,,,,,,,
2020-08-24,21.950000762939453,22.0,21.395000457763672,21.530000686645508,19.6806697845459,22000,,,,,,,,
2020-08-25,21.739999771118164,22.0,21.469999313354492,21.809999465942383,19.936620712280273,34400,,,,,,,,
2020-08-26,21.700000762939453,21.844999313354492,21.290000915527344,21.549999237060547,19.698951721191406,20700,,,,,,,,
2020-08-27,21.540000915527344,21.75,21.34000015258789,21.6299991607666,19.77208137512207,20500,,,,,,,,
2020-08-28,21.437000274658203,21.709999084472656,21.3700008392334,21.579999923706055,19.72637939453125,12100,,,,,,,,
2020-08-31,21.5,21.575000762939453,20.829999923706055,21.200000762939453,19.37902069091797,35300,,,,,,,,
2020-09-01,21.030000686645508,21.729999542236328,21.030000686645508,21.610000610351562,19.753801345825195,42900,,,,,,,,
2020-09-02,21.65999984741211,21.989999771118164,21.479999542236328,21.920000076293945,20.037174224853516,52300,,,,,,,,
2020-09-03,21.65999984741211,21.920000076293945,21.17300033569336,21.700000762939453,19.836071014404297,76300,,,,,,,,
2020-09-04,21.75,21.8799991607666,20.790000915527344,21.0,19.196195602416992,74100,,,,,,,,
2020-09-08,20.790000915527344,22.110000610351562,20.459999084472656,22.010000228881836,20.119443893432617,66100,,,,,,,,
2020-09-09,22.139999389648438,22.290000915527344,21.829999923706055,22.0,20.110301971435547,24600,,,,,,,,
2020-09-10,22.0,22.18000030517578,21.610000610351562,21.6299991607666,19.77208137512207,35400,,,,,,,,
2020-09-11,21.979999542236328,22.40999984741211,21.8799991607666,22.25,20.338829040527344,43400,,,,,,,,
2020-09-14,22.25,22.665000915527344,22.049999237060547,22.110000610351562,20.210857391357422,44500,,,,,,,,
2020-09-15,22.15999984741211,22.459999084472656,21.65999984741211,21.719999313354492,19.854351043701172,77300,,,,,,,,
2020-09-16,21.700000762939453,22.3700008392334,21.690000534057617,22.25,20.338829040527344,53100,,,,,,,,
2020-09-17,22.110000610351562,22.5,22.079999923706055,22.489999771118164,20.558212280273438,15500,,,,,,,,
2020-09-18,22.5,22.809999465942383,22.110000610351562,22.299999237060547,20.384532928466797,62000,,,,,,,,
2020-09-21,22.0,22.0,21.239999771118164,21.43000030517578,19.589263916015625,34400,,,,,,,,
2020-09-22,21.399999618530273,21.399999618530273,20.899999618530273,21.079999923706055,19.269325256347656,54300,,,,,,,,
2020-09-23,21.020000457763672,21.3799991607666,20.719999313354492,21.219999313354492,19.39729881286621,52900,,,,,,,,
2020-09-24,21.170000076293945,21.190000534057617,20.795000076293945,21.020000457763672,19.214481353759766,47600,,,,,,,,
2020-09-25,20.520000457763672,21.149999618530273,20.520000457763672,21.040000915527344,19.232763290405273,35000,,,,,,,,
2020-09-28,21.09000015258789,21.579999923706055,21.0,21.020000457763672,19.214481353759766,25000,,,,,,,,
2020-09-29,21.149999618530273,21.290000915527344,20.899999618530273,21.15999984741211,19.342453002929688,53200,,,,,,,,
2020-09-30,21.209999084472656,21.719999313354492,21.014999389648438,21.3799991607666,19.543556213378906,98100,,,,,,,,
2020-10-01,21.5,21.75,21.34000015258789,21.469999313354492,19.625823974609375,21500,,,,,,,,
2020-10-02,21.290000915527344,21.299999237060547,20.559999465942383,20.6200008392334,18.848838806152344,31100,,,,,,,,
2020-10-05,21.020000457763672,21.260000228881836,20.719999313354492,20.959999084472656,19.159631729125977,26200,,,,,,,,
2020-10-06,21.110000610351562,21.299999237060547,20.610000610351562,20.989999771118164,19.18705940246582,31700,,,,,,,,
2020-10-07,21.0,21.1299991607666,20.68000030517578,21.1299991607666,19.31502914428711,33000,,,,,,,,
2020-10-08,21.270000457763672,21.520000457763672,20.850000381469727,21.110000610351562,19.2967472076416,16000,,,,,,,,
2020-10-09,21.110000610351562,22.170000076293945,21.059999465942383,21.93000030517578,20.046316146850586,51400,,,,,,,,
2020-10-12,22.1299991607666,22.25,21.6299991607666,22.15999984741211,20.25655746459961,25500,,,,,,,,
2020-10-13,22.014999389648438,22.18000030517578,21.84000015258789,22.059999465942383,20.165145874023438,22300,,,,,,,,
2020-10-14,22.0,22.200000762939453,21.520000457763672,21.920000076293945,20.037174224853516,73100,,,,,,,,
2020-10-15,21.649999618530273,22.1200008392334,21.540000915527344,21.68000030517578,19.81778907775879,13600,,,,,,,,
2020-10-16,21.68000030517578,22.18000030517578,21.68000030517578,21.940000534057617,20.05545425415039,33900,,,,,,,,
2020-10-19,21.899999618530273,22.18000030517578,21.75,21.979999542236328,20.09202003479004,22400,,,,,,,,
2020-10-20,21.84000015258789,22.06999969482422,21.739999771118164,22.0,20.110301971435547,26300,,,,,,,,
2020-10-21,22.059999465942383,22.079999923706055,21.84000015258789,22.020000457763672,20.128583908081055,24800,,,,,,,,
2020-10-22,22.045000076293945,22.5,21.93000030517578,22.110000610351562,20.210857391357422,59700,,,,,,,,
2020-10-23,22.309999465942383,22.959999084472656,22.25,22.6200008392334,20.677047729492188,35800,,,,,,,,
2020-10-26,22.540000915527344,22.739999771118164,22.350000381469727,22.5,20.567352294921875,27600,,,,,,,,
2020-10-27,22.709999084472656,22.8799991607666,22.34000015258789,22.520000457763672,20.58563995361328,43400,,,,,,,,
2020-10-28,22.239999771118164,22.239999771118164,21.739999771118164,21.84000015258789,19.964046478271484,21400,,,,,,,,
2020-10-29,21.760000228881836,22.045000076293945,21.6299991607666,21.950000762939453,20.064599990844727,18700,,,,,,,,
2020-10-30,22.899999618530273,22.899999618530273,21.8799991607666,22.649999618530273,20.7044677734375,62200,,,,,,,,
2020-11-02,22.540000915527344,22.739999771118164,22.309999465942383,22.6299991607666,20.686187744140625,25300,,,,,,,,
2020-11-03,22.739999771118164,22.75,22.344999313354492,22.639999389648438,20.695327758789062,23800,,,,,,,,
2020-11-04,22.790000915527344,22.790000915527344,22.3799991607666,22.549999237060547,20.613059997558594,10400,,,,,,,,
2020-11-05,22.639999389648438,22.639999389648438,22.020000457763672,22.1200008392334,20.219995498657227,15900,,,,,,,,
2020-11-06,22.1200008392334,22.316999435424805,21.75,21.860000610351562,19.982330322265625,17100,,,,,,,,
2020-11-09,22.31999969482422,25.059999465942383,22.31999969482422,24.309999465942383,22.221885681152344,87000,,,,,,,,
2020-11-10,24.549999237060547,25.0,24.090999603271484,24.670000076293945,22.550962448120117,19300,,,,,,,,
2020-11-11,24.579999923706055,24.579999923706055,23.190000534057617,23.3700008392334,21.362625122070312,15100,,,,,,,,
2020-11-12,23.280000686645508,23.280000686645508,22.520000457763672,23.049999237060547,21.070114135742188,16400,,,,,,,,
2020-11-13,22.969999313354492,23.25,22.649999618530273,22.799999237060547,20.841583251953125,16600,,,,,,,,
2020-11-16,23.06999969482422,23.290000915527344,22.523000717163086,22.799999237060547,20.841583251953125,12000,,,,,,,,
2020-11-17,22.59000015258789,23.190000534057617,22.59000015258789,22.959999084472656,20.98784637451172,14600,,,,,,,,
2020-11-18,23.260000228881836,23.350000381469727,23.020000457763672,23.170000076293945,21.1798038482666,20700,,,,,,,,
2020-11-19,23.110000610351562,23.757999420166016,23.110000610351562,23.610000610351562,21.58201026916504,44100,,,,,,,,
2020-11-20,23.389999389648438,23.940000534057617,23.1299991607666,23.729999542236328,21.691701889038086,32300,,,,,,,,
2020-11-23,23.959999084472656,24.399999618530273,23.3700008392334,24.290000915527344,22.203603744506836,34000,,,,,,,,
2020-11-24,24.25,24.700000762939453,24.219999313354492,24.219999313354492,22.13961410522461,25600,,,,,,,,
2020-11-25,24.35300064086914,24.5,23.924999237060547,24.06999969482422,22.002498626708984,13800,,,,,,,,
2020-11-27,24.06999969482422,24.299999237060547,23.584999084472656,23.920000076293945,21.865385055541992,11000,,,,,,,,
2020-11-30,23.969999313354492,24.920000076293945,23.739999771118164,24.510000228881836,22.404705047607422,37700,,,,,,,,
2020-12-01,24.610000610351562,24.610000610351562,23.969999313354492,24.030000686645508,21.965938568115234,23500,,,,,,,,
2020-12-02,24.15999984741211,24.600000381469727,24.15999984741211,24.31999969482422,22.23102378845215,24200,,,,,,,,
2020-12-03,24.5,24.739999771118164,24.350000381469727,24.690000534057617,22.569244384765625,12300,,,,,,,,
2020-12-04,24.469999313354492,24.90999984741211,24.469999313354492,24.899999618530273,22.761205673217773,12200,,,,,,,,
2020-12-07,24.770000457763672,24.850000381469727,24.239999771118164,24.540000915527344,22.432126998901367,14100,,,,,,,,
2020-12-08,24.549999237060547,25.0,24.459999084472656,25.0,22.852615356445312,16000,,,,,,,,
2020-12-09,24.989999771118164,25.049999237060547,24.559999465942383,24.899999618530273,22.761205673217773,31100,,,,,,,,
2020-12-10,24.780000686645508,24.950000762939453,24.610000610351562,24.770000457763672,22.64237403869629,9600,,,,,,,,
2020-12-11,24.610000610351562,24.93000030517578,24.565000534057617,24.719999313354492,22.596664428710938,13300,,,,,,,,
2020-12-14,24.969999313354492,24.969999313354492,24.510000228881836,24.59000015258789,22.47783088684082,18400,,,,,,,,
2020-12-15,24.639999389648438,24.770000457763672,24.43000030517578,24.459999084472656,22.358999252319336,9300,,,,,,,,
2020-12-16,24.20599937438965,24.600000381469727,24.170000076293945,24.34000015258789,22.249305725097656,28400,,,,,,,,
