date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ERIXF')","('high', 'ERIXF')","('low', 'ERIXF')","('close', 'ERIXF')","('adj_close', 'ERIXF')","('volume', 'ERIXF')","('currency', '')"
2020-05-29,9.180000305175781,9.180000305175781,9.050000190734863,9.050000190734863,7.662978172302246,900,,,,,,,,
2020-06-01,9.109999656677246,9.350000381469727,9.109999656677246,9.199999809265137,7.789988040924072,4400,,,,,,,,
2020-06-02,9.399999618530273,9.550000190734863,9.199999809265137,9.510000228881836,8.052477836608887,13700,,,,,,,,
2020-06-03,9.630000114440918,9.949999809265137,9.630000114440918,9.670000076293945,8.187954902648926,1559800,,,,,,,,
2020-06-04,9.649999618530273,9.65999984741211,9.5600004196167,9.5600004196167,8.09481430053711,1201400,,,,,,,,
2020-06-05,9.800000190734863,9.800000190734863,9.579999923706055,9.699999809265137,8.213358879089355,62300,,,,,,,,
2020-06-08,9.5,9.5,9.300000190734863,9.319999694824219,7.891597747802734,2014600,,,,,,,,
2020-06-09,9.3100004196167,9.369999885559082,9.25,9.369999885559082,7.933933258056641,6600,,,,,,,,
2020-06-10,9.390000343322754,9.399999618530273,9.350000381469727,9.399999618530273,7.95933723449707,505300,,,,,,,,
2020-06-11,9.25,9.25,8.899999618530273,8.899999618530273,7.535966396331787,3700,,,,,,,,
2020-06-12,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,7.468227386474609,400,,,,,,,,
2020-06-15,8.800000190734863,9.300000190734863,8.800000190734863,9.25,7.832325458526611,2300,,,,,,,,
2020-06-16,9.100000381469727,9.149999618530273,9.100000381469727,9.149999618530273,7.747652053833008,10000,,,,,,,,
2020-06-17,9.220000267028809,9.529999732971191,9.220000267028809,9.529999732971191,8.069411277770996,1300,,,,,,,,
2020-06-18,9.25,9.25,9.1899995803833,9.1899995803833,7.781520843505859,500,,,,,,,,
2020-06-19,9.09000015258789,9.09000015258789,9.050000190734863,9.050000190734863,7.662978172302246,1200,,,,,,,,
2020-06-22,9.25,9.25,9.149999618530273,9.229999542236328,7.815392017364502,4200,,,,,,,,
2020-06-23,9.289999961853027,9.399999618530273,9.289999961853027,9.300000190734863,7.87466287612915,3800,,,,,,,,
2020-06-24,9.199999809265137,9.199999809265137,9.0,9.0,7.620641231536865,12700,,,,,,,,
2020-06-25,8.930000305175781,9.4399995803833,8.930000305175781,9.4399995803833,7.993204593658447,1000,,,,,,,,
2020-06-26,9.34000015258789,9.34000015258789,9.260000228881836,9.260000228881836,7.840793132781982,1250100,,,,,,,,
2020-06-29,9.350000381469727,9.350000381469727,9.25,9.25,7.832325458526611,400,,,,,,,,
2020-06-30,9.25,9.25,9.25,9.25,7.832325458526611,0,,,,,,,,
2020-07-01,9.289999961853027,9.470000267028809,9.149999618530273,9.40999984741211,7.967803955078125,19000,,,,,,,,
2020-07-02,9.34000015258789,9.34000015258789,9.229999542236328,9.229999542236328,7.815392017364502,5700,,,,,,,,
2020-07-06,9.800000190734863,10.0,9.680000305175781,9.9399995803833,8.416574478149414,2815300,,,,,,,,
2020-07-07,9.600000381469727,9.640000343322754,9.529999732971191,9.640000343322754,8.162554740905762,558500,,,,,,,,
2020-07-08,9.479999542236328,9.600000381469727,9.479999542236328,9.600000381469727,8.128684043884277,5600,,,,,,,,
2020-07-09,9.420000076293945,9.420000076293945,9.350000381469727,9.350000381469727,7.916997909545898,10900,,,,,,,,
2020-07-10,9.4399995803833,9.520000457763672,9.4399995803833,9.460000038146973,8.010141372680664,2800,,,,,,,,
2020-07-13,9.5,9.5,9.5,9.5,8.044011116027832,100,,,,,,,,
2020-07-14,9.550000190734863,9.670000076293945,9.550000190734863,9.640000343322754,8.162554740905762,1000,,,,,,,,
2020-07-15,9.869999885559082,9.869999885559082,9.649999618530273,9.84000015258789,8.331901550292969,1121700,,,,,,,,
2020-07-16,9.800000190734863,9.800000190734863,9.649999618530273,9.65999984741211,8.179488182067871,410800,,,,,,,,
2020-07-17,10.800000190734863,10.970000267028809,10.789999961853027,10.829999923706055,9.170170783996582,17600,,,,,,,,
2020-07-20,11.180000305175781,11.569999694824219,11.149999618530273,11.569999694824219,9.796758651733398,411000,,,,,,,,
2020-07-21,11.579999923706055,11.699999809265137,11.5600004196167,11.699999809265137,9.90683364868164,2700,,,,,,,,
2020-07-22,11.710000038146973,11.800000190734863,11.710000038146973,11.800000190734863,9.991507530212402,2100,,,,,,,,
2020-07-23,11.800000190734863,11.890000343322754,11.609999656677246,11.609999656677246,9.830628395080566,6200,,,,,,,,
2020-07-24,11.3100004196167,11.420000076293945,11.300000190734863,11.399999618530273,9.652811050415039,2300,,,,,,,,
2020-07-27,11.5600004196167,11.680000305175781,11.5600004196167,11.680000305175781,9.889899253845215,76400,,,,,,,,
2020-07-28,11.600000381469727,11.600000381469727,11.40999984741211,11.40999984741211,9.661279678344727,500,,,,,,,,
2020-07-29,11.350000381469727,11.550000190734863,11.350000381469727,11.529999732971191,9.762887954711914,3200,,,,,,,,
2020-07-30,11.399999618530273,11.449999809265137,11.399999618530273,11.420000076293945,9.669747352600098,2000,,,,,,,,
2020-07-31,11.609999656677246,11.609999656677246,11.479999542236328,11.479999542236328,9.720550537109375,500,,,,,,,,
2020-08-03,11.699999809265137,11.779999732971191,11.649999618530273,11.779999732971191,9.974571228027344,3400,,,,,,,,
2020-08-04,11.699999809265137,11.699999809265137,11.65999984741211,11.65999984741211,9.872963905334473,0,,,,,,,,
2020-08-05,11.720000267028809,11.720000267028809,11.720000267028809,11.720000267028809,9.923768997192383,2000,,,,,,,,
2020-08-06,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,9.90683364868164,200,,,,,,,,
2020-08-07,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,9.864496231079102,100,,,,,,,,
2020-08-10,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,9.898365020751953,300,,,,,,,,
2020-08-11,11.6899995803833,11.8100004196167,11.6899995803833,11.8100004196167,9.999975204467773,3000,,,,,,,,
2020-08-12,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,9.999975204467773,0,,,,,,,,
2020-08-13,11.8100004196167,11.8100004196167,11.789999961853027,11.789999961853027,9.983040809631348,200,,,,,,,,
2020-08-14,11.789999961853027,11.789999961853027,11.789999961853027,11.789999961853027,9.983040809631348,0,,,,,,,,
2020-08-17,11.619999885559082,11.649999618530273,11.619999885559082,11.649999618530273,9.864496231079102,1500,,,,,,,,
2020-08-18,11.539999961853027,11.699999809265137,11.539999961853027,11.699999809265137,9.90683364868164,7200,,,,,,,,
2020-08-19,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,9.90683364868164,461200,,,,,,,,
2020-08-20,11.5,11.539999961853027,11.5,11.539999961853027,9.771354675292969,2400,,,,,,,,
2020-08-21,11.40999984741211,11.40999984741211,11.289999961853027,11.289999961853027,9.559671401977539,900,,,,,,,,
2020-08-24,11.5,11.600000381469727,11.430000305175781,11.430000305175781,9.678215980529785,7000,,,,,,,,
2020-08-25,11.550000190734863,11.600000381469727,11.550000190734863,11.5600004196167,9.788290023803711,5700,,,,,,,,
2020-08-26,11.899999618530273,11.899999618530273,11.75,11.75,9.94917106628418,2400,,,,,,,,
2020-08-27,11.9399995803833,11.9399995803833,11.800000190734863,11.800000190734863,9.991507530212402,7000,,,,,,,,
2020-08-28,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,9.991507530212402,300,,,,,,,,
2020-08-31,11.699999809265137,11.699999809265137,11.600000381469727,11.600000381469727,9.822159767150879,500,,,,,,,,
2020-09-01,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,9.77982234954834,300,,,,,,,,
2020-09-02,11.600000381469727,11.600000381469727,11.449999809265137,11.510000228881836,9.745953559875488,601200,,,,,,,,
2020-09-03,11.3100004196167,11.3100004196167,11.050000190734863,11.050000190734863,9.356453895568848,2000500,,,,,,,,
2020-09-04,11.1899995803833,11.1899995803833,11.079999923706055,11.079999923706055,9.381855964660645,660300,,,,,,,,
2020-09-08,11.100000381469727,11.100000381469727,10.899999618530273,10.899999618530273,9.22944450378418,3400,,,,,,,,
2020-09-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,9.441126823425293,600,,,,,,,,
2020-09-10,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,9.407258033752441,3700,,,,,,,,
2020-09-11,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,9.356453895568848,100,,,,,,,,
2020-09-14,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,9.22944450378418,300,,,,,,,,
2020-09-15,11.0,11.050000190734863,10.859999656677246,10.859999656677246,9.195572853088379,260900,,,,,,,,
2020-09-16,11.100000381469727,11.100000381469727,10.899999618530273,10.899999618530273,9.22944450378418,300,,,,,,,,
2020-09-17,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,9.22944450378418,0,,,,,,,,
2020-09-18,11.25,11.25,11.100000381469727,11.100000381469727,9.398792266845703,550400,,,,,,,,
2020-09-21,10.920000076293945,10.920000076293945,10.75,10.75,9.102431297302246,497500,,,,,,,,
2020-09-22,10.930000305175781,10.930000305175781,10.829999923706055,10.829999923706055,9.170170783996582,800,,,,,,,,
2020-09-23,10.84000015258789,10.84000015258789,10.84000015258789,10.84000015258789,9.178638458251953,154400,,,,,,,,
2020-09-24,10.529999732971191,10.529999732971191,10.420000076293945,10.420000076293945,8.82300853729248,2100,,,,,,,,
2020-09-25,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,8.882281303405762,150200,,,,,,,,
2020-09-28,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,8.882281303405762,200000,,,,,,,,
2020-09-29,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,8.882281303405762,200000,,,,,,,,
2020-09-30,11.0,11.0,11.0,11.0,9.314118385314941,200,,,,,,,,
2020-10-01,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,9.087150573730469,257900,,,,,,,,
2020-10-02,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,9.087150573730469,0,,,,,,,,
2020-10-05,10.729999542236328,10.729999542236328,10.729999542236328,10.729999542236328,9.155412673950195,139000,,,,,,,,
2020-10-06,10.84000015258789,10.84000015258789,10.84000015258789,10.84000015258789,9.24927043914795,1600,,,,,,,,
2020-10-07,10.84000015258789,10.84000015258789,10.84000015258789,10.84000015258789,9.24927043914795,0,,,,,,,,
2020-10-08,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,9.104216575622559,6000,,,,,,,,
2020-10-09,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,9.232203483581543,200,,,,,,,,
2020-10-12,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,9.232203483581543,0,,,,,,,,
2020-10-13,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,9.257802963256836,200,,,,,,,,
2020-10-14,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,9.19807243347168,100,,,,,,,,
2020-10-15,10.649999618530273,10.6899995803833,10.59000015258789,10.649999618530273,9.087150573730469,93900,,,,,,,,
2020-10-16,10.789999961853027,10.789999961853027,10.649999618530273,10.739999771118164,9.16394329071045,2600,,,,,,,,
2020-10-19,10.949999809265137,11.029999732971191,10.949999809265137,11.020000457763672,9.40285587310791,800800,,,,,,,,
2020-10-20,11.289999961853027,11.300000190734863,11.289999961853027,11.300000190734863,9.641765594482422,4500,,,,,,,,
2020-10-21,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,9.641765594482422,100,,,,,,,,
2020-10-22,12.300000190734863,12.550000190734863,12.300000190734863,12.380000114440918,10.563279151916504,151700,,,,,,,,
2020-10-23,12.350000381469727,12.380000114440918,12.279999732971191,12.350000381469727,10.537684440612793,1300,,,,,,,,
2020-10-26,12.0,12.039999961853027,12.0,12.039999961853027,10.273174285888672,700,,,,,,,,
2020-10-27,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,75300,,,,,,,,
2020-10-28,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,0,,,,,,,,
2020-10-29,11.329999923706055,11.329999923706055,11.329999923706055,11.329999923706055,9.667364120483398,106700,,,,,,,,
2020-10-30,11.180000305175781,11.1899995803833,11.180000305175781,11.1899995803833,9.547906875610352,300,,,,,,,,
2020-11-02,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,9.547906875610352,250100,,,,,,,,
2020-11-03,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,9.547906875610352,0,,,,,,,,
2020-11-04,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,9.96600341796875,35500,,,,,,,,
2020-11-05,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,135600,,,,,,,,
2020-11-06,12.050000190734863,12.100000381469727,12.050000190734863,12.100000381469727,10.324370384216309,6300,,,,,,,,
2020-11-09,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246,10.546215057373047,1700,,,,,,,,
2020-11-10,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246,10.546215057373047,626700,,,,,,,,
2020-11-11,11.84000015258789,11.90999984741211,11.819999694824219,11.819999694824219,10.085457801818848,327600,,,,,,,,
2020-11-12,12.0,12.0,12.0,12.0,10.239045143127441,350800,,,,,,,,
2020-11-13,11.899999618530273,11.899999618530273,11.800000190734863,11.800000190734863,10.06839370727539,744300,,,,,,,,
2020-11-16,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,10.06839370727539,2100,,,,,,,,
2020-11-17,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,10.332901000976562,200,,,,,,,,
2020-11-18,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,100500,,,,,,,,
2020-11-19,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,29400,,,,,,,,
2020-11-20,12.0,12.100000381469727,12.0,12.100000381469727,10.324370384216309,600,,,,,,,,
2020-11-23,11.960000038146973,11.960000038146973,11.90999984741211,11.90999984741211,10.162251472473145,9100,,,,,,,,
2020-11-24,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,10.281705856323242,5100,,,,,,,,
2020-11-25,12.3100004196167,12.3100004196167,12.3100004196167,12.3100004196167,10.503551483154297,500,,,,,,,,
2020-11-27,12.359999656677246,12.40999984741211,12.359999656677246,12.40999984741211,10.588876724243164,6300,,,,,,,,
2020-11-30,12.40999984741211,12.40999984741211,12.40999984741211,12.40999984741211,10.588876724243164,2600,,,,,,,,
2020-12-01,12.399999618530273,12.40999984741211,12.399999618530273,12.40999984741211,10.588876724243164,200000,,,,,,,,
2020-12-02,12.300000190734863,12.329999923706055,12.300000190734863,12.329999923706055,10.520618438720703,106500,,,,,,,,
2020-12-03,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,10.495019912719727,300,,,,,,,,
2020-12-04,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,10.580345153808594,600,,,,,,,,
2020-12-07,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,10.580345153808594,0,,,,,,,,
2020-12-08,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,10.657136917114258,300,,,,,,,,
2020-12-09,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,10.597410202026367,228600,,,,,,,,
2020-12-10,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,10.495019912719727,9300,,,,,,,,
2020-12-11,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,10.06839370727539,15800,,,,,,,,
2020-12-14,11.800000190734863,11.800000190734863,11.699999809265137,11.699999809265137,9.98306655883789,2000,,,,,,,,
2020-12-15,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,9.98306655883789,0,,,,,,,,
2020-12-16,11.920000076293945,11.920000076293945,11.8100004196167,11.869999885559082,10.128121376037598,402200,,,,,,,,
2020-12-17,12.09000015258789,12.09000015258789,12.0,12.0,10.239045143127441,300,,,,,,,,
