date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ENTG')","('high', 'ENTG')","('low', 'ENTG')","('close', 'ENTG')","('adj_close', 'ENTG')","('volume', 'ENTG')","('currency', '')"
2020-05-07,53.439998626708984,54.06999969482422,52.79999923706055,53.25,52.13375473022461,741300,,,,,,,,
2020-05-08,54.31999969482422,56.959999084472656,54.09000015258789,56.70000076293945,55.511436462402344,822900,,,,,,,,
2020-05-11,55.58000183105469,57.58000183105469,55.400001525878906,56.939998626708984,55.746402740478516,1116900,,,,,,,,
2020-05-12,56.970001220703125,57.2599983215332,55.369998931884766,55.369998931884766,54.20930862426758,1238100,,,,,,,,
2020-05-13,54.869998931884766,55.31999969482422,53.68000030517578,53.9900016784668,52.858245849609375,1307800,,,,,,,,
2020-05-14,53.349998474121094,55.66999816894531,52.63999938964844,55.45000076293945,54.28764724731445,809400,,,,,,,,
2020-05-15,54.099998474121094,56.27000045776367,53.4900016784668,55.52000045776367,54.356170654296875,974000,,,,,,,,
2020-05-18,55.0,57.290000915527344,54.72999954223633,57.029998779296875,55.83452224731445,893400,,,,,,,,
2020-05-19,56.79999923706055,58.59000015258789,56.599998474121094,57.470001220703125,56.265296936035156,1039100,,,,,,,,
2020-05-20,59.209999084472656,59.369998931884766,58.11000061035156,58.5099983215332,57.28349304199219,808600,,,,,,,,
2020-05-21,58.36000061035156,59.529998779296875,58.36000061035156,58.540000915527344,57.312862396240234,1495200,,,,,,,,
2020-05-22,59.20000076293945,59.20000076293945,58.040000915527344,58.5,57.27370071411133,576700,,,,,,,,
2020-05-26,59.95000076293945,60.5,59.040000915527344,59.31999969482422,58.0765266418457,1009500,,,,,,,,
2020-05-27,59.47999954223633,59.81999969482422,57.2400016784668,59.459999084472656,58.21358108520508,761400,,,,,,,,
2020-05-28,59.45000076293945,60.279998779296875,58.380001068115234,58.61000061035156,57.38140106201172,653600,,,,,,,,
2020-05-29,58.88999938964844,59.9900016784668,58.45000076293945,59.880001068115234,58.62477111816406,588200,,,,,,,,
2020-06-01,59.41999816894531,59.7599983215332,57.880001068115234,59.06999969482422,57.83175277709961,594700,,,,,,,,
2020-06-02,59.20000076293945,60.310001373291016,58.52000045776367,60.209999084472656,58.9478645324707,730000,,,,,,,,
2020-06-03,60.63999938964844,63.79999923706055,60.43000030517578,61.970001220703125,60.67097091674805,1419300,,,,,,,,
2020-06-04,62.209999084472656,62.7599983215332,61.16999816894531,62.16999816894531,60.86677551269531,1540900,,,,,,,,
2020-06-05,63.220001220703125,64.9000015258789,63.0,64.51000213623047,63.157718658447266,1133000,,,,,,,,
2020-06-08,64.7699966430664,64.8499984741211,61.9900016784668,62.13999938964844,60.837406158447266,1242700,,,,,,,,
2020-06-09,61.68000030517578,63.5099983215332,61.29999923706055,62.689998626708984,61.37586975097656,1293600,,,,,,,,
2020-06-10,63.08000183105469,63.36000061035156,61.75,62.470001220703125,61.16048812866211,1351000,,,,,,,,
2020-06-11,61.279998779296875,61.619998931884766,57.93000030517578,58.08000183105469,56.86250686645508,1396100,,,,,,,,
2020-06-12,59.619998931884766,60.41999816894531,58.060001373291016,59.59000015258789,58.340858459472656,860700,,,,,,,,
2020-06-15,58.38999938964844,60.380001068115234,57.849998474121094,60.15999984741211,58.898895263671875,796600,,,,,,,,
2020-06-16,61.880001068115234,62.91999816894531,60.79999923706055,62.029998779296875,60.72970199584961,692400,,,,,,,,
2020-06-17,62.900001525878906,63.099998474121094,62.20000076293945,62.709999084472656,61.39546203613281,781600,,,,,,,,
2020-06-18,62.61000061035156,62.97999954223633,61.880001068115234,61.97999954223633,60.680755615234375,649500,,,,,,,,
2020-06-19,62.97999954223633,63.119998931884766,60.06999969482422,60.06999969482422,58.81078338623047,1345800,,,,,,,,
2020-06-22,59.880001068115234,61.09000015258789,59.52000045776367,61.040000915527344,59.76045608520508,767500,,,,,,,,
2020-06-23,61.72999954223633,61.72999954223633,60.54999923706055,60.68000030517578,59.40800857543945,817700,,,,,,,,
2020-06-24,60.13999938964844,60.88999938964844,58.54999923706055,58.88999938964844,57.65553283691406,959500,,,,,,,,
2020-06-25,58.689998626708984,59.220001220703125,57.5099983215332,59.150001525878906,57.91008377075195,1114000,,,,,,,,
2020-06-26,59.08000183105469,59.2599983215332,57.119998931884766,57.36000061035156,56.15760803222656,1502100,,,,,,,,
2020-06-29,57.15999984741211,58.349998474121094,56.91999816894531,57.970001220703125,56.754817962646484,1043400,,,,,,,,
2020-06-30,57.15999984741211,59.349998474121094,56.459999084472656,59.04999923706055,57.81218719482422,1237700,,,,,,,,
2020-07-01,59.290000915527344,59.63999938964844,58.27000045776367,58.38999938964844,57.166011810302734,644600,,,,,,,,
2020-07-02,58.83000183105469,60.08000183105469,58.5,59.630001068115234,58.38002395629883,614300,,,,,,,,
2020-07-06,60.779998779296875,61.33000183105469,60.45000076293945,60.77000045776367,59.49611282348633,816600,,,,,,,,
2020-07-07,60.650001525878906,60.83000183105469,59.77000045776367,59.779998779296875,58.52686309814453,982800,,,,,,,,
2020-07-08,60.20000076293945,60.66999816894531,59.130001068115234,59.7599983215332,58.507286071777344,658300,,,,,,,,
2020-07-09,60.119998931884766,61.369998931884766,59.52000045776367,61.13999938964844,59.85836410522461,1153900,,,,,,,,
2020-07-10,61.40999984741211,61.43000030517578,58.68000030517578,59.04999923706055,57.81218719482422,938200,,,,,,,,
2020-07-13,59.70000076293945,60.41999816894531,57.599998474121094,57.650001525878906,56.44152069091797,902000,,,,,,,,
2020-07-14,56.97999954223633,58.15999984741211,56.15999984741211,58.040000915527344,56.8233528137207,974000,,,,,,,,
2020-07-15,58.029998779296875,58.4900016784668,56.81999969482422,57.93000030517578,56.71566390991211,824600,,,,,,,,
2020-07-16,57.459999084472656,58.20000076293945,57.119998931884766,57.7400016784668,56.529640197753906,459400,,,,,,,,
2020-07-17,58.09000015258789,58.9900016784668,57.61000061035156,58.880001068115234,57.6457405090332,634100,,,,,,,,
2020-07-20,58.880001068115234,61.369998931884766,58.59000015258789,61.20000076293945,59.9171028137207,970800,,,,,,,,
2020-07-21,61.560001373291016,62.040000915527344,60.61000061035156,61.70000076293945,60.40662384033203,1084300,,,,,,,,
2020-07-22,61.5,63.33000183105469,61.47999954223633,62.630001068115234,61.31713104248047,839400,,,,,,,,
2020-07-23,65.29000091552734,71.51000213623047,65.0,69.6500015258789,68.1899642944336,4304700,,,,,,,,
2020-07-24,67.44000244140625,68.29000091552734,65.76000213623047,67.83999633789062,66.41790771484375,1572400,,,,,,,,
2020-07-27,68.80000305175781,70.5,68.12000274658203,69.54000091552734,68.08226013183594,1135800,,,,,,,,
2020-07-28,69.0999984741211,70.83999633789062,68.62999725341797,69.19000244140625,67.81764221191406,1140000,,,,,,,,
2020-07-29,70.2300033569336,72.05999755859375,69.27999877929688,71.0999984741211,69.68973541259766,1076400,,,,,,,,
2020-07-30,70.0,72.26000213623047,70.0,72.19999694824219,70.7679443359375,961400,,,,,,,,
2020-07-31,72.5,73.0,71.08999633789062,71.91000366210938,70.48368072509766,944000,,,,,,,,
2020-08-03,72.56999969482422,74.26000213623047,72.22000122070312,74.01000213623047,72.54203796386719,928500,,,,,,,,
2020-08-04,74.04000091552734,74.27999877929688,72.30000305175781,73.0,71.55207824707031,1096000,,,,,,,,
2020-08-05,73.11000061035156,73.9000015258789,73.04000091552734,73.4800033569336,72.02256774902344,900600,,,,,,,,
2020-08-06,73.55000305175781,73.97000122070312,72.63999938964844,72.79000091552734,71.34625244140625,674600,,,,,,,,
2020-08-07,72.69000244140625,73.20999908447266,69.3499984741211,70.26000213623047,68.86642456054688,1063300,,,,,,,,
2020-08-10,70.44000244140625,70.62999725341797,68.55999755859375,68.91999816894531,67.552978515625,1002100,,,,,,,,
2020-08-11,68.69000244140625,69.95999908447266,68.62000274658203,69.22000122070312,67.84705352783203,825100,,,,,,,,
2020-08-12,69.62000274658203,72.06999969482422,69.37999725341797,71.05999755859375,69.65055847167969,942000,,,,,,,,
2020-08-13,71.13999938964844,71.6500015258789,70.48999786376953,70.66000366210938,69.25849914550781,522300,,,,,,,,
2020-08-14,70.79000091552734,71.25,69.41999816894531,69.7300033569336,68.34693908691406,523800,,,,,,,,
2020-08-17,70.4800033569336,71.1500015258789,70.06999969482422,70.72000122070312,69.31730651855469,664900,,,,,,,,
2020-08-18,70.62000274658203,71.79000091552734,70.25,71.30000305175781,69.88581085205078,1144500,,,,,,,,
2020-08-19,71.30000305175781,71.87000274658203,70.83999633789062,71.05000305175781,69.6407470703125,782500,,,,,,,,
2020-08-20,70.66000366210938,70.75,69.08000183105469,69.33999633789062,67.96466064453125,638900,,,,,,,,
2020-08-21,69.30999755859375,69.83999633789062,68.69000244140625,69.43000030517578,68.05289459228516,619300,,,,,,,,
2020-08-24,70.06999969482422,70.88999938964844,68.80999755859375,69.30000305175781,67.92546844482422,396000,,,,,,,,
2020-08-25,69.16999816894531,70.06999969482422,69.01000213623047,69.87999725341797,68.49394989013672,282400,,,,,,,,
2020-08-26,70.45999908447266,70.45999908447266,69.62999725341797,69.8499984741211,68.46456146240234,535300,,,,,,,,
2020-08-27,70.0199966430664,70.29000091552734,67.69000244140625,67.83999633789062,66.4944076538086,796100,,,,,,,,
2020-08-28,68.22000122070312,68.76000213623047,67.95999908447266,68.30000305175781,66.9452896118164,613600,,,,,,,,
2020-08-31,68.08000183105469,68.31999969482422,66.88999938964844,66.88999938964844,65.56324768066406,574100,,,,,,,,
2020-09-01,67.58000183105469,68.9000015258789,67.0,68.86000061035156,67.49420166015625,801400,,,,,,,,
2020-09-02,69.69000244140625,71.63999938964844,69.19000244140625,70.73999786376953,69.3368911743164,725900,,,,,,,,
2020-09-03,69.43000030517578,69.43000030517578,65.08999633789062,66.9000015258789,65.57307434082031,1993200,,,,,,,,
2020-09-04,66.80999755859375,67.2699966430664,64.16000366210938,66.54000091552734,65.22020721435547,1706200,,,,,,,,
2020-09-08,64.26000213623047,65.08000183105469,62.5099983215332,62.5099983215332,61.2701301574707,1124100,,,,,,,,
2020-09-09,63.79999923706055,65.05000305175781,63.16999816894531,64.80000305175781,63.51471710205078,1185800,,,,,,,,
2020-09-10,65.23999786376953,65.9000015258789,64.58999633789062,64.98999786376953,63.70093536376953,1612200,,,,,,,,
2020-09-11,66.12999725341797,66.51000213623047,64.75,65.38999938964844,64.093017578125,1127500,,,,,,,,
2020-09-14,66.61000061035156,67.93000030517578,66.0999984741211,67.6500015258789,66.30818939208984,948500,,,,,,,,
2020-09-15,68.01000213623047,69.06999969482422,67.77999877929688,68.9800033569336,67.61181640625,720500,,,,,,,,
2020-09-16,69.86000061035156,69.86000061035156,68.0,68.08999633789062,66.73947143554688,796700,,,,,,,,
2020-09-17,66.22000122070312,68.12999725341797,66.0,68.11000061035156,66.75906372070312,841300,,,,,,,,
2020-09-18,68.79000091552734,68.81999969482422,65.8499984741211,66.55999755859375,65.23979187011719,1541200,,,,,,,,
2020-09-21,65.45999908447266,66.69000244140625,64.95999908447266,66.5999984741211,65.27900695800781,615800,,,,,,,,
2020-09-22,67.13999938964844,67.16999816894531,65.45999908447266,67.06999969482422,65.73969268798828,1050300,,,,,,,,
2020-09-23,67.13999938964844,68.45999908447266,66.66999816894531,66.91000366210938,65.58284759521484,1063100,,,,,,,,
2020-09-24,66.44000244140625,69.1500015258789,66.44000244140625,68.19999694824219,66.84725189208984,978800,,,,,,,,
2020-09-25,68.06999969482422,69.70999908447266,67.30999755859375,69.22000122070312,67.84705352783203,1054800,,,,,,,,
2020-09-28,69.87000274658203,71.69999694824219,69.72000122070312,71.4000015258789,69.98381042480469,1012000,,,,,,,,
2020-09-29,71.8499984741211,74.1500015258789,71.5,73.19999694824219,71.74810791015625,979000,,,,,,,,
2020-09-30,72.91999816894531,75.16000366210938,72.5999984741211,74.33999633789062,72.86548614501953,1249300,,,,,,,,
2020-10-01,76.01000213623047,78.30999755859375,75.02999877929688,76.6500015258789,75.12967681884766,1379900,,,,,,,,
2020-10-02,75.04000091552734,76.9800033569336,75.04000091552734,75.91999816894531,74.4141616821289,1016400,,,,,,,,
2020-10-05,76.72000122070312,78.93000030517578,76.47000122070312,78.9000015258789,77.33504486083984,1041300,,,,,,,,
2020-10-06,78.76000213623047,81.76000213623047,78.76000213623047,80.08999633789062,78.5014419555664,1034800,,,,,,,,
2020-10-07,81.05999755859375,82.02999877929688,79.68000030517578,81.76000213623047,80.13831329345703,862800,,,,,,,,
2020-10-08,81.23999786376953,82.86000061035156,81.23999786376953,82.1500015258789,80.52058410644531,603000,,,,,,,,
2020-10-09,82.79000091552734,83.41000366210938,82.5,82.75,81.10867309570312,835400,,,,,,,,
2020-10-12,84.13999938964844,84.4000015258789,83.08999633789062,83.61000061035156,81.95162963867188,659800,,,,,,,,
2020-10-13,84.12999725341797,85.13999938964844,83.52999877929688,83.91000366210938,82.24569702148438,848200,,,,,,,,
2020-10-14,84.0,84.38999938964844,81.80000305175781,82.43000030517578,80.79502868652344,1079400,,,,,,,,
2020-10-15,81.05000305175781,82.5199966430664,80.20999908447266,82.0199966430664,80.3931655883789,1290400,,,,,,,,
2020-10-16,83.23999786376953,83.23999786376953,81.27999877929688,81.41000366210938,79.79524993896484,903600,,,,,,,,
2020-10-19,82.05000305175781,82.80000305175781,80.73999786376953,81.0199966430664,79.41300201416016,1026900,,,,,,,,
2020-10-20,81.63999938964844,82.0199966430664,80.16999816894531,80.62000274658203,79.02093505859375,1022500,,,,,,,,
2020-10-21,81.44999694824219,82.36000061035156,79.47000122070312,79.9000015258789,78.31522369384766,1255400,,,,,,,,
2020-10-22,81.63999938964844,82.72000122070312,77.80000305175781,78.62999725341797,77.07038116455078,1136000,,,,,,,,
2020-10-23,78.75,79.75,77.77999877929688,78.3499984741211,76.79593658447266,917100,,,,,,,,
2020-10-26,77.4000015258789,78.30000305175781,76.08000183105469,77.2300033569336,75.69817352294922,1097800,,,,,,,,
2020-10-27,77.36000061035156,77.48999786376953,76.05000305175781,76.70999908447266,75.26644897460938,607700,,,,,,,,
2020-10-28,74.91999816894531,75.88999938964844,74.72000122070312,74.72000122070312,73.31390380859375,660200,,,,,,,,
2020-10-29,74.97000122070312,76.47000122070312,74.75,75.87000274658203,74.44225311279297,1040300,,,,,,,,
2020-10-30,75.01000213623047,75.98999786376953,74.13999938964844,74.7699966430664,73.36296081542969,577800,,,,,,,,
2020-11-02,75.80000305175781,77.56999969482422,75.73999786376953,77.05000305175781,75.60005950927734,934900,,,,,,,,
2020-11-03,77.55000305175781,80.33000183105469,77.55000305175781,80.05999755859375,78.55342102050781,834400,,,,,,,,
2020-11-04,81.0,83.66000366210938,79.79000091552734,82.93000030517578,81.369384765625,902700,,,,,,,,
2020-11-05,84.69000244140625,85.69999694824219,84.0,84.58000183105469,82.98835754394531,794400,,,,,,,,
2020-11-06,84.52999877929688,87.79000091552734,84.45999908447266,87.37000274658203,85.72584533691406,896500,,,,,,,,
2020-11-09,89.4000015258789,90.43000030517578,87.83999633789062,88.0199966430664,86.36360931396484,1063400,,,,,,,,
2020-11-10,86.5199966430664,88.94999694824219,85.37000274658203,86.0,84.3816146850586,901300,,,,,,,,
2020-11-11,86.97000122070312,88.23999786376953,86.91000366210938,87.5999984741211,85.95150756835938,637400,,,,,,,,
2020-11-12,87.5199966430664,87.83000183105469,84.77999877929688,85.04000091552734,83.43968200683594,686900,,,,,,,,
2020-11-13,86.80999755859375,87.13999938964844,84.7300033569336,85.31999969482422,83.71442413330078,439800,,,,,,,,
2020-11-16,85.5,87.83000183105469,85.16999816894531,87.76000213623047,86.10848999023438,974500,,,,,,,,
2020-11-17,87.7300033569336,88.38999938964844,86.3499984741211,88.20999908447266,86.550048828125,754100,,,,,,,,
2020-11-18,88.44999694824219,90.4000015258789,88.44999694824219,88.76000213623047,87.0896987915039,1073800,,,,,,,,
2020-11-19,88.55999755859375,89.98999786376953,87.9800033569336,89.97000122070312,88.27692413330078,437800,,,,,,,,
2020-11-20,89.87000274658203,90.9800033569336,89.11000061035156,89.22000122070312,87.54102325439453,533000,,,,,,,,
2020-11-23,89.66000366210938,90.30999755859375,88.16999816894531,90.01000213623047,88.31616973876953,499000,,,,,,,,
2020-11-24,90.68000030517578,90.97000122070312,88.8499984741211,89.9800033569336,88.28672790527344,588700,,,,,,,,
2020-11-25,89.97000122070312,90.05000305175781,88.43000030517578,88.95999908447266,87.28591918945312,459000,,,,,,,,
2020-11-27,89.86000061035156,90.94999694824219,89.0199966430664,90.27999877929688,88.58106994628906,206200,,,,,,,,
2020-11-30,90.12999725341797,92.75,89.87000274658203,92.62000274658203,90.8770523071289,859700,,,,,,,,
2020-12-01,93.04000091552734,94.8499984741211,92.80000305175781,94.0,92.2310791015625,752100,,,,,,,,
2020-12-02,93.70999908447266,94.04000091552734,93.05999755859375,93.19000244140625,91.43634033203125,392600,,,,,,,,
2020-12-03,93.4800033569336,94.77999877929688,93.0,93.38999938964844,91.63256072998047,343700,,,,,,,,
2020-12-04,93.44000244140625,96.30999755859375,93.33999633789062,96.22000122070312,94.40930938720703,472300,,,,,,,,
2020-12-07,96.41999816894531,98.05999755859375,95.56999969482422,97.66999816894531,95.8320083618164,641700,,,,,,,,
2020-12-08,100.12000274658203,100.12000274658203,97.9000015258789,99.02999877929688,97.16641998291016,605300,,,,,,,,
2020-12-09,98.04000091552734,98.69000244140625,91.9000015258789,92.47000122070312,90.7298812866211,1147100,,,,,,,,
2020-12-10,91.81999969482422,93.63999938964844,90.7699966430664,93.0999984741211,91.34801483154297,703100,,,,,,,,
2020-12-11,92.36000061035156,94.25,91.77999877929688,94.19000244140625,92.4175033569336,531700,,,,,,,,
