date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KOSCF')","('high', 'KOSCF')","('low', 'KOSCF')","('close', 'KOSCF')","('adj_close', 'KOSCF')","('volume', 'KOSCF')","('currency', '')"
2021-02-02,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-03,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-04,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-05,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-08,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-09,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-10,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-11,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-12,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-16,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-17,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-18,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-19,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-22,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-23,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-24,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-25,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-02-26,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-01,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-02,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-03,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-04,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-05,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-08,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-09,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-10,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-11,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-12,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-15,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-16,155.0,155.0,155.0,155.0,0.0009061360033228993,0,,,,,,,,
2021-03-17,158.75999450683594,158.75999450683594,158.75999450683594,158.75999450683594,0.0009281171369366348,1,,,,,,,,
2021-03-18,158.75999450683594,158.75999450683594,158.75999450683594,158.75999450683594,0.0009281171369366348,0,,,,,,,,
2021-03-19,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,1,,,,,,,,
2021-03-22,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,0,,,,,,,,
2021-03-23,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,0,,,,,,,,
2021-03-24,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,0,,,,,,,,
2021-03-25,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,0,,,,,,,,
2021-03-26,155.9499969482422,155.9499969482422,155.9499969482422,155.9499969482422,0.0009116898290812969,0,,,,,,,,
2021-03-29,146.0399932861328,146.0399932861328,146.0399932861328,146.0399932861328,0.0008537555113434792,1,,,,,,,,
2021-03-30,146.0399932861328,146.0399932861328,146.0399932861328,146.0399932861328,0.0014491219772025943,0,,,,,,,,
2021-03-31,146.0399932861328,146.0399932861328,146.0399932861328,146.0399932861328,0.0014491219772025943,0,,,,,,,,
2021-04-01,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,34,,,,,,,,
2021-04-05,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-06,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-07,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-08,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-09,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-12,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-13,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-14,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-15,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-16,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-19,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-20,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-21,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-22,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-23,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-26,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-27,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-28,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-29,146.63999938964844,146.63999938964844,146.63999938964844,146.63999938964844,0.0014550756895914674,0,,,,,,,,
2021-04-30,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,33,,,,,,,,
2021-05-03,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-04,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-05,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-06,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-07,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-10,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-11,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-12,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-13,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-14,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-17,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-18,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-19,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-20,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-21,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-24,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-25,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-26,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-27,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-05-28,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-01,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-02,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-03,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-04,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-07,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-08,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-09,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-10,147.5800018310547,147.5800018310547,147.5800018310547,147.5800018310547,0.0014644034672528505,0,,,,,,,,
2021-06-11,167.0,167.0,167.0,167.0,0.0016571034211665392,30,,,,,,,,
2021-06-14,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-15,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-16,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-17,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-18,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-21,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-22,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-23,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-24,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-25,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-28,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-29,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-06-30,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-01,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-02,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-06,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-07,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-08,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-09,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-12,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-13,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-14,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-15,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-16,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-19,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-20,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-21,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-22,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-23,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-26,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-27,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-28,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-29,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-07-30,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-02,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-03,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-04,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-05,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-06,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-09,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-10,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-11,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-12,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-13,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-16,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-17,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-18,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-19,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-20,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-23,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-24,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-25,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-26,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-27,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-30,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-08-31,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-01,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-02,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-03,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-07,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-08,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-09,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-10,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-13,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-14,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-15,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-16,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-17,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-20,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-21,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-22,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-23,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-24,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-27,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-28,167.0,167.0,167.0,167.0,0.0016571034211665392,0,,,,,,,,
2021-09-29,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-09-30,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-01,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-04,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-05,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-06,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-07,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-08,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-11,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-12,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-13,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-14,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-15,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-18,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-19,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-20,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-21,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-22,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-25,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-26,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-27,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-28,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-10-29,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-01,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-02,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-03,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-04,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-05,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-08,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-09,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-10,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-11,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-12,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-15,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-16,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-17,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-18,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-19,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-22,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-23,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-24,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-26,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-29,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-11-30,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-01,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-02,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-03,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-06,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-07,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-08,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-09,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-10,167.0,167.0,167.0,167.0,0.0025863205082714558,0,,,,,,,,
2021-12-13,122.75,122.75,122.75,122.75,0.0019010229734703898,18,,,,,,,,
2021-12-14,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-15,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-16,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-17,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-20,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-21,122.75,122.75,122.75,122.75,0.0019010229734703898,0,,,,,,,,
2021-12-22,118.0,118.0,118.0,118.0,0.001827459898777306,40,,,,,,,,
2021-12-23,118.0,118.0,118.0,118.0,0.001827459898777306,0,,,,,,,,
2021-12-27,118.0,118.0,118.0,118.0,0.001827459898777306,0,,,,,,,,
2021-12-28,118.0,118.0,118.0,118.0,0.001827459898777306,0,,,,,,,,
2021-12-29,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2021-12-30,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2021-12-31,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-03,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-04,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-05,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-06,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-07,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-10,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-11,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-12,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-13,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-14,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-18,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-19,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-20,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-21,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-24,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-25,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-26,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-27,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-28,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-01-31,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-01,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-02,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-03,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-04,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-07,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-08,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-09,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-10,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-11,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-14,118.0,118.0,118.0,118.0,0.003717935411259532,0,,,,,,,,
2022-02-15,111.0,111.0,111.0,111.0,0.0034973800648003817,2,,,,,,,,
2022-02-16,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-17,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-18,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-22,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-23,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-24,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-25,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-02-28,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-01,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-02,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-03,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-04,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-07,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-08,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-09,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-10,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-11,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-14,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-15,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-16,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-17,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-18,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-21,111.0,111.0,111.0,111.0,0.0034973800648003817,0,,,,,,,,
2022-03-22,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,410,,,,,,,,
2022-03-23,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-24,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-25,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-28,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-29,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-30,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-03-31,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-04-01,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-04-04,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
2022-04-05,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0.003330388106405735,0,,,,,,,,
