date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'THO')","('high', 'THO')","('low', 'THO')","('close', 'THO')","('adj_close', 'THO')","('volume', 'THO')","('currency', '')"
2020-05-29,84.38999938964844,87.6500015258789,83.58999633789062,86.19999694824219,77.45074462890625,965900,,,,,,,,
2020-06-01,86.7699966430664,89.70999908447266,85.26000213623047,87.25,78.39415740966797,876400,,,,,,,,
2020-06-02,88.2300033569336,90.48999786376953,86.7699966430664,89.41000366210938,80.3349380493164,765800,,,,,,,,
2020-06-03,92.0,96.37999725341797,91.25,94.55999755859375,84.96219635009766,1021800,,,,,,,,
2020-06-04,93.9800033569336,101.91000366210938,93.2699966430664,99.13999938964844,89.07733917236328,2157600,,,,,,,,
2020-06-05,102.88999938964844,103.98999786376953,96.9800033569336,100.0,89.85005187988281,1643600,,,,,,,,
2020-06-08,109.55000305175781,114.70999908447266,105.51000213623047,111.13999938964844,99.8593521118164,2938200,,,,,,,,
2020-06-09,109.02999877929688,113.72000122070312,108.51000213623047,110.75,99.50892639160156,1416500,,,,,,,,
2020-06-10,113.7699966430664,115.12999725341797,109.02999877929688,109.94999694824219,98.79010772705078,1910800,,,,,,,,
2020-06-11,101.55999755859375,106.80999755859375,100.05999755859375,101.22000122070312,90.94622039794922,1649800,,,,,,,,
2020-06-12,106.62999725341797,107.62999725341797,103.91000366210938,106.8499984741211,96.00476837158203,1186400,,,,,,,,
2020-06-15,102.31999969482422,114.98999786376953,101.5,113.73999786376953,102.19544982910156,1426700,,,,,,,,
2020-06-16,118.61000061035156,118.88999938964844,110.9000015258789,114.41999816894531,102.80643463134766,1448000,,,,,,,,
2020-06-17,114.88999938964844,116.80999755859375,113.73999786376953,114.02999877929688,102.45602416992188,774700,,,,,,,,
2020-06-18,112.61000061035156,116.4800033569336,111.31999969482422,114.76000213623047,103.1119155883789,707100,,,,,,,,
2020-06-19,116.91000366210938,117.29000091552734,113.2300033569336,113.30999755859375,101.80906677246094,1400200,,,,,,,,
2020-06-22,114.7699966430664,115.87000274658203,112.5,114.45999908447266,102.84237670898438,1042300,,,,,,,,
2020-06-23,116.08999633789062,116.48999786376953,113.56999969482422,113.69999694824219,102.15950775146484,803800,,,,,,,,
2020-06-24,111.55000305175781,113.08999633789062,108.38999938964844,109.0,97.93655395507812,1276700,,,,,,,,
2020-06-25,109.68000030517578,110.91999816894531,107.9000015258789,109.75,98.61042022705078,828900,,,,,,,,
2020-06-26,108.8499984741211,109.5,105.86000061035156,106.4000015258789,95.6004638671875,916000,,,,,,,,
2020-06-29,106.41999816894531,109.54000091552734,105.94000244140625,106.9800033569336,96.48430633544922,828300,,,,,,,,
2020-06-30,106.37000274658203,107.87000274658203,105.18000030517578,106.52999877929688,96.07846069335938,914200,,,,,,,,
2020-07-01,106.47000122070312,108.11000061035156,104.66999816894531,105.19999694824219,94.87893676757812,685100,,,,,,,,
2020-07-02,107.25,107.9800033569336,104.11000061035156,106.4000015258789,95.96121215820312,820400,,,,,,,,
2020-07-06,108.0999984741211,109.0,101.33000183105469,102.97000122070312,92.86772918701172,1565800,,,,,,,,
2020-07-07,102.13999938964844,104.58000183105469,100.01000213623047,100.94999694824219,91.0458984375,1118000,,,,,,,,
2020-07-08,101.6500015258789,103.80000305175781,100.12999725341797,101.48999786376953,91.53292083740234,828400,,,,,,,,
2020-07-09,102.27999877929688,103.11000061035156,97.06999969482422,97.3499984741211,87.79911041259766,705300,,,,,,,,
2020-07-10,97.23999786376953,102.18000030517578,95.5199966430664,101.8499984741211,91.85761260986328,969500,,,,,,,,
2020-07-13,103.69999694824219,105.52999877929688,100.66000366210938,101.06999969482422,91.15412139892578,1209300,,,,,,,,
2020-07-14,100.63999938964844,107.58999633789062,99.2300033569336,105.94999694824219,95.55535888671875,1142100,,,,,,,,
2020-07-15,108.9000015258789,111.38999938964844,107.6500015258789,110.94999694824219,100.0648193359375,883200,,,,,,,,
2020-07-16,110.91999816894531,113.62000274658203,109.97000122070312,112.41999816894531,101.39057922363281,705200,,,,,,,,
2020-07-17,112.36000061035156,112.80000305175781,109.20999908447266,110.04000091552734,99.24407958984375,724200,,,,,,,,
2020-07-20,109.5999984741211,112.27999877929688,108.5,111.66999816894531,100.71415710449219,459400,,,,,,,,
2020-07-21,112.2300033569336,118.16999816894531,112.2300033569336,115.97000122070312,104.59229278564453,1377100,,,,,,,,
2020-07-22,115.30999755859375,117.98999786376953,114.0199966430664,117.91999816894531,106.35098266601562,777500,,,,,,,,
2020-07-23,117.48999786376953,119.7699966430664,109.91999816894531,112.11000061035156,101.11100769042969,1026600,,,,,,,,
2020-07-24,109.43000030517578,114.3499984741211,108.58999633789062,111.62000274658203,100.66908264160156,555000,,,,,,,,
2020-07-27,112.30000305175781,117.16000366210938,112.08999633789062,117.13999938964844,105.64752960205078,589500,,,,,,,,
2020-07-28,116.81999969482422,118.37000274658203,115.62999725341797,115.9000015258789,104.5291748046875,644300,,,,,,,,
2020-07-29,116.48999786376953,118.8499984741211,116.16000366210938,117.95999908447266,106.3870620727539,500300,,,,,,,,
2020-07-30,115.62999725341797,117.37000274658203,113.9000015258789,115.69999694824219,104.34880065917969,524500,,,,,,,,
2020-07-31,115.7300033569336,115.9000015258789,111.66999816894531,113.98999786376953,102.80656433105469,522900,,,,,,,,
2020-08-03,115.75,121.33000183105469,115.52999877929688,120.73999786376953,108.89434051513672,707800,,,,,,,,
2020-08-04,120.48999786376953,120.87999725341797,114.70999908447266,116.51000213623047,105.07933807373047,768600,,,,,,,,
2020-08-05,117.70999908447266,118.7300033569336,116.79000091552734,117.97000122070312,106.39608764648438,496700,,,,,,,,
2020-08-06,117.30999755859375,118.30000305175781,109.5199966430664,110.54000091552734,99.69503021240234,930400,,,,,,,,
2020-08-07,110.9000015258789,113.73999786376953,107.81999969482422,110.0199966430664,99.2260513305664,796000,,,,,,,,
2020-08-10,110.61000061035156,112.0999984741211,108.01000213623047,108.30000305175781,97.67481231689453,684700,,,,,,,,
2020-08-11,109.55000305175781,110.88999938964844,107.11000061035156,108.04000091552734,97.4403076171875,541900,,,,,,,,
2020-08-12,109.51000213623047,110.5,105.25,105.79000091552734,95.41104888916016,1010500,,,,,,,,
2020-08-13,105.69999694824219,110.19000244140625,105.33999633789062,107.18000030517578,96.66468048095703,632800,,,,,,,,
2020-08-14,106.80000305175781,109.36000061035156,105.66000366210938,108.0999984741211,97.49443817138672,458300,,,,,,,,
2020-08-17,109.44000244140625,113.9800033569336,108.88999938964844,113.22000122070312,102.11209869384766,665900,,,,,,,,
2020-08-18,113.18000030517578,113.91000366210938,109.91000366210938,109.91999816894531,99.13587951660156,437900,,,,,,,,
2020-08-19,111.04000091552734,111.72000122070312,108.91999816894531,109.05999755859375,98.36023712158203,431800,,,,,,,,
2020-08-20,107.75,110.58999633789062,106.97000122070312,108.11000061035156,97.50342559814453,524000,,,,,,,,
2020-08-21,107.5199966430664,108.79000091552734,105.2699966430664,107.26000213623047,96.73682403564453,337900,,,,,,,,
2020-08-24,108.13999938964844,108.5999984741211,104.69999694824219,105.5,95.14949798583984,397400,,,,,,,,
2020-08-25,105.83999633789062,107.13999938964844,99.41999816894531,99.9800033569336,90.17106628417969,1055400,,,,,,,,
2020-08-26,100.97000122070312,103.41999816894531,100.66000366210938,101.02999877929688,91.11804962158203,752700,,,,,,,,
2020-08-27,101.61000061035156,101.7300033569336,97.58999633789062,100.0,90.1891098022461,907900,,,,,,,,
2020-08-28,100.0,102.0,98.2699966430664,98.56999969482422,88.8993911743164,735900,,,,,,,,
2020-08-31,100.08999633789062,100.08999633789062,93.26000213623047,94.43000030517578,85.16556549072266,1063500,,,,,,,,
2020-09-01,93.44999694824219,95.1500015258789,90.63999938964844,95.05999755859375,85.73374938964844,1237300,,,,,,,,
2020-09-02,94.0,97.0,91.4800033569336,96.55000305175781,87.07757568359375,741100,,,,,,,,
2020-09-03,95.44999694824219,96.1500015258789,88.91000366210938,90.0199966430664,81.18822479248047,796600,,,,,,,,
2020-09-04,91.04000091552734,93.93000030517578,87.08000183105469,92.04000091552734,83.01005554199219,1022900,,,,,,,,
2020-09-08,90.05999755859375,95.87000274658203,88.93000030517578,92.58000183105469,83.49707794189453,839200,,,,,,,,
2020-09-09,95.97000122070312,99.0,93.76000213623047,94.3499984741211,85.09342193603516,958400,,,,,,,,
2020-09-10,95.0,96.62999725341797,93.87999725341797,95.37999725341797,86.02236938476562,565500,,,,,,,,
2020-09-11,96.93000030517578,98.2699966430664,91.63999938964844,92.36000061035156,83.2986831665039,723100,,,,,,,,
2020-09-14,92.44000244140625,98.30000305175781,92.44000244140625,97.73999786376953,88.15084075927734,977500,,,,,,,,
2020-09-15,98.73999786376953,100.23999786376953,95.08000183105469,95.36000061035156,86.00431823730469,2221800,,,,,,,,
2020-09-16,95.87000274658203,96.0,88.91999816894531,89.08000183105469,80.34044647216797,1666100,,,,,,,,
2020-09-17,87.41999816894531,92.26000213623047,86.16999816894531,91.36000061035156,82.39677429199219,999800,,,,,,,,
2020-09-18,92.25,93.69999694824219,88.95999908447266,90.08000183105469,81.24234008789062,1259300,,,,,,,,
2020-09-21,87.75,91.33999633789062,86.41999816894531,91.25,82.29756927490234,1074600,,,,,,,,
2020-09-22,91.63999938964844,96.45999908447266,91.5199966430664,95.79000091552734,86.39213562011719,989200,,,,,,,,
2020-09-23,96.66000366210938,97.88999938964844,92.27999877929688,93.7300033569336,84.53425598144531,1167200,,,,,,,,
2020-09-24,92.86000061035156,93.0,89.19999694824219,91.94999694824219,82.92889404296875,1070100,,,,,,,,
2020-09-25,93.44999694824219,96.73999786376953,91.5999984741211,93.20999908447266,84.06526947021484,1581900,,,,,,,,
2020-09-28,97.16000366210938,98.30000305175781,90.79000091552734,94.6500015258789,85.3639907836914,2758700,,,,,,,,
2020-09-29,95.83999633789062,98.55999755859375,94.11000061035156,94.26000213623047,85.01224517822266,1374500,,,,,,,,
2020-09-30,94.27999877929688,98.44000244140625,94.27999877929688,95.26000213623047,85.91414642333984,1947300,,,,,,,,
2020-10-01,95.94000244140625,99.1500015258789,95.94000244140625,98.61000061035156,88.93547058105469,1198100,,,,,,,,
2020-10-02,95.81999969482422,102.62999725341797,95.33999633789062,99.91999816894531,90.11697387695312,1152700,,,,,,,,
2020-10-05,100.72000122070312,103.66999816894531,100.69999694824219,103.22000122070312,93.09320068359375,797100,,,,,,,,
2020-10-06,103.83999633789062,107.58999633789062,101.18000030517578,101.97000122070312,91.96583557128906,1076400,,,,,,,,
2020-10-07,103.95999908447266,104.8499984741211,100.77999877929688,103.44999694824219,93.3006362915039,753400,,,,,,,,
2020-10-08,104.12000274658203,104.12000274658203,96.98999786376953,97.69999694824219,88.11474609375,981900,,,,,,,,
2020-10-09,97.80000305175781,98.61000061035156,94.87999725341797,96.58999633789062,87.1136703491211,1042500,,,,,,,,
2020-10-12,97.9000015258789,97.9000015258789,93.6500015258789,94.98999786376953,85.67063903808594,530400,,,,,,,,
2020-10-13,93.8499984741211,96.61000061035156,93.1500015258789,95.48999786376953,86.12157440185547,511300,,,,,,,,
2020-10-14,96.55000305175781,98.30000305175781,94.08000183105469,94.54000091552734,85.2647933959961,535400,,,,,,,,
2020-10-15,92.66999816894531,96.8499984741211,92.25,96.55999755859375,87.08659362792969,502800,,,,,,,,
2020-10-16,97.20999908447266,98.0999984741211,94.73999786376953,95.2300033569336,85.88706970214844,512600,,,,,,,,
2020-10-19,95.5999984741211,97.12000274658203,93.44000244140625,93.7699966430664,84.5703353881836,602000,,,,,,,,
2020-10-20,95.36000061035156,98.87000274658203,94.66999816894531,96.19000244140625,86.7529067993164,832300,,,,,,,,
2020-10-21,96.75,97.5,89.5999984741211,90.26000213623047,81.4046859741211,1303300,,,,,,,,
2020-10-22,90.26000213623047,92.41999816894531,88.5,90.61000061035156,82.09325408935547,778200,,,,,,,,
2020-10-23,91.06999969482422,91.12999725341797,86.27999877929688,88.2300033569336,79.93695068359375,987400,,,,,,,,
2020-10-26,87.26000213623047,88.7699966430664,85.5,87.72000122070312,79.47488403320312,548800,,,,,,,,
2020-10-27,87.80999755859375,89.51000213623047,86.2300033569336,87.2699966430664,79.06719207763672,806900,,,,,,,,
2020-10-28,85.30000305175781,88.66000366210938,84.27999877929688,87.98999786376953,79.71952819824219,612600,,,,,,,,
2020-10-29,88.4000015258789,88.79000091552734,85.79000091552734,87.0,78.82255554199219,681500,,,,,,,,
2020-10-30,86.2300033569336,87.25,83.05000305175781,84.58000183105469,76.63003540039062,797900,,,,,,,,
2020-11-02,86.11000061035156,88.66000366210938,83.7699966430664,86.61000061035156,78.46922302246094,758500,,,,,,,,
2020-11-03,88.1500015258789,89.44000244140625,86.26000213623047,86.9800033569336,78.804443359375,562900,,,,,,,,
2020-11-04,87.0,89.41999816894531,85.98999786376953,88.80999755859375,80.46243286132812,531900,,,,,,,,
2020-11-05,90.55000305175781,90.6500015258789,88.11000061035156,90.41999816894531,81.92111206054688,673000,,,,,,,,
2020-11-06,89.87000274658203,91.25,87.79000091552734,88.7300033569336,80.38995361328125,566600,,,,,,,,
2020-11-09,88.05000305175781,89.27999877929688,80.0,80.29000091552734,72.74325561523438,1848800,,,,,,,,
2020-11-10,80.29000091552734,85.12999725341797,78.63999938964844,83.5199966430664,75.6696548461914,1249000,,,,,,,,
2020-11-11,84.12000274658203,88.30999755859375,83.0199966430664,86.94999694824219,78.77725219726562,1142200,,,,,,,,
2020-11-12,86.94999694824219,86.94999694824219,83.06999969482422,84.23999786376953,76.3219985961914,614200,,,,,,,,
2020-11-13,85.52999877929688,87.75,84.54000091552734,86.76000213623047,78.60513305664062,593500,,,,,,,,
2020-11-16,86.9800033569336,88.95999908447266,85.55999755859375,88.91000366210938,80.55303955078125,448000,,,,,,,,
2020-11-17,88.25,92.79000091552734,86.69999694824219,92.08000183105469,83.42507934570312,805400,,,,,,,,
2020-11-18,91.73999786376953,93.47000122070312,90.69000244140625,91.47000122070312,82.8724136352539,493700,,,,,,,,
2020-11-19,91.45999908447266,92.58999633789062,90.01000213623047,92.54000091552734,83.84184265136719,440800,,,,,,,,
2020-11-20,92.31999969482422,94.66999816894531,91.66999816894531,93.23999786376953,84.47605895996094,465100,,,,,,,,
2020-11-23,94.58000183105469,99.22000122070312,94.5199966430664,97.26000213623047,88.11820220947266,844800,,,,,,,,
2020-11-24,98.45999908447266,98.98999786376953,93.76000213623047,95.41999816894531,86.45114135742188,812400,,,,,,,,
2020-11-25,95.3499984741211,96.05000305175781,92.0999984741211,95.13999938964844,86.19747161865234,270200,,,,,,,,
2020-11-27,95.5,97.48999786376953,94.62999725341797,96.72000122070312,87.62895202636719,168500,,,,,,,,
2020-11-30,97.12000274658203,98.95999908447266,94.73999786376953,96.51000213623047,87.4386978149414,647900,,,,,,,,
2020-12-01,98.1500015258789,100.63999938964844,96.23999786376953,99.12999725341797,89.81243896484375,550700,,,,,,,,
2020-12-02,97.26000213623047,98.4800033569336,94.52999877929688,95.97000122070312,86.9494400024414,601100,,,,,,,,
2020-12-03,96.80000305175781,98.73999786376953,94.51000213623047,95.19999694824219,86.2518310546875,549700,,,,,,,,
2020-12-04,95.5199966430664,97.43000030517578,94.95999908447266,95.81999969482422,86.81354522705078,472500,,,,,,,,
2020-12-07,96.13999938964844,99.4000015258789,94.37999725341797,98.47000122070312,89.2144546508789,1096300,,,,,,,,
2020-12-08,96.80000305175781,97.16000366210938,92.16000366210938,95.68000030517578,86.68670654296875,2070400,,,,,,,,
2020-12-09,96.91000366210938,97.37000274658203,92.47000122070312,94.12999725341797,85.28237915039062,725400,,,,,,,,
2020-12-10,92.98999786376953,93.61000061035156,92.11000061035156,93.16999816894531,84.41261291503906,518200,,,,,,,,
2020-12-11,92.83999633789062,95.51000213623047,92.20999908447266,95.16999816894531,86.22463989257812,545500,,,,,,,,
2020-12-14,96.56999969482422,96.62999725341797,91.8499984741211,92.37999725341797,83.69686889648438,519000,,,,,,,,
