date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GAB')","('high', 'GAB')","('low', 'GAB')","('close', 'GAB')","('adj_close', 'GAB')","('volume', 'GAB')","('currency', '')"
2020-06-08,5.6793742179870605,5.718474864959717,5.610948085784912,5.708700180053711,3.1935529708862305,881724,,,,,,,,
2020-06-09,5.650049209594727,5.6695990562438965,5.601172924041748,5.6402740478515625,3.155273675918579,650730,,,,,,,,
2020-06-10,5.610948085784912,5.6402740478515625,5.3861188888549805,5.434995174407959,3.0404365062713623,1237523,,,,,,,,
2020-06-11,5.102639198303223,5.171064853668213,4.8875861167907715,5.0830888748168945,2.8435728549957275,1326831,,,,,,,,
2020-06-12,5.278592109680176,5.288368225097656,5.131965160369873,5.219941139221191,2.9201316833496094,802237,,,,,,,,
2020-06-15,4.828935146331787,5.034213066101074,4.6432061195373535,4.946237087249756,2.846987724304199,1024432,,,,,,,,
2020-06-16,5.102639198303223,5.122189998626709,4.956011772155762,5.00488805770874,2.880747079849243,524799,,,,,,,,
2020-06-17,5.043988227844238,5.053762912750244,4.946237087249756,4.946237087249756,2.846987724304199,386182,,,,,,,,
2020-06-18,4.8875861167907715,4.936460971832275,4.8875861167907715,4.907135963439941,2.8244824409484863,237950,,,,,,,,
2020-06-19,5.00488805770874,5.063539028167725,4.858260154724121,4.907135963439941,2.8244824409484863,601319,,,,,,,,
2020-06-22,4.897360801696777,4.97556209564209,4.858260154724121,4.97556209564209,2.8638675212860107,385057,,,,,,,,
2020-06-23,5.151515007019043,5.171064853668213,5.043988227844238,5.053762912750244,2.908878803253174,1259108,,,,,,,,
2020-06-24,5.034213066101074,5.073314189910889,4.907135963439941,4.97556209564209,2.8638675212860107,1126425,,,,,,,,
2020-06-25,4.956011772155762,4.985336780548096,4.877810001373291,4.926685810089111,2.8357348442077637,356413,,,,,,,,
2020-06-26,4.907135963439941,4.907135963439941,4.770283222198486,4.799609184265137,2.7625913619995117,611345,,,,,,,,
2020-06-29,4.799609184265137,4.8875861167907715,4.799609184265137,4.868034839630127,2.801976203918457,423522,,,,,,,,
2020-06-30,4.877810001373291,4.936460971832275,4.868034839630127,4.9169111251831055,2.830108404159546,537791,,,,,,,,
2020-07-01,4.926685810089111,4.965786933898926,4.8875861167907715,4.8875861167907715,2.8132293224334717,346490,,,,,,,,
2020-07-02,4.985336780548096,5.014663219451904,4.907135963439941,4.926685810089111,2.8357348442077637,531244,,,,,,,,
2020-07-06,5.063539028167725,5.063539028167725,4.9169111251831055,4.946237087249756,2.846987724304199,660040,,,,,,,,
2020-07-07,4.946237087249756,4.956011772155762,4.907135963439941,4.926685810089111,2.8357348442077637,364904,,,,,,,,
2020-07-08,4.936460971832275,4.97556209564209,4.897360801696777,4.936460971832275,2.8413610458374023,354469,,,,,,,,
2020-07-09,4.946237087249756,4.946237087249756,4.809383869171143,4.8875861167907715,2.8132293224334717,441527,,,,,,,,
2020-07-10,4.848484992980957,4.926685810089111,4.828935146331787,4.9169111251831055,2.830108404159546,492268,,,,,,,,
2020-07-13,4.946237087249756,4.946237087249756,4.819159030914307,4.819159030914307,2.773844003677368,517331,,,,,,,,
2020-07-14,4.819159030914307,4.8875861167907715,4.789834022521973,4.789834022521973,2.756964683532715,636408,,,,,,,,
2020-07-15,4.877810001373291,4.926685810089111,4.809383869171143,4.828935146331787,2.779470205307007,688377,,,,,,,,
2020-07-16,4.848484992980957,4.868034839630127,4.819159030914307,4.868034839630127,2.801976203918457,331963,,,,,,,,
2020-07-17,4.8875861167907715,4.965786933898926,4.868034839630127,4.956011772155762,2.852614641189575,477229,,,,,,,,
2020-07-20,4.956011772155762,4.99511194229126,4.926685810089111,4.985336780548096,2.869492530822754,347002,,,,,,,,
2020-07-21,5.02443790435791,5.02443790435791,4.956011772155762,4.965786933898926,2.858240842819214,344751,,,,,,,,
2020-07-22,4.965786933898926,4.965786933898926,4.907135963439941,4.907135963439941,2.8244824409484863,349559,,,,,,,,
2020-07-23,4.9169111251831055,4.926685810089111,4.838709831237793,4.868034839630127,2.801976203918457,581371,,,,,,,,
2020-07-24,4.868034839630127,4.8875861167907715,4.809383869171143,4.838709831237793,2.7850966453552246,402960,,,,,,,,
2020-07-27,4.868034839630127,4.8875861167907715,4.828935146331787,4.868034839630127,2.801976203918457,383830,,,,,,,,
2020-07-28,4.838709831237793,4.848484992980957,4.819159030914307,4.828935146331787,2.779470205307007,275494,,,,,,,,
2020-07-29,4.838709831237793,4.8875861167907715,4.838709831237793,4.877810001373291,2.807602643966675,627611,,,,,,,,
2020-07-30,4.858260154724121,4.8875861167907715,4.809383869171143,4.877810001373291,2.807602643966675,417895,,,,,,,,
2020-07-31,4.8875861167907715,4.897360801696777,4.819159030914307,4.897360801696777,2.8188557624816895,651037,,,,,,,,
2020-08-03,4.907135963439941,4.936460971832275,4.8875861167907715,4.907135963439941,2.8244824409484863,429865,,,,,,,,
2020-08-04,4.8875861167907715,5.053762912750244,4.8875861167907715,4.99511194229126,2.87511944770813,1154046,,,,,,,,
2020-08-05,5.053762912750244,5.1124138832092285,5.014663219451904,5.034213066101074,2.897625684738159,807147,,,,,,,,
2020-08-06,5.053762912750244,5.122189998626709,5.034213066101074,5.102639198303223,2.937011241912842,607867,,,,,,,,
2020-08-07,5.102639198303223,5.131965160369873,5.092864036560059,5.102639198303223,2.937011241912842,499019,,,,,,,,
2020-08-10,5.141739845275879,5.249267101287842,5.141739845275879,5.239491939544678,3.0157816410064697,618608,,,,,,,,
2020-08-11,5.278592109680176,5.327467918395996,5.249267101287842,5.259041786193848,3.0270347595214844,642751,,,,,,,,
2020-08-12,5.307918071746826,5.3567938804626465,5.307918071746826,5.347019195556641,3.0776729583740234,326951,,,,,,,,
2020-08-13,5.3567938804626465,5.3665690422058105,5.307918071746826,5.347019195556641,3.0776729583740234,388740,,,,,,,,
2020-08-14,5.33724308013916,5.376344203948975,5.327467918395996,5.376344203948975,3.0945518016815186,259433,,,,,,,,
2020-08-17,5.376344203948975,5.376344203948975,5.347019195556641,5.3665690422058105,3.0889251232147217,433138,,,,,,,,
2020-08-18,5.376344203948975,5.376344203948975,5.307918071746826,5.327467918395996,3.0664191246032715,553034,,,,,,,,
2020-08-19,5.298142910003662,5.347019195556641,5.278592109680176,5.288368225097656,3.0439140796661377,434468,,,,,,,,
2020-08-20,5.278592109680176,5.298142910003662,5.278592109680176,5.278592109680176,3.0382864475250244,322552,,,,,,,,
2020-08-21,5.268816947937012,5.31769323348999,5.259041786193848,5.307918071746826,3.0551669597625732,428944,,,,,,,,
2020-08-24,5.376344203948975,5.376344203948975,5.33724308013916,5.3567938804626465,3.083299398422241,343523,,,,,,,,
2020-08-25,5.376344203948975,5.376344203948975,5.33724308013916,5.3567938804626465,3.083299398422241,359994,,,,,,,,
2020-08-26,5.3665690422058105,5.376344203948975,5.347019195556641,5.3665690422058105,3.0889251232147217,349150,,,,,,,,
2020-08-27,5.3665690422058105,5.3958940505981445,5.3567938804626465,5.376344203948975,3.0945518016815186,420658,,,,,,,,
2020-08-28,5.3665690422058105,5.376344203948975,5.33724308013916,5.347019195556641,3.0776729583740234,472421,,,,,,,,
2020-08-31,5.3567938804626465,5.376344203948975,5.347019195556641,5.376344203948975,3.0945518016815186,355697,,,,,,,,
2020-09-01,5.376344203948975,5.376344203948975,5.347019195556641,5.3665690422058105,3.0889251232147217,486641,,,,,,,,
2020-09-02,5.3567938804626465,5.3958940505981445,5.33724308013916,5.376344203948975,3.0945518016815186,531653,,,,,,,,
2020-09-03,5.3665690422058105,5.376344203948975,5.268816947937012,5.33724308013916,3.0720462799072266,871391,,,,,,,,
2020-09-04,5.33724308013916,5.3665690422058105,5.200390815734863,5.3567938804626465,3.083299398422241,713236,,,,,,,,
2020-09-08,5.288368225097656,5.33724308013916,5.229716777801514,5.268816947937012,3.032660722732544,670883,,,,,,,,
2020-09-09,5.33724308013916,5.434995174407959,5.327467918395996,5.425220012664795,3.1226842403411865,784232,,,,,,,,
2020-09-10,5.425220012664795,5.464321136474609,5.3958940505981445,5.425220012664795,3.1226842403411865,489505,,,,,,,,
2020-09-11,5.444769859313965,5.454545021057129,5.3567938804626465,5.415444850921631,3.1170573234558105,564185,,,,,,,,
2020-09-14,5.415444850921631,5.454545021057129,5.405670166015625,5.444769859313965,3.133936643600464,814103,,,,,,,,
2020-09-15,5.327467918395996,5.3665690422058105,5.307918071746826,5.327467918395996,3.1512844562530518,567458,,,,,,,,
2020-09-16,5.327467918395996,5.33724308013916,5.278592109680176,5.288368225097656,3.1281566619873047,538814,,,,,,,,
2020-09-17,5.229716777801514,5.239491939544678,5.180840969085693,5.219941139221191,3.087679862976074,506999,,,,,,,,
2020-09-18,5.219941139221191,5.239491939544678,5.102639198303223,5.1124138832092285,3.024075984954834,535643,,,,,,,,
2020-09-21,5.063539028167725,5.0830888748168945,4.956011772155762,5.014663219451904,2.966254711151123,833336,,,,,,,,
2020-09-22,5.014663219451904,5.0830888748168945,4.965786933898926,5.0830888748168945,3.0067296028137207,663927,,,,,,,,
2020-09-23,5.161290168762207,5.229716777801514,5.073314189910889,5.092864036560059,3.012511730194092,1586878,,,,,,,,
2020-09-24,5.053762912750244,5.122189998626709,4.956011772155762,4.985336780548096,2.9489076137542725,1599256,,,,,,,,
2020-09-25,4.956011772155762,5.014663219451904,4.936460971832275,4.985336780548096,2.9489076137542725,475695,,,,,,,,
2020-09-28,5.043988227844238,5.122189998626709,5.043988227844238,5.063539028167725,2.9951658248901367,440197,,,,,,,,
2020-09-29,5.063539028167725,5.0830888748168945,4.99511194229126,4.99511194229126,2.95469069480896,393446,,,,,,,,
2020-09-30,4.99511194229126,5.073314189910889,4.946237087249756,4.97556209564209,2.9431252479553223,694003,,,,,,,,
2020-10-01,5.014663219451904,5.043988227844238,4.956011772155762,4.956011772155762,2.931561231613159,387922,,,,,,,,
2020-10-02,4.8875861167907715,4.97556209564209,4.8875861167907715,4.946237087249756,2.925779342651367,720703,,,,,,,,
2020-10-05,4.985336780548096,5.034213066101074,4.956011772155762,5.014663219451904,2.966254711151123,382602,,,,,,,,
2020-10-06,5.034213066101074,5.092864036560059,4.97556209564209,4.99511194229126,2.95469069480896,733491,,,,,,,,
2020-10-07,5.02443790435791,5.073314189910889,5.02443790435791,5.073314189910889,3.000947952270508,338818,,,,,,,,
2020-10-08,5.0830888748168945,5.122189998626709,5.0830888748168945,5.1124138832092285,3.024075984954834,479582,,,,,,,,
2020-10-09,5.122189998626709,5.171064853668213,5.102639198303223,5.131965160369873,3.0356407165527344,438253,,,,,,,,
2020-10-12,5.200390815734863,5.249267101287842,5.161290168762207,5.229716777801514,3.0934624671936035,755383,,,,,,,,
2020-10-13,5.239491939544678,5.239491939544678,5.161290168762207,5.180840969085693,3.06455135345459,497587,,,,,,,,
2020-10-14,5.180840969085693,5.219941139221191,5.151515007019043,5.161290168762207,3.0529868602752686,375339,,,,,,,,
2020-10-15,5.092864036560059,5.151515007019043,5.0830888748168945,5.141739845275879,3.0414228439331055,341170,,,,,,,,
2020-10-16,5.151515007019043,5.219941139221191,5.151515007019043,5.180840969085693,3.06455135345459,475900,,,,,,,,
2020-10-19,5.200390815734863,5.219941139221191,5.122189998626709,5.131965160369873,3.0356407165527344,751291,,,,,,,,
2020-10-20,5.151515007019043,5.347019195556641,5.151515007019043,5.347019195556641,3.162848949432373,1358851,,,,,,,,
2020-10-21,5.454545021057129,5.620722770690918,5.405670166015625,5.591397762298584,3.3074018955230713,3973639,,,,,,,,
2020-10-22,5.659823894500732,5.6695990562438965,5.483870983123779,5.571847915649414,3.2958388328552246,2160678,,,,,,,,
2020-10-23,5.620722770690918,5.6402740478515625,5.5327467918396,5.581623077392578,3.3016202449798584,969190,,,,,,,,
2020-10-26,5.581623077392578,5.581623077392578,5.464321136474609,5.581623077392578,3.3016202449798584,1529180,,,,,,,,
2020-10-27,5.571847915649414,5.650049209594727,5.5327467918396,5.571847915649414,3.2958388328552246,1123459,,,,,,,,
2020-10-28,5.444769859313965,5.522972106933594,5.405670166015625,5.434995174407959,3.214888095855713,1302381,,,,,,,,
2020-10-29,5.434995174407959,5.454545021057129,5.327467918395996,5.3665690422058105,3.174412488937378,1304530,,,,,,,,
2020-10-30,5.327467918395996,5.347019195556641,5.171064853668213,5.210165977478027,3.081897735595703,1637516,,,,,,,,
2020-11-02,5.288368225097656,5.3567938804626465,5.259041786193848,5.288368225097656,3.1281566619873047,871801,,,,,,,,
2020-11-03,5.376344203948975,5.503420829772949,5.31769323348999,5.3567938804626465,3.168630838394165,1268622,,,,,,,,
2020-11-04,5.425220012664795,5.513195991516113,5.3567938804626465,5.474095821380615,3.2380170822143555,624542,,,,,,,,
2020-11-05,5.5327467918396,5.708700180053711,5.513195991516113,5.591397762298584,3.3074018955230713,1192920,,,,,,,,
2020-11-06,5.591397762298584,5.610948085784912,5.522972106933594,5.571847915649414,3.2958388328552246,540758,,,,,,,,
2020-11-09,5.82600212097168,5.8748779296875,5.6695990562438965,5.689149856567383,3.365224838256836,1582376,,,,,,,,
2020-11-10,5.728250026702881,5.806451797485352,5.689149856567383,5.767351150512695,3.411482095718384,1121413,,,,,,,,
2020-11-11,5.806451797485352,5.865102767944336,5.777125835418701,5.855327129364014,3.463521718978882,655845,,,,,,,,
2020-11-12,5.8357768058776855,5.855327129364014,5.806451797485352,5.8357768058776855,3.4519565105438232,915790,,,,,,,,
2020-11-13,5.84555196762085,5.913978099822998,5.84555196762085,5.904202938079834,3.4924325942993164,1014407,,,,,,,,
2020-11-16,5.9237542152404785,5.9530792236328125,5.904202938079834,5.933528900146484,3.5097780227661133,1109341,,,,,,,,
2020-11-17,5.913978099822998,5.913978099822998,5.855327129364014,5.884653091430664,3.480868101119995,761521,,,,,,,,
2020-11-18,5.904202938079834,5.913978099822998,5.865102767944336,5.8748779296875,3.475086212158203,659733,,,,,,,,
2020-11-19,5.8748779296875,5.9237542152404785,5.84555196762085,5.89442777633667,3.486649751663208,646229,,,,,,,,
2020-11-20,5.904202938079834,5.943304061889648,5.884653091430664,5.933528900146484,3.5097780227661133,328281,,,,,,,,
2020-11-23,5.972630023956299,6.041056156158447,5.9530792236328125,6.001955032348633,3.5502541065216064,924997,,,,,,,,
2020-11-24,6.050830841064453,6.050830841064453,5.972630023956299,5.992179870605469,3.5444717407226562,1126732,,,,,,,,
2020-11-25,6.021504878997803,6.080155849456787,5.992179870605469,6.060606002807617,3.5849461555480957,706279,,,,,,,,
2020-11-27,6.070381164550781,6.080155849456787,6.050830841064453,6.070381164550781,3.590728759765625,221889,,,,,,,,
2020-11-30,6.1094818115234375,6.119256973266602,6.060606002807617,6.089931964874268,3.6022934913635254,855126,,,,,,,,
2020-12-01,6.1388068199157715,6.18768310546875,6.129032135009766,6.18768310546875,3.660115957260132,915687,,,,,,,,
