date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MCD')","('high', 'MCD')","('low', 'MCD')","('close', 'MCD')","('adj_close', 'MCD')","('volume', 'MCD')","('currency', '')"
2020-12-14,210.72999572753906,214.74000549316406,210.2100067138672,211.9199981689453,189.05409240722656,4745000,,,,,,,,
2020-12-15,213.22000122070312,216.2100067138672,212.74000549316406,214.86000061035156,191.67689514160156,3798200,,,,,,,,
2020-12-16,214.8800048828125,217.50999450683594,213.66000366210938,213.8000030517578,190.73126220703125,2682000,,,,,,,,
2020-12-17,215.38999938964844,215.7899932861328,213.52999877929688,214.25,191.13272094726562,2558800,,,,,,,,
2020-12-18,215.14999389648438,216.85000610351562,213.82000732421875,215.0800018310547,191.87313842773438,7929100,,,,,,,,
2020-12-21,210.6199951171875,212.5500030517578,208.00999450683594,211.6699981689453,188.8310546875,4342500,,,,,,,,
2020-12-22,211.1999969482422,212.91000366210938,210.3699951171875,211.9199981689453,189.05409240722656,2772800,,,,,,,,
2020-12-23,212.3000030517578,213.42999267578125,211.7899932861328,212.02000427246094,189.14328002929688,1658800,,,,,,,,
2020-12-24,212.1199951171875,212.74000549316406,211.13999938964844,211.38999938964844,188.5812530517578,1047700,,,,,,,,
2020-12-28,212.99000549316406,214.8800048828125,212.19000244140625,214.02000427246094,190.927490234375,2550100,,,,,,,,
2020-12-29,214.63999938964844,215.77999877929688,212.4499969482422,212.7100067138672,189.75888061523438,1665700,,,,,,,,
2020-12-30,212.9600067138672,213.36000061035156,211.27999877929688,211.55999755859375,188.73294067382812,1855000,,,,,,,,
2020-12-31,211.25,214.92999267578125,210.77999877929688,214.5800018310547,191.42706298828125,2610900,,,,,,,,
2021-01-04,214.49000549316406,214.72000122070312,208.22000122070312,210.22000122070312,187.53753662109375,4055400,,,,,,,,
2021-01-05,210.17999267578125,211.9499969482422,209.6199951171875,211.47999572753906,188.66156005859375,2576100,,,,,,,,
2021-01-06,211.3000030517578,211.7100067138672,209.02999877929688,211.0,188.2333526611328,3083400,,,,,,,,
2021-01-07,213.22000122070312,213.22000122070312,210.55999755859375,211.97999572753906,189.1076202392578,3142000,,,,,,,,
2021-01-08,212.89999389648438,216.1199951171875,212.22999572753906,215.8699951171875,192.57785034179688,2639100,,,,,,,,
2021-01-11,215.08999633789062,216.1199951171875,213.1199951171875,214.22999572753906,191.11483764648438,2545400,,,,,,,,
2021-01-12,213.69000244140625,214.3300018310547,210.94000244140625,211.60000610351562,188.76861572265625,2952000,,,,,,,,
2021-01-13,210.91000366210938,213.1300048828125,210.89999389648438,212.08999633789062,189.20574951171875,2069800,,,,,,,,
2021-01-14,212.10000610351562,212.6699981689453,208.0,208.5,186.0030975341797,3666700,,,,,,,,
2021-01-15,207.97000122070312,210.6999969482422,207.4199981689453,209.91000366210938,187.2609405517578,3593700,,,,,,,,
2021-01-19,210.67999267578125,211.0,207.8800048828125,209.08999633789062,186.5294189453125,3331600,,,,,,,,
2021-01-20,210.14999389648438,214.41000366210938,209.6300048828125,213.6300048828125,190.57958984375,4077700,,,,,,,,
2021-01-21,214.05999755859375,215.9600067138672,213.32000732421875,213.52999877929688,190.49037170410156,2674900,,,,,,,,
2021-01-22,212.50999450683594,214.13999938964844,211.1699981689453,213.3800048828125,190.3565673828125,2196400,,,,,,,,
2021-01-25,212.22000122070312,214.0500030517578,210.55999755859375,213.33999633789062,190.32086181640625,2615300,,,,,,,,
2021-01-26,212.50999450683594,215.50999450683594,212.1699981689453,215.3800048828125,192.1407470703125,2907800,,,,,,,,
2021-01-27,212.38999938964844,213.14999389648438,207.0,207.0,184.6649169921875,5464000,,,,,,,,
2021-01-28,208.6300048828125,210.36000061035156,205.1300048828125,206.82000732421875,184.50437927246094,5401600,,,,,,,,
2021-01-29,205.11000061035156,209.39999389648438,203.11000061035156,207.83999633789062,185.41432189941406,5203300,,,,,,,,
2021-02-01,208.47999572753906,209.69000244140625,206.60000610351562,207.92999267578125,185.4945831298828,2812500,,,,,,,,
2021-02-02,208.08999633789062,212.6300048828125,207.64999389648438,209.75999450683594,187.1271209716797,2786000,,,,,,,,
2021-02-03,208.35000610351562,209.99000549316406,207.92999267578125,208.7100067138672,186.19046020507812,3020700,,,,,,,,
2021-02-04,210.0,212.11000061035156,208.6699981689453,211.02999877929688,188.26011657714844,2777500,,,,,,,,
2021-02-05,212.58999633789062,214.17999267578125,212.00999450683594,212.5800018310547,189.64283752441406,2600200,,,,,,,,
2021-02-08,212.52999877929688,212.99000549316406,209.9600067138672,211.5800018310547,188.75074768066406,2696200,,,,,,,,
2021-02-09,212.07000732421875,216.17999267578125,211.77000427246094,215.97999572753906,192.67599487304688,3047300,,,,,,,,
2021-02-10,216.8800048828125,217.30999755859375,213.80999755859375,214.39999389648438,191.26649475097656,3161600,,,,,,,,
2021-02-11,214.5399932861328,214.8000030517578,212.39999389648438,214.27000427246094,191.15054321289062,2583600,,,,,,,,
2021-02-12,214.0,214.6999969482422,212.99000549316406,213.89999389648438,190.8204345703125,2781200,,,,,,,,
2021-02-16,214.3699951171875,216.94000244140625,213.8300018310547,215.02999877929688,191.8285369873047,2892900,,,,,,,,
2021-02-17,213.9600067138672,214.88999938964844,212.6300048828125,213.4499969482422,190.41897583007812,3280000,,,,,,,,
2021-02-18,213.2899932861328,215.86000061035156,212.64999389648438,215.42999267578125,192.1853485107422,2191000,,,,,,,,
2021-02-19,215.2899932861328,215.72999572753906,211.97000122070312,212.24000549316406,189.3395538330078,3181600,,,,,,,,
2021-02-22,211.5,213.0,209.69000244140625,212.05999755859375,189.17898559570312,2910800,,,,,,,,
2021-02-23,214.5,215.6999969482422,210.42999267578125,211.32000732421875,188.5188446044922,3243000,,,,,,,,
2021-02-24,210.83999633789062,214.10000610351562,210.4199981689453,213.27000427246094,190.25843811035156,2887100,,,,,,,,
2021-02-25,212.6999969482422,212.9199981689453,209.74000549316406,210.9499969482422,188.18875122070312,3131400,,,,,,,,
2021-02-26,210.75,211.63999938964844,206.13999938964844,206.13999938964844,185.02920532226562,5334000,,,,,,,,
2021-03-01,207.35000610351562,210.3800048828125,207.35000610351562,208.25,186.9231414794922,2827500,,,,,,,,
2021-03-02,208.0,209.89999389648438,206.19000244140625,208.6699981689453,187.30015563964844,3016600,,,,,,,,
2021-03-03,207.52000427246094,208.99000549316406,205.61000061035156,205.82000732421875,184.74200439453125,3488600,,,,,,,,
2021-03-04,206.16000366210938,207.49000549316406,202.72999572753906,204.83999633789062,183.86236572265625,3926200,,,,,,,,
2021-03-05,205.75,208.22999572753906,202.9600067138672,207.3699951171875,186.13327026367188,3608100,,,,,,,,
2021-03-08,207.6999969482422,210.58999633789062,207.13999938964844,209.11000061035156,187.695068359375,3157100,,,,,,,,
2021-03-09,210.6300048828125,211.1999969482422,208.27999877929688,208.5500030517578,187.1924285888672,3646700,,,,,,,,
2021-03-10,208.72000122070312,213.6300048828125,208.24000549316406,213.30999755859375,191.46498107910156,3447200,,,,,,,,
2021-03-11,214.6999969482422,215.22999572753906,211.49000549316406,211.57000732421875,189.9031524658203,3618000,,,,,,,,
2021-03-12,212.0399932861328,214.24000549316406,211.4199981689453,212.33999633789062,190.5942840576172,2818200,,,,,,,,
2021-03-15,213.64999389648438,220.5500030517578,213.5,220.4600067138672,197.8827362060547,5479700,,,,,,,,
2021-03-16,219.5800018310547,221.3000030517578,217.16000366210938,219.86000061035156,197.3441619873047,3583400,,,,,,,,
2021-03-17,224.55999755859375,224.89999389648438,220.00999450683594,224.11000061035156,201.15892028808594,5240600,,,,,,,,
2021-03-18,223.67999267578125,225.35000610351562,221.41000366210938,222.89999389648438,200.07284545898438,3254600,,,,,,,,
2021-03-19,222.75999450683594,225.17999267578125,221.0,222.44000244140625,199.65997314453125,7719400,,,,,,,,
2021-03-22,223.38999938964844,226.91000366210938,222.64999389648438,225.07000732421875,202.02064514160156,4220700,,,,,,,,
2021-03-23,223.9600067138672,226.39999389648438,223.75,224.3699951171875,201.3922882080078,2794000,,,,,,,,
2021-03-24,225.32000732421875,227.02000427246094,224.0399932861328,224.0500030517578,201.10507202148438,2442500,,,,,,,,
2021-03-25,225.14999389648438,225.32000732421875,222.44000244140625,224.1999969482422,201.23973083496094,3249600,,,,,,,,
2021-03-26,224.1999969482422,225.27999877929688,222.4199981689453,225.2100067138672,202.1463165283203,3263100,,,,,,,,
2021-03-29,224.8300018310547,227.8800048828125,224.3000030517578,227.35000610351562,204.06712341308594,3621300,,,,,,,,
2021-03-30,226.1300048828125,227.02000427246094,224.22000122070312,224.97999572753906,201.9398193359375,2419000,,,,,,,,
2021-03-31,224.00999450683594,226.49000549316406,224.0,224.13999938964844,201.1858673095703,3564100,,,,,,,,
2021-04-01,224.6699981689453,226.22000122070312,223.27999877929688,225.2100067138672,202.1463165283203,2441200,,,,,,,,
2021-04-05,226.60000610351562,229.5,226.19000244140625,228.85000610351562,205.41355895996094,2866300,,,,,,,,
2021-04-06,229.7100067138672,232.27000427246094,228.72000122070312,231.91000366210938,208.16014099121094,3230900,,,,,,,,
2021-04-07,231.67999267578125,232.80999755859375,231.24000549316406,232.61000061035156,208.78843688964844,2551300,,,,,,,,
2021-04-08,232.61000061035156,232.8000030517578,229.1999969482422,230.25,206.6701202392578,2772200,,,,,,,,
2021-04-09,230.19000244140625,231.61000061035156,228.8699951171875,231.47999572753906,207.774169921875,2728900,,,,,,,,
2021-04-12,231.47999572753906,232.3800048828125,230.49000549316406,230.9600067138672,207.3074188232422,2292700,,,,,,,,
2021-04-13,230.44000244140625,231.66000366210938,229.69000244140625,231.32000732421875,207.63058471679688,2570900,,,,,,,,
2021-04-14,231.22000122070312,231.2899932861328,229.58999633789062,230.30999755859375,206.7239990234375,2129200,,,,,,,,
2021-04-15,229.80999755859375,231.36000061035156,229.1999969482422,231.27999877929688,207.59466552734375,2063000,,,,,,,,
2021-04-16,233.64999389648438,234.25999450683594,232.30999755859375,233.0800018310547,209.21034240722656,2694300,,,,,,,,
2021-04-19,233.1199951171875,233.3000030517578,230.8300018310547,231.80999755859375,208.07037353515625,2254800,,,,,,,,
2021-04-20,231.24000549316406,233.2100067138672,231.0800018310547,233.00999450683594,209.14747619628906,1885700,,,,,,,,
2021-04-21,233.3000030517578,233.86000061035156,231.85000610351562,232.25999450683594,208.4742889404297,2065500,,,,,,,,
2021-04-22,232.8300018310547,234.0399932861328,231.94000244140625,232.9600067138672,209.10263061523438,1839500,,,,,,,,
2021-04-23,233.7899932861328,235.24000549316406,233.10000610351562,234.5800018310547,210.5567169189453,2137500,,,,,,,,
2021-04-26,234.77999877929688,235.35000610351562,231.91000366210938,232.30999755859375,208.5191650390625,2490100,,,,,,,,
2021-04-27,232.57000732421875,235.6300048828125,232.41000366210938,234.97999572753906,210.91574096679688,2623800,,,,,,,,
2021-04-28,235.1999969482422,235.4499969482422,232.25999450683594,232.41000366210938,208.6089324951172,2777000,,,,,,,,
2021-04-29,233.99000549316406,235.8000030517578,232.6199951171875,235.2100067138672,211.12217712402344,3146700,,,,,,,,
2021-04-30,234.0,236.2899932861328,233.8699951171875,236.0800018310547,211.90310668945312,2640400,,,,,,,,
2021-05-03,237.99000549316406,238.17999267578125,235.3800048828125,235.55999755859375,211.4363250732422,2458000,,,,,,,,
2021-05-04,234.6300048828125,236.1300048828125,233.24000549316406,233.86000061035156,209.91041564941406,2529700,,,,,,,,
2021-05-05,234.1199951171875,235.35000610351562,231.55999755859375,235.0399932861328,210.96957397460938,2070000,,,,,,,,
2021-05-06,235.5399932861328,235.64999389648438,233.1699981689453,234.86000061035156,210.80804443359375,1832600,,,,,,,,
2021-05-07,235.0,235.72000122070312,233.99000549316406,234.83999633789062,210.79005432128906,1406800,,,,,,,,
2021-05-10,235.10000610351562,237.9199981689453,235.10000610351562,237.11000061035156,212.82760620117188,2031500,,,,,,,,
2021-05-11,237.74000549316406,237.8000030517578,232.1999969482422,233.86000061035156,209.91041564941406,3028500,,,,,,,,
2021-05-12,232.11000061035156,233.57000732421875,227.57000732421875,227.94000244140625,204.5967254638672,3198200,,,,,,,,
2021-05-13,228.0,231.0800018310547,227.8800048828125,229.77000427246094,206.2393341064453,2819200,,,,,,,,
2021-05-14,230.7100067138672,232.63999938964844,230.47000122070312,231.72000122070312,207.98956298828125,1943100,,,,,,,,
2021-05-17,230.80999755859375,232.3000030517578,230.25,231.67999267578125,207.95367431640625,1630900,,,,,,,,
2021-05-18,231.88999938964844,233.25,231.64999389648438,231.92999267578125,208.17807006835938,2913000,,,,,,,,
2021-05-19,230.22999572753906,230.6199951171875,228.17999267578125,230.14999389648438,206.5803680419922,2967000,,,,,,,,
2021-05-20,230.72000122070312,234.02000427246094,230.55999755859375,232.17999267578125,208.40249633789062,1890200,,,,,,,,
2021-05-21,232.4199981689453,233.39999389648438,230.30999755859375,231.24000549316406,207.55877685546875,2601100,,,,,,,,
2021-05-24,231.52000427246094,232.64999389648438,231.02000427246094,231.91000366210938,208.16014099121094,1823300,,,,,,,,
2021-05-25,232.1699981689453,232.77000427246094,230.7100067138672,232.13999938964844,208.36659240722656,2681900,,,,,,,,
2021-05-26,233.7899932861328,233.7899932861328,232.16000366210938,232.35000610351562,208.55511474609375,1564200,,,,,,,,
2021-05-27,233.00999450683594,235.0800018310547,232.39999389648438,234.86000061035156,210.80804443359375,5242900,,,,,,,,
2021-05-28,234.1300048828125,234.41000366210938,232.4499969482422,233.88999938964844,211.09683227539062,2853600,,,,,,,,
2021-06-01,235.97999572753906,235.99000549316406,232.74000549316406,233.24000549316406,210.5101776123047,2574300,,,,,,,,
2021-06-02,233.97000122070312,234.3300018310547,232.80999755859375,233.77999877929688,210.99755859375,3172000,,,,,,,,
2021-06-03,232.57000732421875,232.75999450683594,230.14999389648438,232.4499969482422,209.7971649169922,3249400,,,,,,,,
2021-06-04,233.44000244140625,233.8000030517578,232.07000732421875,233.3800048828125,210.63656616210938,1615200,,,,,,,,
2021-06-07,234.0,234.07000732421875,231.16000366210938,231.69000244140625,209.1112060546875,1877000,,,,,,,,
2021-06-08,231.5,233.97999572753906,231.33999633789062,232.63999938964844,209.9686737060547,2106200,,,,,,,,
2021-06-09,232.97999572753906,234.32000732421875,231.4499969482422,231.47000122070312,208.9126739501953,1982200,,,,,,,,
2021-06-10,232.0500030517578,234.89999389648438,231.92999267578125,234.58999633789062,211.72860717773438,2534000,,,,,,,,
2021-06-11,235.0,237.5,234.7100067138672,236.92999267578125,213.84056091308594,2654300,,,,,,,,
2021-06-14,237.17999267578125,237.77000427246094,234.80999755859375,236.97999572753906,213.88568115234375,1836800,,,,,,,,
2021-06-15,237.52999877929688,237.80999755859375,235.66000366210938,236.35000610351562,213.31710815429688,1948300,,,,,,,,
2021-06-16,237.2100067138672,237.27999877929688,233.77999877929688,235.5800018310547,212.62213134765625,2951700,,,,,,,,
2021-06-17,235.0800018310547,236.27000427246094,233.27999877929688,233.8800048828125,211.08778381347656,1895600,,,,,,,,
2021-06-18,231.47000122070312,232.88999938964844,228.82000732421875,229.6199951171875,207.24293518066406,4408200,,,,,,,,
2021-06-21,230.6300048828125,233.22999572753906,229.47000122070312,232.89999389648438,210.2032928466797,2193000,,,,,,,,
2021-06-22,233.49000549316406,234.86000061035156,232.42999267578125,233.8800048828125,211.08778381347656,1758300,,,,,,,,
2021-06-23,233.3000030517578,234.4499969482422,232.6999969482422,233.24000549316406,210.5101776123047,1701500,,,,,,,,
2021-06-24,234.10000610351562,235.16000366210938,232.74000549316406,233.3300018310547,210.59140014648438,1839800,,,,,,,,
2021-06-25,232.74000549316406,233.41000366210938,232.33999633789062,232.4199981689453,209.7700958251953,3000100,,,,,,,,
2021-06-28,232.6699981689453,232.75,230.00999450683594,231.08999633789062,208.56973266601562,2901700,,,,,,,,
2021-06-29,231.52999877929688,231.7100067138672,230.0500030517578,230.3699951171875,207.9198760986328,1932100,,,,,,,,
2021-06-30,230.9199981689453,232.25,230.60000610351562,230.99000549316406,208.4794464111328,2450700,,,,,,,,
2021-07-01,231.41000366210938,232.39999389648438,230.75,232.27000427246094,209.63470458984375,2210500,,,,,,,,
2021-07-02,233.0800018310547,234.11000061035156,232.44000244140625,233.6300048828125,210.86219787597656,1851500,,,,,,,,
2021-07-06,233.66000366210938,233.89999389648438,231.0,232.75,210.0679168701172,1762700,,,,,,,,
2021-07-07,231.9199981689453,234.99000549316406,231.72000122070312,234.6300048828125,211.76473999023438,2069400,,,,,,,,
2021-07-08,232.9499969482422,233.8300018310547,231.94000244140625,232.83999633789062,210.149169921875,1932600,,,,,,,,
2021-07-09,234.07000732421875,236.22999572753906,233.05999755859375,235.67999267578125,212.71238708496094,2560500,,,,,,,,
2021-07-12,234.58999633789062,236.24000549316406,234.5,235.61000061035156,212.6492156982422,2158600,,,,,,,,
2021-07-13,235.66000366210938,237.47000122070312,235.1999969482422,236.1699981689453,213.15463256835938,1884600,,,,,,,,
2021-07-14,237.02999877929688,239.0500030517578,236.63999938964844,237.1300048828125,214.02110290527344,1993200,,,,,,,,
2021-07-15,236.58999633789062,237.38999938964844,234.9199981689453,236.8800048828125,213.79541015625,2165800,,,,,,,,
2021-07-16,237.7899932861328,237.8800048828125,234.3800048828125,234.75,211.87306213378906,1680900,,,,,,,,
2021-07-19,232.50999450683594,233.32000732421875,226.4199981689453,229.25999450683594,206.9180145263672,3774900,,,,,,,,
2021-07-20,230.64999389648438,235.52000427246094,230.2100067138672,234.27000427246094,211.43980407714844,3275600,,,,,,,,
2021-07-21,235.97999572753906,238.11000061035156,235.22000122070312,235.92999267578125,212.9380340576172,2146600,,,,,,,,
2021-07-22,235.64999389648438,239.69000244140625,235.16000366210938,238.6699981689453,215.41099548339844,2538300,,,,,,,,
2021-07-23,240.1300048828125,245.0500030517578,239.60000610351562,242.9600067138672,219.2829132080078,3996400,,,,,,,,
2021-07-26,242.0,244.57000732421875,241.60000610351562,243.97999572753906,220.20352172851562,2638400,,,,,,,,
2021-07-27,244.1699981689453,247.0500030517578,244.05999755859375,246.35000610351562,222.3425750732422,3135200,,,,,,,,
2021-07-28,242.5,243.8000030517578,239.35000610351562,241.77999877929688,218.2179412841797,4948500,,,,,,,,
2021-07-29,243.32000732421875,245.1999969482422,242.97999572753906,244.02000427246094,220.2396240234375,2572300,,,,,,,,
2021-07-30,243.85000610351562,245.41000366210938,242.2100067138672,242.7100067138672,219.05728149414062,2336800,,,,,,,,
2021-08-02,244.24000549316406,244.67999267578125,239.69000244140625,240.10000610351562,216.70167541503906,2693900,,,,,,,,
2021-08-03,239.55999755859375,239.9499969482422,235.25,236.9499969482422,213.85861206054688,3300000,,,,,,,,
2021-08-04,236.4499969482422,236.60000610351562,233.0500030517578,234.8300018310547,211.9452667236328,2240600,,,,,,,,
2021-08-05,235.74000549316406,236.80999755859375,234.33999633789062,236.4199981689453,213.3802947998047,2230500,,,,,,,,
2021-08-06,236.67999267578125,237.13999938964844,235.6699981689453,236.25999450683594,213.23585510253906,1558600,,,,,,,,
2021-08-09,235.7899932861328,236.07000732421875,234.02999877929688,234.67999267578125,211.80987548828125,2093100,,,,,,,,
2021-08-10,235.10000610351562,235.10000610351562,233.24000549316406,233.4499969482422,210.69969177246094,2027500,,,,,,,,
2021-08-11,234.19000244140625,235.94000244140625,233.75,235.5500030517578,212.59506225585938,1969100,,,,,,,,
2021-08-12,236.0,236.75999450683594,235.0500030517578,236.6699981689453,213.60592651367188,1490800,,,,,,,,
2021-08-13,236.7899932861328,239.0,236.27000427246094,238.82000732421875,215.54641723632812,1699700,,,,,,,,
2021-08-16,239.0,241.0500030517578,238.55999755859375,240.97000122070312,217.4868927001953,2175300,,,,,,,,
2021-08-17,240.35000610351562,240.83999633789062,238.2100067138672,240.27999877929688,216.86410522460938,1652000,,,,,,,,
2021-08-18,239.44000244140625,239.75999450683594,237.77999877929688,238.0800018310547,214.87850952148438,2215500,,,,,,,,
2021-08-19,236.67999267578125,238.1199951171875,236.07000732421875,237.22999572753906,214.11134338378906,1455400,,,,,,,,
2021-08-20,236.9600067138672,239.38999938964844,236.32000732421875,238.49000549316406,215.24856567382812,1989700,,,,,,,,
2021-08-23,239.4600067138672,240.07000732421875,237.99000549316406,239.66000366210938,216.3044891357422,2086900,,,,,,,,
2021-08-24,240.38999938964844,240.38999938964844,238.32000732421875,238.42999267578125,215.19442749023438,1687700,,,,,,,,
2021-08-25,237.92999267578125,239.60000610351562,237.83999633789062,238.8300018310547,215.55540466308594,1668000,,,,,,,,
2021-08-26,238.7899932861328,238.9199981689453,235.9199981689453,236.9499969482422,213.85861206054688,2008000,,,,,,,,
2021-08-27,237.42999267578125,238.3699951171875,236.3699951171875,237.47999572753906,214.3369903564453,1784000,,,,,,,,
2021-08-30,237.33999633789062,237.75999450683594,235.86000061035156,236.58999633789062,213.53372192382812,2245600,,,,,,,,
2021-08-31,235.75,237.72999572753906,234.6699981689453,237.4600067138672,215.49391174316406,2938100,,,,,,,,
2021-09-01,237.8800048828125,239.0399932861328,237.2100067138672,238.14999389648438,216.12010192871094,2197100,,,,,,,,
2021-09-02,239.1999969482422,239.9499969482422,238.3800048828125,239.8699951171875,217.6809539794922,2140200,,,,,,,,
2021-09-03,238.38999938964844,239.64999389648438,237.50999450683594,238.82000732421875,216.7281036376953,1339300,,,,,,,,
2021-09-07,238.61000061035156,238.61000061035156,235.9499969482422,236.19000244140625,214.34140014648438,1820000,,,,,,,,
2021-09-08,236.8000030517578,239.4600067138672,236.0,238.6199951171875,216.5465850830078,2718400,,,,,,,,
2021-09-09,238.4199981689453,241.42999267578125,237.77000427246094,238.61000061035156,216.5375213623047,2992200,,,,,,,,
2021-09-10,240.32000732421875,241.32000732421875,239.0399932861328,239.17999267578125,217.05482482910156,2035200,,,,,,,,
2021-09-13,240.8300018310547,241.8000030517578,239.83999633789062,241.2100067138672,218.8970184326172,2294800,,,,,,,,
2021-09-14,241.72999572753906,242.25,239.5,241.1300048828125,218.82440185546875,2013800,,,,,,,,
2021-09-15,240.47000122070312,241.27000427246094,238.17999267578125,240.97999572753906,218.6882781982422,2507200,,,,,,,,
2021-09-16,240.2899932861328,243.58999633789062,239.9499969482422,243.2100067138672,220.71200561523438,3410700,,,,,,,,
2021-09-17,243.83999633789062,244.6300048828125,241.8800048828125,242.49000549316406,220.05860900878906,4756600,,,,,,,,
2021-09-20,239.8800048828125,241.9600067138672,236.63999938964844,239.08999633789062,216.97312927246094,4549900,,,,,,,,
2021-09-21,240.0,242.35000610351562,239.39999389648438,240.5,218.25271606445312,2008300,,,,,,,,
2021-09-22,241.8000030517578,245.86000061035156,241.47000122070312,243.1300048828125,220.63941955566406,3361900,,,,,,,,
2021-09-23,243.74000549316406,245.9499969482422,243.52999877929688,244.77999877929688,222.13677978515625,2941700,,,,,,,,
2021-09-24,246.63999938964844,247.3800048828125,245.24000549316406,246.4199981689453,223.6250457763672,2508800,,,,,,,,
2021-09-27,246.0,248.89999389648438,245.27999877929688,248.11000061035156,225.1587371826172,2463300,,,,,,,,
2021-09-28,247.2899932861328,247.7100067138672,242.91000366210938,243.77000427246094,221.22019958496094,3007500,,,,,,,,
2021-09-29,244.3800048828125,245.7100067138672,243.14999389648438,244.27999877929688,221.68301391601562,1719000,,,,,,,,
2021-09-30,244.77000427246094,245.4199981689453,240.82000732421875,241.11000061035156,218.8062744140625,3136800,,,,,,,,
2021-10-01,243.07000732421875,244.69000244140625,240.25,242.92999267578125,220.45790100097656,2076000,,,,,,,,
2021-10-04,242.05999755859375,244.80999755859375,241.86000061035156,243.0800018310547,220.5940399169922,2236500,,,,,,,,
2021-10-05,243.97000122070312,246.8800048828125,243.00999450683594,245.22000122070312,222.5360870361328,2463100,,,,,,,,
2021-10-06,244.55999755859375,247.16000366210938,243.02000427246094,247.10000610351562,224.24217224121094,2107900,,,,,,,,
2021-10-07,248.0,249.9499969482422,247.67999267578125,248.32000732421875,225.3492889404297,2423900,,,,,,,,
2021-10-08,249.25,249.6300048828125,247.11000061035156,247.6999969482422,224.7866668701172,1687500,,,,,,,,
2021-10-11,248.10000610351562,249.13999938964844,246.4499969482422,246.5800018310547,223.770263671875,1504000,,,,,,,,
2021-10-12,247.72999572753906,248.60000610351562,244.17999267578125,244.52000427246094,221.90086364746094,2346700,,,,,,,,
2021-10-13,243.27000427246094,243.8699951171875,239.89999389648438,242.64999389648438,220.20376586914062,3214300,,,,,,,,
2021-10-14,242.8800048828125,245.4199981689453,242.0399932861328,244.5500030517578,221.92807006835938,2512000,,,,,,,,
2021-10-15,245.24000549316406,246.3800048828125,241.99000549316406,242.25,219.84080505371094,2564700,,,,,,,,
2021-10-18,242.4199981689453,243.4499969482422,241.1300048828125,242.25999450683594,219.84986877441406,2484900,,,,,,,,
2021-10-19,243.22000122070312,243.92999267578125,241.52999877929688,242.77000427246094,220.31272888183594,2071600,,,,,,,,
2021-10-20,240.39999389648438,242.64999389648438,239.2899932861328,239.72000122070312,217.5448455810547,3040200,,,,,,,,
2021-10-21,240.1699981689453,241.91000366210938,239.30999755859375,241.39999389648438,219.06942749023438,2702400,,,,,,,,
2021-10-22,240.7100067138672,242.24000549316406,238.0,238.44000244140625,216.3832550048828,3283700,,,,,,,,
2021-10-25,239.22999572753906,239.25,236.5,237.33999633789062,215.38499450683594,3178400,,,,,,,,
2021-10-26,237.47000122070312,238.39999389648438,236.13999938964844,236.4199981689453,214.55010986328125,3066400,,,,,,,,
2021-10-27,241.0500030517578,244.6199951171875,238.85000610351562,242.72999572753906,220.27638244628906,5249400,,,,,,,,
2021-10-28,243.39999389648438,246.0800018310547,242.52999877929688,245.5,222.79014587402344,3448500,,,,,,,,
2021-10-29,243.0,246.08999633789062,242.47000122070312,245.5500030517578,222.83555603027344,4329400,,,,,,,,
2021-11-01,245.8000030517578,251.69000244140625,245.33999633789062,250.5800018310547,227.4002685546875,4456200,,,,,,,,
2021-11-02,251.75999450683594,252.22000122070312,248.16000366210938,249.24000549316406,226.18418884277344,2624300,,,,,,,,
2021-11-03,247.99000549316406,251.1300048828125,247.91000366210938,250.39999389648438,227.23690795898438,2399000,,,,,,,,
2021-11-04,251.1199951171875,254.17999267578125,250.1999969482422,253.4600067138672,230.0138397216797,2711000,,,,,,,,
2021-11-05,254.69000244140625,257.5299987792969,254.6199951171875,254.7100067138672,231.14817810058594,3224300,,,,,,,,
2021-11-08,254.77999877929688,255.64999389648438,251.92999267578125,253.10000610351562,229.68711853027344,2471300,,,,,,,,
2021-11-09,252.91000366210938,253.69000244140625,250.4499969482422,252.64999389648438,229.2787628173828,2258900,,,,,,,,
2021-11-10,250.80999755859375,253.72000122070312,250.80999755859375,253.1300048828125,229.71437072753906,1794300,,,,,,,,
2021-11-11,253.3300018310547,253.3300018310547,249.25999450683594,250.16000366210938,227.01905822753906,1640500,,,,,,,,
2021-11-12,250.14999389648438,251.00999450683594,248.88999938964844,250.6699981689453,227.48190307617188,1625200,,,,,,,,
2021-11-15,250.6699981689453,253.75999450683594,250.6699981689453,252.94000244140625,229.54193115234375,1709200,,,,,,,,
2021-11-16,253.5,254.19000244140625,252.3800048828125,252.4600067138672,229.10638427734375,2195500,,,,,,,,
2021-11-17,252.41000366210938,253.33999633789062,250.52000427246094,252.69000244140625,229.31509399414062,1412000,,,,,,,,
2021-11-18,253.16000366210938,253.49000549316406,251.0800018310547,253.47999572753906,230.03196716308594,1751200,,,,,,,,
2021-11-19,253.2899932861328,253.32000732421875,250.22999572753906,251.9499969482422,228.64352416992188,2743100,,,,,,,,
2021-11-22,252.6699981689453,255.4499969482422,252.2100067138672,253.47999572753906,230.03196716308594,2438700,,,,,,,,
2021-11-23,254.80999755859375,255.7899932861328,253.0500030517578,255.64999389648438,232.001220703125,2770000,,,,,,,,
2021-11-24,254.5,257.7900085449219,254.0500030517578,257.1099853515625,233.32615661621094,2642800,,,,,,,,
