date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RNLXY')","('high', 'RNLXY')","('low', 'RNLXY')","('close', 'RNLXY')","('adj_close', 'RNLXY')","('volume', 'RNLXY')","('currency', '')"
2021-12-03,419.5,431.75,405.5,408.25,408.25,1954,,,,,,,,
2021-12-06,406.75,423.57000732421875,372.25,374.75,374.75,10694,,,,,,,,
2021-12-07,372.0,394.625,369.75,388.25,388.25,11705,,,,,,,,
2021-12-08,394.5,421.125,368.625,380.75,380.75,6930,,,,,,,,
2021-12-09,383.0,424.5,359.0,398.0,398.0,5808,,,,,,,,
2021-12-10,424.49749755859375,424.49749755859375,381.5,393.0,393.0,2423,,,,,,,,
2021-12-13,397.75,406.1650085449219,375.5,387.5,387.5,3777,,,,,,,,
2021-12-14,379.75,387.5,362.5,374.25,374.25,6479,,,,,,,,
2021-12-15,375.75,399.49749755859375,363.75,374.0,374.0,2684,,,,,,,,
2021-12-16,381.0,386.3949890136719,340.44000244140625,353.0,353.0,5474,,,,,,,,
2021-12-17,352.5,364.25,343.79998779296875,350.5,350.5,6122,,,,,,,,
2021-12-20,341.25,349.75,324.75,335.75,335.75,7268,,,,,,,,
2021-12-21,335.75,397.5,334.5,386.25,386.25,16593,,,,,,,,
2021-12-22,382.5,393.7225036621094,367.0,374.0,374.0,3090,,,,,,,,
2021-12-23,375.0,415.75,375.0,409.5,409.5,2532,,,,,,,,
2021-12-27,410.0,424.625,410.0,410.5,410.5,2062,,,,,,,,
2021-12-28,413.25,422.0,390.25,413.25,413.25,2001,,,,,,,,
2021-12-29,411.25,421.0,389.5,398.75,398.75,2223,,,,,,,,
2021-12-30,406.75,423.75,396.5,407.0,407.0,3695,,,,,,,,
2021-12-31,409.5,410.0,388.5,397.5,397.5,3259,,,,,,,,
2022-01-03,395.25,402.5,376.125,388.0,388.0,2901,,,,,,,,
2022-01-04,420.5,445.6474914550781,383.75,386.5,386.5,6282,,,,,,,,
2022-01-05,389.0,398.5,369.0,379.25,379.25,3338,,,,,,,,
2022-01-06,376.5,382.75,354.0,375.75,375.75,6556,,,,,,,,
2022-01-07,373.75,389.25,370.0,374.0,374.0,2955,,,,,,,,
2022-01-10,366.0,374.75,355.25,367.75,367.75,7371,,,,,,,,
2022-01-11,371.25,397.5,371.25,397.5,397.5,2781,,,,,,,,
2022-01-12,396.25,397.5,370.0,378.25,378.25,2219,,,,,,,,
2022-01-13,377.75,382.0,369.5,377.75,377.75,3133,,,,,,,,
2022-01-14,377.5,391.625,370.5174865722656,384.5,384.5,2957,,,,,,,,
2022-01-18,383.5,389.75,344.375,350.0,350.0,7904,,,,,,,,
2022-01-19,375.0,401.75,371.25,386.25,386.25,12379,,,,,,,,
2022-01-20,390.0,393.25,367.25,371.25,371.25,4842,,,,,,,,
2022-01-21,368.75,371.5425109863281,351.75,351.75,351.75,2973,,,,,,,,
2022-01-24,336.625,355.0,325.75,338.5,338.5,15130,,,,,,,,
2022-01-25,336.25,354.75,319.5,338.0,338.0,5393,,,,,,,,
2022-01-26,346.5,346.5,318.75,328.75,328.75,5179,,,,,,,,
2022-01-27,331.25,331.25,302.75,307.5,307.5,4086,,,,,,,,
2022-01-28,305.0,323.75,286.0,310.0,310.0,3808,,,,,,,,
2022-01-31,314.25,334.0,312.5,316.25,316.25,2588,,,,,,,,
2022-02-01,320.0,347.75,313.5,334.75,334.75,6646,,,,,,,,
2022-02-02,343.75,344.0,321.260009765625,334.0,334.0,2659,,,,,,,,
2022-02-03,325.5,332.74749755859375,300.25,303.75,303.75,2880,,,,,,,,
2022-02-04,308.5,310.0,285.0,298.75,298.75,6414,,,,,,,,
2022-02-07,291.25,291.25,269.0,272.75,272.75,8870,,,,,,,,
2022-02-08,273.5,285.8475036621094,265.25,277.75,277.75,1795,,,,,,,,
2022-02-09,284.5,305.75,281.25,281.75,281.75,2557,,,,,,,,
2022-02-10,282.25,286.75,274.2300109863281,276.0,276.0,1484,,,,,,,,
2022-02-11,275.25,289.99749755859375,270.5,274.75,274.75,2623,,,,,,,,
2022-02-14,272.25,284.24749755859375,263.5,264.0,264.0,1736,,,,,,,,
2022-02-15,274.75,285.0,268.75,273.75,273.75,4825,,,,,,,,
2022-02-16,273.25,278.69500732421875,268.75,275.0,275.0,3107,,,,,,,,
2022-02-17,273.5,277.0,256.25,256.75,256.75,4834,,,,,,,,
2022-02-18,259.75,261.75,246.5,250.0,250.0,5478,,,,,,,,
2022-02-22,253.0,257.25,237.75,247.5,247.5,3729,,,,,,,,
2022-02-23,247.25,255.33749389648438,229.22999572753906,230.25,230.25,3085,,,,,,,,
2022-02-24,220.25,250.63999938964844,216.625,237.25,237.25,4498,,,,,,,,
2022-02-25,245.0,259.75,224.5,237.25,237.25,4678,,,,,,,,
2022-02-28,235.25,262.49749755859375,227.625,231.75,231.75,4050,,,,,,,,
2022-03-01,231.75,242.125,218.5,225.0,225.0,3847,,,,,,,,
2022-03-02,225.0,226.0,212.5,218.25,218.25,2963,,,,,,,,
2022-03-03,217.5,217.5,200.5,205.5,205.5,4945,,,,,,,,
2022-03-04,203.75,209.0,194.25,197.25,197.25,4355,,,,,,,,
2022-03-07,195.25,203.5,190.61749267578125,195.0,195.0,5119,,,,,,,,
2022-03-08,191.5,199.25,177.75,184.5,184.5,9341,,,,,,,,
2022-03-09,211.75,219.49749755859375,176.5,187.875,187.875,8276,,,,,,,,
2022-03-10,183.5,187.25,171.0,180.0,180.0,3890,,,,,,,,
2022-03-11,179.25,183.89999389648438,166.75,168.0,168.0,4151,,,,,,,,
2022-03-14,166.75,166.75,149.25,150.0,150.0,8577,,,,,,,,
2022-03-15,148.25,167.5449981689453,144.5,158.25,158.25,5719,,,,,,,,
2022-03-16,161.0,169.25,147.75,164.0,164.0,10282,,,,,,,,
2022-03-17,161.0,173.0,158.5,170.75,170.75,3542,,,,,,,,
2022-03-18,166.75,175.0,163.25,166.75,166.75,3945,,,,,,,,
2022-03-21,165.0,171.35000610351562,152.75,154.5,154.5,2997,,,,,,,,
2022-03-22,159.0,167.75,151.25,160.5,160.5,5093,,,,,,,,
2022-03-23,157.75,163.75,153.75,159.5,159.5,5014,,,,,,,,
2022-03-24,164.75,178.75,156.5,174.25,174.25,5330,,,,,,,,
2022-03-25,170.5,181.25,159.75,160.25,160.25,5267,,,,,,,,
2022-03-28,160.5,167.0,145.25,147.0,147.0,3636,,,,,,,,
2022-03-29,148.5,177.5,148.5,172.75,172.75,3706,,,,,,,,
2022-03-30,175.0,192.5,171.5,178.25,178.25,5305,,,,,,,,
2022-03-31,212.5,212.5,162.5,173.0,173.0,12209,,,,,,,,
2022-04-01,174.75,199.5,162.61500549316406,195.25,195.25,9605,,,,,,,,
2022-04-04,195.25,197.5,169.5,175.25,175.25,10209,,,,,,,,
2022-04-05,164.5,173.49749755859375,155.5,164.75,164.75,5731,,,,,,,,
2022-04-06,160.25,168.0,156.0,166.25,166.25,4517,,,,,,,,
2022-04-07,166.25,178.74749755859375,156.75,157.25,157.25,3092,,,,,,,,
2022-04-08,155.5,158.75,147.5,155.0,155.0,2746,,,,,,,,
2022-04-11,154.25,161.5,150.0,161.5,161.5,1324,,,,,,,,
2022-04-12,162.0,163.4375,148.0,148.0,148.0,3458,,,,,,,,
2022-04-13,148.0,149.5,142.5,145.75,145.75,3090,,,,,,,,
2022-04-14,146.25,149.99749755859375,139.0,146.0,146.0,2430,,,,,,,,
2022-04-18,146.0,154.375,139.125,143.25,143.25,2607,,,,,,,,
2022-04-19,142.0,150.0,139.2050018310547,144.0,144.0,860,,,,,,,,
2022-04-20,147.0,152.75,139.5,145.0,145.0,1917,,,,,,,,
2022-04-21,146.25,153.75,133.75,134.0,134.0,4587,,,,,,,,
2022-04-22,130.75,143.75,125.875,129.25,129.25,5598,,,,,,,,
2022-04-25,124.0,135.25,124.0,132.75,132.75,4509,,,,,,,,
2022-04-26,132.0,137.5,128.0,136.0,136.0,3994,,,,,,,,
2022-04-27,135.0,146.25,131.75,135.0,135.0,2198,,,,,,,,
2022-04-28,135.0,140.5500030517578,127.5,131.0,131.0,2941,,,,,,,,
2022-04-29,130.25,139.25,125.25,126.75,126.75,3878,,,,,,,,
2022-05-02,127.75,135.25,120.25,122.75,122.75,3240,,,,,,,,
2022-05-03,124.0,131.5,120.5,126.25,126.25,6357,,,,,,,,
2022-05-04,126.25,134.0,118.75,128.0,128.0,3263,,,,,,,,
2022-05-05,125.00250244140625,129.75,117.5,117.5,117.5,2243,,,,,,,,
2022-05-06,117.0,121.49500274658203,111.75,119.0,119.0,3318,,,,,,,,
2022-05-09,117.75,117.75,106.75,108.25,108.25,2965,,,,,,,,
2022-05-10,110.5,114.75,100.5,106.0,106.0,4673,,,,,,,,
2022-05-11,106.0,113.25,100.5,102.25,102.25,2481,,,,,,,,
2022-05-12,102.0,112.5,93.50250244140625,110.25,110.25,2990,,,,,,,,
2022-05-13,111.5,125.0,100.5,110.75,110.75,7872,,,,,,,,
2022-05-16,109.0,109.0,90.25,99.25,99.25,6838,,,,,,,,
2022-05-17,99.75,106.25,97.9625015258789,100.0,100.0,2268,,,,,,,,
2022-05-18,100.0,106.5,98.0,101.75,101.75,2946,,,,,,,,
2022-05-19,101.25,106.5,101.25,104.25,104.25,2909,,,,,,,,
2022-05-20,106.5,107.86250305175781,96.75,99.25,99.25,5831,,,,,,,,
2022-05-23,100.09500122070312,103.0,88.00250244140625,88.00250244140625,88.00250244140625,5698,,,,,,,,
2022-05-24,88.25,95.25,87.0,87.5,87.5,2713,,,,,,,,
2022-05-25,87.75,93.51499938964844,87.5,91.0,91.0,1086,,,,,,,,
2022-05-26,91.25,98.5,86.75,89.5,89.5,7520,,,,,,,,
2022-05-27,89.25,111.25,86.75,104.75,104.75,9729,,,,,,,,
2022-05-31,102.25,105.5,95.0,98.375,98.375,6397,,,,,,,,
2022-06-01,99.5,107.75,97.75,104.75,104.75,4627,,,,,,,,
2022-06-02,104.75,118.75,100.25,114.5,114.5,3058,,,,,,,,
2022-06-03,111.75,125.39749908447266,110.75,114.25,114.25,2521,,,,,,,,
2022-06-06,110.25,110.25,97.625,99.25,99.25,7025,,,,,,,,
2022-06-07,99.5,105.0,99.5,104.75,104.75,1006,,,,,,,,
2022-06-08,104.0,120.0,104.0,117.5,117.5,3064,,,,,,,,
2022-06-09,117.0,117.0,106.25,112.25,112.25,2641,,,,,,,,
2022-06-10,111.25,116.99749755859375,103.0,106.25,106.25,2089,,,,,,,,
2022-06-13,105.0,107.5,93.75,102.25,102.25,3813,,,,,,,,
2022-06-14,102.25,110.0,100.0,107.5,107.5,2143,,,,,,,,
2022-06-15,108.0,115.5,102.25,107.5,107.5,3336,,,,,,,,
2022-06-16,104.75,105.0,96.5,99.0,99.0,4127,,,,,,,,
2022-06-17,101.0,110.0,99.0,104.75,104.75,3427,,,,,,,,
2022-06-21,105.25,109.875,99.50250244140625,102.5,102.5,2525,,,,,,,,
2022-06-22,101.75,111.49749755859375,98.25,99.0,99.0,1438,,,,,,,,
2022-06-23,101.0,111.0,98.25,111.0,111.0,2490,,,,,,,,
2022-06-24,107.5,125.0,104.7074966430664,114.25,114.25,6211,,,,,,,,
2022-06-27,115.5,115.5,103.0,103.5,103.5,3380,,,,,,,,
2022-06-28,108.25,110.19249725341797,98.25,100.0,100.0,2066,,,,,,,,
2022-06-29,98.75,107.25,96.25,99.25,99.25,1408,,,,,,,,
2022-06-30,75.0,75.0,55.75,61.25,61.25,56136,,,,,,,,
2022-07-01,63.5,66.25,60.002498626708984,64.0,64.0,11756,,,,,,,,
2022-07-05,66.75,67.5,57.5,58.25,58.25,6423,,,,,,,,
2022-07-06,59.25,63.375,57.5,57.75,57.75,7551,,,,,,,,
2022-07-07,62.5,67.24749755859375,60.0,61.25,61.25,2956,,,,,,,,
2022-07-08,61.0,65.25,58.462501525878906,63.0,63.0,3153,,,,,,,,
2022-07-11,63.5,67.5,60.0,61.0,61.0,2029,,,,,,,,
2022-07-12,67.25,67.25,62.25,63.5,63.5,1348,,,,,,,,
2022-07-13,61.5,67.25,61.5,65.0,65.0,1381,,,,,,,,
2022-07-14,64.0,67.5,62.01750183105469,64.5,64.5,915,,,,,,,,
2022-07-15,65.25,67.5,63.0,66.25,66.25,1606,,,,,,,,
2022-07-18,66.5,68.0,61.5,65.25,65.25,1543,,,,,,,,
2022-07-19,65.0,66.375,62.0,62.875,62.875,1780,,,,,,,,
2022-07-20,62.0,65.25,62.0,64.75,64.75,1396,,,,,,,,
2022-07-21,65.75,68.1875,63.0,63.75,63.75,1677,,,,,,,,
2022-07-22,64.5,68.24749755859375,57.25,60.25,60.25,4497,,,,,,,,
2022-07-25,59.5,65.05000305175781,58.25,61.5,61.5,4360,,,,,,,,
2022-07-26,63.75,64.5,57.75,60.0,60.0,6380,,,,,,,,
2022-07-27,63.5,63.5,58.125,61.25,61.25,2943,,,,,,,,
2022-07-28,62.5,65.99749755859375,60.25,61.0,61.0,4505,,,,,,,,
2022-07-29,62.25,65.74749755859375,61.25,62.0,62.0,1783,,,,,,,,
2022-08-01,62.0,65.75,60.0,60.25,60.25,4752,,,,,,,,
2022-08-02,58.5,62.09749984741211,57.25,57.5,57.5,7221,,,,,,,,
2022-08-03,61.25,63.80500030517578,57.752498626708984,60.0,60.0,3398,,,,,,,,
2022-08-04,59.25,62.5,59.25,61.5,61.5,1688,,,,,,,,
2022-08-05,61.25,74.75,60.5,65.75,65.75,11493,,,,,,,,
2022-08-08,67.0,68.38249969482422,63.86000061035156,65.0,65.0,6538,,,,,,,,
2022-08-09,67.75,67.75,61.5,62.25,62.25,3967,,,,,,,,
2022-08-10,64.0,66.76000213623047,62.25,65.5,65.5,2735,,,,,,,,
2022-08-11,65.75,67.5,62.75,64.5,64.5,1793,,,,,,,,
2022-08-12,64.75,66.0,62.0,64.25,64.25,2812,,,,,,,,
2022-08-15,64.25,65.75,62.80500030517578,63.75,63.75,3050,,,,,,,,
2022-08-16,64.25,65.25,60.5,63.75,63.75,2483,,,,,,,,
2022-08-17,67.0,67.0,61.25,65.0,65.0,1368,,,,,,,,
2022-08-18,64.75,66.75,62.5,66.0,66.0,1037,,,,,,,,
2022-08-19,65.0,66.25,60.89500045776367,65.75,65.75,1821,,,,,,,,
2022-08-22,65.75,70.25,62.5,69.5,69.5,7319,,,,,,,,
2022-08-23,67.5,67.5,61.5,63.75,63.75,1895,,,,,,,,
2022-08-24,64.75,64.75,61.5,62.75,62.75,1182,,,,,,,,
2022-08-25,61.75,65.0,61.75,64.0,64.0,3708,,,,,,,,
2022-08-26,63.75,66.25,61.9375,63.25,63.25,3494,,,,,,,,
2022-08-29,62.0,63.75,57.5,58.5,58.5,4216,,,,,,,,
2022-08-30,58.497501373291016,60.25,48.502498626708984,52.25,52.25,8666,,,,,,,,
2022-08-31,52.25,54.0,51.25,52.0,52.0,1316,,,,,,,,
2022-09-01,52.25,52.75,51.25,51.25,51.25,1027,,,,,,,,
2022-09-02,51.5,52.2400016784668,49.0,49.25,49.25,2841,,,,,,,,
2022-09-06,49.25,51.35749816894531,44.5,44.5,44.5,2975,,,,,,,,
2022-09-07,44.75,49.75,38.0,42.5,42.5,5110,,,,,,,,
2022-09-08,41.25,43.75,41.25,42.25,42.25,3787,,,,,,,,
2022-09-09,44.0,44.25,40.75,43.0,43.0,3184,,,,,,,,
2022-09-12,43.75,46.5,38.75,40.0,40.0,10024,,,,,,,,
2022-09-13,39.0,40.25,34.25,38.75,38.75,7935,,,,,,,,
2022-09-14,39.5,40.375,36.75,37.5,37.5,6118,,,,,,,,
2022-09-15,39.25,39.25,36.25,37.0,37.0,3304,,,,,,,,
2022-09-16,37.25,37.5,36.0,36.0,36.0,3096,,,,,,,,
2022-09-19,37.25,37.5,35.0,37.25,37.25,14934,,,,,,,,
2022-09-20,37.25,38.75,36.25,37.0,37.0,2323,,,,,,,,
2022-09-21,36.75,37.247501373291016,35.0,35.25,35.25,4140,,,,,,,,
2022-09-22,36.0,37.897499084472656,34.25,34.25,34.25,4175,,,,,,,,
2022-09-23,34.75,36.29999923706055,32.75,33.25,33.25,1590,,,,,,,,
2022-09-26,32.5,33.34749984741211,32.25,32.6875,32.6875,1439,,,,,,,,
2022-09-27,31.25,33.747501373291016,31.25,32.0,32.0,2898,,,,,,,,
2022-09-28,32.5,35.0,32.0,33.0,33.0,1998,,,,,,,,
2022-09-29,34.25,34.25,31.25,32.25,32.25,382,,,,,,,,
2022-09-30,32.53499984741211,32.98500061035156,31.0,32.0,32.0,1211,,,,,,,,
2022-10-03,32.0,32.747501373291016,30.0,31.75,31.75,1950,,,,,,,,
2022-10-04,31.5,34.997501373291016,31.5,34.71500015258789,34.71500015258789,990,,,,,,,,
2022-10-05,33.75,33.75,31.045000076293945,33.75,33.75,3027,,,,,,,,
2022-10-06,31.5,32.5,30.75,30.75,30.75,3307,,,,,,,,
2022-10-07,31.25,32.5,30.5,32.25,32.25,5325,,,,,,,,
2022-10-10,31.5,32.25,29.75,32.25,32.25,2134,,,,,,,,
2022-10-11,31.25,31.25,29.082500457763672,29.625,29.625,2755,,,,,,,,
2022-10-12,30.25,33.5,28.752500534057617,33.5,33.5,3142,,,,,,,,
2022-10-13,31.25,31.25,29.75,30.0,30.0,4409,,,,,,,,
2022-10-14,31.0,34.25,26.25,31.270000457763672,31.270000457763672,4573,,,,,,,,
2022-10-17,31.25,31.25,28.0,28.5,28.5,3759,,,,,,,,
2022-10-18,30.0,30.5,28.0,29.0,29.0,1263,,,,,,,,
2022-10-19,30.5,30.989999771118164,29.0,29.25,29.25,7241,,,,,,,,
2022-10-20,27.5,29.25,27.0,28.5,28.5,4450,,,,,,,,
2022-10-21,28.25,28.5,27.0,28.125,28.125,4995,,,,,,,,
2022-10-24,26.75,27.997499465942383,26.25,26.5,26.5,5240,,,,,,,,
2022-10-25,28.25,39.25,27.524999618530273,36.25,36.25,32281,,,,,,,,
2022-10-26,36.25,43.0,35.75,42.5,42.5,7873,,,,,,,,
2022-10-27,40.0,44.25,40.0,44.25,44.25,4531,,,,,,,,
2022-10-28,42.5,44.5,41.0,41.75,41.75,5875,,,,,,,,
2022-10-31,41.0,56.0,41.0,48.75,48.75,28349,,,,,,,,
2022-11-01,48.75,48.75,41.75,44.25,44.25,5911,,,,,,,,
2022-11-02,47.0,47.0,42.0,42.25,42.25,1042,,,,,,,,
2022-11-03,43.25,43.25,38.5,40.25,40.25,4126,,,,,,,,
2022-11-04,42.0,42.720001220703125,36.625,37.5,37.5,2369,,,,,,,,
2022-11-07,35.75,38.5,35.5,35.75,35.75,5058,,,,,,,,
2022-11-08,35.0,35.25,32.5,32.5,32.5,3453,,,,,,,,
2022-11-09,33.0,33.0,28.0,29.25,29.25,4539,,,,,,,,
2022-11-10,31.0,31.25,29.895000457763672,30.25,30.25,7092,,,,,,,,
2022-11-11,31.5,34.0,31.25,33.0,33.0,5115,,,,,,,,
2022-11-14,34.25,35.0,33.0,34.5,34.5,2769,,,,,,,,
2022-11-15,34.25,36.25,34.095001220703125,35.75,35.75,2178,,,,,,,,
2022-11-16,35.5,36.34000015258789,34.477500915527344,35.0,35.0,2056,,,,,,,,
2022-11-17,34.5,37.25,34.5,36.375,36.375,3064,,,,,,,,
2022-11-18,36.625,38.75,36.01750183105469,38.0,38.0,801,,,,,,,,
2022-11-21,38.75,40.97249984741211,37.75,38.0,38.0,910,,,,,,,,
2022-11-22,37.5,37.5,36.25,37.0,37.0,1294,,,,,,,,
2022-11-23,36.75,37.75,36.25,37.75,37.75,1057,,,,,,,,
2022-11-25,38.25,39.25,37.75,39.0,39.0,708,,,,,,,,
2022-11-28,39.25,40.82500076293945,37.502498626708984,37.75,37.75,2428,,,,,,,,
2022-11-29,41.25,47.0,41.25,47.0,47.0,3287,,,,,,,,
2022-11-30,48.75,50.75,45.0,50.75,50.75,5108,,,,,,,,
2022-12-01,51.0,54.497501373291016,47.5,49.75,49.75,5722,,,,,,,,
2022-12-02,53.25,53.5,50.0,52.25,52.25,4272,,,,,,,,
2022-12-05,53.25,56.25,52.75,54.5,54.5,1621,,,,,,,,
2022-12-06,56.25,56.29499816894531,53.25,55.25,55.25,980,,,,,,,,
2022-12-07,57.0,57.0,48.502498626708984,50.0,50.0,2925,,,,,,,,
2022-12-08,48.5,51.40250015258789,48.5,50.0,50.0,1012,,,,,,,,
2022-12-09,50.75,53.75,48.682498931884766,51.5,51.5,1754,,,,,,,,
2022-12-12,50.5,50.75,45.25,45.25,45.25,1907,,,,,,,,
2022-12-13,44.5,48.75,44.5,46.0,46.0,3127,,,,,,,,
2022-12-14,47.0,47.0,43.5,45.25,45.25,1646,,,,,,,,
2022-12-15,45.5,45.75,40.25,40.5,40.5,2817,,,,,,,,
2022-12-16,43.0,45.0,38.75,41.25,41.25,1129,,,,,,,,
2022-12-19,43.75,45.0,37.630001068115234,39.25,39.25,1014,,,,,,,,
2022-12-20,41.5,42.75,36.04499816894531,37.25,37.25,1874,,,,,,,,
2022-12-21,36.25,39.0,35.78499984741211,37.75,37.75,4194,,,,,,,,
2022-12-22,35.75,45.25,35.75,43.0,43.0,3518,,,,,,,,
2022-12-23,43.0,45.25,39.0,43.75,43.75,2820,,,,,,,,
2022-12-27,43.0,46.25,39.75,43.0,43.0,3077,,,,,,,,
2022-12-28,40.5,44.75,38.25,43.5,43.5,4104,,,,,,,,
2022-12-29,41.0,54.75,41.0,49.0,49.0,2723,,,,,,,,
2022-12-30,51.5,51.5,43.752498626708984,46.75,46.75,2690,,,,,,,,
2023-01-03,51.25,51.25,44.75,48.25,48.25,1438,,,,,,,,
2023-01-04,48.75,61.75,48.75,60.125,60.125,2485,,,,,,,,
2023-01-05,60.0,60.0,53.25,54.125,54.125,1383,,,,,,,,
2023-01-06,54.6875,60.0,54.6875,58.75,58.75,1510,,,,,,,,
2023-01-09,62.75,65.0,60.25,62.0,62.0,3249,,,,,,,,
2023-01-10,63.0,65.25,62.0,62.5,62.5,1520,,,,,,,,
2023-01-11,63.502498626708984,63.74250030517578,60.0,60.27750015258789,60.27750015258789,626,,,,,,,,
2023-01-12,60.5,63.5,59.75,62.25,62.25,1128,,,,,,,,
2023-01-13,63.0,65.5,61.07749938964844,65.5,65.5,1442,,,,,,,,
2023-01-17,64.75,65.24749755859375,62.125,64.0,64.0,1397,,,,,,,,
2023-01-18,65.5,68.375,63.5,67.75,67.75,1008,,,,,,,,
2023-01-19,68.5,71.24749755859375,65.75,71.0,71.0,896,,,,,,,,
2023-01-20,70.0,70.0,66.625,68.25,68.25,924,,,,,,,,
2023-01-23,68.25,69.75,66.75,68.75,68.75,1832,,,,,,,,
2023-01-24,69.5,76.24749755859375,66.5,73.5,73.5,3927,,,,,,,,
2023-01-25,77.5,79.5,72.0,78.06749725341797,78.06749725341797,2569,,,,,,,,
2023-01-26,78.0,79.75,75.0,77.0,77.0,1228,,,,,,,,
2023-01-27,85.0,87.5,81.5,81.5,81.5,5503,,,,,,,,
2023-01-30,85.0,85.0,80.0,81.75,81.75,1579,,,,,,,,
2023-01-31,80.5,82.5,69.00250244140625,74.5,74.5,6724,,,,,,,,
2023-02-01,73.75,73.99749755859375,66.75,70.25,70.25,1838,,,,,,,,
2023-02-02,74.25,76.5,67.75,72.5,72.5,1367,,,,,,,,
2023-02-03,72.5,77.5,71.25,74.75,74.75,2726,,,,,,,,
2023-02-06,76.0,77.0,72.75,72.75,72.75,1014,,,,,,,,
2023-02-07,75.44999694824219,77.75,73.00250244140625,76.25,76.25,1121,,,,,,,,
2023-02-08,65.5,79.0,63.0,77.75,77.75,7000,,,,,,,,
2023-02-09,77.5,77.75,69.10749816894531,73.75,73.75,2920,,,,,,,,
2023-02-10,72.5,76.49749755859375,69.25,75.75,75.75,1090,,,,,,,,
2023-02-13,78.5,79.0,73.75250244140625,79.0,79.0,1423,,,,,,,,
2023-02-14,79.75,79.75,76.25,77.75,77.75,766,,,,,,,,
2023-02-15,78.75,84.24749755859375,77.25,82.48249816894531,82.48249816894531,1822,,,,,,,,
2023-02-16,82.75,83.25,79.5,83.0,83.0,2039,,,,,,,,
2023-02-17,81.75,86.25,79.9749984741211,84.75,84.75,2735,,,,,,,,
2023-02-21,86.0,86.99749755859375,82.5,85.0,85.0,823,,,,,,,,
2023-02-22,85.0,86.75,83.25,84.75,84.75,905,,,,,,,,
2023-02-23,85.75,87.49749755859375,84.5,87.0,87.0,733,,,,,,,,
2023-02-24,85.25,92.75,83.0,92.75,92.75,1292,,,,,,,,
2023-02-27,95.0,98.0,90.375,92.9000015258789,92.9000015258789,3531,,,,,,,,
2023-02-28,96.25,96.25,81.5,88.68250274658203,88.68250274658203,2573,,,,,,,,
2023-03-01,96.0,96.0,86.0,86.0,86.0,683,,,,,,,,
2023-03-02,86.0,90.29750061035156,77.5,84.5,84.5,2788,,,,,,,,
2023-03-03,82.5,85.5,81.0250015258789,81.5,81.5,1338,,,,,,,,
2023-03-06,81.5,86.24749755859375,77.5,78.0,78.0,1508,,,,,,,,
2023-03-07,79.0,80.74749755859375,72.5,73.75,73.75,2833,,,,,,,,
2023-03-08,75.0,75.99749755859375,68.0,71.0,71.0,2371,,,,,,,,
2023-03-09,70.25,74.1500015258789,67.5,68.5,68.5,1275,,,,,,,,
2023-03-10,70.0,70.0,52.4275016784668,58.5,58.5,3567,,,,,,,,
2023-03-13,55.0,64.49749755859375,54.25,56.25,56.25,2811,,,,,,,,
2023-03-14,58.75,63.625,56.25,57.5,57.5,1363,,,,,,,,
2023-03-15,60.5,65.24749755859375,54.25,57.5,57.5,745,,,,,,,,
2023-03-16,55.25,60.99250030517578,55.25,59.0,59.0,1311,,,,,,,,
2023-03-17,58.0,60.0,53.25,56.0,56.0,1343,,,,,,,,
2023-03-20,60.5,60.5,50.0,52.5,52.5,2293,,,,,,,,
2023-03-21,48.75,50.0,42.5,49.5,49.5,8449,,,,,,,,
2023-03-22,52.25,53.0,46.5,48.5,48.5,3119,,,,,,,,
2023-03-23,50.0,50.0,47.5,49.75,49.75,916,,,,,,,,
2023-03-24,49.75,51.75,49.75,51.75,51.75,682,,,,,,,,
2023-03-27,53.0,66.0,52.75,58.25,58.25,2254,,,,,,,,
2023-03-28,58.75,58.75,52.75,54.25,54.25,1564,,,,,,,,
2023-03-29,62.0,62.0,53.752498626708984,58.0,58.0,1127,,,,,,,,
2023-03-30,58.75,59.290000915527344,54.5,56.25,56.25,825,,,,,,,,
2023-03-31,58.20000076293945,60.75,56.75,60.5,60.5,1775,,,,,,,,
2023-04-03,57.75,60.25,55.75,58.75,58.75,1393,,,,,,,,
2023-04-04,58.0,60.497501373291016,56.25,58.75,58.75,2053,,,,,,,,
2023-04-05,59.0,59.5,54.75,59.5,59.5,994,,,,,,,,
2023-04-06,57.5,61.25,57.275001525878906,60.0,60.0,789,,,,,,,,
2023-04-10,62.75,62.75,58.5,60.75,60.75,1285,,,,,,,,
2023-04-11,59.0,63.75,59.0,61.25,61.25,1404,,,,,,,,
2023-04-12,65.25,65.25,58.25,60.25,60.25,1238,,,,,,,,
2023-04-13,60.59000015258789,63.5,59.25,61.75,61.75,1468,,,,,,,,
2023-04-14,61.5,62.0,59.752498626708984,62.0,62.0,1500,,,,,,,,
2023-04-17,59.25,61.997501373291016,58.75,61.5,61.5,1496,,,,,,,,
2023-04-18,61.497501373291016,62.0,61.0,61.0,61.0,835,,,,,,,,
2023-04-19,62.25,62.5,59.75,62.5,62.5,1375,,,,,,,,
2023-04-20,59.75,59.75,58.0,59.5,59.5,743,,,,,,,,
2023-04-21,61.75,61.75,56.25,58.04999923706055,58.04999923706055,1767,,,,,,,,
2023-04-24,59.0,59.0,56.0,57.0,57.0,932,,,,,,,,
2023-04-25,57.5,58.5,52.5,53.75,53.75,2202,,,,,,,,
