date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KKR')","('high', 'KKR')","('low', 'KKR')","('close', 'KKR')","('adj_close', 'KKR')","('volume', 'KKR')","('currency', '')"
2020-06-01,27.959999084472656,28.510000228881836,27.68000030517578,28.290000915527344,26.87273406982422,2186500,,,,,,,,
2020-06-02,28.670000076293945,29.3700008392334,28.270000457763672,29.34000015258789,27.870134353637695,4060900,,,,,,,,
2020-06-03,29.799999237060547,30.34000015258789,29.559999465942383,30.18000030517578,28.668054580688477,4187100,,,,,,,,
2020-06-04,30.06999969482422,30.399999618530273,29.600000381469727,30.309999465942383,28.791534423828125,2507500,,,,,,,,
2020-06-05,31.0,31.6299991607666,30.06999969482422,30.360000610351562,28.83902931213379,4031800,,,,,,,,
2020-06-08,30.940000534057617,31.719999313354492,30.770000457763672,31.700000762939453,30.111900329589844,5450400,,,,,,,,
2020-06-09,30.850000381469727,31.809999465942383,30.540000915527344,31.549999237060547,29.96941375732422,3819500,,,,,,,,
2020-06-10,31.520000457763672,31.520000457763672,30.540000915527344,30.639999389648438,29.105005264282227,4055000,,,,,,,,
2020-06-11,29.280000686645508,29.43000030517578,27.950000762939453,27.950000762939453,26.549772262573242,3961000,,,,,,,,
2020-06-12,28.969999313354492,29.510000228881836,28.450000762939453,29.149999618530273,27.68964958190918,3134100,,,,,,,,
2020-06-15,28.229999542236328,30.15999984741211,28.06999969482422,30.110000610351562,28.601558685302734,4617100,,,,,,,,
2020-06-16,31.229999542236328,31.469999313354492,30.309999465942383,30.649999618530273,29.114500045776367,4101400,,,,,,,,
2020-06-17,31.139999389648438,31.350000381469727,30.760000228881836,30.829999923706055,29.28548812866211,2321700,,,,,,,,
2020-06-18,30.5,31.8700008392334,30.399999618530273,31.709999084472656,30.121397018432617,3213300,,,,,,,,
2020-06-19,32.02000045776367,32.15999984741211,31.329999923706055,31.799999237060547,30.206890106201172,5917200,,,,,,,,
2020-06-22,31.399999618530273,31.690000534057617,31.170000076293945,31.329999923706055,29.76043701171875,3870600,,,,,,,,
2020-06-23,31.770000457763672,32.18000030517578,31.3799991607666,31.489999771118164,29.91242027282715,3039200,,,,,,,,
2020-06-24,31.229999542236328,31.229999542236328,30.139999389648438,30.309999465942383,28.791534423828125,3560000,,,,,,,,
2020-06-25,30.200000762939453,31.59000015258789,30.149999618530273,31.469999313354492,29.893421173095703,4869300,,,,,,,,
2020-06-26,31.239999771118164,31.31999969482422,29.239999771118164,29.59000015258789,28.10760498046875,32113300,,,,,,,,
2020-06-29,29.770000457763672,30.299999237060547,29.239999771118164,30.170000076293945,28.658550262451172,6637200,,,,,,,,
2020-06-30,30.139999389648438,31.09000015258789,30.020000457763672,30.8799991607666,29.332977294921875,4168800,,,,,,,,
2020-07-01,31.059999465942383,31.350000381469727,30.25,30.850000381469727,29.30448341369629,1953800,,,,,,,,
2020-07-02,31.450000762939453,31.6299991607666,30.84000015258789,31.200000762939453,29.636951446533203,3378100,,,,,,,,
2020-07-06,31.93000030517578,32.04999923706055,31.459999084472656,31.579999923706055,29.997915267944336,5345400,,,,,,,,
2020-07-07,31.350000381469727,31.350000381469727,30.670000076293945,30.799999237060547,29.256986618041992,3022300,,,,,,,,
2020-07-08,32.5,33.90999984741211,32.459999084472656,33.880001068115234,32.18269348144531,7836900,,,,,,,,
2020-07-09,33.939998626708984,35.029998779296875,33.59000015258789,34.72999954223633,32.99009704589844,8263900,,,,,,,,
2020-07-10,34.75,35.040000915527344,34.11000061035156,34.88999938964844,33.142086029052734,3808400,,,,,,,,
2020-07-13,35.06999969482422,35.2400016784668,34.11000061035156,34.189998626708984,32.47716522216797,4117000,,,,,,,,
2020-07-14,34.04999923706055,34.56999969482422,34.0099983215332,34.4900016784668,32.76212692260742,2739200,,,,,,,,
2020-07-15,35.2599983215332,35.34000015258789,34.54999923706055,35.0099983215332,33.256080627441406,2060200,,,,,,,,
2020-07-16,34.650001525878906,34.779998779296875,34.369998931884766,34.66999816894531,32.933101654052734,1497000,,,,,,,,
2020-07-17,34.68000030517578,35.13999938964844,34.61000061035156,34.97999954223633,33.227577209472656,1783200,,,,,,,,
2020-07-20,34.959999084472656,35.16999816894531,34.95000076293945,35.0099983215332,33.256080627441406,2390600,,,,,,,,
2020-07-21,35.15999984741211,35.880001068115234,35.119998931884766,35.619998931884766,33.835514068603516,2435400,,,,,,,,
2020-07-22,35.54999923706055,35.650001525878906,35.20000076293945,35.56999969482422,33.788021087646484,2123700,,,,,,,,
2020-07-23,35.459999084472656,35.66999816894531,34.79999923706055,35.04999923706055,33.294071197509766,2298500,,,,,,,,
2020-07-24,34.9900016784668,35.08000183105469,34.529998779296875,34.689998626708984,32.952110290527344,1331000,,,,,,,,
2020-07-27,34.54999923706055,35.2400016784668,34.41999816894531,35.20000076293945,33.43656921386719,1662600,,,,,,,,
2020-07-28,34.970001220703125,35.279998779296875,34.81999969482422,34.959999084472656,33.208580017089844,2583200,,,,,,,,
2020-07-29,35.220001220703125,35.97999954223633,35.150001525878906,35.90999984741211,34.11098098754883,2496300,,,,,,,,
2020-07-30,35.290000915527344,35.70000076293945,35.22999954223633,35.40999984741211,33.63603591918945,1760500,,,,,,,,
2020-07-31,35.529998779296875,35.66999816894531,34.849998474121094,35.369998931884766,33.59803009033203,1808600,,,,,,,,
2020-08-03,35.36000061035156,35.83000183105469,34.81999969482422,35.79999923706055,34.006500244140625,2481800,,,,,,,,
2020-08-04,36.58000183105469,36.900001525878906,35.439998626708984,36.22999954223633,34.41494369506836,5236300,,,,,,,,
2020-08-05,36.79999923706055,36.83000183105469,35.9900016784668,36.310001373291016,34.4909553527832,2472800,,,,,,,,
2020-08-06,36.41999816894531,36.7400016784668,36.209999084472656,36.63999938964844,34.804420471191406,1654500,,,,,,,,
2020-08-07,36.52000045776367,36.91999816894531,36.439998626708984,36.900001525878906,35.051395416259766,1570100,,,,,,,,
2020-08-10,36.70000076293945,37.16999816894531,36.630001068115234,37.0099983215332,35.1558837890625,4498000,,,,,,,,
2020-08-11,36.47999954223633,36.59000015258789,34.95000076293945,35.0,33.24658203125,8492900,,,,,,,,
2020-08-12,36.5,36.869998931884766,36.16999816894531,36.36000061035156,34.5384521484375,7162300,,,,,,,,
2020-08-13,36.150001525878906,36.63999938964844,36.099998474121094,36.369998931884766,34.547943115234375,2625200,,,,,,,,
2020-08-14,36.13999938964844,36.720001220703125,36.02000045776367,36.630001068115234,34.92455291748047,2952700,,,,,,,,
2020-08-17,36.5,36.63999938964844,35.86000061035156,36.029998779296875,34.35248565673828,2862700,,,,,,,,
2020-08-18,36.060001373291016,36.31999969482422,35.720001220703125,35.72999954223633,34.06645202636719,2504700,,,,,,,,
2020-08-19,35.88999938964844,36.0099983215332,35.54999923706055,35.77000045776367,34.10458755493164,3613200,,,,,,,,
2020-08-20,34.84000015258789,35.150001525878906,34.16999816894531,34.33000183105469,32.73163604736328,5312500,,,,,,,,
2020-08-21,34.349998474121094,34.880001068115234,34.150001525878906,34.81999969482422,33.198822021484375,3880400,,,,,,,,
2020-08-24,34.90999984741211,35.0,34.560001373291016,34.790000915527344,33.170223236083984,2680100,,,,,,,,
2020-08-25,34.790000915527344,35.040000915527344,34.45000076293945,34.720001220703125,33.103477478027344,2401400,,,,,,,,
2020-08-26,34.9900016784668,35.0099983215332,34.630001068115234,34.9900016784668,33.36090850830078,4572900,,,,,,,,
2020-08-27,35.0,35.18000030517578,34.7400016784668,34.81999969482422,33.198822021484375,3240700,,,,,,,,
2020-08-28,35.0,35.11000061035156,34.869998931884766,34.93000030517578,33.30369567871094,6122200,,,,,,,,
2020-08-31,35.13999938964844,35.9900016784668,35.04999923706055,35.81999969482422,34.15227508544922,4811600,,,,,,,,
2020-09-01,35.79999923706055,36.68000030517578,35.68000030517578,36.2599983215332,34.5717887878418,3284500,,,,,,,,
2020-09-02,36.349998474121094,36.90999984741211,35.90999984741211,36.779998779296875,35.067569732666016,2343000,,,,,,,,
2020-09-03,36.84000015258789,36.849998474121094,35.34000015258789,35.66999816894531,34.00925064086914,2850200,,,,,,,,
2020-09-04,35.900001525878906,36.189998626708984,34.66999816894531,35.70000076293945,34.03785705566406,4500800,,,,,,,,
2020-09-08,34.939998626708984,34.9900016784668,34.099998474121094,34.2599983215332,32.664894104003906,3278500,,,,,,,,
2020-09-09,34.849998474121094,35.189998626708984,34.560001373291016,34.959999084472656,33.332305908203125,4248600,,,,,,,,
2020-09-10,35.36000061035156,35.79999923706055,34.5,34.68000030517578,33.06534957885742,2662000,,,,,,,,
2020-09-11,34.81999969482422,35.130001068115234,33.84000015258789,34.650001525878906,33.0367431640625,2435900,,,,,,,,
2020-09-14,35.0099983215332,35.38999938964844,34.709999084472656,35.189998626708984,33.55160140991211,1876300,,,,,,,,
2020-09-15,35.369998931884766,36.13999938964844,35.119998931884766,36.029998779296875,34.35248565673828,2646900,,,,,,,,
2020-09-16,36.0,36.77000045776367,35.7400016784668,36.13999938964844,34.457366943359375,3256800,,,,,,,,
2020-09-17,35.5099983215332,35.58000183105469,34.939998626708984,35.400001525878906,33.7518310546875,3244100,,,,,,,,
2020-09-18,35.5,36.029998779296875,35.0099983215332,35.040000915527344,33.408592224121094,10195600,,,,,,,,
2020-09-21,34.130001068115234,34.58000183105469,33.650001525878906,34.529998779296875,32.922325134277344,3510700,,,,,,,,
2020-09-22,34.79999923706055,34.939998626708984,34.029998779296875,34.650001525878906,33.0367431640625,2382400,,,,,,,,
2020-09-23,34.810001373291016,35.38999938964844,34.099998474121094,34.099998474121094,32.512351989746094,2713000,,,,,,,,
2020-09-24,33.91999816894531,33.959999084472656,32.880001068115234,33.060001373291016,31.520769119262695,3537800,,,,,,,,
2020-09-25,32.869998931884766,33.95000076293945,32.72999954223633,33.90999984741211,32.33118438720703,3862000,,,,,,,,
2020-09-28,34.45000076293945,35.08000183105469,33.95000076293945,34.95000076293945,33.32277297973633,2835600,,,,,,,,
2020-09-29,35.0099983215332,35.060001373291016,34.11000061035156,34.189998626708984,32.59815979003906,2896800,,,,,,,,
2020-09-30,34.34000015258789,34.869998931884766,34.029998779296875,34.34000015258789,32.741172790527344,3148600,,,,,,,,
2020-10-01,34.63999938964844,35.0099983215332,34.380001068115234,34.689998626708984,33.07487106323242,2920200,,,,,,,,
2020-10-02,34.20000076293945,35.47999954223633,34.0099983215332,35.11000061035156,33.47532272338867,2188400,,,,,,,,
2020-10-05,35.459999084472656,36.209999084472656,35.31999969482422,36.060001373291016,34.381099700927734,2052000,,,,,,,,
2020-10-06,36.099998474121094,36.22999954223633,34.95000076293945,34.95000076293945,33.32277297973633,2901000,,,,,,,,
2020-10-07,35.2599983215332,35.720001220703125,35.209999084472656,35.25,33.60880661010742,2171300,,,,,,,,
2020-10-08,35.720001220703125,36.11000061035156,35.4900016784668,36.04999923706055,34.37155532836914,1832500,,,,,,,,
2020-10-09,36.209999084472656,36.41999816894531,35.720001220703125,35.83000183105469,34.16180419921875,3758000,,,,,,,,
2020-10-12,36.279998779296875,36.38999938964844,35.95000076293945,36.27000045776367,34.58131790161133,1265900,,,,,,,,
2020-10-13,36.34000015258789,36.77000045776367,36.029998779296875,36.29999923706055,34.609920501708984,1876300,,,,,,,,
2020-10-14,36.22999954223633,36.90999984741211,36.16999816894531,36.40999984741211,34.71480941772461,1444800,,,,,,,,
2020-10-15,36.18000030517578,37.099998474121094,35.599998474121094,37.09000015258789,35.36314010620117,2629800,,,,,,,,
2020-10-16,37.09000015258789,37.33000183105469,36.91999816894531,36.939998626708984,35.22012710571289,1481200,,,,,,,,
2020-10-19,37.15999984741211,37.4900016784668,36.7400016784668,36.79999923706055,35.08663558959961,2511000,,,,,,,,
2020-10-20,37.06999969482422,37.90999984741211,36.93000030517578,37.470001220703125,35.725440979003906,2297400,,,,,,,,
2020-10-21,37.5099983215332,37.970001220703125,37.029998779296875,37.150001525878906,35.42034912109375,2834800,,,,,,,,
2020-10-22,37.2599983215332,37.61000061035156,36.720001220703125,37.25,35.515689849853516,2201200,,,,,,,,
2020-10-23,37.5,37.689998626708984,36.95000076293945,37.400001525878906,35.65869903564453,2704500,,,,,,,,
2020-10-26,36.95000076293945,37.27000045776367,35.95000076293945,36.5,34.800601959228516,2611100,,,,,,,,
2020-10-27,36.380001068115234,36.689998626708984,35.79999923706055,35.810001373291016,34.14273452758789,1847900,,,,,,,,
2020-10-28,35.029998779296875,35.06999969482422,34.47999954223633,34.77000045776367,33.151153564453125,1418300,,,,,,,,
2020-10-29,34.7599983215332,35.02000045776367,34.13999938964844,34.790000915527344,33.170223236083984,2770900,,,,,,,,
2020-10-30,34.939998626708984,35.099998474121094,33.650001525878906,34.150001525878906,32.560020446777344,2290000,,,,,,,,
2020-11-02,34.79999923706055,35.61000061035156,34.529998779296875,35.04999923706055,33.418121337890625,1822200,,,,,,,,
2020-11-03,34.15999984741211,34.9900016784668,33.79999923706055,34.88999938964844,33.26557159423828,4281400,,,,,,,,
2020-11-04,35.41999816894531,37.70000076293945,35.31999969482422,37.150001525878906,35.42034912109375,4783400,,,,,,,,
2020-11-05,37.560001373291016,39.34000015258789,37.369998931884766,38.189998626708984,36.41191864013672,3890400,,,,,,,,
2020-11-06,38.04999923706055,38.4900016784668,37.470001220703125,38.22999954223633,36.45005416870117,1882100,,,,,,,,
2020-11-09,39.650001525878906,39.79999923706055,37.970001220703125,38.0099983215332,36.24030303955078,3282000,,,,,,,,
2020-11-10,38.099998474121094,38.470001220703125,37.72999954223633,38.380001068115234,36.593074798583984,2758300,,,,,,,,
2020-11-11,36.619998931884766,37.099998474121094,36.31999969482422,36.720001220703125,35.01035690307617,8400100,,,,,,,,
2020-11-12,36.63999938964844,37.2599983215332,36.27000045776367,36.7400016784668,35.02943801879883,4027800,,,,,,,,
2020-11-13,36.939998626708984,37.77000045776367,36.83000183105469,37.5099983215332,35.89548110961914,4756800,,,,,,,,
2020-11-16,38.25,38.33000183105469,37.630001068115234,37.7400016784668,36.11558532714844,2102000,,,,,,,,
2020-11-17,37.77000045776367,37.9900016784668,37.40999984741211,37.970001220703125,36.33567810058594,1826200,,,,,,,,
2020-11-18,38.16999816894531,38.65999984741211,38.0,38.060001373291016,36.42181396484375,3022100,,,,,,,,
2020-11-19,38.029998779296875,38.47999954223633,37.58000183105469,38.470001220703125,36.814151763916016,2627100,,,,,,,,
2020-11-20,38.349998474121094,38.54999923706055,37.90999984741211,38.189998626708984,36.54620361328125,2286100,,,,,,,,
2020-11-23,38.33000183105469,38.70000076293945,38.189998626708984,38.61000061035156,36.94813537597656,2498600,,,,,,,,
2020-11-24,39.08000183105469,39.189998626708984,37.77000045776367,38.189998626708984,36.54620361328125,4572300,,,,,,,,
2020-11-25,38.2400016784668,38.90999984741211,38.08000183105469,38.869998931884766,37.19694137573242,1738700,,,,,,,,
2020-11-27,39.0099983215332,39.18000030517578,38.630001068115234,38.709999084472656,37.04383087158203,1092200,,,,,,,,
2020-11-30,38.58000183105469,38.709999084472656,37.84000015258789,37.93000030517578,36.29740905761719,3897000,,,,,,,,
2020-12-01,38.540000915527344,39.08000183105469,38.40999984741211,38.91999816894531,37.24478530883789,1866100,,,,,,,,
2020-12-02,38.959999084472656,39.38999938964844,38.47999954223633,39.220001220703125,37.53187942504883,2261900,,,,,,,,
2020-12-03,39.349998474121094,39.79999923706055,39.09000015258789,39.220001220703125,37.53187942504883,1530600,,,,,,,,
2020-12-04,39.439998626708984,39.86000061035156,39.060001373291016,39.56999969482422,37.8668098449707,1492600,,,,,,,,
2020-12-07,39.540000915527344,39.97999954223633,39.369998931884766,39.869998931884766,38.153900146484375,1603200,,,,,,,,
2020-12-08,39.689998626708984,40.2400016784668,39.529998779296875,39.7400016784668,38.02949523925781,1659000,,,,,,,,
