date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HKHC')","('high', 'HKHC')","('low', 'HKHC')","('close', 'HKHC')","('adj_close', 'HKHC')","('volume', 'HKHC')","('currency', '')"
2022-08-23,264.0,264.0,264.0,264.0,260.9107360839844,5,,,,,,,,
2022-08-24,276.0,280.0,276.0,280.0,276.7235107421875,6,,,,,,,,
2022-08-25,248.0,248.0,232.0,232.0,229.28517150878906,13,,,,,,,,
2022-08-26,232.0,232.0,232.0,232.0,229.28517150878906,0,,,,,,,,
2022-08-29,300.0,300.0,232.0,236.0,233.23837280273438,13,,,,,,,,
2022-08-30,236.0,236.0,220.0,220.0,217.4256134033203,15,,,,,,,,
2022-08-31,220.0,220.0,220.0,220.0,217.4256134033203,0,,,,,,,,
2022-09-01,260.0,260.0,260.0,260.0,256.9575500488281,65,,,,,,,,
2022-09-02,260.0,260.0,260.0,260.0,256.9575500488281,3,,,,,,,,
2022-09-06,260.0,260.0,260.0,260.0,256.9575500488281,0,,,,,,,,
2022-09-07,260.0,260.0,260.0,260.0,256.9575500488281,0,,,,,,,,
2022-09-08,260.0,260.0,260.0,260.0,256.9575500488281,0,,,,,,,,
2022-09-09,260.0,260.0,260.0,260.0,256.9575500488281,0,,,,,,,,
2022-09-12,240.0,256.0,240.0,240.0,237.19158935546875,19,,,,,,,,
2022-09-13,240.0,240.0,240.0,240.0,237.19158935546875,8,,,,,,,,
2022-09-14,240.0,240.0,240.0,240.0,237.19158935546875,2,,,,,,,,
2022-09-15,244.0,244.0,160.0,220.0,217.4256134033203,34,,,,,,,,
2022-09-16,208.0,208.0,208.0,208.0,205.5660400390625,1,,,,,,,,
2022-09-19,184.0,188.0,168.0,172.0,169.9873046875,260,,,,,,,,
2022-09-20,172.0,188.0,164.0,164.0,162.08090209960938,104,,,,,,,,
2022-09-21,164.0,164.0,164.0,164.0,162.08090209960938,47,,,,,,,,
2022-09-22,164.0,164.0,132.0,148.0,146.2681121826172,97,,,,,,,,
2022-09-23,144.0,156.0,132.0,156.0,154.17453002929688,71,,,,,,,,
2022-09-26,136.0,144.0,136.0,144.0,142.31494140625,13,,,,,,,,
2022-09-27,144.0,144.0,132.0,136.0,134.40855407714844,40,,,,,,,,
2022-09-28,136.0,144.0,136.0,144.0,142.31494140625,17,,,,,,,,
2022-09-29,136.0,136.0,132.0,132.0,130.4553680419922,74,,,,,,,,
2022-09-30,128.0,140.0,128.0,140.0,138.36175537109375,33,,,,,,,,
2022-10-03,140.0,140.0,140.0,140.0,138.36175537109375,1,,,,,,,,
2022-10-04,148.0,148.0,120.0,148.0,146.2681121826172,128,,,,,,,,
2022-10-05,128.0,128.0,116.0,116.0,114.64258575439453,71,,,,,,,,
2022-10-06,120.0,120.0,120.0,120.0,118.59579467773438,1,,,,,,,,
2022-10-07,120.0,120.0,116.0,116.0,114.64258575439453,48,,,,,,,,
2022-10-10,132.0,140.0,132.0,140.0,138.36175537109375,2,,,,,,,,
2022-10-11,116.0,116.0,116.0,116.0,114.64258575439453,26,,,,,,,,
2022-10-12,128.0,128.0,128.0,128.0,126.5021743774414,1,,,,,,,,
2022-10-13,120.0,120.0,108.0,108.0,106.73619079589844,108,,,,,,,,
2022-10-14,112.0,112.0,112.0,112.0,110.68939971923828,52,,,,,,,,
2022-10-17,108.0,120.0,100.0,100.0,98.82981872558594,119,,,,,,,,
2022-10-18,120.0,200.0,120.0,120.0,118.59579467773438,59,,,,,,,,
2022-10-19,120.0,148.0,120.0,120.0,118.59579467773438,38,,,,,,,,
2022-10-20,104.0,140.0,100.0,100.0,98.82981872558594,110,,,,,,,,
2022-10-21,92.0,100.0,88.0,96.0,94.87662506103516,114,,,,,,,,
2022-10-24,88.0,120.0,80.0,100.0,98.82981872558594,434,,,,,,,,
2022-10-25,120.0,120.0,100.0,100.0,98.82981872558594,48,,,,,,,,
2022-10-26,100.0,100.0,72.0,88.0,86.9702377319336,481,,,,,,,,
2022-10-27,80.0,136.0,76.0,88.0,86.9702377319336,40,,,,,,,,
2022-10-28,88.0,92.0,72.0,80.0,79.06385040283203,121,,,,,,,,
2022-10-31,72.0,116.0,72.0,100.0,98.82981872558594,47,,,,,,,,
2022-11-01,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-11-02,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-11-03,120.0,120.0,80.0,108.0,106.73619079589844,72,,,,,,,,
2022-11-04,108.0,108.0,104.0,104.0,102.78302001953125,7,,,,,,,,
2022-11-07,104.0,104.0,96.0,96.0,94.87662506103516,113,,,,,,,,
2022-11-08,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2022-11-09,92.0,92.0,92.0,92.0,90.9234390258789,3,,,,,,,,
2022-11-10,92.0,92.0,92.0,92.0,90.9234390258789,0,,,,,,,,
2022-11-11,92.0,100.0,92.0,100.0,98.82981872558594,30,,,,,,,,
2022-11-14,108.0,108.0,100.0,100.0,98.82981872558594,121,,,,,,,,
2022-11-15,96.0,96.0,96.0,96.0,94.87662506103516,57,,,,,,,,
2022-11-16,108.0,108.0,108.0,108.0,106.73619079589844,3,,,,,,,,
2022-11-17,100.0,100.0,100.0,100.0,98.82981872558594,19,,,,,,,,
2022-11-18,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-11-21,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-11-22,100.0,100.0,96.0,96.0,94.87662506103516,22,,,,,,,,
2022-11-23,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2022-11-25,104.0,104.0,104.0,104.0,102.78302001953125,3,,,,,,,,
2022-11-28,120.0,120.0,120.0,120.0,118.59579467773438,1,,,,,,,,
2022-11-29,116.0,116.0,116.0,116.0,114.64258575439453,37,,,,,,,,
2022-11-30,120.0,120.0,120.0,120.0,118.59579467773438,3,,,,,,,,
2022-12-01,120.0,120.0,120.0,120.0,118.59579467773438,0,,,,,,,,
2022-12-02,88.0,88.0,88.0,88.0,86.9702377319336,23,,,,,,,,
2022-12-05,100.0,100.0,100.0,100.0,98.82981872558594,13,,,,,,,,
2022-12-06,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-12-07,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2022-12-08,120.0,120.0,80.0,80.0,79.06385040283203,177,,,,,,,,
2022-12-09,100.0,100.0,76.0,76.0,75.11066436767578,39,,,,,,,,
2022-12-12,76.0,76.0,76.0,76.0,75.11066436767578,0,,,,,,,,
2022-12-13,80.0,80.0,80.0,80.0,79.06385040283203,42,,,,,,,,
2022-12-14,84.0,84.0,80.0,84.0,83.01705169677734,43,,,,,,,,
2022-12-15,92.0,96.0,88.0,96.0,94.87662506103516,50,,,,,,,,
2022-12-16,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2022-12-19,92.0,92.0,84.0,84.0,83.01705169677734,9,,,,,,,,
2022-12-20,84.0,84.0,84.0,84.0,83.01705169677734,0,,,,,,,,
2022-12-21,84.0,84.0,84.0,84.0,83.01705169677734,0,,,,,,,,
2022-12-22,76.0,96.0,76.0,76.0,75.11066436767578,39,,,,,,,,
2022-12-23,116.0,116.0,80.0,80.0,79.06385040283203,63,,,,,,,,
2022-12-27,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2022-12-28,100.0,100.0,84.0,84.0,83.01705169677734,88,,,,,,,,
2022-12-29,84.0,84.0,84.0,84.0,83.01705169677734,38,,,,,,,,
2022-12-30,116.0,116.0,84.0,88.0,86.9702377319336,163,,,,,,,,
2023-01-03,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-04,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-05,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-06,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-09,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-01-10,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-01-11,116.0,116.0,72.0,72.0,71.157470703125,56,,,,,,,,
2023-01-12,72.0,72.0,72.0,72.0,71.157470703125,0,,,,,,,,
2023-01-13,112.0,116.0,112.0,116.0,114.64258575439453,26,,,,,,,,
2023-01-17,92.0,92.0,92.0,92.0,90.9234390258789,2,,,,,,,,
2023-01-18,92.0,92.0,92.0,92.0,90.9234390258789,0,,,,,,,,
2023-01-19,92.0,92.0,88.0,88.0,86.9702377319336,30,,,,,,,,
2023-01-20,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-23,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-24,88.0,88.0,88.0,88.0,86.9702377319336,1,,,,,,,,
2023-01-25,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-01-26,100.0,100.0,100.0,100.0,98.82981872558594,1,,,,,,,,
2023-01-27,100.0,112.0,100.0,100.0,98.82981872558594,39,,,,,,,,
2023-01-30,100.0,100.0,100.0,100.0,98.82981872558594,11,,,,,,,,
2023-01-31,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-02-01,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-02-02,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-02-03,104.0,104.0,104.0,104.0,102.78302001953125,33,,,,,,,,
2023-02-06,112.0,116.0,100.0,100.0,98.82981872558594,62,,,,,,,,
2023-02-07,100.0,100.0,92.0,96.0,94.87662506103516,76,,,,,,,,
2023-02-08,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-09,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-10,108.0,108.0,108.0,108.0,106.73619079589844,1,,,,,,,,
2023-02-13,108.0,108.0,108.0,108.0,106.73619079589844,0,,,,,,,,
2023-02-14,104.0,104.0,96.0,96.0,94.87662506103516,26,,,,,,,,
2023-02-15,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-16,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-17,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-21,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-02-22,120.0,120.0,120.0,120.0,118.59579467773438,1,,,,,,,,
2023-02-23,120.0,120.0,120.0,120.0,118.59579467773438,0,,,,,,,,
2023-02-24,120.0,120.0,120.0,120.0,118.59579467773438,1,,,,,,,,
2023-02-27,108.0,108.0,108.0,108.0,106.73619079589844,25,,,,,,,,
2023-02-28,84.0,100.0,84.0,100.0,98.82981872558594,6,,,,,,,,
2023-03-01,100.0,100.0,84.0,92.0,90.9234390258789,5,,,,,,,,
2023-03-02,84.0,84.0,84.0,84.0,83.01705169677734,2,,,,,,,,
2023-03-03,120.0,120.0,72.0,100.0,98.82981872558594,7,,,,,,,,
2023-03-06,100.0,100.0,100.0,100.0,98.82981872558594,24,,,,,,,,
2023-03-07,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-03-08,100.0,100.0,88.0,96.0,94.87662506103516,188,,,,,,,,
2023-03-09,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-03-10,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-03-13,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-03-14,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-03-15,96.0,96.0,96.0,96.0,94.87662506103516,1,,,,,,,,
2023-03-16,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-03-17,100.0,100.0,100.0,100.0,98.82981872558594,1,,,,,,,,
2023-03-20,96.0,96.0,76.0,76.0,75.11066436767578,10,,,,,,,,
2023-03-21,100.0,100.0,64.0,72.0,71.157470703125,4,,,,,,,,
2023-03-22,40.0,68.0,40.0,68.0,67.20427703857422,2,,,,,,,,
2023-03-23,68.0,68.0,68.0,68.0,67.20427703857422,0,,,,,,,,
2023-03-24,80.0,100.0,72.0,72.0,71.157470703125,44,,,,,,,,
2023-03-27,88.0,88.0,72.0,80.0,79.06385040283203,18,,,,,,,,
2023-03-28,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-03-29,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-03-30,76.0,80.0,40.0,80.0,79.06385040283203,99,,,,,,,,
2023-03-31,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-03,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-04,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-05,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-06,80.0,96.0,80.0,96.0,94.87662506103516,11,,,,,,,,
2023-04-10,80.0,80.0,80.0,80.0,79.06385040283203,30,,,,,,,,
2023-04-11,88.0,88.0,88.0,88.0,86.9702377319336,1,,,,,,,,
2023-04-12,96.0,96.0,96.0,96.0,94.87662506103516,1,,,,,,,,
2023-04-13,88.0,88.0,80.0,80.0,79.06385040283203,127,,,,,,,,
2023-04-14,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-17,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-18,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-04-19,80.0,84.0,80.0,84.0,83.01705169677734,9,,,,,,,,
2023-04-20,88.0,88.0,88.0,88.0,86.9702377319336,23,,,,,,,,
2023-04-21,88.0,88.0,84.0,84.0,83.01705169677734,56,,,,,,,,
2023-04-24,88.0,88.0,88.0,88.0,86.9702377319336,0,,,,,,,,
2023-04-25,84.0,84.0,84.0,84.0,83.01705169677734,3,,,,,,,,
2023-04-26,84.0,84.0,84.0,84.0,83.01705169677734,5,,,,,,,,
2023-04-27,84.0,84.0,84.0,84.0,83.01705169677734,0,,,,,,,,
2023-04-28,84.0,84.0,84.0,84.0,83.01705169677734,1,,,,,,,,
2023-05-01,80.0,80.0,80.0,80.0,79.06385040283203,3,,,,,,,,
2023-05-02,72.0,72.0,72.0,72.0,71.157470703125,36,,,,,,,,
2023-05-03,72.0,72.0,72.0,72.0,71.157470703125,0,,,,,,,,
2023-05-04,72.0,72.0,72.0,72.0,71.157470703125,0,,,,,,,,
2023-05-05,72.0,72.0,72.0,72.0,71.157470703125,0,,,,,,,,
2023-05-08,72.0,72.0,72.0,72.0,71.157470703125,0,,,,,,,,
2023-05-09,88.0,88.0,88.0,88.0,86.9702377319336,3,,,,,,,,
2023-05-10,76.0,84.0,76.0,84.0,83.01705169677734,43,,,,,,,,
2023-05-11,80.0,80.0,80.0,80.0,79.06385040283203,3,,,,,,,,
2023-05-12,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-05-15,88.0,96.0,88.0,96.0,94.87662506103516,16,,,,,,,,
2023-05-16,80.0,80.0,80.0,80.0,79.06385040283203,5,,,,,,,,
2023-05-17,80.0,88.0,80.0,88.0,86.9702377319336,9,,,,,,,,
2023-05-18,88.0,88.0,80.0,80.0,79.06385040283203,68,,,,,,,,
2023-05-19,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-05-22,84.0,84.0,84.0,84.0,83.01705169677734,1,,,,,,,,
2023-05-23,84.0,84.0,84.0,84.0,83.01705169677734,0,,,,,,,,
2023-05-24,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-05-25,96.0,96.0,96.0,96.0,94.87662506103516,12,,,,,,,,
2023-05-26,96.0,96.0,96.0,96.0,94.87662506103516,0,,,,,,,,
2023-05-30,96.0,96.0,80.0,80.0,79.06385040283203,3,,,,,,,,
2023-05-31,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-01,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-02,80.0,84.0,80.0,84.0,83.01705169677734,13,,,,,,,,
2023-06-05,80.0,80.0,80.0,80.0,79.06385040283203,14,,,,,,,,
2023-06-06,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-07,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-08,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-09,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-12,80.0,80.0,80.0,80.0,79.06385040283203,0,,,,,,,,
2023-06-13,80.0,84.0,80.0,84.0,83.01705169677734,76,,,,,,,,
2023-06-14,84.0,92.0,80.0,92.0,90.9234390258789,24,,,,,,,,
2023-06-15,92.0,100.0,92.0,100.0,98.82981872558594,176,,,,,,,,
2023-06-16,108.0,108.0,108.0,108.0,106.73619079589844,8,,,,,,,,
2023-06-20,108.0,108.0,100.0,100.0,98.82981872558594,20,,,,,,,,
2023-06-21,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-22,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-23,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-26,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-27,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-28,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-29,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-06-30,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-07-03,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-07-05,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-07-06,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-07-07,100.0,100.0,100.0,100.0,98.82981872558594,0,,,,,,,,
2023-07-10,108.0,180.0,104.0,160.0,158.12770080566406,667,,,,,,,,
2023-07-11,112.0,204.0,112.0,172.0,169.9873046875,81,,,,,,,,
2023-07-12,172.0,172.0,172.0,172.0,169.9873046875,2,,,,,,,,
2023-07-13,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-07-14,160.0,160.0,120.0,132.0,130.4553680419922,37,,,,,,,,
2023-07-17,132.0,132.0,132.0,132.0,130.4553680419922,0,,,,,,,,
2023-07-18,112.0,160.0,112.0,160.0,158.12770080566406,13,,,,,,,,
2023-07-19,160.0,160.0,160.0,160.0,158.12770080566406,13,,,,,,,,
2023-07-20,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-07-21,160.0,180.0,132.0,180.0,177.89366149902344,41,,,,,,,,
2023-07-24,132.0,180.0,132.0,180.0,177.89366149902344,36,,,,,,,,
2023-07-25,132.0,176.0,132.0,176.0,173.9404754638672,4,,,,,,,,
2023-07-26,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-07-27,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-07-28,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-07-31,132.0,176.0,132.0,176.0,173.9404754638672,16,,,,,,,,
2023-08-01,132.0,176.0,132.0,176.0,173.9404754638672,9,,,,,,,,
2023-08-02,132.0,176.0,132.0,172.0,169.9873046875,7,,,,,,,,
2023-08-03,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-04,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-07,160.0,160.0,136.0,136.0,134.40855407714844,3,,,,,,,,
2023-08-08,144.0,144.0,144.0,144.0,142.31494140625,3,,,,,,,,
2023-08-09,148.0,176.0,148.0,176.0,173.9404754638672,3,,,,,,,,
2023-08-10,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-08-11,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-08-14,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-08-15,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-08-16,176.0,176.0,176.0,176.0,173.9404754638672,0,,,,,,,,
2023-08-17,152.0,172.0,132.0,172.0,169.9873046875,13,,,,,,,,
2023-08-18,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-21,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-22,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-23,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-24,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-25,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-28,172.0,172.0,172.0,172.0,169.9873046875,0,,,,,,,,
2023-08-29,152.0,168.0,136.0,168.0,166.0341033935547,4,,,,,,,,
2023-08-30,144.0,144.0,144.0,144.0,142.31494140625,3,,,,,,,,
2023-08-31,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-01,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-05,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-06,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-07,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-08,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-11,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-12,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-13,144.0,144.0,144.0,144.0,142.31494140625,0,,,,,,,,
2023-09-14,136.0,136.0,136.0,136.0,134.40855407714844,14,,,,,,,,
2023-09-15,172.0,172.0,136.0,136.0,134.40855407714844,20,,,,,,,,
2023-09-18,136.0,136.0,136.0,136.0,134.40855407714844,0,,,,,,,,
2023-09-19,136.0,136.0,136.0,136.0,134.40855407714844,0,,,,,,,,
2023-09-20,140.0,140.0,140.0,140.0,138.36175537109375,25,,,,,,,,
2023-09-21,140.0,140.0,140.0,140.0,138.36175537109375,38,,,,,,,,
2023-09-22,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-09-25,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-09-26,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-09-27,160.0,160.0,160.0,160.0,158.12770080566406,13,,,,,,,,
2023-09-28,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-09-29,160.0,160.0,160.0,160.0,158.12770080566406,13,,,,,,,,
2023-10-02,160.0,160.0,160.0,160.0,158.12770080566406,13,,,,,,,,
2023-10-03,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-10-04,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-10-05,148.0,148.0,116.0,140.0,138.36175537109375,33,,,,,,,,
2023-10-06,144.0,148.0,144.0,144.0,142.31494140625,20,,,,,,,,
2023-10-09,124.0,148.0,124.0,148.0,146.2681121826172,13,,,,,,,,
2023-10-10,132.0,132.0,132.0,132.0,130.4553680419922,1,,,,,,,,
2023-10-11,132.0,132.0,132.0,132.0,130.4553680419922,0,,,,,,,,
2023-10-12,140.0,148.0,132.0,148.0,146.2681121826172,66,,,,,,,,
2023-10-13,132.0,160.0,132.0,160.0,158.12770080566406,3,,,,,,,,
2023-10-16,160.0,160.0,160.0,160.0,158.12770080566406,1,,,,,,,,
2023-10-17,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-10-18,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-10-19,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-10-20,96.0,160.0,96.0,152.0,150.22132873535156,28,,,,,,,,
2023-10-23,96.0,152.0,96.0,152.0,150.22132873535156,53,,,,,,,,
2023-10-24,112.0,140.0,84.0,140.0,138.36175537109375,235,,,,,,,,
2023-10-25,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-10-26,140.0,140.0,140.0,140.0,138.36175537109375,19,,,,,,,,
2023-10-27,140.0,140.0,140.0,140.0,138.36175537109375,4,,,,,,,,
2023-10-30,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-10-31,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-01,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-02,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-03,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-06,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-07,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-08,128.0,140.0,128.0,140.0,138.36175537109375,80,,,,,,,,
2023-11-09,112.0,112.0,112.0,112.0,110.68939971923828,0,,,,,,,,
2023-11-10,120.0,132.0,120.0,132.0,130.4553680419922,62,,,,,,,,
2023-11-13,104.0,140.0,104.0,140.0,138.36175537109375,11,,,,,,,,
2023-11-14,120.0,136.0,120.0,132.0,130.4553680419922,44,,,,,,,,
2023-11-15,104.0,140.0,104.0,140.0,138.36175537109375,3,,,,,,,,
2023-11-16,112.0,120.0,112.0,120.0,118.59579467773438,1,,,,,,,,
2023-11-17,120.0,120.0,120.0,120.0,118.59579467773438,0,,,,,,,,
2023-11-20,140.0,140.0,140.0,140.0,138.36175537109375,6,,,,,,,,
2023-11-21,112.0,140.0,112.0,140.0,138.36175537109375,3,,,,,,,,
2023-11-22,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-11-24,104.0,132.0,104.0,132.0,130.4553680419922,13,,,,,,,,
2023-11-27,132.0,132.0,132.0,132.0,130.4553680419922,0,,,,,,,,
2023-11-28,132.0,132.0,132.0,132.0,130.4553680419922,0,,,,,,,,
2023-11-29,132.0,132.0,132.0,132.0,130.4553680419922,0,,,,,,,,
2023-11-30,132.0,140.0,120.0,140.0,138.36175537109375,17,,,,,,,,
2023-12-01,140.0,140.0,140.0,140.0,138.36175537109375,13,,,,,,,,
2023-12-04,140.0,140.0,140.0,140.0,138.36175537109375,0,,,,,,,,
2023-12-05,140.0,160.0,128.0,160.0,158.12770080566406,163,,,,,,,,
2023-12-06,168.0,168.0,156.0,156.0,154.17453002929688,30,,,,,,,,
2023-12-07,156.0,156.0,156.0,156.0,154.17453002929688,0,,,,,,,,
2023-12-08,144.0,160.0,140.0,156.0,154.17453002929688,106,,,,,,,,
2023-12-11,144.0,160.0,144.0,156.0,154.17453002929688,62,,,,,,,,
2023-12-12,128.0,160.0,128.0,156.0,154.17453002929688,25,,,,,,,,
2023-12-13,132.0,160.0,132.0,160.0,158.12770080566406,28,,,,,,,,
2023-12-14,160.0,160.0,160.0,160.0,158.12770080566406,3,,,,,,,,
2023-12-15,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-12-18,140.0,160.0,140.0,160.0,158.12770080566406,35,,,,,,,,
2023-12-19,140.0,160.0,140.0,160.0,158.12770080566406,20,,,,,,,,
2023-12-20,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-12-21,160.0,160.0,160.0,160.0,158.12770080566406,0,,,,,,,,
2023-12-22,120.0,160.0,120.0,160.0,158.12770080566406,40,,,,,,,,
2023-12-26,224.0,484.0,224.0,336.0,332.0682067871094,1677,,,,,,,,
2023-12-27,344.0,444.0,340.0,416.0,411.132080078125,781,,,,,,,,
