date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IFCNF')","('high', 'IFCNF')","('low', 'IFCNF')","('close', 'IFCNF')","('adj_close', 'IFCNF')","('volume', 'IFCNF')","('currency', '')"
2022-09-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-09-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-10-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-11-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2022-12-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-01-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-02-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-03-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-04-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-05-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-06-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-07-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-08-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-09-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-04,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-05,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-11,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-12,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-18,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-19,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-23,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-25,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-26,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-30,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-10-31,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-01,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-02,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-03,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-06,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-07,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-08,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-09,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-10,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-13,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-14,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-15,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-16,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-17,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-20,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-21,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-22,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-24,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-27,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-28,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-29,73.5,73.5,73.5,73.5,70.90699768066406,0,,,,,,,,
2023-11-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,40,,,,,,,,
2023-12-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2023-12-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
