date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LAB')","('high', 'LAB')","('low', 'LAB')","('close', 'LAB')","('adj_close', 'LAB')","('volume', 'LAB')","('currency', '')"
2020-07-08,4.460000038146973,5.800000190734863,4.400000095367432,5.679999828338623,5.679999828338623,8323500,,,,,,,,
2020-07-09,5.599999904632568,6.099999904632568,5.360000133514404,5.519999980926514,5.519999980926514,4388800,,,,,,,,
2020-07-10,5.510000228881836,6.050000190734863,5.059999942779541,5.860000133514404,5.860000133514404,3147800,,,,,,,,
2020-07-13,5.940000057220459,6.03000020980835,5.21999979019165,5.28000020980835,5.28000020980835,2585400,,,,,,,,
2020-07-14,5.28000020980835,5.449999809265137,5.139999866485596,5.409999847412109,5.409999847412109,1245100,,,,,,,,
2020-07-15,5.449999809265137,6.510000228881836,5.420000076293945,6.480000019073486,6.480000019073486,3887000,,,,,,,,
2020-07-16,6.400000095367432,6.429999828338623,6.0,6.119999885559082,6.119999885559082,1409100,,,,,,,,
2020-07-17,6.090000152587891,6.510000228881836,5.949999809265137,6.449999809265137,6.449999809265137,2029400,,,,,,,,
2020-07-20,6.510000228881836,6.650000095367432,6.230000019073486,6.300000190734863,6.300000190734863,1542000,,,,,,,,
2020-07-21,6.360000133514404,6.510000228881836,6.110000133514404,6.139999866485596,6.139999866485596,1859600,,,,,,,,
2020-07-22,6.190000057220459,6.369999885559082,5.880000114440918,5.96999979019165,5.96999979019165,1075700,,,,,,,,
2020-07-23,5.96999979019165,6.449999809265137,5.920000076293945,6.039999961853027,6.039999961853027,1253700,,,,,,,,
2020-07-24,6.099999904632568,6.150000095367432,5.550000190734863,5.590000152587891,5.590000152587891,1652100,,,,,,,,
2020-07-27,5.690000057220459,6.010000228881836,5.599999904632568,5.880000114440918,5.880000114440918,1526900,,,,,,,,
2020-07-28,5.860000133514404,5.900000095367432,5.429999828338623,5.480000019073486,5.480000019073486,912800,,,,,,,,
2020-07-29,5.460000038146973,5.590000152587891,5.269999980926514,5.429999828338623,5.429999828338623,862500,,,,,,,,
2020-07-30,5.25,5.949999809265137,5.179999828338623,5.840000152587891,5.840000152587891,1480800,,,,,,,,
2020-07-31,5.820000171661377,9.260000228881836,5.5,7.039999961853027,7.039999961853027,64597600,,,,,,,,
2020-08-03,7.0,7.510000228881836,6.820000171661377,7.010000228881836,7.010000228881836,3416200,,,,,,,,
2020-08-04,7.019999980926514,7.400000095367432,6.889999866485596,7.300000190734863,7.300000190734863,2091600,,,,,,,,
2020-08-05,7.539999961853027,7.829999923706055,7.329999923706055,7.420000076293945,7.420000076293945,4279200,,,,,,,,
2020-08-06,7.449999809265137,7.510000228881836,6.710000038146973,6.789999961853027,6.789999961853027,2657800,,,,,,,,
2020-08-07,7.449999809265137,7.800000190734863,6.989999771118164,7.610000133514404,7.610000133514404,3787700,,,,,,,,
2020-08-10,7.849999904632568,8.119999885559082,7.320000171661377,7.420000076293945,7.420000076293945,2143300,,,,,,,,
2020-08-11,7.349999904632568,7.679999828338623,7.010000228881836,7.429999828338623,7.429999828338623,3014200,,,,,,,,
2020-08-12,7.53000020980835,7.590000152587891,7.150000095367432,7.519999980926514,7.519999980926514,1994200,,,,,,,,
2020-08-13,7.480000019073486,8.149999618530273,7.380000114440918,7.949999809265137,7.949999809265137,2844900,,,,,,,,
2020-08-14,7.980000019073486,7.980000019073486,7.360000133514404,7.559999942779541,7.559999942779541,1897800,,,,,,,,
2020-08-17,7.610000133514404,8.210000038146973,7.510000228881836,8.100000381469727,8.100000381469727,4400800,,,,,,,,
2020-08-18,8.130000114440918,8.369999885559082,7.920000076293945,8.289999961853027,8.289999961853027,2837600,,,,,,,,
2020-08-19,8.229999542236328,8.279999732971191,7.710000038146973,7.769999980926514,7.769999980926514,1602400,,,,,,,,
2020-08-20,7.78000020980835,8.359999656677246,7.46999979019165,7.909999847412109,7.909999847412109,3203700,,,,,,,,
2020-08-21,7.820000171661377,9.199999809265137,7.769999980926514,8.720000267028809,8.720000267028809,7632800,,,,,,,,
2020-08-24,8.75,8.800000190734863,7.909999847412109,8.449999809265137,8.449999809265137,3009200,,,,,,,,
2020-08-25,8.5600004196167,9.5,8.539999961853027,8.789999961853027,8.789999961853027,7611500,,,,,,,,
2020-08-26,11.5,12.449999809265137,10.5600004196167,11.430000305175781,11.430000305175781,134186500,,,,,,,,
2020-08-27,9.949999809265137,10.100000381469727,7.46999979019165,8.399999618530273,8.399999618530273,46609600,,,,,,,,
2020-08-28,8.220000267028809,8.949999809265137,8.029999732971191,8.449999809265137,8.449999809265137,9828400,,,,,,,,
2020-08-31,8.289999961853027,8.520000457763672,7.71999979019165,7.849999904632568,7.849999904632568,4765400,,,,,,,,
2020-09-01,7.829999923706055,8.079999923706055,7.010000228881836,7.329999923706055,7.329999923706055,7934300,,,,,,,,
2020-09-02,7.079999923706055,7.53000020980835,6.5,7.360000133514404,7.360000133514404,5659400,,,,,,,,
2020-09-03,7.449999809265137,7.539999961853027,6.699999809265137,6.800000190734863,6.800000190734863,3136800,,,,,,,,
2020-09-04,6.630000114440918,6.760000228881836,5.5,6.139999866485596,6.139999866485596,6525000,,,,,,,,
2020-09-08,5.940000057220459,6.190000057220459,5.829999923706055,5.920000076293945,5.920000076293945,2580300,,,,,,,,
2020-09-09,5.96999979019165,6.480000019073486,5.96999979019165,6.239999771118164,6.239999771118164,3263000,,,,,,,,
2020-09-10,6.230000019073486,6.920000076293945,6.199999809265137,6.420000076293945,6.420000076293945,3176900,,,,,,,,
2020-09-11,6.389999866485596,6.900000095367432,6.340000152587891,6.619999885559082,6.619999885559082,3291800,,,,,,,,
2020-09-14,6.800000190734863,6.849999904632568,6.539999961853027,6.820000171661377,6.820000171661377,1765800,,,,,,,,
2020-09-15,6.860000133514404,7.25,6.639999866485596,6.699999809265137,6.699999809265137,3677600,,,,,,,,
2020-09-16,6.730000019073486,7.230000019073486,6.679999828338623,6.920000076293945,6.920000076293945,2464800,,,,,,,,
2020-09-17,6.75,7.329999923706055,6.539999961853027,7.150000095367432,7.150000095367432,3765200,,,,,,,,
2020-09-18,7.210000038146973,8.4399995803833,7.070000171661377,8.170000076293945,8.170000076293945,15172000,,,,,,,,
2020-09-21,7.96999979019165,8.539999961853027,7.46999979019165,8.510000228881836,8.510000228881836,5884900,,,,,,,,
2020-09-22,8.369999885559082,8.84000015258789,8.170000076293945,8.399999618530273,8.399999618530273,3863000,,,,,,,,
2020-09-23,8.350000381469727,8.470000267028809,7.320000171661377,7.440000057220459,7.440000057220459,3174100,,,,,,,,
2020-09-24,7.360000133514404,7.650000095367432,6.96999979019165,7.150000095367432,7.150000095367432,2707400,,,,,,,,
2020-09-25,7.130000114440918,7.260000228881836,6.78000020980835,7.070000171661377,7.070000171661377,3135100,,,,,,,,
2020-09-28,7.179999828338623,7.449999809265137,7.010000228881836,7.239999771118164,7.239999771118164,1836200,,,,,,,,
2020-09-29,7.539999961853027,7.860000133514404,7.300000190734863,7.679999828338623,7.679999828338623,3382400,,,,,,,,
2020-09-30,7.710000038146973,7.960000038146973,7.320000171661377,7.429999828338623,7.429999828338623,3615100,,,,,,,,
2020-10-01,7.340000152587891,8.149999618530273,7.340000152587891,7.909999847412109,7.909999847412109,3141700,,,,,,,,
2020-10-02,7.599999904632568,8.489999771118164,7.550000190734863,8.40999984741211,8.40999984741211,2738800,,,,,,,,
2020-10-05,8.40999984741211,8.819999694824219,8.329999923706055,8.649999618530273,8.649999618530273,2068200,,,,,,,,
2020-10-06,8.739999771118164,9.010000228881836,8.270000457763672,8.520000457763672,8.520000457763672,3158400,,,,,,,,
2020-10-07,8.479999542236328,8.869999885559082,8.470000267028809,8.539999961853027,8.539999961853027,1359200,,,,,,,,
2020-10-08,9.239999771118164,9.239999771118164,8.020000457763672,8.100000381469727,8.100000381469727,3954600,,,,,,,,
2020-10-09,8.149999618530273,8.270000457763672,7.760000228881836,7.809999942779541,7.809999942779541,1475900,,,,,,,,
2020-10-12,7.900000095367432,7.989999771118164,7.230000019073486,7.239999771118164,7.239999771118164,2494900,,,,,,,,
2020-10-13,7.21999979019165,7.360000133514404,7.070000171661377,7.130000114440918,7.130000114440918,1641400,,,,,,,,
2020-10-14,7.130000114440918,7.260000228881836,6.760000228881836,6.889999866485596,6.889999866485596,1889900,,,,,,,,
2020-10-15,6.820000171661377,7.070000171661377,6.699999809265137,6.809999942779541,6.809999942779541,1398600,,,,,,,,
2020-10-16,6.840000152587891,6.949999809265137,6.590000152587891,6.75,6.75,2623800,,,,,,,,
2020-10-19,7.489999771118164,7.679999828338623,7.0,7.150000095367432,7.150000095367432,4912200,,,,,,,,
2020-10-20,7.079999923706055,7.199999809265137,6.71999979019165,6.940000057220459,6.940000057220459,1873600,,,,,,,,
2020-10-21,6.900000095367432,6.949999809265137,6.539999961853027,6.559999942779541,6.559999942779541,1633800,,,,,,,,
2020-10-22,6.5,6.75,6.420000076293945,6.710000038146973,6.710000038146973,1315800,,,,,,,,
2020-10-23,6.730000019073486,6.809999942779541,6.360000133514404,6.449999809265137,6.449999809265137,1833300,,,,,,,,
2020-10-26,6.400000095367432,6.579999923706055,6.079999923706055,6.090000152587891,6.090000152587891,2071500,,,,,,,,
2020-10-27,6.130000114440918,6.639999866485596,6.110000133514404,6.289999961853027,6.289999961853027,2149000,,,,,,,,
2020-10-28,6.179999828338623,6.25,5.829999923706055,5.949999809265137,5.949999809265137,1646500,,,,,,,,
2020-10-29,5.949999809265137,6.019999980926514,5.739999771118164,5.849999904632568,5.849999904632568,1288700,,,,,,,,
2020-10-30,5.840000152587891,5.869999885559082,5.480000019073486,5.739999771118164,5.739999771118164,2080100,,,,,,,,
2020-11-02,6.039999961853027,6.050000190734863,5.659999847412109,6.039999961853027,6.039999961853027,1948800,,,,,,,,
2020-11-03,6.090000152587891,6.53000020980835,6.03000020980835,6.460000038146973,6.460000038146973,1473400,,,,,,,,
2020-11-04,6.519999980926514,6.78000020980835,6.340000152587891,6.659999847412109,6.659999847412109,1113700,,,,,,,,
2020-11-05,6.820000171661377,6.900000095367432,6.610000133514404,6.800000190734863,6.800000190734863,1510200,,,,,,,,
2020-11-06,7.0,7.929999828338623,6.820000171661377,7.559999942779541,7.559999942779541,4428600,,,,,,,,
2020-11-09,6.25,6.25,5.099999904632568,6.010000228881836,6.010000228881836,7215100,,,,,,,,
2020-11-10,6.110000133514404,6.139999866485596,5.199999809265137,5.449999809265137,5.449999809265137,3345400,,,,,,,,
2020-11-11,5.550000190734863,6.0,5.510000228881836,5.739999771118164,5.739999771118164,2578700,,,,,,,,
2020-11-12,5.760000228881836,6.389999866485596,5.760000228881836,6.139999866485596,6.139999866485596,3163200,,,,,,,,
2020-11-13,6.239999771118164,6.369999885559082,5.920000076293945,6.010000228881836,6.010000228881836,2020600,,,,,,,,
2020-11-16,5.920000076293945,6.179999828338623,5.630000114440918,6.079999923706055,6.079999923706055,2123800,,,,,,,,
2020-11-17,6.070000171661377,6.150000095367432,5.96999979019165,6.039999961853027,6.039999961853027,1061100,,,,,,,,
2020-11-18,5.989999771118164,6.380000114440918,5.989999771118164,6.0,6.0,1238200,,,,,,,,
2020-11-19,6.039999961853027,6.320000171661377,5.989999771118164,6.28000020980835,6.28000020980835,1393700,,,,,,,,
2020-11-20,6.269999980926514,6.440000057220459,6.139999866485596,6.239999771118164,6.239999771118164,1552200,,,,,,,,
2020-11-23,6.179999828338623,6.289999961853027,5.920000076293945,5.949999809265137,5.949999809265137,1902600,,,,,,,,
2020-11-24,6.25,6.440000057220459,5.699999809265137,5.760000228881836,5.760000228881836,2234300,,,,,,,,
2020-11-25,5.710000038146973,5.769999980926514,5.539999961853027,5.75,5.75,2200100,,,,,,,,
2020-11-27,5.739999771118164,6.139999866485596,5.670000076293945,6.119999885559082,6.119999885559082,1252100,,,,,,,,
2020-11-30,6.119999885559082,6.360000133514404,6.070000171661377,6.260000228881836,6.260000228881836,2951100,,,,,,,,
2020-12-01,6.320000171661377,6.5,6.239999771118164,6.429999828338623,6.429999828338623,3141200,,,,,,,,
2020-12-02,6.429999828338623,6.429999828338623,6.0,6.059999942779541,6.059999942779541,1928000,,,,,,,,
2020-12-03,6.059999942779541,6.269999980926514,5.989999771118164,6.119999885559082,6.119999885559082,982200,,,,,,,,
2020-12-04,6.119999885559082,6.289999961853027,5.989999771118164,6.150000095367432,6.150000095367432,1441900,,,,,,,,
