date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HCI')","('high', 'HCI')","('low', 'HCI')","('close', 'HCI')","('adj_close', 'HCI')","('volume', 'HCI')","('currency', '')"
2020-07-30,43.88999938964844,44.70000076293945,43.529998779296875,44.459999084472656,39.58793640136719,31600,,,,,,,,
2020-07-31,44.099998474121094,44.720001220703125,43.029998779296875,44.619998931884766,39.730411529541016,67900,,,,,,,,
2020-08-03,44.29999923706055,45.209999084472656,44.29999923706055,44.849998474121094,39.935203552246094,36500,,,,,,,,
2020-08-04,44.560001373291016,45.810001373291016,44.290000915527344,45.65999984741211,40.65644073486328,47000,,,,,,,,
2020-08-05,46.13999938964844,47.70000076293945,46.119998931884766,46.7400016784668,41.61808395385742,73000,,,,,,,,
2020-08-06,46.97999954223633,47.4900016784668,46.66999816894531,46.77000045776367,41.64480972290039,34900,,,,,,,,
2020-08-07,49.0,59.709999084472656,49.0,59.58000183105469,53.051048278808594,333100,,,,,,,,
2020-08-10,59.81999969482422,62.93000030517578,59.81999969482422,60.900001525878906,54.22639846801758,176600,,,,,,,,
2020-08-11,61.029998779296875,61.91999816894531,60.040000915527344,60.5,53.8702278137207,249000,,,,,,,,
2020-08-12,61.209999084472656,61.209999084472656,58.439998626708984,59.0,52.534610748291016,115400,,,,,,,,
2020-08-13,58.75,58.75,57.220001220703125,57.5099983215332,51.207889556884766,60300,,,,,,,,
2020-08-14,57.189998626708984,57.63999938964844,55.439998626708984,55.59000015258789,49.4983024597168,92800,,,,,,,,
2020-08-17,55.2400016784668,55.650001525878906,54.45000076293945,54.720001220703125,48.72361755371094,58300,,,,,,,,
2020-08-18,54.599998474121094,54.970001220703125,54.060001373291016,54.400001525878906,48.43868637084961,38300,,,,,,,,
2020-08-19,54.470001220703125,57.290000915527344,54.470001220703125,56.97999954223633,50.735965728759766,88300,,,,,,,,
2020-08-20,56.34000015258789,56.79999923706055,54.59000015258789,55.15999984741211,49.46262741088867,81600,,,,,,,,
2020-08-21,55.0,55.810001373291016,54.66999816894531,55.04999923706055,49.363990783691406,115200,,,,,,,,
2020-08-24,55.380001068115234,56.77000045776367,54.900001525878906,55.59000015258789,49.84821319580078,97200,,,,,,,,
2020-08-25,56.189998626708984,56.65999984741211,55.599998474121094,56.2400016784668,50.43108367919922,39900,,,,,,,,
2020-08-26,56.060001373291016,56.709999084472656,54.0099983215332,54.380001068115234,48.763187408447266,47600,,,,,,,,
2020-08-27,54.29999923706055,56.08000183105469,54.29999923706055,54.529998779296875,48.897705078125,49600,,,,,,,,
2020-08-28,54.68000030517578,55.02000045776367,53.220001220703125,54.939998626708984,49.26535415649414,57000,,,,,,,,
2020-08-31,55.40999984741211,55.52000045776367,54.380001068115234,54.720001220703125,49.068077087402344,44200,,,,,,,,
2020-09-01,54.90999984741211,55.52000045776367,54.33000183105469,55.400001525878906,49.6778450012207,20500,,,,,,,,
2020-09-02,55.349998474121094,56.2400016784668,54.84000015258789,55.68000030517578,49.928924560546875,26600,,,,,,,,
2020-09-03,55.959999084472656,56.77000045776367,54.029998779296875,55.04999923706055,49.363990783691406,61000,,,,,,,,
2020-09-04,55.77000045776367,55.95000076293945,54.43000030517578,55.540000915527344,49.80338668823242,25700,,,,,,,,
2020-09-08,55.529998779296875,55.79999923706055,54.0099983215332,55.0099983215332,49.328121185302734,28700,,,,,,,,
2020-09-09,55.220001220703125,56.02000045776367,55.060001373291016,55.619998931884766,49.87511444091797,24000,,,,,,,,
2020-09-10,55.58000183105469,55.58000183105469,54.52000045776367,54.619998931884766,48.97840118408203,30100,,,,,,,,
2020-09-11,54.52000045776367,55.119998931884766,53.900001525878906,54.25,48.64662551879883,27000,,,,,,,,
2020-09-14,54.150001525878906,54.97999954223633,53.90999984741211,54.099998474121094,48.512115478515625,34800,,,,,,,,
2020-09-15,53.93000030517578,54.619998931884766,52.91999816894531,53.349998474121094,47.839576721191406,40400,,,,,,,,
2020-09-16,53.16999816894531,53.9900016784668,51.900001525878906,52.11000061035156,46.727664947509766,25500,,,,,,,,
2020-09-17,51.650001525878906,52.45000076293945,51.540000915527344,51.77000045776367,46.42277526855469,29400,,,,,,,,
2020-09-18,52.18000030517578,52.93000030517578,51.439998626708984,52.790000915527344,47.337432861328125,110300,,,,,,,,
2020-09-21,52.09000015258789,52.209999084472656,50.959999084472656,51.79999923706055,46.449668884277344,35600,,,,,,,,
2020-09-22,51.56999969482422,52.119998931884766,51.0,51.209999084472656,45.920623779296875,37400,,,,,,,,
2020-09-23,51.0099983215332,51.29999923706055,50.2400016784668,50.2400016784668,45.050811767578125,39800,,,,,,,,
2020-09-24,50.38999938964844,51.16999816894531,50.20000076293945,50.369998931884766,45.167381286621094,41900,,,,,,,,
2020-09-25,50.0,50.349998474121094,49.599998474121094,49.65999984741211,44.53071975708008,41600,,,,,,,,
2020-09-28,50.09000015258789,51.72999954223633,50.09000015258789,50.810001373291016,45.56193161010742,41800,,,,,,,,
2020-09-29,50.779998779296875,50.779998779296875,49.150001525878906,49.70000076293945,44.56657409667969,28100,,,,,,,,
2020-09-30,49.93000030517578,50.4900016784668,48.65999984741211,49.290000915527344,44.19893264770508,43100,,,,,,,,
2020-10-01,48.97999954223633,49.38999938964844,48.43000030517578,49.18000030517578,44.10028839111328,36700,,,,,,,,
2020-10-02,48.5099983215332,49.599998474121094,48.4900016784668,48.630001068115234,43.60710525512695,33400,,,,,,,,
2020-10-05,48.68000030517578,49.40999984741211,48.54999923706055,48.66999816894531,43.642967224121094,28600,,,,,,,,
2020-10-06,49.22999954223633,49.939998626708984,48.560001373291016,49.29999923706055,44.20790481567383,28200,,,,,,,,
2020-10-07,49.04999923706055,49.04999923706055,47.86000061035156,47.90999984741211,42.961463928222656,36800,,,,,,,,
2020-10-08,48.380001068115234,48.79999923706055,47.400001525878906,47.65999984741211,42.73728942871094,37500,,,,,,,,
2020-10-09,47.66999816894531,48.0,47.22999954223633,47.75,42.817996978759766,23600,,,,,,,,
2020-10-12,47.38999938964844,48.25,47.38999938964844,47.869998931884766,42.92559814453125,38900,,,,,,,,
2020-10-13,47.2599983215332,47.369998931884766,46.650001525878906,47.0099983215332,42.15442657470703,46900,,,,,,,,
2020-10-14,46.880001068115234,47.4900016784668,46.77000045776367,47.09000015258789,42.22616958618164,26600,,,,,,,,
2020-10-15,46.61000061035156,47.86000061035156,46.29999923706055,46.970001220703125,42.11856460571289,28500,,,,,,,,
2020-10-16,46.84000015258789,47.220001220703125,46.59000015258789,46.7599983215332,41.93024826049805,45200,,,,,,,,
2020-10-19,47.15999984741211,47.36000061035156,46.61000061035156,46.650001525878906,41.83161544799805,36900,,,,,,,,
2020-10-20,47.18000030517578,47.369998931884766,46.72999954223633,47.2400016784668,42.36066818237305,24100,,,,,,,,
2020-10-21,47.400001525878906,48.54999923706055,47.400001525878906,48.470001220703125,43.46363067626953,41200,,,,,,,,
2020-10-22,48.68000030517578,49.970001220703125,48.5,48.83000183105469,43.78643798828125,29000,,,,,,,,
2020-10-23,48.59000015258789,50.650001525878906,48.59000015258789,50.5,45.28394317626953,34900,,,,,,,,
2020-10-26,49.91999816894531,51.209999084472656,47.900001525878906,49.599998474121094,44.47691345214844,36000,,,,,,,,
2020-10-27,49.33000183105469,49.33000183105469,47.27000045776367,47.720001220703125,42.79109573364258,48600,,,,,,,,
2020-10-28,47.2400016784668,47.869998931884766,46.630001068115234,47.439998626708984,42.540008544921875,32000,,,,,,,,
2020-10-29,47.25,47.84000015258789,46.63999938964844,47.029998779296875,42.17235565185547,36500,,,,,,,,
2020-10-30,47.02000045776367,48.27000045776367,46.849998474121094,46.97999954223633,42.12752151489258,40900,,,,,,,,
2020-11-02,47.47999954223633,48.310001373291016,47.02000045776367,48.20000076293945,43.22150802612305,31600,,,,,,,,
2020-11-03,48.720001220703125,48.9900016784668,48.0,48.279998779296875,43.29324722290039,26600,,,,,,,,
2020-11-04,47.400001525878906,49.25,47.400001525878906,48.91999816894531,43.86714172363281,35800,,,,,,,,
2020-11-05,48.95000076293945,49.25,47.88999938964844,48.0,43.04218292236328,57100,,,,,,,,
2020-11-06,49.54999923706055,53.040000915527344,48.47999954223633,51.790000915527344,46.44070816040039,79500,,,,,,,,
2020-11-09,53.86000061035156,55.0,51.04999923706055,51.369998931884766,46.06410217285156,70900,,,,,,,,
2020-11-10,51.5,53.529998779296875,51.0099983215332,53.13999938964844,47.65127944946289,63900,,,,,,,,
2020-11-11,53.540000915527344,53.540000915527344,51.5,53.220001220703125,47.72300720214844,37600,,,,,,,,
2020-11-12,52.779998779296875,52.779998779296875,50.099998474121094,50.84000015258789,45.58883285522461,35000,,,,,,,,
2020-11-13,51.25,52.08000183105469,50.209999084472656,51.779998779296875,46.4317512512207,44200,,,,,,,,
2020-11-16,52.16999816894531,54.310001373291016,52.16999816894531,52.9900016784668,47.516761779785156,29900,,,,,,,,
2020-11-17,52.599998474121094,53.790000915527344,52.41999816894531,52.9900016784668,47.516761779785156,31100,,,,,,,,
2020-11-18,53.02000045776367,53.22999954223633,51.66999816894531,51.790000915527344,46.44070816040039,24400,,,,,,,,
2020-11-19,51.5099983215332,51.970001220703125,50.560001373291016,51.369998931884766,46.422637939453125,46000,,,,,,,,
2020-11-20,50.9900016784668,51.959999084472656,50.79999923706055,51.70000076293945,46.720855712890625,101800,,,,,,,,
2020-11-23,51.77000045776367,53.0,51.7599983215332,52.70000076293945,47.62454605102539,23000,,,,,,,,
2020-11-24,53.13999938964844,53.95000076293945,52.529998779296875,53.470001220703125,48.32039260864258,107600,,,,,,,,
2020-11-25,53.209999084472656,53.43000030517578,52.720001220703125,52.88999938964844,47.7962532043457,23800,,,,,,,,
2020-11-27,52.650001525878906,52.84000015258789,51.18000030517578,52.84000015258789,47.75106430053711,21600,,,,,,,,
2020-11-30,52.31999969482422,52.7599983215332,51.439998626708984,52.150001525878906,47.12752151489258,78900,,,,,,,,
2020-12-01,52.7599983215332,52.810001373291016,51.63999938964844,51.869998931884766,46.874473571777344,38000,,,,,,,,
2020-12-02,51.75,52.779998779296875,51.43000030517578,52.2400016784668,47.20884704589844,42500,,,,,,,,
2020-12-03,52.5,52.5,51.79999923706055,52.04999923706055,47.037147521972656,14300,,,,,,,,
2020-12-04,52.36000061035156,52.93000030517578,51.56999969482422,52.869998931884766,47.77817916870117,16700,,,,,,,,
2020-12-07,52.810001373291016,53.209999084472656,52.56999969482422,52.75,47.66972732543945,47400,,,,,,,,
2020-12-08,52.90999984741211,52.90999984741211,51.880001068115234,52.52000045776367,47.46187973022461,32000,,,,,,,,
2020-12-09,52.93000030517578,53.09000015258789,52.41999816894531,52.61000061035156,47.54322052001953,25100,,,,,,,,
2020-12-10,52.43000030517578,52.9900016784668,52.060001373291016,52.79999923706055,47.71490478515625,23500,,,,,,,,
2020-12-11,52.29999923706055,52.599998474121094,50.9900016784668,51.099998474121094,46.17863464355469,35900,,,,,,,,
2020-12-14,51.459999084472656,52.11000061035156,51.2599983215332,51.630001068115234,46.6576042175293,31500,,,,,,,,
2020-12-15,51.7400016784668,53.0099983215332,50.619998931884766,52.86000061035156,47.769134521484375,24500,,,,,,,,
