date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SUPV')","('high', 'SUPV')","('low', 'SUPV')","('close', 'SUPV')","('adj_close', 'SUPV')","('volume', 'SUPV')","('currency', '')"
2020-06-03,2.490000009536743,2.640000104904175,2.390000104904175,2.5399999618530273,2.3865609169006348,1271000,,,,,,,,
2020-06-04,2.6500000953674316,2.6600000858306885,2.450000047683716,2.4700000286102295,2.3207898139953613,511100,,,,,,,,
2020-06-05,2.640000104904175,2.700000047683716,2.549999952316284,2.609999895095825,2.4523324966430664,503800,,,,,,,,
2020-06-08,2.799999952316284,2.9700000286102295,2.630000114440918,2.930000066757202,2.7530016899108887,1548100,,,,,,,,
2020-06-09,2.640000104904175,2.9100000858306885,2.440000057220459,2.7899999618530273,2.6214585304260254,933900,,,,,,,,
2020-06-10,2.75,2.9800000190734863,2.619999885559082,2.759999990463257,2.593270778656006,705700,,,,,,,,
2020-06-11,2.5799999237060547,2.7300000190734863,2.390000104904175,2.390000104904175,2.245622158050537,838800,,,,,,,,
2020-06-12,2.5899999141693115,2.630000114440918,2.4200000762939453,2.5799999237060547,2.4241445064544678,670000,,,,,,,,
2020-06-15,2.430000066757202,2.549999952316284,2.4000000953674316,2.450000047683716,2.3019979000091553,396200,,,,,,,,
2020-06-16,2.700000047683716,2.700000047683716,2.4700000286102295,2.5,2.3489773273468018,631400,,,,,,,,
2020-06-17,2.5899999141693115,2.5899999141693115,2.3499999046325684,2.4000000953674316,2.2550182342529297,408300,,,,,,,,
2020-06-18,2.299999952316284,2.3499999046325684,2.049999952316284,2.069999933242798,1.9449530839920044,2223800,,,,,,,,
2020-06-19,2.2699999809265137,2.319999933242798,2.119999885559082,2.2799999713897705,2.1422672271728516,1623200,,,,,,,,
2020-06-22,2.2699999809265137,2.3499999046325684,2.1519999504089355,2.2100000381469727,2.076496124267578,369300,,,,,,,,
2020-06-23,2.299999952316284,2.4200000762939453,2.2300000190734863,2.2899999618530273,2.151663303375244,574700,,,,,,,,
2020-06-24,2.2899999618530273,2.309999942779541,2.190000057220459,2.190000057220459,2.057704210281372,809400,,,,,,,,
2020-06-25,2.2100000381469727,2.490000009536743,2.2079999446868896,2.450000047683716,2.3019979000091553,1280900,,,,,,,,
2020-06-26,2.4800000190734863,2.490000009536743,2.299999952316284,2.3399999141693115,2.1986427307128906,386700,,,,,,,,
2020-06-29,2.450000047683716,2.4800000190734863,2.2909998893737793,2.309999942779541,2.170454978942871,548500,,,,,,,,
2020-06-30,2.2899999618530273,2.299999952316284,2.180000066757202,2.200000047683716,2.0671000480651855,676100,,,,,,,,
2020-07-01,2.200000047683716,2.3299999237060547,2.180000066757202,2.309999942779541,2.170454978942871,322000,,,,,,,,
2020-07-02,2.380000114440918,2.430000066757202,2.200000047683716,2.200000047683716,2.0671000480651855,349700,,,,,,,,
2020-07-06,2.4200000762939453,2.7200000286102295,2.3299999237060547,2.700000047683716,2.536895513534546,1750200,,,,,,,,
2020-07-07,2.680000066757202,2.680000066757202,2.4800000190734863,2.5399999618530273,2.3865609169006348,605600,,,,,,,,
2020-07-08,2.549999952316284,2.640000104904175,2.4800000190734863,2.5299999713897705,2.377164840698242,448400,,,,,,,,
2020-07-09,2.549999952316284,2.569999933242798,2.369999885559082,2.4100000858306885,2.2644143104553223,371500,,,,,,,,
2020-07-10,2.4000000953674316,2.609999895095825,2.380000114440918,2.5399999618530273,2.3865609169006348,721100,,,,,,,,
2020-07-13,2.619999885559082,2.7200000286102295,2.5199999809265137,2.5199999809265137,2.3677690029144287,1118300,,,,,,,,
2020-07-14,2.509999990463257,2.609999895095825,2.4100000858306885,2.5899999141693115,2.4335403442382812,449000,,,,,,,,
2020-07-15,2.619999885559082,2.700000047683716,2.5999999046325684,2.6500000953674316,2.4899158477783203,638500,,,,,,,,
2020-07-16,2.630000114440918,2.630000114440918,2.5199999809265137,2.5899999141693115,2.4335403442382812,217600,,,,,,,,
2020-07-17,2.640000104904175,2.7699999809265137,2.609999895095825,2.700000047683716,2.536895513534546,847000,,,,,,,,
2020-07-20,2.6600000858306885,2.694000005722046,2.549999952316284,2.559999942779541,2.405352830886841,293300,,,,,,,,
2020-07-21,2.5299999713897705,2.759999990463257,2.5299999713897705,2.75,2.5838749408721924,666600,,,,,,,,
2020-07-22,2.700000047683716,2.9830000400543213,2.680000066757202,2.950000047683716,2.7717933654785156,1005800,,,,,,,,
2020-07-23,2.990000009536743,3.1700000762939453,2.8499999046325684,2.9800000190734863,2.799981117248535,1742700,,,,,,,,
2020-07-24,3.0299999713897705,3.109999895095825,2.9200000762939453,2.940000057220459,2.762397527694702,877400,,,,,,,,
2020-07-27,2.930000066757202,3.109999895095825,2.869999885559082,3.009999990463257,2.8281686305999756,575800,,,,,,,,
2020-07-28,3.0,3.059999942779541,2.880000114440918,2.950000047683716,2.7717933654785156,589000,,,,,,,,
2020-07-29,3.0,3.049999952316284,2.930000066757202,2.990000009536743,2.8093767166137695,137200,,,,,,,,
2020-07-30,2.8399999141693115,3.0,2.813999891281128,2.9800000190734863,2.799981117248535,440900,,,,,,,,
2020-07-31,2.9100000858306885,3.049999952316284,2.859999895095825,2.880000114440918,2.706022024154663,235500,,,,,,,,
2020-08-03,2.8299999237060547,3.380000114440918,2.7200000286102295,3.2300000190734863,3.034878730773926,1832500,,,,,,,,
2020-08-04,3.6600000858306885,3.680000066757202,3.069999933242798,3.180000066757202,2.9878990650177,3003500,,,,,,,,
2020-08-05,3.240000009536743,3.380000114440918,2.9700000286102295,2.990000009536743,2.8093767166137695,1224600,,,,,,,,
2020-08-06,2.940000057220459,3.0299999713897705,2.8499999046325684,2.950000047683716,2.7717933654785156,769700,,,,,,,,
2020-08-07,2.9100000858306885,2.9800000190734863,2.859999895095825,2.930000066757202,2.7530016899108887,387200,,,,,,,,
2020-08-10,2.9800000190734863,3.059999942779541,2.8499999046325684,2.880000114440918,2.706022024154663,399000,,,,,,,,
2020-08-11,2.950000047683716,2.9549999237060547,2.700000047683716,2.700000047683716,2.536895513534546,493900,,,,,,,,
2020-08-12,2.7699999809265137,2.809999942779541,2.559999942779541,2.640000104904175,2.480520009994507,970500,,,,,,,,
2020-08-13,2.5899999141693115,2.799999952316284,2.5899999141693115,2.680000066757202,2.518103837966919,506600,,,,,,,,
2020-08-14,2.740000009536743,2.740000009536743,2.609999895095825,2.609999895095825,2.4523324966430664,289700,,,,,,,,
2020-08-17,2.630000114440918,2.630000114440918,2.4800000190734863,2.559999942779541,2.405352830886841,500600,,,,,,,,
2020-08-18,2.559999942779541,2.680000066757202,2.5299999713897705,2.5399999618530273,2.3865609169006348,266800,,,,,,,,
2020-08-19,2.549999952316284,2.6449999809265137,2.4600000381469727,2.4700000286102295,2.3207898139953613,414100,,,,,,,,
2020-08-20,2.5,2.6500000953674316,2.4100000858306885,2.559999942779541,2.405352830886841,493600,,,,,,,,
2020-08-21,2.5999999046325684,2.6700000762939453,2.507999897003174,2.5199999809265137,2.3677690029144287,498200,,,,,,,,
2020-08-24,2.490000009536743,2.5350000858306885,2.369999885559082,2.440000057220459,2.2926018238067627,663400,,,,,,,,
2020-08-25,2.430000066757202,2.5,2.359999895095825,2.440000057220459,2.2926018238067627,310200,,,,,,,,
2020-08-26,2.490000009536743,2.5,2.4059998989105225,2.4200000762939453,2.273810386657715,230200,,,,,,,,
2020-08-27,2.440000057220459,2.4800000190734863,2.3559999465942383,2.4200000762939453,2.273810386657715,163900,,,,,,,,
2020-08-28,2.4000000953674316,2.680000066757202,2.4000000953674316,2.680000066757202,2.518103837966919,332200,,,,,,,,
2020-08-31,2.75,2.7760000228881836,2.569999933242798,2.569999933242798,2.4147486686706543,602300,,,,,,,,
2020-09-01,2.609999895095825,2.640000104904175,2.549999952316284,2.619999885559082,2.461728096008301,235500,,,,,,,,
2020-09-02,2.5999999046325684,2.5999999046325684,2.507999897003174,2.559999942779541,2.405352830886841,215400,,,,,,,,
2020-09-03,2.5299999713897705,2.6700000762939453,2.5299999713897705,2.559999942779541,2.405352830886841,285700,,,,,,,,
2020-09-04,2.630000114440918,2.630000114440918,2.4700000286102295,2.509999990463257,2.3583731651306152,282500,,,,,,,,
2020-09-08,2.549999952316284,2.5899999141693115,2.4100000858306885,2.559999942779541,2.405352830886841,197800,,,,,,,,
2020-09-09,2.549999952316284,2.630000114440918,2.5199999809265137,2.5799999237060547,2.4241445064544678,380700,,,,,,,,
2020-09-10,2.630000114440918,2.7149999141693115,2.569999933242798,2.619999885559082,2.461728096008301,339200,,,,,,,,
2020-09-11,2.630000114440918,2.6600000858306885,2.490000009536743,2.5399999618530273,2.3865609169006348,132500,,,,,,,,
2020-09-14,2.5199999809265137,2.549999952316284,2.4000000953674316,2.4200000762939453,2.273810386657715,273900,,,,,,,,
2020-09-15,2.440000057220459,2.5999999046325684,2.3499999046325684,2.5,2.3489773273468018,665500,,,,,,,,
2020-09-16,2.4000000953674316,2.4189999103546143,2.180000066757202,2.2699999809265137,2.132871389389038,1147000,,,,,,,,
2020-09-17,2.200000047683716,2.240000009536743,2.109999895095825,2.109999895095825,1.982536792755127,449800,,,,,,,,
2020-09-18,2.140000104904175,2.180000066757202,2.0350000858306885,2.049999952316284,1.9261614084243774,465800,,,,,,,,
2020-09-21,2.0199999809265137,2.0299999713897705,1.899999976158142,1.9199999570846558,1.8040145635604858,713400,,,,,,,,
2020-09-22,1.940000057220459,1.9900000095367432,1.7599999904632568,1.7699999809265137,1.6630759239196777,560100,,,,,,,,
2020-09-23,1.809999942779541,1.8700000047683716,1.659999966621399,1.6699999570846558,1.5691168308258057,780600,,,,,,,,
2020-09-24,1.7300000190734863,1.9800000190734863,1.659999966621399,1.899999976158142,1.7852227687835693,980000,,,,,,,,
2020-09-25,1.9600000381469727,1.9600000381469727,1.7799999713897705,1.7999999523162842,1.6912636756896973,418900,,,,,,,,
2020-09-28,1.840000033378601,1.8899999856948853,1.7200000286102295,1.7300000190734863,1.6254924535751343,458900,,,,,,,,
2020-09-29,1.7200000286102295,1.840000033378601,1.7000000476837158,1.7799999713897705,1.6724718809127808,423500,,,,,,,,
2020-09-30,1.7699999809265137,1.8350000381469727,1.7699999809265137,1.809999942779541,1.7006595134735107,142300,,,,,,,,
2020-10-01,1.7899999618530273,1.8799999952316284,1.7899999618530273,1.8600000143051147,1.7476392984390259,159400,,,,,,,,
2020-10-02,1.7699999809265137,1.8700000047683716,1.7200000286102295,1.7899999618530273,1.6818677186965942,265300,,,,,,,,
2020-10-05,1.7699999809265137,1.8350000381469727,1.7549999952316284,1.7799999713897705,1.6724718809127808,182900,,,,,,,,
2020-10-06,1.7599999904632568,1.8049999475479126,1.690000057220459,1.7000000476837158,1.5973047018051147,818700,,,,,,,,
2020-10-07,1.7000000476837158,1.7599999904632568,1.6799999475479126,1.6799999475479126,1.5785126686096191,507500,,,,,,,,
2020-10-08,1.7000000476837158,1.7400000095367432,1.687000036239624,1.7100000381469727,1.6067005395889282,388400,,,,,,,,
2020-10-09,1.7400000095367432,1.7510000467300415,1.690000057220459,1.7200000286102295,1.6160963773727417,329600,,,,,,,,
2020-10-12,1.7400000095367432,1.7400000095367432,1.659999966621399,1.6799999475479126,1.5785126686096191,304500,,,,,,,,
2020-10-13,1.7000000476837158,1.7000000476837158,1.5800000429153442,1.659999966621399,1.5597208738327026,310000,,,,,,,,
2020-10-14,1.6699999570846558,1.7000000476837158,1.600000023841858,1.6100000143051147,1.5127414464950562,306800,,,,,,,,
2020-10-15,1.600000023841858,1.628000020980835,1.5700000524520874,1.600000023841858,1.5033456087112427,153600,,,,,,,,
2020-10-16,1.590000033378601,1.690000057220459,1.5800000429153442,1.6799999475479126,1.5785126686096191,446700,,,,,,,,
2020-10-19,1.6299999952316284,1.7899999618530273,1.6299999952316284,1.7100000381469727,1.6067005395889282,447400,,,,,,,,
2020-10-20,1.7400000095367432,1.7899999618530273,1.6200000047683716,1.6699999570846558,1.5691168308258057,773400,,,,,,,,
2020-10-21,1.6699999570846558,1.7100000381469727,1.649999976158142,1.690000057220459,1.5879086256027222,198100,,,,,,,,
2020-10-22,1.6799999475479126,1.7200000286102295,1.649999976158142,1.659999966621399,1.5597208738327026,371800,,,,,,,,
2020-10-23,1.659999966621399,1.7050000429153442,1.6549999713897705,1.7000000476837158,1.5973047018051147,193700,,,,,,,,
2020-10-26,1.6799999475479126,1.7200000286102295,1.659999966621399,1.690000057220459,1.5879086256027222,183800,,,,,,,,
2020-10-27,1.6799999475479126,1.7200000286102295,1.5800000429153442,1.600000023841858,1.5033456087112427,249900,,,,,,,,
2020-10-28,1.5800000429153442,1.6799999475479126,1.5299999713897705,1.6699999570846558,1.5691168308258057,717300,,,,,,,,
2020-10-29,1.6100000143051147,1.7400000095367432,1.6100000143051147,1.7200000286102295,1.6160963773727417,519700,,,,,,,,
2020-10-30,1.7200000286102295,1.7599999904632568,1.6799999475479126,1.7100000381469727,1.6067005395889282,325300,,,,,,,,
2020-11-02,1.75,1.8899999856948853,1.7300000190734863,1.7899999618530273,1.6818677186965942,837600,,,,,,,,
2020-11-03,1.840000033378601,1.8899999856948853,1.75,1.7799999713897705,1.6724718809127808,326100,,,,,,,,
2020-11-04,1.7999999523162842,1.8270000219345093,1.75,1.7799999713897705,1.6724718809127808,145800,,,,,,,,
2020-11-05,1.7999999523162842,1.9199999570846558,1.7799999713897705,1.8600000143051147,1.7476392984390259,679800,,,,,,,,
2020-11-06,1.899999976158142,1.9149999618530273,1.7999999523162842,1.809999942779541,1.7006595134735107,392700,,,,,,,,
2020-11-09,1.899999976158142,2.049999952316284,1.8700000047683716,1.940000057220459,1.822806477546692,1048700,,,,,,,,
2020-11-10,2.0299999713897705,2.1600000858306885,1.909999966621399,2.119999885559082,1.99193274974823,1029500,,,,,,,,
2020-11-11,2.130000114440918,2.13700008392334,1.9500000476837158,1.9900000095367432,1.869786024093628,645500,,,,,,,,
2020-11-12,1.9700000286102295,2.0199999809265137,1.850000023841858,1.8600000143051147,1.7476392984390259,401200,,,,,,,,
2020-11-13,1.8700000047683716,1.9700000286102295,1.8700000047683716,1.9600000381469727,1.8415982723236084,465200,,,,,,,,
2020-11-16,2.0,2.0850000381469727,1.9600000381469727,2.049999952316284,1.9261614084243774,444300,,,,,,,,
2020-11-17,2.0199999809265137,2.0950000286102295,1.9700000286102295,2.049999952316284,1.9261614084243774,448400,,,,,,,,
2020-11-18,1.9800000190734863,2.0999999046325684,1.934999942779541,1.940000057220459,1.822806477546692,409200,,,,,,,,
2020-11-19,1.899999976158142,2.009999990463257,1.8899999856948853,1.940000057220459,1.822806477546692,430400,,,,,,,,
2020-11-20,1.9199999570846558,2.0199999809265137,1.909999966621399,1.9600000381469727,1.8415982723236084,355400,,,,,,,,
2020-11-23,1.9600000381469727,2.0199999809265137,1.909999966621399,1.909999966621399,1.7946187257766724,366900,,,,,,,,
2020-11-24,2.0,2.049999952316284,1.9299999475479126,1.9800000190734863,1.860390067100525,845600,,,,,,,,
