date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LXP-PC')","('high', 'LXP-PC')","('low', 'LXP-PC')","('close', 'LXP-PC')","('adj_close', 'LXP-PC')","('volume', 'LXP-PC')","('currency', '')"
2020-07-16,53.150001525878906,53.150001525878906,53.0,53.0,37.244712829589844,840,,,,,,,,
2020-07-17,53.400001525878906,53.5,53.400001525878906,53.5,37.59607696533203,241,,,,,,,,
2020-07-20,53.20000076293945,53.63990020751953,53.06999969482422,53.63990020751953,37.694374084472656,1089,,,,,,,,
2020-07-21,53.130001068115234,53.470001220703125,53.130001068115234,53.470001220703125,37.57499694824219,599,,,,,,,,
2020-07-22,53.2400016784668,53.29999923706055,53.20000076293945,53.29999923706055,37.45552062988281,727,,,,,,,,
2020-07-23,53.29999923706055,53.29999923706055,53.29999923706055,53.29999923706055,37.45552062988281,0,,,,,,,,
2020-07-24,53.29999923706055,53.29999923706055,53.29999923706055,53.29999923706055,37.45552062988281,0,,,,,,,,
2020-07-27,53.790000915527344,54.905399322509766,53.790000915527344,53.90999984741211,37.884193420410156,1334,,,,,,,,
2020-07-28,54.29999923706055,54.310001373291016,54.02000045776367,54.02000045776367,37.961490631103516,702,,,,,,,,
2020-07-29,54.470001220703125,54.545101165771484,54.275001525878906,54.46120071411133,38.27153396606445,1569,,,,,,,,
2020-07-30,54.40999984741211,54.869998931884766,53.91659927368164,54.400001525878906,38.8074951171875,2132,,,,,,,,
2020-07-31,54.07270050048828,54.529998779296875,54.07270050048828,54.529998779296875,38.900230407714844,920,,,,,,,,
2020-08-03,55.22850036621094,55.22850036621094,55.22850036621094,55.22850036621094,39.39852523803711,393,,,,,,,,
2020-08-04,55.22850036621094,55.22850036621094,55.22850036621094,55.22850036621094,39.39852523803711,0,,,,,,,,
2020-08-05,54.44559860229492,54.70500183105469,54.150001525878906,54.150001525878906,38.629150390625,1238,,,,,,,,
2020-08-06,54.95000076293945,54.95000076293945,54.08000183105469,54.08000183105469,38.5792121887207,342,,,,,,,,
2020-08-07,54.119998931884766,54.22999954223633,54.1150016784668,54.22999954223633,38.68621063232422,1018,,,,,,,,
2020-08-10,54.52000045776367,54.7400016784668,54.40999984741211,54.5099983215332,38.88596725463867,1660,,,,,,,,
2020-08-11,54.970001220703125,54.97999954223633,54.564998626708984,54.564998626708984,38.92520523071289,2469,,,,,,,,
2020-08-12,54.564998626708984,54.564998626708984,54.564998626708984,54.564998626708984,38.92520523071289,0,,,,,,,,
2020-08-13,54.56999969482422,54.56999969482422,54.36600112915039,54.56999969482422,38.92876434326172,2283,,,,,,,,
2020-08-14,54.56999969482422,54.56999969482422,54.529998779296875,54.529998779296875,38.900230407714844,3605,,,,,,,,
2020-08-17,54.76499938964844,55.06999969482422,54.76499938964844,55.06999969482422,39.28544616699219,1356,,,,,,,,
2020-08-18,55.79999923706055,55.80070114135742,55.5,55.5,39.59220504760742,2562,,,,,,,,
2020-08-19,56.09000015258789,56.099998474121094,55.96500015258789,56.099998474121094,40.02022171020508,910,,,,,,,,
2020-08-20,56.18000030517578,56.5,55.959999084472656,56.5,40.305580139160156,3027,,,,,,,,
2020-08-21,56.50490188598633,56.70000076293945,56.50490188598633,56.70000076293945,40.44824981689453,1172,,,,,,,,
2020-08-24,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,40.44824981689453,0,,,,,,,,
2020-08-25,57.900001525878906,57.900001525878906,57.7400016784668,57.7400016784668,41.19015884399414,857,,,,,,,,
2020-08-26,57.36000061035156,58.16999816894531,57.349998474121094,58.16999816894531,41.496910095214844,1226,,,,,,,,
2020-08-27,57.5,57.5,57.5,57.5,41.018943786621094,873,,,,,,,,
2020-08-28,57.38999938964844,57.38999938964844,57.38999938964844,57.38999938964844,40.94047927856445,133,,,,,,,,
2020-08-31,57.400001525878906,57.400001525878906,57.400001525878906,57.400001525878906,40.947608947753906,620,,,,,,,,
2020-09-01,57.0,57.52000045776367,57.0,57.52000045776367,41.03321838378906,1498,,,,,,,,
2020-09-02,58.29999923706055,58.724998474121094,57.75,58.70000076293945,41.875003814697266,2025,,,,,,,,
2020-09-03,58.0,58.11119842529297,57.7599983215332,57.7599983215332,41.20442581176758,2348,,,,,,,,
2020-09-04,57.75,58.16999816894531,57.75,58.0,41.375633239746094,6305,,,,,,,,
2020-09-08,58.209999084472656,58.209999084472656,57.13999938964844,57.150001525878906,40.76926803588867,674,,,,,,,,
2020-09-09,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,40.76926803588867,0,,,,,,,,
2020-09-10,57.70000076293945,57.70000076293945,57.5,57.5,41.018943786621094,2668,,,,,,,,
2020-09-11,57.63999938964844,57.65999984741211,57.099998474121094,57.599998474121094,41.09028625488281,4649,,,,,,,,
2020-09-14,57.5,57.75,57.5,57.5,41.018943786621094,1624,,,,,,,,
2020-09-15,57.510101318359375,58.68000030517578,57.510101318359375,58.68000030517578,41.86073684692383,750,,,,,,,,
2020-09-16,57.79999923706055,58.38600158691406,57.79999923706055,57.80009841918945,41.233036041259766,1282,,,,,,,,
2020-09-17,57.80009841918945,57.80009841918945,57.80009841918945,57.80009841918945,41.233036041259766,0,,,,,,,,
2020-09-18,57.75,58.02000045776367,57.08000183105469,58.02000045776367,41.38990020751953,5197,,,,,,,,
2020-09-21,57.29999923706055,57.29999923706055,56.779998779296875,57.0,40.662261962890625,9035,,,,,,,,
2020-09-22,57.47999954223633,57.47999954223633,57.43009948730469,57.43009948730469,40.969085693359375,668,,,,,,,,
2020-09-23,57.5,57.60530090332031,57.5,57.5,41.018943786621094,1466,,,,,,,,
2020-09-24,56.630001068115234,56.880001068115234,56.14120101928711,56.540000915527344,40.33411407470703,1582,,,,,,,,
2020-09-25,57.209999084472656,57.7400016784668,57.209999084472656,57.7400016784668,41.19015884399414,336,,,,,,,,
2020-09-28,58.27000045776367,58.709999084472656,58.27000045776367,58.709999084472656,41.88213348388672,626,,,,,,,,
2020-09-29,58.59000015258789,58.59000015258789,58.59000015258789,58.59000015258789,41.79652786254883,307,,,,,,,,
2020-09-30,58.189998626708984,58.45000076293945,58.189998626708984,58.45000076293945,41.696659088134766,875,,,,,,,,
2020-10-01,57.849998474121094,59.68000030517578,57.849998474121094,59.5099983215332,42.45283126831055,3529,,,,,,,,
2020-10-02,58.15999984741211,58.65999984741211,57.16999816894531,58.65999984741211,41.84646224975586,1982,,,,,,,,
2020-10-05,58.5099983215332,59.369998931884766,58.5099983215332,59.369998931884766,42.352962493896484,855,,,,,,,,
2020-10-06,59.38999938964844,59.5,59.380001068115234,59.5,42.44569396972656,993,,,,,,,,
2020-10-07,57.580101013183594,59.779998779296875,57.580101013183594,59.779998779296875,42.645442962646484,1228,,,,,,,,
2020-10-08,57.56010055541992,60.18000030517578,57.56010055541992,60.18000030517578,42.930782318115234,785,,,,,,,,
2020-10-09,58.369998931884766,59.45000076293945,58.369998931884766,59.45000076293945,42.41002655029297,927,,,,,,,,
2020-10-12,61.68000030517578,61.68000030517578,60.0099983215332,60.040000915527344,42.8309211730957,1137,,,,,,,,
2020-10-13,60.59000015258789,60.599998474121094,60.11000061035156,60.599998474121094,43.230403900146484,877,,,,,,,,
2020-10-14,60.54999923706055,60.762699127197266,60.53010177612305,60.63629913330078,43.25630569458008,822,,,,,,,,
2020-10-15,60.599998474121094,60.95000076293945,60.5,60.65999984741211,43.2732048034668,5847,,,,,,,,
2020-10-16,60.59000015258789,60.599998474121094,59.25,59.4900016784668,42.43856430053711,2229,,,,,,,,
2020-10-19,59.33000183105469,59.70000076293945,59.33000183105469,59.70000076293945,42.58837890625,637,,,,,,,,
2020-10-20,60.179901123046875,60.179901123046875,59.599998474121094,59.599998474121094,42.51703643798828,256,,,,,,,,
2020-10-21,59.22700119018555,59.400001525878906,59.012298583984375,59.400001525878906,42.37435531616211,1290,,,,,,,,
2020-10-22,59.5,59.75,59.5,59.58000183105469,42.50276565551758,7122,,,,,,,,
2020-10-23,59.58000183105469,59.58000183105469,59.58000183105469,59.58000183105469,42.50276565551758,0,,,,,,,,
2020-10-26,59.45000076293945,59.45000076293945,59.45000076293945,59.45000076293945,42.41002655029297,213,,,,,,,,
2020-10-27,60.06129837036133,60.06129837036133,58.94770050048828,58.94770050048828,42.05169677734375,450,,,,,,,,
2020-10-28,58.880001068115234,58.880001068115234,58.220001220703125,58.34000015258789,41.618186950683594,1624,,,,,,,,
2020-10-29,57.79999923706055,57.80009841918945,57.79999923706055,57.80009841918945,41.815399169921875,1048,,,,,,,,
2020-10-30,57.119998931884766,57.15999984741211,57.119998931884766,57.15999984741211,41.352317810058594,769,,,,,,,,
2020-11-02,57.56999969482422,57.56999969482422,56.97999954223633,56.97999954223633,41.22209548950195,971,,,,,,,,
2020-11-03,58.029998779296875,58.029998779296875,58.029998779296875,58.029998779296875,41.98172378540039,300,,,,,,,,
2020-11-04,58.58000183105469,58.58000183105469,58.5,58.5,42.32173538208008,1272,,,,,,,,
2020-11-05,58.65999984741211,58.65999984741211,58.65999984741211,58.65999984741211,42.4374885559082,420,,,,,,,,
2020-11-06,58.5099983215332,58.56999969482422,57.47999954223633,57.52000045776367,41.61275863647461,2185,,,,,,,,
2020-11-09,57.709999084472656,58.369998931884766,57.709999084472656,58.29999923706055,42.17704391479492,2609,,,,,,,,
2020-11-10,58.0,58.20000076293945,58.0,58.20000076293945,42.10470199584961,767,,,,,,,,
2020-11-11,57.91999816894531,58.189998626708984,57.91999816894531,58.130001068115234,42.05406188964844,1183,,,,,,,,
2020-11-12,57.779998779296875,57.779998779296875,57.75,57.75,41.77915573120117,2240,,,,,,,,
2020-11-13,58.189998626708984,58.189998626708984,58.0,58.0,41.96000671386719,943,,,,,,,,
2020-11-16,57.63999938964844,58.3827018737793,57.63999938964844,58.130001068115234,42.05406188964844,2574,,,,,,,,
2020-11-17,59.220001220703125,59.220001220703125,57.83000183105469,58.5,42.32173538208008,2046,,,,,,,,
2020-11-18,58.0,58.29999923706055,58.0,58.0099983215332,41.967247009277344,2944,,,,,,,,
2020-11-19,58.029998779296875,58.029998779296875,58.029998779296875,58.029998779296875,41.98172378540039,337,,,,,,,,
2020-11-20,58.25,58.25,58.25,58.25,42.140872955322266,368,,,,,,,,
2020-11-23,58.25,58.25,58.25,58.25,42.140872955322266,0,,,,,,,,
2020-11-24,58.2599983215332,58.30009841918945,58.08000183105469,58.11000061035156,42.039588928222656,1491,,,,,,,,
2020-11-25,58.08000183105469,58.08000183105469,58.08000183105469,58.08000183105469,42.01788330078125,198,,,,,,,,
2020-11-27,58.099998474121094,58.099998474121094,58.099998474121094,58.099998474121094,42.0323600769043,282,,,,,,,,
2020-11-30,58.40999984741211,58.40999984741211,58.40999984741211,58.40999984741211,42.256622314453125,618,,,,,,,,
2020-12-01,58.380001068115234,58.380001068115234,58.25,58.25,42.140872955322266,1404,,,,,,,,
2020-12-02,58.25,58.25,58.25,58.25,42.140872955322266,0,,,,,,,,
2020-12-03,58.25,58.25,58.25,58.25,42.140872955322266,0,,,,,,,,
2020-12-04,58.25,58.25,58.25,58.25,42.140872955322266,0,,,,,,,,
2020-12-07,58.5,58.52000045776367,57.880001068115234,58.52000045776367,42.33620834350586,11226,,,,,,,,
2020-12-08,58.250099182128906,58.250099182128906,58.250099182128906,58.250099182128906,42.140953063964844,780,,,,,,,,
2020-12-09,58.5,58.5,58.5,58.5,42.32173538208008,688,,,,,,,,
2020-12-10,58.29999923706055,58.5,58.108001708984375,58.5,42.32173538208008,2039,,,,,,,,
2020-12-11,58.13999938964844,58.13999938964844,58.099998474121094,58.099998474121094,42.0323600769043,325,,,,,,,,
2020-12-14,58.12009811401367,58.529998779296875,58.12009811401367,58.529998779296875,42.343441009521484,269,,,,,,,,
2020-12-15,58.529998779296875,58.529998779296875,58.529998779296875,58.529998779296875,42.343441009521484,0,,,,,,,,
2020-12-16,58.29999923706055,58.52000045776367,57.959999084472656,58.52000045776367,42.33620834350586,907,,,,,,,,
2020-12-17,58.5,58.5,58.070098876953125,58.070098876953125,42.01072692871094,1030,,,,,,,,
2020-12-18,58.5,58.5,58.5,58.5,42.32173538208008,413,,,,,,,,
2020-12-21,58.7400016784668,58.77000045776367,58.7400016784668,58.77000045776367,42.51706314086914,470,,,,,,,,
2020-12-22,58.77000045776367,58.77000045776367,58.77000045776367,58.77000045776367,42.51706314086914,0,,,,,,,,
2020-12-23,58.77000045776367,58.77000045776367,58.77000045776367,58.77000045776367,42.51706314086914,0,,,,,,,,
2020-12-24,58.650001525878906,58.650001525878906,58.650001525878906,58.650001525878906,42.43025588989258,194,,,,,,,,
2020-12-28,58.689998626708984,58.689998626708984,58.689998626708984,58.689998626708984,42.45918655395508,524,,,,,,,,
2020-12-29,59.0099983215332,59.0099983215332,59.0099983215332,59.0099983215332,42.69069290161133,246,,,,,,,,
2020-12-30,59.0099983215332,59.0099983215332,59.0099983215332,59.0099983215332,42.69069290161133,0,,,,,,,,
