date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SVMB')","('high', 'SVMB')","('low', 'SVMB')","('close', 'SVMB')","('adj_close', 'SVMB')","('volume', 'SVMB')","('currency', '')"
2025-01-28,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-29,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-30,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-31,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-03,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-04,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-05,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-06,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-07,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-10,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-02-11,2.75,3.369999885559082,2.75,3.369999885559082,3.369999885559082,987,,,,,,,,
2025-02-12,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,100,,,,,,,,
2025-02-13,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2025-02-14,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,150,,,,,,,,
2025-02-18,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0,,,,,,,,
2025-02-19,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0,,,,,,,,
2025-02-20,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0,,,,,,,,
2025-02-21,4.739999771118164,6.480000019073486,4.739999771118164,6.480000019073486,6.480000019073486,300,,,,,,,,
2025-02-24,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0,,,,,,,,
2025-02-25,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0,,,,,,,,
2025-02-26,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0,,,,,,,,
2025-02-27,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0,,,,,,,,
2025-02-28,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0,,,,,,,,
2025-03-03,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,155,,,,,,,,
2025-03-04,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-05,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-06,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-07,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-10,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-11,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-12,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-13,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-14,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-17,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-18,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-19,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-20,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-21,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-24,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,,,,,,,,
2025-03-25,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,100,,,,,,,,
2025-03-26,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,,,,,,,
2025-03-27,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,,,,,,,
2025-03-28,6.0,6.050000190734863,6.0,6.050000190734863,6.050000190734863,762,,,,,,,,
2025-03-31,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-01,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-02,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-03,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-04,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-07,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-08,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-09,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-10,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-11,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-14,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-15,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-16,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-17,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-21,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-22,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-23,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-24,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-25,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,,,,,,,
2025-04-28,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,101,,,,,,,,
2025-04-29,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,,,,,,,,
2025-04-30,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,,,,,,,,
2025-05-01,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,,,,,,,,
2025-05-02,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,,,,,,,,
2025-05-05,6.75,6.75,6.75,6.75,6.75,100,,,,,,,,
2025-05-06,6.75,6.75,6.75,6.75,6.75,0,,,,,,,,
2025-05-07,6.75,6.75,6.75,6.75,6.75,0,,,,,,,,
2025-05-08,6.75,6.75,6.75,6.75,6.75,0,,,,,,,,
2025-05-09,6.75,6.75,6.75,6.75,6.75,0,,,,,,,,
2025-05-12,7.690000057220459,10.800000190734863,7.690000057220459,7.690000057220459,7.690000057220459,461,,,,,,,,
2025-05-13,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,0,,,,,,,,
2025-05-14,11.5,11.869999885559082,11.5,11.869999885559082,11.869999885559082,218,,,,,,,,
2025-05-15,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-16,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-19,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-20,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-21,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-22,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-23,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-27,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-28,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,,,,,,,,
2025-05-29,9.0,10.495200157165527,9.0,9.0,9.0,794,,,,,,,,
2025-05-30,9.0,9.0,9.0,9.0,9.0,0,,,,,,,,
2025-06-02,9.0,9.0,9.0,9.0,9.0,141,,,,,,,,
2025-06-03,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,116,,,,,,,,
2025-06-04,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-05,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-06,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-09,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-10,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-11,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-12,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-13,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-16,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-17,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-18,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-20,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-23,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-24,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-25,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-26,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-27,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-06-30,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-01,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-02,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-03,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-07,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-08,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-09,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-10,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-11,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,,,,,,,,
2025-07-14,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,300,,,,,,,,
2025-07-15,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-16,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-17,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-18,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-21,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-22,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-23,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-24,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-25,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-28,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-29,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-30,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-07-31,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-01,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-04,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-05,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-06,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-07,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-08,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-11,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-12,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,135,,,,,,,,
2025-08-13,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-14,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-15,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-18,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-19,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-20,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-21,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-22,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-25,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-26,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-27,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-28,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-08-29,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-02,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-03,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-04,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-05,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-08,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-09,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-10,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-11,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-12,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-15,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-16,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-17,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-18,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-19,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-22,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-23,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-24,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-25,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-26,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-29,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-09-30,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-01,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-02,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-03,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-06,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-07,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,0,,,,,,,,
2025-10-08,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,140,,,,,,,,
2025-10-09,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2025-10-10,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2025-10-13,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2025-10-14,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,100,,,,,,,,
2025-10-15,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-16,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-17,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-20,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-21,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-22,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-23,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-24,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-27,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-28,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-29,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,,,,,,,
2025-10-30,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,100,,,,,,,,
2025-10-31,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,0,,,,,,,,
2025-11-03,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,0,,,,,,,,
2025-11-04,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,0,,,,,,,,
2025-11-05,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,2.34879994392395,0,,,,,,,,
2025-11-06,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,200,,,,,,,,
2025-11-07,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-10,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-11,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-12,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-13,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-14,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-17,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,,,,,,,,
2025-11-18,2.25,2.25,2.25,2.25,2.25,139,,,,,,,,
2025-11-19,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-20,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-21,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-24,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-25,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-26,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-11-28,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-01,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-02,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-03,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-04,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-05,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-08,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-09,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-10,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-11,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-12,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-15,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-16,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-17,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-18,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-19,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-22,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-23,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-24,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-26,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-29,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2025-12-30,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
,SVMB,SVMB,SVMB,SVMB,SVMB,SVMB,,,,,,,,
