date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EDU')","('high', 'EDU')","('low', 'EDU')","('close', 'EDU')","('adj_close', 'EDU')","('volume', 'EDU')","('currency', '')"
2020-12-14,159.61000061035156,162.47999572753906,158.92999267578125,160.52999877929688,158.945556640625,810200,,,,,,,,
2020-12-15,161.0500030517578,164.75999450683594,160.22000122070312,161.6999969482422,160.10400390625,837900,,,,,,,,
2020-12-16,163.2899932861328,167.99000549316406,162.4499969482422,165.94000244140625,164.3021697998047,1195200,,,,,,,,
2020-12-17,166.6699981689453,169.91000366210938,164.8800048828125,165.58999633789062,163.9556121826172,993400,,,,,,,,
2020-12-18,165.58999633789062,171.7100067138672,165.02000427246094,170.91000366210938,169.22311401367188,1536900,,,,,,,,
2020-12-21,168.77000427246094,170.41000366210938,166.1300048828125,169.52999877929688,167.8567352294922,1016400,,,,,,,,
2020-12-22,169.55999755859375,170.5500030517578,167.66000366210938,170.0,168.3220977783203,467300,,,,,,,,
2020-12-23,171.02000427246094,171.64999389648438,169.30999755859375,171.4499969482422,169.75778198242188,480900,,,,,,,,
2020-12-24,170.10000610351562,173.02999877929688,168.67999267578125,172.4600067138672,170.7578125,386400,,,,,,,,
2020-12-28,170.66000366210938,172.22999572753906,168.3000030517578,171.49000549316406,169.79739379882812,912700,,,,,,,,
2020-12-29,170.5500030517578,170.8000030517578,165.64999389648438,168.00999450683594,166.3517303466797,840100,,,,,,,,
2020-12-30,170.8000030517578,183.9199981689453,169.77000427246094,181.2100067138672,179.42144775390625,1228800,,,,,,,,
2020-12-31,180.5,186.39999389648438,177.49000549316406,185.80999755859375,183.97604370117188,1272800,,,,,,,,
2021-01-04,185.27000427246094,187.42999267578125,173.0,174.0,172.28260803222656,962900,,,,,,,,
2021-01-05,175.0,180.25,175.0,180.0,178.223388671875,774400,,,,,,,,
2021-01-06,178.35000610351562,180.0,170.6699981689453,172.16000366210938,170.4607696533203,700800,,,,,,,,
2021-01-07,171.75999450683594,173.16000366210938,166.89999389648438,169.67999267578125,168.0052490234375,1146000,,,,,,,,
2021-01-08,172.94000244140625,180.08999633789062,170.3699951171875,179.6999969482422,177.9263458251953,1451700,,,,,,,,
2021-01-11,178.2100067138672,182.72999572753906,176.08999633789062,176.14999389648438,174.411376953125,592000,,,,,,,,
2021-01-12,178.30999755859375,181.41000366210938,172.0399932861328,174.89999389648438,173.17372131347656,733700,,,,,,,,
2021-01-13,174.0,176.4199981689453,172.47999572753906,176.19000244140625,174.4510040283203,783900,,,,,,,,
2021-01-14,177.77000427246094,180.5500030517578,175.22999572753906,176.1199951171875,174.38168334960938,922400,,,,,,,,
2021-01-15,176.05999755859375,177.08999633789062,170.8800048828125,172.80999755859375,171.10435485839844,789700,,,,,,,,
2021-01-19,175.0,176.97999572753906,172.8000030517578,175.08999633789062,173.36184692382812,1334000,,,,,,,,
2021-01-20,175.0,176.08999633789062,169.1999969482422,171.00999450683594,169.32211303710938,1411000,,,,,,,,
2021-01-21,170.0,183.6999969482422,166.8300018310547,182.88999938964844,181.08486938476562,2438800,,,,,,,,
2021-01-22,179.89999389648438,180.61000061035156,164.6999969482422,169.11000061035156,167.4408721923828,3457400,,,,,,,,
2021-01-25,170.0,171.8300018310547,166.27999877929688,171.8300018310547,170.134033203125,1769500,,,,,,,,
2021-01-26,171.83999633789062,176.22000122070312,169.99000549316406,171.30999755859375,169.61915588378906,1485100,,,,,,,,
2021-01-27,169.25999450683594,174.27999877929688,168.9499969482422,170.0,168.3220977783203,859600,,,,,,,,
2021-01-28,170.17999267578125,170.17999267578125,158.2899932861328,167.0,165.35169982910156,1552200,,,,,,,,
2021-01-29,166.58999633789062,169.24000549316406,164.52000427246094,167.5,165.84677124023438,947100,,,,,,,,
2021-02-01,169.8699951171875,173.72999572753906,168.8300018310547,173.1199951171875,171.41128540039062,975800,,,,,,,,
2021-02-02,173.27000427246094,179.35000610351562,171.14999389648438,176.77999877929688,175.03517150878906,835300,,,,,,,,
2021-02-03,179.19000244140625,184.3800048828125,177.67999267578125,178.27999877929688,176.52037048339844,1248700,,,,,,,,
2021-02-04,180.0,183.94000244140625,179.0500030517578,182.9499969482422,181.14427185058594,1272700,,,,,,,,
2021-02-05,182.9600067138672,185.72000122070312,182.22999572753906,184.5399932861328,182.71856689453125,653300,,,,,,,,
2021-02-08,186.27999877929688,189.60000610351562,185.99000549316406,186.92999267578125,185.08499145507812,1200800,,,,,,,,
2021-02-09,188.27999877929688,190.97999572753906,184.8300018310547,186.91000366210938,185.065185546875,988800,,,,,,,,
2021-02-10,189.6999969482422,194.97000122070312,188.0500030517578,190.17999267578125,188.3029022216797,1157600,,,,,,,,
2021-02-11,190.25999450683594,192.83999633789062,190.1199951171875,192.47000122070312,190.5703125,567300,,,,,,,,
2021-02-12,193.0,197.55999755859375,191.2899932861328,195.8699951171875,193.93675231933594,365200,,,,,,,,
2021-02-16,197.75,199.74000549316406,194.77000427246094,196.7899932861328,194.84767150878906,797000,,,,,,,,
2021-02-17,197.02999877929688,197.27000427246094,194.27000427246094,195.3800048828125,193.45159912109375,567000,,,,,,,,
2021-02-18,192.7100067138672,194.8000030517578,190.39999389648438,192.02999877929688,190.13465881347656,1094800,,,,,,,,
2021-02-19,192.67999267578125,195.72000122070312,191.97000122070312,192.77000427246094,190.8673553466797,967900,,,,,,,,
2021-02-22,188.25999450683594,189.8300018310547,184.27999877929688,184.4600067138672,182.63937377929688,1457600,,,,,,,,
2021-02-23,179.99000549316406,183.66000366210938,173.30999755859375,182.55999755859375,180.75811767578125,1025000,,,,,,,,
2021-02-24,181.1999969482422,183.1699981689453,179.5,183.1699981689453,181.3621063232422,871400,,,,,,,,
2021-02-25,180.1300048828125,184.57000732421875,178.0399932861328,178.42999267578125,176.66888427734375,984500,,,,,,,,
2021-02-26,177.0,181.97999572753906,175.30999755859375,177.6199951171875,175.86688232421875,887300,,,,,,,,
2021-03-01,180.94000244140625,187.75999450683594,180.94000244140625,186.42999267578125,184.5899200439453,764900,,,,,,,,
2021-03-02,186.4600067138672,189.1300048828125,184.77999877929688,188.0,186.14442443847656,868000,,,,,,,,
2021-03-03,188.77999877929688,189.52999877929688,182.1999969482422,184.02000427246094,182.20372009277344,795000,,,,,,,,
2021-03-04,181.9499969482422,184.4499969482422,175.86000061035156,176.72999572753906,174.98565673828125,1703000,,,,,,,,
2021-03-05,179.6300048828125,183.1199951171875,177.02000427246094,182.44000244140625,180.63931274414062,1019100,,,,,,,,
2021-03-08,180.47000122070312,182.8699951171875,176.30999755859375,177.1999969482422,175.45101928710938,921200,,,,,,,,
2021-03-09,180.69000244140625,186.97000122070312,180.57000732421875,185.92999267578125,184.0948486328125,861700,,,,,,,,
2021-03-10,185.8300018310547,188.27000427246094,157.63999938964844,159.75,158.1732635498047,3635100,,,,,,,,
2021-03-11,169.92999267578125,171.8699951171875,161.67999267578125,168.72000122070312,167.0547332763672,3004400,,,,,,,,
2021-03-12,170.10000610351562,180.0,169.6999969482422,176.39999389648438,174.65892028808594,1296580,,,,,,,,
2021-03-15,176.0,176.8000030517578,170.5,172.60000610351562,170.8964385986328,715230,,,,,,,,
2021-03-16,172.6999969482422,174.39999389648438,169.60000610351562,170.60000610351562,168.91616821289062,786380,,,,,,,,
2021-03-17,167.0,168.8000030517578,161.8000030517578,167.1999969482422,165.5497283935547,818950,,,,,,,,
2021-03-18,167.0,167.3000030517578,163.6999969482422,165.0,163.37144470214844,820450,,,,,,,,
2021-03-19,162.8000030517578,165.1999969482422,158.10000610351562,164.6999969482422,163.07440185546875,862630,,,,,,,,
2021-03-22,165.10000610351562,165.3000030517578,159.8000030517578,163.39999389648438,161.7872314453125,761180,,,,,,,,
2021-03-23,159.60000610351562,161.3000030517578,157.5,160.0,158.42079162597656,921100,,,,,,,,
2021-03-24,160.0,160.89999389648438,154.6999969482422,155.6999969482422,154.16322326660156,1657900,,,,,,,,
2021-03-25,156.1999969482422,160.39999389648438,151.89999389648438,160.10000610351562,158.51980590820312,1479380,,,,,,,,
2021-03-26,144.10000610351562,147.1999969482422,122.69999694824219,142.3000030517578,140.89549255371094,11175640,,,,,,,,
2021-03-29,141.6999969482422,144.8000030517578,131.39999389648438,137.89999389648438,136.53890991210938,4425910,,,,,,,,
2021-03-30,137.60000610351562,142.10000610351562,134.5,141.60000610351562,140.20240783691406,1637580,,,,,,,,
2021-03-31,143.1999969482422,146.3000030517578,138.0,140.0,138.61819458007812,1475100,,,,,,,,
2021-04-01,144.1999969482422,149.89999389648438,143.1999969482422,145.0,143.56884765625,1081850,,,,,,,,
2021-04-05,147.1999969482422,147.6999969482422,141.0,142.89999389648438,141.48956298828125,602430,,,,,,,,
2021-04-06,143.1999969482422,152.60000610351562,143.1999969482422,147.39999389648438,145.9451446533203,1538900,,,,,,,,
2021-04-07,147.60000610351562,149.0,145.1999969482422,145.8000030517578,144.36094665527344,1086480,,,,,,,,
2021-04-08,147.5,148.3000030517578,144.1999969482422,146.5,145.0540313720703,791710,,,,,,,,
2021-04-09,143.6999969482422,147.60000610351562,142.3000030517578,147.10000610351562,145.6481170654297,1068890,,,,,,,,
2021-04-12,146.0,149.5,145.5,147.8000030517578,146.34120178222656,737090,,,,,,,,
2021-04-13,147.89999389648438,151.8000030517578,145.5,146.10000610351562,144.65798950195312,780560,,,,,,,,
2021-04-14,147.1999969482422,150.39999389648438,145.89999389648438,146.8000030517578,145.35107421875,1032030,,,,,,,,
2021-04-15,145.1999969482422,148.39999389648438,143.10000610351562,147.5,146.04417419433594,1149870,,,,,,,,
2021-04-16,149.3000030517578,150.6999969482422,147.89999389648438,150.10000610351562,148.61851501464844,740010,,,,,,,,
2021-04-19,149.60000610351562,152.89999389648438,149.1999969482422,151.8000030517578,150.30172729492188,967660,,,,,,,,
2021-04-20,162.0,168.8000030517578,154.10000610351562,161.60000610351562,160.0050048828125,3135050,,,,,,,,
2021-04-21,158.0,166.3000030517578,157.89999389648438,164.5,162.87637329101562,1502090,,,,,,,,
2021-04-22,167.1999969482422,167.8000030517578,161.8000030517578,162.89999389648438,161.2921600341797,1431520,,,,,,,,
2021-04-23,162.1999969482422,165.10000610351562,159.89999389648438,161.0,159.41091918945312,1621070,,,,,,,,
2021-04-26,156.10000610351562,162.39999389648438,153.89999389648438,162.1999969482422,160.5990753173828,1509320,,,,,,,,
2021-04-27,162.8000030517578,163.5,156.8000030517578,158.5,156.9355926513672,1340510,,,,,,,,
2021-04-28,160.0,161.3000030517578,157.5,160.39999389648438,158.81683349609375,676860,,,,,,,,
2021-04-29,162.0,164.39999389648438,156.0,156.10000610351562,154.55929565429688,746930,,,,,,,,
2021-04-30,154.6999969482422,156.0,152.60000610351562,152.60000610351562,151.09384155273438,1462060,,,,,,,,
2021-05-03,152.0,153.39999389648438,150.39999389648438,151.0,149.50962829589844,680080,,,,,,,,
2021-05-04,150.1999969482422,152.3000030517578,148.39999389648438,150.8000030517578,149.3115997314453,940630,,,,,,,,
2021-05-05,152.3000030517578,152.5,144.89999389648438,145.0,143.56884765625,2291430,,,,,,,,
2021-05-06,144.10000610351562,148.6999969482422,144.10000610351562,148.0,146.5392303466797,1367300,,,,,,,,
2021-05-07,149.5,152.3000030517578,148.0,149.3000030517578,147.82640075683594,548290,,,,,,,,
2021-05-10,147.8000030517578,148.1999969482422,142.8000030517578,144.3000030517578,142.87574768066406,1642530,,,,,,,,
2021-05-11,140.8000030517578,144.39999389648438,140.10000610351562,142.8000030517578,141.39056396484375,851240,,,,,,,,
2021-05-12,141.8000030517578,142.0,133.89999389648438,134.5,133.1724853515625,1777990,,,,,,,,
2021-05-13,132.5,132.5,111.5999984741211,115.0999984741211,113.96395874023438,5985080,,,,,,,,
2021-05-14,116.5,123.30000305175781,115.5999984741211,122.0,120.79585266113281,4203410,,,,,,,,
2021-05-17,121.0,125.0999984741211,117.4000015258789,123.5999984741211,122.38005828857422,2858090,,,,,,,,
2021-05-18,119.19999694824219,122.9000015258789,118.4000015258789,118.9000015258789,117.72645568847656,4360220,,,,,,,,
2021-05-19,117.4000015258789,118.30000305175781,114.9000015258789,115.69999694824219,114.55802917480469,1471880,,,,,,,,
2021-05-20,117.0,120.5,116.0,117.5,116.34027099609375,3704260,,,,,,,,
2021-05-21,111.5999984741211,119.30000305175781,107.0999984741211,111.0,109.90442657470703,3386340,,,,,,,,
2021-05-24,107.0,107.0,90.5,90.69999694824219,89.8047866821289,10719280,,,,,,,,
2021-05-25,102.0999984741211,110.80000305175781,99.4000015258789,109.5999984741211,108.51824188232422,8106590,,,,,,,,
2021-05-26,105.5,107.5,101.9000015258789,104.9000015258789,103.86463165283203,3282860,,,,,,,,
2021-05-27,102.80000305175781,103.5,96.5,102.5,101.48831939697266,3633120,,,,,,,,
2021-05-28,100.30000305175781,104.9000015258789,99.80000305175781,102.30000305175781,101.29029846191406,1966610,,,,,,,,
2021-06-01,109.19999694824219,112.0,108.0,110.9000015258789,109.80541229248047,3740350,,,,,,,,
2021-06-02,109.69999694824219,109.69999694824219,103.80000305175781,106.0,104.95377349853516,3546680,,,,,,,,
2021-06-03,102.30000305175781,102.69999694824219,77.0999984741211,93.19999694824219,92.28010559082031,9736660,,,,,,,,
2021-06-04,92.0999984741211,92.5,87.80000305175781,92.19999694824219,91.28997802734375,4688480,,,,,,,,
2021-06-07,87.5,88.69999694824219,80.80000305175781,88.69999694824219,87.82452392578125,6991120,,,,,,,,
2021-06-08,87.0,88.4000015258789,84.80000305175781,85.5,84.65611267089844,3251830,,,,,,,,
2021-06-09,85.19999694824219,94.9000015258789,84.9000015258789,90.19999694824219,89.3097152709961,4125720,,,,,,,,
2021-06-10,100.30000305175781,102.9000015258789,96.19999694824219,97.30000305175781,96.33964538574219,7359910,,,,,,,,
2021-06-11,98.80000305175781,99.30000305175781,93.30000305175781,95.4000015258789,94.4583969116211,2257700,,,,,,,,
2021-06-14,94.5999984741211,99.0,94.5,97.5,96.53766632080078,1779110,,,,,,,,
2021-06-15,97.9000015258789,98.5999984741211,93.5999984741211,95.4000015258789,94.4583969116211,3012080,,,,,,,,
2021-06-16,88.19999694824219,91.19999694824219,82.5999984741211,83.69999694824219,82.87387084960938,5453040,,,,,,,,
2021-06-17,84.69999694824219,84.80000305175781,73.5999984741211,76.30000305175781,75.54692077636719,7694980,,,,,,,,
2021-06-18,79.30000305175781,80.5,75.5,75.9000015258789,75.15086364746094,5963180,,,,,,,,
2021-06-21,75.0,83.5,72.69999694824219,81.0,80.20052337646484,3491830,,,,,,,,
2021-06-22,81.80000305175781,81.9000015258789,77.19999694824219,78.0,77.23013305664062,2497970,,,,,,,,
2021-06-23,78.80000305175781,82.9000015258789,78.5,81.0999984741211,80.2995376586914,2239920,,,,,,,,
2021-06-24,80.0,88.0999984741211,80.0,85.5,84.65611267089844,3576470,,,,,,,,
2021-06-25,85.19999694824219,86.19999694824219,80.30000305175781,81.19999694824219,80.39855194091797,2548240,,,,,,,,
2021-06-28,82.0,85.5,80.5,81.30000305175781,80.49756622314453,2178270,,,,,,,,
2021-06-29,80.0999984741211,84.30000305175781,78.19999694824219,83.80000305175781,82.97289276123047,1922200,,,,,,,,
2021-06-30,82.30000305175781,82.80000305175781,80.19999694824219,81.9000015258789,81.09164428710938,1607280,,,,,,,,
2021-07-01,81.9000015258789,83.0,77.0999984741211,78.0999984741211,77.32914733886719,1668840,,,,,,,,
2021-07-02,76.9000015258789,77.80000305175781,74.80000305175781,75.69999694824219,74.95283508300781,2256980,,,,,,,,
2021-07-06,74.30000305175781,80.30000305175781,72.69999694824219,76.69999694824219,75.94296264648438,2023020,,,,,,,,
2021-07-07,76.5999984741211,76.9000015258789,68.19999694824219,69.30000305175781,68.61600494384766,2942240,,,,,,,,
2021-07-08,63.5,63.79999923706055,61.0,62.5,61.883121490478516,7872080,,,,,,,,
2021-07-09,66.19999694824219,67.0999984741211,63.70000076293945,66.0,65.34857940673828,8616110,,,,,,,,
2021-07-12,66.19999694824219,66.30000305175781,63.70000076293945,64.80000305175781,64.1604232788086,4683250,,,,,,,,
2021-07-13,66.4000015258789,71.19999694824219,66.30000305175781,68.5,67.82389831542969,3386850,,,,,,,,
2021-07-14,69.0,69.80000305175781,67.9000015258789,69.0999984741211,68.41797637939453,1922960,,,,,,,,
2021-07-15,68.0999984741211,70.5,68.0999984741211,68.4000015258789,67.72489166259766,2916520,,,,,,,,
2021-07-16,66.80000305175781,66.9000015258789,63.599998474121094,64.5999984741211,63.96239471435547,3152780,,,,,,,,
2021-07-19,62.20000076293945,62.29999923706055,57.5,58.400001525878906,57.82358932495117,4774810,,,,,,,,
2021-07-20,63.400001525878906,65.19999694824219,58.900001525878906,61.79999923706055,61.19002914428711,6982920,,,,,,,,
2021-07-21,61.0,65.69999694824219,59.400001525878906,65.19999694824219,64.55647277832031,4043560,,,,,,,,
2021-07-22,64.9000015258789,65.5,61.900001525878906,64.0,63.368316650390625,3239420,,,,,,,,
2021-07-23,24.700000762939453,29.600000381469727,24.5,29.299999237060547,29.010807037353516,80673160,,,,,,,,
2021-07-26,21.200000762939453,26.0,19.399999618530273,19.399999618530273,19.208520889282227,57128820,,,,,,,,
2021-07-27,20.5,22.299999237060547,19.399999618530273,21.899999618530273,21.68384552001953,34217420,,,,,,,,
2021-07-28,23.299999237060547,25.299999237060547,22.100000381469727,23.600000381469727,23.367067337036133,29560140,,,,,,,,
2021-07-29,24.200000762939453,24.399999618530273,22.100000381469727,22.100000381469727,21.881872177124023,12423070,,,,,,,,
2021-07-30,21.700000762939453,23.299999237060547,21.399999618530273,21.700000762939453,21.485820770263672,6289740,,,,,,,,
2021-08-02,22.600000381469727,22.600000381469727,20.5,21.700000762939453,21.485820770263672,12651260,,,,,,,,
2021-08-03,21.299999237060547,23.600000381469727,19.600000381469727,22.200000762939453,21.980886459350586,10889370,,,,,,,,
2021-08-04,23.0,23.799999237060547,20.5,21.0,20.792728424072266,7943380,,,,,,,,
2021-08-05,21.200000762939453,22.200000762939453,20.799999237060547,21.399999618530273,21.188779830932617,4934310,,,,,,,,
2021-08-06,21.399999618530273,22.5,21.0,21.0,20.792728424072266,4086590,,,,,,,,
2021-08-09,21.399999618530273,22.600000381469727,21.100000381469727,22.0,21.782859802246094,6079260,,,,,,,,
2021-08-10,22.399999618530273,23.399999618530273,21.700000762939453,21.899999618530273,21.68384552001953,4369710,,,,,,,,
2021-08-11,22.100000381469727,22.100000381469727,21.100000381469727,21.399999618530273,21.188779830932617,3065780,,,,,,,,
2021-08-12,21.200000762939453,21.200000762939453,19.799999237060547,20.100000381469727,19.901613235473633,4715060,,,,,,,,
2021-08-13,20.100000381469727,20.200000762939453,19.5,19.700000762939453,19.50555992126465,3522000,,,,,,,,
2021-08-16,19.299999237060547,19.5,18.5,18.799999237060547,18.614442825317383,3767710,,,,,,,,
2021-08-17,18.100000381469727,19.399999618530273,17.399999618530273,18.5,18.31740379333496,5914690,,,,,,,,
2021-08-18,19.100000381469727,20.0,18.5,19.5,19.307533264160156,4230040,,,,,,,,
2021-08-19,18.799999237060547,19.200000762939453,17.899999618530273,18.100000381469727,17.92135238647461,4035100,,,,,,,,
2021-08-20,18.0,18.899999618530273,17.899999618530273,18.200000762939453,18.020366668701172,4295570,,,,,,,,
2021-08-23,18.600000381469727,18.700000762939453,16.799999237060547,17.0,16.83220863342285,6037670,,,,,,,,
2021-08-24,17.600000381469727,22.299999237060547,17.600000381469727,21.5,21.28779411315918,23340100,,,,,,,,
2021-08-25,21.0,21.200000762939453,19.700000762939453,20.299999237060547,20.099637985229492,9392560,,,,,,,,
2021-08-26,20.0,21.700000762939453,19.700000762939453,20.0,19.80259895324707,5128080,,,,,,,,
2021-08-27,20.600000381469727,20.600000381469727,19.899999618530273,20.0,19.80259895324707,4157180,,,,,,,,
2021-08-30,21.5,22.899999618530273,20.0,22.5,22.277923583984375,10240610,,,,,,,,
2021-08-31,22.0,23.5,21.899999618530273,22.600000381469727,22.376937866210938,7680860,,,,,,,,
2021-09-01,22.799999237060547,25.399999618530273,22.5,23.5,23.26805305480957,12311480,,,,,,,,
2021-09-02,24.200000762939453,24.399999618530273,22.399999618530273,23.100000381469727,22.87200164794922,5061660,,,,,,,,
2021-09-03,23.0,24.399999618530273,22.5,23.600000381469727,23.367067337036133,4347480,,,,,,,,
2021-09-07,24.0,25.299999237060547,23.799999237060547,24.299999237060547,24.060157775878906,7981460,,,,,,,,
2021-09-08,23.799999237060547,24.399999618530273,22.200000762939453,22.799999237060547,22.574962615966797,4287480,,,,,,,,
2021-09-09,22.200000762939453,22.899999618530273,21.299999237060547,22.5,22.277923583984375,4010310,,,,,,,,
2021-09-10,23.200000762939453,23.399999618530273,20.700000762939453,21.0,20.792728424072266,5214000,,,,,,,,
2021-09-13,20.899999618530273,21.5,20.100000381469727,20.899999618530273,20.693716049194336,3442830,,,,,,,,
2021-09-14,20.600000381469727,21.399999618530273,20.0,20.0,19.80259895324707,2830050,,,,,,,,
2021-09-15,20.399999618530273,20.5,19.0,19.200000762939453,19.010496139526367,4986440,,,,,,,,
2021-09-16,18.799999237060547,19.5,18.5,18.799999237060547,18.614442825317383,5742190,,,,,,,,
2021-09-17,19.0,19.100000381469727,18.5,19.0,18.812469482421875,3867050,,,,,,,,
2021-09-20,18.0,18.600000381469727,17.799999237060547,18.399999618530273,18.21839141845703,4446040,,,,,,,,
2021-09-21,18.399999618530273,19.399999618530273,18.399999618530273,19.0,18.812469482421875,3524520,,,,,,,,
2021-09-22,19.0,21.200000762939453,19.0,19.899999618530273,19.703584671020508,6909880,,,,,,,,
2021-09-23,20.5,20.600000381469727,19.399999618530273,19.600000381469727,19.40654754638672,3368060,,,,,,,,
2021-09-24,18.899999618530273,19.399999618530273,18.5,18.700000762939453,18.515430450439453,2888600,,,,,,,,
2021-09-27,18.799999237060547,19.600000381469727,18.200000762939453,19.399999618530273,19.208520889282227,3434250,,,,,,,,
2021-09-28,19.100000381469727,19.399999618530273,18.5,18.600000381469727,18.416418075561523,3098610,,,,,,,,
2021-09-29,18.700000762939453,19.299999237060547,18.299999237060547,18.5,18.31740379333496,3645770,,,,,,,,
2021-09-30,18.700000762939453,21.200000762939453,18.5,20.5,20.297664642333984,6599330,,,,,,,,
2021-10-01,20.299999237060547,21.299999237060547,19.799999237060547,20.899999618530273,20.693716049194336,4356610,,,,,,,,
2021-10-04,21.100000381469727,21.399999618530273,19.5,19.5,19.307533264160156,3731440,,,,,,,,
2021-10-05,19.799999237060547,21.0,19.600000381469727,20.5,20.297664642333984,2586520,,,,,,,,
2021-10-06,20.100000381469727,21.700000762939453,20.0,21.299999237060547,21.089767456054688,3765160,,,,,,,,
2021-10-07,21.700000762939453,22.299999237060547,21.299999237060547,21.799999237060547,21.58483123779297,3704030,,,,,,,,
2021-10-08,21.5,22.200000762939453,21.299999237060547,21.399999618530273,21.188779830932617,2479690,,,,,,,,
2021-10-11,21.200000762939453,23.200000762939453,20.700000762939453,22.399999618530273,22.178911209106445,6295420,,,,,,,,
2021-10-12,22.899999618530273,23.700000762939453,21.200000762939453,21.600000381469727,21.38680648803711,5719300,,,,,,,,
2021-10-13,22.5,24.299999237060547,22.100000381469727,23.399999618530273,23.16904067993164,7275840,,,,,,,,
2021-10-14,24.0,24.299999237060547,22.600000381469727,23.700000762939453,23.466079711914062,4388170,,,,,,,,
2021-10-15,23.600000381469727,24.200000762939453,23.100000381469727,23.799999237060547,23.565092086791992,2872770,,,,,,,,
2021-10-18,23.600000381469727,24.100000381469727,22.5,23.600000381469727,23.367067337036133,2919060,,,,,,,,
2021-10-19,23.5,24.700000762939453,23.100000381469727,24.700000762939453,24.45621109008789,2693840,,,,,,,,
2021-10-20,24.700000762939453,25.600000381469727,24.299999237060547,25.0,24.75324821472168,3104070,,,,,,,,
2021-10-21,24.700000762939453,25.0,23.399999618530273,24.100000381469727,23.862133026123047,3439700,,,,,,,,
2021-10-22,23.799999237060547,24.899999618530273,23.5,23.899999618530273,23.664104461669922,2496580,,,,,,,,
2021-10-25,23.600000381469727,23.700000762939453,22.100000381469727,23.200000762939453,22.97101593017578,3583360,,,,,,,,
2021-10-26,22.600000381469727,23.0,21.5,21.899999618530273,21.68384552001953,3713050,,,,,,,,
2021-10-27,21.5,22.700000762939453,21.399999618530273,21.399999618530273,21.188779830932617,1771950,,,,,,,,
2021-10-28,21.299999237060547,21.799999237060547,20.700000762939453,21.299999237060547,21.089767456054688,1958570,,,,,,,,
2021-10-29,21.200000762939453,21.399999618530273,20.299999237060547,20.5,20.297664642333984,2989540,,,,,,,,
2021-11-01,20.700000762939453,22.200000762939453,20.600000381469727,22.200000762939453,21.980886459350586,2515360,,,,,,,,
2021-11-02,21.5,21.600000381469727,20.299999237060547,20.5,20.297664642333984,2930780,,,,,,,,
2021-11-03,20.5,21.0,20.200000762939453,20.5,20.297664642333984,1850700,,,,,,,,
2021-11-04,20.799999237060547,20.899999618530273,20.0,20.299999237060547,20.099637985229492,2106520,,,,,,,,
2021-11-05,20.299999237060547,20.700000762939453,20.0,20.399999618530273,20.198650360107422,2002900,,,,,,,,
2021-11-08,21.899999618530273,22.299999237060547,21.0,21.100000381469727,20.891742706298828,12034360,,,,,,,,
2021-11-09,21.200000762939453,21.399999618530273,20.200000762939453,20.399999618530273,20.198650360107422,3266600,,,,,,,,
2021-11-10,20.399999618530273,21.100000381469727,20.0,20.299999237060547,20.099637985229492,2065840,,,,,,,,
2021-11-11,21.0,21.799999237060547,20.899999618530273,21.700000762939453,21.485820770263672,3308470,,,,,,,,
2021-11-12,22.200000762939453,22.5,21.5,22.0,21.782859802246094,3745440,,,,,,,,
2021-11-15,22.0,22.0,20.899999618530273,21.299999237060547,21.089767456054688,2688810,,,,,,,,
2021-11-16,21.799999237060547,22.0,21.299999237060547,21.5,21.28779411315918,4161150,,,,,,,,
2021-11-17,22.299999237060547,23.0,21.600000381469727,22.0,21.782859802246094,6871470,,,,,,,,
2021-11-18,21.700000762939453,21.799999237060547,20.600000381469727,20.799999237060547,20.594701766967773,4163660,,,,,,,,
2021-11-19,21.200000762939453,22.200000762939453,20.899999618530273,21.899999618530273,21.68384552001953,3596620,,,,,,,,
2021-11-22,22.5,23.5,22.0,23.200000762939453,22.97101593017578,6929700,,,,,,,,
2021-11-23,23.0,24.799999237060547,22.399999618530273,23.100000381469727,22.87200164794922,5781560,,,,,,,,
2021-11-24,22.0,23.0,21.600000381469727,22.899999618530273,22.673974990844727,2445650,,,,,,,,
2021-11-26,21.700000762939453,22.700000762939453,21.399999618530273,22.299999237060547,22.079896926879883,2472280,,,,,,,,
2021-11-29,22.5,22.600000381469727,21.5,21.600000381469727,21.38680648803711,1867160,,,,,,,,
2021-11-30,21.399999618530273,22.200000762939453,21.0,22.100000381469727,21.881872177124023,3228770,,,,,,,,
2021-12-01,21.899999618530273,22.5,20.299999237060547,20.600000381469727,20.396677017211914,2675740,,,,,,,,
2021-12-02,20.799999237060547,21.200000762939453,20.200000762939453,20.600000381469727,20.396677017211914,2618830,,,,,,,,
2021-12-03,20.100000381469727,20.200000762939453,18.299999237060547,18.700000762939453,18.515430450439453,6178890,,,,,,,,
2021-12-06,18.399999618530273,18.899999618530273,18.0,18.5,18.31740379333496,3264000,,,,,,,,
2021-12-07,19.399999618530273,20.100000381469727,19.0,19.899999618530273,19.703584671020508,2476270,,,,,,,,
2021-12-08,20.700000762939453,22.5,20.299999237060547,21.5,21.28779411315918,5861990,,,,,,,,
2021-12-09,22.5,24.700000762939453,21.899999618530273,22.100000381469727,21.881872177124023,8873920,,,,,,,,
2021-12-10,22.299999237060547,23.399999618530273,21.899999618530273,23.0,22.77298927307129,4149870,,,,,,,,
2021-12-13,22.299999237060547,23.399999618530273,21.700000762939453,22.0,21.782859802246094,5112570,,,,,,,,
