date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LMT')","('high', 'LMT')","('low', 'LMT')","('close', 'LMT')","('adj_close', 'LMT')","('volume', 'LMT')","('currency', '')"
2020-12-18,352.0400085449219,356.7900085449219,350.010009765625,356.0299987792969,310.3276062011719,4342000,,,,,,,,
2020-12-21,353.1600036621094,353.94000244140625,346.6000061035156,349.3500061035156,304.505126953125,2128700,,,,,,,,
2020-12-22,349.3500061035156,350.6199951171875,347.3900146484375,347.9200134277344,303.2586669921875,1820800,,,,,,,,
2020-12-23,349.95001220703125,355.0,349.3999938964844,351.6000061035156,306.46630859375,1307500,,,,,,,,
2020-12-24,352.8299865722656,354.05999755859375,350.3999938964844,351.9700012207031,306.78887939453125,508800,,,,,,,,
2020-12-28,353.1099853515625,357.82000732421875,351.7099914550781,354.17999267578125,308.7151184082031,1023400,,,,,,,,
2020-12-29,356.0,357.3500061035156,351.79998779296875,353.8999938964844,308.4710693359375,1055900,,,,,,,,
2020-12-30,353.0,356.6099853515625,353.0,354.1600036621094,308.69775390625,840800,,,,,,,,
2020-12-31,353.82000732421875,356.0299987792969,352.2300109863281,354.9800109863281,309.4124755859375,1318500,,,,,,,,
2021-01-04,354.9800109863281,354.9800109863281,341.07000732421875,344.6400146484375,300.3997497558594,1887200,,,,,,,,
2021-01-05,344.6400146484375,351.19000244140625,343.29998779296875,348.7900085449219,304.0169982910156,1479100,,,,,,,,
2021-01-06,343.0,351.9200134277344,342.7799987792969,348.0299987792969,303.35455322265625,1897500,,,,,,,,
2021-01-07,344.3599853515625,347.8500061035156,341.3399963378906,342.54998779296875,298.5780334472656,2048900,,,,,,,,
2021-01-08,341.8800048828125,343.4700012207031,335.010009765625,336.1000061035156,292.9559631347656,3226300,,,,,,,,
2021-01-11,335.0,339.0,333.32000732421875,337.67999267578125,294.33319091796875,3196400,,,,,,,,
2021-01-12,336.5199890136719,343.3699951171875,335.6300048828125,341.8500061035156,297.9679260253906,3002200,,,,,,,,
2021-01-13,341.4100036621094,347.20001220703125,339.1700134277344,345.489990234375,301.14056396484375,1648100,,,,,,,,
2021-01-14,348.0,354.7900085449219,346.8500061035156,347.44000244140625,302.84033203125,1965600,,,,,,,,
2021-01-15,347.0899963378906,350.5,344.2799987792969,347.2699890136719,302.6921081542969,1853100,,,,,,,,
2021-01-19,350.739990234375,350.9700012207031,341.4800109863281,341.5,297.662841796875,2017200,,,,,,,,
2021-01-20,342.5400085449219,343.7799987792969,339.2200012207031,341.6700134277344,297.8110046386719,1780000,,,,,,,,
2021-01-21,341.6700134277344,343.6099853515625,338.9599914550781,339.6700134277344,296.06768798828125,1661800,,,,,,,,
2021-01-22,338.739990234375,341.8399963378906,337.2099914550781,339.8800048828125,296.250732421875,1557600,,,,,,,,
2021-01-25,339.3599853515625,346.8900146484375,337.8999938964844,343.510009765625,299.4148254394531,1976600,,,,,,,,
2021-01-26,339.0,343.9800109863281,330.69000244140625,330.69000244140625,288.2404479980469,3542400,,,,,,,,
2021-01-27,332.2799987792969,335.7300109863281,329.6700134277344,332.510009765625,289.8268127441406,2666300,,,,,,,,
2021-01-28,332.1400146484375,334.67999267578125,327.17999267578125,327.92999267578125,285.834716796875,1837800,,,,,,,,
2021-01-29,327.1000061035156,328.9800109863281,321.7200012207031,321.82000732421875,280.509033203125,2101100,,,,,,,,
2021-02-01,324.8800048828125,325.6499938964844,319.80999755859375,324.0299987792969,282.4353332519531,1615500,,,,,,,,
2021-02-02,327.42999267578125,335.20001220703125,326.69000244140625,332.70001220703125,289.99237060546875,2065400,,,,,,,,
2021-02-03,331.67999267578125,333.3999938964844,328.29998779296875,332.3900146484375,289.7222595214844,2683100,,,,,,,,
2021-02-04,333.989990234375,338.4200134277344,332.17999267578125,337.2300109863281,293.9408874511719,2174100,,,,,,,,
2021-02-05,339.5899963378906,341.4200134277344,336.5,337.0400085449219,293.7752685546875,1454700,,,,,,,,
2021-02-08,339.010009765625,339.5,335.20001220703125,337.8399963378906,294.47265625,1549900,,,,,,,,
2021-02-09,338.5400085449219,344.510009765625,336.57000732421875,342.3399963378906,298.39495849609375,1677500,,,,,,,,
2021-02-10,343.2200012207031,343.739990234375,339.1499938964844,342.19000244140625,298.2642822265625,1728900,,,,,,,,
2021-02-11,340.7799987792969,344.6099853515625,338.0299987792969,339.1400146484375,295.6058349609375,1181600,,,,,,,,
2021-02-12,338.3999938964844,340.6400146484375,336.55999755859375,337.7300109863281,294.3767395019531,1207300,,,,,,,,
2021-02-16,339.25,340.0,333.82000732421875,335.0299987792969,292.0233459472656,1668400,,,,,,,,
2021-02-17,334.70001220703125,339.2699890136719,332.7900085449219,337.0,293.74041748046875,2010900,,,,,,,,
2021-02-18,336.8800048828125,339.5799865722656,335.2799987792969,337.9200134277344,294.5423278808594,1296200,,,,,,,,
2021-02-19,339.07000732421875,339.0899963378906,335.25,335.4200134277344,292.36328125,1849200,,,,,,,,
2021-02-22,333.79998779296875,343.55999755859375,333.2099914550781,340.4700012207031,296.76507568359375,1657200,,,,,,,,
2021-02-23,345.1300048828125,347.4700012207031,338.3299865722656,346.2300109863281,301.78558349609375,2400000,,,,,,,,
2021-02-24,347.2799987792969,350.29998779296875,344.6099853515625,346.5299987792969,302.0470886230469,2068700,,,,,,,,
2021-02-25,345.79998779296875,349.1000061035156,340.6700134277344,341.69000244140625,297.8283386230469,1568000,,,,,,,,
2021-02-26,338.0,338.760009765625,330.0,330.25,290.0641174316406,2024000,,,,,,,,
2021-03-01,334.0,337.7200012207031,332.82000732421875,333.4700012207031,292.8923034667969,1654500,,,,,,,,
2021-03-02,333.2699890136719,340.010009765625,332.6700134277344,338.5899963378906,297.3893127441406,2076300,,,,,,,,
2021-03-03,339.6099853515625,346.3299865722656,338.5899963378906,340.9100036621094,299.4269714355469,4052300,,,,,,,,
2021-03-04,340.4800109863281,344.3500061035156,334.1499938964844,338.25,297.09063720703125,2196700,,,,,,,,
2021-03-05,338.4700012207031,341.1700134277344,335.1300048828125,340.42999267578125,299.00531005859375,1451300,,,,,,,,
2021-03-08,343.5,346.05999755859375,338.44000244140625,341.45001220703125,299.9012145996094,1599100,,,,,,,,
2021-03-09,341.4100036621094,342.8500061035156,337.2699890136719,337.5,296.431884765625,1448800,,,,,,,,
2021-03-10,339.4100036621094,343.19000244140625,335.69000244140625,340.8399963378906,299.3654479980469,1760100,,,,,,,,
2021-03-11,341.0,343.6300048828125,338.4599914550781,339.7300109863281,298.39056396484375,1673500,,,,,,,,
2021-03-12,339.6400146484375,343.6499938964844,338.6199951171875,340.19000244140625,298.7945861816406,2151900,,,,,,,,
2021-03-15,344.3800048828125,346.6400146484375,342.6000061035156,346.4100036621094,304.25762939453125,2055800,,,,,,,,
2021-03-16,346.510009765625,349.0,342.29998779296875,347.1300048828125,304.89013671875,1687700,,,,,,,,
2021-03-17,347.8299865722656,355.54998779296875,347.1300048828125,351.0199890136719,308.30670166015625,2083000,,,,,,,,
2021-03-18,353.8699951171875,359.0,352.5400085449219,358.45001220703125,314.8326110839844,2272200,,,,,,,,
2021-03-19,359.42999267578125,359.42999267578125,350.1000061035156,355.07000732421875,311.86395263671875,5739100,,,,,,,,
2021-03-22,352.0,358.3699951171875,352.0,357.6600036621094,314.1387023925781,2190900,,,,,,,,
2021-03-23,357.1099853515625,359.25,352.6700134277344,353.6099853515625,310.58160400390625,1474600,,,,,,,,
2021-03-24,354.989990234375,362.67999267578125,354.989990234375,356.1199951171875,312.7861328125,1592300,,,,,,,,
2021-03-25,354.7699890136719,361.7900085449219,354.2200012207031,361.2200012207031,317.2655944824219,1598100,,,,,,,,
2021-03-26,362.30999755859375,365.25,359.75,364.7099914550781,320.3309631347656,2010500,,,,,,,,
2021-03-29,365.0,374.239990234375,365.0,372.7900085449219,327.4276428222656,2245500,,,,,,,,
2021-03-30,373.25,374.1300048828125,368.6099853515625,370.5400085449219,325.4515075683594,1518600,,,,,,,,
2021-03-31,370.75,372.6099853515625,367.3800048828125,369.5,324.5380554199219,1375500,,,,,,,,
2021-04-01,368.989990234375,372.989990234375,368.3399963378906,371.0199890136719,325.8730773925781,1261600,,,,,,,,
2021-04-05,372.05999755859375,380.3999938964844,372.05999755859375,378.75,332.6624450683594,1489300,,,,,,,,
2021-04-06,376.510009765625,380.1000061035156,376.32000732421875,378.9700012207031,332.8556823730469,1035700,,,,,,,,
2021-04-07,378.739990234375,380.3999938964844,376.07000732421875,380.19000244140625,333.92724609375,976900,,,,,,,,
2021-04-08,379.6000061035156,387.4200134277344,378.30999755859375,386.0199890136719,339.04779052734375,1863400,,,,,,,,
2021-04-09,386.8800048828125,390.260009765625,383.6600036621094,386.2300109863281,339.23223876953125,1400900,,,,,,,,
2021-04-12,387.1300048828125,388.7099914550781,384.2900085449219,387.8500061035156,340.6551818847656,1067400,,,,,,,,
2021-04-13,386.55999755859375,388.20001220703125,384.3399963378906,387.1099853515625,340.0052185058594,1124300,,,,,,,,
2021-04-14,387.3999938964844,391.239990234375,387.0,388.6700134277344,341.3753967285156,1078800,,,,,,,,
2021-04-15,388.6700134277344,392.0,387.70001220703125,390.6300048828125,343.09686279296875,1289400,,,,,,,,
2021-04-16,392.82000732421875,394.3399963378906,389.79998779296875,391.80999755859375,344.13330078125,1499500,,,,,,,,
2021-04-19,392.0,392.3900146484375,386.6199951171875,391.7300109863281,344.0630798339844,1317600,,,,,,,,
2021-04-20,388.0,391.5,384.6199951171875,387.3299865722656,340.19842529296875,1370100,,,,,,,,
2021-04-21,387.5199890136719,390.8900146484375,384.95001220703125,387.239990234375,340.1193542480469,1358500,,,,,,,,
2021-04-22,386.7699890136719,386.7699890136719,378.3999938964844,380.0899963378906,333.8393859863281,1670500,,,,,,,,
2021-04-23,378.5899963378906,378.5899963378906,373.32000732421875,377.2900085449219,331.380126953125,1298000,,,,,,,,
2021-04-26,374.2799987792969,375.30999755859375,370.7200012207031,371.9800109863281,326.7162170410156,1518100,,,,,,,,
2021-04-27,371.5,374.239990234375,370.1400146484375,373.2200012207031,327.8053894042969,1564900,,,,,,,,
2021-04-28,373.4599914550781,373.8800048828125,370.95001220703125,372.94000244140625,327.5594177246094,1110400,,,,,,,,
2021-04-29,375.0,381.9800109863281,374.8399963378906,380.3500061035156,334.0677795410156,1385600,,,,,,,,
2021-04-30,378.8599853515625,382.0,377.6000061035156,380.55999755859375,334.252197265625,1103700,,,,,,,,
2021-05-03,379.7699890136719,386.3900146484375,379.05999755859375,385.30999755859375,338.4242248535156,1347400,,,,,,,,
2021-05-04,387.25,390.1499938964844,384.5400085449219,387.4800109863281,340.3302307128906,1509600,,,,,,,,
2021-05-05,386.3399963378906,387.4800109863281,381.7099914550781,386.3699951171875,339.355224609375,1079300,,,,,,,,
2021-05-06,387.989990234375,389.29998779296875,386.0,387.3399963378906,340.2072448730469,1079500,,,,,,,,
2021-05-07,387.0,392.6000061035156,385.8900146484375,390.3399963378906,342.8421630859375,1203700,,,,,,,,
2021-05-10,391.3599853515625,396.989990234375,391.2900085449219,393.1400146484375,345.3014221191406,1578600,,,,,,,,
2021-05-11,391.0299987792969,391.67999267578125,384.4100036621094,387.82000732421875,340.62884521484375,1353200,,,,,,,,
2021-05-12,387.9700012207031,390.3500061035156,380.20001220703125,380.6199951171875,334.304931640625,1633700,,,,,,,,
2021-05-13,381.7799987792969,390.3800048828125,380.95001220703125,387.7699890136719,340.5849304199219,1105800,,,,,,,,
2021-05-14,390.1700134277344,392.1000061035156,388.5899963378906,390.7799987792969,343.2286376953125,799800,,,,,,,,
2021-05-17,389.6300048828125,392.0299987792969,388.7200012207031,391.1199951171875,343.5272521972656,979100,,,,,,,,
2021-05-18,391.2699890136719,394.1700134277344,387.0799865722656,387.2200012207031,340.10186767578125,1171800,,,,,,,,
2021-05-19,385.0,385.7300109863281,381.3500061035156,385.5400085449219,338.6263122558594,995000,,,,,,,,
2021-05-20,386.7900085449219,389.5400085449219,386.07000732421875,388.32000732421875,341.0679626464844,1094700,,,,,,,,
2021-05-21,389.29998779296875,392.19000244140625,385.55999755859375,387.2200012207031,340.10186767578125,892500,,,,,,,,
2021-05-24,389.5,389.75,385.9599914550781,387.7099914550781,340.5321044921875,931400,,,,,,,,
2021-05-25,387.8999938964844,389.5,385.17999267578125,385.8500061035156,338.8985290527344,978500,,,,,,,,
2021-05-26,385.57000732421875,386.07000732421875,382.2099914550781,384.1300048828125,337.3878173828125,999500,,,,,,,,
2021-05-27,387.3999938964844,387.95001220703125,384.2799987792969,387.3900146484375,340.25115966796875,3979300,,,,,,,,
2021-05-28,384.70001220703125,386.0,381.5199890136719,382.20001220703125,337.9609680175781,935500,,,,,,,,
2021-06-01,384.2300109863281,384.42999267578125,381.1300048828125,381.9200134277344,337.71331787109375,962200,,,,,,,,
2021-06-02,382.010009765625,385.5,380.6300048828125,385.0899963378906,340.516357421875,1007600,,,,,,,,
2021-06-03,383.760009765625,387.5400085449219,383.1000061035156,387.3500061035156,342.5147399902344,1649700,,,,,,,,
2021-06-04,388.0,395.5199890136719,387.6099853515625,394.1000061035156,348.4834899902344,1836100,,,,,,,,
2021-06-07,395.0400085449219,395.7200012207031,389.6099853515625,391.510009765625,346.19329833984375,1087900,,,,,,,,
2021-06-08,391.510009765625,392.6600036621094,387.07000732421875,388.5299987792969,343.5581970214844,1065000,,,,,,,,
2021-06-09,389.2699890136719,389.2699890136719,385.1199951171875,386.79998779296875,342.0284423828125,1046100,,,,,,,,
2021-06-10,389.1400146484375,389.739990234375,386.0899963378906,387.7200012207031,342.8419189453125,913700,,,,,,,,
2021-06-11,388.7799987792969,389.1499938964844,385.1700134277344,387.7200012207031,342.8419189453125,751000,,,,,,,,
2021-06-14,387.6099853515625,389.4599914550781,385.8800048828125,389.1099853515625,344.071044921875,868400,,,,,,,,
2021-06-15,390.0,392.04998779296875,389.05999755859375,389.79998779296875,344.6811828613281,943900,,,,,,,,
2021-06-16,390.80999755859375,391.0,383.20001220703125,383.6000061035156,339.1988830566406,1524200,,,,,,,,
2021-06-17,384.2799987792969,385.5199890136719,379.57000732421875,382.8999938964844,338.57989501953125,1246400,,,,,,,,
2021-06-18,380.1700134277344,382.1000061035156,379.0,379.19000244140625,335.29937744140625,2416200,,,,,,,,
2021-06-21,381.2300109863281,385.44000244140625,380.6099853515625,382.5,338.2262268066406,1186900,,,,,,,,
2021-06-22,381.5400085449219,383.8800048828125,379.6499938964844,382.4800109863281,338.2085876464844,636200,,,,,,,,
2021-06-23,382.2099914550781,382.510009765625,377.260009765625,377.3299865722656,333.65460205078125,1024000,,,,,,,,
2021-06-24,379.5199890136719,379.989990234375,376.8500061035156,377.7300109863281,334.00836181640625,1032700,,,,,,,,
2021-06-25,376.8900146484375,383.4200134277344,376.8900146484375,382.010009765625,337.7929382324219,1708100,,,,,,,,
2021-06-28,381.6700134277344,382.7300109863281,378.82000732421875,380.07000732421875,336.0774841308594,778200,,,,,,,,
2021-06-29,379.8800048828125,380.3999938964844,373.25,373.4200134277344,330.19720458984375,1223900,,,,,,,,
2021-06-30,374.5,379.44000244140625,373.6199951171875,378.3500061035156,334.5565490722656,1077600,,,,,,,,
2021-07-01,377.30999755859375,381.1199951171875,377.2200012207031,380.2200012207031,336.2101135253906,752800,,,,,,,,
2021-07-02,381.75,383.19000244140625,378.95001220703125,381.489990234375,337.3330383300781,778700,,,,,,,,
2021-07-06,380.0,380.3399963378906,373.67999267578125,378.6700134277344,334.83953857421875,1142700,,,,,,,,
2021-07-07,378.4100036621094,384.6000061035156,377.4100036621094,383.4800109863281,339.0927734375,952900,,,,,,,,
2021-07-08,379.5299987792969,381.69000244140625,377.92999267578125,379.9200134277344,335.94482421875,894500,,,,,,,,
2021-07-09,382.70001220703125,384.3900146484375,380.7699890136719,383.1099853515625,338.7655029296875,542900,,,,,,,,
2021-07-12,381.8999938964844,383.32000732421875,376.2300109863281,379.07000732421875,335.1932067871094,1008200,,,,,,,,
2021-07-13,379.0,380.69000244140625,377.5400085449219,377.8399963378906,334.1055908203125,709500,,,,,,,,
2021-07-14,377.8399963378906,378.3900146484375,375.2099914550781,376.82000732421875,333.20361328125,698900,,,,,,,,
2021-07-15,375.1199951171875,378.6499938964844,375.0,378.25,334.4681091308594,713400,,,,,,,,
2021-07-16,378.6199951171875,379.7200012207031,375.2799987792969,377.1400146484375,333.4866027832031,890800,,,,,,,,
2021-07-19,375.1499938964844,376.82000732421875,367.55999755859375,372.0199890136719,328.9591979980469,1357600,,,,,,,,
2021-07-20,373.010009765625,380.6400146484375,373.0,379.9800109863281,335.9979248046875,1268000,,,,,,,,
2021-07-21,379.9800109863281,384.70001220703125,379.3999938964844,380.8900146484375,336.8025817871094,922800,,,,,,,,
2021-07-22,380.75,381.54998779296875,377.8299865722656,379.92999267578125,335.95361328125,688400,,,,,,,,
2021-07-23,381.9700012207031,382.5,380.19000244140625,380.7699890136719,336.6963806152344,795900,,,,,,,,
2021-07-26,373.0,374.3599853515625,366.3999938964844,368.04998779296875,325.4486999511719,2720700,,,,,,,,
2021-07-27,368.25,375.54998779296875,368.25,374.7300109863281,331.3556213378906,1460600,,,,,,,,
2021-07-28,376.0,376.239990234375,370.5899963378906,372.80999755859375,329.6578369140625,775200,,,,,,,,
2021-07-29,374.8500061035156,375.8599853515625,371.3500061035156,372.6000061035156,329.47210693359375,754800,,,,,,,,
2021-07-30,372.07000732421875,373.6400146484375,370.1099853515625,371.6700134277344,328.64971923828125,798600,,,,,,,,
2021-08-02,372.29998779296875,375.0400085449219,368.0799865722656,368.29998779296875,325.6698303222656,1176500,,,,,,,,
2021-08-03,369.3800048828125,369.9100036621094,366.0,369.45001220703125,326.6866760253906,872900,,,,,,,,
2021-08-04,364.489990234375,365.3599853515625,359.6099853515625,361.6400146484375,319.78070068359375,1608100,,,,,,,,
2021-08-05,362.44000244140625,363.0199890136719,359.8800048828125,360.7799987792969,319.02020263671875,912600,,,,,,,,
2021-08-06,362.29998779296875,363.4599914550781,360.55999755859375,362.04998779296875,320.14324951171875,704500,,,,,,,,
2021-08-09,360.70001220703125,362.4200134277344,359.7799987792969,361.0400085449219,319.2502136230469,945100,,,,,,,,
2021-08-10,360.19000244140625,363.05999755859375,360.1000061035156,362.239990234375,320.311279296875,842100,,,,,,,,
2021-08-11,362.45001220703125,364.3500061035156,361.0,363.29998779296875,321.24859619140625,900100,,,,,,,,
2021-08-12,362.3299865722656,364.29998779296875,358.79998779296875,359.75,318.10943603515625,1005400,,,,,,,,
2021-08-13,360.25,361.07000732421875,357.510009765625,357.9800109863281,316.5443115234375,1222200,,,,,,,,
2021-08-16,357.9800109863281,360.510009765625,355.55999755859375,360.25,318.5516052246094,1625700,,,,,,,,
2021-08-17,359.04998779296875,362.5299987792969,358.6700134277344,361.6000061035156,319.7453308105469,1571000,,,,,,,,
2021-08-18,359.5,360.5,356.55999755859375,356.6000061035156,315.32415771484375,961000,,,,,,,,
2021-08-19,355.2300109863281,359.8999938964844,353.57000732421875,354.0299987792969,313.0515441894531,1345700,,,,,,,,
2021-08-20,354.739990234375,358.80999755859375,353.57000732421875,357.1700134277344,315.828125,904300,,,,,,,,
2021-08-23,357.94000244140625,359.07000732421875,356.4100036621094,357.3500061035156,315.9872741699219,827800,,,,,,,,
2021-08-24,358.9700012207031,360.489990234375,357.9200134277344,359.0,317.4462890625,822600,,,,,,,,
2021-08-25,359.69000244140625,360.6499938964844,357.989990234375,358.75,317.2252502441406,953500,,,,,,,,
2021-08-26,359.1000061035156,361.9800109863281,357.239990234375,361.6199951171875,319.7630310058594,1172400,,,,,,,,
2021-08-27,363.2900085449219,364.3299865722656,361.17999267578125,361.989990234375,320.0902404785156,1203900,,,,,,,,
2021-08-30,362.25,363.9599914550781,361.75,362.04998779296875,320.14324951171875,986000,,,,,,,,
2021-08-31,359.3999938964844,360.8500061035156,358.1000061035156,359.79998779296875,320.4549560546875,1083900,,,,,,,,
2021-09-01,358.29998779296875,359.510009765625,356.5400085449219,356.6600036621094,317.6583557128906,1116000,,,,,,,,
2021-09-02,356.80999755859375,358.739990234375,355.5199890136719,358.04998779296875,318.8963317871094,2071500,,,,,,,,
2021-09-03,358.04998779296875,358.2699890136719,355.6300048828125,356.0,317.0704650878906,893200,,,,,,,,
2021-09-07,354.7200012207031,354.7200012207031,349.07000732421875,349.20001220703125,311.0141296386719,2033500,,,,,,,,
2021-09-08,350.3900146484375,353.5799865722656,349.4599914550781,351.4599914550781,313.0270080566406,1215300,,,,,,,,
2021-09-09,350.510009765625,351.70001220703125,347.8599853515625,348.92999267578125,310.77362060546875,1098900,,,,,,,,
2021-09-10,349.44000244140625,350.0799865722656,345.82000732421875,345.8800048828125,308.0571594238281,1222600,,,,,,,,
2021-09-13,347.9100036621094,349.2799987792969,342.75,346.30999755859375,308.440185546875,1489200,,,,,,,,
2021-09-14,348.0,348.29998779296875,342.4800109863281,344.3399963378906,306.6855163574219,1325600,,,,,,,,
2021-09-15,344.79998779296875,346.92999267578125,343.9100036621094,345.07000732421875,307.3357238769531,1149700,,,,,,,,
2021-09-16,345.4800109863281,345.94000244140625,340.75,341.5,304.1561279296875,1451400,,,,,,,,
2021-09-17,339.95001220703125,342.80999755859375,339.1499938964844,340.9800109863281,303.6929931640625,2108000,,,,,,,,
2021-09-20,338.70001220703125,340.6499938964844,335.8900146484375,338.4599914550781,301.4485778808594,1709800,,,,,,,,
2021-09-21,338.739990234375,340.07000732421875,335.1000061035156,336.04998779296875,299.3021240234375,1317000,,,,,,,,
2021-09-22,338.1400146484375,343.20001220703125,338.0199890136719,341.7300109863281,304.36102294921875,1335900,,,,,,,,
2021-09-23,340.2900085449219,344.7799987792969,340.1099853515625,344.20001220703125,306.5609130859375,1366200,,,,,,,,
2021-09-24,348.9700012207031,352.94000244140625,347.510009765625,349.5199890136719,311.29913330078125,1693000,,,,,,,,
2021-09-27,352.1400146484375,357.239990234375,351.32000732421875,353.3599853515625,314.7192077636719,1866000,,,,,,,,
2021-09-28,353.3599853515625,355.30999755859375,349.9200134277344,352.1499938964844,313.6415100097656,1140100,,,,,,,,
2021-09-29,348.1300048828125,352.5799865722656,344.9700012207031,350.2900085449219,311.9848937988281,1547700,,,,,,,,
2021-09-30,351.5299987792969,352.29998779296875,344.8999938964844,345.1000061035156,307.3624572753906,1054300,,,,,,,,
2021-10-01,347.30999755859375,349.67999267578125,342.7699890136719,347.79998779296875,309.7671813964844,960400,,,,,,,,
2021-10-04,347.69000244140625,350.2699890136719,343.70001220703125,345.989990234375,308.1551513671875,1127400,,,,,,,,
2021-10-05,346.0,350.45001220703125,344.82000732421875,347.75,309.7226867675781,889400,,,,,,,,
2021-10-06,347.0299987792969,350.1400146484375,344.20001220703125,349.989990234375,311.7177734375,995700,,,,,,,,
2021-10-07,350.1700134277344,354.4800109863281,350.1700134277344,351.7799987792969,313.3119812011719,1042600,,,,,,,,
2021-10-08,352.0799865722656,355.1600036621094,350.79998779296875,353.75,315.0665588378906,768500,,,,,,,,
2021-10-11,354.8999938964844,359.3299865722656,354.1199951171875,357.0799865722656,318.0323791503906,996800,,,,,,,,
2021-10-12,356.9800109863281,360.3800048828125,356.010009765625,358.1199951171875,318.9586486816406,840200,,,,,,,,
2021-10-13,359.6199951171875,362.3900146484375,353.45001220703125,361.760009765625,322.20068359375,1102100,,,,,,,,
2021-10-14,362.0199890136719,364.1600036621094,360.3599853515625,362.07000732421875,322.476806640625,973300,,,,,,,,
2021-10-15,364.1000061035156,366.239990234375,363.510009765625,365.6199951171875,325.6385498046875,952700,,,,,,,,
2021-10-18,364.3299865722656,367.8800048828125,361.8800048828125,365.0,325.08636474609375,1014600,,,,,,,,
2021-10-19,366.5,371.17999267578125,363.6499938964844,371.07000732421875,330.4925537109375,1051300,,,,,,,,
2021-10-20,371.7799987792969,372.57000732421875,369.79998779296875,371.1300048828125,330.5460205078125,955200,,,,,,,,
2021-10-21,371.6300048828125,373.260009765625,367.1400146484375,373.1400146484375,332.33624267578125,803600,,,,,,,,
2021-10-22,373.92999267578125,377.0199890136719,372.25,374.6000061035156,333.63653564453125,1092000,,,,,,,,
2021-10-25,375.9100036621094,378.1000061035156,374.6099853515625,376.3299865722656,335.1773986816406,1350300,,,,,,,,
2021-10-26,348.3299865722656,351.20001220703125,326.0,331.9100036621094,295.61480712890625,9439700,,,,,,,,
2021-10-27,333.0,336.42999267578125,330.5400085449219,330.94000244140625,294.7508850097656,2822900,,,,,,,,
2021-10-28,330.0,334.8599853515625,325.1400146484375,331.3900146484375,295.1517028808594,2874600,,,,,,,,
2021-10-29,330.0,334.3599853515625,328.8399963378906,332.32000732421875,295.9800109863281,1821500,,,,,,,,
2021-11-01,330.4700012207031,334.20001220703125,330.07000732421875,330.92999267578125,294.741943359375,1865000,,,,,,,,
2021-11-02,331.45001220703125,332.0400085449219,325.30999755859375,326.30999755859375,290.6271667480469,2745000,,,,,,,,
2021-11-03,325.5,333.1000061035156,324.2300109863281,331.3500061035156,295.1159973144531,1902600,,,,,,,,
2021-11-04,331.29998779296875,335.739990234375,331.29998779296875,335.5,298.8122253417969,1847900,,,,,,,,
2021-11-05,336.95001220703125,340.5199890136719,336.3500061035156,339.8900146484375,302.72222900390625,2145300,,,,,,,,
2021-11-08,341.6300048828125,343.0199890136719,337.5799865722656,341.7799987792969,304.405517578125,1733000,,,,,,,,
2021-11-09,341.3800048828125,342.0,337.1000061035156,338.1700134277344,301.1903381347656,1769200,,,,,,,,
2021-11-10,338.7699890136719,340.70001220703125,337.5,337.6300048828125,300.7093505859375,1268700,,,,,,,,
2021-11-11,337.1400146484375,337.2099914550781,333.29998779296875,335.8900146484375,299.1595764160156,1216500,,,,,,,,
2021-11-12,335.6199951171875,340.3900146484375,335.0299987792969,339.05999755859375,301.98297119140625,1097400,,,,,,,,
2021-11-15,339.54998779296875,341.6499938964844,339.42999267578125,340.9200134277344,303.6395568847656,1068600,,,,,,,,
2021-11-16,341.8900146484375,343.6400146484375,339.760009765625,340.3699951171875,303.1496276855469,1307500,,,,,,,,
2021-11-17,339.4800109863281,343.54998779296875,339.4800109863281,341.989990234375,304.59246826171875,1751000,,,,,,,,
2021-11-18,342.7200012207031,343.1099853515625,340.2099914550781,342.0799865722656,304.67266845703125,1431300,,,,,,,,
2021-11-19,340.8800048828125,343.0,339.3500061035156,341.44000244140625,304.1026611328125,1426500,,,,,,,,
2021-11-22,341.7300109863281,347.5899963378906,341.4800109863281,344.9800109863281,307.2555847167969,1229400,,,,,,,,
2021-11-23,344.9800109863281,348.0899963378906,344.6700134277344,345.17999267578125,307.4337158203125,1212700,,,,,,,,
2021-11-24,344.8599853515625,347.0,343.04998779296875,343.5799865722656,306.0086364746094,1134500,,,,,,,,
2021-11-26,339.2900085449219,343.2300109863281,338.0799865722656,342.7200012207031,305.2427062988281,1079900,,,,,,,,
2021-11-29,344.0,344.6000061035156,339.20001220703125,341.2300109863281,303.91571044921875,1492300,,,,,,,,
2021-11-30,337.20001220703125,338.3599853515625,333.0299987792969,333.32000732421875,299.3268127441406,2763200,,,,,,,,
2021-12-01,335.0,335.95001220703125,328.20001220703125,328.4200134277344,294.926513671875,2248300,,,,,,,,
2021-12-02,330.0,333.9100036621094,328.3299865722656,330.5299987792969,296.82135009765625,1804100,,,,,,,,
2021-12-03,331.3500061035156,334.3800048828125,330.3399963378906,333.80999755859375,299.7668151855469,1603200,,,,,,,,
2021-12-06,337.25,342.4100036621094,337.25,339.9599914550781,305.2896423339844,1946900,,,,,,,,
2021-12-07,340.0,342.1099853515625,338.79998779296875,339.1700134277344,304.5802307128906,1540700,,,,,,,,
2021-12-08,339.7099914550781,342.3800048828125,339.0199890136719,341.0799865722656,306.29534912109375,1376900,,,,,,,,
