date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NBY')","('high', 'NBY')","('low', 'NBY')","('close', 'NBY')","('adj_close', 'NBY')","('volume', 'NBY')","('currency', '')"
2021-04-08,1102.5,1127.0,1090.25,1090.25,720.6737060546875,527,,,,,,,,
2021-04-09,1102.5,1102.5,1053.5,1078.0,712.5762329101562,427,,,,,,,,
2021-04-12,1065.75,1078.0,1016.75,1029.0,680.1864624023438,728,,,,,,,,
2021-04-13,1016.75,1016.75,955.5,1004.5,663.9915161132812,695,,,,,,,,
2021-04-14,980.0,1004.5,931.0,980.0,647.796630859375,579,,,,,,,,
2021-04-15,967.75,1004.5,943.25,943.25,623.5042114257812,505,,,,,,,,
2021-04-16,931.0,943.25,869.75,882.0,583.0169677734375,902,,,,,,,,
2021-04-19,894.25,943.25,882.0,943.25,623.5042114257812,576,,,,,,,,
2021-04-20,931.0,955.5,894.25,906.5,599.2118530273438,363,,,,,,,,
2021-04-21,894.25,943.25,869.75,918.75,607.309326171875,552,,,,,,,,
2021-04-22,931.0,955.5,918.75,931.0,615.4067993164062,351,,,,,,,,
2021-04-23,955.5,1004.5,931.0,980.0,647.796630859375,607,,,,,,,,
2021-04-26,980.0,1004.5,967.75,980.0,647.796630859375,403,,,,,,,,
2021-04-27,1004.5,1004.5,980.0,980.0,647.796630859375,236,,,,,,,,
2021-04-28,992.25,1004.5,955.5,980.0,647.796630859375,202,,,,,,,,
2021-04-29,955.5,992.25,955.5,992.25,655.89404296875,221,,,,,,,,
2021-04-30,1016.75,1016.75,980.0,1004.5,663.9915161132812,749,,,,,,,,
2021-05-03,1004.5,1016.75,955.5,980.0,647.796630859375,380,,,,,,,,
2021-05-04,967.75,980.0,918.75,967.75,639.6991577148438,314,,,,,,,,
2021-05-05,943.25,967.75,931.0,931.0,615.4067993164062,146,,,,,,,,
2021-05-06,931.0,955.5,906.5,906.5,599.2118530273438,464,,,,,,,,
2021-05-07,882.0,894.25,869.75,882.0,583.0169677734375,525,,,,,,,,
2021-05-10,882.0,943.25,845.25,882.0,583.0169677734375,794,,,,,,,,
2021-05-11,796.25,894.25,784.0,882.0,583.0169677734375,337,,,,,,,,
2021-05-12,869.75,869.75,820.75,820.75,542.5296630859375,226,,,,,,,,
2021-05-13,820.75,845.25,747.25,747.25,493.9449157714844,416,,,,,,,,
2021-05-14,784.0,820.75,771.75,808.5,534.4321899414062,188,,,,,,,,
2021-05-17,833.0,845.25,796.25,808.5,534.4321899414062,396,,,,,,,,
2021-05-18,808.5,894.25,808.5,857.5,566.822021484375,653,,,,,,,,
2021-05-19,820.75,833.0,808.5,833.0,550.6271362304688,286,,,,,,,,
2021-05-20,833.0,845.25,820.75,845.25,558.7245483398438,220,,,,,,,,
2021-05-21,857.5,857.5,833.0,833.0,550.6271362304688,213,,,,,,,,
2021-05-24,845.25,845.25,808.5,820.75,542.5296630859375,376,,,,,,,,
2021-05-25,820.75,820.75,784.0,808.5,534.4321899414062,472,,,,,,,,
2021-05-26,808.5,857.5,808.5,833.0,550.6271362304688,577,,,,,,,,
2021-05-27,820.75,869.75,820.75,857.5,566.822021484375,448,,,,,,,,
2021-05-28,857.5,869.75,857.5,869.75,574.9194946289062,301,,,,,,,,
2021-06-01,857.5,869.75,833.0,845.25,558.7245483398438,338,,,,,,,,
2021-06-02,845.25,857.5,820.75,833.0,550.6271362304688,647,,,,,,,,
2021-06-03,833.0,845.25,820.75,833.0,550.6271362304688,818,,,,,,,,
2021-06-04,857.5,882.0,845.25,882.0,583.0169677734375,626,,,,,,,,
2021-06-07,882.0,980.0,845.25,906.5,599.2118530273438,1152,,,,,,,,
2021-06-08,906.5,943.25,869.75,882.0,583.0169677734375,609,,,,,,,,
2021-06-09,906.5,931.0,894.25,906.5,599.2118530273438,488,,,,,,,,
2021-06-10,918.75,931.0,894.25,918.75,607.309326171875,272,,,,,,,,
2021-06-11,918.75,943.25,882.0,894.25,591.1143798828125,436,,,,,,,,
2021-06-14,906.5,931.0,894.25,894.25,591.1143798828125,448,,,,,,,,
2021-06-15,894.25,918.75,894.25,918.75,607.309326171875,395,,,,,,,,
2021-06-16,906.5,955.5,857.5,943.25,623.5042114257812,1161,,,,,,,,
2021-06-17,931.0,931.0,857.5,869.75,574.9194946289062,563,,,,,,,,
2021-06-18,869.75,1078.0,857.5,882.0,583.0169677734375,4606,,,,,,,,
2021-06-21,869.75,1004.5,845.25,869.75,574.9194946289062,7798,,,,,,,,
2021-06-22,869.75,882.0,808.5,833.0,550.6271362304688,1315,,,,,,,,
2021-06-23,820.75,833.0,808.5,808.5,534.4321899414062,742,,,,,,,,
2021-06-24,833.0,869.75,808.5,833.0,550.6271362304688,1270,,,,,,,,
2021-06-25,833.0,845.25,833.0,833.0,550.6271362304688,426,,,,,,,,
2021-06-28,845.25,845.25,833.0,833.0,550.6271362304688,278,,,,,,,,
2021-06-29,845.25,845.25,820.75,833.0,550.6271362304688,475,,,,,,,,
2021-06-30,845.25,845.25,808.5,820.75,542.5296630859375,249,,,,,,,,
2021-07-01,833.0,833.0,820.75,820.75,542.5296630859375,290,,,,,,,,
2021-07-02,808.5,833.0,808.5,808.5,534.4321899414062,500,,,,,,,,
2021-07-06,808.5,820.75,784.0,784.0,518.2373046875,323,,,,,,,,
2021-07-07,784.0,820.75,759.5,771.75,510.13983154296875,755,,,,,,,,
2021-07-08,759.5,796.25,747.25,759.5,502.0423583984375,533,,,,,,,,
2021-07-09,771.75,784.0,759.5,784.0,518.2373046875,363,,,,,,,,
2021-07-12,759.5,784.0,759.5,759.5,502.0423583984375,227,,,,,,,,
2021-07-13,759.5,784.0,747.25,747.25,493.9449157714844,825,,,,,,,,
2021-07-14,747.25,784.0,735.0,735.0,485.8474426269531,1472,,,,,,,,
2021-07-15,735.0,747.25,710.5,722.75,477.75,458,,,,,,,,
2021-07-16,735.0,759.5,698.25,710.5,469.65252685546875,986,,,,,,,,
2021-07-19,735.0,869.75,686.0,820.75,542.5296630859375,6849,,,,,,,,
2021-07-20,784.0,808.5,698.25,710.5,469.65252685546875,2585,,,,,,,,
2021-07-21,722.75,759.5,722.75,735.0,485.8474426269531,544,,,,,,,,
2021-07-22,747.25,869.75,722.75,808.5,534.4321899414062,3262,,,,,,,,
2021-07-23,784.0,845.25,747.25,771.75,510.13983154296875,5688,,,,,,,,
2021-07-26,784.0,820.75,747.25,759.5,502.0423583984375,2699,,,,,,,,
2021-07-27,784.0,943.25,784.0,808.5,534.4321899414062,18475,,,,,,,,
2021-07-28,796.25,833.0,771.75,784.0,518.2373046875,2148,,,,,,,,
2021-07-29,784.0,857.5,747.25,820.75,542.5296630859375,3327,,,,,,,,
2021-07-30,820.75,906.5,820.75,845.25,558.7245483398438,10055,,,,,,,,
2021-08-02,845.25,869.75,784.0,808.5,534.4321899414062,4443,,,,,,,,
2021-08-03,808.5,833.0,796.25,808.5,534.4321899414062,3638,,,,,,,,
2021-08-04,796.25,808.5,735.0,771.75,510.13983154296875,2465,,,,,,,,
2021-08-05,771.75,784.0,747.25,759.5,502.0423583984375,596,,,,,,,,
2021-08-06,759.5,784.0,747.25,759.5,502.0423583984375,1134,,,,,,,,
2021-08-09,771.75,771.75,735.0,747.25,493.9449157714844,793,,,,,,,,
2021-08-10,759.5,784.0,747.25,784.0,518.2373046875,1877,,,,,,,,
2021-08-11,771.75,796.25,759.5,771.75,510.13983154296875,1112,,,,,,,,
2021-08-12,771.75,808.5,759.5,796.25,526.334716796875,969,,,,,,,,
2021-08-13,796.25,796.25,759.5,771.75,510.13983154296875,1309,,,,,,,,
2021-08-16,771.75,771.75,710.5,722.75,477.75,1176,,,,,,,,
2021-08-17,735.0,735.0,698.25,710.5,469.65252685546875,1323,,,,,,,,
2021-08-18,698.25,735.0,698.25,722.75,477.75,490,,,,,,,,
2021-08-19,722.75,747.25,710.5,722.75,477.75,390,,,,,,,,
2021-08-20,710.5,735.0,710.5,722.75,477.75,244,,,,,,,,
2021-08-23,710.5,722.75,710.5,722.75,477.75,328,,,,,,,,
2021-08-24,710.5,759.5,710.5,735.0,485.8474426269531,361,,,,,,,,
2021-08-25,735.0,784.0,735.0,759.5,502.0423583984375,507,,,,,,,,
2021-08-26,759.5,796.25,759.5,784.0,518.2373046875,426,,,,,,,,
2021-08-27,784.0,808.5,771.75,796.25,526.334716796875,426,,,,,,,,
2021-08-30,784.0,820.75,784.0,808.5,534.4321899414062,411,,,,,,,,
2021-08-31,796.25,833.0,784.0,820.75,542.5296630859375,361,,,,,,,,
2021-09-01,833.0,845.25,820.75,845.25,558.7245483398438,416,,,,,,,,
2021-09-02,820.75,833.0,735.0,808.5,534.4321899414062,314,,,,,,,,
2021-09-03,808.5,833.0,771.75,771.75,510.13983154296875,295,,,,,,,,
2021-09-07,771.75,808.5,771.75,784.0,518.2373046875,343,,,,,,,,
2021-09-08,796.25,796.25,759.5,759.5,502.0423583984375,323,,,,,,,,
2021-09-09,747.25,771.75,747.25,771.75,510.13983154296875,166,,,,,,,,
2021-09-10,759.5,784.0,747.25,771.75,510.13983154296875,481,,,,,,,,
2021-09-13,759.5,784.0,747.25,771.75,510.13983154296875,174,,,,,,,,
2021-09-14,759.5,771.75,747.25,747.25,493.9449157714844,199,,,,,,,,
2021-09-15,747.25,771.75,735.0,759.5,502.0423583984375,899,,,,,,,,
2021-09-16,747.25,759.5,747.25,747.25,493.9449157714844,191,,,,,,,,
2021-09-17,747.25,771.75,747.25,747.25,493.9449157714844,728,,,,,,,,
2021-09-20,771.75,771.75,735.0,747.25,493.9449157714844,748,,,,,,,,
2021-09-21,747.25,820.75,747.25,784.0,518.2373046875,869,,,,,,,,
2021-09-22,784.0,808.5,759.5,771.75,510.13983154296875,356,,,,,,,,
2021-09-23,771.75,784.0,759.5,771.75,510.13983154296875,320,,,,,,,,
2021-09-24,759.5,796.25,759.5,796.25,526.334716796875,338,,,,,,,,
2021-09-27,771.75,796.25,771.75,796.25,526.334716796875,358,,,,,,,,
2021-09-28,820.75,943.25,808.5,820.75,542.5296630859375,7093,,,,,,,,
2021-09-29,808.5,808.5,747.25,771.75,510.13983154296875,1663,,,,,,,,
2021-09-30,747.25,808.5,747.25,784.0,518.2373046875,551,,,,,,,,
2021-10-01,771.75,784.0,747.25,747.25,493.9449157714844,525,,,,,,,,
2021-10-04,747.25,771.75,710.5,710.5,469.65252685546875,559,,,,,,,,
2021-10-05,722.75,735.0,686.0,698.25,461.5550842285156,766,,,,,,,,
2021-10-06,686.0,698.25,673.75,686.0,453.4576110839844,293,,,,,,,,
2021-10-07,698.25,747.25,673.75,698.25,461.5550842285156,2535,,,,,,,,
2021-10-08,686.0,722.75,686.0,698.25,461.5550842285156,571,,,,,,,,
2021-10-11,698.25,698.25,673.75,673.75,445.36016845703125,457,,,,,,,,
2021-10-12,686.0,686.0,637.0,637.0,421.0677795410156,785,,,,,,,,
2021-10-13,661.5,686.0,649.25,661.5,437.2626953125,845,,,,,,,,
2021-10-14,686.0,698.25,673.75,673.75,445.36016845703125,419,,,,,,,,
2021-10-15,673.75,710.5,661.5,673.75,445.36016845703125,464,,,,,,,,
2021-10-18,673.75,698.25,661.5,661.5,437.2626953125,185,,,,,,,,
2021-10-19,673.75,686.0,661.5,673.75,445.36016845703125,199,,,,,,,,
2021-10-20,673.75,686.0,661.5,673.75,445.36016845703125,150,,,,,,,,
2021-10-21,673.75,686.0,661.5,673.75,445.36016845703125,151,,,,,,,,
2021-10-22,661.5,673.75,649.25,649.25,429.1652526855469,515,,,,,,,,
2021-10-25,649.25,661.5,637.0,649.25,429.1652526855469,368,,,,,,,,
2021-10-26,661.5,673.75,649.25,673.75,445.36016845703125,386,,,,,,,,
2021-10-27,673.75,698.25,649.25,661.5,437.2626953125,938,,,,,,,,
2021-10-28,649.25,673.75,649.25,649.25,429.1652526855469,440,,,,,,,,
2021-10-29,649.25,661.5,649.25,649.25,429.1652526855469,284,,,,,,,,
2021-11-01,649.25,661.5,624.75,649.25,429.1652526855469,838,,,,,,,,
2021-11-02,649.25,661.5,612.5,624.75,412.9703369140625,538,,,,,,,,
2021-11-03,637.0,771.75,624.75,747.25,493.9449157714844,4130,,,,,,,,
2021-11-04,735.0,735.0,686.0,710.5,469.65252685546875,779,,,,,,,,
2021-11-05,710.5,710.5,686.0,710.5,469.65252685546875,277,,,,,,,,
2021-11-08,698.25,722.75,686.0,722.75,477.75,325,,,,,,,,
2021-11-09,710.5,747.25,686.0,722.75,477.75,249,,,,,,,,
2021-11-10,710.5,710.5,673.75,686.0,453.4576110839844,202,,,,,,,,
2021-11-11,686.0,686.0,649.25,673.75,445.36016845703125,255,,,,,,,,
2021-11-12,661.5,673.75,624.75,637.0,421.0677795410156,817,,,,,,,,
2021-11-15,661.5,661.5,637.0,637.0,421.0677795410156,121,,,,,,,,
2021-11-16,637.0,661.5,624.75,637.0,421.0677795410156,252,,,,,,,,
2021-11-17,624.75,624.75,600.25,612.5,404.87286376953125,354,,,,,,,,
2021-11-18,612.5,612.5,551.25,563.5,372.4830322265625,687,,,,,,,,
2021-11-19,588.0,612.5,575.75,588.0,388.6779479980469,278,,,,,,,,
2021-11-22,600.25,600.25,563.5,575.75,380.58050537109375,623,,,,,,,,
2021-11-23,563.5,575.75,551.25,551.25,364.3855895996094,380,,,,,,,,
2021-11-24,551.25,673.75,551.25,588.0,388.6779479980469,2302,,,,,,,,
2021-11-26,588.0,661.5,588.0,624.75,412.9703369140625,3393,,,,,,,,
2021-11-29,612.5,624.75,588.0,588.0,388.6779479980469,802,,,,,,,,
2021-11-30,600.25,612.5,563.5,612.5,404.87286376953125,797,,,,,,,,
2021-12-01,612.5,661.5,600.25,637.0,421.0677795410156,1536,,,,,,,,
2021-12-02,612.5,637.0,575.75,575.75,380.58050537109375,1312,,,,,,,,
2021-12-03,575.75,600.25,539.0,539.0,356.2881164550781,512,,,,,,,,
2021-12-06,539.0,551.25,490.0,526.75,348.190673828125,1124,,,,,,,,
2021-12-07,551.25,612.5,551.25,575.75,380.58050537109375,1100,,,,,,,,
2021-12-08,588.0,673.75,588.0,624.75,412.9703369140625,881,,,,,,,,
2021-12-09,624.75,661.5,624.75,649.25,429.1652526855469,584,,,,,,,,
2021-12-10,649.25,686.0,649.25,673.75,445.36016845703125,720,,,,,,,,
2021-12-13,673.75,722.75,575.75,575.75,380.58050537109375,949,,,,,,,,
2021-12-14,600.25,624.75,575.75,575.75,380.58050537109375,392,,,,,,,,
2021-12-15,575.75,588.0,526.75,588.0,388.6779479980469,605,,,,,,,,
2021-12-16,588.0,588.0,539.0,551.25,364.3855895996094,391,,,,,,,,
2021-12-17,575.75,575.75,539.0,575.75,380.58050537109375,405,,,,,,,,
2021-12-20,551.25,563.5,539.0,551.25,364.3855895996094,260,,,,,,,,
2021-12-21,539.0,563.5,539.0,551.25,364.3855895996094,449,,,,,,,,
2021-12-22,539.0,575.75,539.0,551.25,364.3855895996094,280,,,,,,,,
2021-12-23,551.25,551.25,526.75,539.0,356.2881164550781,582,,,,,,,,
2021-12-27,526.75,539.0,502.25,502.25,331.9957580566406,1007,,,,,,,,
2021-12-28,514.5,526.75,465.5,490.0,323.8983154296875,1003,,,,,,,,
2021-12-29,490.0,551.25,453.25,490.0,323.8983154296875,4419,,,,,,,,
2021-12-30,514.5,526.75,453.25,477.75,315.80084228515625,1341,,,,,,,,
2021-12-31,477.75,477.75,453.25,465.5,307.7033996582031,943,,,,,,,,
2022-01-03,453.25,490.0,453.25,490.0,323.8983154296875,521,,,,,,,,
2022-01-04,477.75,526.75,465.5,477.75,315.80084228515625,553,,,,,,,,
2022-01-05,490.0,490.0,465.5,477.75,315.80084228515625,438,,,,,,,,
2022-01-06,477.75,477.75,453.25,453.25,299.6059265136719,319,,,,,,,,
2022-01-07,465.5,477.75,453.25,453.25,299.6059265136719,493,,,,,,,,
2022-01-10,453.25,465.5,428.75,453.25,299.6059265136719,834,,,,,,,,
2022-01-11,441.0,477.75,441.0,453.25,299.6059265136719,438,,,,,,,,
2022-01-12,465.5,477.75,453.25,465.5,307.7033996582031,368,,,,,,,,
2022-01-13,453.25,465.5,416.5,416.5,275.3135681152344,1078,,,,,,,,
2022-01-14,428.75,428.75,404.25,416.5,275.3135681152344,439,,,,,,,,
2022-01-18,416.5,428.75,392.0,404.25,267.2160949707031,746,,,,,,,,
2022-01-19,392.0,416.5,392.0,392.0,259.11865234375,264,,,,,,,,
2022-01-20,392.0,416.5,379.75,379.75,251.02117919921875,260,,,,,,,,
2022-01-21,379.75,404.25,355.25,367.5,242.92372131347656,812,,,,,,,,
2022-01-24,379.75,392.0,343.0,367.5,242.92372131347656,519,,,,,,,,
2022-01-25,367.5,404.25,367.5,379.75,251.02117919921875,326,,,,,,,,
2022-01-26,379.75,392.0,355.25,355.25,234.82626342773438,277,,,,,,,,
2022-01-27,367.5,404.25,355.25,367.5,242.92372131347656,509,,,,,,,,
2022-01-28,367.5,392.0,343.0,355.25,234.82626342773438,403,,,,,,,,
2022-01-31,355.25,379.75,355.25,367.5,242.92372131347656,276,,,,,,,,
2022-02-01,367.5,416.5,367.5,379.75,251.02117919921875,304,,,,,,,,
2022-02-02,392.0,404.25,367.5,392.0,259.11865234375,143,,,,,,,,
2022-02-03,392.0,404.25,379.75,379.75,251.02117919921875,215,,,,,,,,
2022-02-04,392.0,453.25,379.75,404.25,267.2160949707031,304,,,,,,,,
2022-02-07,404.25,441.0,379.75,392.0,259.11865234375,396,,,,,,,,
2022-02-08,404.25,404.25,379.75,392.0,259.11865234375,157,,,,,,,,
2022-02-09,392.0,404.25,379.75,404.25,267.2160949707031,216,,,,,,,,
2022-02-10,404.25,416.5,392.0,392.0,259.11865234375,227,,,,,,,,
2022-02-11,392.0,404.25,379.75,392.0,259.11865234375,459,,,,,,,,
2022-02-14,392.0,404.25,367.5,379.75,251.02117919921875,364,,,,,,,,
2022-02-15,392.0,392.0,367.5,379.75,251.02117919921875,392,,,,,,,,
2022-02-16,392.0,392.0,379.75,379.75,251.02117919921875,282,,,,,,,,
2022-02-17,379.75,392.0,367.5,367.5,242.92372131347656,257,,,,,,,,
2022-02-18,379.75,379.75,343.0,355.25,234.82626342773438,330,,,,,,,,
2022-02-22,343.0,355.25,343.0,343.0,226.7288055419922,314,,,,,,,,
2022-02-23,355.25,367.5,343.0,343.0,226.7288055419922,538,,,,,,,,
2022-02-24,343.0,379.75,343.0,355.25,234.82626342773438,330,,,,,,,,
2022-02-25,355.25,379.75,330.75,367.5,242.92372131347656,231,,,,,,,,
2022-02-28,367.5,404.25,367.5,392.0,259.11865234375,471,,,,,,,,
2022-03-01,428.75,428.75,367.5,367.5,242.92372131347656,303,,,,,,,,
2022-03-02,367.5,392.0,355.25,367.5,242.92372131347656,600,,,,,,,,
2022-03-03,367.5,392.0,355.25,367.5,242.92372131347656,355,,,,,,,,
2022-03-04,355.25,367.5,343.0,355.25,234.82626342773438,303,,,,,,,,
2022-03-07,343.0,355.25,330.75,330.75,218.63134765625,349,,,,,,,,
2022-03-08,330.75,343.0,330.75,343.0,226.7288055419922,149,,,,,,,,
2022-03-09,355.25,355.25,343.0,343.0,226.7288055419922,203,,,,,,,,
2022-03-10,343.0,355.25,330.75,343.0,226.7288055419922,254,,,,,,,,
2022-03-11,343.0,355.25,330.75,343.0,226.7288055419922,178,,,,,,,,
2022-03-14,343.0,343.0,330.75,330.75,218.63134765625,196,,,,,,,,
2022-03-15,330.75,343.0,318.5,330.75,218.63134765625,248,,,,,,,,
2022-03-16,343.0,355.25,318.5,330.75,218.63134765625,343,,,,,,,,
2022-03-17,330.75,355.25,330.75,343.0,226.7288055419922,895,,,,,,,,
2022-03-18,355.25,379.75,355.25,379.75,251.02117919921875,673,,,,,,,,
2022-03-21,379.75,379.75,367.5,367.5,242.92372131347656,115,,,,,,,,
2022-03-22,367.5,379.75,355.25,367.5,242.92372131347656,270,,,,,,,,
2022-03-23,367.5,392.0,367.5,392.0,259.11865234375,178,,,,,,,,
2022-03-24,428.75,428.75,379.75,392.0,259.11865234375,398,,,,,,,,
2022-03-25,404.25,416.5,379.75,404.25,267.2160949707031,247,,,,,,,,
2022-03-28,416.5,416.5,379.75,392.0,259.11865234375,226,,,,,,,,
2022-03-29,379.75,404.25,379.75,392.0,259.11865234375,745,,,,,,,,
2022-03-30,379.75,392.0,367.5,379.75,251.02117919921875,400,,,,,,,,
2022-03-31,367.5,379.75,355.25,367.5,242.92372131347656,359,,,,,,,,
2022-04-01,355.25,367.5,355.25,367.5,242.92372131347656,150,,,,,,,,
2022-04-04,367.5,379.75,355.25,379.75,251.02117919921875,124,,,,,,,,
2022-04-05,392.0,392.0,355.25,367.5,242.92372131347656,155,,,,,,,,
2022-04-06,355.25,367.5,343.0,367.5,242.92372131347656,222,,,,,,,,
2022-04-07,367.5,367.5,343.0,343.0,226.7288055419922,187,,,,,,,,
2022-04-08,355.25,355.25,343.0,343.0,226.7288055419922,251,,,,,,,,
2022-04-11,355.25,355.25,330.75,343.0,226.7288055419922,204,,,,,,,,
2022-04-12,330.75,355.25,330.75,330.75,218.63134765625,295,,,,,,,,
2022-04-13,330.75,355.25,330.75,343.0,226.7288055419922,342,,,,,,,,
2022-04-14,343.0,343.0,306.25,343.0,226.7288055419922,385,,,,,,,,
2022-04-18,330.75,330.75,269.5,306.25,202.43643188476562,704,,,,,,,,
2022-04-19,318.5,318.5,294.0,306.25,202.43643188476562,165,,,,,,,,
2022-04-20,318.5,318.5,294.0,306.25,202.43643188476562,378,,,,,,,,
2022-04-21,306.25,330.75,294.0,318.5,210.5338897705078,596,,,,,,,,
2022-04-22,318.5,330.75,306.25,318.5,210.5338897705078,189,,,,,,,,
2022-04-25,306.25,318.5,294.0,294.0,194.33897399902344,400,,,,,,,,
2022-04-26,306.25,318.5,294.0,294.0,194.33897399902344,424,,,,,,,,
2022-04-27,294.0,306.25,281.75,294.0,194.33897399902344,508,,,,,,,,
2022-04-28,281.75,306.25,269.5,294.0,194.33897399902344,501,,,,,,,,
2022-04-29,306.25,306.25,281.75,294.0,194.33897399902344,88,,,,,,,,
2022-05-02,306.25,306.25,281.75,281.75,186.24151611328125,134,,,,,,,,
2022-05-03,294.0,306.25,281.75,281.75,186.24151611328125,213,,,,,,,,
2022-05-04,294.0,306.25,269.5,281.75,186.24151611328125,218,,,,,,,,
2022-05-05,281.75,294.0,269.5,281.75,186.24151611328125,326,,,,,,,,
2022-05-06,269.5,294.0,269.5,281.75,186.24151611328125,152,,,,,,,,
2022-05-09,269.5,281.75,232.75,245.0,161.94915771484375,598,,,,,,,,
2022-05-10,257.25,257.25,232.75,245.0,161.94915771484375,363,,,,,,,,
2022-05-11,232.75,257.25,220.5,220.5,145.75424194335938,370,,,,,,,,
2022-05-12,232.75,232.75,208.25,220.5,145.75424194335938,623,,,,,,,,
2022-05-13,220.5,269.5,208.25,232.75,153.85169982910156,776,,,,,,,,
2022-05-16,232.75,257.25,232.75,232.75,153.85169982910156,704,,,,,,,,
2022-05-17,257.25,269.5,232.75,245.0,161.94915771484375,517,,,,,,,,
2022-05-18,245.0,257.25,232.75,232.75,153.85169982910156,371,,,,,,,,
2022-05-19,232.75,257.25,232.75,257.25,170.04661560058594,191,,,,,,,,
2022-05-20,245.0,281.75,245.0,245.0,161.94915771484375,681,,,,,,,,
2022-05-23,245.0,257.25,245.0,245.0,161.94915771484375,237,,,,,,,,
2022-05-24,245.0,257.25,232.75,232.75,153.85169982910156,116,,,,,,,,
2022-05-25,245.0,245.0,232.75,232.75,153.85169982910156,104,,,,,,,,
2022-05-26,232.75,257.25,232.75,232.75,153.85169982910156,131,,,,,,,,
2022-05-27,245.0,245.0,220.5,232.75,153.85169982910156,405,,,,,,,,
2022-05-31,245.0,269.5,232.75,245.0,161.94915771484375,727,,,,,,,,
2022-06-01,269.5,281.75,245.0,269.5,178.14405822753906,629,,,,,,,,
2022-06-02,281.75,428.75,257.25,294.0,194.33897399902344,6451,,,,,,,,
2022-06-03,294.0,306.25,257.25,269.5,178.14405822753906,1270,,,,,,,,
2022-06-06,269.5,294.0,257.25,257.25,170.04661560058594,614,,,,,,,,
2022-06-07,257.25,269.5,245.0,257.25,170.04661560058594,719,,,,,,,,
2022-06-08,257.25,294.0,257.25,281.75,186.24151611328125,580,,,,,,,,
2022-06-09,281.75,306.25,269.5,281.75,186.24151611328125,918,,,,,,,,
2022-06-10,281.75,306.25,269.5,269.5,178.14405822753906,271,,,,,,,,
2022-06-13,257.25,281.75,232.75,269.5,178.14405822753906,530,,,,,,,,
2022-06-14,257.25,257.25,245.0,257.25,170.04661560058594,255,,,,,,,,
2022-06-15,245.0,269.5,245.0,257.25,170.04661560058594,129,,,,,,,,
2022-06-16,257.25,269.5,232.75,245.0,161.94915771484375,242,,,,,,,,
2022-06-17,257.25,257.25,245.0,245.0,161.94915771484375,199,,,,,,,,
2022-06-21,257.25,257.25,232.75,245.0,161.94915771484375,265,,,,,,,,
2022-06-22,245.0,257.25,245.0,245.0,161.94915771484375,308,,,,,,,,
2022-06-23,245.0,281.75,245.0,257.25,170.04661560058594,651,,,,,,,,
2022-06-24,269.5,281.75,257.25,269.5,178.14405822753906,452,,,,,,,,
2022-06-27,269.5,281.75,245.0,269.5,178.14405822753906,316,,,,,,,,
2022-06-28,269.5,281.75,257.25,269.5,178.14405822753906,382,,,,,,,,
2022-06-29,269.5,294.0,269.5,281.75,186.24151611328125,356,,,,,,,,
2022-06-30,281.75,306.25,269.5,306.25,202.43643188476562,447,,,,,,,,
2022-07-01,318.5,355.25,306.25,318.5,210.5338897705078,421,,,,,,,,
2022-07-05,318.5,355.25,318.5,355.25,234.82626342773438,775,,,,,,,,
2022-07-06,355.25,355.25,330.75,355.25,234.82626342773438,341,,,,,,,,
2022-07-07,355.25,379.75,330.75,379.75,251.02117919921875,728,,,,,,,,
2022-07-08,330.75,416.5,330.75,367.5,242.92372131347656,485,,,,,,,,
2022-07-11,379.75,392.0,330.75,330.75,218.63134765625,529,,,,,,,,
2022-07-12,318.5,343.0,306.25,343.0,226.7288055419922,177,,,,,,,,
2022-07-13,330.75,343.0,306.25,318.5,210.5338897705078,236,,,,,,,,
2022-07-14,318.5,330.75,294.0,318.5,210.5338897705078,310,,,,,,,,
2022-07-15,343.0,343.0,306.25,318.5,210.5338897705078,321,,,,,,,,
2022-07-18,318.5,343.0,306.25,318.5,210.5338897705078,137,,,,,,,,
2022-07-19,318.5,343.0,306.25,306.25,202.43643188476562,399,,,,,,,,
2022-07-20,306.25,355.25,306.25,318.5,210.5338897705078,374,,,,,,,,
2022-07-21,355.25,355.25,318.5,318.5,210.5338897705078,440,,,,,,,,
2022-07-22,330.75,330.75,281.75,294.0,194.33897399902344,237,,,,,,,,
2022-07-25,306.25,306.25,257.25,294.0,194.33897399902344,378,,,,,,,,
2022-07-26,294.0,306.25,269.5,281.75,186.24151611328125,159,,,,,,,,
2022-07-27,281.75,294.0,257.25,269.5,178.14405822753906,99,,,,,,,,
2022-07-28,294.0,294.0,269.5,269.5,178.14405822753906,166,,,,,,,,
2022-07-29,269.5,318.5,269.5,294.0,194.33897399902344,1291,,,,,,,,
2022-08-01,306.25,330.75,306.25,318.5,210.5338897705078,629,,,,,,,,
2022-08-02,318.5,343.0,281.75,330.75,218.63134765625,274,,,,,,,,
2022-08-03,318.5,355.25,318.5,330.75,218.63134765625,329,,,,,,,,
2022-08-04,318.5,355.25,306.25,343.0,226.7288055419922,1109,,,,,,,,
2022-08-05,330.75,355.25,330.75,343.0,226.7288055419922,575,,,,,,,,
2022-08-08,343.0,441.0,343.0,416.5,275.3135681152344,4968,,,,,,,,
2022-08-09,379.75,416.5,367.5,367.5,242.92372131347656,1431,,,,,,,,
2022-08-10,367.5,392.0,355.25,379.75,251.02117919921875,513,,,,,,,,
