date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'THSGF')","('high', 'THSGF')","('low', 'THSGF')","('close', 'THSGF')","('adj_close', 'THSGF')","('volume', 'THSGF')","('currency', '')"
2021-12-14,2.265625,2.3177080154418945,2.1692709922790527,2.1692709922790527,2.1692709922790527,6106,,,,,,,,
2021-12-15,2.1692709922790527,2.1692709922790527,2.0520830154418945,2.0885419845581055,2.0885419845581055,3725,,,,,,,,
2021-12-16,2.0833330154418945,2.0911459922790527,2.0338540077209473,2.0338540077209473,2.0338540077209473,1306,,,,,,,,
2021-12-17,2.0833330154418945,2.101562976837158,2.0572919845581055,2.0572919845581055,2.0572919845581055,3610,,,,,,,,
2021-12-20,2.054687976837158,2.054687976837158,2.0,2.0260419845581055,2.0260419845581055,3840,,,,,,,,
2021-12-21,2.054687976837158,2.0572919845581055,2.0104169845581055,2.0520830154418945,2.0520830154418945,16973,,,,,,,,
2021-12-22,2.1354169845581055,2.2057290077209473,2.1354169845581055,2.2057290077209473,2.2057290077209473,2266,,,,,,,,
2021-12-23,2.1354169845581055,2.1354169845581055,2.1197919845581055,2.1223959922790527,2.1223959922790527,883,,,,,,,,
2021-12-27,2.101562976837158,2.1875,2.0833330154418945,2.1875,2.1875,2227,,,,,,,,
2021-12-28,2.1875,2.1875,2.1875,2.1875,2.1875,0,,,,,,,,
2021-12-29,2.0833330154418945,2.1197919845581055,2.0833330154418945,2.1197919845581055,2.1197919845581055,691,,,,,,,,
2021-12-30,2.132812976837158,2.1536459922790527,2.132812976837158,2.1536459922790527,2.1536459922790527,576,,,,,,,,
2021-12-31,2.1822919845581055,2.2083330154418945,2.1692709922790527,2.1692709922790527,2.1692709922790527,2957,,,,,,,,
2022-01-03,2.1692709922790527,2.1692709922790527,2.1692709922790527,2.1692709922790527,2.1692709922790527,0,,,,,,,,
2022-01-04,2.2786459922790527,2.3125,2.2786459922790527,2.3125,2.3125,6298,,,,,,,,
2022-01-05,2.1822919845581055,2.1822919845581055,2.1223959922790527,2.1223959922790527,2.1223959922790527,154,,,,,,,,
2022-01-06,2.1223959922790527,2.1223959922790527,2.1067709922790527,2.1067709922790527,2.1067709922790527,461,,,,,,,,
2022-01-07,2.1614580154418945,2.2005209922790527,2.1614580154418945,2.2005209922790527,2.2005209922790527,960,,,,,,,,
2022-01-10,2.171875,2.171875,2.109375,2.109375,2.109375,1459,,,,,,,,
2022-01-11,2.1276040077209473,2.1458330154418945,2.085937976837158,2.1458330154418945,2.1458330154418945,3878,,,,,,,,
2022-01-12,2.2369790077209473,2.2369790077209473,2.1927080154418945,2.2005209922790527,2.2005209922790527,2304,,,,,,,,
2022-01-13,2.3489580154418945,2.3489580154418945,2.2057290077209473,2.2057290077209473,2.2057290077209473,2112,,,,,,,,
2022-01-14,2.2213540077209473,2.273437976837158,2.2213540077209473,2.2682290077209473,2.2682290077209473,2074,,,,,,,,
2022-01-18,2.3151040077209473,2.3255209922790527,2.2630209922790527,2.265625,2.265625,5030,,,,,,,,
2022-01-19,2.195312976837158,2.3151040077209473,2.195312976837158,2.2838540077209473,2.2838540077209473,3418,,,,,,,,
2022-01-20,2.296875,2.296875,2.296875,2.296875,2.296875,3264,,,,,,,,
2022-01-21,2.148437976837158,2.195312976837158,2.023437976837158,2.0651040077209473,2.0651040077209473,22771,,,,,,,,
2022-01-24,1.9921879768371582,2.0416669845581055,1.859375,1.9010419845581055,1.9010419845581055,16051,,,,,,,,
2022-01-25,1.8776040077209473,1.9401040077209473,1.8776040077209473,1.90625,1.90625,2880,,,,,,,,
2022-01-26,2.0052080154418945,2.0286459922790527,1.9270830154418945,1.984375,1.984375,13056,,,,,,,,
2022-01-27,1.9244790077209473,1.9244790077209473,1.8411459922790527,1.8463540077209473,1.8463540077209473,7258,,,,,,,,
2022-01-28,1.9661459922790527,1.9661459922790527,1.8828129768371582,1.9010419845581055,1.9010419845581055,422,,,,,,,,
2022-01-31,2.023437976837158,2.0807290077209473,2.023437976837158,2.0260419845581055,2.0260419845581055,9830,,,,,,,,
2022-02-01,2.0598959922790527,2.0598959922790527,2.03125,2.0572919845581055,2.0572919845581055,3686,,,,,,,,
2022-02-02,2.0677080154418945,2.0677080154418945,2.023437976837158,2.0572919845581055,2.0572919845581055,2458,,,,,,,,
2022-02-03,2.0833330154418945,2.1354169845581055,2.0520830154418945,2.0520830154418945,2.0520830154418945,9293,,,,,,,,
2022-02-04,2.0885419845581055,2.0885419845581055,2.0677080154418945,2.0833330154418945,2.0833330154418945,1536,,,,,,,,
2022-02-07,2.1614580154418945,2.265625,2.1614580154418945,2.2473959922790527,2.2473959922790527,5376,,,,,,,,
2022-02-08,2.257812976837158,2.3020830154418945,2.25,2.25,2.25,614,,,,,,,,
2022-02-09,2.3098959922790527,2.3567709922790527,2.2942709922790527,2.304687976837158,2.304687976837158,4262,,,,,,,,
2022-02-10,2.234375,2.3098959922790527,2.234375,2.25,2.25,8640,,,,,,,,
2022-02-11,2.2005209922790527,2.398437976837158,2.2005209922790527,2.398437976837158,2.398437976837158,12058,,,,,,,,
2022-02-14,2.4401040077209473,2.4401040077209473,2.3411459922790527,2.3932290077209473,2.3932290077209473,19738,,,,,,,,
2022-02-15,2.3463540077209473,2.3776040077209473,2.3307290077209473,2.34375,2.34375,4493,,,,,,,,
2022-02-16,2.351562976837158,2.3645830154418945,2.3125,2.34375,2.34375,4416,,,,,,,,
2022-02-17,2.3697919845581055,2.3723959922790527,2.3125,2.3723959922790527,2.3723959922790527,8794,,,,,,,,
2022-02-18,2.367187976837158,2.3776040077209473,2.304687976837158,2.304687976837158,2.304687976837158,29952,,,,,,,,
2022-02-22,2.2526040077209473,2.2526040077209473,2.1666669845581055,2.203125,2.203125,4992,,,,,,,,
2022-02-23,2.203125,2.304687976837158,2.203125,2.296875,2.296875,6182,,,,,,,,
2022-02-24,2.2916669845581055,2.3880209922790527,2.2630209922790527,2.2708330154418945,2.2708330154418945,23808,,,,,,,,
2022-02-25,2.2369790077209473,2.3489580154418945,2.2369790077209473,2.3072919845581055,2.3072919845581055,13862,,,,,,,,
2022-02-28,2.1822919845581055,2.3697919845581055,2.1822919845581055,2.2916669845581055,2.2916669845581055,8525,,,,,,,,
2022-03-01,2.296875,2.3098959922790527,2.234375,2.2786459922790527,2.2786459922790527,7104,,,,,,,,
2022-03-02,2.3151040077209473,2.359375,2.3151040077209473,2.320312976837158,2.320312976837158,11674,,,,,,,,
2022-03-03,2.34375,2.34375,2.289062976837158,2.3177080154418945,2.3177080154418945,5453,,,,,,,,
2022-03-04,2.3541669845581055,2.3541669845581055,2.265625,2.265625,2.265625,6490,,,,,,,,
2022-03-07,2.320312976837158,2.3411459922790527,2.2708330154418945,2.2916669845581055,2.2916669845581055,11904,,,,,,,,
2022-03-08,2.3541669845581055,2.3958330154418945,2.3177080154418945,2.3958330154418945,2.3958330154418945,21235,,,,,,,,
2022-03-09,2.3385419845581055,2.3567709922790527,2.265625,2.265625,2.265625,19354,,,,,,,,
2022-03-10,2.3567709922790527,2.3567709922790527,2.2916669845581055,2.304687976837158,2.304687976837158,3264,,,,,,,,
2022-03-11,2.3020830154418945,2.3151040077209473,2.3020830154418945,2.304687976837158,2.304687976837158,3878,,,,,,,,
2022-03-14,2.296875,2.320312976837158,2.2135419845581055,2.234375,2.234375,4762,,,,,,,,
2022-03-15,2.2083330154418945,2.2083330154418945,2.0833330154418945,2.1744790077209473,2.1744790077209473,7795,,,,,,,,
2022-03-16,2.1875,2.1875,2.1875,2.1875,2.1875,3917,,,,,,,,
2022-03-17,2.2447919845581055,2.2447919845581055,2.2447919845581055,2.2447919845581055,2.2447919845581055,192,,,,,,,,
2022-03-18,2.296875,2.296875,2.273437976837158,2.289062976837158,2.289062976837158,4032,,,,,,,,
2022-03-21,2.2838540077209473,2.3463540077209473,2.2838540077209473,2.304687976837158,2.304687976837158,7603,,,,,,,,
2022-03-22,2.3020830154418945,2.3020830154418945,2.2864580154418945,2.2916669845581055,2.2916669845581055,3686,,,,,,,,
2022-03-23,2.34375,2.34375,2.2083330154418945,2.265625,2.265625,5798,,,,,,,,
2022-03-24,2.2604169845581055,2.2864580154418945,2.226562976837158,2.257812976837158,2.257812976837158,4531,,,,,,,,
2022-03-25,2.2916669845581055,2.2916669845581055,2.2369790077209473,2.2630209922790527,2.2630209922790527,2304,,,,,,,,
2022-03-28,2.2083330154418945,2.2083330154418945,2.1770830154418945,2.1770830154418945,2.1770830154418945,6144,,,,,,,,
2022-03-29,2.1744790077209473,2.1744790077209473,2.1119790077209473,2.1302080154418945,2.1302080154418945,4147,,,,,,,,
2022-03-30,2.1614580154418945,2.1770830154418945,2.1458330154418945,2.1614580154418945,2.1614580154418945,7642,,,,,,,,
2022-03-31,2.1770830154418945,2.2395830154418945,2.1770830154418945,2.2395830154418945,2.2395830154418945,3302,,,,,,,,
2022-04-01,2.1223959922790527,2.1979169845581055,2.1223959922790527,2.1770830154418945,2.1770830154418945,3072,,,,,,,,
2022-04-04,2.1588540077209473,2.2083330154418945,2.1588540077209473,2.2083330154418945,2.2083330154418945,3379,,,,,,,,
2022-04-05,2.1588540077209473,2.1614580154418945,2.132812976837158,2.132812976837158,2.132812976837158,4493,,,,,,,,
2022-04-06,2.2161459922790527,2.257812976837158,2.1979169845581055,2.257812976837158,2.257812976837158,10906,,,,,,,,
2022-04-07,2.2682290077209473,2.2786459922790527,2.1666669845581055,2.1666669845581055,2.1666669845581055,7603,,,,,,,,
2022-04-08,2.2005209922790527,2.2239580154418945,2.1510419845581055,2.1614580154418945,2.1614580154418945,7565,,,,,,,,
2022-04-11,2.2135419845581055,2.2395830154418945,2.0572919845581055,2.0572919845581055,2.0572919845581055,13709,,,,,,,,
2022-04-12,2.0833330154418945,2.0833330154418945,2.0833330154418945,2.0833330154418945,2.0833330154418945,461,,,,,,,,
2022-04-13,2.085937976837158,2.1145830154418945,2.0442709922790527,2.1067709922790527,2.1067709922790527,9523,,,,,,,,
2022-04-14,2.0833330154418945,2.0833330154418945,2.0572919845581055,2.0572919845581055,2.0572919845581055,230,,,,,,,,
2022-04-18,2.0833330154418945,2.0833330154418945,2.0364580154418945,2.0364580154418945,2.0364580154418945,8294,,,,,,,,
2022-04-19,2.1067709922790527,2.109375,2.070312976837158,2.070312976837158,2.070312976837158,7181,,,,,,,,
2022-04-20,2.0833330154418945,2.1145830154418945,2.0807290077209473,2.0807290077209473,2.0807290077209473,4070,,,,,,,,
2022-04-21,2.1614580154418945,2.1692709922790527,2.0052080154418945,2.0130209922790527,2.0130209922790527,20352,,,,,,,,
2022-04-22,2.0416669845581055,2.0442709922790527,1.9557290077209473,1.9973959922790527,1.9973959922790527,18931,,,,,,,,
2022-04-25,1.9713540077209473,1.9713540077209473,1.8046879768371582,1.8984379768371582,1.8984379768371582,10138,,,,,,,,
2022-04-26,1.9401040077209473,1.9401040077209473,1.78125,1.78125,1.78125,7603,,,,,,,,
2022-04-27,1.8359379768371582,1.8619790077209473,1.8177080154418945,1.8411459922790527,1.8411459922790527,5453,,,,,,,,
2022-04-28,1.8359379768371582,1.8411459922790527,1.8098959922790527,1.8177080154418945,1.8177080154418945,3686,,,,,,,,
2022-04-29,1.9010419845581055,1.9557290077209473,1.8177080154418945,1.9557290077209473,1.9557290077209473,10483,,,,,,,,
2022-05-02,1.84375,1.84375,1.765625,1.8229169845581055,1.8229169845581055,9677,,,,,,,,
2022-05-03,1.9270830154418945,1.9270830154418945,1.7708330154418945,1.7708330154418945,1.7708330154418945,53338,,,,,,,,
2022-05-04,1.8359379768371582,1.875,1.7786459922790527,1.875,1.875,24461,,,,,,,,
2022-05-05,1.8671879768371582,1.8671879768371582,1.71875,1.71875,1.71875,11021,,,,,,,,
2022-05-06,1.7083330154418945,1.7161459922790527,1.6640629768371582,1.6640629768371582,1.6640629768371582,16781,,,,,,,,
2022-05-09,1.6145830154418945,1.6145830154418945,1.5182290077209473,1.5520830154418945,1.5520830154418945,14707,,,,,,,,
2022-05-10,1.6145830154418945,1.7005209922790527,1.5963540077209473,1.6276040077209473,1.6276040077209473,35443,,,,,,,,
2022-05-11,1.71875,1.71875,1.6354169845581055,1.6666669845581055,1.6666669845581055,6451,,,,,,,,
2022-05-12,1.5885419845581055,1.5885419845581055,1.484375,1.515625,1.515625,3379,,,,,,,,
2022-05-13,1.640625,1.6822919845581055,1.640625,1.671875,1.671875,1574,,,,,,,,
2022-05-16,1.6692709922790527,1.6692709922790527,1.640625,1.640625,1.640625,23347,,,,,,,,
2022-05-17,1.6744790077209473,1.6927080154418945,1.6484379768371582,1.6510419845581055,1.6510419845581055,5376,,,,,,,,
2022-05-18,1.6145830154418945,1.6145830154418945,1.6145830154418945,1.6145830154418945,1.6145830154418945,768,,,,,,,,
2022-05-19,1.6145830154418945,1.6145830154418945,1.6145830154418945,1.6145830154418945,1.6145830154418945,0,,,,,,,,
2022-05-20,1.6041669845581055,1.6119790077209473,1.6015629768371582,1.6119790077209473,1.6119790077209473,19469,,,,,,,,
2022-05-23,1.4453129768371582,1.5677080154418945,1.4453129768371582,1.5677080154418945,1.5677080154418945,4339,,,,,,,,
2022-05-24,1.6041669845581055,1.6432290077209473,1.6041669845581055,1.6145830154418945,1.6145830154418945,5530,,,,,,,,
2022-05-25,1.6744790077209473,1.6744790077209473,1.546875,1.5989580154418945,1.5989580154418945,7987,,,,,,,,
2022-05-26,1.6484379768371582,1.7083330154418945,1.6484379768371582,1.6901040077209473,1.6901040077209473,12864,,,,,,,,
2022-05-27,1.6901040077209473,1.6901040077209473,1.6901040077209473,1.6901040077209473,1.6901040077209473,0,,,,,,,,
2022-05-31,1.6927080154418945,1.6979169845581055,1.5625,1.5885419845581055,1.5885419845581055,1037,,,,,,,,
2022-06-01,1.4557290077209473,1.5598959922790527,1.4557290077209473,1.546875,1.546875,5146,,,,,,,,
2022-06-02,1.6223959922790527,1.71875,1.5989580154418945,1.6927080154418945,1.6927080154418945,19430,,,,,,,,
2022-06-03,1.640625,1.640625,1.6015629768371582,1.6015629768371582,1.6015629768371582,5414,,,,,,,,
2022-06-06,1.6510419845581055,1.6510419845581055,1.5625,1.5625,1.5625,2496,,,,,,,,
2022-06-07,1.5625,1.5625,1.5625,1.5625,1.5625,0,,,,,,,,
2022-06-08,1.6145830154418945,1.625,1.5234379768371582,1.5885419845581055,1.5885419845581055,3226,,,,,,,,
2022-06-09,1.6927080154418945,1.6927080154418945,1.6666669845581055,1.6666669845581055,1.6666669845581055,34291,,,,,,,,
2022-06-10,1.6380209922790527,1.6536459922790527,1.6171879768371582,1.6432290077209473,1.6432290077209473,2227,,,,,,,,
2022-06-13,1.8255209922790527,1.8255209922790527,1.5677080154418945,1.5677080154418945,1.5677080154418945,71117,,,,,,,,
2022-06-14,1.5625,1.6223959922790527,1.5026040077209473,1.5026040077209473,1.5026040077209473,23654,,,,,,,,
2022-06-15,1.640625,1.640625,1.4713540077209473,1.4947919845581055,1.4947919845581055,35443,,,,,,,,
2022-06-16,1.5390629768371582,1.5390629768371582,1.4114580154418945,1.4270830154418945,1.4270830154418945,16896,,,,,,,,
2022-06-17,1.4088540077209473,1.4088540077209473,1.2604169845581055,1.3020830154418945,1.3020830154418945,27264,,,,,,,,
2022-06-21,1.34375,1.5234379768371582,1.328125,1.328125,1.328125,21658,,,,,,,,
2022-06-22,1.3802080154418945,1.3802080154418945,1.2578129768371582,1.2578129768371582,1.2578129768371582,8448,,,,,,,,
2022-06-23,1.2864580154418945,1.2864580154418945,1.2369790077209473,1.25,1.25,1306,,,,,,,,
2022-06-24,1.25,1.25,1.2083330154418945,1.2239580154418945,1.2239580154418945,1651,,,,,,,,
2022-06-27,1.34375,1.34375,1.2083330154418945,1.2630209922790527,1.2630209922790527,2726,,,,,,,,
2022-06-28,1.25,1.2682290077209473,1.21875,1.25,1.25,3034,,,,,,,,
2022-06-29,1.21875,1.2864580154418945,1.1666669845581055,1.2083330154418945,1.2083330154418945,13901,,,,,,,,
2022-06-30,1.1979169845581055,1.3020830154418945,1.1979169845581055,1.3020830154418945,1.3020830154418945,2074,,,,,,,,
2022-07-01,1.4375,1.4609379768371582,1.328125,1.3932290077209473,1.3932290077209473,4147,,,,,,,,
2022-07-05,1.4322919845581055,1.4921879768371582,1.2760419845581055,1.3177080154418945,1.3177080154418945,89318,,,,,,,,
2022-07-06,1.3098959922790527,1.3098959922790527,1.1067709922790527,1.2109379768371582,1.2109379768371582,82867,,,,,,,,
2022-07-07,1.234375,1.234375,1.0859379768371582,1.0859379768371582,1.0859379768371582,9024,,,,,,,,
2022-07-08,1.09375,1.1223959922790527,1.0755209922790527,1.0755209922790527,1.0755209922790527,14438,,,,,,,,
2022-07-11,1.1510419845581055,1.1510419845581055,1.0729169845581055,1.0833330154418945,1.0833330154418945,31027,,,,,,,,
2022-07-12,1.0494790077209473,1.0885419845581055,1.0494790077209473,1.078125,1.078125,5568,,,,,,,,
2022-07-13,1.1692709922790527,1.1692709922790527,1.0859379768371582,1.140625,1.140625,14400,,,,,,,,
2022-07-14,1.1458330154418945,1.1458330154418945,1.1458330154418945,1.1458330154418945,1.1458330154418945,307,,,,,,,,
2022-07-15,1.21875,1.21875,1.1171879768371582,1.1171879768371582,1.1171879768371582,1229,,,,,,,,
2022-07-18,1.09375,1.1432290077209473,1.0677080154418945,1.0677080154418945,1.0677080154418945,3763,,,,,,,,
2022-07-19,1.1302080154418945,1.1302080154418945,1.0572919845581055,1.0572919845581055,1.0572919845581055,2688,,,,,,,,
2022-07-20,1.0625,1.0755209922790527,1.0416669845581055,1.0677080154418945,1.0677080154418945,3418,,,,,,,,
2022-07-21,1.1015629768371582,1.1171879768371582,1.0807290077209473,1.1119790077209473,1.1119790077209473,15091,,,,,,,,
2022-07-22,1.1458330154418945,1.1458330154418945,1.1197919845581055,1.1197919845581055,1.1197919845581055,8410,,,,,,,,
2022-07-25,1.1197919845581055,1.1197919845581055,1.0338540077209473,1.09375,1.09375,7296,,,,,,,,
2022-07-26,1.0625,1.0755209922790527,1.0390629768371582,1.0390629768371582,1.0390629768371582,691,,,,,,,,
2022-07-27,1.0494790077209473,1.1171879768371582,1.0416669845581055,1.1171879768371582,1.1171879768371582,7296,,,,,,,,
2022-07-28,1.1458330154418945,1.1458330154418945,1.1276040077209473,1.1458330154418945,1.1458330154418945,3725,,,,,,,,
2022-07-29,1.171875,1.2213540077209473,1.1458330154418945,1.1979169845581055,1.1979169845581055,14285,,,,,,,,
2022-08-01,1.1979169845581055,1.1979169845581055,1.1979169845581055,1.1979169845581055,1.1979169845581055,38,,,,,,,,
2022-08-02,1.2213540077209473,1.2708330154418945,1.2213540077209473,1.2239580154418945,1.2239580154418945,2227,,,,,,,,
2022-08-03,1.1848959922790527,1.1848959922790527,1.1848959922790527,1.1848959922790527,1.1848959922790527,307,,,,,,,,
2022-08-04,1.2213540077209473,1.25,1.2213540077209473,1.2239580154418945,1.2239580154418945,4416,,,,,,,,
2022-08-05,1.1822919845581055,1.1822919845581055,1.1744790077209473,1.1744790077209473,1.1744790077209473,614,,,,,,,,
2022-08-08,1.2291669845581055,1.2291669845581055,1.1979169845581055,1.203125,1.203125,6221,,,,,,,,
2022-08-09,1.1640629768371582,1.1640629768371582,1.1354169845581055,1.1510419845581055,1.1510419845581055,5875,,,,,,,,
2022-08-10,1.171875,1.1979169845581055,1.171875,1.1822919845581055,1.1822919845581055,2650,,,,,,,,
2022-08-11,1.2890629768371582,1.328125,1.2161459922790527,1.234375,1.234375,11827,,,,,,,,
2022-08-12,1.2604169845581055,1.2760419845581055,1.2578129768371582,1.2760419845581055,1.2760419845581055,806,,,,,,,,
2022-08-15,1.2213540077209473,1.2447919845581055,1.2213540077209473,1.2421879768371582,1.2421879768371582,1574,,,,,,,,
2022-08-16,1.2239580154418945,1.2239580154418945,1.1119790077209473,1.1197919845581055,1.1197919845581055,4800,,,,,,,,
2022-08-17,1.1197919845581055,1.1197919845581055,1.0104169845581055,1.0234379768371582,1.0234379768371582,10099,,,,,,,,
2022-08-18,1.0,1.0234379768371582,1.0,1.0026040077209473,1.0026040077209473,1766,,,,,,,,
2022-08-19,1.0364580154418945,1.0364580154418945,1.015625,1.0286459922790527,1.0286459922790527,538,,,,,,,,
2022-08-22,1.0286459922790527,1.0286459922790527,1.0286459922790527,1.0286459922790527,1.0286459922790527,0,,,,,,,,
2022-08-23,0.96875,1.0130209922790527,0.96875,1.0104169845581055,1.0104169845581055,3379,,,,,,,,
2022-08-24,0.9791669845581055,0.9791669845581055,0.9791669845581055,0.9791669845581055,0.9791669845581055,5760,,,,,,,,
2022-08-25,0.9921879768371582,1.0338540077209473,0.9921879768371582,1.0338540077209473,1.0338540077209473,2304,,,,,,,,
2022-08-26,1.0598959922790527,1.0598959922790527,1.0286459922790527,1.0598959922790527,1.0598959922790527,883,,,,,,,,
2022-08-29,0.9453129768371582,0.9453129768371582,0.90625,0.9296879768371582,0.9296879768371582,1536,,,,,,,,
2022-08-30,0.9453129768371582,0.9453129768371582,0.890625,0.9270830154418945,0.9270830154418945,4070,,,,,,,,
2022-08-31,0.8854169845581055,0.921875,0.8255209922790527,0.8255209922790527,0.8255209922790527,16243,,,,,,,,
2022-09-01,0.796875,0.796875,0.7291669845581055,0.7630209922790527,0.7630209922790527,13824,,,,,,,,
2022-09-02,0.8307290077209473,0.8333330154418945,0.8046879768371582,0.8255209922790527,0.8255209922790527,3533,,,,,,,,
2022-09-06,0.7994790077209473,0.8125,0.7942709922790527,0.7942709922790527,0.7942709922790527,13786,,,,,,,,
2022-09-07,0.8072919845581055,0.8151040077209473,0.7760419845581055,0.7942709922790527,0.7942709922790527,11405,,,,,,,,
2022-09-08,0.7838540077209473,0.7890629768371582,0.7760419845581055,0.7890629768371582,0.7890629768371582,1920,,,,,,,,
2022-09-09,0.8177080154418945,0.8177080154418945,0.8125,0.8125,0.8125,6643,,,,,,,,
2022-09-12,0.9010419845581055,0.9010419845581055,0.8125,0.8463540077209473,0.8463540077209473,13670,,,,,,,,
2022-09-13,0.8854169845581055,0.8854169845581055,0.7786459922790527,0.78125,0.78125,6528,,,,,,,,
2022-09-14,0.7421879768371582,0.7447919845581055,0.7369790077209473,0.7369790077209473,0.7369790077209473,2112,,,,,,,,
2022-09-15,0.7239580154418945,0.7239580154418945,0.7005209922790527,0.7005209922790527,0.7005209922790527,960,,,,,,,,
2022-09-16,0.7005209922790527,0.7005209922790527,0.6614580154418945,0.6614580154418945,0.6614580154418945,14477,,,,,,,,
2022-09-19,0.6744790077209473,0.6744790077209473,0.6302080154418945,0.6302080154418945,0.6302080154418945,11482,,,,,,,,
2022-09-20,0.6432290077209473,0.7135419845581055,0.6432290077209473,0.6901040077209473,0.6901040077209473,1459,,,,,,,,
2022-09-21,0.7395830154418945,0.7604169845581055,0.7395830154418945,0.7604169845581055,0.7604169845581055,499,,,,,,,,
2022-09-22,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.7291669845581055,115,,,,,,,,
2022-09-23,0.7005209922790527,0.7005209922790527,0.6276040077209473,0.6276040077209473,0.6276040077209473,26342,,,,,,,,
2022-09-26,0.6432290077209473,0.6432290077209473,0.6276040077209473,0.6276040077209473,0.6276040077209473,6874,,,,,,,,
2022-09-27,0.7135419845581055,0.7135419845581055,0.5963540077209473,0.5963540077209473,0.5963540077209473,9139,,,,,,,,
2022-09-28,0.6302080154418945,0.65625,0.59375,0.6171879768371582,0.6171879768371582,3840,,,,,,,,
2022-09-29,0.6692709922790527,0.7109379768371582,0.65625,0.7109379768371582,0.7109379768371582,1690,,,,,,,,
2022-09-30,0.7291669845581055,0.7552080154418945,0.7291669845581055,0.75,0.75,2880,,,,,,,,
2022-10-03,0.7291669845581055,0.7552080154418945,0.6822919845581055,0.7473959922790527,0.7473959922790527,35174,,,,,,,,
2022-10-04,0.7552080154418945,0.7552080154418945,0.7369790077209473,0.7526040077209473,0.7526040077209473,2842,,,,,,,,
2022-10-05,0.7369790077209473,0.7473959922790527,0.7265629768371582,0.7473959922790527,0.7473959922790527,5107,,,,,,,,
2022-10-06,0.7317709922790527,0.734375,0.7161459922790527,0.734375,0.734375,2842,,,,,,,,
2022-10-07,0.7578129768371582,0.7578129768371582,0.7369790077209473,0.7395830154418945,0.7395830154418945,1728,,,,,,,,
2022-10-10,0.828125,0.828125,0.7265629768371582,0.7265629768371582,0.7265629768371582,77,,,,,,,,
2022-10-11,0.7421879768371582,0.7421879768371582,0.7421879768371582,0.7421879768371582,0.7421879768371582,3840,,,,,,,,
2022-10-12,0.7552080154418945,0.7682290077209473,0.7291669845581055,0.7604169845581055,0.7604169845581055,3955,,,,,,,,
2022-10-13,0.7421879768371582,0.7421879768371582,0.6953129768371582,0.7291669845581055,0.7291669845581055,6874,,,,,,,,
2022-10-14,0.7395830154418945,0.7395830154418945,0.71875,0.71875,0.71875,2112,,,,,,,,
2022-10-17,0.7317709922790527,0.7369790077209473,0.7317709922790527,0.7369790077209473,0.7369790077209473,1229,,,,,,,,
2022-10-18,0.7213540077209473,0.7239580154418945,0.7083330154418945,0.7083330154418945,0.7083330154418945,2957,,,,,,,,
2022-10-19,0.7526040077209473,0.7526040077209473,0.7317709922790527,0.7317709922790527,0.7317709922790527,4032,,,,,,,,
2022-10-20,0.7994790077209473,0.7994790077209473,0.7994790077209473,0.7994790077209473,0.7994790077209473,115,,,,,,,,
2022-10-21,0.7838540077209473,0.7838540077209473,0.7291669845581055,0.75,0.75,9331,,,,,,,,
2022-10-24,0.8333330154418945,0.8333330154418945,0.7630209922790527,0.7630209922790527,0.7630209922790527,10176,,,,,,,,
2022-10-25,0.7630209922790527,0.7630209922790527,0.7630209922790527,0.7630209922790527,0.7630209922790527,960,,,,,,,,
2022-10-26,0.7526040077209473,0.7526040077209473,0.7526040077209473,0.7526040077209473,0.7526040077209473,384,,,,,,,,
2022-10-27,0.7526040077209473,0.7526040077209473,0.7526040077209473,0.7526040077209473,0.7526040077209473,0,,,,,,,,
2022-10-28,0.7526040077209473,0.7682290077209473,0.7526040077209473,0.7682290077209473,0.7682290077209473,7296,,,,,,,,
2022-10-31,0.75,0.7708330154418945,0.7291669845581055,0.7473959922790527,0.7473959922790527,22464,,,,,,,,
2022-11-01,0.7578129768371582,0.765625,0.7578129768371582,0.765625,0.765625,5261,,,,,,,,
2022-11-02,0.7291669845581055,0.734375,0.7005209922790527,0.7161459922790527,0.7161459922790527,9408,,,,,,,,
2022-11-03,0.7317709922790527,0.7317709922790527,0.703125,0.703125,0.703125,2035,,,,,,,,
2022-11-04,0.7291669845581055,0.7552080154418945,0.7291669845581055,0.7552080154418945,0.7552080154418945,29107,,,,,,,,
2022-11-07,0.7552080154418945,0.7552080154418945,0.7473959922790527,0.7473959922790527,0.7473959922790527,14438,,,,,,,,
2022-11-08,0.71875,0.7265629768371582,0.71875,0.7265629768371582,0.7265629768371582,730,,,,,,,,
2022-11-09,0.7473959922790527,0.7473959922790527,0.7473959922790527,0.7473959922790527,0.7473959922790527,2304,,,,,,,,
2022-11-10,0.78125,0.8151040077209473,0.78125,0.8020830154418945,0.8020830154418945,18854,,,,,,,,
2022-11-11,0.7682290077209473,0.7682290077209473,0.7421879768371582,0.7552080154418945,0.7552080154418945,6336,,,,,,,,
2022-11-14,0.7161459922790527,0.8489580154418945,0.7161459922790527,0.78125,0.78125,10714,,,,,,,,
2022-11-15,0.7421879768371582,0.78125,0.7421879768371582,0.765625,0.765625,7488,,,,,,,,
2022-11-16,0.7473959922790527,0.7552080154418945,0.7473959922790527,0.7552080154418945,0.7552080154418945,614,,,,,,,,
2022-11-17,0.7526040077209473,0.7526040077209473,0.7447919845581055,0.7447919845581055,0.7447919845581055,1882,,,,,,,,
