date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCKO')","('high', 'FMCKO')","('low', 'FMCKO')","('close', 'FMCKO')","('adj_close', 'FMCKO')","('volume', 'FMCKO')","('currency', '')"
2020-05-13,5.599999904632568,5.599999904632568,5.519999980926514,5.519999980926514,5.519999980926514,400,,,,,,,,
2020-05-14,5.639999866485596,5.800000190734863,5.400000095367432,5.599999904632568,5.599999904632568,3100,,,,,,,,
2020-05-15,5.5,5.5,5.409999847412109,5.5,5.5,5400,,,,,,,,
2020-05-18,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,1500,,,,,,,,
2020-05-19,6.349999904632568,6.789999961853027,6.230000019073486,6.619999885559082,6.619999885559082,5300,,,,,,,,
2020-05-20,6.550000190734863,6.659999847412109,6.5,6.659999847412109,6.659999847412109,13800,,,,,,,,
2020-05-21,6.690000057220459,7.300000190734863,6.690000057220459,6.980000019073486,6.980000019073486,25400,,,,,,,,
2020-05-22,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,100,,,,,,,,
2020-05-26,6.960000038146973,6.980000019073486,6.809999942779541,6.960000038146973,6.960000038146973,600,,,,,,,,
2020-05-27,6.75,6.980000019073486,6.75,6.980000019073486,6.980000019073486,2500,,,,,,,,
2020-05-28,6.980000019073486,6.980000019073486,6.980000019073486,6.980000019073486,6.980000019073486,0,,,,,,,,
2020-05-29,7.0,7.0,7.0,7.0,7.0,200,,,,,,,,
2020-06-01,7.0,7.0,6.980000019073486,6.980000019073486,6.980000019073486,13000,,,,,,,,
2020-06-02,6.980000019073486,7.050000190734863,6.980000019073486,7.050000190734863,7.050000190734863,6700,,,,,,,,
2020-06-03,7.130000114440918,7.130000114440918,7.0,7.119999885559082,7.119999885559082,2700,,,,,,,,
2020-06-04,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,400,,,,,,,,
2020-06-05,7.099999904632568,7.099999904632568,6.800000190734863,6.809999942779541,6.809999942779541,6200,,,,,,,,
2020-06-08,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,1000,,,,,,,,
2020-06-09,6.800000190734863,6.800000190734863,6.550000190734863,6.75,6.75,5900,,,,,,,,
2020-06-10,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,100,,,,,,,,
2020-06-11,6.75,6.75,6.599999904632568,6.599999904632568,6.599999904632568,1300,,,,,,,,
2020-06-12,6.599999904632568,6.670000076293945,6.559999942779541,6.579999923706055,6.579999923706055,6000,,,,,,,,
2020-06-15,6.510000228881836,6.510000228881836,6.269999980926514,6.269999980926514,6.269999980926514,900,,,,,,,,
2020-06-16,6.800000190734863,6.900000095367432,6.619999885559082,6.699999809265137,6.699999809265137,7700,,,,,,,,
2020-06-17,6.730000019073486,6.75,6.599999904632568,6.599999904632568,6.599999904632568,2700,,,,,,,,
2020-06-18,6.550000190734863,6.630000114440918,6.5,6.5,6.5,2400,,,,,,,,
2020-06-19,6.619999885559082,6.619999885559082,6.150000095367432,6.150000095367432,6.150000095367432,4000,,,,,,,,
2020-06-22,6.099999904632568,6.099999904632568,5.949999809265137,6.0,6.0,5200,,,,,,,,
2020-06-23,6.050000190734863,6.199999809265137,6.03000020980835,6.150000095367432,6.150000095367432,7000,,,,,,,,
2020-06-24,5.989999771118164,6.090000152587891,5.96999979019165,6.090000152587891,6.090000152587891,1500,,,,,,,,
2020-06-25,6.0,6.139999866485596,6.0,6.050000190734863,6.050000190734863,6600,,,,,,,,
2020-06-26,6.179999828338623,6.190000057220459,6.179999828338623,6.190000057220459,6.190000057220459,5000,,,,,,,,
2020-06-29,6.190000057220459,6.190000057220459,6.190000057220459,6.190000057220459,6.190000057220459,0,,,,,,,,
2020-06-30,6.099999904632568,6.369999885559082,6.0,6.369999885559082,6.369999885559082,3300,,,,,,,,
2020-07-01,6.369999885559082,6.369999885559082,6.150000095367432,6.199999809265137,6.199999809265137,2400,,,,,,,,
2020-07-02,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,1300,,,,,,,,
2020-07-06,6.28000020980835,6.300000190734863,6.28000020980835,6.28000020980835,6.28000020980835,300,,,,,,,,
2020-07-07,6.28000020980835,6.360000133514404,6.28000020980835,6.28000020980835,6.28000020980835,10600,,,,,,,,
2020-07-08,6.440000057220459,6.440000057220459,6.28000020980835,6.420000076293945,6.420000076293945,600,,,,,,,,
2020-07-09,6.360000133514404,7.050000190734863,6.28000020980835,6.670000076293945,6.670000076293945,12000,,,,,,,,
2020-07-10,6.809999942779541,7.650000095367432,6.809999942779541,7.5,7.5,29700,,,,,,,,
2020-07-13,7.949999809265137,7.949999809265137,7.25,7.699999809265137,7.699999809265137,13200,,,,,,,,
2020-07-14,7.449999809265137,7.849999904632568,7.449999809265137,7.699999809265137,7.699999809265137,700,,,,,,,,
2020-07-15,7.5,7.730000019073486,7.5,7.699999809265137,7.699999809265137,198100,,,,,,,,
2020-07-16,7.699999809265137,7.849999904632568,7.449999809265137,7.449999809265137,7.449999809265137,152100,,,,,,,,
2020-07-17,7.650000095367432,7.800000190734863,7.400000095367432,7.480000019073486,7.480000019073486,3500,,,,,,,,
2020-07-20,7.300000190734863,7.480000019073486,7.28000020980835,7.349999904632568,7.349999904632568,32800,,,,,,,,
2020-07-21,7.460000038146973,7.460000038146973,7.269999980926514,7.349999904632568,7.349999904632568,1900,,,,,,,,
2020-07-22,7.25,7.449999809265137,7.050000190734863,7.150000095367432,7.150000095367432,18100,,,,,,,,
2020-07-23,7.480000019073486,7.480000019073486,7.079999923706055,7.28000020980835,7.28000020980835,19400,,,,,,,,
2020-07-24,7.199999809265137,7.199999809265137,7.050000190734863,7.099999904632568,7.099999904632568,2200,,,,,,,,
2020-07-27,7.199999809265137,7.230000019073486,6.980000019073486,7.050000190734863,7.050000190734863,4800,,,,,,,,
2020-07-28,7.070000171661377,7.099999904632568,7.050000190734863,7.050000190734863,7.050000190734863,400,,,,,,,,
2020-07-29,7.25,7.25,7.099999904632568,7.199999809265137,7.199999809265137,6400,,,,,,,,
2020-07-30,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,100,,,,,,,,
2020-07-31,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,0,,,,,,,,
2020-08-03,6.900000095367432,7.0,6.800000190734863,6.849999904632568,6.849999904632568,13000,,,,,,,,
2020-08-04,6.849999904632568,7.050000190734863,6.75,7.050000190734863,7.050000190734863,5500,,,,,,,,
2020-08-05,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,200,,,,,,,,
2020-08-06,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,0,,,,,,,,
2020-08-07,7.0,7.0,6.900000095367432,7.0,7.0,500,,,,,,,,
2020-08-10,7.079999923706055,7.079999923706055,6.800000190734863,6.800000190734863,6.800000190734863,7200,,,,,,,,
2020-08-11,6.949999809265137,6.949999809265137,6.800000190734863,6.800000190734863,6.800000190734863,2300,,,,,,,,
2020-08-12,7.0,7.0,6.75,7.0,7.0,1500,,,,,,,,
2020-08-13,7.0,7.119999885559082,7.0,7.119999885559082,7.119999885559082,3600,,,,,,,,
2020-08-14,7.119999885559082,7.150000095367432,7.0,7.099999904632568,7.099999904632568,1800,,,,,,,,
2020-08-17,7.21999979019165,7.349999904632568,7.21999979019165,7.349999904632568,7.349999904632568,400,,,,,,,,
2020-08-18,7.150000095367432,7.400000095367432,7.150000095367432,7.400000095367432,7.400000095367432,229900,,,,,,,,
2020-08-19,7.420000076293945,7.460000038146973,7.420000076293945,7.449999809265137,7.449999809265137,17200,,,,,,,,
2020-08-20,7.449999809265137,7.5,7.449999809265137,7.5,7.5,2100,,,,,,,,
2020-08-21,7.5,7.5,7.5,7.5,7.5,0,,,,,,,,
2020-08-24,7.349999904632568,7.449999809265137,7.309999942779541,7.449999809265137,7.449999809265137,400,,,,,,,,
2020-08-25,7.400000095367432,7.5,7.25,7.429999828338623,7.429999828338623,5700,,,,,,,,
2020-08-26,7.550000190734863,7.550000190734863,7.320000171661377,7.550000190734863,7.550000190734863,8700,,,,,,,,
2020-08-27,7.570000171661377,7.590000152587891,7.550000190734863,7.590000152587891,7.590000152587891,400,,,,,,,,
2020-08-28,7.639999866485596,7.71999979019165,7.639999866485596,7.71999979019165,7.71999979019165,1300,,,,,,,,
2020-08-31,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,200,,,,,,,,
2020-09-01,7.449999809265137,7.789999961853027,7.449999809265137,7.789999961853027,7.789999961853027,400,,,,,,,,
2020-09-02,7.5,7.769999980926514,7.5,7.75,7.75,2000,,,,,,,,
2020-09-03,7.599999904632568,7.690000057220459,7.449999809265137,7.650000095367432,7.650000095367432,8500,,,,,,,,
2020-09-04,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,100,,,,,,,,
2020-09-08,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,100,,,,,,,,
2020-09-09,7.349999904632568,7.5,7.0,7.039999961853027,7.039999961853027,272700,,,,,,,,
2020-09-10,7.25,7.25,7.010000228881836,7.010000228881836,7.010000228881836,18000,,,,,,,,
2020-09-11,7.0,7.0,6.960000038146973,6.960000038146973,6.960000038146973,500,,,,,,,,
2020-09-14,7.039999961853027,7.039999961853027,6.75,6.800000190734863,6.800000190734863,27800,,,,,,,,
2020-09-15,6.800000190734863,6.800000190734863,6.599999904632568,6.599999904632568,6.599999904632568,6800,,,,,,,,
2020-09-16,6.550000190734863,6.699999809265137,6.550000190734863,6.550000190734863,6.550000190734863,5300,,,,,,,,
2020-09-17,6.570000171661377,6.630000114440918,6.239999771118164,6.239999771118164,6.239999771118164,4800,,,,,,,,
2020-09-18,6.320000171661377,6.389999866485596,6.119999885559082,6.369999885559082,6.369999885559082,3900,,,,,,,,
2020-09-21,6.420000076293945,6.829999923706055,6.349999904632568,6.550000190734863,6.550000190734863,28900,,,,,,,,
2020-09-22,6.449999809265137,6.699999809265137,6.449999809265137,6.650000095367432,6.650000095367432,120600,,,,,,,,
2020-09-23,6.599999904632568,6.699999809265137,6.5,6.699999809265137,6.699999809265137,1600,,,,,,,,
2020-09-24,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,1000,,,,,,,,
2020-09-25,6.800000190734863,6.909999847412109,6.75,6.900000095367432,6.900000095367432,9400,,,,,,,,
2020-09-28,6.900000095367432,7.0,6.900000095367432,7.0,7.0,4100,,,,,,,,
2020-09-29,7.150000095367432,7.150000095367432,7.119999885559082,7.119999885559082,7.119999885559082,400,,,,,,,,
2020-09-30,7.0,7.25,6.949999809265137,7.199999809265137,7.199999809265137,2200,,,,,,,,
2020-10-01,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,,,,,,,
2020-10-02,7.199999809265137,7.199999809265137,7.050000190734863,7.050000190734863,7.050000190734863,200,,,,,,,,
2020-10-05,7.25,7.25,7.190000057220459,7.190000057220459,7.190000057220459,600,,,,,,,,
2020-10-06,7.190000057220459,7.190000057220459,7.190000057220459,7.190000057220459,7.190000057220459,1000,,,,,,,,
2020-10-07,7.199999809265137,7.269999980926514,7.199999809265137,7.269999980926514,7.269999980926514,3800,,,,,,,,
2020-10-08,7.369999885559082,7.400000095367432,7.230000019073486,7.400000095367432,7.400000095367432,1900,,,,,,,,
2020-10-09,7.400000095367432,7.550000190734863,7.190000057220459,7.440000057220459,7.440000057220459,12500,,,,,,,,
2020-10-12,7.300000190734863,7.440000057220459,7.300000190734863,7.440000057220459,7.440000057220459,3000,,,,,,,,
2020-10-13,7.460000038146973,7.460000038146973,7.460000038146973,7.460000038146973,7.460000038146973,300,,,,,,,,
2020-10-14,7.150000095367432,7.449999809265137,7.150000095367432,7.449999809265137,7.449999809265137,2400,,,,,,,,
2020-10-15,7.099999904632568,7.5,7.099999904632568,7.5,7.5,700,,,,,,,,
2020-10-16,7.150000095367432,7.5,7.150000095367432,7.5,7.5,800,,,,,,,,
2020-10-19,7.570000171661377,7.570000171661377,7.570000171661377,7.570000171661377,7.570000171661377,1300,,,,,,,,
2020-10-20,7.519999980926514,7.650000095367432,7.46999979019165,7.590000152587891,7.590000152587891,43400,,,,,,,,
2020-10-21,7.5,7.590000152587891,7.400000095367432,7.590000152587891,7.590000152587891,14200,,,,,,,,
2020-10-22,7.590000152587891,7.590000152587891,7.5,7.579999923706055,7.579999923706055,400,,,,,,,,
2020-10-23,7.400000095367432,7.550000190734863,7.349999904632568,7.489999771118164,7.489999771118164,4900,,,,,,,,
2020-10-26,7.349999904632568,7.5,7.349999904632568,7.5,7.5,300,,,,,,,,
2020-10-27,7.320000171661377,7.46999979019165,7.320000171661377,7.46999979019165,7.46999979019165,15600,,,,,,,,
2020-10-28,7.480000019073486,7.480000019073486,7.199999809265137,7.329999923706055,7.329999923706055,1100,,,,,,,,
2020-10-29,7.5,7.5,7.5,7.5,7.5,100,,,,,,,,
2020-10-30,7.099999904632568,7.25,7.099999904632568,7.25,7.25,2200,,,,,,,,
2020-11-02,7.150000095367432,7.199999809265137,6.900000095367432,6.900000095367432,6.900000095367432,77600,,,,,,,,
2020-11-03,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,7.150000095367432,6600,,,,,,,,
2020-11-04,6.909999847412109,6.989999771118164,6.900000095367432,6.989999771118164,6.989999771118164,1700,,,,,,,,
2020-11-05,6.900000095367432,7.099999904632568,6.849999904632568,7.090000152587891,7.090000152587891,26300,,,,,,,,
2020-11-06,7.199999809265137,7.380000114440918,7.079999923706055,7.360000133514404,7.360000133514404,64000,,,,,,,,
2020-11-09,7.550000190734863,7.550000190734863,7.369999885559082,7.5,7.5,51500,,,,,,,,
2020-11-10,7.519999980926514,7.599999904632568,7.5,7.5,7.5,2700,,,,,,,,
2020-11-11,7.5,7.5,7.5,7.5,7.5,200,,,,,,,,
2020-11-12,7.489999771118164,7.489999771118164,7.489999771118164,7.489999771118164,7.489999771118164,37900,,,,,,,,
2020-11-13,7.489999771118164,7.489999771118164,7.159999847412109,7.480000019073486,7.480000019073486,37000,,,,,,,,
2020-11-16,7.5,7.5,7.5,7.5,7.5,300,,,,,,,,
2020-11-17,7.199999809265137,7.300000190734863,7.019999980926514,7.210000038146973,7.210000038146973,64200,,,,,,,,
2020-11-18,7.300000190734863,7.5,7.300000190734863,7.5,7.5,800,,,,,,,,
2020-11-19,7.699999809265137,9.0,7.699999809265137,9.0,9.0,21000,,,,,,,,
2020-11-20,9.0,9.649999618530273,8.899999618530273,9.0,9.0,35100,,,,,,,,
2020-11-23,9.470000267028809,9.470000267028809,8.710000038146973,8.710000038146973,8.710000038146973,2000,,,,,,,,
2020-11-24,9.0,9.0,9.0,9.0,9.0,100,,,,,,,,
2020-11-25,9.199999809265137,9.199999809265137,8.649999618530273,9.100000381469727,9.100000381469727,7000,,,,,,,,
2020-11-27,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,300,,,,,,,,
2020-11-30,9.119999885559082,9.119999885559082,8.699999809265137,8.949999809265137,8.949999809265137,6200,,,,,,,,
2020-12-01,8.989999771118164,9.0,8.949999809265137,9.0,9.0,20100,,,,,,,,
2020-12-02,9.0,9.0,8.800000190734863,8.869999885559082,8.869999885559082,1000,,,,,,,,
2020-12-03,8.569999694824219,9.0,8.569999694824219,8.899999618530273,8.899999618530273,12600,,,,,,,,
2020-12-04,8.899999618530273,8.899999618530273,8.619999885559082,8.899999618530273,8.899999618530273,3500,,,,,,,,
2020-12-07,9.0,9.0,8.850000381469727,8.850000381469727,8.850000381469727,2200,,,,,,,,
2020-12-08,8.84000015258789,9.0,8.0,8.449999809265137,8.449999809265137,13600,,,,,,,,
2020-12-09,8.649999618530273,9.199999809265137,8.600000381469727,8.75,8.75,23100,,,,,,,,
2020-12-10,8.850000381469727,9.0,8.75,8.930000305175781,8.930000305175781,398400,,,,,,,,
2020-12-11,9.0,9.0,8.699999809265137,8.9399995803833,8.9399995803833,2700,,,,,,,,
2020-12-14,8.899999618530273,8.899999618530273,8.449999809265137,8.6899995803833,8.6899995803833,14100,,,,,,,,
2020-12-15,7.699999809265137,7.699999809265137,7.019999980926514,7.5,7.5,332200,,,,,,,,
2020-12-16,7.380000114440918,7.489999771118164,6.960000038146973,7.400000095367432,7.400000095367432,15400,,,,,,,,
2020-12-17,7.329999923706055,7.5,7.300000190734863,7.5,7.5,2700,,,,,,,,
2020-12-18,7.550000190734863,8.170000076293945,7.550000190734863,8.0,8.0,142400,,,,,,,,
2020-12-21,8.029999732971191,8.199999809265137,7.949999809265137,8.149999618530273,8.149999618530273,5800,,,,,,,,
2020-12-22,8.050000190734863,8.25,7.949999809265137,8.25,8.25,3100,,,,,,,,
2020-12-23,8.149999618530273,8.449999809265137,7.949999809265137,8.239999771118164,8.239999771118164,10500,,,,,,,,
2020-12-24,8.300000190734863,8.300000190734863,7.75,7.75,7.75,700,,,,,,,,
2020-12-28,8.0,8.0,7.400000095367432,7.400000095367432,7.400000095367432,2000,,,,,,,,
2020-12-29,7.449999809265137,7.449999809265137,7.199999809265137,7.400000095367432,7.400000095367432,58600,,,,,,,,
2020-12-30,7.400000095367432,7.449999809265137,7.300000190734863,7.449999809265137,7.449999809265137,206100,,,,,,,,
2020-12-31,7.480000019073486,7.480000019073486,7.480000019073486,7.480000019073486,7.480000019073486,147000,,,,,,,,
2021-01-04,7.349999904632568,7.349999904632568,7.0,7.25,7.25,5000,,,,,,,,
2021-01-05,7.25,7.25,6.449999809265137,6.650000095367432,6.650000095367432,21000,,,,,,,,
2021-01-06,6.619999885559082,6.690000057220459,6.0,6.400000095367432,6.400000095367432,40800,,,,,,,,
