date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ELS')","('high', 'ELS')","('low', 'ELS')","('close', 'ELS')","('adj_close', 'ELS')","('volume', 'ELS')","('currency', '')"
2020-04-23,60.900001525878906,61.779998779296875,58.970001220703125,59.5099983215332,51.27468490600586,1561400,,,,,,,,
2020-04-24,59.61000061035156,60.81999969482422,59.36000061035156,60.43000030517578,52.067378997802734,904000,,,,,,,,
2020-04-27,60.810001373291016,63.22999954223633,60.56999969482422,62.7599983215332,54.074928283691406,712100,,,,,,,,
2020-04-28,64.37999725341797,65.2300033569336,62.93000030517578,63.060001373291016,54.333412170410156,1017600,,,,,,,,
2020-04-29,63.880001068115234,63.90999984741211,61.20000076293945,61.279998779296875,52.799739837646484,1680000,,,,,,,,
2020-04-30,60.5,61.380001068115234,59.349998474121094,60.310001373291016,51.96398162841797,1361600,,,,,,,,
2020-05-01,59.18000030517578,60.630001068115234,58.869998931884766,60.459999084472656,52.09321594238281,776600,,,,,,,,
2020-05-04,59.93000030517578,60.5099983215332,58.4900016784668,60.29999923706055,51.95535659790039,557500,,,,,,,,
2020-05-05,60.4900016784668,62.0,60.4900016784668,61.189998626708984,52.72219467163086,767000,,,,,,,,
2020-05-06,61.209999084472656,61.52000045776367,59.310001373291016,59.33000183105469,51.119590759277344,613200,,,,,,,,
2020-05-07,60.060001373291016,61.560001373291016,59.939998626708984,60.720001220703125,52.31724166870117,1164800,,,,,,,,
2020-05-08,61.7400016784668,62.209999084472656,60.4900016784668,61.36000061035156,52.86867141723633,621500,,,,,,,,
2020-05-11,60.790000915527344,62.5099983215332,60.369998931884766,61.2400016784668,52.76528549194336,960300,,,,,,,,
2020-05-12,61.43000030517578,61.43000030517578,57.77000045776367,57.79999923706055,49.80131912231445,1370300,,,,,,,,
2020-05-13,57.900001525878906,58.08000183105469,56.029998779296875,56.31999969482422,48.526145935058594,1345400,,,,,,,,
2020-05-14,55.58000183105469,56.33000183105469,53.52000045776367,56.130001068115234,48.362422943115234,1326400,,,,,,,,
2020-05-15,55.90999984741211,56.97999954223633,55.029998779296875,56.790000915527344,48.93110275268555,1604500,,,,,,,,
2020-05-18,58.40999984741211,60.790000915527344,58.40999984741211,60.34000015258789,51.989830017089844,1252500,,,,,,,,
2020-05-19,60.029998779296875,60.41999816894531,59.2599983215332,59.4900016784668,51.25745391845703,678700,,,,,,,,
2020-05-20,60.369998931884766,60.849998474121094,59.29999923706055,60.279998779296875,51.93812561035156,1222700,,,,,,,,
2020-05-21,60.369998931884766,61.209999084472656,60.0099983215332,60.63999938964844,52.24831771850586,908800,,,,,,,,
2020-05-22,61.0,61.529998779296875,60.34000015258789,61.459999084472656,52.954833984375,605600,,,,,,,,
2020-05-26,63.2400016784668,63.81999969482422,62.720001220703125,63.369998931884766,54.600521087646484,1209900,,,,,,,,
2020-05-27,64.83000183105469,64.87999725341797,62.18000030517578,62.869998931884766,54.16971206665039,800000,,,,,,,,
2020-05-28,63.540000915527344,63.900001525878906,61.88999938964844,62.5,53.85091781616211,2075200,,,,,,,,
2020-05-29,61.959999084472656,63.369998931884766,61.459999084472656,62.29999923706055,53.6786003112793,1869100,,,,,,,,
2020-06-01,62.18000030517578,63.40999984741211,62.18000030517578,63.0,54.2817268371582,882400,,,,,,,,
2020-06-02,63.439998626708984,63.709999084472656,62.2599983215332,62.630001068115234,53.96293640136719,1086500,,,,,,,,
2020-06-03,63.2400016784668,64.27999877929688,62.939998626708984,64.0999984741211,55.2294921875,1291700,,,,,,,,
2020-06-04,63.75,63.75,62.0,63.5099983215332,54.72114944458008,1306800,,,,,,,,
2020-06-05,65.12999725341797,66.58999633789062,64.37999725341797,64.68000030517578,55.7292366027832,1034500,,,,,,,,
2020-06-08,65.16000366210938,66.01000213623047,64.61000061035156,66.01000213623047,56.87517547607422,998800,,,,,,,,
2020-06-09,65.19000244140625,66.47000122070312,64.37999725341797,66.47000122070312,57.271522521972656,947900,,,,,,,,
2020-06-10,66.16999816894531,66.30000305175781,64.62000274658203,64.69999694824219,55.746463775634766,900300,,,,,,,,
2020-06-11,62.709999084472656,63.45000076293945,61.61000061035156,61.619998931884766,53.09269332885742,1012500,,,,,,,,
2020-06-12,63.36000061035156,63.810001373291016,61.630001068115234,63.4900016784668,54.70391082763672,1007600,,,,,,,,
2020-06-15,61.560001373291016,65.30999755859375,61.11000061035156,64.5999984741211,55.66029739379883,1317500,,,,,,,,
2020-06-16,66.5999984741211,67.43000030517578,65.7699966430664,66.68000030517578,57.45246505737305,1265600,,,,,,,,
2020-06-17,66.91000366210938,67.19000244140625,65.06999969482422,65.43000030517578,56.37545394897461,758100,,,,,,,,
2020-06-18,64.72000122070312,65.18000030517578,63.970001220703125,64.48999786376953,55.565513610839844,727900,,,,,,,,
2020-06-19,65.41000366210938,65.41000366210938,63.08000183105469,64.27999877929688,55.384586334228516,3472600,,,,,,,,
2020-06-22,63.97999954223633,64.81999969482422,62.790000915527344,64.37999725341797,55.47074508666992,918300,,,,,,,,
2020-06-23,64.70999908447266,64.94999694824219,63.209999084472656,63.33000183105469,54.56605529785156,719200,,,,,,,,
2020-06-24,62.689998626708984,63.5,60.720001220703125,61.81999969482422,53.265018463134766,1181800,,,,,,,,
2020-06-25,61.380001068115234,63.529998779296875,61.0,63.27000045776367,54.818511962890625,1429100,,,,,,,,
2020-06-26,63.2400016784668,63.47999954223633,61.54999923706055,61.97999954223633,53.700836181640625,2762500,,,,,,,,
2020-06-29,62.58000183105469,62.58000183105469,60.84000015258789,61.650001525878906,53.414913177490234,850200,,,,,,,,
2020-06-30,61.90999984741211,63.18000030517578,61.81999969482422,62.47999954223633,54.13404083251953,934500,,,,,,,,
2020-07-01,62.7599983215332,65.37999725341797,62.5099983215332,65.18000030517578,56.47337341308594,837400,,,,,,,,
2020-07-02,66.05000305175781,66.23999786376953,63.83000183105469,64.29000091552734,55.7022590637207,653800,,,,,,,,
2020-07-06,65.45999908447266,65.45999908447266,64.02999877929688,64.12999725341797,55.56362533569336,797800,,,,,,,,
2020-07-07,63.25,63.79999923706055,62.7400016784668,63.16999816894531,54.73186492919922,854000,,,,,,,,
2020-07-08,63.369998931884766,64.22000122070312,63.18000030517578,64.04000091552734,55.485660552978516,1171500,,,,,,,,
2020-07-09,63.869998931884766,64.23999786376953,62.86000061035156,64.12999725341797,55.56362533569336,869400,,,,,,,,
2020-07-10,63.95000076293945,64.4800033569336,62.099998474121094,62.599998474121094,54.23800277709961,1069200,,,,,,,,
2020-07-13,63.0,63.68000030517578,62.29999923706055,62.54999923706055,54.19468307495117,699400,,,,,,,,
2020-07-14,62.4900016784668,63.45000076293945,62.20000076293945,63.400001525878906,54.93114471435547,753600,,,,,,,,
2020-07-15,64.30999755859375,64.72000122070312,63.130001068115234,63.220001220703125,54.775184631347656,1279400,,,,,,,,
2020-07-16,63.029998779296875,63.349998474121094,61.95000076293945,62.47999954223633,54.13404083251953,686700,,,,,,,,
2020-07-17,62.86000061035156,64.33000183105469,62.04999923706055,64.0999984741211,55.537635803222656,815200,,,,,,,,
2020-07-20,64.04000091552734,64.23999786376953,62.880001068115234,63.65999984741211,55.156410217285156,796000,,,,,,,,
2020-07-21,63.72999954223633,64.73999786376953,62.630001068115234,62.650001525878906,54.281333923339844,1036200,,,,,,,,
2020-07-22,63.349998474121094,65.66000366210938,62.970001220703125,65.56999969482422,56.811279296875,709900,,,,,,,,
2020-07-23,65.29000091552734,66.38999938964844,64.72000122070312,65.77999877929688,56.99322509765625,1008100,,,,,,,,
2020-07-24,65.63999938964844,65.98999786376953,65.23999786376953,65.56999969482422,56.811279296875,741200,,,,,,,,
2020-07-27,65.31999969482422,65.51000213623047,63.81999969482422,65.43000030517578,56.68998718261719,714700,,,,,,,,
2020-07-28,65.33999633789062,67.06999969482422,64.91999816894531,66.80999755859375,57.8856315612793,617800,,,,,,,,
2020-07-29,67.22000122070312,67.9000015258789,66.7699966430664,67.43000030517578,58.42283248901367,642500,,,,,,,,
2020-07-30,66.76000213623047,67.7300033569336,66.25,67.54000091552734,58.51813888549805,610800,,,,,,,,
2020-07-31,67.48999786376953,68.33000183105469,66.05000305175781,68.31999969482422,59.19392776489258,1160200,,,,,,,,
2020-08-03,68.02999877929688,68.27999877929688,67.27999877929688,67.79000091552734,58.73473358154297,638900,,,,,,,,
2020-08-04,67.77999877929688,68.01000213623047,66.9800033569336,67.68000030517578,58.63942337036133,734600,,,,,,,,
2020-08-05,67.6500015258789,67.93000030517578,66.2699966430664,66.94000244140625,57.99827575683594,617100,,,,,,,,
2020-08-06,66.73999786376953,67.37999725341797,66.37999725341797,67.05999755859375,58.10224914550781,381900,,,,,,,,
2020-08-07,66.80999755859375,67.52999877929688,66.6500015258789,67.23999786376953,58.258201599121094,566600,,,,,,,,
2020-08-10,67.44999694824219,67.77999877929688,66.6500015258789,66.6500015258789,57.747013092041016,623800,,,,,,,,
2020-08-11,66.79000091552734,67.20999908447266,64.91999816894531,65.1500015258789,56.4473991394043,759400,,,,,,,,
2020-08-12,65.51000213623047,66.05999755859375,64.56999969482422,65.5999984741211,56.83726501464844,614000,,,,,,,,
2020-08-13,65.55000305175781,66.2699966430664,65.18000030517578,65.18000030517578,56.47337341308594,428500,,,,,,,,
2020-08-14,65.11000061035156,66.18000030517578,64.88999938964844,65.41999816894531,56.68132019042969,428900,,,,,,,,
2020-08-17,65.5,66.43000030517578,65.3499984741211,66.2699966430664,57.41777038574219,379200,,,,,,,,
2020-08-18,66.41000366210938,66.56999969482422,65.31999969482422,65.83000183105469,57.036556243896484,430200,,,,,,,,
2020-08-19,65.95999908447266,65.95999908447266,64.48999786376953,64.8499984741211,56.18745040893555,624000,,,,,,,,
2020-08-20,64.8499984741211,66.16000366210938,64.61000061035156,65.69000244140625,56.91525650024414,405300,,,,,,,,
2020-08-21,65.86000061035156,66.33000183105469,64.69999694824219,65.69000244140625,56.91525650024414,321300,,,,,,,,
2020-08-24,65.69000244140625,66.23999786376953,64.8499984741211,66.19999694824219,57.35712814331055,406600,,,,,,,,
2020-08-25,66.19999694824219,66.4000015258789,65.25,65.58999633789062,56.828609466552734,794700,,,,,,,,
2020-08-26,65.41999816894531,65.66000366210938,64.25,64.73999786376953,56.09214401245117,710100,,,,,,,,
2020-08-27,65.08000183105469,66.12000274658203,64.91000366210938,65.88999938964844,57.088539123535156,704600,,,,,,,,
2020-08-28,66.08000183105469,66.08000183105469,64.98999786376953,66.01000213623047,57.1925048828125,556600,,,,,,,,
2020-08-31,65.79000091552734,66.3499984741211,65.2699966430664,66.29000091552734,57.43510055541992,889500,,,,,,,,
2020-09-01,66.08000183105469,67.12000274658203,65.47000122070312,66.9000015258789,57.963626861572266,608100,,,,,,,,
2020-09-02,66.80000305175781,68.01000213623047,66.22000122070312,67.94000244140625,58.86470413208008,769000,,,,,,,,
2020-09-03,68.12000274658203,68.5199966430664,66.05999755859375,66.69000244140625,57.78167724609375,621300,,,,,,,,
2020-09-04,66.86000061035156,67.2699966430664,64.48999786376953,65.62000274658203,56.85459518432617,527700,,,,,,,,
2020-09-08,65.3499984741211,65.47000122070312,63.43000030517578,63.72999954223633,55.21705627441406,1053800,,,,,,,,
2020-09-09,64.20999908447266,65.55999755859375,63.81999969482422,64.51000213623047,55.89287185668945,611000,,,,,,,,
2020-09-10,64.26000213623047,64.66000366210938,63.33000183105469,63.52000045776367,55.035118103027344,753400,,,,,,,,
2020-09-11,63.68000030517578,63.939998626708984,62.40999984741211,63.11000061035156,54.67988204956055,610900,,,,,,,,
2020-09-14,61.849998474121094,65.41999816894531,61.65999984741211,65.12999725341797,56.43006134033203,747800,,,,,,,,
2020-09-15,65.4800033569336,65.79000091552734,64.76000213623047,65.05000305175781,56.36073684692383,624400,,,,,,,,
2020-09-16,65.52999877929688,65.75,64.02999877929688,64.23999786376953,55.65894317626953,1172200,,,,,,,,
2020-09-17,63.93000030517578,64.27999877929688,63.08000183105469,63.630001068115234,55.13042068481445,1108000,,,,,,,,
2020-09-18,63.45000076293945,63.45000076293945,61.70000076293945,61.83000183105469,53.57086181640625,2957600,,,,,,,,
2020-09-21,61.36000061035156,61.439998626708984,59.630001068115234,60.33000183105469,52.271236419677734,1175700,,,,,,,,
2020-09-22,60.439998626708984,62.209999084472656,60.439998626708984,61.689998626708984,53.44955825805664,1221700,,,,,,,,
2020-09-23,61.630001068115234,62.15999984741211,60.34000015258789,60.36000061035156,52.29722213745117,1058300,,,,,,,,
2020-09-24,59.97999954223633,61.16999816894531,59.869998931884766,60.4900016784668,52.70937728881836,840500,,,,,,,,
2020-09-25,60.58000183105469,62.40999984741211,60.27000045776367,62.380001068115234,54.35627746582031,756000,,,,,,,,
2020-09-28,63.15999984741211,63.84000015258789,62.66999816894531,63.45000076293945,55.28864669799805,489800,,,,,,,,
2020-09-29,63.189998626708984,63.380001068115234,61.59000015258789,61.650001525878906,53.72016906738281,788100,,,,,,,,
2020-09-30,62.040000915527344,62.08000183105469,60.7400016784668,61.29999923706055,53.41519546508789,2494400,,,,,,,,
2020-10-01,61.70000076293945,64.0,61.29999923706055,63.720001220703125,55.523929595947266,2107600,,,,,,,,
2020-10-02,63.040000915527344,64.62999725341797,62.66999816894531,64.16999816894531,55.91604232788086,1077100,,,,,,,,
2020-10-05,64.62999725341797,64.91000366210938,63.43000030517578,64.55000305175781,56.24716567993164,1150700,,,,,,,,
2020-10-06,64.97000122070312,65.02999877929688,63.720001220703125,64.16000366210938,55.90732955932617,915600,,,,,,,,
2020-10-07,64.41000366210938,64.5999984741211,63.33000183105469,64.1500015258789,55.89860916137695,730200,,,,,,,,
2020-10-08,64.54000091552734,65.63999938964844,64.1500015258789,65.0,56.639278411865234,856300,,,,,,,,
2020-10-09,65.4000015258789,65.61000061035156,64.47000122070312,64.8499984741211,56.508567810058594,807800,,,,,,,,
2020-10-12,65.04000091552734,65.7300033569336,64.45999908447266,65.69000244140625,57.24052429199219,673300,,,,,,,,
2020-10-13,65.4800033569336,66.2699966430664,64.93000030517578,65.4000015258789,56.987831115722656,815900,,,,,,,,
2020-10-14,65.48999786376953,65.55999755859375,64.18000030517578,64.66000366210938,56.343017578125,674600,,,,,,,,
2020-10-15,64.27999877929688,65.58000183105469,64.04000091552734,64.62000274658203,56.30815124511719,515900,,,,,,,,
2020-10-16,64.38999938964844,64.98999786376953,63.619998931884766,63.880001068115234,55.6633415222168,776200,,,,,,,,
2020-10-19,64.30000305175781,64.7300033569336,62.959999084472656,63.0,54.89653778076172,924400,,,,,,,,
2020-10-20,63.0,63.97999954223633,62.380001068115234,62.540000915527344,54.495704650878906,996200,,,,,,,,
2020-10-21,62.349998474121094,62.70000076293945,61.540000915527344,62.04999923706055,54.068729400634766,885800,,,,,,,,
2020-10-22,62.27000045776367,63.20000076293945,61.95000076293945,62.029998779296875,54.05130386352539,801700,,,,,,,,
2020-10-23,62.16999816894531,62.63999938964844,61.810001373291016,62.27000045776367,54.26042556762695,623700,,,,,,,,
2020-10-26,62.04999923706055,62.15999984741211,61.0099983215332,61.91999816894531,53.95542907714844,1439900,,,,,,,,
2020-10-27,61.880001068115234,62.16999816894531,60.15999984741211,60.15999984741211,52.42183303833008,595700,,,,,,,,
2020-10-28,59.2400016784668,60.04999923706055,58.77000045776367,58.790000915527344,51.228050231933594,1315100,,,,,,,,
2020-10-29,59.08000183105469,60.34000015258789,58.790000915527344,59.36000061035156,51.7247314453125,704800,,,,,,,,
2020-10-30,59.310001373291016,59.61000061035156,58.38999938964844,59.189998626708984,51.57659149169922,785000,,,,,,,,
2020-11-02,59.529998779296875,60.86000061035156,59.20000076293945,60.16999816894531,52.430545806884766,690700,,,,,,,,
2020-11-03,60.75,62.13999938964844,60.310001373291016,61.93000030517578,53.96416473388672,655100,,,,,,,,
2020-11-04,62.2599983215332,62.4900016784668,61.31999969482422,61.65999984741211,53.728885650634766,733300,,,,,,,,
2020-11-05,62.0099983215332,62.529998779296875,61.18000030517578,61.619998931884766,53.69403076171875,781700,,,,,,,,
2020-11-06,61.779998779296875,62.54999923706055,61.189998626708984,61.540000915527344,53.624332427978516,688800,,,,,,,,
2020-11-09,63.310001373291016,64.8499984741211,58.16999816894531,58.18000030517578,50.696510314941406,1714500,,,,,,,,
2020-11-10,58.25,62.099998474121094,57.93000030517578,62.060001373291016,54.077430725097656,1989200,,,,,,,,
2020-11-11,62.310001373291016,63.060001373291016,60.790000915527344,62.439998626708984,54.4085578918457,948700,,,,,,,,
2020-11-12,62.709999084472656,62.709999084472656,60.65999984741211,61.380001068115234,53.48490905761719,740700,,,,,,,,
2020-11-13,61.59000015258789,62.880001068115234,61.220001220703125,62.61000061035156,54.55669021606445,737300,,,,,,,,
2020-11-16,63.66999816894531,64.0999984741211,61.58000183105469,64.0199966430664,55.78533172607422,1357500,,,,,,,,
2020-11-17,63.5099983215332,63.79999923706055,62.220001220703125,63.06999969482422,54.9575309753418,1407500,,,,,,,,
2020-11-18,63.31999969482422,63.54999923706055,60.72999954223633,60.7599983215332,52.94465255737305,1186300,,,,,,,,
2020-11-19,60.7599983215332,61.130001068115234,59.790000915527344,60.720001220703125,52.90980529785156,888200,,,,,,,,
2020-11-20,60.75,61.09000015258789,59.959999084472656,60.310001373291016,52.55253219604492,853900,,,,,,,,
2020-11-23,60.5,60.75,59.22999954223633,59.349998474121094,51.71601486206055,869300,,,,,,,,
2020-11-24,59.7400016784668,60.880001068115234,59.47999954223633,59.66999816894531,51.9948616027832,1077400,,,,,,,,
2020-11-25,59.810001373291016,59.90999984741211,58.84000015258789,59.88999938964844,52.186561584472656,1085200,,,,,,,,
2020-11-27,59.970001220703125,59.970001220703125,58.45000076293945,58.709999084472656,51.1583366394043,525600,,,,,,,,
2020-11-30,58.56999969482422,59.04999923706055,57.970001220703125,58.59000015258789,51.05377197265625,2076700,,,,,,,,
2020-12-01,59.099998474121094,59.470001220703125,58.599998474121094,59.119998931884766,51.51560592651367,1523300,,,,,,,,
2020-12-02,58.97999954223633,59.56999969482422,58.36000061035156,58.7400016784668,51.18448257446289,1175100,,,,,,,,
2020-12-03,58.880001068115234,59.83000183105469,58.81999969482422,59.4900016784668,51.838008880615234,943500,,,,,,,,
2020-12-04,59.810001373291016,60.2599983215332,59.310001373291016,59.970001220703125,52.25627136230469,677700,,,,,,,,
2020-12-07,59.779998779296875,60.83000183105469,59.720001220703125,60.33000183105469,52.56996536254883,1181000,,,,,,,,
2020-12-08,60.189998626708984,60.81999969482422,59.779998779296875,60.720001220703125,52.90980529785156,1118800,,,,,,,,
2020-12-09,60.88999938964844,60.959999084472656,59.20000076293945,60.029998779296875,52.30854797363281,1418900,,,,,,,,
2020-12-10,59.93000030517578,60.34000015258789,58.939998626708984,59.459999084472656,51.811866760253906,1523000,,,,,,,,
