date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCB')","('high', 'FMCB')","('low', 'FMCB')","('close', 'FMCB')","('adj_close', 'FMCB')","('volume', 'FMCB')","('currency', '')"
2020-10-21,724.0,724.0,724.0,724.0,656.3248901367188,100,,,,,,,,
2020-10-22,720.0,720.0,720.0,720.0,652.69873046875,0,,,,,,,,
2020-10-23,720.0,720.0,710.0,710.0,643.6334838867188,100,,,,,,,,
2020-10-26,707.0,707.0,706.0,707.0,640.9139404296875,100,,,,,,,,
2020-10-27,720.0,720.0,714.9600219726562,714.9600219726562,648.1298217773438,100,,,,,,,,
2020-10-28,707.0,719.0,707.0,719.0,651.7921142578125,100,,,,,,,,
2020-10-29,719.0,720.0,719.0,720.0,652.69873046875,100,,,,,,,,
2020-10-30,720.0,724.0,705.0,705.0,639.1007690429688,100,,,,,,,,
2020-11-02,716.0,716.0,716.0,716.0,649.0725708007812,100,,,,,,,,
2020-11-03,716.0,724.0,716.0,724.0,656.3248901367188,100,,,,,,,,
2020-11-04,718.75,718.75,710.0,710.0,643.6334838867188,100,,,,,,,,
2020-11-05,715.0,715.0,707.0,708.0,641.8204345703125,100,,,,,,,,
2020-11-06,708.0,708.0,708.0,708.0,641.8204345703125,0,,,,,,,,
2020-11-09,718.0,721.0,710.0,721.0,653.605224609375,100,,,,,,,,
2020-11-10,722.0,722.0,721.0,721.0,653.605224609375,100,,,,,,,,
2020-11-11,721.0,721.0,716.0399780273438,719.0,651.7921142578125,200,,,,,,,,
2020-11-12,719.0,719.0,715.0,715.0,648.166015625,100,,,,,,,,
2020-11-13,715.0,718.0,715.0,715.0,648.166015625,100,,,,,,,,
2020-11-16,724.0,724.0,711.0,718.0,650.8856201171875,100,,,,,,,,
2020-11-17,718.0,718.0,718.0,718.0,650.8856201171875,600,,,,,,,,
2020-11-18,718.0,724.0,718.0,724.0,656.3248901367188,100,,,,,,,,
2020-11-19,723.9600219726562,723.9600219726562,723.9600219726562,723.9600219726562,656.28857421875,100,,,,,,,,
2020-11-20,723.9600219726562,723.9600219726562,723.9600219726562,723.9600219726562,656.28857421875,100,,,,,,,,
2020-11-23,724.0,725.0,720.5999755859375,720.5999755859375,653.2425537109375,1100,,,,,,,,
2020-11-24,720.6099853515625,725.0,720.5999755859375,725.0,657.2313232421875,100,,,,,,,,
2020-11-25,724.0,743.0,723.0,725.0,657.2313232421875,100,,,,,,,,
2020-11-27,723.0,723.0,721.5999755859375,721.5999755859375,654.149169921875,100,,,,,,,,
2020-11-30,729.0,729.0,722.0399780273438,726.9600219726562,659.008056640625,100,,,,,,,,
2020-12-01,723.0,726.0,709.5999755859375,726.0,658.1378784179688,200,,,,,,,,
2020-12-02,720.0,726.0,715.5999755859375,726.0,658.1378784179688,600,,,,,,,,
2020-12-03,726.0,726.0,726.0,726.0,658.1378784179688,0,,,,,,,,
2020-12-04,740.0,749.0,729.0,729.0,660.8575439453125,100,,,,,,,,
2020-12-07,730.0,733.0,729.5999755859375,733.0,664.483642578125,100,,,,,,,,
2020-12-08,735.989990234375,735.989990234375,726.5999755859375,726.5999755859375,665.4911499023438,100,,,,,,,,
2020-12-09,726.75,733.989990234375,726.75,728.2999877929688,667.048095703125,2700,,,,,,,,
2020-12-10,733.5,733.5,733.5,733.5,671.8106689453125,100,,,,,,,,
2020-12-11,733.5,733.5,733.5,733.5,671.8106689453125,0,,,,,,,,
2020-12-14,732.0,732.0,730.2999877929688,730.2999877929688,668.8798828125,200,,,,,,,,
2020-12-15,730.5,731.22998046875,730.5,731.22998046875,669.7316284179688,200,,,,,,,,
2020-12-16,730.5,730.5,730.5,730.5,669.0630493164062,100,,,,,,,,
2020-12-17,732.0,736.0,732.0,734.0,672.2687377929688,100,,,,,,,,
2020-12-18,732.010009765625,744.0,732.0,732.0,670.4368286132812,100,,,,,,,,
2020-12-21,732.2999877929688,740.2000122070312,732.2999877929688,740.0,677.7640380859375,100,,,,,,,,
2020-12-22,744.0,744.0,734.9600219726562,734.9600219726562,673.1480102539062,700,,,,,,,,
2020-12-23,744.0,750.0,735.0,750.0,686.9230346679688,100,,,,,,,,
2020-12-24,735.0,749.0,735.0,749.0,686.0070190429688,400,,,,,,,,
2020-12-28,740.0,740.25,735.0,740.25,677.9931030273438,100,,,,,,,,
2020-12-29,740.25,740.25,735.0,736.0,674.1004638671875,100,,,,,,,,
2020-12-30,749.0,750.0,745.0,750.0,686.9230346679688,300,,,,,,,,
2020-12-31,760.0,770.0,760.0,760.0,696.0819702148438,100,,,,,,,,
2021-01-04,766.989990234375,775.0,760.0,775.0,709.8203735351562,100,,,,,,,,
2021-01-05,760.0,761.0,759.0,760.2000122070312,696.2653198242188,100,,,,,,,,
2021-01-06,762.010009765625,772.0,762.0,772.0,707.0728149414062,100,,,,,,,,
2021-01-07,772.0,775.0,763.0,765.0,700.6614990234375,100,,,,,,,,
2021-01-08,765.0,765.0,765.0,765.0,700.6614990234375,0,,,,,,,,
2021-01-11,767.0,775.0,767.0,770.0,705.240966796875,300,,,,,,,,
2021-01-12,775.0,788.0,771.0,775.0,709.8203735351562,200,,,,,,,,
2021-01-13,772.25,772.5,772.25,772.5,707.53076171875,400,,,,,,,,
2021-01-14,772.5,772.5,772.5,772.5,707.53076171875,600,,,,,,,,
2021-01-15,772.5,772.5,772.5,772.5,707.53076171875,0,,,,,,,,
2021-01-19,772.0,772.0,742.0,750.0,686.9230346679688,100,,,,,,,,
2021-01-20,750.0,755.0,730.5999755859375,730.5999755859375,669.1546020507812,1000,,,,,,,,
2021-01-21,732.0,744.989990234375,731.5999755859375,735.0,673.1846313476562,200,,,,,,,,
2021-01-22,736.0,736.0,736.0,736.0,674.1004638671875,100,,,,,,,,
2021-01-25,735.010009765625,755.0,735.0,735.010009765625,673.1936645507812,100,,,,,,,,
2021-01-26,745.0,745.0,735.0,737.7999877929688,675.7490844726562,100,,,,,,,,
2021-01-27,743.0,743.0,743.0,743.0,680.5117797851562,100,,,,,,,,
2021-01-28,735.2100219726562,743.0,735.2100219726562,740.0,677.7640380859375,100,,,,,,,,
2021-01-29,740.0,765.0,740.0,765.0,700.6614990234375,1300,,,,,,,,
2021-02-01,760.0,775.0,760.0,770.0,705.240966796875,100,,,,,,,,
2021-02-02,770.0,770.0,770.0,770.0,705.240966796875,100,,,,,,,,
2021-02-03,775.0,775.0,770.0,770.0,705.240966796875,200,,,,,,,,
2021-02-04,768.5,775.0,768.5,772.0,707.0728149414062,300,,,,,,,,
2021-02-05,771.0,773.9600219726562,762.0,762.0,697.9137573242188,400,,,,,,,,
2021-02-08,770.0,770.0,770.0,770.0,705.240966796875,100,,,,,,,,
2021-02-09,768.0,770.0,740.0,757.0,693.3342895507812,100,,,,,,,,
2021-02-10,769.989990234375,775.0,765.0,769.0,704.3250732421875,100,,,,,,,,
2021-02-11,769.0,769.0,764.6900024414062,764.6900024414062,700.3776245117188,100,,,,,,,,
2021-02-12,764.6900024414062,764.6900024414062,764.6900024414062,764.6900024414062,700.3776245117188,0,,,,,,,,
2021-02-16,764.6900024414062,769.0,754.0,754.0,690.5866088867188,100,,,,,,,,
2021-02-17,763.0,765.0,754.0399780273438,765.0,700.6614990234375,100,,,,,,,,
2021-02-18,765.0,765.0,759.2100219726562,764.9099731445312,700.5791015625,100,,,,,,,,
2021-02-19,764.9600219726562,764.9600219726562,764.9000244140625,764.9000244140625,700.56982421875,100,,,,,,,,
2021-02-22,765.0,768.0,759.0,759.0,695.1660766601562,100,,,,,,,,
2021-02-23,759.0,769.02001953125,759.0,763.25,699.0587158203125,100,,,,,,,,
2021-02-24,769.0,775.0,769.0,769.25,704.5541381835938,300,,,,,,,,
2021-02-25,774.9600219726562,775.0,774.9600219726562,775.0,709.8203735351562,100,,,,,,,,
2021-02-26,774.0,774.0,760.0,763.0,698.82958984375,100,,,,,,,,
2021-03-01,774.0,775.0,766.0,775.0,709.8203735351562,100,,,,,,,,
2021-03-02,769.0,775.0,764.0,771.25,706.3858642578125,300,,,,,,,,
2021-03-03,770.0,775.0,765.0,770.0,705.240966796875,300,,,,,,,,
2021-03-04,775.0,775.0,770.0,770.0,705.240966796875,100,,,,,,,,
2021-03-05,769.9600219726562,775.0,769.9600219726562,770.0399780273438,705.2776489257812,100,,,,,,,,
2021-03-08,775.0,775.0,770.0,770.0,705.240966796875,200,,,,,,,,
2021-03-09,775.0,775.0,775.0,775.0,709.8203735351562,100,,,,,,,,
2021-03-10,775.0,775.0,775.0,775.0,709.8203735351562,100,,,,,,,,
2021-03-11,775.0,775.0,761.0,770.0,705.240966796875,200,,,,,,,,
2021-03-12,770.0,775.0,770.0,775.0,709.8203735351562,1400,,,,,,,,
2021-03-15,783.0,783.0,770.0,783.0,717.1476440429688,100,,,,,,,,
2021-03-16,770.0,783.0,770.0,775.0,709.8203735351562,1300,,,,,,,,
2021-03-17,779.0,783.0,771.0,771.0,706.15673828125,100,,,,,,,,
2021-03-18,771.0,771.0,771.0,771.0,706.15673828125,100,,,,,,,,
2021-03-19,779.0,783.0,779.0,780.5,714.85791015625,200,,,,,,,,
2021-03-22,778.0,778.0,778.0,778.0,712.5682373046875,100,,,,,,,,
2021-03-23,784.0,784.0,784.0,784.0,718.0634765625,100,,,,,,,,
2021-03-24,784.0,784.0,772.0,778.0,712.5682373046875,100,,,,,,,,
2021-03-25,772.010009765625,778.0,772.0,777.7899780273438,712.3758544921875,100,,,,,,,,
2021-03-26,772.0,777.989990234375,772.0,777.989990234375,712.5589599609375,100,,,,,,,,
2021-03-29,772.0,772.0,772.0,772.0,707.0728149414062,100,,,,,,,,
2021-03-30,772.0,777.989990234375,772.0,775.0,709.8203735351562,500,,,,,,,,
2021-03-31,777.989990234375,777.989990234375,777.989990234375,777.989990234375,712.5589599609375,100,,,,,,,,
2021-04-01,777.989990234375,780.0,773.0,780.0,714.3999633789062,100,,,,,,,,
2021-04-05,782.0,798.0,782.0,784.0,718.0634765625,600,,,,,,,,
2021-04-06,789.9600219726562,799.0,789.9600219726562,799.0,731.802001953125,100,,,,,,,,
2021-04-07,787.0,800.0,787.0,800.0,732.7178344726562,100,,,,,,,,
2021-04-08,799.75,800.0,795.0,795.0,728.1384887695312,800,,,,,,,,
2021-04-09,795.0,800.0,795.0,800.0,732.7178344726562,100,,,,,,,,
