date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NIQ')","('high', 'NIQ')","('low', 'NIQ')","('close', 'NIQ')","('adj_close', 'NIQ')","('volume', 'NIQ')","('currency', '')"
2025-10-22,14.010000228881836,14.140000343322754,13.779999732971191,14.039999961853027,14.039999961853027,928400,,,,,,,,
2025-10-23,14.079999923706055,14.329999923706055,13.6899995803833,13.729999542236328,13.729999542236328,1017000,,,,,,,,
2025-10-24,13.90999984741211,13.90999984741211,13.510000228881836,13.5600004196167,13.5600004196167,651900,,,,,,,,
2025-10-27,13.609999656677246,13.869999885559082,13.5,13.829999923706055,13.829999923706055,402600,,,,,,,,
2025-10-28,13.739999771118164,13.930000305175781,13.119999885559082,13.180000305175781,13.180000305175781,1268500,,,,,,,,
2025-10-29,13.15999984741211,13.319999694824219,12.600000381469727,12.789999961853027,12.789999961853027,1966300,,,,,,,,
2025-10-30,12.59000015258789,12.8149995803833,12.4350004196167,12.489999771118164,12.489999771118164,1087400,,,,,,,,
2025-10-31,12.4399995803833,12.600000381469727,12.229999542236328,12.399999618530273,12.399999618530273,1176000,,,,,,,,
2025-11-03,12.300000190734863,12.3149995803833,11.899999618530273,12.0600004196167,12.0600004196167,815100,,,,,,,,
2025-11-04,11.930000305175781,12.335000038146973,11.880000114440918,12.25,12.25,859900,,,,,,,,
2025-11-05,12.239999771118164,12.25,12.015000343322754,12.039999961853027,12.039999961853027,533400,,,,,,,,
2025-11-06,12.010000228881836,12.104999542236328,11.859999656677246,12.0,12.0,653300,,,,,,,,
2025-11-07,12.039999961853027,12.390000343322754,11.770000457763672,12.3100004196167,12.3100004196167,918900,,,,,,,,
2025-11-10,12.449999809265137,12.859999656677246,12.220000267028809,12.789999961853027,12.789999961853027,1869700,,,,,,,,
2025-11-11,12.880000114440918,13.479999542236328,12.770000457763672,13.4399995803833,13.4399995803833,2255500,,,,,,,,
2025-11-12,13.579999923706055,14.319999694824219,13.539999961853027,14.25,14.25,3748600,,,,,,,,
2025-11-13,14.479999542236328,15.300000190734863,13.890000343322754,14.020000457763672,14.020000457763672,6958700,,,,,,,,
2025-11-14,13.920000076293945,14.460000038146973,13.539999961853027,14.180000305175781,14.180000305175781,2377000,,,,,,,,
2025-11-17,14.039999961853027,14.550000190734863,13.899999618530273,14.15999984741211,14.15999984741211,2475500,,,,,,,,
2025-11-18,14.199999809265137,14.664999961853027,13.954999923706055,14.510000228881836,14.510000228881836,1461100,,,,,,,,
2025-11-19,14.550000190734863,15.21500015258789,14.329999923706055,14.979999542236328,14.979999542236328,2004100,,,,,,,,
2025-11-20,14.949999809265137,15.170000076293945,14.489999771118164,14.739999771118164,14.739999771118164,2668300,,,,,,,,
2025-11-21,14.779999732971191,15.640000343322754,14.61400032043457,15.430000305175781,15.430000305175781,1164200,,,,,,,,
2025-11-24,15.359999656677246,15.369999885559082,14.789999961853027,14.789999961853027,14.789999961853027,2989900,,,,,,,,
2025-11-25,14.800000190734863,15.140000343322754,14.460000038146973,15.020000457763672,15.020000457763672,1637600,,,,,,,,
2025-11-26,14.789999961853027,15.460000038146973,14.789999961853027,15.15999984741211,15.15999984741211,803900,,,,,,,,
2025-11-28,15.3100004196167,15.739999771118164,15.3100004196167,15.720000267028809,15.720000267028809,681900,,,,,,,,
2025-12-01,15.569999694824219,15.739999771118164,15.359999656677246,15.529999732971191,15.529999732971191,803400,,,,,,,,
2025-12-02,15.569999694824219,15.569999694824219,15.079999923706055,15.130000114440918,15.130000114440918,745300,,,,,,,,
2025-12-03,15.170000076293945,15.5600004196167,15.095000267028809,15.520000457763672,15.520000457763672,999800,,,,,,,,
2025-12-04,15.579999923706055,15.630000114440918,15.220000267028809,15.279999732971191,15.279999732971191,836300,,,,,,,,
2025-12-05,15.25,15.880000114440918,15.149999618530273,15.729999542236328,15.729999542236328,556100,,,,,,,,
2025-12-08,15.699999809265137,15.850000381469727,15.25,15.300000190734863,15.300000190734863,727600,,,,,,,,
2025-12-09,15.199999809265137,15.430000305175781,15.170000076293945,15.220000267028809,15.220000267028809,467200,,,,,,,,
2025-12-10,15.220000267028809,15.9399995803833,15.130000114440918,15.869999885559082,15.869999885559082,1150900,,,,,,,,
2025-12-11,15.90999984741211,15.989999771118164,15.3100004196167,15.789999961853027,15.789999961853027,495000,,,,,,,,
2025-12-12,15.869999885559082,16.0,15.536999702453613,15.920000076293945,15.920000076293945,551900,,,,,,,,
2025-12-15,15.890000343322754,15.972000122070312,15.270000457763672,15.40999984741211,15.40999984741211,763500,,,,,,,,
2025-12-16,15.3100004196167,15.5649995803833,15.25,15.479999542236328,15.479999542236328,619100,,,,,,,,
2025-12-17,15.3100004196167,15.84000015258789,15.270000457763672,15.84000015258789,15.84000015258789,662300,,,,,,,,
2025-12-18,15.850000381469727,15.975000381469727,15.699999809265137,15.819999694824219,15.819999694824219,633700,,,,,,,,
2025-12-19,15.819999694824219,16.65999984741211,15.729999542236328,16.600000381469727,16.600000381469727,1408500,,,,,,,,
2025-12-22,16.479999542236328,17.559999465942383,16.479999542236328,17.1200008392334,17.1200008392334,1301100,,,,,,,,
2025-12-23,17.0,17.1200008392334,16.559999465942383,16.829999923706055,16.829999923706055,701600,,,,,,,,
2025-12-24,16.75,16.875,16.530000686645508,16.6299991607666,16.6299991607666,416400,,,,,,,,
2025-12-26,16.700000762939453,16.7549991607666,16.270000457763672,16.3799991607666,16.3799991607666,748300,,,,,,,,
2025-12-29,16.3799991607666,16.56999969482422,16.170000076293945,16.34000015258789,16.34000015258789,1091600,,,,,,,,
2025-12-30,16.389999389648438,16.649999618530273,16.125,16.329999923706055,16.329999923706055,991000,,,,,,,,
,NIQ,NIQ,NIQ,NIQ,NIQ,NIQ,,,,,,,,
