date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IMDA.PA')","('high', 'IMDA.PA')","('low', 'IMDA.PA')","('close', 'IMDA.PA')","('adj_close', 'IMDA.PA')","('volume', 'IMDA.PA')","('currency', '')"
2022-02-08,65.19999694824219,66.4000015258789,65.19999694824219,66.4000015258789,57.34986877441406,350,,,,,,,,
2022-02-09,66.19999694824219,66.19999694824219,65.19999694824219,65.19999694824219,56.313419342041016,328,,,,,,,,
2022-02-10,65.4000015258789,66.5999984741211,65.4000015258789,65.4000015258789,56.48616027832031,117,,,,,,,,
2022-02-11,65.5999984741211,65.5999984741211,65.5999984741211,65.5999984741211,56.65890121459961,1,,,,,,,,
2022-02-14,65.5999984741211,65.5999984741211,65.0,65.4000015258789,56.48616027832031,426,,,,,,,,
2022-02-15,65.19999694824219,65.19999694824219,64.80000305175781,65.19999694824219,56.313419342041016,141,,,,,,,,
2022-02-16,64.80000305175781,64.80000305175781,63.79999923706055,64.0,55.2769775390625,336,,,,,,,,
2022-02-17,63.79999923706055,64.80000305175781,63.400001525878906,64.80000305175781,55.96794509887695,365,,,,,,,,
2022-02-18,64.5999984741211,64.5999984741211,62.79999923706055,62.79999923706055,54.24053192138672,309,,,,,,,,
2022-02-21,63.79999923706055,63.79999923706055,60.0,60.20000076293945,51.994911193847656,1118,,,,,,,,
2022-02-22,60.0,61.599998474121094,60.0,61.400001525878906,53.03135299682617,190,,,,,,,,
2022-02-23,61.400001525878906,62.0,61.400001525878906,61.599998474121094,53.20409393310547,27,,,,,,,,
2022-02-24,60.599998474121094,62.20000076293945,60.400001525878906,62.20000076293945,53.722312927246094,224,,,,,,,,
2022-02-25,62.0,62.0,61.0,61.20000076293945,52.858612060546875,385,,,,,,,,
2022-02-28,61.20000076293945,61.599998474121094,60.20000076293945,61.599998474121094,53.20409393310547,174,,,,,,,,
2022-03-01,61.599998474121094,61.79999923706055,60.0,60.0,51.822166442871094,373,,,,,,,,
2022-03-02,60.0,62.599998474121094,59.20000076293945,60.0,51.822166442871094,1209,,,,,,,,
2022-03-03,60.0,65.19999694824219,59.79999923706055,59.79999923706055,51.64942932128906,1309,,,,,,,,
2022-03-04,60.20000076293945,60.599998474121094,58.0,58.0,50.09476089477539,821,,,,,,,,
2022-03-07,58.0,59.79999923706055,58.0,59.599998474121094,51.4766845703125,531,,,,,,,,
2022-03-08,59.599998474121094,60.400001525878906,58.0,58.0,50.09476089477539,436,,,,,,,,
2022-03-09,58.20000076293945,60.599998474121094,56.0,60.599998474121094,52.34038543701172,1726,,,,,,,,
2022-03-10,60.400001525878906,60.599998474121094,60.400001525878906,60.599998474121094,52.34038543701172,11,,,,,,,,
2022-03-11,60.79999923706055,61.79999923706055,60.0,61.79999923706055,53.3768310546875,499,,,,,,,,
2022-03-14,61.599998474121094,63.0,61.20000076293945,63.0,54.41327667236328,313,,,,,,,,
2022-03-15,63.0,63.0,62.0,62.0,53.54957580566406,52,,,,,,,,
2022-03-16,62.20000076293945,63.0,62.0,63.0,54.41327667236328,148,,,,,,,,
2022-03-17,62.79999923706055,63.599998474121094,61.79999923706055,61.79999923706055,53.3768310546875,425,,,,,,,,
2022-03-18,61.79999923706055,61.79999923706055,61.20000076293945,61.20000076293945,52.858612060546875,107,,,,,,,,
2022-03-21,61.20000076293945,62.599998474121094,60.400001525878906,61.0,52.68586730957031,641,,,,,,,,
2022-03-22,61.20000076293945,62.599998474121094,61.20000076293945,61.79999923706055,53.3768310546875,254,,,,,,,,
2022-03-23,61.79999923706055,63.0,61.400001525878906,61.599998474121094,53.20409393310547,529,,,,,,,,
2022-03-24,61.79999923706055,61.79999923706055,61.599998474121094,61.599998474121094,53.20409393310547,50,,,,,,,,
2022-03-25,61.599998474121094,62.0,61.20000076293945,62.0,53.54957580566406,203,,,,,,,,
2022-03-28,61.79999923706055,63.0,61.79999923706055,63.0,54.41327667236328,58,,,,,,,,
2022-03-29,62.79999923706055,63.0,62.79999923706055,63.0,54.41327667236328,4,,,,,,,,
2022-03-30,62.79999923706055,63.599998474121094,61.599998474121094,62.400001525878906,53.895057678222656,325,,,,,,,,
2022-03-31,61.599998474121094,61.599998474121094,61.0,61.0,52.68586730957031,100,,,,,,,,
2022-04-01,61.0,62.79999923706055,61.0,62.79999923706055,54.24053192138672,48,,,,,,,,
2022-04-04,62.400001525878906,62.599998474121094,61.400001525878906,62.0,53.54957580566406,98,,,,,,,,
2022-04-05,62.0,62.0,61.599998474121094,61.599998474121094,53.20409393310547,41,,,,,,,,
2022-04-06,61.79999923706055,61.79999923706055,61.0,61.0,52.68586730957031,344,,,,,,,,
2022-04-07,61.0,61.400001525878906,61.0,61.0,52.68586730957031,36,,,,,,,,
2022-04-08,61.599998474121094,61.599998474121094,60.79999923706055,60.79999923706055,52.51313018798828,172,,,,,,,,
2022-04-11,61.599998474121094,62.400001525878906,61.599998474121094,62.400001525878906,53.895057678222656,182,,,,,,,,
2022-04-12,62.20000076293945,62.400001525878906,61.400001525878906,61.400001525878906,53.03135299682617,670,,,,,,,,
2022-04-13,62.599998474121094,62.599998474121094,61.400001525878906,61.400001525878906,53.03135299682617,180,,,,,,,,
2022-04-14,62.599998474121094,62.599998474121094,62.400001525878906,62.400001525878906,53.895057678222656,138,,,,,,,,
2022-04-19,62.400001525878906,62.79999923706055,61.20000076293945,62.20000076293945,53.722312927246094,520,,,,,,,,
2022-04-20,62.20000076293945,62.599998474121094,61.400001525878906,62.599998474121094,54.06779479980469,447,,,,,,,,
2022-04-21,62.79999923706055,62.79999923706055,61.79999923706055,62.20000076293945,53.722312927246094,466,,,,,,,,
2022-04-22,62.20000076293945,63.0,62.0,63.0,54.41327667236328,213,,,,,,,,
2022-04-25,63.0,63.20000076293945,61.79999923706055,63.20000076293945,54.58601379394531,397,,,,,,,,
2022-04-26,63.0,63.0,62.79999923706055,62.79999923706055,54.24053192138672,46,,,,,,,,
2022-04-27,62.79999923706055,63.0,62.20000076293945,63.0,54.41327667236328,104,,,,,,,,
2022-04-28,63.0,63.20000076293945,62.599998474121094,62.599998474121094,54.06779479980469,42,,,,,,,,
2022-04-29,62.599998474121094,62.79999923706055,62.599998474121094,62.79999923706055,54.24053192138672,36,,,,,,,,
2022-05-02,63.400001525878906,63.400001525878906,63.400001525878906,63.400001525878906,54.758758544921875,66,,,,,,,,
2022-05-03,62.79999923706055,62.79999923706055,61.79999923706055,61.79999923706055,53.3768310546875,202,,,,,,,,
2022-05-04,61.79999923706055,62.0,61.79999923706055,62.0,53.54957580566406,61,,,,,,,,
2022-05-05,62.0,62.400001525878906,61.599998474121094,61.599998474121094,53.20409393310547,215,,,,,,,,
2022-05-06,62.400001525878906,62.400001525878906,60.599998474121094,61.79999923706055,53.3768310546875,342,,,,,,,,
2022-05-09,61.79999923706055,62.0,60.599998474121094,60.599998474121094,52.34038543701172,176,,,,,,,,
2022-05-10,61.0,61.0,60.599998474121094,60.599998474121094,52.34038543701172,428,,,,,,,,
2022-05-11,60.79999923706055,61.0,60.0,60.79999923706055,52.51313018798828,490,,,,,,,,
2022-05-12,60.599998474121094,61.0,60.0,60.79999923706055,52.51313018798828,137,,,,,,,,
2022-05-13,60.599998474121094,61.0,60.20000076293945,60.599998474121094,52.34038543701172,345,,,,,,,,
2022-05-16,60.400001525878906,60.79999923706055,60.400001525878906,60.79999923706055,52.51313018798828,159,,,,,,,,
2022-05-17,60.79999923706055,61.400001525878906,60.79999923706055,61.400001525878906,53.03135299682617,221,,,,,,,,
2022-05-18,61.0,61.599998474121094,61.0,61.400001525878906,53.03135299682617,90,,,,,,,,
2022-05-19,61.400001525878906,61.79999923706055,60.599998474121094,60.599998474121094,52.34038543701172,103,,,,,,,,
2022-05-20,60.79999923706055,61.0,60.79999923706055,61.0,52.68586730957031,43,,,,,,,,
2022-05-23,60.20000076293945,60.79999923706055,60.20000076293945,60.79999923706055,53.61819839477539,88,,,,,,,,
2022-05-24,61.0,61.20000076293945,60.79999923706055,60.79999923706055,53.61819839477539,125,,,,,,,,
2022-05-25,60.79999923706055,61.20000076293945,60.20000076293945,61.20000076293945,53.970951080322266,108,,,,,,,,
2022-05-26,60.79999923706055,61.20000076293945,60.400001525878906,60.400001525878906,53.26544952392578,72,,,,,,,,
2022-05-27,60.599998474121094,61.0,60.20000076293945,60.20000076293945,53.089073181152344,393,,,,,,,,
2022-05-30,60.0,61.0,60.0,60.0,52.912696838378906,245,,,,,,,,
2022-05-31,60.20000076293945,60.79999923706055,60.20000076293945,60.20000076293945,53.089073181152344,107,,,,,,,,
2022-06-01,60.20000076293945,60.400001525878906,60.0,60.0,52.912696838378906,145,,,,,,,,
2022-06-02,60.0,60.20000076293945,60.0,60.20000076293945,53.089073181152344,354,,,,,,,,
2022-06-03,60.20000076293945,60.599998474121094,59.79999923706055,60.400001525878906,53.26544952392578,148,,,,,,,,
2022-06-06,60.20000076293945,61.0,60.20000076293945,60.20000076293945,53.089073181152344,105,,,,,,,,
2022-06-07,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,53.26544952392578,31,,,,,,,,
2022-06-08,60.400001525878906,61.0,60.20000076293945,60.20000076293945,53.089073181152344,62,,,,,,,,
2022-06-09,60.400001525878906,60.599998474121094,60.0,60.0,52.912696838378906,85,,,,,,,,
2022-06-10,60.0,60.599998474121094,59.599998474121094,59.599998474121094,52.55994415283203,177,,,,,,,,
2022-06-13,59.599998474121094,59.79999923706055,58.79999923706055,59.0,52.030818939208984,690,,,,,,,,
2022-06-14,59.0,59.400001525878906,58.79999923706055,58.79999923706055,51.85444259643555,56,,,,,,,,
2022-06-15,58.79999923706055,59.400001525878906,58.79999923706055,59.0,52.030818939208984,157,,,,,,,,
2022-06-16,59.0,59.0,59.0,59.0,52.030818939208984,106,,,,,,,,
2022-06-17,59.20000076293945,59.79999923706055,58.79999923706055,58.79999923706055,51.85444259643555,83,,,,,,,,
2022-06-20,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,51.67806625366211,22,,,,,,,,
2022-06-21,58.400001525878906,59.20000076293945,57.599998474121094,57.79999923706055,50.97256088256836,659,,,,,,,,
2022-06-22,57.79999923706055,58.0,57.20000076293945,57.20000076293945,50.44343948364258,216,,,,,,,,
2022-06-23,57.400001525878906,59.0,57.400001525878906,59.0,52.030818939208984,133,,,,,,,,
2022-06-24,59.0,59.0,57.0,58.0,51.1489372253418,528,,,,,,,,
2022-06-27,57.79999923706055,58.0,57.79999923706055,58.0,51.1489372253418,18,,,,,,,,
2022-06-28,58.20000076293945,58.79999923706055,58.0,58.0,51.1489372253418,173,,,,,,,,
2022-06-29,57.79999923706055,58.0,56.0,56.0,49.38518524169922,1740,,,,,,,,
2022-06-30,56.20000076293945,56.79999923706055,55.79999923706055,56.79999923706055,50.09068298339844,290,,,,,,,,
2022-07-01,56.400001525878906,57.0,56.400001525878906,56.79999923706055,50.09068298339844,146,,,,,,,,
2022-07-04,56.79999923706055,57.0,56.79999923706055,57.0,50.267059326171875,152,,,,,,,,
2022-07-05,57.20000076293945,58.0,57.20000076293945,58.0,51.1489372253418,249,,,,,,,,
2022-07-06,57.400001525878906,57.599998474121094,57.400001525878906,57.599998474121094,50.79618453979492,93,,,,,,,,
2022-07-07,57.599998474121094,58.79999923706055,57.599998474121094,58.79999923706055,51.85444259643555,341,,,,,,,,
2022-07-08,59.0,59.0,59.0,59.0,52.030818939208984,9,,,,,,,,
2022-07-11,60.0,60.0,59.79999923706055,59.79999923706055,52.73632049560547,289,,,,,,,,
2022-07-12,60.0,60.20000076293945,60.0,60.20000076293945,53.089073181152344,148,,,,,,,,
2022-07-13,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,52.73632049560547,1,,,,,,,,
2022-07-14,59.79999923706055,59.79999923706055,59.0,59.0,52.030818939208984,106,,,,,,,,
2022-07-15,60.0,60.0,60.0,60.0,52.912696838378906,97,,,,,,,,
2022-07-18,60.0,60.0,59.79999923706055,59.79999923706055,52.73632049560547,66,,,,,,,,
2022-07-19,60.0,60.0,59.400001525878906,59.400001525878906,52.38357162475586,79,,,,,,,,
2022-07-20,59.79999923706055,60.0,59.400001525878906,60.0,52.912696838378906,147,,,,,,,,
2022-07-21,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,52.73632049560547,31,,,,,,,,
2022-07-22,59.79999923706055,60.20000076293945,59.79999923706055,60.20000076293945,53.089073181152344,89,,,,,,,,
2022-07-25,60.0,60.599998474121094,59.79999923706055,59.79999923706055,52.73632049560547,58,,,,,,,,
2022-07-26,59.400001525878906,59.79999923706055,59.0,59.0,52.030818939208984,237,,,,,,,,
2022-07-27,58.599998474121094,58.599998474121094,57.79999923706055,58.400001525878906,51.50169372558594,700,,,,,,,,
2022-07-28,59.0,59.400001525878906,58.400001525878906,58.400001525878906,51.50169372558594,201,,,,,,,,
2022-07-29,58.400001525878906,59.400001525878906,55.20000076293945,57.0,50.267059326171875,1429,,,,,,,,
2022-08-01,57.0,58.0,57.0,58.0,51.1489372253418,239,,,,,,,,
2022-08-02,58.400001525878906,58.400001525878906,57.79999923706055,57.79999923706055,50.97256088256836,51,,,,,,,,
2022-08-03,57.79999923706055,59.400001525878906,57.79999923706055,59.400001525878906,52.38357162475586,93,,,,,,,,
2022-08-04,59.20000076293945,59.20000076293945,58.20000076293945,58.20000076293945,51.325313568115234,125,,,,,,,,
2022-08-05,58.20000076293945,58.599998474121094,58.20000076293945,58.599998474121094,51.67806625366211,5,,,,,,,,
2022-08-08,58.599998474121094,61.79999923706055,58.599998474121094,61.79999923706055,54.50007629394531,465,,,,,,,,
2022-08-09,61.79999923706055,61.79999923706055,60.0,61.0,53.79457473754883,125,,,,,,,,
2022-08-10,61.0,61.0,61.0,61.0,53.79457473754883,4,,,,,,,,
2022-08-11,60.79999923706055,61.0,60.599998474121094,61.0,53.79457473754883,51,,,,,,,,
2022-08-12,61.0,61.0,60.79999923706055,60.79999923706055,53.61819839477539,9,,,,,,,,
2022-08-15,60.400001525878906,60.400001525878906,58.0,59.0,52.030818939208984,312,,,,,,,,
2022-08-16,59.20000076293945,59.599998474121094,58.0,59.0,52.030818939208984,354,,,,,,,,
2022-08-17,59.0,59.599998474121094,59.0,59.599998474121094,52.55994415283203,61,,,,,,,,
2022-08-18,60.0,60.0,59.400001525878906,59.400001525878906,52.38357162475586,73,,,,,,,,
2022-08-19,59.400001525878906,59.599998474121094,59.400001525878906,59.599998474121094,52.55994415283203,31,,,,,,,,
2022-08-22,59.599998474121094,59.79999923706055,59.0,59.0,52.030818939208984,173,,,,,,,,
2022-08-23,59.20000076293945,59.20000076293945,58.20000076293945,59.0,52.030818939208984,103,,,,,,,,
2022-08-24,59.0,59.0,58.599998474121094,58.599998474121094,51.67806625366211,36,,,,,,,,
2022-08-25,58.599998474121094,59.0,58.599998474121094,59.0,52.030818939208984,80,,,,,,,,
2022-08-26,59.0,60.20000076293945,58.20000076293945,60.0,52.912696838378906,314,,,,,,,,
2022-08-29,60.20000076293945,60.20000076293945,58.400001525878906,59.400001525878906,52.38357162475586,119,,,,,,,,
2022-08-30,59.400001525878906,59.79999923706055,58.599998474121094,58.599998474121094,51.67806625366211,75,,,,,,,,
2022-08-31,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,51.67806625366211,17,,,,,,,,
2022-09-01,58.79999923706055,60.0,58.79999923706055,59.79999923706055,52.73632049560547,151,,,,,,,,
2022-09-02,59.79999923706055,59.79999923706055,59.0,59.0,52.030818939208984,73,,,,,,,,
2022-09-05,59.400001525878906,59.400001525878906,58.599998474121094,58.599998474121094,51.67806625366211,10,,,,,,,,
2022-09-06,59.0,59.400001525878906,58.20000076293945,58.20000076293945,51.325313568115234,166,,,,,,,,
2022-09-07,58.20000076293945,58.400001525878906,58.20000076293945,58.400001525878906,51.50169372558594,125,,,,,,,,
2022-09-08,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,51.67806625366211,31,,,,,,,,
2022-09-09,58.599998474121094,59.400001525878906,58.599998474121094,59.400001525878906,52.38357162475586,51,,,,,,,,
2022-09-12,59.400001525878906,59.400001525878906,59.0,59.400001525878906,52.38357162475586,64,,,,,,,,
2022-09-13,59.400001525878906,59.79999923706055,59.400001525878906,59.79999923706055,52.73632049560547,32,,,,,,,,
2022-09-14,59.20000076293945,59.20000076293945,58.0,58.0,51.1489372253418,198,,,,,,,,
2022-09-15,58.20000076293945,58.79999923706055,58.20000076293945,58.79999923706055,51.85444259643555,10,,,,,,,,
2022-09-16,58.79999923706055,58.79999923706055,57.79999923706055,58.0,51.1489372253418,151,,,,,,,,
2022-09-19,58.0,58.0,58.0,58.0,51.1489372253418,21,,,,,,,,
2022-09-20,58.20000076293945,58.79999923706055,58.20000076293945,58.599998474121094,51.67806625366211,5,,,,,,,,
2022-09-21,58.400001525878906,58.400001525878906,58.0,58.20000076293945,51.325313568115234,76,,,,,,,,
2022-09-22,58.20000076293945,58.20000076293945,56.79999923706055,56.79999923706055,50.09068298339844,133,,,,,,,,
2022-09-23,57.0,57.599998474121094,57.0,57.599998474121094,50.79618453979492,16,,,,,,,,
2022-09-26,57.400001525878906,58.400001525878906,57.400001525878906,58.400001525878906,51.50169372558594,136,,,,,,,,
2022-09-27,58.20000076293945,58.20000076293945,58.0,58.0,51.1489372253418,11,,,,,,,,
2022-09-28,58.0,58.0,55.79999923706055,56.20000076293945,49.56155776977539,522,,,,,,,,
2022-09-29,56.20000076293945,57.20000076293945,56.0,56.79999923706055,50.09068298339844,178,,,,,,,,
2022-09-30,56.599998474121094,56.79999923706055,56.599998474121094,56.79999923706055,50.09068298339844,27,,,,,,,,
2022-10-03,56.79999923706055,56.79999923706055,56.79999923706055,56.79999923706055,50.09068298339844,17,,,,,,,,
2022-10-04,56.79999923706055,59.0,56.79999923706055,59.0,52.030818939208984,178,,,,,,,,
2022-10-05,58.599998474121094,58.599998474121094,57.79999923706055,57.79999923706055,50.97256088256836,121,,,,,,,,
2022-10-06,58.0,58.0,57.599998474121094,57.79999923706055,50.97256088256836,140,,,,,,,,
2022-10-07,57.79999923706055,58.0,55.599998474121094,56.79999923706055,50.09068298339844,325,,,,,,,,
2022-10-10,57.0,57.400001525878906,56.400001525878906,57.400001525878906,50.61981201171875,105,,,,,,,,
2022-10-11,57.20000076293945,57.79999923706055,57.20000076293945,57.79999923706055,50.97256088256836,128,,,,,,,,
2022-10-12,57.79999923706055,57.79999923706055,57.79999923706055,57.79999923706055,50.97256088256836,23,,,,,,,,
2022-10-13,57.79999923706055,58.0,57.79999923706055,58.0,51.1489372253418,115,,,,,,,,
2022-10-14,58.20000076293945,58.400001525878906,58.0,58.0,51.1489372253418,150,,,,,,,,
2022-10-17,58.20000076293945,58.599998474121094,58.20000076293945,58.400001525878906,51.50169372558594,126,,,,,,,,
2022-10-18,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,51.50169372558594,10,,,,,,,,
2022-10-19,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,51.50169372558594,25,,,,,,,,
2022-10-20,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,51.50169372558594,119,,,,,,,,
2022-10-21,58.20000076293945,58.20000076293945,58.20000076293945,58.20000076293945,51.325313568115234,1,,,,,,,,
2022-10-24,58.400001525878906,58.400001525878906,57.0,58.20000076293945,51.325313568115234,194,,,,,,,,
2022-10-25,57.79999923706055,57.79999923706055,57.79999923706055,57.79999923706055,50.97256088256836,50,,,,,,,,
2022-10-26,57.79999923706055,58.0,57.79999923706055,58.0,51.1489372253418,143,,,,,,,,
2022-10-27,57.79999923706055,57.79999923706055,57.400001525878906,57.400001525878906,50.61981201171875,251,,,,,,,,
2022-10-28,57.20000076293945,57.400001525878906,56.79999923706055,56.79999923706055,50.09068298339844,228,,,,,,,,
2022-10-31,56.79999923706055,57.0,56.400001525878906,56.79999923706055,50.09068298339844,204,,,,,,,,
2022-11-01,56.400001525878906,56.79999923706055,56.400001525878906,56.79999923706055,50.09068298339844,66,,,,,,,,
2022-11-02,57.0,57.0,56.599998474121094,56.79999923706055,50.09068298339844,193,,,,,,,,
2022-11-03,56.599998474121094,56.599998474121094,56.20000076293945,56.599998474121094,49.914306640625,313,,,,,,,,
2022-11-04,56.599998474121094,56.599998474121094,56.400001525878906,56.599998474121094,49.914306640625,137,,,,,,,,
2022-11-07,56.599998474121094,56.599998474121094,56.20000076293945,56.20000076293945,49.56155776977539,320,,,,,,,,
2022-11-08,56.599998474121094,56.599998474121094,55.79999923706055,56.20000076293945,49.56155776977539,618,,,,,,,,
2022-11-09,56.400001525878906,57.599998474121094,56.20000076293945,57.0,50.267059326171875,2563,,,,,,,,
2022-11-10,57.599998474121094,57.79999923706055,57.0,57.599998474121094,50.79618453979492,1806,,,,,,,,
2022-11-11,57.400001525878906,57.79999923706055,57.400001525878906,57.79999923706055,50.97256088256836,410,,,,,,,,
2022-11-14,57.599998474121094,57.79999923706055,57.599998474121094,57.79999923706055,50.97256088256836,79,,,,,,,,
2022-11-15,57.599998474121094,57.79999923706055,57.599998474121094,57.79999923706055,50.97256088256836,101,,,,,,,,
2022-11-16,57.599998474121094,57.79999923706055,57.599998474121094,57.79999923706055,50.97256088256836,180,,,,,,,,
2022-11-17,57.599998474121094,57.79999923706055,57.20000076293945,57.20000076293945,50.44343948364258,159,,,,,,,,
2022-11-18,57.400001525878906,57.400001525878906,57.0,57.0,50.267059326171875,1817,,,,,,,,
2022-11-21,56.79999923706055,57.400001525878906,56.79999923706055,57.400001525878906,50.61981201171875,116,,,,,,,,
2022-11-22,57.20000076293945,57.599998474121094,57.0,57.0,50.267059326171875,249,,,,,,,,
2022-11-23,57.0,57.0,56.79999923706055,56.79999923706055,50.09068298339844,74,,,,,,,,
2022-11-24,57.0,57.0,57.0,57.0,50.267059326171875,75,,,,,,,,
2022-11-25,57.0,57.0,56.79999923706055,57.0,50.267059326171875,96,,,,,,,,
2022-11-28,57.0,57.0,56.400001525878906,56.599998474121094,49.914306640625,195,,,,,,,,
2022-11-29,56.79999923706055,57.0,56.79999923706055,56.79999923706055,50.09068298339844,451,,,,,,,,
2022-11-30,56.79999923706055,56.79999923706055,56.79999923706055,56.79999923706055,50.09068298339844,70,,,,,,,,
2022-12-01,56.79999923706055,57.400001525878906,56.20000076293945,57.20000076293945,50.44343948364258,1590,,,,,,,,
2022-12-02,57.20000076293945,57.599998474121094,56.79999923706055,57.0,50.267059326171875,281,,,,,,,,
2022-12-05,57.0,57.20000076293945,56.599998474121094,56.599998474121094,49.914306640625,83,,,,,,,,
2022-12-06,56.79999923706055,57.0,56.79999923706055,57.0,50.267059326171875,52,,,,,,,,
2022-12-07,57.0,57.20000076293945,56.79999923706055,57.20000076293945,50.44343948364258,68,,,,,,,,
2022-12-08,57.0,57.20000076293945,57.0,57.0,50.267059326171875,32,,,,,,,,
2022-12-09,56.79999923706055,57.0,56.599998474121094,57.0,50.267059326171875,56,,,,,,,,
2022-12-12,57.0,57.0,56.599998474121094,56.599998474121094,49.914306640625,127,,,,,,,,
2022-12-13,56.79999923706055,57.20000076293945,56.599998474121094,57.20000076293945,50.44343948364258,208,,,,,,,,
2022-12-14,57.20000076293945,60.79999923706055,57.20000076293945,60.79999923706055,53.61819839477539,706,,,,,,,,
2022-12-15,60.400001525878906,60.400001525878906,58.599998474121094,59.0,52.030818939208984,1022,,,,,,,,
2022-12-16,58.599998474121094,58.599998474121094,56.20000076293945,57.400001525878906,50.61981201171875,1592,,,,,,,,
2022-12-19,57.20000076293945,57.20000076293945,56.599998474121094,56.79999923706055,50.09068298339844,39,,,,,,,,
2022-12-20,56.79999923706055,58.79999923706055,56.599998474121094,58.79999923706055,51.85444259643555,435,,,,,,,,
2022-12-21,58.599998474121094,58.599998474121094,57.400001525878906,57.79999923706055,50.97256088256836,290,,,,,,,,
2022-12-22,57.79999923706055,57.79999923706055,57.599998474121094,57.599998474121094,50.79618453979492,25,,,,,,,,
2022-12-23,57.79999923706055,57.79999923706055,57.599998474121094,57.599998474121094,50.79618453979492,14,,,,,,,,
2022-12-27,57.599998474121094,57.599998474121094,56.20000076293945,56.20000076293945,49.56155776977539,680,,,,,,,,
2022-12-28,56.0,56.599998474121094,55.79999923706055,56.0,49.38518524169922,1104,,,,,,,,
2022-12-29,55.79999923706055,56.400001525878906,55.599998474121094,56.400001525878906,49.73793411254883,381,,,,,,,,
2022-12-30,56.400001525878906,56.79999923706055,56.0,56.599998474121094,49.914306640625,102,,,,,,,,
2023-01-02,56.400001525878906,57.0,56.400001525878906,57.0,50.267059326171875,45,,,,,,,,
2023-01-03,56.79999923706055,57.400001525878906,56.79999923706055,57.0,50.267059326171875,81,,,,,,,,
2023-01-04,57.0,57.0,56.400001525878906,56.79999923706055,50.09068298339844,289,,,,,,,,
2023-01-05,56.79999923706055,57.0,56.79999923706055,57.0,50.267059326171875,36,,,,,,,,
2023-01-06,57.20000076293945,57.20000076293945,57.0,57.0,50.267059326171875,95,,,,,,,,
2023-01-09,57.20000076293945,57.400001525878906,57.20000076293945,57.400001525878906,50.61981201171875,54,,,,,,,,
2023-01-10,57.400001525878906,57.400001525878906,57.400001525878906,57.400001525878906,50.61981201171875,35,,,,,,,,
2023-01-11,57.400001525878906,57.599998474121094,57.400001525878906,57.599998474121094,50.79618453979492,147,,,,,,,,
2023-01-12,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,50.79618453979492,2,,,,,,,,
2023-01-13,57.79999923706055,60.0,57.79999923706055,57.79999923706055,50.97256088256836,241,,,,,,,,
2023-01-16,58.79999923706055,59.599998474121094,58.79999923706055,59.599998474121094,52.55994415283203,208,,,,,,,,
2023-01-17,59.400001525878906,59.400001525878906,58.0,58.0,51.1489372253418,323,,,,,,,,
2023-01-18,58.20000076293945,58.400001525878906,58.20000076293945,58.400001525878906,51.50169372558594,18,,,,,,,,
2023-01-19,58.400001525878906,58.400001525878906,58.20000076293945,58.20000076293945,51.325313568115234,11,,,,,,,,
2023-01-20,58.0,58.20000076293945,58.0,58.20000076293945,51.325313568115234,44,,,,,,,,
2023-01-23,58.400001525878906,58.400001525878906,58.20000076293945,58.20000076293945,51.325313568115234,28,,,,,,,,
2023-01-24,58.20000076293945,58.20000076293945,58.20000076293945,58.20000076293945,51.325313568115234,17,,,,,,,,
2023-01-25,58.400001525878906,58.599998474121094,58.400001525878906,58.599998474121094,51.67806625366211,101,,,,,,,,
2023-01-26,58.599998474121094,58.599998474121094,58.0,58.0,51.1489372253418,306,,,,,,,,
2023-01-27,58.0,58.400001525878906,58.0,58.400001525878906,51.50169372558594,141,,,,,,,,
2023-01-30,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,51.67806625366211,73,,,,,,,,
2023-01-31,58.79999923706055,58.79999923706055,58.79999923706055,58.79999923706055,51.85444259643555,68,,,,,,,,
2023-02-01,59.0,59.599998474121094,58.79999923706055,59.599998474121094,52.55994415283203,160,,,,,,,,
2023-02-02,59.400001525878906,59.599998474121094,59.400001525878906,59.599998474121094,52.55994415283203,14,,,,,,,,
2023-02-03,59.400001525878906,59.599998474121094,59.400001525878906,59.400001525878906,52.38357162475586,186,,,,,,,,
2023-02-06,59.20000076293945,60.400001525878906,59.20000076293945,60.0,52.912696838378906,324,,,,,,,,
2023-02-07,60.0,60.599998474121094,60.0,60.599998474121094,53.44182205200195,101,,,,,,,,
2023-02-08,60.400001525878906,60.79999923706055,59.0,59.79999923706055,52.73632049560547,342,,,,,,,,
2023-02-09,59.599998474121094,60.0,59.599998474121094,60.0,52.912696838378906,90,,,,,,,,
2023-02-10,59.79999923706055,60.0,59.79999923706055,60.0,52.912696838378906,150,,,,,,,,
2023-02-13,59.79999923706055,60.0,59.79999923706055,60.0,52.912696838378906,21,,,,,,,,
