date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HLNE')","('high', 'HLNE')","('low', 'HLNE')","('close', 'HLNE')","('adj_close', 'HLNE')","('volume', 'HLNE')","('currency', '')"
2020-05-14,61.290000915527344,64.19000244140625,60.2400016784668,63.31999969482422,57.18996047973633,266800,,,,,,,,
2020-05-15,62.720001220703125,63.81999969482422,62.130001068115234,63.13999938964844,57.02739715576172,179100,,,,,,,,
2020-05-18,65.61000061035156,66.05000305175781,63.88999938964844,65.08999633789062,58.78860855102539,167100,,,,,,,,
2020-05-19,64.83999633789062,67.08000183105469,63.959999084472656,64.16000366210938,57.948646545410156,143900,,,,,,,,
2020-05-20,65.30999755859375,65.68000030517578,64.4800033569336,64.9800033569336,58.68925857543945,202400,,,,,,,,
2020-05-21,64.86000061035156,66.5999984741211,64.68000030517578,66.27999877929688,59.8634147644043,151000,,,,,,,,
2020-05-22,66.48999786376953,68.08999633789062,65.33999633789062,68.0199966430664,61.43495178222656,119600,,,,,,,,
2020-05-26,70.0,71.0199966430664,69.27999877929688,69.97000122070312,63.1961784362793,274300,,,,,,,,
2020-05-27,71.13999938964844,72.52999877929688,69.01000213623047,72.33999633789062,65.33672332763672,204700,,,,,,,,
2020-05-28,72.25,73.3499984741211,71.19999694824219,71.9800033569336,65.01158905029297,312700,,,,,,,,
2020-05-29,72.55000305175781,73.37999725341797,71.41000366210938,73.16999816894531,66.08638000488281,232800,,,,,,,,
2020-06-01,73.1500015258789,76.30999755859375,72.59500122070312,75.06999969482422,67.80245208740234,297500,,,,,,,,
2020-06-02,75.12999725341797,75.41000366210938,72.9000015258789,73.38999938964844,66.28509521484375,225400,,,,,,,,
2020-06-03,67.70999908447266,70.75,67.0,69.93000030517578,63.16004943847656,1201200,,,,,,,,
2020-06-04,68.48999786376953,70.84500122070312,67.55999755859375,69.8499984741211,63.087799072265625,487900,,,,,,,,
2020-06-05,71.41000366210938,71.41000366210938,68.33000183105469,68.54000091552734,61.904624938964844,396500,,,,,,,,
2020-06-08,68.61000061035156,69.11499786376953,66.2300033569336,66.3499984741211,59.92662811279297,344800,,,,,,,,
2020-06-09,65.69000244140625,66.72000122070312,65.01000213623047,65.06999969482422,58.77054977416992,242700,,,,,,,,
2020-06-10,65.33000183105469,65.93000030517578,62.650001525878906,65.37000274658203,59.0415153503418,244300,,,,,,,,
2020-06-11,63.40999984741211,64.83000183105469,62.90999984741211,62.959999084472656,56.864810943603516,424500,,,,,,,,
2020-06-12,64.5999984741211,64.5999984741211,61.290000915527344,62.689998626708984,56.903846740722656,369000,,,,,,,,
2020-06-15,61.400001525878906,63.310001373291016,60.86000061035156,62.88999938964844,57.08538055419922,195500,,,,,,,,
2020-06-16,64.66999816894531,64.99500274658203,62.25,63.66999816894531,57.793399810791016,326700,,,,,,,,
2020-06-17,64.05000305175781,65.48799896240234,63.959999084472656,65.12999725341797,59.1186408996582,276500,,,,,,,,
2020-06-18,64.88999938964844,65.55699920654297,64.04000091552734,65.0,59.00063705444336,314800,,,,,,,,
2020-06-19,65.76000213623047,65.76000213623047,63.689998626708984,64.5999984741211,58.637569427490234,277300,,,,,,,,
2020-06-22,64.18000030517578,65.58000183105469,63.720001220703125,65.33000183105469,59.30018615722656,228800,,,,,,,,
2020-06-23,66.23999786376953,66.23999786376953,64.19000244140625,64.30000305175781,58.36524963378906,222000,,,,,,,,
2020-06-24,63.70000076293945,64.33000183105469,62.380001068115234,62.75,56.95831298828125,180900,,,,,,,,
2020-06-25,62.79999923706055,64.7750015258789,61.9900016784668,64.7699966430664,58.791866302490234,176100,,,,,,,,
2020-06-26,64.25,64.30000305175781,62.3849983215332,63.48500061035156,57.62548065185547,340000,,,,,,,,
2020-06-29,64.30000305175781,65.58999633789062,63.18000030517578,64.73999786376953,58.76464080810547,219600,,,,,,,,
2020-06-30,64.69999694824219,67.41000366210938,64.30000305175781,67.37000274658203,61.15189743041992,177200,,,,,,,,
2020-07-01,67.2300033569336,68.5719985961914,66.25,67.43000030517578,61.20636749267578,137300,,,,,,,,
2020-07-02,68.48999786376953,68.86000061035156,67.48999786376953,67.77999877929688,61.524051666259766,141200,,,,,,,,
2020-07-06,69.01000213623047,69.17500305175781,67.5999984741211,68.06999969482422,61.78729248046875,194700,,,,,,,,
2020-07-07,67.44999694824219,68.16000366210938,66.87000274658203,67.13999938964844,60.943119049072266,118500,,,,,,,,
2020-07-08,67.4000015258789,68.5199966430664,67.12999725341797,68.30000305175781,61.99605941772461,135900,,,,,,,,
2020-07-09,68.3499984741211,68.75,66.63999938964844,67.69000244140625,61.44235610961914,125700,,,,,,,,
2020-07-10,67.88999938964844,68.5250015258789,67.11000061035156,68.02999877929688,61.7509765625,96000,,,,,,,,
2020-07-13,68.66999816894531,69.1500015258789,66.18499755859375,66.2300033569336,60.11711120605469,209600,,,,,,,,
2020-07-14,66.37999725341797,67.58000183105469,65.26000213623047,67.44999694824219,61.22450256347656,130700,,,,,,,,
2020-07-15,68.48999786376953,69.30000305175781,67.81500244140625,68.73999786376953,62.39545822143555,148500,,,,,,,,
2020-07-16,68.2699966430664,69.61000061035156,67.77999877929688,69.56999969482422,63.148841857910156,132700,,,,,,,,
2020-07-17,69.66000366210938,71.13999938964844,69.44999694824219,71.05999755859375,64.50131225585938,146500,,,,,,,,
2020-07-20,70.73999786376953,72.70500183105469,70.73999786376953,72.44000244140625,65.75395202636719,117200,,,,,,,,
2020-07-21,72.93000030517578,73.05999755859375,71.91500091552734,72.30000305175781,65.62686157226562,102100,,,,,,,,
2020-07-22,71.91000366210938,73.87999725341797,71.91000366210938,73.79000091552734,66.9793472290039,104100,,,,,,,,
2020-07-23,73.45999908447266,74.1500015258789,71.23999786376953,72.5199966430664,65.8265609741211,193800,,,,,,,,
2020-07-24,72.02999877929688,72.88500213623047,70.7300033569336,71.47000122070312,64.87347412109375,106800,,,,,,,,
2020-07-27,71.5,73.0,70.87999725341797,72.68000030517578,65.97179412841797,125000,,,,,,,,
2020-07-28,72.1500015258789,72.1500015258789,70.38999938964844,70.58000183105469,64.06562805175781,99100,,,,,,,,
2020-07-29,71.11000061035156,72.2699966430664,70.2300033569336,71.77999877929688,65.15485382080078,100400,,,,,,,,
2020-07-30,70.91999816894531,71.97000122070312,70.7699966430664,71.43000030517578,64.83717346191406,71500,,,,,,,,
2020-07-31,71.83000183105469,72.23999786376953,70.44000244140625,72.23999786376953,65.57241821289062,108800,,,,,,,,
2020-08-03,72.93000030517578,73.55000305175781,71.92500305175781,72.6500015258789,65.94457244873047,143800,,,,,,,,
2020-08-04,66.5199966430664,72.0199966430664,63.7400016784668,69.29000091552734,62.89469909667969,484500,,,,,,,,
2020-08-05,69.44999694824219,72.91000366210938,69.44999694824219,72.48999786376953,65.79933166503906,216500,,,,,,,,
2020-08-06,72.79000091552734,73.48999786376953,72.08999633789062,72.16999816894531,65.50886535644531,158600,,,,,,,,
2020-08-07,72.05999755859375,74.19999694824219,72.05999755859375,72.63999938964844,65.93549346923828,170800,,,,,,,,
2020-08-10,72.91000366210938,72.91000366210938,70.01000213623047,70.2699966430664,63.784217834472656,210500,,,,,,,,
2020-08-11,70.6500015258789,71.93000030517578,69.83000183105469,70.26000213623047,63.775150299072266,189300,,,,,,,,
2020-08-12,71.20999908447266,71.56999969482422,69.20999908447266,69.88999938964844,63.43930435180664,210700,,,,,,,,
2020-08-13,69.97000122070312,71.17500305175781,68.80999755859375,70.2699966430664,63.784217834472656,217300,,,,,,,,
2020-08-14,70.16999816894531,70.83000183105469,69.2699966430664,70.41999816894531,63.920387268066406,145700,,,,,,,,
2020-08-17,70.68000030517578,70.88999938964844,69.72000122070312,69.95999908447266,63.50285720825195,94900,,,,,,,,
2020-08-18,70.25,70.91999816894531,69.01000213623047,69.7300033569336,63.2940673828125,178700,,,,,,,,
2020-08-19,69.76000213623047,71.01000213623047,69.2699966430664,70.52999877929688,64.02022552490234,198100,,,,,,,,
2020-08-20,69.9000015258789,69.90499877929688,68.45999908447266,69.41000366210938,63.00361251831055,154300,,,,,,,,
2020-08-21,69.58000183105469,69.9800033569336,68.87000274658203,69.81999969482422,63.37577438354492,102000,,,,,,,,
2020-08-24,70.04000091552734,71.5199966430664,70.04000091552734,71.4000015258789,64.80992889404297,230800,,,,,,,,
2020-08-25,71.5999984741211,72.0,70.66999816894531,71.58000183105469,64.97332763671875,175700,,,,,,,,
2020-08-26,71.79000091552734,72.13500213623047,71.06999969482422,71.37999725341797,64.79177856445312,215800,,,,,,,,
2020-08-27,71.52999877929688,72.25,71.37999725341797,71.7699966430664,65.14579010009766,140000,,,,,,,,
2020-08-28,72.11000061035156,73.61000061035156,71.7699966430664,73.3499984741211,66.57996368408203,197100,,,,,,,,
2020-08-31,73.04000091552734,73.44999694824219,72.5199966430664,73.11000061035156,66.36211395263672,269500,,,,,,,,
2020-09-01,72.87000274658203,75.05000305175781,72.72000122070312,75.0199966430664,68.0958251953125,262500,,,,,,,,
2020-09-02,72.0,72.23500061035156,70.69000244140625,70.8499984741211,64.31070709228516,1355800,,,,,,,,
2020-09-03,70.8499984741211,70.8499984741211,67.96499633789062,68.19000244140625,61.89622497558594,531900,,,,,,,,
2020-09-04,68.75,68.97000122070312,64.12000274658203,67.2699966430664,61.061119079589844,315900,,,,,,,,
2020-09-08,66.31999969482422,67.11000061035156,64.97000122070312,65.62999725341797,59.572486877441406,281400,,,,,,,,
2020-09-09,66.41000366210938,66.86000061035156,64.5199966430664,64.91999816894531,58.928016662597656,473900,,,,,,,,
2020-09-10,65.12000274658203,65.26000213623047,60.400001525878906,61.290000915527344,55.6330680847168,533300,,,,,,,,
2020-09-11,61.91999816894531,62.97999954223633,60.63999938964844,61.09000015258789,55.45153045654297,438100,,,,,,,,
2020-09-14,61.36000061035156,62.19499969482422,60.060001373291016,61.099998474121094,55.746219635009766,261300,,,,,,,,
2020-09-15,61.310001373291016,62.58000183105469,61.150001525878906,62.08000183105469,56.64035415649414,294800,,,,,,,,
2020-09-16,62.18000030517578,64.19999694824219,61.70000076293945,63.790000915527344,58.20051193237305,367900,,,,,,,,
2020-09-17,63.33000183105469,66.05999755859375,62.849998474121094,64.80999755859375,59.13113784790039,369600,,,,,,,,
2020-09-18,65.52999877929688,65.88999938964844,63.119998931884766,63.33000183105469,57.780826568603516,1599600,,,,,,,,
2020-09-21,62.41999816894531,63.5,60.2599983215332,61.060001373291016,55.70973587036133,261900,,,,,,,,
2020-09-22,61.060001373291016,62.119998931884766,60.268001556396484,61.97999954223633,56.549110412597656,208900,,,,,,,,
2020-09-23,61.79999923706055,63.15999984741211,61.40999984741211,61.5099983215332,56.12030792236328,245700,,,,,,,,
2020-09-24,61.33000183105469,61.86000061035156,59.814998626708984,60.130001068115234,54.86122131347656,249300,,,,,,,,
2020-09-25,59.880001068115234,61.95500183105469,59.63999938964844,61.810001373291016,56.394012451171875,429600,,,,,,,,
2020-09-28,62.630001068115234,63.84000015258789,62.04999923706055,63.13999938964844,57.607479095458984,128200,,,,,,,,
2020-09-29,63.099998474121094,63.474998474121094,62.16999816894531,63.25,57.70783615112305,214700,,,,,,,,
2020-09-30,63.619998931884766,65.8550033569336,63.40999984741211,64.58999633789062,58.930416107177734,277200,,,,,,,,
2020-10-01,65.13999938964844,65.58000183105469,64.47000122070312,65.44999694824219,59.71506118774414,135200,,,,,,,,
2020-10-02,64.36000061035156,66.4000015258789,64.36000061035156,66.13999938964844,60.344600677490234,209200,,,,,,,,
2020-10-05,66.69999694824219,68.69999694824219,66.1500015258789,68.13999938964844,62.16935729980469,166000,,,,,,,,
2020-10-06,68.6500015258789,69.16999816894531,66.98999786376953,67.1500015258789,61.26609802246094,125100,,,,,,,,
2020-10-07,68.0999984741211,69.08499908447266,66.95999908447266,68.06999969482422,62.10549545288086,110300,,,,,,,,
2020-10-08,68.0,68.27999877929688,67.54000091552734,67.73999786376953,61.804405212402344,202400,,,,,,,,
2020-10-09,68.55999755859375,69.93000030517578,67.79000091552734,69.83000183105469,63.71128463745117,134600,,,,,,,,
2020-10-12,70.38999938964844,70.38999938964844,67.8499984741211,69.56999969482422,63.47406005859375,129200,,,,,,,,
2020-10-13,69.4000015258789,69.82499694824219,68.94499969482422,69.0,62.95400619506836,480500,,,,,,,,
2020-10-14,69.05000305175781,70.22000122070312,68.37000274658203,68.47000122070312,62.47044372558594,203100,,,,,,,,
2020-10-15,67.56999969482422,68.51799774169922,67.3499984741211,68.29000091552734,62.30621337890625,101100,,,,,,,,
2020-10-16,68.16999816894531,69.5999984741211,67.63999938964844,67.98999786376953,62.03249740600586,108800,,,,,,,,
2020-10-19,68.16999816894531,69.51000213623047,67.55999755859375,67.70999908447266,61.777042388916016,150800,,,,,,,,
2020-10-20,68.5199966430664,69.79000091552734,67.44499969482422,68.88999938964844,62.85364532470703,142500,,,,,,,,
2020-10-21,69.19000244140625,70.52999877929688,69.19000244140625,69.98999786376953,63.85727310180664,143700,,,,,,,,
2020-10-22,70.27999877929688,70.69000244140625,69.5,70.5199966430664,64.34081268310547,115400,,,,,,,,
2020-10-23,70.87999725341797,71.66000366210938,70.18000030517578,71.30000305175781,65.0524673461914,404300,,,,,,,,
2020-10-26,71.08999633789062,71.6500015258789,70.20999908447266,71.0,64.77876281738281,208800,,,,,,,,
2020-10-27,70.83999633789062,73.25499725341797,70.83999633789062,73.0199966430664,66.62174987792969,281300,,,,,,,,
2020-10-28,72.0199966430664,72.95999908447266,71.55999755859375,72.0,65.69111633300781,292400,,,,,,,,
2020-10-29,71.30999755859375,72.37000274658203,69.55000305175781,71.5,65.23493194580078,504900,,,,,,,,
2020-10-30,70.91000366210938,71.73999786376953,69.0,69.69999694824219,63.592674255371094,199800,,,,,,,,
2020-11-02,70.37999725341797,71.45999908447266,69.54299926757812,70.81999969482422,64.61451721191406,140400,,,,,,,,
2020-11-03,71.62000274658203,73.69000244140625,71.02999877929688,73.31999969482422,66.89546966552734,201400,,,,,,,,
2020-11-04,72.83999633789062,73.83000183105469,67.51000213623047,73.56999969482422,67.12357330322266,384300,,,,,,,,
2020-11-05,73.87000274658203,75.1500015258789,71.05000305175781,71.47000122070312,65.20758056640625,208900,,,,,,,,
2020-11-06,71.83000183105469,72.38999938964844,70.4000015258789,72.13999938964844,65.8188705444336,140200,,,,,,,,
2020-11-09,75.12999725341797,76.41999816894531,71.01000213623047,71.37999725341797,65.12545776367188,330400,,,,,,,,
2020-11-10,71.38999938964844,74.73999786376953,70.5,74.52999877929688,67.99942016601562,238000,,,,,,,,
2020-11-11,74.87999725341797,76.19999694824219,74.19000244140625,74.87000274658203,68.30964660644531,170200,,,,,,,,
2020-11-12,74.58999633789062,74.7699966430664,72.69000244140625,74.08999633789062,67.5979995727539,236400,,,,,,,,
2020-11-13,74.19000244140625,76.05999755859375,73.5,75.51000213623047,68.89358520507812,134800,,,,,,,,
2020-11-16,76.22000122070312,78.06500244140625,74.9000015258789,76.18000030517578,69.50487518310547,135300,,,,,,,,
2020-11-17,75.25,75.4800033569336,73.87999725341797,74.94999694824219,68.38264465332031,135500,,,,,,,,
2020-11-18,74.88999938964844,75.49500274658203,73.37000274658203,73.43000030517578,66.99583435058594,99600,,,,,,,,
2020-11-19,73.52999877929688,74.08000183105469,71.83000183105469,72.44000244140625,66.09259033203125,172900,,,,,,,,
2020-11-20,71.83999633789062,72.77999877929688,70.88999938964844,71.01000213623047,64.78788757324219,169100,,,,,,,,
2020-11-23,71.01000213623047,72.11000061035156,70.13999938964844,71.08999633789062,64.86088562011719,202800,,,,,,,,
2020-11-24,71.6500015258789,74.08499908447266,70.41000366210938,70.7699966430664,64.56890869140625,172500,,,,,,,,
2020-11-25,70.8499984741211,72.04000091552734,70.38500213623047,71.73999786376953,65.45391845703125,159200,,,,,,,,
2020-11-27,71.61000061035156,72.58000183105469,71.30999755859375,72.11000061035156,65.7914810180664,39200,,,,,,,,
2020-11-30,72.02999877929688,72.02999877929688,69.44999694824219,69.87999725341797,63.756900787353516,215100,,,,,,,,
2020-12-01,70.3499984741211,71.30000305175781,69.41999816894531,69.70999908447266,63.60177230834961,195900,,,,,,,,
2020-12-02,69.37999725341797,69.68499755859375,68.2300033569336,69.3499984741211,63.2733154296875,157400,,,,,,,,
2020-12-03,69.45999908447266,71.48999786376953,69.44999694824219,70.70999908447266,64.5141830444336,172400,,,,,,,,
2020-12-04,70.75,71.91999816894531,70.4800033569336,71.37000274658203,65.11634826660156,166200,,,,,,,,
2020-12-07,71.37000274658203,72.44000244140625,71.20999908447266,71.81999969482422,65.52689361572266,174000,,,,,,,,
2020-12-08,71.55999755859375,73.12999725341797,71.48999786376953,72.88999938964844,66.5031509399414,153600,,,,,,,,
2020-12-09,73.5199966430664,74.0,72.25499725341797,73.18000030517578,66.76774597167969,109100,,,,,,,,
2020-12-10,72.69999694824219,73.43000030517578,72.08999633789062,73.27999877929688,66.8589859008789,131900,,,,,,,,
2020-12-11,72.72000122070312,73.70999908447266,72.47000122070312,73.29000091552734,66.86810302734375,120100,,,,,,,,
