date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STZ')","('high', 'STZ')","('low', 'STZ')","('close', 'STZ')","('adj_close', 'STZ')","('volume', 'STZ')","('currency', '')"
2020-12-16,212.52000427246094,216.5500030517578,212.52000427246094,214.80999755859375,197.86766052246094,866300,,,,,,,,
2020-12-17,215.3800048828125,218.89999389648438,215.3800048828125,217.8000030517578,200.62184143066406,1040200,,,,,,,,
2020-12-18,218.6699981689453,219.55999755859375,214.77000427246094,218.67999267578125,201.4324188232422,1736800,,,,,,,,
2020-12-21,213.8300018310547,215.61000061035156,212.75999450683594,214.4600067138672,197.54527282714844,851400,,,,,,,,
2020-12-22,215.07000732421875,215.47999572753906,212.0,212.9499969482422,196.1543426513672,880900,,,,,,,,
2020-12-23,214.25999450683594,216.5,212.88999938964844,215.47999572753906,198.48480224609375,614100,,,,,,,,
2020-12-24,214.49000549316406,216.10000610351562,213.86000061035156,215.80999755859375,198.78878784179688,266900,,,,,,,,
2020-12-28,217.42999267578125,219.77999877929688,215.75,218.63999938964844,201.39561462402344,751200,,,,,,,,
2020-12-29,219.94000244140625,220.0,217.0800018310547,217.44000244140625,200.29025268554688,685600,,,,,,,,
2020-12-30,217.4600067138672,219.77999877929688,217.00999450683594,218.2100067138672,200.99948120117188,429500,,,,,,,,
2020-12-31,217.6699981689453,219.33999633789062,217.27000427246094,219.0500030517578,201.7732391357422,696300,,,,,,,,
2021-01-04,220.0,220.27000427246094,212.77999877929688,216.74000549316406,199.64544677734375,1202600,,,,,,,,
2021-01-05,216.3300018310547,217.8000030517578,215.6300048828125,216.88999938964844,199.78363037109375,1530200,,,,,,,,
2021-01-06,219.22999572753906,226.32000732421875,219.0,223.72000122070312,206.07492065429688,1861700,,,,,,,,
2021-01-07,233.0,240.75999450683594,227.30999755859375,228.8699951171875,210.81869506835938,2537100,,,,,,,,
2021-01-08,230.13999938964844,232.47000122070312,225.25999450683594,230.2100067138672,212.05307006835938,1595400,,,,,,,,
2021-01-11,228.63999938964844,230.97000122070312,225.25,226.8800048828125,208.98570251464844,1099700,,,,,,,,
2021-01-12,227.0,231.0,226.00999450683594,228.08999633789062,210.1002655029297,1679100,,,,,,,,
2021-01-13,227.0,228.6300048828125,224.14999389648438,224.57000732421875,206.8578643798828,1542000,,,,,,,,
2021-01-14,224.5,226.5399932861328,222.64999389648438,223.89999389648438,206.24072265625,1109900,,,,,,,,
2021-01-15,222.99000549316406,222.99000549316406,219.6300048828125,219.99000549316406,202.6391143798828,1068900,,,,,,,,
2021-01-19,221.25999450683594,224.47000122070312,219.1699981689453,222.91000366210938,205.3287811279297,1204800,,,,,,,,
2021-01-20,224.0,228.5800018310547,223.89999389648438,227.50999450683594,209.5659942626953,1124600,,,,,,,,
2021-01-21,226.97999572753906,228.89999389648438,225.83999633789062,228.69000244140625,210.65292358398438,944000,,,,,,,,
2021-01-22,226.35000610351562,228.67999267578125,225.75,226.91000366210938,209.01332092285156,757300,,,,,,,,
2021-01-25,225.52999877929688,227.0,220.10000610351562,222.1699981689453,204.6471710205078,1568100,,,,,,,,
2021-01-26,222.85000610351562,223.25,219.4600067138672,219.85000610351562,202.51011657714844,986200,,,,,,,,
2021-01-27,216.44000244140625,217.8699951171875,211.89999389648438,213.32000732421875,196.4951934814453,1815500,,,,,,,,
2021-01-28,213.8300018310547,218.4600067138672,210.75999450683594,216.85000610351562,199.7467498779297,1398200,,,,,,,,
2021-01-29,215.8300018310547,216.52999877929688,210.7899932861328,210.92999267578125,194.293701171875,1143600,,,,,,,,
2021-02-01,213.16000366210938,216.35000610351562,211.22999572753906,215.05999755859375,198.0979461669922,1260400,,,,,,,,
2021-02-02,217.97000122070312,219.77999877929688,216.13999938964844,217.72999572753906,200.55734252929688,1203200,,,,,,,,
2021-02-03,218.85000610351562,220.2899932861328,215.22999572753906,216.3000030517578,199.24014282226562,1347400,,,,,,,,
2021-02-04,217.00999450683594,223.6300048828125,216.13999938964844,223.50999450683594,205.8814697265625,1449300,,,,,,,,
2021-02-05,225.10000610351562,228.07000732421875,224.5399932861328,227.92999267578125,209.95285034179688,1002400,,,,,,,,
2021-02-08,226.5500030517578,228.66000366210938,223.69000244140625,228.6300048828125,211.2929229736328,814200,,,,,,,,
2021-02-09,234.0,235.5800018310547,231.7899932861328,233.8000030517578,216.0708770751953,1396800,,,,,,,,
2021-02-10,238.02000427246094,241.49000549316406,236.2100067138672,240.33999633789062,222.1149444580078,2061100,,,,,,,,
2021-02-11,240.22000122070312,241.4199981689453,233.11000061035156,236.38999938964844,218.46449279785156,1570100,,,,,,,,
2021-02-12,236.50999450683594,242.1199951171875,235.4600067138672,241.27000427246094,222.9744415283203,1301300,,,,,,,,
2021-02-16,242.1999969482422,242.6199951171875,230.19000244140625,232.0,214.4073486328125,1982400,,,,,,,,
2021-02-17,230.94000244140625,230.94000244140625,225.5500030517578,228.4600067138672,211.1358184814453,1163000,,,,,,,,
2021-02-18,226.50999450683594,229.57000732421875,225.08999633789062,226.17999267578125,209.0286865234375,968200,,,,,,,,
2021-02-19,225.91000366210938,228.1699981689453,223.0,223.2100067138672,206.28390502929688,1175100,,,,,,,,
2021-02-22,221.3300018310547,224.86000061035156,221.32000732421875,222.49000549316406,205.61851501464844,749900,,,,,,,,
2021-02-23,222.75999450683594,224.4600067138672,220.1999969482422,222.3800048828125,205.516845703125,728700,,,,,,,,
2021-02-24,221.47000122070312,224.49000549316406,220.27999877929688,223.92999267578125,206.9492950439453,647000,,,,,,,,
2021-02-25,222.74000549316406,224.25,217.38999938964844,217.92999267578125,201.404296875,908900,,,,,,,,
2021-02-26,218.63999938964844,219.5399932861328,214.05999755859375,214.13999938964844,197.9016876220703,1365600,,,,,,,,
2021-03-01,217.0399932861328,219.97000122070312,216.75999450683594,217.75,201.23789978027344,892400,,,,,,,,
2021-03-02,217.69000244140625,219.60000610351562,217.64999389648438,218.14999389648438,201.60760498046875,967900,,,,,,,,
2021-03-03,217.3699951171875,219.02999877929688,216.02999877929688,216.05999755859375,199.6761016845703,704500,,,,,,,,
2021-03-04,215.4600067138672,217.2899932861328,208.58999633789062,211.14999389648438,195.138427734375,1285600,,,,,,,,
2021-03-05,212.94000244140625,217.74000549316406,208.72000122070312,217.00999450683594,200.55404663085938,942200,,,,,,,,
2021-03-08,218.97000122070312,222.91000366210938,217.67999267578125,220.6300048828125,203.8995819091797,1041700,,,,,,,,
2021-03-09,222.3699951171875,229.4499969482422,221.77999877929688,227.10000610351562,209.87889099121094,1553200,,,,,,,,
2021-03-10,227.89999389648438,229.92999267578125,225.72000122070312,227.05999755859375,209.84190368652344,1007600,,,,,,,,
2021-03-11,227.07000732421875,229.77000427246094,226.27999877929688,228.61000061035156,211.27444458007812,845800,,,,,,,,
2021-03-12,229.94000244140625,231.6999969482422,228.35000610351562,229.38999938964844,211.99526977539062,697800,,,,,,,,
2021-03-15,229.91000366210938,231.2899932861328,228.14999389648438,229.86000061035156,212.42959594726562,581000,,,,,,,,
2021-03-16,230.3800048828125,232.91000366210938,230.0500030517578,230.6300048828125,213.14126586914062,661400,,,,,,,,
2021-03-17,232.49000549316406,234.82000732421875,230.25,233.00999450683594,215.34075927734375,807800,,,,,,,,
2021-03-18,232.91000366210938,236.67999267578125,230.99000549316406,231.07000732421875,213.5478973388672,1026700,,,,,,,,
2021-03-19,232.3300018310547,236.5399932861328,231.27999877929688,234.6999969482422,216.902587890625,1434400,,,,,,,,
2021-03-22,233.49000549316406,234.25,230.27999877929688,230.72000122070312,213.2244415283203,729000,,,,,,,,
2021-03-23,229.5800018310547,230.9499969482422,227.8000030517578,229.0800018310547,211.70880126953125,855000,,,,,,,,
2021-03-24,228.33999633789062,230.8000030517578,228.11000061035156,229.67999267578125,212.26329040527344,773400,,,,,,,,
2021-03-25,229.39999389648438,231.85000610351562,225.69000244140625,231.16000366210938,213.6310577392578,644600,,,,,,,,
2021-03-26,232.7899932861328,235.41000366210938,229.74000549316406,235.30999755859375,217.46633911132812,840200,,,,,,,,
2021-03-29,233.67999267578125,236.94000244140625,232.69000244140625,235.97999572753906,218.0855712890625,762600,,,,,,,,
2021-03-30,236.11000061035156,236.44000244140625,232.3000030517578,233.9499969482422,216.2095184326172,785400,,,,,,,,
2021-03-31,231.9499969482422,232.99000549316406,227.75999450683594,228.0,210.71067810058594,1265700,,,,,,,,
2021-04-01,228.02999877929688,230.16000366210938,226.4600067138672,229.6199951171875,212.2078399658203,1201100,,,,,,,,
2021-04-05,231.4199981689453,233.0,229.92999267578125,230.27999877929688,212.8177947998047,941400,,,,,,,,
2021-04-06,231.25,236.88999938964844,230.97000122070312,236.3000030517578,218.3813018798828,1166700,,,,,,,,
2021-04-07,236.22999572753906,236.41000366210938,233.69000244140625,234.94000244140625,217.12445068359375,1348300,,,,,,,,
2021-04-08,224.5399932861328,226.77000427246094,220.97999572753906,224.2100067138672,207.2080841064453,4390500,,,,,,,,
2021-04-09,224.72000122070312,225.32000732421875,218.6199951171875,224.14999389648438,207.1526336669922,2993200,,,,,,,,
2021-04-12,224.72000122070312,227.3699951171875,223.80999755859375,226.30999755859375,209.14881896972656,1167300,,,,,,,,
2021-04-13,225.5500030517578,228.7100067138672,224.91000366210938,226.57000732421875,209.3891143798828,965900,,,,,,,,
2021-04-14,226.1199951171875,229.19000244140625,226.1199951171875,228.82000732421875,211.46847534179688,911900,,,,,,,,
2021-04-15,230.0,234.9499969482422,229.00999450683594,234.60000610351562,216.81021118164062,1305200,,,,,,,,
2021-04-16,235.7100067138672,239.77999877929688,234.49000549316406,238.86000061035156,220.74717712402344,1289700,,,,,,,,
2021-04-19,239.52999877929688,240.02000427246094,236.57000732421875,237.60000610351562,219.58273315429688,778000,,,,,,,,
2021-04-20,237.4199981689453,240.39999389648438,236.3000030517578,238.30999755859375,220.23887634277344,947800,,,,,,,,
2021-04-21,238.72000122070312,243.44000244140625,238.72000122070312,241.1300048828125,222.8450469970703,735900,,,,,,,,
2021-04-22,240.33999633789062,240.89999389648438,237.19000244140625,238.3300018310547,220.25735473632812,819800,,,,,,,,
2021-04-23,241.6300048828125,242.91000366210938,239.58999633789062,240.5800018310547,222.3367462158203,647400,,,,,,,,
2021-04-26,240.0,241.02000427246094,237.97999572753906,238.50999450683594,220.42369079589844,650000,,,,,,,,
2021-04-27,239.50999450683594,239.6300048828125,237.5800018310547,238.35000610351562,220.27584838867188,697400,,,,,,,,
2021-04-28,238.61000061035156,239.1199951171875,237.19000244140625,237.89999389648438,219.8599853515625,691600,,,,,,,,
2021-04-29,238.50999450683594,242.47000122070312,237.5500030517578,241.60000610351562,223.27938842773438,801300,,,,,,,,
2021-04-30,240.67999267578125,240.99000549316406,238.57000732421875,240.32000732421875,222.096435546875,851200,,,,,,,,
2021-05-03,240.25,244.75,240.0,243.02000427246094,225.30422973632812,972800,,,,,,,,
2021-05-04,242.2899932861328,242.6699981689453,239.5,240.0,222.5043487548828,860900,,,,,,,,
2021-05-05,240.41000366210938,242.36000061035156,239.4499969482422,239.6999969482422,222.2262420654297,648300,,,,,,,,
2021-05-06,240.72000122070312,241.69000244140625,237.72999572753906,241.6199951171875,224.00628662109375,735700,,,,,,,,
2021-05-07,240.6199951171875,242.5,239.8699951171875,240.9199981689453,223.35733032226562,632200,,,,,,,,
2021-05-10,241.97999572753906,242.02000427246094,239.1199951171875,239.19000244140625,221.75343322753906,963000,,,,,,,,
2021-05-11,237.24000549316406,238.19000244140625,233.38999938964844,234.0399932861328,216.97886657714844,1492800,,,,,,,,
2021-05-12,231.9499969482422,234.00999450683594,229.57000732421875,229.75,213.00160217285156,1648900,,,,,,,,
2021-05-13,229.24000549316406,232.89999389648438,228.67999267578125,231.0,214.16046142578125,1837600,,,,,,,,
2021-05-14,232.27000427246094,235.49000549316406,231.80999755859375,234.44000244140625,217.3496856689453,2563900,,,,,,,,
2021-05-17,234.5500030517578,237.8800048828125,234.35000610351562,235.8699951171875,218.67544555664062,1934100,,,,,,,,
2021-05-18,236.9600067138672,236.9600067138672,234.10000610351562,234.11000061035156,217.04373168945312,996200,,,,,,,,
2021-05-19,232.25999450683594,233.14999389648438,230.52999877929688,232.3800048828125,215.4398651123047,1135400,,,,,,,,
2021-05-20,232.8000030517578,237.0,232.5500030517578,236.10000610351562,218.888671875,1058000,,,,,,,,
2021-05-21,237.00999450683594,238.92999267578125,236.5500030517578,237.27999877929688,219.98269653320312,654000,,,,,,,,
2021-05-24,238.7899932861328,239.0,236.1999969482422,236.47999572753906,219.240966796875,814600,,,,,,,,
2021-05-25,240.0,240.0399932861328,237.77999877929688,237.94000244140625,220.5945587158203,1069000,,,,,,,,
2021-05-26,237.94000244140625,238.69000244140625,236.6300048828125,237.19000244140625,219.8992462158203,1076700,,,,,,,,
2021-05-27,238.24000549316406,240.0,236.9499969482422,236.99000549316406,219.71380615234375,822300,,,,,,,,
2021-05-28,237.47000122070312,240.8000030517578,237.27000427246094,239.72000122070312,222.2447967529297,803200,,,,,,,,
2021-06-01,242.39999389648438,242.47000122070312,236.7899932861328,237.35000610351562,220.04757690429688,1247000,,,,,,,,
2021-06-02,238.0399932861328,240.02000427246094,237.07000732421875,239.30999755859375,221.86468505859375,718900,,,,,,,,
2021-06-03,237.25999450683594,239.14999389648438,236.25999450683594,238.64999389648438,221.25277709960938,866000,,,,,,,,
2021-06-04,240.32000732421875,240.60000610351562,238.55999755859375,239.25,221.80902099609375,430200,,,,,,,,
2021-06-07,238.3699951171875,239.11000061035156,236.88999938964844,239.0800018310547,221.65145874023438,806400,,,,,,,,
2021-06-08,240.0,240.10000610351562,237.44000244140625,238.3699951171875,220.99317932128906,728000,,,,,,,,
2021-06-09,237.66000366210938,238.5399932861328,236.64999389648438,236.6699981689453,219.41712951660156,573500,,,,,,,,
2021-06-10,237.0500030517578,238.1699981689453,236.5,237.1699981689453,219.8806610107422,541200,,,,,,,,
2021-06-11,237.99000549316406,238.1999969482422,236.57000732421875,237.88999938964844,220.5481719970703,464400,,,,,,,,
2021-06-14,237.17999267578125,237.35000610351562,235.60000610351562,236.3699951171875,219.13900756835938,715700,,,,,,,,
2021-06-15,237.44000244140625,237.7899932861328,235.5,236.0800018310547,218.8701171875,515500,,,,,,,,
2021-06-16,235.69000244140625,236.16000366210938,232.7100067138672,233.97000122070312,216.91397094726562,703000,,,,,,,,
2021-06-17,233.50999450683594,233.50999450683594,229.49000549316406,229.74000549316406,212.99232482910156,1129900,,,,,,,,
2021-06-18,226.0,227.17999267578125,220.9499969482422,221.25,205.12123107910156,1973200,,,,,,,,
2021-06-21,221.9499969482422,226.41000366210938,220.97000122070312,225.94000244140625,209.46934509277344,1185400,,,,,,,,
2021-06-22,226.02999877929688,226.72999572753906,224.58999633789062,224.6999969482422,208.31971740722656,905200,,,,,,,,
2021-06-23,223.58999633789062,225.30999755859375,222.0,224.25,207.9025421142578,1080200,,,,,,,,
2021-06-24,225.27999877929688,227.75,224.99000549316406,226.0,209.52493286132812,1012900,,,,,,,,
2021-06-25,225.94000244140625,228.9499969482422,225.77000427246094,228.60000610351562,211.93540954589844,888100,,,,,,,,
2021-06-28,229.3800048828125,230.32000732421875,228.44000244140625,229.38999938964844,212.66781616210938,951500,,,,,,,,
2021-06-29,230.60000610351562,233.0,230.30999755859375,230.97999572753906,214.14190673828125,1298000,,,,,,,,
2021-06-30,235.5,238.63999938964844,233.82000732421875,233.88999938964844,216.83978271484375,2162200,,,,,,,,
2021-07-01,234.02000427246094,236.8300018310547,231.82000732421875,232.02999877929688,215.11537170410156,1146200,,,,,,,,
2021-07-02,231.7899932861328,234.17999267578125,231.30999755859375,231.4199981689453,214.5498046875,930600,,,,,,,,
2021-07-06,230.1199951171875,230.39999389648438,227.1300048828125,229.4600067138672,212.7327423095703,1008700,,,,,,,,
2021-07-07,229.0,229.52999877929688,226.22999572753906,227.0800018310547,210.52621459960938,1079200,,,,,,,,
2021-07-08,225.0,228.58999633789062,224.3300018310547,227.00999450683594,210.46133422851562,867000,,,,,,,,
2021-07-09,228.5,229.7899932861328,226.60000610351562,227.69000244140625,211.09173583984375,827200,,,,,,,,
2021-07-12,226.33999633789062,226.92999267578125,225.38999938964844,226.4600067138672,209.95144653320312,673900,,,,,,,,
2021-07-13,227.0,228.72999572753906,225.24000549316406,225.4499969482422,209.01507568359375,844800,,,,,,,,
2021-07-14,225.9199981689453,226.75999450683594,224.55999755859375,225.77999877929688,209.3209991455078,580600,,,,,,,,
2021-07-15,225.2100067138672,225.3300018310547,223.16000366210938,224.9600067138672,208.56076049804688,631800,,,,,,,,
2021-07-16,226.60000610351562,226.61000061035156,223.57000732421875,224.00999450683594,207.6800079345703,563800,,,,,,,,
2021-07-19,220.9499969482422,222.97999572753906,219.77000427246094,222.02000427246094,205.83511352539062,1087900,,,,,,,,
2021-07-20,222.5500030517578,226.77000427246094,222.25999450683594,225.1699981689453,208.75543212890625,913500,,,,,,,,
2021-07-21,226.25999450683594,228.16000366210938,225.27000427246094,225.85000610351562,209.3858642578125,636900,,,,,,,,
2021-07-22,226.0,226.0,222.50999450683594,223.83999633789062,207.5224151611328,583900,,,,,,,,
2021-07-23,222.89999389648438,225.33999633789062,222.0,224.5800018310547,208.20848083496094,843000,,,,,,,,
2021-07-26,224.30999755859375,225.74000549316406,222.8000030517578,224.82000732421875,208.4309844970703,913900,,,,,,,,
2021-07-27,224.47999572753906,226.5,222.72000122070312,226.36000061035156,209.8587188720703,1176200,,,,,,,,
2021-07-28,225.60000610351562,227.17999267578125,225.60000610351562,226.4199981689453,209.91433715820312,731500,,,,,,,,
2021-07-29,227.74000549316406,227.89999389648438,224.25,224.57000732421875,208.19920349121094,938300,,,,,,,,
2021-07-30,224.32000732421875,225.9600067138672,223.22999572753906,224.33999633789062,207.98597717285156,744900,,,,,,,,
2021-08-02,224.91000366210938,225.3000030517578,222.22000122070312,222.7899932861328,206.54891967773438,765400,,,,,,,,
2021-08-03,222.8000030517578,223.5800018310547,220.32000732421875,221.33999633789062,205.2046661376953,1077100,,,,,,,,
2021-08-04,220.58999633789062,221.3300018310547,219.05999755859375,219.38999938964844,203.3968048095703,1167800,,,,,,,,
2021-08-05,220.61000061035156,222.02000427246094,218.8300018310547,219.50999450683594,203.50807189941406,1087700,,,,,,,,
2021-08-06,219.47999572753906,220.99000549316406,217.7100067138672,218.8000030517578,202.84983825683594,1392800,,,,,,,,
2021-08-09,218.17999267578125,219.88999938964844,217.00999450683594,217.19000244140625,202.05905151367188,936800,,,,,,,,
2021-08-10,217.47999572753906,219.5399932861328,217.24000549316406,218.05999755859375,202.86843872070312,1292000,,,,,,,,
2021-08-11,217.47000122070312,218.27000427246094,212.75,213.39999389648438,198.53311157226562,2648900,,,,,,,,
2021-08-12,213.85000610351562,215.1699981689453,211.02000427246094,211.94000244140625,197.17477416992188,1579300,,,,,,,,
2021-08-13,213.02000427246094,214.69000244140625,212.0,213.63999938964844,198.75634765625,1111000,,,,,,,,
2021-08-16,213.0,214.9600067138672,212.9600067138672,214.0500030517578,199.1377716064453,1021600,,,,,,,,
2021-08-17,213.4499969482422,215.0,212.92999267578125,213.30999755859375,198.44935607910156,1423600,,,,,,,,
2021-08-18,212.6199951171875,216.22999572753906,212.33999633789062,214.42999267578125,199.4913330078125,1150800,,,,,,,,
2021-08-19,212.33999633789062,215.27999877929688,211.72999572753906,213.8800048828125,198.97964477539062,896500,,,,,,,,
2021-08-20,213.55999755859375,215.2100067138672,213.1199951171875,213.8300018310547,198.93312072753906,960800,,,,,,,,
2021-08-23,214.82000732421875,217.05999755859375,214.00999450683594,216.00999450683594,200.96124267578125,999200,,,,,,,,
2021-08-24,216.44000244140625,218.02999877929688,215.27000427246094,216.8300018310547,201.72410583496094,1334900,,,,,,,,
2021-08-25,216.69000244140625,216.69000244140625,212.6999969482422,214.97999572753906,200.00302124023438,1177700,,,,,,,,
2021-08-26,214.6699981689453,214.8300018310547,212.4499969482422,214.35000610351562,199.4169158935547,712400,,,,,,,,
2021-08-27,213.64999389648438,214.3000030517578,212.25999450683594,212.4199981689453,197.62132263183594,1402600,,,,,,,,
2021-08-30,212.1999969482422,212.92999267578125,211.36000061035156,211.7899932861328,197.03521728515625,754800,,,,,,,,
2021-08-31,211.3000030517578,212.24000549316406,210.57000732421875,211.13999938964844,196.43057250976562,1762500,,,,,,,,
2021-09-01,212.8699951171875,215.64999389648438,210.67999267578125,214.91000366210938,199.9378662109375,1154900,,,,,,,,
2021-09-02,215.3800048828125,215.8300018310547,211.7899932861328,212.4600067138672,197.65859985351562,1190000,,,,,,,,
2021-09-03,211.89999389648438,212.63999938964844,210.9600067138672,211.8300018310547,197.07247924804688,699600,,,,,,,,
2021-09-07,210.91000366210938,211.1999969482422,207.35000610351562,209.27999877929688,194.70008850097656,1223600,,,,,,,,
2021-09-08,209.27999877929688,217.5399932861328,209.10000610351562,216.97000122070312,201.85438537597656,1583000,,,,,,,,
2021-09-09,215.0500030517578,216.44000244140625,214.1300048828125,216.00999450683594,200.96124267578125,1204400,,,,,,,,
2021-09-10,217.49000549316406,217.49000549316406,213.91000366210938,213.91000366210938,199.00755310058594,661400,,,,,,,,
2021-09-13,215.42999267578125,216.0800018310547,213.60000610351562,214.89999389648438,199.92860412597656,911100,,,,,,,,
2021-09-14,215.55999755859375,215.9199981689453,214.0800018310547,215.58999633789062,200.57054138183594,826900,,,,,,,,
2021-09-15,215.22000122070312,219.07000732421875,214.8000030517578,218.5,203.27777099609375,1108500,,,,,,,,
2021-09-16,216.7100067138672,218.22999572753906,214.27999877929688,215.4499969482422,200.4402618408203,1701500,,,,,,,,
2021-09-17,214.13999938964844,215.44000244140625,214.02999877929688,214.85000610351562,199.88209533691406,1754800,,,,,,,,
2021-09-20,211.49000549316406,212.47000122070312,207.85000610351562,210.1300048828125,195.4908905029297,1347200,,,,,,,,
2021-09-21,211.2899932861328,213.02000427246094,208.6199951171875,209.0800018310547,194.51405334472656,1070700,,,,,,,,
2021-09-22,210.22999572753906,212.61000061035156,208.8000030517578,211.3000030517578,196.5793914794922,1372800,,,,,,,,
2021-09-23,212.6999969482422,214.60000610351562,212.6999969482422,214.02000427246094,199.10989379882812,1122000,,,,,,,,
2021-09-24,213.72000122070312,214.24000549316406,212.14999389648438,212.6199951171875,197.80738830566406,623200,,,,,,,,
2021-09-27,212.4199981689453,214.0500030517578,211.3000030517578,211.6699981689453,196.92359924316406,829400,,,,,,,,
2021-09-28,211.6699981689453,212.02999877929688,209.16000366210938,209.9600067138672,195.3327178955078,865700,,,,,,,,
2021-09-29,211.27000427246094,213.11000061035156,210.5,211.75999450683594,197.00735473632812,1422800,,,,,,,,
2021-09-30,214.88999938964844,215.7899932861328,210.4600067138672,210.69000244140625,196.01187133789062,1181700,,,,,,,,
2021-10-01,211.58999633789062,216.13999938964844,210.94000244140625,213.47999572753906,198.60751342773438,1314000,,,,,,,,
2021-10-04,214.0,215.55999755859375,212.39999389648438,213.02000427246094,198.17958068847656,1196600,,,,,,,,
2021-10-05,212.9499969482422,213.92999267578125,210.58999633789062,213.05999755859375,198.21681213378906,1534600,,,,,,,,
2021-10-06,213.02999877929688,217.25,210.25,211.6199951171875,196.87709045410156,2231300,,,,,,,,
2021-10-07,213.49000549316406,218.52999877929688,212.5500030517578,216.50999450683594,201.42640686035156,2031800,,,,,,,,
2021-10-08,216.14999389648438,222.0,215.41000366210938,219.66000366210938,204.3569793701172,1667100,,,,,,,,
2021-10-11,220.67999267578125,222.33999633789062,219.3000030517578,219.6999969482422,204.3942108154297,1125800,,,,,,,,
2021-10-12,219.02000427246094,220.52000427246094,218.19000244140625,218.83999633789062,203.59408569335938,1022800,,,,,,,,
2021-10-13,221.99000549316406,222.38999938964844,218.0,219.1300048828125,203.8638916015625,737800,,,,,,,,
2021-10-14,220.0,221.9600067138672,219.22000122070312,220.3699951171875,205.01748657226562,874200,,,,,,,,
2021-10-15,221.0500030517578,221.3300018310547,218.72999572753906,218.9499969482422,203.69642639160156,952300,,,,,,,,
2021-10-18,218.0,218.58999633789062,215.52000427246094,215.60000610351562,200.57984924316406,1034700,,,,,,,,
2021-10-19,215.7899932861328,216.7100067138672,213.4600067138672,216.24000549316406,201.1752166748047,938600,,,,,,,,
2021-10-20,216.66000366210938,219.33999633789062,215.9499969482422,218.14999389648438,202.95216369628906,673900,,,,,,,,
2021-10-21,218.08999633789062,218.67999267578125,216.64999389648438,218.41000366210938,203.19403076171875,1054500,,,,,,,,
2021-10-22,218.92999267578125,219.5,217.36000061035156,219.39999389648438,204.11509704589844,559100,,,,,,,,
2021-10-25,218.82000732421875,219.99000549316406,217.50999450683594,217.69000244140625,202.5242462158203,1010400,,,,,,,,
2021-10-26,218.08999633789062,219.77999877929688,217.36000061035156,218.2100067138672,203.00799560546875,563000,,,,,,,,
2021-10-27,218.2899932861328,218.38999938964844,214.75999450683594,214.9499969482422,199.97511291503906,937700,,,,,,,,
2021-10-28,215.9499969482422,217.89999389648438,214.86000061035156,216.77000427246094,201.6682891845703,889400,,,,,,,,
2021-10-29,215.3800048828125,217.6999969482422,215.25,216.80999755859375,201.7055206298828,980600,,,,,,,,
2021-11-01,216.91000366210938,221.0,216.6199951171875,220.2100067138672,204.86865234375,642400,,,,,,,,
2021-11-02,220.47999572753906,221.25,218.8000030517578,220.6999969482422,205.32449340820312,643700,,,,,,,,
2021-11-03,219.63999938964844,221.60000610351562,219.5500030517578,220.69000244140625,205.31521606445312,619500,,,,,,,,
2021-11-04,219.5,220.0399932861328,217.66000366210938,219.36000061035156,204.7830810546875,850700,,,,,,,,
2021-11-05,220.58999633789062,222.91000366210938,220.27999877929688,222.69000244140625,207.8917999267578,870800,,,,,,,,
2021-11-08,222.67999267578125,222.67999267578125,219.5,221.77999877929688,207.04226684570312,997100,,,,,,,,
2021-11-09,221.64999389648438,222.5,219.6199951171875,221.63999938964844,206.9115447998047,707600,,,,,,,,
2021-11-10,222.3699951171875,223.5399932861328,221.49000549316406,222.33999633789062,207.5650177001953,883100,,,,,,,,
2021-11-11,221.52999877929688,224.97999572753906,220.63999938964844,224.75,209.81492614746094,943100,,,,,,,,
2021-11-12,225.0399932861328,227.85000610351562,224.58999633789062,226.41000366210938,211.3646240234375,912000,,,,,,,,
2021-11-15,227.27000427246094,229.57000732421875,226.47000122070312,228.82000732421875,213.61444091796875,930700,,,,,,,,
2021-11-16,229.0,231.9199981689453,228.24000549316406,231.1300048828125,215.7709503173828,1233100,,,,,,,,
2021-11-17,231.0,234.39999389648438,229.5399932861328,234.02000427246094,218.4689178466797,1491800,,,,,,,,
2021-11-18,234.4600067138672,237.25,232.9600067138672,237.00999450683594,221.26019287109375,1580800,,,,,,,,
2021-11-19,237.8000030517578,238.0399932861328,234.83999633789062,235.39999389648438,219.75718688964844,1678000,,,,,,,,
2021-11-22,240.0,240.0500030517578,228.72000122070312,234.3000030517578,218.7302703857422,1825700,,,,,,,,
2021-11-23,233.75,237.61000061035156,233.75,237.05999755859375,221.30690002441406,902400,,,,,,,,
2021-11-24,236.5,236.75,230.25,232.5,217.0498809814453,1197200,,,,,,,,
2021-11-26,229.02000427246094,230.0,227.00999450683594,229.32000732421875,214.08123779296875,740900,,,,,,,,
2021-11-29,230.55999755859375,230.60000610351562,224.4199981689453,226.97000122070312,211.88739013671875,1556400,,,,,,,,
2021-11-30,225.3000030517578,226.8699951171875,222.2100067138672,225.3300018310547,210.35638427734375,1784400,,,,,,,,
2021-12-01,227.16000366210938,229.19000244140625,223.11000061035156,223.19000244140625,208.35858154296875,954800,,,,,,,,
2021-12-02,224.38999938964844,226.1699981689453,222.8000030517578,225.25999450683594,210.291015625,1247000,,,,,,,,
2021-12-03,226.25999450683594,226.41000366210938,223.3300018310547,226.19000244140625,211.1592254638672,913400,,,,,,,,
