date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GILD')","('high', 'GILD')","('low', 'GILD')","('close', 'GILD')","('adj_close', 'GILD')","('volume', 'GILD')","('currency', '')"
2020-05-15,76.47000122070312,76.8499984741211,75.44999694824219,76.26000213623047,61.046295166015625,12350800,,,,,,,,
2020-05-18,76.45999908447266,76.5,73.86000061035156,74.76000213623047,59.84553146362305,16586800,,,,,,,,
2020-05-19,73.66999816894531,74.8499984741211,72.30000305175781,72.33999633789062,57.9083137512207,14152000,,,,,,,,
2020-05-20,72.80999755859375,74.08999633789062,72.70999908447266,73.88999938964844,59.14908981323242,13429500,,,,,,,,
2020-05-21,73.47000122070312,73.93000030517578,72.88999938964844,73.5,58.836891174316406,7193500,,,,,,,,
2020-05-22,73.08999633789062,73.48999786376953,72.70999908447266,73.33999633789062,58.70881652832031,6268500,,,,,,,,
2020-05-26,73.9800033569336,74.30000305175781,72.41000366210938,73.18000030517578,58.580726623535156,12308100,,,,,,,,
2020-05-27,72.37999725341797,74.9800033569336,72.37999725341797,74.9000015258789,59.95759582519531,11752300,,,,,,,,
2020-05-28,74.98999786376953,76.16999816894531,74.91000366210938,75.31999969482422,60.29379653930664,10511700,,,,,,,,
2020-05-29,75.7699966430664,78.12000274658203,74.61000061035156,77.83000183105469,62.303070068359375,24375100,,,,,,,,
2020-06-01,75.47000122070312,76.9000015258789,74.37999725341797,75.16000366210938,60.16574478149414,14665300,,,,,,,,
2020-06-02,74.37000274658203,74.63999938964844,72.95999908447266,73.26000213623047,58.64476013183594,16897900,,,,,,,,
2020-06-03,74.37999725341797,74.55000305175781,73.36000061035156,74.4000015258789,59.55733871459961,12654500,,,,,,,,
2020-06-04,74.12000274658203,78.18000030517578,73.94000244140625,77.54000091552734,62.0709228515625,14740900,,,,,,,,
2020-06-05,76.75,77.52999877929688,76.19999694824219,76.75,61.438533782958984,11047100,,,,,,,,
2020-06-08,79.30000305175781,79.30999755859375,76.7300033569336,76.97000122070312,61.61463928222656,17973400,,,,,,,,
2020-06-09,77.0,78.12999725341797,76.69000244140625,77.58999633789062,62.110931396484375,7804300,,,,,,,,
2020-06-10,77.80000305175781,78.38999938964844,76.87999725341797,77.06999969482422,61.69469451904297,7790800,,,,,,,,
2020-06-11,75.94000244140625,76.20999908447266,72.75,72.83999633789062,58.82760238647461,12098200,,,,,,,,
2020-06-12,73.33000183105469,73.72000122070312,71.91000366210938,73.19999694824219,59.11836624145508,8375600,,,,,,,,
2020-06-15,73.26000213623047,74.47000122070312,72.41000366210938,73.97000122070312,59.74022674560547,6411800,,,,,,,,
2020-06-16,74.58999633789062,75.66000366210938,73.69999694824219,74.62000274658203,60.26517105102539,9619700,,,,,,,,
2020-06-17,74.52999877929688,74.80999755859375,73.6500015258789,73.76000213623047,59.57063674926758,7534100,,,,,,,,
2020-06-18,73.38999938964844,74.18000030517578,73.01000213623047,74.04000091552734,59.79677200317383,5516100,,,,,,,,
2020-06-19,74.5199966430664,78.0,74.0999984741211,77.47000122070312,62.56692886352539,19322700,,,,,,,,
2020-06-22,76.4800033569336,76.75,75.04000091552734,75.66999816894531,61.113197326660156,8943000,,,,,,,,
2020-06-23,75.66999816894531,76.06999969482422,74.80999755859375,75.05000305175781,60.61248016357422,7117100,,,,,,,,
2020-06-24,74.9000015258789,76.05000305175781,74.7300033569336,75.93000030517578,61.323177337646484,7982000,,,,,,,,
2020-06-25,75.80000305175781,75.87999725341797,74.33000183105469,75.48999786376953,60.967811584472656,7172900,,,,,,,,
2020-06-26,75.0999984741211,75.37000274658203,73.7300033569336,74.56999969482422,60.22481155395508,10389200,,,,,,,,
2020-06-29,76.52999877929688,76.55999755859375,74.13999938964844,74.55999755859375,60.216739654541016,8775300,,,,,,,,
2020-06-30,74.33999633789062,77.16000366210938,73.91000366210938,76.94000244140625,62.13888931274414,9402600,,,,,,,,
2020-07-01,77.0999984741211,77.2300033569336,75.9000015258789,76.05999755859375,61.428165435791016,7786900,,,,,,,,
2020-07-02,76.30999755859375,77.08999633789062,75.6500015258789,76.3499984741211,61.662391662597656,6381000,,,,,,,,
2020-07-06,77.51000213623047,77.66000366210938,76.06999969482422,76.76000213623047,61.99351501464844,7056600,,,,,,,,
2020-07-07,76.48999786376953,76.95999908447266,76.30999755859375,76.41999816894531,61.71892166137695,5055700,,,,,,,,
2020-07-08,76.69999694824219,77.0,74.93000030517578,75.61000061035156,61.064735412597656,6293500,,,,,,,,
2020-07-09,75.11000061035156,75.83999633789062,73.94999694824219,74.70999908447266,60.337867736816406,5199800,,,,,,,,
2020-07-10,76.0999984741211,76.8499984741211,75.5199966430664,76.31999969482422,61.63815689086914,9553800,,,,,,,,
2020-07-13,76.5199966430664,78.33999633789062,75.94999694824219,76.68000030517578,61.92890167236328,9626600,,,,,,,,
2020-07-14,76.20999908447266,77.3499984741211,75.44000244140625,77.19000244140625,62.34079360961914,6904200,,,,,,,,
2020-07-15,76.98999786376953,77.29000091552734,76.23999786376953,76.6500015258789,61.904659271240234,6018800,,,,,,,,
2020-07-16,76.5999984741211,76.75,75.62999725341797,76.63999938964844,61.8966064453125,4862200,,,,,,,,
2020-07-17,76.52999877929688,77.6500015258789,76.20999908447266,77.51000213623047,62.599239349365234,6940100,,,,,,,,
2020-07-20,77.75,78.94000244140625,77.27999877929688,78.08000183105469,63.05961227416992,6974400,,,,,,,,
2020-07-21,77.3499984741211,77.98999786376953,76.5999984741211,76.77999877929688,62.00966262817383,5636600,,,,,,,,
2020-07-22,76.87000274658203,77.25,75.95999908447266,76.25,61.58161926269531,4734800,,,,,,,,
2020-07-23,76.43000030517578,76.80000305175781,75.37000274658203,75.55999755859375,61.02436828613281,5854400,,,,,,,,
2020-07-24,75.47000122070312,75.6500015258789,73.12000274658203,73.63999938964844,59.47370147705078,8149000,,,,,,,,
2020-07-27,73.88999938964844,74.58999633789062,73.31999969482422,74.54000091552734,60.200584411621094,7678500,,,,,,,,
2020-07-28,74.66999816894531,75.04000091552734,73.61000061035156,73.7300033569336,59.5463981628418,5484400,,,,,,,,
2020-07-29,73.8499984741211,73.8499984741211,72.52999877929688,73.01000213623047,58.96490478515625,8345200,,,,,,,,
2020-07-30,72.55000305175781,72.5999984741211,71.70999908447266,72.33000183105469,58.41572570800781,9274100,,,,,,,,
2020-07-31,69.7300033569336,70.83000183105469,68.5199966430664,69.52999877929688,56.154354095458984,20551100,,,,,,,,
2020-08-03,69.72000122070312,72.1500015258789,69.61000061035156,71.7300033569336,57.93115234375,9671800,,,,,,,,
2020-08-04,72.0199966430664,72.30999755859375,70.47000122070312,70.87999725341797,57.24465560913086,9799700,,,,,,,,
2020-08-05,70.63999938964844,70.80999755859375,68.9800033569336,69.0,55.726322174072266,12271400,,,,,,,,
2020-08-06,69.0199966430664,69.62999725341797,68.62000274658203,68.80999755859375,55.5728759765625,8318000,,,,,,,,
2020-08-07,69.36000061035156,69.7300033569336,68.80999755859375,69.3499984741211,56.009002685546875,8069000,,,,,,,,
2020-08-10,69.1500015258789,69.25,67.95999908447266,68.51000213623047,55.330589294433594,10278000,,,,,,,,
2020-08-11,68.44999694824219,69.18000030517578,67.91999816894531,68.0999984741211,54.99945831298828,10236900,,,,,,,,
2020-08-12,68.69000244140625,69.11000061035156,68.37999725341797,68.83999633789062,55.59709548950195,9116600,,,,,,,,
2020-08-13,68.97000122070312,69.19000244140625,67.98999786376953,68.18000030517578,55.06406784057617,7468100,,,,,,,,
2020-08-14,68.08999633789062,68.81999969482422,68.0,68.5,55.322505950927734,9169200,,,,,,,,
2020-08-17,68.31999969482422,69.3499984741211,68.30999755859375,69.1500015258789,55.84746551513672,6848800,,,,,,,,
2020-08-18,69.2300033569336,69.75,68.9800033569336,69.05999755859375,55.7747688293457,6327500,,,,,,,,
2020-08-19,66.19000244140625,67.47000122070312,65.5,65.69999694824219,53.06114959716797,19680300,,,,,,,,
2020-08-20,65.83999633789062,66.16000366210938,65.55000305175781,66.05000305175781,53.343814849853516,8339300,,,,,,,,
2020-08-21,65.77999877929688,66.87000274658203,65.41000366210938,66.5,53.707244873046875,9898000,,,,,,,,
2020-08-24,66.36000061035156,66.95999908447266,65.55000305175781,66.08000183105469,53.36804962158203,8566200,,,,,,,,
2020-08-25,65.91000366210938,66.23999786376953,65.70999908447266,66.05000305175781,53.343814849853516,7456600,,,,,,,,
2020-08-26,65.87999725341797,65.87999725341797,65.16000366210938,65.5999984741211,52.980384826660156,7522600,,,,,,,,
2020-08-27,65.58999633789062,65.8499984741211,65.31999969482422,65.55000305175781,52.940006256103516,7919600,,,,,,,,
2020-08-28,65.22000122070312,65.75,64.9800033569336,65.26000213623047,52.70579147338867,6821000,,,,,,,,
2020-08-31,65.45999908447266,66.88999938964844,65.41999816894531,66.75,53.909156799316406,9083900,,,,,,,,
2020-09-01,66.33000183105469,66.47000122070312,64.91000366210938,65.83000183105469,53.166141510009766,8348000,,,,,,,,
2020-09-02,65.31999969482422,66.95999908447266,65.31999969482422,66.79000091552734,53.94146728515625,8334700,,,,,,,,
2020-09-03,66.80999755859375,67.43000030517578,65.4800033569336,65.91000366210938,53.23075866699219,10457400,,,,,,,,
2020-09-04,65.72000122070312,66.94000244140625,65.58000183105469,66.01000213623047,53.311519622802734,8762200,,,,,,,,
2020-09-08,65.12000274658203,65.37000274658203,63.95000076293945,64.13999938964844,51.80125427246094,10729400,,,,,,,,
2020-09-09,64.27999877929688,65.08000183105469,63.61000061035156,64.51000213623047,52.100067138671875,9309700,,,,,,,,
2020-09-10,64.69000244140625,65.04000091552734,63.54999923706055,63.77000045776367,51.50243377685547,8420600,,,,,,,,
2020-09-11,64.37000274658203,65.91000366210938,64.22000122070312,65.58000183105469,52.964229583740234,10213000,,,,,,,,
2020-09-14,64.44000244140625,67.91999816894531,64.30999755859375,66.33999633789062,54.139400482177734,18854200,,,,,,,,
2020-09-15,67.04000091552734,67.12999725341797,65.91999816894531,66.19999694824219,54.025146484375,8327700,,,,,,,,
2020-09-16,66.31999969482422,66.55000305175781,65.61000061035156,65.6500015258789,53.57630157470703,7563600,,,,,,,,
2020-09-17,64.81999969482422,65.54000091552734,64.4000015258789,65.04000091552734,53.0784797668457,8498300,,,,,,,,
2020-09-18,64.94999694824219,65.16999816894531,64.05000305175781,65.05000305175781,53.08664321899414,14256900,,,,,,,,
2020-09-21,64.80999755859375,64.97000122070312,63.459999084472656,64.20999908447266,52.401126861572266,8575200,,,,,,,,
2020-09-22,64.08000183105469,64.58000183105469,63.290000915527344,63.400001525878906,51.74009704589844,7228200,,,,,,,,
2020-09-23,63.5099983215332,64.08000183105469,63.0,63.09000015258789,51.48711013793945,8520200,,,,,,,,
2020-09-24,62.70000076293945,62.84000015258789,61.650001525878906,62.25,50.80160140991211,9004600,,,,,,,,
2020-09-25,62.099998474121094,62.5099983215332,61.77000045776367,62.25,50.80160140991211,7142800,,,,,,,,
2020-09-28,62.939998626708984,63.40999984741211,62.52000045776367,62.849998474121094,51.29124069213867,7474700,,,,,,,,
2020-09-29,62.959999084472656,63.029998779296875,61.95000076293945,62.099998474121094,50.67918395996094,8657900,,,,,,,,
2020-09-30,62.349998474121094,63.43000030517578,62.11000061035156,63.189998626708984,51.568721771240234,10072600,,,,,,,,
2020-10-01,63.33000183105469,63.709999084472656,62.709999084472656,63.31999969482422,51.6748046875,8356500,,,,,,,,
2020-10-02,63.29999923706055,63.84000015258789,62.150001525878906,62.16999816894531,50.736305236816406,7796600,,,,,,,,
2020-10-05,63.709999084472656,64.08999633789062,63.099998474121094,63.599998474121094,51.90331268310547,10193900,,,,,,,,
2020-10-06,63.790000915527344,63.790000915527344,62.349998474121094,62.52000045776367,51.02193832397461,8398100,,,,,,,,
2020-10-07,62.72999954223633,63.16999816894531,62.290000915527344,62.84000015258789,51.283084869384766,6351400,,,,,,,,
2020-10-08,63.33000183105469,64.05000305175781,63.02000045776367,63.31999969482422,51.6748046875,6434900,,,,,,,,
2020-10-09,64.61000061035156,64.69000244140625,63.720001220703125,63.84000015258789,52.099178314208984,9364500,,,,,,,,
2020-10-12,64.06999969482422,64.98999786376953,63.54999923706055,64.55000305175781,52.67860412597656,7750200,,,,,,,,
2020-10-13,64.55000305175781,64.98999786376953,64.0,64.48999786376953,52.6296272277832,6450200,,,,,,,,
2020-10-14,64.41000366210938,64.58999633789062,63.439998626708984,64.05000305175781,52.27055358886719,7138900,,,,,,,,
2020-10-15,63.47999954223633,63.54999923706055,62.650001525878906,62.959999084472656,51.381019592285156,9630700,,,,,,,,
2020-10-16,62.400001525878906,62.86000061035156,61.83000183105469,62.0,50.59757614135742,12307200,,,,,,,,
2020-10-19,62.0,62.099998474121094,60.209999084472656,60.56999969482422,49.43056869506836,9643600,,,,,,,,
2020-10-20,60.59000015258789,60.900001525878906,59.86000061035156,60.54999923706055,49.41423797607422,9208000,,,,,,,,
2020-10-21,60.2400016784668,60.5,59.900001525878906,60.209999084472656,49.13676834106445,7493700,,,,,,,,
2020-10-22,59.91999816894531,60.900001525878906,59.650001525878906,60.66999816894531,49.512168884277344,17061800,,,,,,,,
2020-10-23,63.380001068115234,63.63999938964844,60.7599983215332,60.790000915527344,49.61009979248047,30965400,,,,,,,,
2020-10-26,60.36000061035156,60.689998626708984,59.400001525878906,59.959999084472656,48.93274688720703,10256300,,,,,,,,
2020-10-27,59.810001373291016,60.209999084472656,59.439998626708984,60.0099983215332,48.97354507446289,7699900,,,,,,,,
2020-10-28,59.310001373291016,59.56999969482422,58.060001373291016,58.720001220703125,47.920799255371094,12150800,,,,,,,,
2020-10-29,57.79999923706055,58.88999938964844,57.040000915527344,58.529998779296875,47.76573944091797,12529400,,,,,,,,
2020-10-30,57.790000915527344,58.58000183105469,57.18000030517578,58.150001525878906,47.45562744140625,11869100,,,,,,,,
2020-11-02,58.779998779296875,59.150001525878906,57.83000183105469,58.529998779296875,47.76573944091797,9352600,,,,,,,,
2020-11-03,58.81999969482422,59.38999938964844,58.400001525878906,58.83000183105469,48.010562896728516,6599700,,,,,,,,
2020-11-04,59.38999938964844,61.189998626708984,59.369998931884766,59.869998931884766,48.85929870605469,12935200,,,,,,,,
2020-11-05,60.34000015258789,60.470001220703125,59.20000076293945,59.630001068115234,48.6634407043457,7519800,,,,,,,,
2020-11-06,59.41999816894531,59.5,58.720001220703125,59.06999969482422,48.206424713134766,7209800,,,,,,,,
2020-11-09,59.400001525878906,60.369998931884766,58.9900016784668,59.04999923706055,48.190101623535156,10807100,,,,,,,,
2020-11-10,58.439998626708984,61.45000076293945,58.18000030517578,60.619998931884766,49.47137451171875,10524400,,,,,,,,
2020-11-11,60.93000030517578,61.119998931884766,59.560001373291016,60.099998474121094,49.04698944091797,7336400,,,,,,,,
2020-11-12,59.900001525878906,59.9900016784668,58.91999816894531,59.97999954223633,48.94906997680664,9226200,,,,,,,,
2020-11-13,59.959999084472656,60.97999954223633,59.77000045776367,60.59000015258789,49.44688415527344,6740800,,,,,,,,
2020-11-16,60.2599983215332,61.29999923706055,60.25,61.09000015258789,49.854923248291016,6969300,,,,,,,,
2020-11-17,60.79999923706055,61.04999923706055,60.369998931884766,60.970001220703125,49.75699996948242,5488400,,,,,,,,
2020-11-18,61.040000915527344,61.63999938964844,60.560001373291016,60.900001525878906,49.69987869262695,8884200,,,,,,,,
2020-11-19,60.5,60.959999084472656,59.900001525878906,60.630001068115234,49.47953414916992,7525100,,,,,,,,
2020-11-20,59.599998474121094,60.2599983215332,59.47999954223633,60.11000061035156,49.0551643371582,9440800,,,,,,,,
2020-11-23,60.06999969482422,60.290000915527344,59.369998931884766,59.88999938964844,48.87562942504883,8684000,,,,,,,,
2020-11-24,59.630001068115234,60.97999954223633,59.59000015258789,60.25,49.169410705566406,7827300,,,,,,,,
2020-11-25,60.18000030517578,60.439998626708984,59.470001220703125,59.5,48.55735397338867,8336100,,,,,,,,
2020-11-27,59.63999938964844,60.060001373291016,59.279998779296875,60.029998779296875,48.989864349365234,5040700,,,,,,,,
2020-11-30,59.7599983215332,60.790000915527344,59.63999938964844,60.66999816894531,49.512168884277344,16315700,,,,,,,,
2020-12-01,60.81999969482422,61.97999954223633,60.79999923706055,61.119998931884766,49.87941360473633,9620100,,,,,,,,
2020-12-02,61.06999969482422,61.869998931884766,60.959999084472656,61.130001068115234,49.887569427490234,6470300,,,,,,,,
2020-12-03,61.04999923706055,61.529998779296875,60.54999923706055,60.86000061035156,49.66722869873047,7368900,,,,,,,,
2020-12-04,60.81999969482422,61.66999816894531,60.70000076293945,61.560001373291016,50.23849105834961,7232300,,,,,,,,
2020-12-07,61.66999816894531,61.70000076293945,60.40999984741211,60.83000183105469,49.64275360107422,7405100,,,,,,,,
2020-12-08,60.560001373291016,61.25,60.529998779296875,61.16999816894531,49.92021560668945,6185000,,,,,,,,
2020-12-09,61.16999816894531,61.400001525878906,60.470001220703125,60.81999969482422,49.634586334228516,7231600,,,,,,,,
