date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IEX')","('high', 'IEX')","('low', 'IEX')","('close', 'IEX')","('adj_close', 'IEX')","('volume', 'IEX')","('currency', '')"
2020-06-30,153.86000061035156,159.02999877929688,153.42999267578125,158.0399932861328,147.7764434814453,411100,,,,,,,,
2020-07-01,158.25,158.47000122070312,155.27999877929688,155.83999633789062,145.71929931640625,264100,,,,,,,,
2020-07-02,157.4499969482422,160.0,156.8800048828125,157.88999938964844,147.63616943359375,347200,,,,,,,,
2020-07-06,160.35000610351562,160.69000244140625,158.24000549316406,160.02999877929688,149.63719177246094,350200,,,,,,,,
2020-07-07,158.89999389648438,160.6199951171875,157.6199951171875,158.3300018310547,148.047607421875,229400,,,,,,,,
2020-07-08,158.41000366210938,159.10000610351562,156.69000244140625,157.80999755859375,147.56138610839844,180000,,,,,,,,
2020-07-09,156.94000244140625,158.38999938964844,155.16000366210938,157.19000244140625,146.9816131591797,315100,,,,,,,,
2020-07-10,157.24000549316406,157.6999969482422,155.82000732421875,156.94000244140625,146.74786376953125,252300,,,,,,,,
2020-07-13,157.99000549316406,161.5500030517578,157.99000549316406,159.44000244140625,149.08551025390625,345600,,,,,,,,
2020-07-14,159.0800018310547,163.2899932861328,159.02999877929688,162.7899932861328,152.2179412841797,373100,,,,,,,,
2020-07-15,164.3300018310547,168.47000122070312,163.30999755859375,168.1199951171875,157.68614196777344,600000,,,,,,,,
2020-07-16,167.75999450683594,169.14999389648438,167.0,168.4600067138672,158.00502014160156,332900,,,,,,,,
2020-07-17,169.67999267578125,170.3300018310547,168.16000366210938,169.57000732421875,159.0461883544922,327200,,,,,,,,
2020-07-20,169.1999969482422,170.25,167.1300048828125,168.97999572753906,158.49278259277344,343000,,,,,,,,
2020-07-21,169.4600067138672,171.8800048828125,169.00999450683594,170.14999389648438,159.59014892578125,417200,,,,,,,,
2020-07-22,170.14999389648438,171.72999572753906,169.27999877929688,169.33999633789062,158.8303985595703,467100,,,,,,,,
2020-07-23,170.32000732421875,172.36000061035156,169.63999938964844,170.91000366210938,160.302978515625,511200,,,,,,,,
2020-07-24,170.33999633789062,170.33999633789062,165.0399932861328,167.6699981689453,157.26405334472656,622200,,,,,,,,
2020-07-27,168.5399932861328,171.02999877929688,167.11000061035156,169.55999755859375,159.03672790527344,503300,,,,,,,,
2020-07-28,169.22000122070312,169.52000427246094,165.35000610351562,165.3800048828125,155.11618041992188,282500,,,,,,,,
2020-07-29,166.3800048828125,167.8000030517578,165.91000366210938,166.60000610351562,156.26051330566406,266700,,,,,,,,
2020-07-30,164.94000244140625,165.64999389648438,162.60000610351562,164.60000610351562,154.38462829589844,332700,,,,,,,,
2020-07-31,164.3000030517578,165.1199951171875,162.77999877929688,164.82000732421875,154.5909881591797,302800,,,,,,,,
2020-08-03,165.5800018310547,167.57000732421875,165.36000061035156,166.2899932861328,155.9696807861328,350800,,,,,,,,
2020-08-04,165.44000244140625,166.02999877929688,164.3300018310547,165.0500030517578,154.8066864013672,225500,,,,,,,,
2020-08-05,165.9600067138672,167.36000061035156,165.82000732421875,166.14999389648438,155.83836364746094,332400,,,,,,,,
2020-08-06,166.07000732421875,166.6199951171875,164.5800018310547,166.52000427246094,156.18540954589844,201300,,,,,,,,
2020-08-07,166.66000366210938,167.55999755859375,165.7100067138672,167.5399932861328,157.1421356201172,365700,,,,,,,,
2020-08-10,167.22000122070312,171.25,167.22000122070312,171.2100067138672,160.58436584472656,461000,,,,,,,,
2020-08-11,172.0,175.9600067138672,171.44000244140625,174.02000427246094,163.219970703125,499400,,,,,,,,
2020-08-12,175.2100067138672,177.6199951171875,174.25999450683594,176.97999572753906,165.9962615966797,407000,,,,,,,,
2020-08-13,175.85000610351562,175.85000610351562,173.63999938964844,174.86000061035156,164.0078582763672,276700,,,,,,,,
2020-08-14,173.82000732421875,177.0800018310547,173.44000244140625,176.6999969482422,165.733642578125,429300,,,,,,,,
2020-08-17,176.66000366210938,177.1199951171875,174.1699981689453,174.86000061035156,164.0078582763672,295500,,,,,,,,
2020-08-18,174.80999755859375,177.17999267578125,174.80999755859375,176.55999755859375,165.6023406982422,377200,,,,,,,,
2020-08-19,177.22000122070312,177.57000732421875,175.3800048828125,175.7899932861328,164.88014221191406,300900,,,,,,,,
2020-08-20,174.49000549316406,176.30999755859375,173.5800018310547,176.27999877929688,165.33973693847656,370400,,,,,,,,
2020-08-21,176.3800048828125,179.5800018310547,175.83999633789062,178.85000610351562,167.7501983642578,637100,,,,,,,,
2020-08-24,179.02000427246094,181.1300048828125,178.8699951171875,180.58999633789062,169.38223266601562,337700,,,,,,,,
2020-08-25,180.89999389648438,181.08999633789062,179.11000061035156,179.6999969482422,168.54747009277344,480600,,,,,,,,
2020-08-26,179.52999877929688,180.58999633789062,178.3800048828125,180.0,168.82884216308594,280900,,,,,,,,
2020-08-27,180.6300048828125,181.25,178.67999267578125,178.74000549316406,167.64706420898438,335500,,,,,,,,
2020-08-28,178.72999572753906,180.89999389648438,177.6300048828125,180.88999938964844,169.66363525390625,284700,,,,,,,,
2020-08-31,180.69000244140625,180.69000244140625,178.97000122070312,180.22999572753906,169.04457092285156,361800,,,,,,,,
2020-09-01,179.5500030517578,182.55999755859375,178.80999755859375,182.0800018310547,170.77976989746094,234200,,,,,,,,
2020-09-02,182.42999267578125,185.17999267578125,181.97999572753906,184.1699981689453,172.7400360107422,319100,,,,,,,,
2020-09-03,184.47999572753906,184.47999572753906,178.97000122070312,180.14999389648438,168.9695281982422,328800,,,,,,,,
2020-09-04,182.72000122070312,183.1999969482422,176.89999389648438,177.6199951171875,166.5965576171875,440500,,,,,,,,
2020-09-08,176.86000061035156,178.94000244140625,173.97999572753906,176.00999450683594,165.08648681640625,368700,,,,,,,,
2020-09-09,177.22000122070312,181.4600067138672,176.1999969482422,179.69000244140625,168.53805541992188,282800,,,,,,,,
2020-09-10,179.86000061035156,180.52999877929688,177.3300018310547,177.39999389648438,166.39019775390625,353700,,,,,,,,
2020-09-11,178.38999938964844,181.5500030517578,177.97000122070312,181.1199951171875,169.87933349609375,356400,,,,,,,,
2020-09-14,181.82000732421875,184.64999389648438,181.4199981689453,184.10000610351562,172.67440795898438,360700,,,,,,,,
2020-09-15,184.1999969482422,186.6300048828125,184.1999969482422,186.2100067138672,174.65345764160156,304300,,,,,,,,
2020-09-16,187.22000122070312,188.13999938964844,185.67999267578125,186.4600067138672,174.88790893554688,357900,,,,,,,,
2020-09-17,185.30999755859375,188.1699981689453,183.1300048828125,186.52000427246094,174.94418334960938,383700,,,,,,,,
2020-09-18,186.16000366210938,187.5,184.8800048828125,186.0399932861328,174.49400329589844,572500,,,,,,,,
2020-09-21,183.57000732421875,184.16000366210938,176.5,178.25,167.18743896484375,499000,,,,,,,,
2020-09-22,179.05999755859375,180.7899932861328,177.52999877929688,180.33999633789062,169.1477508544922,395300,,,,,,,,
2020-09-23,180.1199951171875,181.58999633789062,176.39999389648438,176.50999450683594,165.55540466308594,275300,,,,,,,,
2020-09-24,176.9600067138672,179.82000732421875,175.58999633789062,177.75999450683594,166.7278594970703,251500,,,,,,,,
2020-09-25,176.8300018310547,179.86000061035156,175.9199981689453,179.02999877929688,167.91905212402344,342100,,,,,,,,
2020-09-28,180.8699951171875,183.47000122070312,180.8300018310547,181.32000732421875,170.06692504882812,214300,,,,,,,,
2020-09-29,180.67999267578125,182.6699981689453,180.67999267578125,181.75,170.47021484375,201700,,,,,,,,
2020-09-30,182.8699951171875,183.80999755859375,180.33999633789062,182.41000366210938,171.0892791748047,494700,,,,,,,,
2020-10-01,184.10000610351562,185.2100067138672,177.1300048828125,178.1199951171875,167.06549072265625,351700,,,,,,,,
2020-10-02,176.52000427246094,181.6999969482422,176.22999572753906,179.9199981689453,168.7537841796875,228700,,,,,,,,
2020-10-05,181.64999389648438,183.72999572753906,181.64999389648438,182.91000366210938,171.55824279785156,166000,,,,,,,,
2020-10-06,182.9600067138672,186.91000366210938,181.92999267578125,183.8000030517578,172.39300537109375,277700,,,,,,,,
2020-10-07,185.66000366210938,189.35000610351562,185.5500030517578,189.17999267578125,177.43910217285156,344000,,,,,,,,
2020-10-08,190.02000427246094,190.9600067138672,189.11000061035156,190.0,178.20823669433594,333500,,,,,,,,
2020-10-09,190.47000122070312,191.36000061035156,188.91000366210938,190.41000366210938,178.59280395507812,258400,,,,,,,,
2020-10-12,190.75999450683594,190.75999450683594,184.94000244140625,189.17999267578125,177.43910217285156,497300,,,,,,,,
2020-10-13,188.27000427246094,189.1699981689453,184.85000610351562,186.1999969482422,174.64407348632812,321000,,,,,,,,
2020-10-14,185.14999389648438,189.32000732421875,184.80999755859375,188.14999389648438,176.94818115234375,408800,,,,,,,,
2020-10-15,186.66000366210938,189.77000427246094,185.42999267578125,189.6199951171875,178.33067321777344,411800,,,,,,,,
2020-10-16,190.5399932861328,193.13999938964844,190.5399932861328,192.72999572753906,181.25550842285156,1249900,,,,,,,,
2020-10-19,193.36000061035156,193.8000030517578,188.47000122070312,189.74000549316406,178.44354248046875,329600,,,,,,,,
2020-10-20,190.72000122070312,194.3000030517578,190.6699981689453,190.94000244140625,179.57212829589844,372300,,,,,,,,
2020-10-21,191.13999938964844,193.58999633789062,190.3800048828125,190.4499969482422,179.1112518310547,303800,,,,,,,,
2020-10-22,190.91000366210938,192.33999633789062,188.99000549316406,189.07000732421875,177.81341552734375,287700,,,,,,,,
2020-10-23,190.4600067138672,191.80999755859375,189.02000427246094,191.6300048828125,180.22105407714844,298200,,,,,,,,
2020-10-26,190.16000366210938,190.49000549316406,186.83999633789062,190.0800018310547,178.76329040527344,299100,,,,,,,,
2020-10-27,189.3699951171875,190.11000061035156,185.9499969482422,186.0,174.9262237548828,527300,,,,,,,,
2020-10-28,176.5399932861328,180.0,172.2899932861328,172.57000732421875,162.29579162597656,1125000,,,,,,,,
2020-10-29,172.72999572753906,173.72999572753906,167.72999572753906,168.72999572753906,158.6844024658203,1167100,,,,,,,,
2020-10-30,169.1699981689453,170.41000366210938,166.50999450683594,170.38999938964844,160.24554443359375,683000,,,,,,,,
2020-11-02,172.97000122070312,178.83999633789062,172.4499969482422,178.75999450683594,168.11721801757812,648900,,,,,,,,
2020-11-03,180.99000549316406,184.27000427246094,178.8300018310547,180.4199981689453,169.6784210205078,505200,,,,,,,,
2020-11-04,182.00999450683594,182.00999450683594,176.85000610351562,176.89999389648438,166.36801147460938,319900,,,,,,,,
2020-11-05,179.50999450683594,181.74000549316406,176.97000122070312,177.77000427246094,167.18618774414062,504600,,,,,,,,
2020-11-06,177.41000366210938,183.50999450683594,176.6199951171875,183.02000427246094,172.12362670898438,437100,,,,,,,,
2020-11-09,191.3800048828125,196.55999755859375,187.60000610351562,187.80999755859375,176.62844848632812,717100,,,,,,,,
2020-11-10,188.9199981689453,197.5,187.38999938964844,195.9600067138672,184.2932586669922,702900,,,,,,,,
2020-11-11,196.22000122070312,196.22000122070312,190.60000610351562,191.44000244140625,180.0423126220703,438300,,,,,,,,
2020-11-12,190.5399932861328,191.00999450683594,186.72999572753906,189.0399932861328,177.7852325439453,422300,,,,,,,,
2020-11-13,190.77999877929688,193.8699951171875,189.4199981689453,193.1699981689453,181.66932678222656,373800,,,,,,,,
2020-11-16,195.61000061035156,197.47999572753906,193.60000610351562,197.25999450683594,185.51580810546875,371900,,,,,,,,
2020-11-17,196.41000366210938,197.85000610351562,194.1199951171875,197.19000244140625,185.44998168945312,360400,,,,,,,,
2020-11-18,196.6300048828125,199.5,195.16000366210938,197.4600067138672,185.7039031982422,477800,,,,,,,,
2020-11-19,196.89999389648438,197.61000061035156,194.1699981689453,196.07000732421875,184.39671325683594,274400,,,,,,,,
2020-11-20,195.9199981689453,195.9199981689453,192.49000549316406,193.97000122070312,182.42169189453125,407900,,,,,,,,
2020-11-23,195.0,195.63999938964844,192.75999450683594,193.3800048828125,181.86679077148438,407300,,,,,,,,
2020-11-24,194.63999938964844,195.94000244140625,192.61000061035156,194.49000549316406,182.9107666015625,486600,,,,,,,,
2020-11-25,194.77999877929688,194.77999877929688,189.88999938964844,191.6699981689453,180.25863647460938,514400,,,,,,,,
2020-11-27,192.8000030517578,193.42999267578125,191.0,192.36000061035156,180.9075469970703,95700,,,,,,,,
2020-11-30,191.3300018310547,193.25,189.80999755859375,193.14999389648438,181.6505126953125,437800,,,,,,,,
2020-12-01,196.00999450683594,198.77999877929688,194.77000427246094,195.13999938964844,183.5220184326172,552700,,,,,,,,
2020-12-02,194.22000122070312,195.38999938964844,189.63999938964844,189.8800048828125,178.57521057128906,532100,,,,,,,,
2020-12-03,189.94000244140625,191.75999450683594,189.0500030517578,190.25999450683594,178.93258666992188,275100,,,,,,,,
2020-12-04,191.5,193.2100067138672,191.2899932861328,192.77999877929688,181.30255126953125,285700,,,,,,,,
2020-12-07,192.72000122070312,192.77999877929688,190.17999267578125,190.9199981689453,179.5532989501953,192600,,,,,,,,
2020-12-08,189.75999450683594,195.66000366210938,189.75999450683594,194.0800018310547,182.525146484375,350500,,,,,,,,
2020-12-09,194.25999450683594,195.19000244140625,192.17999267578125,194.4600067138672,182.88253784179688,310500,,,,,,,,
2020-12-10,194.08999633789062,194.82000732421875,191.0500030517578,191.8699951171875,180.4467315673828,329000,,,,,,,,
2020-12-11,191.02000427246094,193.44000244140625,190.1699981689453,192.92999267578125,181.44358825683594,304300,,,,,,,,
2020-12-14,194.1300048828125,195.75,192.5800018310547,192.6699981689453,181.19908142089844,416500,,,,,,,,
