date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PGR')","('high', 'PGR')","('low', 'PGR')","('close', 'PGR')","('adj_close', 'PGR')","('volume', 'PGR')","('currency', '')"
2020-12-10,93.56999969482422,94.62000274658203,92.72000122070312,94.19999694824219,85.36200714111328,3402700,,,,,,,,
2020-12-11,93.83999633789062,95.05999755859375,93.83999633789062,94.38999938964844,85.53421020507812,1968100,,,,,,,,
2020-12-14,94.62999725341797,96.05999755859375,94.08999633789062,94.0999984741211,85.27140045166016,2608100,,,,,,,,
2020-12-15,94.61000061035156,96.70999908447266,94.5,96.69000244140625,87.61842346191406,2877000,,,,,,,,
2020-12-16,97.16999816894531,98.02999877929688,95.63999938964844,96.36000061035156,87.31938934326172,2446200,,,,,,,,
2020-12-17,96.66000366210938,98.55999755859375,96.12000274658203,96.30999755859375,87.27406311035156,3615400,,,,,,,,
2020-12-18,96.36000061035156,97.26000213623047,95.66000366210938,96.94999694824219,87.85401916503906,5330200,,,,,,,,
2020-12-21,96.83999633789062,98.06999969482422,95.68000030517578,97.94000244140625,88.75112915039062,2486000,,,,,,,,
2020-12-22,97.69999694824219,98.66000366210938,97.54000091552734,97.98999786376953,88.79644012451172,1751000,,,,,,,,
2020-12-23,98.68000030517578,98.8499984741211,97.33000183105469,97.51000213623047,88.36145782470703,3062700,,,,,,,,
2020-12-24,97.4000015258789,98.45999908447266,97.2699966430664,98.30999755859375,89.08641815185547,724700,,,,,,,,
2020-12-28,98.72000122070312,98.95999908447266,97.19999694824219,98.12000274658203,88.91425323486328,1338800,,,,,,,,
2020-12-29,98.48999786376953,98.94000244140625,97.58000183105469,97.69000244140625,88.52459716796875,1221700,,,,,,,,
2020-12-30,98.29000091552734,98.5,97.30000305175781,97.41000366210938,88.27085876464844,1477800,,,,,,,,
2020-12-31,97.81999969482422,98.94000244140625,97.25,98.87999725341797,89.60293579101562,1440200,,,,,,,,
2021-01-04,97.58000183105469,98.22000122070312,95.93000030517578,97.12999725341797,88.01712036132812,2485200,,,,,,,,
2021-01-05,97.44000244140625,97.62999725341797,95.20999908447266,96.94999694824219,87.85401916503906,2623200,,,,,,,,
2021-01-06,96.5999984741211,98.91000366210938,96.0,98.79000091552734,89.5213851928711,2833600,,,,,,,,
2021-01-07,94.54000091552734,95.33000183105469,94.08999633789062,94.73999786376953,90.04411315917969,2698300,,,,,,,,
2021-01-08,92.98999786376953,94.8499984741211,92.83999633789062,94.5,89.81602478027344,1685400,,,,,,,,
2021-01-11,94.20999908447266,95.12999725341797,93.87000274658203,95.08999633789062,90.37677001953125,1759700,,,,,,,,
2021-01-12,94.87000274658203,96.04000091552734,94.54000091552734,95.06999969482422,90.3577651977539,2090200,,,,,,,,
2021-01-13,95.08000183105469,95.51000213623047,94.41999816894531,94.93000030517578,90.2247085571289,2072300,,,,,,,,
2021-01-14,95.30999755859375,95.61000061035156,93.36000061035156,93.44999694824219,88.81805419921875,1602300,,,,,,,,
2021-01-15,93.44999694824219,95.01000213623047,92.87000274658203,94.80000305175781,90.10114288330078,3053300,,,,,,,,
2021-01-19,95.0,97.1500015258789,94.25,96.19000244140625,91.4222640991211,3463300,,,,,,,,
2021-01-20,95.94000244140625,96.8499984741211,95.33000183105469,96.05999755859375,91.2987060546875,1474900,,,,,,,,
2021-01-21,96.1500015258789,96.63999938964844,94.26000213623047,94.26000213623047,89.58790588378906,1695300,,,,,,,,
2021-01-22,94.0,94.2699966430664,92.30000305175781,92.30999755859375,87.73455810546875,2688200,,,,,,,,
2021-01-25,92.2699966430664,93.58999633789062,91.37999725341797,92.41999816894531,87.839111328125,3119600,,,,,,,,
2021-01-26,92.52999877929688,92.83000183105469,91.13999938964844,91.72000122070312,87.17381286621094,2595600,,,,,,,,
2021-01-27,90.79000091552734,91.33000183105469,86.70999908447266,87.04000091552734,82.72579193115234,4866900,,,,,,,,
2021-01-28,87.5199966430664,89.69999694824219,86.80000305175781,88.48999786376953,84.10389709472656,6292500,,,,,,,,
2021-01-29,88.18000030517578,89.06999969482422,86.72000122070312,87.19000244140625,82.86835479736328,4756500,,,,,,,,
2021-02-01,87.48999786376953,88.12000274658203,85.47000122070312,86.19000244140625,81.91790771484375,5151700,,,,,,,,
2021-02-02,86.94000244140625,88.2699966430664,86.55000305175781,86.75,82.45014953613281,3261200,,,,,,,,
2021-02-03,86.16999816894531,87.08999633789062,85.87999725341797,86.95999908447266,82.64973449707031,2726000,,,,,,,,
2021-02-04,86.94999694824219,88.22000122070312,86.30999755859375,88.13999938964844,83.7712631225586,3279900,,,,,,,,
2021-02-05,88.33000183105469,88.94999694824219,87.44999694824219,87.47000122070312,83.13446044921875,2216300,,,,,,,,
2021-02-08,87.91999816894531,88.0199966430664,85.9000015258789,86.16999816894531,81.89888763427734,3958300,,,,,,,,
2021-02-09,86.44000244140625,86.86000061035156,85.33000183105469,86.2699966430664,81.9939193725586,4551400,,,,,,,,
2021-02-10,86.79000091552734,86.97000122070312,85.04000091552734,85.52999877929688,81.29064178466797,3265300,,,,,,,,
2021-02-11,85.61000061035156,86.75,85.12999725341797,86.37000274658203,82.0889892578125,2475800,,,,,,,,
2021-02-12,86.0,86.62000274658203,85.75,86.2699966430664,81.9939193725586,2326900,,,,,,,,
2021-02-16,86.5,87.16000366210938,84.88999938964844,85.12999725341797,80.91044616699219,3846800,,,,,,,,
2021-02-17,85.08000183105469,86.43000030517578,85.08000183105469,86.25,81.97492980957031,3951900,,,,,,,,
2021-02-18,86.27999877929688,88.5199966430664,86.01000213623047,88.0999984741211,83.73323822021484,2921000,,,,,,,,
2021-02-19,88.44999694824219,88.72000122070312,87.04000091552734,87.05999755859375,82.74478912353516,2580700,,,,,,,,
2021-02-22,87.0,88.11000061035156,86.43000030517578,87.79000091552734,83.4386215209961,2646900,,,,,,,,
2021-02-23,88.44000244140625,90.48999786376953,88.0,89.75,85.30145263671875,4797000,,,,,,,,
2021-02-24,89.75,91.0,87.7300033569336,87.73999786376953,83.39107513427734,3659500,,,,,,,,
2021-02-25,87.73999786376953,88.63999938964844,86.62999725341797,87.11000061035156,82.79232025146484,3552800,,,,,,,,
2021-02-26,87.61000061035156,87.68000030517578,85.5,85.94999694824219,81.68982696533203,4540100,,,,,,,,
2021-03-01,86.4800033569336,88.25,86.4800033569336,87.63999938964844,83.2960433959961,2193200,,,,,,,,
2021-03-02,87.7699966430664,89.23999786376953,87.33000183105469,88.70999908447266,84.31300354003906,2911500,,,,,,,,
2021-03-03,88.41000366210938,90.37999725341797,87.87000274658203,88.86000061035156,84.4555892944336,2788900,,,,,,,,
2021-03-04,88.68000030517578,89.30000305175781,86.76000213623047,86.98999786376953,82.6782455444336,3305400,,,,,,,,
2021-03-05,87.94999694824219,89.80000305175781,86.83999633789062,89.55999755859375,85.12088775634766,3341400,,,,,,,,
2021-03-08,89.5199966430664,92.5999984741211,88.69000244140625,91.0199966430664,86.50851440429688,3192800,,,,,,,,
2021-03-09,90.4800033569336,91.2300033569336,90.11000061035156,90.18000030517578,85.71013641357422,2919400,,,,,,,,
2021-03-10,90.43000030517578,92.86000061035156,90.12000274658203,92.22000122070312,87.64903259277344,2869700,,,,,,,,
2021-03-11,92.12000274658203,93.58000183105469,91.30000305175781,92.79000091552734,88.19076538085938,2998300,,,,,,,,
2021-03-12,93.33999633789062,93.43000030517578,92.52999877929688,93.04000091552734,88.42839050292969,1766800,,,,,,,,
2021-03-15,93.33000183105469,93.69999694824219,92.69999694824219,93.37999725341797,88.75151824951172,1869700,,,,,,,,
2021-03-16,92.79000091552734,93.54000091552734,92.04000091552734,93.37000274658203,88.74201965332031,1955000,,,,,,,,
2021-03-17,91.30000305175781,92.80999755859375,90.29000091552734,91.0999984741211,86.58454895019531,3543600,,,,,,,,
2021-03-18,91.4000015258789,91.44000244140625,90.01000213623047,90.3499984741211,85.8717041015625,2491900,,,,,,,,
2021-03-19,90.77999877929688,91.58999633789062,89.52999877929688,90.94000244140625,86.4324722290039,5568700,,,,,,,,
2021-03-22,90.2699966430664,91.26000213623047,89.79000091552734,90.12999725341797,85.66261291503906,1684100,,,,,,,,
2021-03-23,89.9800033569336,91.3499984741211,89.9800033569336,90.75,86.25189208984375,1936000,,,,,,,,
2021-03-24,90.87000274658203,93.87999725341797,90.25,92.48999786376953,87.90564727783203,3203700,,,,,,,,
2021-03-25,93.05000305175781,94.5199966430664,92.6500015258789,94.2300033569336,89.55940246582031,4315800,,,,,,,,
2021-03-26,94.33999633789062,95.47000122070312,93.83999633789062,95.25,90.52884674072266,2874900,,,,,,,,
2021-03-29,95.02999877929688,96.9800033569336,94.12000274658203,96.19999694824219,91.43175506591797,2410500,,,,,,,,
2021-03-30,96.02999877929688,96.37000274658203,94.80999755859375,95.55000305175781,90.8139877319336,2162200,,,,,,,,
2021-03-31,95.55000305175781,95.68000030517578,94.69000244140625,95.61000061035156,90.87098693847656,3383000,,,,,,,,
2021-04-01,95.44999694824219,95.83999633789062,94.75,95.55000305175781,90.8139877319336,2487900,,,,,,,,
2021-04-05,95.9000015258789,97.29000091552734,95.80999755859375,96.72000122070312,91.92597961425781,2139600,,,,,,,,
2021-04-06,96.79000091552734,96.86000061035156,95.22000122070312,95.43000030517578,90.7938003540039,2478400,,,,,,,,
2021-04-07,95.48999786376953,96.2300033569336,95.2300033569336,95.86000061035156,91.20289611816406,2146600,,,,,,,,
2021-04-08,95.69000244140625,96.16999816894531,94.19999694824219,94.9800033569336,90.36565399169922,2319500,,,,,,,,
2021-04-09,95.55000305175781,95.97000122070312,95.12000274658203,95.68000030517578,91.03166198730469,2197000,,,,,,,,
2021-04-12,95.80000305175781,96.47000122070312,95.41999816894531,96.43000030517578,91.7452163696289,2537600,,,,,,,,
2021-04-13,96.30000305175781,97.9000015258789,96.05999755859375,97.29000091552734,92.56343841552734,3404000,,,,,,,,
2021-04-14,97.20999908447266,97.6500015258789,96.93000030517578,97.18000030517578,92.45877838134766,2194900,,,,,,,,
2021-04-15,97.73999786376953,101.48999786376953,97.51000213623047,100.4000015258789,95.52235412597656,4481300,,,,,,,,
2021-04-16,100.26000213623047,100.61000061035156,98.68000030517578,98.76000213623047,93.96204376220703,4278400,,,,,,,,
2021-04-19,98.51000213623047,99.36000061035156,97.36000061035156,99.29000091552734,94.46624755859375,2000100,,,,,,,,
2021-04-20,99.38999938964844,100.55999755859375,99.19999694824219,99.79000091552734,94.94197845458984,1606500,,,,,,,,
2021-04-21,100.37000274658203,101.30999755859375,100.0,101.20999908447266,96.29299926757812,2412900,,,,,,,,
2021-04-22,100.7300033569336,100.91999816894531,99.5199966430664,100.1500015258789,95.28449249267578,1621100,,,,,,,,
2021-04-23,100.26000213623047,101.0,99.94000244140625,100.76000213623047,95.86485290527344,1788500,,,,,,,,
2021-04-26,100.81999969482422,101.04000091552734,99.75,99.86000061035156,95.00857543945312,2702400,,,,,,,,
2021-04-27,99.72000122070312,100.06999969482422,99.43000030517578,99.91000366210938,95.05614471435547,1480800,,,,,,,,
2021-04-28,100.37999725341797,100.5999984741211,99.41999816894531,100.36000061035156,95.48428344726562,1386800,,,,,,,,
2021-04-29,100.4000015258789,102.04000091552734,100.36000061035156,101.94999694824219,96.99703979492188,1724000,,,,,,,,
2021-04-30,101.77999877929688,102.23999786376953,100.66999816894531,100.73999786376953,95.84581756591797,2364300,,,,,,,,
2021-05-03,101.79000091552734,102.94999694824219,101.02999877929688,102.55999755859375,97.577392578125,2182300,,,,,,,,
2021-05-04,102.30999755859375,103.16999816894531,102.08000183105469,103.12999725341797,98.11971282958984,3055700,,,,,,,,
2021-05-05,103.13999938964844,104.05999755859375,102.55000305175781,103.80000305175781,98.75714874267578,2297400,,,,,,,,
2021-05-06,104.5,104.79000091552734,103.80999755859375,104.19999694824219,99.13772583007812,2167400,,,,,,,,
2021-05-07,103.80000305175781,105.41999816894531,103.44999694824219,105.18000030517578,100.07011413574219,2158300,,,,,,,,
2021-05-10,105.56999969482422,107.1500015258789,105.5199966430664,105.73999786376953,100.6029052734375,2265000,,,,,,,,
2021-05-11,107.44000244140625,107.44000244140625,104.75,105.08000183105469,99.97496795654297,3404300,,,,,,,,
2021-05-12,105.0999984741211,105.98999786376953,104.5999984741211,104.76000213623047,99.67052459716797,2683600,,,,,,,,
2021-05-13,104.4000015258789,106.80999755859375,104.05999755859375,106.05000305175781,100.89786529541016,2211000,,,,,,,,
2021-05-14,106.51000213623047,107.58999633789062,106.27999877929688,107.0999984741211,101.89683532714844,1573800,,,,,,,,
2021-05-17,107.0999984741211,107.52999877929688,106.41999816894531,106.55999755859375,101.38307189941406,1437100,,,,,,,,
2021-05-18,106.38999938964844,106.66999816894531,105.45999908447266,105.9800033569336,100.83126831054688,1787100,,,,,,,,
2021-05-19,105.3499984741211,105.69999694824219,99.61000061035156,101.0,96.09319305419922,5700900,,,,,,,,
2021-05-20,99.16999816894531,102.83000183105469,99.0,102.04000091552734,97.08265686035156,3446100,,,,,,,,
2021-05-21,102.05999755859375,102.33999633789062,99.0999984741211,99.13999938964844,94.32356262207031,3469000,,,,,,,,
2021-05-24,99.22000122070312,100.0999984741211,97.18000030517578,97.45999908447266,92.72516632080078,3506400,,,,,,,,
2021-05-25,96.70999908447266,98.18000030517578,96.44999694824219,97.27999877929688,92.55390930175781,3001500,,,,,,,,
2021-05-26,98.2300033569336,99.0199966430664,97.41999816894531,98.4000015258789,93.61951446533203,3201600,,,,,,,,
2021-05-27,98.72000122070312,99.29000091552734,97.9000015258789,99.1500015258789,94.33307647705078,4817200,,,,,,,,
2021-05-28,99.70999908447266,100.05999755859375,99.04000091552734,99.08000183105469,94.26646423339844,2109000,,,,,,,,
2021-06-01,99.45999908447266,100.31999969482422,98.5199966430664,99.30999755859375,94.48527526855469,2071500,,,,,,,,
2021-06-02,99.58000183105469,100.66000366210938,98.3499984741211,100.47000122070312,95.58895111083984,2447800,,,,,,,,
2021-06-03,100.23999786376953,101.13999938964844,99.95999908447266,99.95999908447266,95.10370635986328,2051900,,,,,,,,
2021-06-04,100.26000213623047,100.55999755859375,99.55999755859375,100.36000061035156,95.48428344726562,1318200,,,,,,,,
2021-06-07,98.75,98.75,95.9000015258789,96.38999938964844,91.70716094970703,4923900,,,,,,,,
2021-06-08,96.41000366210938,96.6500015258789,95.43000030517578,95.86000061035156,91.20289611816406,3198700,,,,,,,,
2021-06-09,95.87999725341797,96.25,94.79000091552734,94.81999969482422,90.21342468261719,2628800,,,,,,,,
2021-06-10,95.05999755859375,95.73999786376953,93.41000366210938,94.0199966430664,89.45228576660156,3269500,,,,,,,,
2021-06-11,94.29000091552734,94.43000030517578,93.25,93.5999984741211,89.0527114868164,2641200,,,,,,,,
2021-06-14,93.23999786376953,93.4000015258789,92.30000305175781,93.12000274658203,88.59602355957031,3647000,,,,,,,,
2021-06-15,93.27999877929688,94.08999633789062,92.2699966430664,93.76000213623047,89.20491790771484,3447600,,,,,,,,
2021-06-16,93.20999908447266,94.4800033569336,92.12999725341797,92.91999816894531,88.40572357177734,4435900,,,,,,,,
2021-06-17,92.86000061035156,93.23999786376953,91.0199966430664,91.83999633789062,87.37821197509766,4415900,,,,,,,,
2021-06-18,90.77999877929688,92.4800033569336,90.22000122070312,92.30999755859375,87.82535552978516,9155900,,,,,,,,
2021-06-21,92.70999908447266,94.79000091552734,92.69999694824219,94.5999984741211,90.00411987304688,4757200,,,,,,,,
2021-06-22,94.55999755859375,95.41000366210938,94.38999938964844,94.94999694824219,90.33711242675781,2381400,,,,,,,,
2021-06-23,94.91000366210938,95.58999633789062,94.5999984741211,94.91999816894531,90.30857849121094,1923100,,,,,,,,
2021-06-24,95.31999969482422,95.8499984741211,94.9000015258789,95.69000244140625,91.0411605834961,2643200,,,,,,,,
2021-06-25,95.87999725341797,96.9800033569336,95.45999908447266,96.8499984741211,92.14480590820312,5359100,,,,,,,,
2021-06-28,96.7699966430664,97.94000244140625,96.37999725341797,97.33000183105469,92.60149383544922,2395800,,,,,,,,
2021-06-29,97.69999694824219,98.7699966430664,97.6500015258789,98.44000244140625,93.65757751464844,2569300,,,,,,,,
2021-06-30,98.48999786376953,98.86000061035156,98.0199966430664,98.20999908447266,93.438720703125,2570600,,,,,,,,
2021-07-01,98.5199966430664,99.48999786376953,97.93000030517578,98.83999633789062,94.03812408447266,2436700,,,,,,,,
2021-07-02,98.97000122070312,99.2300033569336,98.44000244140625,98.97000122070312,94.16180419921875,1873600,,,,,,,,
2021-07-06,98.86000061035156,98.9000015258789,97.02999877929688,97.86000061035156,93.19991302490234,2659300,,,,,,,,
2021-07-07,97.63999938964844,99.5199966430664,97.45999908447266,99.11000061035156,94.39039611816406,2300600,,,,,,,,
2021-07-08,98.20999908447266,99.44999694824219,97.93000030517578,98.48999786376953,93.79989624023438,3565800,,,,,,,,
2021-07-09,99.9000015258789,101.37000274658203,98.9800033569336,99.62999725341797,94.8856201171875,3426400,,,,,,,,
2021-07-12,99.5,100.3499984741211,98.91999816894531,99.87999725341797,95.12371063232422,2487500,,,,,,,,
2021-07-13,99.55000305175781,99.6500015258789,97.72000122070312,97.79000091552734,93.13324737548828,3251000,,,,,,,,
2021-07-14,98.0,98.62000274658203,96.63999938964844,97.44999694824219,92.80943298339844,2377800,,,,,,,,
2021-07-15,90.0,95.5,89.5999984741211,94.94999694824219,90.42848205566406,7070200,,,,,,,,
2021-07-16,93.41000366210938,96.30999755859375,92.97000122070312,96.18000030517578,91.59992218017578,4555800,,,,,,,,
2021-07-19,95.29000091552734,95.69999694824219,93.66000366210938,94.56999969482422,90.06658172607422,3959500,,,,,,,,
2021-07-20,94.83000183105469,96.0,94.04000091552734,94.41999816894531,89.9237289428711,3198100,,,,,,,,
2021-07-21,94.51000213623047,95.4000015258789,93.94999694824219,94.01000213623047,89.53326416015625,2576100,,,,,,,,
2021-07-22,93.81999969482422,93.9000015258789,92.91999816894531,93.4000015258789,88.95230865478516,3876800,,,,,,,,
2021-07-23,93.69000244140625,94.81999969482422,93.44999694824219,94.7300033569336,90.21894836425781,2095700,,,,,,,,
2021-07-26,94.4000015258789,94.97000122070312,94.27999877929688,94.63999938964844,90.13325500488281,1836100,,,,,,,,
2021-07-27,94.41000366210938,96.25,93.9800033569336,95.87999725341797,91.31420135498047,2216100,,,,,,,,
2021-07-28,95.87999725341797,95.94999694824219,94.48999786376953,94.5199966430664,90.01896667480469,2894800,,,,,,,,
2021-07-29,94.97000122070312,96.08999633789062,94.72000122070312,95.76000213623047,91.19991302490234,1867200,,,,,,,,
2021-07-30,95.66000366210938,96.01000213623047,94.8499984741211,95.16000366210938,90.62848663330078,2355100,,,,,,,,
2021-08-02,95.63999938964844,96.23999786376953,94.94000244140625,95.04000091552734,90.51420593261719,1510600,,,,,,,,
2021-08-03,95.5199966430664,96.79000091552734,95.01000213623047,96.61000061035156,92.00945281982422,2069900,,,,,,,,
2021-08-04,96.3499984741211,96.36000061035156,95.23999786376953,95.3499984741211,90.80943298339844,1870900,,,,,,,,
2021-08-05,95.58999633789062,95.58999633789062,94.16999816894531,95.41999816894531,90.8761215209961,2403000,,,,,,,,
2021-08-06,95.87999725341797,97.44000244140625,95.4000015258789,96.91999816894531,92.3046646118164,3067700,,,,,,,,
2021-08-09,97.16999816894531,97.58999633789062,96.70999908447266,97.12000274658203,92.49515533447266,1522000,,,,,,,,
2021-08-10,96.94999694824219,97.37999725341797,96.26000213623047,96.3499984741211,91.76180267333984,2120500,,,,,,,,
2021-08-11,96.5,97.1500015258789,95.77999877929688,97.08999633789062,92.46659088134766,2050700,,,,,,,,
2021-08-12,97.0999984741211,97.47000122070312,96.52999877929688,96.94000244140625,92.3237075805664,1803100,,,,,,,,
2021-08-13,97.06999969482422,97.16999816894531,96.01000213623047,96.12000274658203,91.54278564453125,1413400,,,,,,,,
2021-08-16,95.69000244140625,97.22000122070312,95.2300033569336,97.0999984741211,92.47610473632812,3565000,,,,,,,,
2021-08-17,96.5,96.52999877929688,94.55999755859375,95.66999816894531,91.11421203613281,3631800,,,,,,,,
2021-08-18,94.94000244140625,96.2699966430664,94.38999938964844,95.56999969482422,91.0189437866211,3890100,,,,,,,,
2021-08-19,95.47000122070312,96.97000122070312,95.33999633789062,96.19999694824219,91.61894989013672,1750300,,,,,,,,
2021-08-20,96.37000274658203,98.61000061035156,95.94999694824219,97.56999969482422,92.92372131347656,3638800,,,,,,,,
2021-08-23,97.37000274658203,98.20999908447266,97.23999786376953,97.29000091552734,92.65706634521484,1898500,,,,,,,,
2021-08-24,97.38999938964844,97.79000091552734,96.27999877929688,96.62999725341797,92.02848815917969,1601100,,,,,,,,
2021-08-25,96.54000091552734,97.0,96.1500015258789,96.22000122070312,91.63799285888672,1669900,,,,,,,,
2021-08-26,96.16000366210938,96.47000122070312,95.75,96.2300033569336,91.64753723144531,2663900,,,,,,,,
2021-08-27,96.55000305175781,97.6500015258789,96.0199966430664,97.48999786376953,92.84754943847656,2913300,,,,,,,,
2021-08-30,97.56999969482422,97.7300033569336,96.04000091552734,96.1500015258789,91.57134246826172,1922700,,,,,,,,
2021-08-31,96.33999633789062,97.30000305175781,96.05000305175781,96.33999633789062,91.75227355957031,2547100,,,,,,,,
2021-09-01,96.23999786376953,96.62999725341797,95.19000244140625,96.41000366210938,91.81898498535156,1872300,,,,,,,,
2021-09-02,96.44000244140625,97.05000305175781,95.9800033569336,96.3499984741211,91.76180267333984,2193900,,,,,,,,
2021-09-03,96.16999816894531,96.68000030517578,95.5,96.2300033569336,91.64753723144531,1405300,,,,,,,,
2021-09-07,95.7300033569336,95.9000015258789,94.12999725341797,94.26000213623047,89.77135467529297,1803500,,,,,,,,
2021-09-08,94.26000213623047,94.73999786376953,94.05000305175781,94.29000091552734,89.79991149902344,2279800,,,,,,,,
2021-09-09,94.18000030517578,94.47000122070312,93.19000244140625,93.22000122070312,88.78086853027344,2095800,,,,,,,,
2021-09-10,93.2699966430664,93.7699966430664,92.3499984741211,93.12000274658203,88.68563079833984,1943200,,,,,,,,
2021-09-13,93.6500015258789,94.33999633789062,92.97000122070312,94.0,89.52371978759766,2506700,,,,,,,,
2021-09-14,93.91000366210938,94.2300033569336,92.91000366210938,93.19999694824219,88.7618408203125,2455900,,,,,,,,
2021-09-15,93.30999755859375,93.70999908447266,92.62000274658203,93.30999755859375,88.86658477783203,2546200,,,,,,,,
2021-09-16,93.37000274658203,93.37000274658203,92.54000091552734,92.98999786376953,88.56180572509766,1482000,,,,,,,,
2021-09-17,92.66999816894531,92.95999908447266,92.16999816894531,92.61000061035156,88.19991302490234,4029700,,,,,,,,
2021-09-20,91.94000244140625,92.47000122070312,91.13999938964844,92.20999908447266,87.81897735595703,2250400,,,,,,,,
2021-09-21,92.38999938964844,93.26000213623047,92.02999877929688,92.06999969482422,87.68562316894531,1882100,,,,,,,,
2021-09-22,92.75,92.76000213623047,91.81999969482422,92.04000091552734,87.65706634521484,1894900,,,,,,,,
2021-09-23,92.2699966430664,92.4800033569336,91.4800033569336,91.56999969482422,87.20944213867188,2424600,,,,,,,,
2021-09-24,91.93000030517578,92.29000091552734,91.30000305175781,91.55999755859375,87.19992065429688,1690100,,,,,,,,
2021-09-27,91.45999908447266,92.29000091552734,90.6500015258789,90.68000030517578,86.3618392944336,2155000,,,,,,,,
2021-09-28,90.6500015258789,91.0,89.87999725341797,90.3499984741211,86.04753875732422,3803800,,,,,,,,
2021-09-29,89.7300033569336,91.98999786376953,89.7300033569336,91.13999938964844,86.7999038696289,2531300,,,,,,,,
2021-09-30,91.51000213623047,92.0199966430664,90.3499984741211,90.38999938964844,86.08562469482422,2472900,,,,,,,,
2021-10-01,90.69999694824219,91.63999938964844,89.68000030517578,90.94000244140625,86.60942840576172,2685800,,,,,,,,
2021-10-04,90.9000015258789,91.5,89.91999816894531,90.30999755859375,86.0094223022461,2831100,,,,,,,,
2021-10-05,90.94999694824219,91.66000366210938,90.4800033569336,91.26000213623047,86.91419219970703,2973300,,,,,,,,
2021-10-06,91.01000213623047,92.4000015258789,90.68000030517578,92.2699966430664,87.97250366210938,2269700,,,,,,,,
2021-10-07,92.66000366210938,93.33000183105469,91.06999969482422,91.13999938964844,86.8951187133789,3075200,,,,,,,,
2021-10-08,91.25,91.73999786376953,90.31999969482422,90.93000030517578,86.6949234008789,2023600,,,,,,,,
2021-10-11,91.06999969482422,92.43000030517578,91.06999969482422,91.19999694824219,86.95233917236328,1842000,,,,,,,,
2021-10-12,91.20999908447266,91.44999694824219,89.97000122070312,90.5199966430664,86.30400848388672,2356700,,,,,,,,
2021-10-13,90.43000030517578,90.93000030517578,89.5,90.81999969482422,86.59004211425781,1887800,,,,,,,,
2021-10-14,90.25,91.18000030517578,89.3499984741211,90.01000213623047,85.81776428222656,3635000,,,,,,,,
2021-10-15,90.52999877929688,92.2699966430664,89.87999725341797,91.25,87.00001525878906,3179700,,,,,,,,
2021-10-18,90.98999786376953,91.05000305175781,89.94000244140625,90.33999633789062,86.13239288330078,2419400,,,,,,,,
2021-10-19,90.87999725341797,92.7300033569336,90.5999984741211,92.62000274658203,88.30619812011719,2674000,,,,,,,,
2021-10-20,92.93000030517578,94.54000091552734,92.81999969482422,94.5,90.0986328125,2562100,,,,,,,,
2021-10-21,94.70999908447266,94.79000091552734,93.30000305175781,94.62999725341797,90.22257232666016,3149800,,,,,,,,
2021-10-22,94.88999938964844,96.48999786376953,94.68000030517578,95.62000274658203,91.1664810180664,2542800,,,,,,,,
2021-10-25,95.62999725341797,96.6500015258789,95.20999908447266,96.3499984741211,91.86246490478516,2235500,,,,,,,,
2021-10-26,96.41000366210938,96.9000015258789,96.13999938964844,96.25,91.76712799072266,1989700,,,,,,,,
2021-10-27,96.5199966430664,96.5199966430664,94.19999694824219,94.30000305175781,89.90796661376953,1739300,,,,,,,,
2021-10-28,94.55000305175781,95.81999969482422,94.41999816894531,95.69000244140625,91.23322296142578,1315000,,,,,,,,
2021-10-29,95.88999938964844,95.98999786376953,94.66999816894531,94.87999725341797,90.46094512939453,2128200,,,,,,,,
2021-11-01,94.83999633789062,95.08999633789062,93.08000183105469,94.69999694824219,90.2893295288086,1945400,,,,,,,,
2021-11-02,94.91999816894531,94.94000244140625,94.20999908447266,94.62000274658203,90.21305084228516,2053900,,,,,,,,
2021-11-03,94.4800033569336,95.5,93.80999755859375,95.1500015258789,90.7183837890625,2139700,,,,,,,,
2021-11-04,94.72000122070312,95.97000122070312,94.12999725341797,94.56999969482422,90.1653823852539,3018400,,,,,,,,
2021-11-05,94.86000061035156,96.68000030517578,94.58999633789062,95.83999633789062,91.37622833251953,2170200,,,,,,,,
2021-11-08,95.94000244140625,96.61000061035156,95.54000091552734,96.41000366210938,91.91970825195312,2074400,,,,,,,,
2021-11-09,96.01000213623047,96.36000061035156,94.7300033569336,95.44999694824219,91.00438690185547,2807900,,,,,,,,
2021-11-10,95.5,96.25,95.23999786376953,95.70999908447266,91.25228881835938,1694000,,,,,,,,
2021-11-11,95.11000061035156,96.11000061035156,94.88999938964844,95.86000061035156,91.39527893066406,1566900,,,,,,,,
2021-11-12,96.0199966430664,96.44000244140625,95.30000305175781,96.16999816894531,91.69084930419922,1778900,,,,,,,,
2021-11-15,96.44999694824219,96.48999786376953,93.70999908447266,93.9800033569336,89.60285186767578,2304200,,,,,,,,
2021-11-16,94.0999984741211,95.08000183105469,93.83000183105469,93.87999725341797,89.50750732421875,2256200,,,,,,,,
2021-11-17,93.62000274658203,94.13999938964844,90.69999694824219,90.7300033569336,86.50422668457031,4601700,,,,,,,,
2021-11-18,90.51000213623047,91.77999877929688,89.86000061035156,90.72000122070312,86.49471282958984,2663500,,,,,,,,
2021-11-19,90.3499984741211,91.2300033569336,89.66000366210938,90.30000305175781,86.09425354003906,2581400,,,,,,,,
