date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SHLRF')","('high', 'SHLRF')","('low', 'SHLRF')","('close', 'SHLRF')","('adj_close', 'SHLRF')","('volume', 'SHLRF')","('currency', '')"
2022-06-06,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-07,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-08,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-09,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-10,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-13,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-14,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-15,167.0,167.0,167.0,167.0,156.89761352539062,100,,,,,,,,
2022-06-16,167.0,167.0,167.0,167.0,156.89761352539062,0,,,,,,,,
2022-06-17,168.25,168.25,168.25,168.25,158.07199096679688,100,,,,,,,,
2022-06-21,170.0,170.0,170.0,170.0,159.7161407470703,100,,,,,,,,
2022-06-22,170.0,170.0,170.0,170.0,159.7161407470703,1500,,,,,,,,
2022-06-23,170.0,170.0,170.0,170.0,159.7161407470703,0,,,,,,,,
2022-06-24,170.0,170.0,170.0,170.0,159.7161407470703,0,,,,,,,,
2022-06-27,170.0,170.0,170.0,170.0,159.7161407470703,0,,,,,,,,
2022-06-28,170.0,170.0,170.0,170.0,159.7161407470703,0,,,,,,,,
2022-06-29,170.0,170.0,170.0,170.0,159.7161407470703,400,,,,,,,,
2022-06-30,170.0,170.0,170.0,170.0,159.7161407470703,0,,,,,,,,
2022-07-01,172.25,172.25,172.25,172.25,161.83001708984375,100,,,,,,,,
2022-07-05,172.25,172.25,172.25,172.25,161.83001708984375,0,,,,,,,,
2022-07-06,179.0,179.0,179.0,179.0,168.17169189453125,100,,,,,,,,
2022-07-07,179.0,179.0,179.0,179.0,168.17169189453125,0,,,,,,,,
2022-07-08,179.0,179.0,179.0,179.0,168.17169189453125,0,,,,,,,,
2022-07-11,179.0,179.0,179.0,179.0,168.17169189453125,0,,,,,,,,
2022-07-12,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,171.20628356933594,200,,,,,,,,
2022-07-13,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,171.20628356933594,0,,,,,,,,
2022-07-14,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,171.20628356933594,0,,,,,,,,
2022-07-15,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,171.20628356933594,0,,,,,,,,
2022-07-18,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,171.20628356933594,0,,,,,,,,
2022-07-19,186.0,186.0,186.0,186.0,174.7482452392578,0,,,,,,,,
2022-07-20,186.0,186.0,186.0,186.0,174.7482452392578,0,,,,,,,,
2022-07-21,186.0,186.0,186.0,186.0,174.7482452392578,0,,,,,,,,
2022-07-22,180.5,180.5,180.5,180.5,169.58094787597656,100,,,,,,,,
2022-07-25,180.5,180.5,180.5,180.5,169.58094787597656,0,,,,,,,,
2022-07-26,173.9499969482422,173.9499969482422,173.9499969482422,173.9499969482422,163.4271697998047,100,,,,,,,,
2022-07-27,173.9499969482422,173.9499969482422,173.9499969482422,173.9499969482422,163.4271697998047,0,,,,,,,,
2022-07-28,173.9499969482422,173.9499969482422,173.9499969482422,173.9499969482422,163.4271697998047,0,,,,,,,,
2022-07-29,173.9499969482422,173.9499969482422,173.9499969482422,173.9499969482422,163.4271697998047,0,,,,,,,,
2022-08-01,183.5,183.5,183.5,183.5,172.39947509765625,100,,,,,,,,
2022-08-02,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-03,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-04,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-05,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-08,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-09,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-10,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-11,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-12,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-15,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-16,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-17,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-18,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-19,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-22,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-23,183.5,183.5,183.5,183.5,172.39947509765625,0,,,,,,,,
2022-08-24,174.5,174.5,174.5,174.5,163.94390869140625,200,,,,,,,,
2022-08-25,174.5,174.5,174.5,174.5,163.94390869140625,0,,,,,,,,
2022-08-26,182.25,182.75,182.25,182.75,171.69482421875,100,,,,,,,,
2022-08-29,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-08-30,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-08-31,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-09-01,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-09-02,182.75,182.75,182.75,182.75,171.69482421875,1000,,,,,,,,
2022-09-06,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-09-07,182.75,182.75,182.75,182.75,171.69482421875,0,,,,,,,,
2022-09-08,174.94000244140625,174.94000244140625,174.94000244140625,174.94000244140625,164.3572998046875,500,,,,,,,,
2022-09-09,179.10000610351562,179.60000610351562,179.07000732421875,179.07000732421875,168.23745727539062,400,,,,,,,,
2022-09-12,179.07000732421875,179.07000732421875,179.07000732421875,179.07000732421875,168.23745727539062,0,,,,,,,,
2022-09-13,179.07000732421875,179.07000732421875,179.07000732421875,179.07000732421875,168.23745727539062,0,,,,,,,,
2022-09-14,179.07000732421875,179.07000732421875,179.07000732421875,179.07000732421875,168.23745727539062,0,,,,,,,,
2022-09-15,162.0,162.0,162.0,162.0,152.2000732421875,100,,,,,,,,
2022-09-16,162.0,162.0,162.0,162.0,152.2000732421875,0,,,,,,,,
2022-09-19,162.0,162.0,162.0,162.0,152.2000732421875,0,,,,,,,,
2022-09-20,162.0,162.0,162.0,162.0,152.2000732421875,0,,,,,,,,
2022-09-21,162.0,162.0,162.0,162.0,152.2000732421875,0,,,,,,,,
2022-09-22,162.0,162.0,162.0,162.0,152.2000732421875,1000,,,,,,,,
2022-09-23,145.0,145.0,145.0,145.0,136.22845458984375,100,,,,,,,,
2022-09-26,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-09-27,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-09-28,152.6999969482422,152.6999969482422,152.6999969482422,152.6999969482422,143.46266174316406,500,,,,,,,,
2022-09-29,145.0,145.0,145.0,145.0,136.22845458984375,100,,,,,,,,
2022-09-30,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-03,152.25,152.25,145.0,145.0,136.22845458984375,100,,,,,,,,
2022-10-04,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-05,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-06,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-07,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-10,145.0,145.0,145.0,145.0,136.22845458984375,0,,,,,,,,
2022-10-11,152.44000244140625,152.44000244140625,152.44000244140625,152.44000244140625,143.21839904785156,100,,,,,,,,
2022-10-12,152.0,152.0,152.0,152.0,142.80502319335938,1200,,,,,,,,
2022-10-13,152.0,152.0,152.0,152.0,142.80502319335938,1000,,,,,,,,
2022-10-14,152.0,152.0,152.0,152.0,142.80502319335938,100,,,,,,,,
2022-10-17,152.0,152.0,152.0,152.0,142.80502319335938,0,,,,,,,,
2022-10-18,161.89999389648438,161.89999389648438,161.89999389648438,161.89999389648438,152.1061248779297,300,,,,,,,,
2022-10-19,161.89999389648438,161.89999389648438,161.89999389648438,161.89999389648438,152.1061248779297,0,,,,,,,,
2022-10-20,161.89999389648438,161.89999389648438,161.89999389648438,161.89999389648438,152.1061248779297,0,,,,,,,,
2022-10-21,161.89999389648438,161.89999389648438,161.89999389648438,161.89999389648438,152.1061248779297,0,,,,,,,,
2022-10-24,156.75,156.75,156.75,156.75,147.2676544189453,100,,,,,,,,
2022-10-25,156.75,156.75,156.75,156.75,147.2676544189453,0,,,,,,,,
2022-10-26,161.0,161.0,161.0,161.0,151.2605743408203,300,,,,,,,,
2022-10-27,164.0,164.0,164.0,164.0,154.07907104492188,100,,,,,,,,
2022-10-28,164.0,164.0,164.0,164.0,154.07907104492188,0,,,,,,,,
2022-10-31,165.52000427246094,165.52000427246094,165.52000427246094,165.52000427246094,155.5071258544922,100,,,,,,,,
2022-11-01,165.52000427246094,165.52000427246094,165.52000427246094,165.52000427246094,155.5071258544922,0,,,,,,,,
2022-11-02,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,100,,,,,,,,
2022-11-03,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-04,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-07,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-08,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-09,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-10,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,154.64279174804688,0,,,,,,,,
2022-11-11,198.2100067138672,198.2100067138672,198.2100067138672,198.2100067138672,186.2196044921875,100,,,,,,,,
2022-11-14,188.0,188.0,187.0,187.0,175.68772888183594,100,,,,,,,,
2022-11-15,187.0,187.0,187.0,187.0,175.68772888183594,0,,,,,,,,
2022-11-16,187.0,187.0,187.0,187.0,175.68772888183594,0,,,,,,,,
2022-11-17,187.0,187.0,187.0,187.0,175.68772888183594,0,,,,,,,,
2022-11-18,187.0,187.0,187.0,187.0,175.68772888183594,0,,,,,,,,
2022-11-21,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,100,,,,,,,,
2022-11-22,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-11-23,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-11-25,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-11-28,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-11-29,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-11-30,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-12-01,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-12-02,173.8000030517578,173.8000030517578,173.8000030517578,173.8000030517578,163.2862548828125,0,,,,,,,,
2022-12-05,180.5399932861328,180.5399932861328,180.5399932861328,180.5399932861328,169.61851501464844,100,,,,,,,,
2022-12-06,180.5399932861328,180.5399932861328,180.5399932861328,180.5399932861328,169.61851501464844,0,,,,,,,,
2022-12-07,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,100,,,,,,,,
2022-12-08,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-09,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-12,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-13,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-14,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-15,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-16,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-19,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-20,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-21,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-22,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-23,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-27,180.1300048828125,180.1300048828125,180.1300048828125,180.1300048828125,169.23333740234375,0,,,,,,,,
2022-12-28,179.0500030517578,179.0500030517578,179.0500030517578,179.0500030517578,168.2186737060547,1400,,,,,,,,
2022-12-29,179.17999267578125,179.17999267578125,179.17999267578125,179.17999267578125,168.3407745361328,100,,,,,,,,
2022-12-30,179.17999267578125,179.17999267578125,179.17999267578125,179.17999267578125,168.3407745361328,0,,,,,,,,
2023-01-03,185.5,190.77999877929688,182.0,182.0,170.99020385742188,3800,,,,,,,,
2023-01-04,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-05,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-06,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-09,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-10,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-11,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-12,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-13,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-17,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2023-01-18,200.0,200.0,200.0,200.0,187.9013214111328,200,,,,,,,,
2023-01-19,200.0,200.0,200.0,200.0,187.9013214111328,0,,,,,,,,
2023-01-20,200.0,200.0,200.0,200.0,187.9013214111328,0,,,,,,,,
2023-01-23,200.0,200.0,200.0,200.0,187.9013214111328,0,,,,,,,,
2023-01-24,205.0,205.0,205.0,205.0,192.59886169433594,100,,,,,,,,
2023-01-25,205.0,205.0,205.0,205.0,192.59886169433594,0,,,,,,,,
2023-01-26,205.0,205.0,205.0,205.0,192.59886169433594,0,,,,,,,,
2023-01-27,207.5,207.5,207.5,207.5,194.9476318359375,100,,,,,,,,
2023-01-30,207.5,207.5,207.5,207.5,194.9476318359375,0,,,,,,,,
2023-01-31,197.5,197.5,197.5,197.5,185.55255126953125,100,,,,,,,,
2023-02-01,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-02,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-03,197.5,197.5,197.5,197.5,185.55255126953125,900,,,,,,,,
2023-02-06,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-07,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-08,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-09,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-10,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-13,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-14,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-15,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-16,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-17,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-21,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-22,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-23,197.5,197.5,197.5,197.5,185.55255126953125,0,,,,,,,,
2023-02-24,207.0,207.0,207.0,207.0,194.4778594970703,100,,,,,,,,
2023-02-27,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-02-28,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-01,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-02,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-03,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-06,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-07,207.0,207.0,207.0,207.0,194.4778594970703,0,,,,,,,,
2023-03-08,215.0,215.0,209.5,209.5,196.82664489746094,200,,,,,,,,
2023-03-09,215.75,215.75,215.75,215.75,202.6985626220703,100,,,,,,,,
2023-03-10,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-13,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-14,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-15,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-16,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-17,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-20,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-21,215.75,215.75,215.75,215.75,202.6985626220703,0,,,,,,,,
2023-03-22,230.5,230.5,230.5,230.5,216.55628967285156,100,,,,,,,,
2023-03-23,230.5,230.5,230.5,230.5,216.55628967285156,0,,,,,,,,
2023-03-24,230.5,230.5,230.5,230.5,216.55628967285156,0,,,,,,,,
2023-03-27,230.5,230.5,230.5,230.5,216.55628967285156,0,,,,,,,,
2023-03-28,230.5,230.5,230.5,230.5,216.55628967285156,0,,,,,,,,
2023-03-29,230.5,230.5,230.5,230.5,216.55628967285156,0,,,,,,,,
2023-03-30,230.5,230.5,230.5,230.5,220.7285614013672,0,,,,,,,,
2023-03-31,230.5,230.5,230.5,230.5,220.7285614013672,0,,,,,,,,
2023-04-03,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,900,,,,,,,,
2023-04-04,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-05,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-06,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-10,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-11,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-12,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-13,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-14,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-17,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-18,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-19,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-20,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-21,209.24000549316406,209.24000549316406,209.24000549316406,209.24000549316406,200.36984252929688,0,,,,,,,,
2023-04-24,217.25,217.25,217.25,217.25,208.04026794433594,100,,,,,,,,
2023-04-25,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-04-26,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-04-27,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-04-28,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-01,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-02,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-03,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-04,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-05,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-08,217.25,217.25,217.25,217.25,208.04026794433594,0,,,,,,,,
2023-05-09,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,100,,,,,,,,
2023-05-10,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,0,,,,,,,,
2023-05-11,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,0,,,,,,,,
2023-05-12,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,0,,,,,,,,
2023-05-15,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,0,,,,,,,,
2023-05-16,211.7899932861328,211.7899932861328,211.7899932861328,211.7899932861328,202.8117218017578,0,,,,,,,,
2023-05-17,207.0,210.0,207.0,209.6999969482422,200.81031799316406,100,,,,,,,,
2023-05-18,209.6999969482422,209.6999969482422,209.6999969482422,209.6999969482422,200.81031799316406,0,,,,,,,,
2023-05-19,209.6999969482422,209.6999969482422,209.6999969482422,209.6999969482422,200.81031799316406,0,,,,,,,,
2023-05-22,209.64999389648438,211.3000030517578,209.64999389648438,211.3000030517578,202.34249877929688,200,,,,,,,,
2023-05-23,211.3000030517578,211.3000030517578,211.3000030517578,211.3000030517578,202.34249877929688,0,,,,,,,,
2023-05-24,211.3000030517578,211.3000030517578,211.3000030517578,211.3000030517578,202.34249877929688,0,,,,,,,,
2023-05-25,200.0,200.0,200.0,200.0,191.52154541015625,200,,,,,,,,
2023-05-26,200.0,200.0,200.0,200.0,191.52154541015625,0,,,,,,,,
2023-05-30,200.0,200.0,200.0,200.0,191.52154541015625,0,,,,,,,,
2023-05-31,200.0,200.0,200.0,200.0,191.52154541015625,0,,,,,,,,
2023-06-01,201.3000030517578,201.3000030517578,201.3000030517578,201.3000030517578,192.7664337158203,100,,,,,,,,
2023-06-02,206.1199951171875,206.1199951171875,206.1199951171875,206.1199951171875,197.382080078125,100,,,,,,,,
2023-06-05,206.1199951171875,206.1199951171875,206.1199951171875,206.1199951171875,197.382080078125,0,,,,,,,,
2023-06-06,206.1199951171875,206.1199951171875,206.1199951171875,206.1199951171875,197.382080078125,0,,,,,,,,
2023-06-07,206.1199951171875,206.1199951171875,206.1199951171875,206.1199951171875,197.382080078125,0,,,,,,,,
2023-06-08,199.8699951171875,199.8699951171875,199.8699951171875,199.8699951171875,191.39703369140625,200,,,,,,,,
2023-06-09,206.0,211.0,206.0,209.0,200.1400146484375,100,,,,,,,,
2023-06-12,209.0,209.0,209.0,209.0,200.1400146484375,0,,,,,,,,
2023-06-13,203.8000030517578,203.8000030517578,203.8000030517578,203.8000030517578,195.1604461669922,100,,,,,,,,
2023-06-14,203.8000030517578,203.8000030517578,203.8000030517578,203.8000030517578,195.1604461669922,0,,,,,,,,
2023-06-15,203.8000030517578,203.8000030517578,203.8000030517578,203.8000030517578,195.1604461669922,0,,,,,,,,
2023-06-16,220.25,220.25,219.22000122070312,219.22000122070312,209.9267578125,1500,,,,,,,,
2023-06-20,210.0,211.0,205.0,205.0,196.30958557128906,300,,,,,,,,
2023-06-21,205.0,205.0,205.0,205.0,196.30958557128906,0,,,,,,,,
2023-06-22,205.0,205.0,205.0,205.0,196.30958557128906,0,,,,,,,,
2023-06-23,205.0,205.0,205.0,205.0,196.30958557128906,0,,,,,,,,
2023-06-26,205.0,205.0,205.0,205.0,196.30958557128906,0,,,,,,,,
2023-06-27,205.0,205.0,205.0,205.0,196.30958557128906,0,,,,,,,,
2023-06-28,212.92999267578125,212.92999267578125,212.92999267578125,212.92999267578125,203.9033966064453,100,,,,,,,,
2023-06-29,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,100,,,,,,,,
2023-06-30,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-03,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-05,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-06,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-07,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-10,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-11,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-12,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-13,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-14,209.83999633789062,209.83999633789062,209.83999633789062,209.83999633789062,200.94439697265625,0,,,,,,,,
2023-07-17,230.0,230.0,230.0,230.0,220.249755859375,100,,,,,,,,
2023-07-18,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-19,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-20,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-21,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-24,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-25,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-26,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-27,230.0,230.0,230.0,230.0,220.249755859375,0,,,,,,,,
2023-07-28,224.0,224.0,224.0,224.0,214.50411987304688,100,,,,,,,,
2023-07-31,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-01,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-02,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-03,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-04,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-07,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
2023-08-08,224.0,224.0,224.0,224.0,214.50411987304688,0,,,,,,,,
