date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SBET')","('high', 'SBET')","('low', 'SBET')","('close', 'SBET')","('adj_close', 'SBET')","('volume', 'SBET')","('currency', '')"
2021-01-19,590.4000244140625,660.0,576.0,655.2000122070312,655.2000122070312,1843,,,,,,,,
2021-01-20,676.7999877929688,765.5999755859375,660.0,765.5999755859375,765.5999755859375,2080,,,,,,,,
2021-01-21,748.7999877929688,768.0,710.4000244140625,758.4000244140625,758.4000244140625,728,,,,,,,,
2021-01-22,758.4000244140625,760.7999877929688,712.7999877929688,741.5999755859375,741.5999755859375,646,,,,,,,,
2021-01-25,736.7999877929688,765.5999755859375,672.0,712.7999877929688,712.7999877929688,765,,,,,,,,
2021-01-26,712.7999877929688,717.5999755859375,602.4000244140625,619.2000122070312,619.2000122070312,1447,,,,,,,,
2021-01-27,604.7999877929688,667.2000122070312,585.5999755859375,643.2000122070312,643.2000122070312,482,,,,,,,,
2021-01-28,652.7999877929688,696.0,650.4000244140625,691.2000122070312,691.2000122070312,366,,,,,,,,
2021-01-29,705.5999755859375,739.2000122070312,686.4000244140625,696.0,696.0,268,,,,,,,,
2021-02-01,708.0,739.2000122070312,696.0,712.7999877929688,712.7999877929688,258,,,,,,,,
2021-02-02,732.0,780.0,703.2000122070312,739.2000122070312,739.2000122070312,523,,,,,,,,
2021-02-03,732.0,739.2000122070312,710.4000244140625,712.7999877929688,712.7999877929688,218,,,,,,,,
2021-02-04,715.2000122070312,727.2000122070312,681.5999755859375,684.0,684.0,316,,,,,,,,
2021-02-05,686.4000244140625,715.2000122070312,674.4000244140625,693.5999755859375,693.5999755859375,210,,,,,,,,
2021-02-08,674.4000244140625,712.7999877929688,674.4000244140625,705.5999755859375,705.5999755859375,186,,,,,,,,
2021-02-09,710.4000244140625,727.2000122070312,691.2000122070312,715.2000122070312,715.2000122070312,624,,,,,,,,
2021-02-10,722.4000244140625,744.0,686.4000244140625,705.5999755859375,705.5999755859375,428,,,,,,,,
2021-02-11,708.0,715.2000122070312,664.7999877929688,679.2000122070312,679.2000122070312,199,,,,,,,,
2021-02-12,676.7999877929688,712.7999877929688,672.0,691.2000122070312,691.2000122070312,71,,,,,,,,
2021-02-16,715.2000122070312,744.0,696.0,734.4000244140625,734.4000244140625,669,,,,,,,,
2021-02-17,729.5999755859375,729.5999755859375,672.0,705.5999755859375,705.5999755859375,281,,,,,,,,
2021-02-18,717.5999755859375,744.0,676.7999877929688,715.2000122070312,715.2000122070312,455,,,,,,,,
2021-02-19,729.5999755859375,907.2000122070312,724.7999877929688,878.4000244140625,878.4000244140625,3735,,,,,,,,
2021-02-22,840.0,914.4000244140625,804.0,818.4000244140625,818.4000244140625,1998,,,,,,,,
2021-02-23,784.7999877929688,784.7999877929688,607.2000122070312,703.2000122070312,703.2000122070312,1398,,,,,,,,
2021-02-24,722.4000244140625,756.0,720.0,734.4000244140625,734.4000244140625,417,,,,,,,,
2021-02-25,739.2000122070312,772.7999877929688,633.5999755859375,657.5999755859375,657.5999755859375,327,,,,,,,,
2021-02-26,648.0,679.2000122070312,612.0,657.5999755859375,657.5999755859375,283,,,,,,,,
2021-03-01,648.0,688.7999877929688,648.0,667.2000122070312,667.2000122070312,142,,,,,,,,
2021-03-02,652.7999877929688,705.5999755859375,626.4000244140625,628.7999877929688,628.7999877929688,1094,,,,,,,,
2021-03-03,636.0,636.0,564.0,571.2000122070312,571.2000122070312,379,,,,,,,,
2021-03-04,576.0,576.0,508.79998779296875,525.5999755859375,525.5999755859375,345,,,,,,,,
2021-03-05,530.4000244140625,556.7999877929688,422.3999938964844,504.0,504.0,745,,,,,,,,
2021-03-08,523.2000122070312,556.7999877929688,506.3999938964844,508.79998779296875,508.79998779296875,328,,,,,,,,
2021-03-09,537.5999755859375,568.7999877929688,537.5999755859375,561.5999755859375,561.5999755859375,178,,,,,,,,
2021-03-10,566.4000244140625,600.0,535.2000122070312,544.7999877929688,544.7999877929688,291,,,,,,,,
2021-03-11,561.5999755859375,595.2000122070312,559.2000122070312,576.0,576.0,131,,,,,,,,
2021-03-12,573.5999755859375,585.5999755859375,564.0,568.7999877929688,568.7999877929688,104,,,,,,,,
2021-03-15,568.7999877929688,614.4000244140625,568.7999877929688,602.4000244140625,602.4000244140625,163,,,,,,,,
2021-03-16,614.4000244140625,643.2000122070312,604.7999877929688,626.4000244140625,626.4000244140625,198,,,,,,,,
2021-03-17,614.4000244140625,631.2000122070312,576.0,604.7999877929688,604.7999877929688,813,,,,,,,,
2021-03-18,607.2000122070312,652.7999877929688,607.2000122070312,640.7999877929688,640.7999877929688,261,,,,,,,,
2021-03-19,648.0,681.5999755859375,638.4000244140625,672.0,672.0,523,,,,,,,,
2021-03-22,669.5999755859375,669.5999755859375,652.7999877929688,667.2000122070312,667.2000122070312,160,,,,,,,,
2021-03-23,662.4000244140625,667.2000122070312,616.7999877929688,636.0,636.0,317,,,,,,,,
2021-03-24,624.0,720.0,609.5999755859375,633.5999755859375,633.5999755859375,1461,,,,,,,,
2021-03-25,621.5999755859375,684.0,607.2000122070312,669.5999755859375,669.5999755859375,421,,,,,,,,
2021-03-26,722.4000244140625,768.0,686.4000244140625,710.4000244140625,710.4000244140625,616,,,,,,,,
2021-03-29,765.5999755859375,895.2000122070312,751.2000122070312,840.0,840.0,2373,,,,,,,,
2021-03-30,804.0,876.0,744.0,840.0,840.0,1048,,,,,,,,
2021-03-31,840.0,888.0,825.5999755859375,868.7999877929688,868.7999877929688,447,,,,,,,,
2021-04-01,885.5999755859375,885.5999755859375,799.2000122070312,835.2000122070312,835.2000122070312,268,,,,,,,,
2021-04-05,842.4000244140625,864.0,794.4000244140625,830.4000244140625,830.4000244140625,293,,,,,,,,
2021-04-06,804.0,842.4000244140625,801.5999755859375,835.2000122070312,835.2000122070312,143,,,,,,,,
2021-04-07,806.4000244140625,847.2000122070312,799.2000122070312,835.2000122070312,835.2000122070312,47,,,,,,,,
2021-04-08,837.5999755859375,852.0,816.0,820.7999877929688,820.7999877929688,94,,,,,,,,
2021-04-09,799.2000122070312,820.7999877929688,777.5999755859375,794.4000244140625,794.4000244140625,73,,,,,,,,
2021-04-12,780.0,828.0,777.5999755859375,794.4000244140625,794.4000244140625,67,,,,,,,,
2021-04-13,794.4000244140625,796.7999877929688,751.2000122070312,760.7999877929688,760.7999877929688,99,,,,,,,,
2021-04-14,760.7999877929688,772.7999877929688,744.0,744.0,744.0,83,,,,,,,,
2021-04-15,739.2000122070312,739.2000122070312,684.0,688.7999877929688,688.7999877929688,31236,,,,,,,,
2021-04-16,1315.199951171875,1363.199951171875,900.0,926.4000244140625,926.4000244140625,394925,,,,,,,,
2021-04-19,792.0,864.0,760.7999877929688,859.2000122070312,859.2000122070312,13508,,,,,,,,
2021-04-20,820.7999877929688,820.7999877929688,698.4000244140625,700.7999877929688,700.7999877929688,5009,,,,,,,,
2021-04-21,686.4000244140625,840.0,664.7999877929688,780.0,780.0,5433,,,,,,,,
2021-04-22,765.5999755859375,782.4000244140625,708.0,722.4000244140625,722.4000244140625,1795,,,,,,,,
2021-04-23,705.5999755859375,763.2000122070312,693.5999755859375,712.7999877929688,712.7999877929688,3594,,,,,,,,
2021-04-26,696.0,739.2000122070312,693.5999755859375,698.4000244140625,698.4000244140625,1468,,,,,,,,
2021-04-27,708.0,741.5999755859375,698.4000244140625,703.2000122070312,703.2000122070312,870,,,,,,,,
2021-04-28,703.2000122070312,708.0,643.2000122070312,650.4000244140625,650.4000244140625,1037,,,,,,,,
2021-04-29,674.4000244140625,676.7999877929688,648.0,672.0,672.0,756,,,,,,,,
2021-04-30,662.4000244140625,696.0,631.2000122070312,696.0,696.0,1169,,,,,,,,
2021-05-03,660.0,698.4000244140625,660.0,681.5999755859375,681.5999755859375,604,,,,,,,,
2021-05-04,662.4000244140625,676.7999877929688,628.7999877929688,669.5999755859375,669.5999755859375,1227,,,,,,,,
2021-05-05,664.7999877929688,794.4000244140625,652.7999877929688,724.7999877929688,724.7999877929688,2993,,,,,,,,
2021-05-06,710.4000244140625,720.0,660.0,669.5999755859375,669.5999755859375,670,,,,,,,,
2021-05-07,669.5999755859375,686.4000244140625,631.2000122070312,667.2000122070312,667.2000122070312,453,,,,,,,,
2021-05-10,669.5999755859375,691.2000122070312,626.4000244140625,638.4000244140625,638.4000244140625,1134,,,,,,,,
2021-05-11,628.7999877929688,652.7999877929688,595.2000122070312,604.7999877929688,604.7999877929688,669,,,,,,,,
2021-05-12,612.0,616.7999877929688,559.2000122070312,561.5999755859375,561.5999755859375,567,,,,,,,,
2021-05-13,556.7999877929688,583.2000122070312,537.5999755859375,549.5999755859375,549.5999755859375,403,,,,,,,,
2021-05-14,547.2000122070312,600.0,542.4000244140625,595.2000122070312,595.2000122070312,272,,,,,,,,
2021-05-17,544.7999877929688,595.2000122070312,540.0,590.4000244140625,590.4000244140625,124,,,,,,,,
2021-05-18,592.7999877929688,592.7999877929688,573.5999755859375,588.0,588.0,148,,,,,,,,
2021-05-19,573.5999755859375,597.5999755859375,566.4000244140625,571.2000122070312,571.2000122070312,195,,,,,,,,
2021-05-20,571.2000122070312,583.2000122070312,566.4000244140625,580.7999877929688,580.7999877929688,210,,,,,,,,
2021-05-21,588.0,652.7999877929688,578.4000244140625,633.5999755859375,633.5999755859375,1897,,,,,,,,
2021-05-24,638.4000244140625,703.2000122070312,604.7999877929688,628.7999877929688,628.7999877929688,2161,,,,,,,,
2021-05-25,621.5999755859375,624.0,583.2000122070312,602.4000244140625,602.4000244140625,678,,,,,,,,
2021-05-26,590.4000244140625,600.0,573.5999755859375,592.7999877929688,592.7999877929688,447,,,,,,,,
2021-05-27,616.7999877929688,636.0,602.4000244140625,612.0,612.0,227,,,,,,,,
2021-05-28,624.0,628.7999877929688,590.4000244140625,628.7999877929688,628.7999877929688,270,,,,,,,,
2021-06-01,626.4000244140625,648.0,604.7999877929688,626.4000244140625,626.4000244140625,270,,,,,,,,
2021-06-02,636.0,703.2000122070312,624.0,698.4000244140625,698.4000244140625,2056,,,,,,,,
2021-06-03,686.4000244140625,691.2000122070312,636.0,676.7999877929688,676.7999877929688,495,,,,,,,,
2021-06-04,672.0,708.0,650.4000244140625,696.0,696.0,565,,,,,,,,
2021-06-07,703.2000122070312,703.2000122070312,674.4000244140625,686.4000244140625,686.4000244140625,191,,,,,,,,
2021-06-08,686.4000244140625,696.0,648.0,674.4000244140625,674.4000244140625,271,,,,,,,,
2021-06-09,667.2000122070312,672.0,650.4000244140625,652.7999877929688,652.7999877929688,261,,,,,,,,
2021-06-10,648.0,672.0,636.0,643.2000122070312,643.2000122070312,239,,,,,,,,
2021-06-11,648.0,669.5999755859375,643.2000122070312,652.7999877929688,652.7999877929688,352,,,,,,,,
2021-06-14,676.7999877929688,684.0,648.0,681.5999755859375,681.5999755859375,532,,,,,,,,
2021-06-15,669.5999755859375,792.0,669.5999755859375,734.4000244140625,734.4000244140625,3291,,,,,,,,
2021-06-16,748.7999877929688,936.0,648.0,686.4000244140625,686.4000244140625,9803,,,,,,,,
2021-06-17,720.0,732.0,655.2000122070312,684.0,684.0,880,,,,,,,,
2021-06-18,655.2000122070312,691.2000122070312,633.5999755859375,669.5999755859375,669.5999755859375,940,,,,,,,,
2021-06-21,657.5999755859375,664.7999877929688,626.4000244140625,652.7999877929688,652.7999877929688,723,,,,,,,,
2021-06-22,657.5999755859375,722.4000244140625,657.5999755859375,698.4000244140625,698.4000244140625,1990,,,,,,,,
2021-06-23,712.7999877929688,720.0,691.2000122070312,708.0,708.0,558,,,,,,,,
2021-06-24,708.0,708.0,674.4000244140625,696.0,696.0,211,,,,,,,,
2021-06-25,693.5999755859375,698.4000244140625,676.7999877929688,679.2000122070312,679.2000122070312,213,,,,,,,,
2021-06-28,681.5999755859375,717.5999755859375,681.5999755859375,715.2000122070312,715.2000122070312,223,,,,,,,,
2021-06-29,717.5999755859375,734.4000244140625,698.4000244140625,732.0,732.0,688,,,,,,,,
2021-06-30,753.5999755859375,784.7999877929688,708.0,746.4000244140625,746.4000244140625,1735,,,,,,,,
2021-07-01,739.2000122070312,770.4000244140625,708.0,756.0,756.0,729,,,,,,,,
2021-07-02,751.2000122070312,816.0,744.0,804.0,804.0,863,,,,,,,,
2021-07-06,806.4000244140625,852.0,784.7999877929688,837.5999755859375,837.5999755859375,1437,,,,,,,,
2021-07-07,840.0,924.0,828.0,897.5999755859375,897.5999755859375,3215,,,,,,,,
2021-07-08,868.7999877929688,921.5999755859375,816.0,900.0,900.0,1796,,,,,,,,
2021-07-09,912.0,1545.5999755859375,859.2000122070312,1137.5999755859375,1137.5999755859375,108926,,,,,,,,
2021-07-12,1963.199951171875,2145.60009765625,1300.800048828125,1358.4000244140625,1358.4000244140625,307415,,,,,,,,
2021-07-13,1152.0,1152.0,936.0,1003.2000122070312,1003.2000122070312,22340,,,,,,,,
2021-07-14,998.4000244140625,1192.800048828125,964.7999877929688,1017.5999755859375,1017.5999755859375,14225,,,,,,,,
2021-07-15,988.7999877929688,1020.0,900.0,950.4000244140625,950.4000244140625,5364,,,,,,,,
2021-07-16,945.5999755859375,1046.4000244140625,907.2000122070312,986.4000244140625,986.4000244140625,4018,,,,,,,,
2021-07-19,972.0,1473.5999755859375,924.0,1365.5999755859375,1365.5999755859375,166555,,,,,,,,
2021-07-20,1188.0,1252.800048828125,1051.199951171875,1161.5999755859375,1161.5999755859375,27318,,,,,,,,
2021-07-21,1161.5999755859375,1231.199951171875,1101.5999755859375,1159.199951171875,1159.199951171875,10041,,,,,,,,
2021-07-22,1154.4000244140625,1224.0,876.0,883.2000122070312,883.2000122070312,18017,,,,,,,,
2021-07-23,897.5999755859375,914.4000244140625,784.7999877929688,796.7999877929688,796.7999877929688,3860,,,,,,,,
2021-07-26,756.0,835.2000122070312,748.7999877929688,816.0,816.0,1764,,,,,,,,
2021-07-27,782.4000244140625,856.7999877929688,765.5999755859375,808.7999877929688,808.7999877929688,3049,,,,,,,,
2021-07-28,702.0,714.0,661.2000122070312,691.2000122070312,691.2000122070312,1981,,,,,,,,
2021-07-29,739.2000122070312,870.0,721.2000122070312,798.0,798.0,12540,,,,,,,,
2021-07-30,806.4000244140625,828.0,770.4000244140625,795.5999755859375,795.5999755859375,4148,,,,,,,,
2021-08-02,828.0,846.0,757.2000122070312,757.2000122070312,757.2000122070312,5283,,,,,,,,
2021-08-03,769.2000122070312,822.0,758.4000244140625,787.2000122070312,787.2000122070312,7181,,,,,,,,
2021-08-04,795.5999755859375,810.0,746.4000244140625,768.0,768.0,5292,,,,,,,,
2021-08-05,766.7999877929688,804.0,751.2000122070312,784.7999877929688,784.7999877929688,6118,,,,,,,,
2021-08-06,794.4000244140625,834.0,786.0,795.5999755859375,795.5999755859375,4653,,,,,,,,
2021-08-09,817.2000122070312,850.7999877929688,806.4000244140625,818.4000244140625,818.4000244140625,7521,,,,,,,,
2021-08-10,825.5999755859375,825.5999755859375,764.4000244140625,774.0,774.0,6308,,,,,,,,
2021-08-11,775.2000122070312,798.0,760.7999877929688,778.7999877929688,778.7999877929688,5438,,,,,,,,
2021-08-12,783.5999755859375,783.5999755859375,739.2000122070312,762.0,762.0,4274,,,,,,,,
2021-08-13,756.0,760.7999877929688,708.0,714.0,714.0,4864,,,,,,,,
2021-08-16,708.0,711.5999755859375,652.7999877929688,672.0,672.0,5682,,,,,,,,
2021-08-17,648.0,660.0,613.2000122070312,636.0,636.0,4687,,,,,,,,
2021-08-18,638.4000244140625,670.7999877929688,615.5999755859375,649.2000122070312,649.2000122070312,7334,,,,,,,,
2021-08-19,645.5999755859375,658.7999877929688,520.7999877929688,540.0,540.0,9880,,,,,,,,
2021-08-20,534.0,580.7999877929688,528.0,548.4000244140625,548.4000244140625,5288,,,,,,,,
2021-08-23,553.2000122070312,576.0,544.7999877929688,570.0,570.0,2137,,,,,,,,
2021-08-24,576.0,626.4000244140625,571.2000122070312,622.7999877929688,622.7999877929688,6691,,,,,,,,
2021-08-25,636.0,644.4000244140625,607.2000122070312,620.4000244140625,620.4000244140625,2625,,,,,,,,
2021-08-26,620.4000244140625,673.2000122070312,589.2000122070312,670.7999877929688,670.7999877929688,10188,,,,,,,,
2021-08-27,756.0,824.4000244140625,699.5999755859375,818.4000244140625,818.4000244140625,83058,,,,,,,,
2021-08-30,840.0,842.4000244140625,722.4000244140625,733.2000122070312,733.2000122070312,32159,,,,,,,,
2021-08-31,733.2000122070312,744.0,685.2000122070312,724.7999877929688,724.7999877929688,15558,,,,,,,,
2021-09-01,747.5999755859375,747.5999755859375,675.5999755859375,696.0,696.0,12387,,,,,,,,
2021-09-02,690.0,716.4000244140625,675.5999755859375,685.2000122070312,685.2000122070312,7903,,,,,,,,
2021-09-03,688.7999877929688,700.7999877929688,649.2000122070312,697.2000122070312,697.2000122070312,13446,,,,,,,,
2021-09-07,720.0,756.0,709.2000122070312,753.5999755859375,753.5999755859375,12449,,,,,,,,
2021-09-08,738.0,782.4000244140625,686.4000244140625,711.5999755859375,711.5999755859375,13478,,,,,,,,
2021-09-09,702.0,732.0,690.0,716.4000244140625,716.4000244140625,11313,,,,,,,,
2021-09-10,716.4000244140625,722.4000244140625,685.2000122070312,691.2000122070312,691.2000122070312,4981,,,,,,,,
2021-09-13,690.0,690.0,633.5999755859375,658.7999877929688,658.7999877929688,9463,,,,,,,,
2021-09-14,651.5999755859375,654.0,585.5999755859375,597.5999755859375,597.5999755859375,10843,,,,,,,,
2021-09-15,595.2000122070312,640.7999877929688,590.4000244140625,625.2000122070312,625.2000122070312,8273,,,,,,,,
2021-09-16,632.4000244140625,640.7999877929688,601.2000122070312,606.0,606.0,3715,,,,,,,,
2021-09-17,610.7999877929688,610.7999877929688,579.5999755859375,603.5999755859375,603.5999755859375,5971,,,,,,,,
2021-09-20,570.0,586.7999877929688,526.7999877929688,561.5999755859375,561.5999755859375,8629,,,,,,,,
2021-09-21,570.0,598.7999877929688,552.0,578.4000244140625,578.4000244140625,4710,,,,,,,,
2021-09-22,572.4000244140625,582.0,547.2000122070312,568.7999877929688,568.7999877929688,6623,,,,,,,,
2021-09-23,578.4000244140625,642.0,570.0,618.0,618.0,8983,,,,,,,,
2021-09-24,601.2000122070312,608.4000244140625,566.4000244140625,588.0,588.0,3637,,,,,,,,
2021-09-27,579.5999755859375,600.0,565.2000122070312,585.5999755859375,585.5999755859375,2783,,,,,,,,
2021-09-28,578.4000244140625,578.4000244140625,549.5999755859375,558.0,558.0,2335,,,,,,,,
2021-09-29,560.4000244140625,601.2000122070312,547.2000122070312,571.2000122070312,571.2000122070312,8334,,,,,,,,
2021-09-30,577.2000122070312,577.2000122070312,544.7999877929688,549.5999755859375,549.5999755859375,3100,,,,,,,,
2021-10-01,548.4000244140625,562.7999877929688,522.0,555.5999755859375,555.5999755859375,4612,,,,,,,,
2021-10-04,554.4000244140625,562.7999877929688,529.2000122070312,536.4000244140625,536.4000244140625,5580,,,,,,,,
2021-10-05,540.0,558.0,494.3999938964844,529.2000122070312,529.2000122070312,14012,,,,,,,,
2021-10-06,529.2000122070312,595.2000122070312,494.3999938964844,549.5999755859375,549.5999755859375,68159,,,,,,,,
2021-10-07,591.5999755859375,630.0,536.4000244140625,547.2000122070312,547.2000122070312,48354,,,,,,,,
2021-10-08,535.2000122070312,547.2000122070312,508.79998779296875,534.0,534.0,12588,,,,,,,,
2021-10-11,531.5999755859375,534.0,502.79998779296875,506.3999938964844,506.3999938964844,5918,,,,,,,,
2021-10-12,508.79998779296875,531.5999755859375,495.6000061035156,520.7999877929688,520.7999877929688,6879,,,,,,,,
2021-10-13,528.0,531.5999755859375,502.79998779296875,518.4000244140625,518.4000244140625,5930,,,,,,,,
2021-10-14,522.0,548.4000244140625,512.4000244140625,514.7999877929688,514.7999877929688,9257,,,,,,,,
2021-10-15,519.5999755859375,520.7999877929688,502.79998779296875,504.0,504.0,3562,,,,,,,,
2021-10-18,501.6000061035156,516.0,496.79998779296875,508.79998779296875,508.79998779296875,3877,,,,,,,,
2021-10-19,516.0,531.5999755859375,500.3999938964844,504.0,504.0,9028,,,,,,,,
2021-10-20,505.20001220703125,508.79998779296875,488.3999938964844,494.3999938964844,494.3999938964844,4523,,,,,,,,
2021-10-21,482.3999938964844,499.20001220703125,462.0,472.79998779296875,472.79998779296875,10365,,,,,,,,
2021-10-22,459.6000061035156,474.0,441.6000061035156,448.79998779296875,448.79998779296875,11528,,,,,,,,
2021-10-25,453.6000061035156,481.20001220703125,435.6000061035156,446.3999938964844,446.3999938964844,17419,,,,,,,,
2021-10-26,450.0,500.3999938964844,438.0,457.20001220703125,457.20001220703125,16625,,,,,,,,
2021-10-27,457.20001220703125,462.0,436.79998779296875,438.0,438.0,3868,,,,,,,,
2021-10-28,442.79998779296875,445.20001220703125,427.20001220703125,434.3999938964844,434.3999938964844,2548,,,,,,,,
2021-10-29,432.0,450.0,427.20001220703125,440.3999938964844,440.3999938964844,2268,,,,,,,,
2021-11-01,444.0,462.0,435.6000061035156,453.6000061035156,453.6000061035156,5364,,,,,,,,
2021-11-02,454.79998779296875,470.3999938964844,444.0,450.0,450.0,6308,,,,,,,,
2021-11-03,450.0,460.79998779296875,440.3999938964844,456.0,456.0,3587,,,,,,,,
2021-11-04,453.6000061035156,540.0,434.3999938964844,528.0,528.0,41134,,,,,,,,
2021-11-05,506.3999938964844,506.3999938964844,460.79998779296875,470.3999938964844,470.3999938964844,23776,,,,,,,,
2021-11-08,476.3999938964844,505.20001220703125,465.6000061035156,487.20001220703125,487.20001220703125,11951,,,,,,,,
2021-11-09,480.0,481.20001220703125,456.0,469.20001220703125,469.20001220703125,9631,,,,,,,,
2021-11-10,462.0,462.0,432.0,438.0,438.0,7353,,,,,,,,
2021-11-11,447.6000061035156,454.79998779296875,435.6000061035156,440.3999938964844,440.3999938964844,3335,,,,,,,,
2021-11-12,447.6000061035156,454.79998779296875,433.20001220703125,444.0,444.0,6253,,,,,,,,
2021-11-15,442.79998779296875,453.6000061035156,433.20001220703125,445.20001220703125,445.20001220703125,4095,,,,,,,,
2021-11-16,469.20001220703125,504.0,439.20001220703125,494.3999938964844,494.3999938964844,43303,,,,,,,,
2021-11-17,450.0,465.6000061035156,433.20001220703125,451.20001220703125,451.20001220703125,20051,,,,,,,,
2021-11-18,451.20001220703125,452.3999938964844,408.0,416.3999938964844,416.3999938964844,10096,,,,,,,,
2021-11-19,412.79998779296875,412.79998779296875,388.79998779296875,390.0,390.0,6116,,,,,,,,
2021-11-22,387.6000061035156,388.79998779296875,343.20001220703125,370.79998779296875,370.79998779296875,8162,,,,,,,,
2021-11-23,370.79998779296875,370.79998779296875,338.3999938964844,352.79998779296875,352.79998779296875,3476,,,,,,,,
2021-11-24,348.0,375.6000061035156,333.6000061035156,364.79998779296875,364.79998779296875,4997,,,,,,,,
2021-11-26,352.79998779296875,360.0,339.6000061035156,354.0,354.0,1240,,,,,,,,
2021-11-29,362.3999938964844,370.79998779296875,344.3999938964844,370.79998779296875,370.79998779296875,2743,,,,,,,,
2021-11-30,369.6000061035156,369.6000061035156,339.6000061035156,355.20001220703125,355.20001220703125,2319,,,,,,,,
2021-12-01,361.20001220703125,375.6000061035156,331.20001220703125,344.3999938964844,344.3999938964844,6498,,,,,,,,
2021-12-02,348.0,348.0,318.0,330.0,330.0,5706,,,,,,,,
2021-12-03,330.0,330.0,270.0,274.79998779296875,274.79998779296875,10685,,,,,,,,
2021-12-06,274.79998779296875,297.6000061035156,256.79998779296875,289.20001220703125,289.20001220703125,3941,,,,,,,,
2021-12-07,300.0,314.3999938964844,294.0,304.79998779296875,304.79998779296875,4750,,,,,,,,
2021-12-08,304.79998779296875,327.6000061035156,289.20001220703125,325.20001220703125,325.20001220703125,6130,,,,,,,,
2021-12-09,322.79998779296875,331.20001220703125,307.20001220703125,312.0,312.0,1665,,,,,,,,
2021-12-10,307.20001220703125,320.3999938964844,295.20001220703125,318.0,318.0,2373,,,,,,,,
2021-12-13,312.0,319.20001220703125,295.20001220703125,297.6000061035156,297.6000061035156,2470,,,,,,,,
2021-12-14,289.20001220703125,300.0,282.0,291.6000061035156,291.6000061035156,2611,,,,,,,,
2021-12-15,294.0,298.79998779296875,268.79998779296875,292.79998779296875,292.79998779296875,4019,,,,,,,,
2021-12-16,296.3999938964844,301.20001220703125,273.6000061035156,278.3999938964844,278.3999938964844,1917,,,,,,,,
2021-12-17,276.0,288.0,260.3999938964844,279.6000061035156,279.6000061035156,2236,,,,,,,,
2021-12-20,270.0,277.20001220703125,253.1999969482422,262.79998779296875,262.79998779296875,3734,,,,,,,,
2021-12-21,267.6000061035156,291.6000061035156,261.6000061035156,272.3999938964844,272.3999938964844,7878,,,,,,,,
2021-12-22,272.3999938964844,292.79998779296875,270.0,280.79998779296875,280.79998779296875,4824,,,,,,,,
2021-12-23,284.3999938964844,339.6000061035156,277.20001220703125,302.3999938964844,302.3999938964844,15811,,,,,,,,
2021-12-27,300.0,300.0,283.20001220703125,291.6000061035156,291.6000061035156,4977,,,,,,,,
2021-12-28,286.79998779296875,291.6000061035156,265.20001220703125,276.0,276.0,3797,,,,,,,,
2021-12-29,279.6000061035156,291.6000061035156,271.20001220703125,279.6000061035156,279.6000061035156,6350,,,,,,,,
2021-12-30,285.6000061035156,307.20001220703125,282.0,302.3999938964844,302.3999938964844,4605,,,,,,,,
2021-12-31,301.20001220703125,322.79998779296875,296.3999938964844,318.0,318.0,3288,,,,,,,,
2022-01-03,321.6000061035156,334.79998779296875,301.20001220703125,330.0,330.0,7558,,,,,,,,
2022-01-04,326.3999938964844,330.0,298.79998779296875,303.6000061035156,303.6000061035156,4241,,,,,,,,
2022-01-05,315.6000061035156,327.6000061035156,272.3999938964844,280.79998779296875,280.79998779296875,10105,,,,,,,,
2022-01-06,276.0,297.6000061035156,270.0,289.20001220703125,289.20001220703125,4502,,,,,,,,
2022-01-07,282.0,294.0,270.0,273.6000061035156,273.6000061035156,2512,,,,,,,,
2022-01-10,270.0,270.0,225.60000610351562,236.39999389648438,236.39999389648438,14303,,,,,,,,
2022-01-11,230.39999389648438,252.0,222.0,246.0,246.0,6279,,,,,,,,
2022-01-12,244.8000030517578,254.39999389648438,234.0,247.1999969482422,247.1999969482422,4268,,,,,,,,
2022-01-13,249.60000610351562,250.8000030517578,222.0,224.39999389648438,224.39999389648438,3280,,,,,,,,
2022-01-14,217.1999969482422,235.1999969482422,208.8000030517578,214.8000030517578,214.8000030517578,5173,,,,,,,,
2022-01-18,212.39999389648438,236.39999389648438,198.0,228.0,228.0,5582,,,,,,,,
2022-01-19,228.0,243.60000610351562,217.1999969482422,243.60000610351562,243.60000610351562,3684,,,,,,,,
2022-01-20,246.0,253.1999969482422,220.8000030517578,225.60000610351562,225.60000610351562,4948,,,,,,,,
2022-01-21,216.0,225.60000610351562,200.39999389648438,206.39999389648438,206.39999389648438,2878,,,,,,,,
2022-01-24,193.1999969482422,198.0,176.39999389648438,198.0,198.0,4068,,,,,,,,
2022-01-25,189.60000610351562,200.39999389648438,186.0,198.0,198.0,1298,,,,,,,,
2022-01-26,207.60000610351562,212.39999389648438,193.1999969482422,196.8000030517578,196.8000030517578,3853,,,,,,,,
2022-01-27,204.0,204.0,181.1999969482422,184.8000030517578,184.8000030517578,1415,,,,,,,,
2022-01-28,181.1999969482422,194.39999389648438,177.60000610351562,192.0,192.0,2044,,,,,,,,
2022-01-31,192.0,211.1999969482422,190.8000030517578,210.0,210.0,1337,,,,,,,,
2022-02-01,212.39999389648438,222.0,202.8000030517578,217.1999969482422,217.1999969482422,1219,,,,,,,,
2022-02-02,216.0,216.0,198.0,205.1999969482422,205.1999969482422,672,,,,,,,,
2022-02-03,198.0,204.0,189.60000610351562,190.8000030517578,190.8000030517578,1053,,,,,,,,
