date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RHP')","('high', 'RHP')","('low', 'RHP')","('close', 'RHP')","('adj_close', 'RHP')","('volume', 'RHP')","('currency', '')"
2020-04-30,37.689998626708984,37.689998626708984,34.04999923706055,35.34000015258789,31.18396759033203,924000,,,,,,,,
2020-05-01,33.88999938964844,34.27000045776367,31.90999984741211,32.83000183105469,28.96914291381836,965400,,,,,,,,
2020-05-04,31.40999984741211,33.119998931884766,30.75,32.0,28.236751556396484,715100,,,,,,,,
2020-05-05,33.18000030517578,33.7599983215332,30.010000228881836,30.209999084472656,26.657258987426758,913100,,,,,,,,
2020-05-06,30.190000534057617,30.790000915527344,28.760000228881836,29.1299991607666,25.704267501831055,588000,,,,,,,,
2020-05-07,29.5,31.420000076293945,28.399999618530273,29.780000686645508,26.27782440185547,1170700,,,,,,,,
2020-05-08,30.809999465942383,31.790000915527344,29.860000610351562,31.40999984741211,27.716135025024414,858300,,,,,,,,
2020-05-11,30.149999618530273,30.600000381469727,28.079999923706055,28.350000381469727,25.01599884033203,931800,,,,,,,,
2020-05-12,29.010000228881836,29.420000076293945,26.729999542236328,26.760000228881836,23.61298179626465,955000,,,,,,,,
2020-05-13,26.010000228881836,26.649999618530273,23.270000457763672,23.3700008392334,20.621652603149414,1408000,,,,,,,,
2020-05-14,22.299999237060547,25.420000076293945,22.010000228881836,25.010000228881836,22.068782806396484,826100,,,,,,,,
2020-05-15,24.780000686645508,25.5,23.920000076293945,24.959999084472656,22.024667739868164,985500,,,,,,,,
2020-05-18,26.959999084472656,31.59000015258789,26.959999084472656,30.809999465942383,27.186697006225586,1510400,,,,,,,,
2020-05-19,30.25,31.850000381469727,28.760000228881836,30.3700008392334,26.798439025878906,757300,,,,,,,,
2020-05-20,31.309999465942383,31.969999313354492,31.020000457763672,31.8700008392334,28.122039794921875,711000,,,,,,,,
2020-05-21,31.25,33.2400016784668,31.200000762939453,31.959999084472656,28.201454162597656,575700,,,,,,,,
2020-05-22,32.209999084472656,32.41999816894531,30.6299991607666,32.02000045776367,28.254404067993164,456200,,,,,,,,
2020-05-26,34.68000030517578,35.220001220703125,33.2599983215332,33.58000183105469,29.63094139099121,632000,,,,,,,,
2020-05-27,35.13999938964844,36.84000015258789,34.0,35.93000030517578,31.70458221435547,1095200,,,,,,,,
2020-05-28,36.43000030517578,36.45000076293945,34.2599983215332,35.0099983215332,30.892763137817383,829500,,,,,,,,
2020-05-29,33.880001068115234,35.27000045776367,33.36000061035156,34.18000030517578,30.160383224487305,1069800,,,,,,,,
2020-06-01,34.2599983215332,37.400001525878906,33.560001373291016,35.59000015258789,31.40456199645996,877400,,,,,,,,
2020-06-02,36.369998931884766,37.95000076293945,36.0099983215332,37.220001220703125,32.842872619628906,958600,,,,,,,,
2020-06-03,38.20000076293945,41.27000045776367,38.0099983215332,40.43000030517578,35.67537307739258,1193700,,,,,,,,
2020-06-04,40.36000061035156,42.15999984741211,39.40999984741211,40.4900016784668,35.72832107543945,1941700,,,,,,,,
2020-06-05,44.540000915527344,48.599998474121094,42.40999984741211,42.5099983215332,37.5107536315918,1893700,,,,,,,,
2020-06-08,45.279998779296875,49.540000915527344,44.540000915527344,48.20000076293945,42.53160858154297,2512100,,,,,,,,
2020-06-09,45.849998474121094,46.0,42.18000030517578,42.77000045776367,37.74018096923828,1256700,,,,,,,,
2020-06-10,42.41999816894531,42.58000183105469,37.79999923706055,39.849998474121094,35.163578033447266,798200,,,,,,,,
2020-06-11,35.869998931884766,38.18000030517578,34.2599983215332,36.560001373291016,32.26049041748047,1304000,,,,,,,,
2020-06-12,40.31999969482422,40.900001525878906,36.0099983215332,37.5,33.08993911743164,962600,,,,,,,,
2020-06-15,34.90999984741211,38.599998474121094,34.400001525878906,37.84000015258789,33.389957427978516,1067700,,,,,,,,
2020-06-16,40.439998626708984,41.29999923706055,38.70000076293945,39.27000045776367,34.651790618896484,1029000,,,,,,,,
2020-06-17,39.18000030517578,39.20000076293945,36.720001220703125,36.81999969482422,32.489906311035156,862700,,,,,,,,
2020-06-18,35.869998931884766,37.52000045776367,35.22999954223633,36.5,32.207542419433594,593700,,,,,,,,
2020-06-19,36.959999084472656,37.099998474121094,35.02000045776367,35.18000030517578,31.04277801513672,2266200,,,,,,,,
2020-06-22,34.9900016784668,36.0099983215332,33.33000183105469,35.5,31.32513999938965,790100,,,,,,,,
2020-06-23,36.029998779296875,36.58000183105469,34.459999084472656,35.56999969482422,31.38690948486328,521700,,,,,,,,
2020-06-24,34.369998931884766,35.2400016784668,32.189998626708984,34.349998474121094,30.310386657714844,965600,,,,,,,,
2020-06-25,33.5,35.560001373291016,33.209999084472656,34.369998931884766,30.328035354614258,591000,,,,,,,,
2020-06-26,33.90999984741211,33.939998626708984,31.600000381469727,31.809999465942383,28.069095611572266,1500500,,,,,,,,
2020-06-29,32.2599983215332,34.150001525878906,31.469999313354492,34.08000183105469,30.0721378326416,611700,,,,,,,,
2020-06-30,33.68000030517578,35.18000030517578,32.810001373291016,34.599998474121094,30.530988693237305,796500,,,,,,,,
2020-07-01,34.9900016784668,36.470001220703125,32.970001220703125,33.15999984741211,29.260332107543945,1105800,,,,,,,,
2020-07-02,34.5,35.47999954223633,33.25,33.54999923706055,29.604467391967773,515300,,,,,,,,
2020-07-06,34.5,35.290000915527344,33.04999923706055,33.560001373291016,29.613292694091797,586300,,,,,,,,
2020-07-07,32.7599983215332,33.4900016784668,31.1200008392334,31.43000030517578,27.73378562927246,795300,,,,,,,,
2020-07-08,31.309999465942383,32.02000045776367,30.540000915527344,31.450000762939453,27.75143051147461,702400,,,,,,,,
2020-07-09,31.3700008392334,31.670000076293945,30.299999237060547,30.850000381469727,27.221994400024414,1158000,,,,,,,,
2020-07-10,30.75,31.59000015258789,30.5,31.450000762939453,27.75143051147461,595700,,,,,,,,
2020-07-13,31.799999237060547,32.709999084472656,31.030000686645508,31.190000534057617,27.52200698852539,688900,,,,,,,,
2020-07-14,31.200000762939453,31.200000762939453,29.670000076293945,30.020000457763672,26.489601135253906,839100,,,,,,,,
2020-07-15,31.40999984741211,34.15999984741211,31.40999984741211,33.38999938964844,29.463285446166992,1083900,,,,,,,,
2020-07-16,33.0,33.34000015258789,32.0099983215332,33.099998474121094,29.20738983154297,557300,,,,,,,,
2020-07-17,33.09000015258789,33.5,32.20000076293945,32.38999938964844,28.580883026123047,545700,,,,,,,,
2020-07-20,32.0,32.38999938964844,30.899999618530273,31.219999313354492,27.548477172851562,625800,,,,,,,,
2020-07-21,31.68000030517578,32.869998931884766,31.649999618530273,32.459999084472656,28.64265251159668,526800,,,,,,,,
2020-07-22,31.979999542236328,33.13999938964844,31.600000381469727,32.970001220703125,29.092679977416992,560400,,,,,,,,
2020-07-23,32.58000183105469,32.939998626708984,31.729999542236328,32.880001068115234,29.013261795043945,487200,,,,,,,,
2020-07-24,31.5,31.940000534057617,30.709999084472656,31.329999923706055,27.645544052124023,948000,,,,,,,,
2020-07-27,30.950000762939453,31.18000030517578,30.389999389648438,31.1200008392334,27.460243225097656,433000,,,,,,,,
2020-07-28,30.739999771118164,32.43000030517578,30.739999771118164,31.709999084472656,27.980852127075195,359700,,,,,,,,
2020-07-29,32.04999923706055,32.88999938964844,30.969999313354492,32.86000061035156,28.9956111907959,607000,,,,,,,,
2020-07-30,31.860000610351562,32.54999923706055,31.81999969482422,32.52000045776367,28.695600509643555,427900,,,,,,,,
2020-07-31,32.20000076293945,32.349998474121094,31.219999313354492,32.02000045776367,28.254404067993164,675100,,,,,,,,
2020-08-03,31.829999923706055,31.829999923706055,30.170000076293945,30.6299991607666,27.027864456176758,1342000,,,,,,,,
2020-08-04,30.40999984741211,33.650001525878906,29.229999542236328,32.5,28.67795181274414,1088500,,,,,,,,
2020-08-05,32.5,33.029998779296875,30.850000381469727,32.91999816894531,29.048555374145508,648100,,,,,,,,
2020-08-06,32.91999816894531,34.29999923706055,32.84000015258789,33.880001068115234,29.895662307739258,500200,,,,,,,,
2020-08-07,33.41999816894531,35.97999954223633,33.38999938964844,35.58000183105469,31.39574432373047,811000,,,,,,,,
2020-08-10,35.7599983215332,36.9900016784668,35.7599983215332,36.86000061035156,32.525211334228516,859400,,,,,,,,
2020-08-11,37.88999938964844,38.75,37.060001373291016,37.38999938964844,32.99287796020508,608300,,,,,,,,
2020-08-12,37.79999923706055,38.5099983215332,36.439998626708984,37.560001373291016,33.142887115478516,430000,,,,,,,,
2020-08-13,37.06999969482422,37.849998474121094,36.34000015258789,36.70000076293945,32.38402557373047,379900,,,,,,,,
2020-08-14,36.349998474121094,38.25,36.16999816894531,37.38999938964844,32.99287796020508,308600,,,,,,,,
2020-08-17,37.33000183105469,37.689998626708984,36.2400016784668,36.52000045776367,32.225189208984375,310400,,,,,,,,
2020-08-18,36.279998779296875,36.279998779296875,34.470001220703125,35.099998474121094,30.972183227539062,525300,,,,,,,,
2020-08-19,35.130001068115234,36.02000045776367,34.709999084472656,35.45000076293945,31.281021118164062,408300,,,,,,,,
2020-08-20,35.25,36.459999084472656,35.11000061035156,36.2599983215332,31.995763778686523,318100,,,,,,,,
2020-08-21,36.150001525878906,36.2599983215332,34.41999816894531,35.099998474121094,30.972183227539062,678500,,,,,,,,
2020-08-24,35.63999938964844,37.630001068115234,35.099998474121094,37.33000183105469,32.939937591552734,788000,,,,,,,,
2020-08-25,37.650001525878906,38.279998779296875,37.0,38.029998779296875,33.557613372802734,461600,,,,,,,,
2020-08-26,37.95000076293945,38.279998779296875,36.630001068115234,37.29999923706055,32.9134635925293,445800,,,,,,,,
2020-08-27,37.439998626708984,39.290000915527344,37.40999984741211,38.529998779296875,33.99881362915039,749900,,,,,,,,
2020-08-28,39.08000183105469,39.9900016784668,38.310001373291016,39.7400016784668,35.06652069091797,363000,,,,,,,,
2020-08-31,39.52000045776367,39.52000045776367,37.20000076293945,38.15999984741211,33.672325134277344,622400,,,,,,,,
2020-09-01,37.34000015258789,38.54999923706055,36.93000030517578,37.79999923706055,33.35466003417969,329100,,,,,,,,
2020-09-02,37.63999938964844,38.79999923706055,37.459999084472656,38.720001220703125,34.166465759277344,378800,,,,,,,,
2020-09-03,39.38999938964844,40.43000030517578,38.65999984741211,39.11000061035156,34.51060104370117,496200,,,,,,,,
2020-09-04,39.7599983215332,40.279998779296875,38.34000015258789,40.2599983215332,35.52536392211914,396500,,,,,,,,
2020-09-08,39.810001373291016,40.08000183105469,38.4900016784668,39.29999923706055,34.678253173828125,541100,,,,,,,,
2020-09-09,39.56999969482422,40.18000030517578,39.0099983215332,39.52000045776367,34.87238693237305,397000,,,,,,,,
2020-09-10,39.52000045776367,40.18000030517578,38.0099983215332,38.06999969482422,33.59291076660156,376300,,,,,,,,
2020-09-11,38.279998779296875,38.279998779296875,37.150001525878906,37.84000015258789,33.389957427978516,300100,,,,,,,,
2020-09-14,38.20000076293945,39.56999969482422,37.83000183105469,39.36000061035156,34.731204986572266,332300,,,,,,,,
2020-09-15,39.68000030517578,40.97999954223633,39.209999084472656,40.29999923706055,35.5606575012207,790300,,,,,,,,
2020-09-16,40.33000183105469,41.56999969482422,39.52000045776367,41.0,36.17832946777344,631900,,,,,,,,
2020-09-17,40.11000061035156,40.56999969482422,38.66999816894531,39.75,35.07533264160156,528300,,,,,,,,
2020-09-18,39.91999816894531,40.0,37.709999084472656,37.779998779296875,33.33700942993164,1333600,,,,,,,,
2020-09-21,36.810001373291016,36.810001373291016,34.630001068115234,36.45000076293945,32.16342544555664,1002700,,,,,,,,
2020-09-22,36.72999954223633,37.52000045776367,36.43000030517578,36.709999084472656,32.392845153808594,451300,,,,,,,,
2020-09-23,36.599998474121094,38.08000183105469,35.52000045776367,35.65999984741211,31.466331481933594,462600,,,,,,,,
2020-09-24,35.61000061035156,35.900001525878906,34.7599983215332,35.099998474121094,30.972183227539062,520600,,,,,,,,
2020-09-25,34.70000076293945,36.68000030517578,34.650001525878906,36.56999969482422,32.26930618286133,379000,,,,,,,,
2020-09-28,37.47999954223633,38.279998779296875,36.650001525878906,37.599998474121094,33.17818069458008,370000,,,,,,,,
2020-09-29,37.66999816894531,37.79999923706055,35.91999816894531,36.369998931884766,32.09282684326172,341200,,,,,,,,
2020-09-30,36.52000045776367,38.16999816894531,36.06999969482422,36.79999923706055,32.472259521484375,582000,,,,,,,,
2020-10-01,37.2400016784668,38.060001373291016,36.29999923706055,37.2599983215332,32.8781623840332,361300,,,,,,,,
2020-10-02,35.75,37.97999954223633,35.40999984741211,37.810001373291016,33.36348342895508,256100,,,,,,,,
2020-10-05,38.2599983215332,38.790000915527344,37.650001525878906,38.599998474121094,34.060577392578125,355500,,,,,,,,
2020-10-06,38.81999969482422,39.72999954223633,38.16999816894531,38.75,34.19293975830078,422100,,,,,,,,
2020-10-07,38.869998931884766,41.130001068115234,38.31999969482422,40.72999954223633,35.94008255004883,602400,,,,,,,,
2020-10-08,41.25,42.540000915527344,40.220001220703125,42.189998626708984,37.228389739990234,797900,,,,,,,,
2020-10-09,42.689998626708984,42.75,41.79999923706055,42.54999923706055,37.54604721069336,363900,,,,,,,,
2020-10-12,42.54999923706055,42.83000183105469,41.66999816894531,42.31999969482422,37.343101501464844,246800,,,,,,,,
2020-10-13,41.56999969482422,41.68000030517578,39.59000015258789,40.81999969482422,36.01950454711914,577600,,,,,,,,
2020-10-14,40.9900016784668,41.709999084472656,39.529998779296875,39.58000183105469,34.92532730102539,397300,,,,,,,,
2020-10-15,39.16999816894531,41.150001525878906,38.119998931884766,41.060001373291016,36.231285095214844,427300,,,,,,,,
2020-10-16,40.90999984741211,41.2599983215332,40.369998931884766,40.68000030517578,35.895973205566406,261600,,,,,,,,
2020-10-19,40.88999938964844,40.97999954223633,40.099998474121094,40.209999084472656,35.48123550415039,654100,,,,,,,,
2020-10-20,40.88999938964844,42.290000915527344,40.560001373291016,41.150001525878906,36.310699462890625,418100,,,,,,,,
2020-10-21,41.150001525878906,41.150001525878906,39.47999954223633,40.040000915527344,35.33123779296875,273800,,,,,,,,
2020-10-22,39.939998626708984,42.84000015258789,39.939998626708984,42.529998779296875,37.528404235839844,648100,,,,,,,,
2020-10-23,42.810001373291016,44.29999923706055,42.63999938964844,43.970001220703125,38.799068450927734,617800,,,,,,,,
2020-10-26,43.31999969482422,43.31999969482422,40.630001068115234,41.560001373291016,36.67247772216797,519600,,,,,,,,
2020-10-27,41.369998931884766,41.59000015258789,40.029998779296875,40.04999923706055,35.34005355834961,264600,,,,,,,,
2020-10-28,39.150001525878906,39.5099983215332,37.84000015258789,38.41999816894531,33.90175247192383,415500,,,,,,,,
2020-10-29,38.18000030517578,39.90999984741211,37.709999084472656,39.65999984741211,34.99592208862305,363000,,,,,,,,
2020-10-30,39.63999938964844,40.20000076293945,38.63999938964844,39.849998474121094,35.163578033447266,367600,,,,,,,,
2020-11-02,40.380001068115234,40.630001068115234,39.2599983215332,39.790000915527344,35.11064529418945,482600,,,,,,,,
2020-11-03,40.2400016784668,42.0,40.2400016784668,40.86000061035156,36.05480194091797,466200,,,,,,,,
2020-11-04,40.619998931884766,41.66999816894531,39.29999923706055,40.52000045776367,35.75478744506836,274900,,,,,,,,
2020-11-05,40.599998474121094,42.939998626708984,40.52000045776367,41.810001373291016,36.89308547973633,368700,,,,,,,,
2020-11-06,42.06999969482422,42.349998474121094,40.31999969482422,40.650001525878906,35.8694953918457,231400,,,,,,,,
2020-11-09,47.95000076293945,57.279998779296875,47.0099983215332,56.439998626708984,49.802574157714844,2813200,,,,,,,,
2020-11-10,56.9900016784668,60.529998779296875,55.47999954223633,59.09000015258789,52.14092254638672,1725500,,,,,,,,
2020-11-11,59.130001068115234,59.209999084472656,53.709999084472656,56.220001220703125,49.608436584472656,918000,,,,,,,,
2020-11-12,55.40999984741211,57.060001373291016,53.5,54.93000030517578,48.470149993896484,491700,,,,,,,,
2020-11-13,55.150001525878906,59.099998474121094,55.150001525878906,58.79999923706055,51.88502883911133,725900,,,,,,,,
2020-11-16,62.66999816894531,64.0,58.04999923706055,58.91999816894531,51.99091720581055,1170900,,,,,,,,
2020-11-17,57.70000076293945,60.959999084472656,57.70000076293945,60.029998779296875,52.97037887573242,523500,,,,,,,,
2020-11-18,60.13999938964844,61.189998626708984,58.0,58.0,51.17911148071289,537200,,,,,,,,
2020-11-19,57.72999954223633,60.119998931884766,57.27000045776367,60.08000183105469,53.014495849609375,378400,,,,,,,,
2020-11-20,59.560001373291016,60.9900016784668,58.66999816894531,60.790000915527344,53.641014099121094,323200,,,,,,,,
2020-11-23,62.029998779296875,63.83000183105469,61.150001525878906,63.06999969482422,55.65286636352539,508100,,,,,,,,
2020-11-24,64.31999969482422,66.4800033569336,63.02000045776367,65.4000015258789,57.7088623046875,575100,,,,,,,,
2020-11-25,64.77999877929688,67.12000274658203,63.439998626708984,66.88999938964844,59.02363586425781,397100,,,,,,,,
2020-11-27,66.33999633789062,67.37000274658203,64.55999755859375,65.0,57.35590362548828,299900,,,,,,,,
2020-11-30,64.56999969482422,65.5199966430664,62.79999923706055,64.19000244140625,56.64115905761719,530500,,,,,,,,
2020-12-01,65.0,65.9000015258789,64.45999908447266,64.63999938964844,57.03823471069336,1279500,,,,,,,,
2020-12-02,64.20999908447266,65.55000305175781,62.79999923706055,64.5,56.914703369140625,773700,,,,,,,,
2020-12-03,64.48999786376953,65.4000015258789,63.439998626708984,64.06999969482422,56.5352668762207,905800,,,,,,,,
2020-12-04,64.7300033569336,67.81999969482422,64.06999969482422,66.36000061035156,58.555965423583984,927500,,,,,,,,
2020-12-07,65.43000030517578,65.94999694824219,63.7599983215332,64.20999908447266,56.658809661865234,339600,,,,,,,,
2020-12-08,63.43000030517578,66.22000122070312,63.41999816894531,65.93000030517578,58.17653274536133,376700,,,,,,,,
2020-12-09,66.66000366210938,69.13999938964844,66.43000030517578,66.97000122070312,59.094234466552734,440100,,,,,,,,
2020-12-10,66.08000183105469,68.16999816894531,65.47000122070312,68.16000366210938,60.1442756652832,337900,,,,,,,,
2020-12-11,67.31999969482422,68.70999908447266,65.06999969482422,65.9800033569336,58.220645904541016,336100,,,,,,,,
2020-12-14,66.5199966430664,66.95999908447266,62.79999923706055,63.189998626708984,55.758758544921875,361800,,,,,,,,
