date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNMFO')","('high', 'FNMFO')","('low', 'FNMFO')","('close', 'FNMFO')","('adj_close', 'FNMFO')","('volume', 'FNMFO')","('currency', '')"
2021-04-22,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-23,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-26,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-27,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-28,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-29,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-04-30,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-05-03,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-05-04,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-05-05,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-05-06,15500.0,15500.0,15500.0,15500.0,15500.0,0,,,,,,,,
2021-05-07,17000.0,17500.0,17000.0,17500.0,17500.0,100,,,,,,,,
2021-05-10,17500.0,17500.0,17500.0,17500.0,17500.0,0,,,,,,,,
2021-05-11,18625.0,18625.0,18375.0,18375.0,18375.0,200,,,,,,,,
2021-05-12,19500.0,19500.0,19000.0,19000.0,19000.0,100,,,,,,,,
2021-05-13,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-14,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-17,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-18,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-19,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-20,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-21,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-24,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-25,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-26,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-27,19000.0,19000.0,19000.0,19000.0,19000.0,0,,,,,,,,
2021-05-28,18000.0,18250.0,18000.0,18250.0,18250.0,100,,,,,,,,
2021-06-01,18250.0,18250.0,18250.0,18250.0,18250.0,0,,,,,,,,
2021-06-02,18250.0,18250.0,18250.0,18250.0,18250.0,0,,,,,,,,
2021-06-03,18250.0,18250.0,18250.0,18250.0,18250.0,0,,,,,,,,
2021-06-04,18250.0,18250.0,18250.0,18250.0,18250.0,0,,,,,,,,
2021-06-07,18250.0,18250.0,18250.0,18250.0,18250.0,0,,,,,,,,
2021-06-08,20000.0,20000.0,20000.0,20000.0,20000.0,100,,,,,,,,
2021-06-09,20000.0,20000.0,20000.0,20000.0,20000.0,0,,,,,,,,
2021-06-10,20000.0,20000.0,20000.0,20000.0,20000.0,0,,,,,,,,
2021-06-11,20000.0,20000.0,20000.0,20000.0,20000.0,0,,,,,,,,
2021-06-14,21000.0,21000.0,21000.0,21000.0,21000.0,100,,,,,,,,
2021-06-15,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-16,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-17,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-18,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-21,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-22,21000.0,21000.0,21000.0,21000.0,21000.0,0,,,,,,,,
2021-06-23,15000.0,15000.0,15000.0,15000.0,15000.0,100,,,,,,,,
2021-06-24,6200.0,6600.25,4500.0,5900.0,5900.0,500,,,,,,,,
2021-06-25,5900.0,6000.0,5900.0,6000.0,6000.0,100,,,,,,,,
2021-06-28,5900.0,5900.0,5900.0,5900.0,5900.0,100,,,,,,,,
2021-06-29,5900.0,5900.0,5900.0,5900.0,5900.0,0,,,,,,,,
2021-06-30,6125.0,6125.0,6125.0,6125.0,6125.0,200,,,,,,,,
2021-07-01,6125.0,6125.0,6125.0,6125.0,6125.0,0,,,,,,,,
2021-07-02,6900.0,6900.0,6900.0,6900.0,6900.0,100,,,,,,,,
2021-07-06,6900.0,6900.0,6750.0,6750.0,6750.0,100,,,,,,,,
2021-07-07,6851.0,6851.0,6500.0,6500.0,6500.0,100,,,,,,,,
2021-07-08,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-07-09,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-07-12,6600.0,6600.0,6600.0,6600.0,6600.0,100,,,,,,,,
2021-07-13,6600.0,6600.0,6600.0,6600.0,6600.0,0,,,,,,,,
2021-07-14,6600.0,6600.0,6600.0,6600.0,6600.0,0,,,,,,,,
2021-07-15,6600.0,6600.0,6600.0,6600.0,6600.0,0,,,,,,,,
2021-07-16,6600.0,6600.0,6600.0,6600.0,6600.0,0,,,,,,,,
2021-07-19,6600.0,6600.0,6600.0,6600.0,6600.0,0,,,,,,,,
2021-07-20,6800.0,6900.0,6800.0,6900.0,6900.0,100,,,,,,,,
2021-07-21,6800.0,6800.0,6000.0,6500.0,6500.0,100,,,,,,,,
2021-07-22,6900.0,6900.0,6700.0,6700.0,6700.0,100,,,,,,,,
2021-07-23,6500.0,6500.0,6500.0,6500.0,6500.0,100,,,,,,,,
2021-07-26,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-07-27,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-07-28,6500.0,6500.0,6500.0,6500.0,6500.0,100,,,,,,,,
2021-07-29,6500.0,6500.0,6500.0,6500.0,6500.0,100,,,,,,,,
2021-07-30,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-08-02,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-08-03,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2021-08-04,6600.0,6600.0,6600.0,6600.0,6600.0,100,,,,,,,,
2021-08-05,6600.0,6600.0,6000.0,6400.0,6400.0,100,,,,,,,,
2021-08-06,6400.0,6400.0,6400.0,6400.0,6400.0,0,,,,,,,,
2021-08-09,5000.0,5000.0,5000.0,5000.0,5000.0,100,,,,,,,,
2021-08-10,5500.0,6000.0,5000.0,5000.0,5000.0,100,,,,,,,,
2021-08-11,5000.0,5000.0,5000.0,5000.0,5000.0,100,,,,,,,,
2021-08-12,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-13,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-16,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-17,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-18,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-19,5000.0,5000.0,5000.0,5000.0,5000.0,0,,,,,,,,
2021-08-20,4800.0,4800.0,4700.0,4700.0,4700.0,100,,,,,,,,
2021-08-23,6000.0,6000.0,5750.0,6000.0,6000.0,100,,,,,,,,
2021-08-24,6000.0,6000.0,6000.0,6000.0,6000.0,0,,,,,,,,
2021-08-25,5500.0,5500.0,5200.0,5200.0,5200.0,100,,,,,,,,
2021-08-26,5200.0,5200.0,5200.0,5200.0,5200.0,0,,,,,,,,
2021-08-27,5200.0,5200.0,5200.0,5200.0,5200.0,0,,,,,,,,
2021-08-30,5300.0,5300.0,5300.0,5300.0,5300.0,100,,,,,,,,
2021-08-31,5300.0,5300.0,5300.0,5300.0,5300.0,0,,,,,,,,
2021-09-01,5500.0,5500.0,5500.0,5500.0,5500.0,100,,,,,,,,
2021-09-02,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-03,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-07,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-08,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-09,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-10,5500.0,5500.0,5500.0,5500.0,5500.0,0,,,,,,,,
2021-09-13,5500.0,5500.0,5500.0,5500.0,5500.0,100,,,,,,,,
2021-09-14,5100.0,6250.0,5100.0,5100.0,5100.0,100,,,,,,,,
2021-09-15,6555.0,6555.0,6375.0,6375.0,6375.0,100,,,,,,,,
2021-09-16,6375.0,6375.0,6375.0,6375.0,6375.0,0,,,,,,,,
2021-09-17,7000.0,7000.0,7000.0,7000.0,7000.0,100,,,,,,,,
2021-09-20,7000.0,7000.0,7000.0,7000.0,7000.0,0,,,,,,,,
2021-09-21,7000.0,7000.0,7000.0,7000.0,7000.0,0,,,,,,,,
2021-09-22,7000.0,7000.0,7000.0,7000.0,7000.0,0,,,,,,,,
2021-09-23,7900.0,7900.0,7900.0,7900.0,7900.0,100,,,,,,,,
2021-09-24,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-09-27,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-09-28,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-09-29,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-09-30,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-01,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-04,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-05,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-06,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-07,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-08,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-11,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-12,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-13,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-14,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-15,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-18,7900.0,7900.0,7900.0,7900.0,7900.0,0,,,,,,,,
2021-10-19,8500.0,8500.0,8500.0,8500.0,8500.0,100,,,,,,,,
2021-10-20,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-21,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-22,8500.0,8500.0,8500.0,8500.0,8500.0,100,,,,,,,,
2021-10-25,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-26,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-27,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-28,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-10-29,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-01,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-02,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-03,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-04,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-05,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-08,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-09,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-10,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2021-11-11,9000.0,9250.0,9000.0,9250.0,9250.0,200,,,,,,,,
2021-11-12,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2021-11-15,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2021-11-16,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2021-11-17,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2021-11-18,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2021-11-19,10250.0,10250.0,10250.0,10250.0,10250.0,100,,,,,,,,
2021-11-22,10000.0,10000.0,9750.0,9750.0,9750.0,100,,,,,,,,
2021-11-23,9750.0,9750.0,9750.0,9750.0,9750.0,0,,,,,,,,
2021-11-24,9750.0,9750.0,9750.0,9750.0,9750.0,0,,,,,,,,
2021-11-26,9750.0,9750.0,9750.0,9750.0,9750.0,0,,,,,,,,
2021-11-29,9750.0,9750.0,9750.0,9750.0,9750.0,0,,,,,,,,
2021-11-30,9750.0,9750.0,9750.0,9750.0,9750.0,0,,,,,,,,
2021-12-01,11000.0,11000.0,11000.0,11000.0,11000.0,100,,,,,,,,
2021-12-02,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-03,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-06,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-07,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-08,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-09,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-10,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-13,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-14,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-15,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-16,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-17,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-20,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-21,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-22,11000.0,11000.0,11000.0,11000.0,11000.0,0,,,,,,,,
2021-12-23,10000.0,10000.0,10000.0,10000.0,10000.0,100,,,,,,,,
2021-12-27,10000.0,10000.0,10000.0,10000.0,10000.0,100,,,,,,,,
2021-12-28,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2021-12-29,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2021-12-30,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2021-12-31,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-03,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-04,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-05,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-06,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-07,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-10,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-11,8500.0,8500.0,8500.0,8500.0,8500.0,100,,,,,,,,
2022-01-12,8500.0,8500.0,8500.0,8500.0,8500.0,100,,,,,,,,
2022-01-13,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-01-14,10000.0,10000.0,10000.0,10000.0,10000.0,100,,,,,,,,
2022-01-18,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-19,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-20,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-21,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-24,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-25,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-26,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-27,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-28,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-01-31,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-01,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-02,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-03,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-04,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-07,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-08,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-09,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-02-10,7500.0,7500.0,7500.0,7500.0,7500.0,100,,,,,,,,
2022-02-11,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-14,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-15,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-16,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-17,7500.0,7500.0,7500.0,7500.0,7500.0,100,,,,,,,,
2022-02-18,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-22,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-23,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-24,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-25,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-02-28,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-01,6500.0,6500.0,6500.0,6500.0,6500.0,100,,,,,,,,
2022-03-02,6500.0,6500.0,6500.0,6500.0,6500.0,0,,,,,,,,
2022-03-03,7000.0,7000.0,7000.0,7000.0,7000.0,100,,,,,,,,
2022-03-04,7250.0,7500.0,7135.0,7500.0,7500.0,400,,,,,,,,
2022-03-07,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-08,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-09,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-10,7500.0,7500.0,7500.0,7500.0,7500.0,100,,,,,,,,
2022-03-11,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-14,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-15,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-16,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-17,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-18,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-21,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-22,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-23,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-24,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-25,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-28,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-29,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-30,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-03-31,7500.0,7500.0,7500.0,7500.0,7500.0,0,,,,,,,,
2022-04-01,7800.0,9175.0,7800.0,9175.0,9175.0,100,,,,,,,,
2022-04-04,9175.0,9175.0,9175.0,9175.0,9175.0,0,,,,,,,,
2022-04-05,9175.0,9175.0,9175.0,9175.0,9175.0,0,,,,,,,,
2022-04-06,9175.0,9175.0,9175.0,9175.0,9175.0,0,,,,,,,,
2022-04-07,9250.0,9250.0,9250.0,9250.0,9250.0,100,,,,,,,,
2022-04-08,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2022-04-11,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2022-04-12,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2022-04-13,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2022-04-14,9250.0,9250.0,9250.0,9250.0,9250.0,0,,,,,,,,
2022-04-18,10500.0,10500.0,10500.0,10500.0,10500.0,100,,,,,,,,
2022-04-19,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-20,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-21,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-22,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-25,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-26,10500.0,10500.0,10500.0,10500.0,10500.0,0,,,,,,,,
2022-04-27,10750.0,10750.0,10750.0,10750.0,10750.0,100,,,,,,,,
2022-04-28,10750.0,10750.0,10750.0,10750.0,10750.0,0,,,,,,,,
2022-04-29,11500.0,11500.0,11500.0,11500.0,11500.0,100,,,,,,,,
2022-05-02,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-03,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-04,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-05,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-06,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-09,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-10,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-11,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-12,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-13,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-16,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-17,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-18,11500.0,11500.0,11500.0,11500.0,11500.0,0,,,,,,,,
2022-05-19,10000.0,10000.0,10000.0,10000.0,10000.0,100,,,,,,,,
2022-05-20,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-05-23,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-05-24,10000.0,10000.0,10000.0,10000.0,10000.0,0,,,,,,,,
2022-05-25,10000.0,10150.0,10000.0,10150.0,10150.0,100,,,,,,,,
2022-05-26,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-05-27,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-05-31,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-01,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-02,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-03,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-06,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-07,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-08,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-09,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-10,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-13,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-14,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-15,10150.0,10150.0,10150.0,10150.0,10150.0,0,,,,,,,,
2022-06-16,9500.0,9500.0,9500.0,9500.0,9500.0,100,,,,,,,,
2022-06-17,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-21,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-22,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-23,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-24,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-27,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-28,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-29,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-06-30,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-01,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-05,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-06,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-07,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-08,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-11,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-12,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-13,9500.0,9500.0,9500.0,9500.0,9500.0,0,,,,,,,,
2022-07-14,8500.0,8500.0,8500.0,8500.0,8500.0,100,,,,,,,,
2022-07-15,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-18,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-19,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-20,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-21,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-22,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-25,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-26,8500.0,8500.0,8500.0,8500.0,8500.0,0,,,,,,,,
2022-07-27,8500.0,8700.0,8500.0,8700.0,8700.0,100,,,,,,,,
2022-07-28,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-07-29,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-01,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-02,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-03,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-04,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-05,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-08,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-09,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-10,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
2022-08-11,8700.0,8700.0,8700.0,8700.0,8700.0,0,,,,,,,,
