date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STC')","('high', 'STC')","('low', 'STC')","('close', 'STC')","('adj_close', 'STC')","('volume', 'STC')","('currency', '')"
2020-06-05,34.599998474121094,34.650001525878906,33.209999084472656,33.54999923706055,28.10831642150879,167200,,,,,,,,
2020-06-08,33.93000030517578,35.29999923706055,33.869998931884766,35.029998779296875,29.348262786865234,240700,,,,,,,,
2020-06-09,34.349998474121094,35.380001068115234,33.88999938964844,34.77000045776367,29.130430221557617,165400,,,,,,,,
2020-06-10,34.290000915527344,34.959999084472656,33.5,34.650001525878906,29.029903411865234,177600,,,,,,,,
2020-06-11,33.15999984741211,33.2400016784668,31.059999465942383,31.420000076293945,26.32379150390625,164700,,,,,,,,
2020-06-12,32.2599983215332,32.63999938964844,30.850000381469727,31.920000076293945,27.000497817993164,111500,,,,,,,,
2020-06-15,30.670000076293945,32.400001525878906,30.670000076293945,31.959999084472656,27.034330368041992,194200,,,,,,,,
2020-06-16,33.34000015258789,33.34000015258789,32.060001373291016,32.16999816894531,27.21196746826172,211600,,,,,,,,
2020-06-17,32.040000915527344,32.040000915527344,31.190000534057617,31.450000762939453,26.602930068969727,127400,,,,,,,,
2020-06-18,31.149999618530273,31.770000457763672,31.110000610351562,31.270000457763672,26.45067596435547,138600,,,,,,,,
2020-06-19,31.3700008392334,31.81999969482422,31.15999984741211,31.389999389648438,26.552175521850586,315200,,,,,,,,
2020-06-22,31.100000381469727,32.02000045776367,31.0,31.860000610351562,26.94974136352539,104800,,,,,,,,
2020-06-23,32.38999938964844,32.7599983215332,31.979999542236328,32.40999984741211,27.414979934692383,140900,,,,,,,,
2020-06-24,31.989999771118164,31.989999771118164,30.399999618530273,31.209999084472656,26.399921417236328,214600,,,,,,,,
2020-06-25,30.950000762939453,32.09000015258789,30.6299991607666,31.920000076293945,27.000497817993164,183500,,,,,,,,
2020-06-26,31.610000610351562,32.45000076293945,31.040000915527344,32.119998931884766,27.169673919677734,243600,,,,,,,,
2020-06-29,32.529998779296875,32.93000030517578,32.119998931884766,32.459999084472656,27.45726776123047,98800,,,,,,,,
2020-06-30,32.220001220703125,32.7599983215332,32.189998626708984,32.5099983215332,27.499568939208984,209300,,,,,,,,
2020-07-01,32.470001220703125,32.810001373291016,31.5,31.510000228881836,26.6536865234375,121400,,,,,,,,
2020-07-02,32.15999984741211,32.709999084472656,31.190000534057617,31.260000228881836,26.442218780517578,120500,,,,,,,,
2020-07-06,31.969999313354492,31.969999313354492,31.100000381469727,31.729999542236328,26.839778900146484,88400,,,,,,,,
2020-07-07,31.649999618530273,31.780000686645508,31.229999542236328,31.459999084472656,26.611391067504883,204200,,,,,,,,
2020-07-08,31.540000915527344,32.15999984741211,31.459999084472656,32.13999938964844,27.18659019470215,114900,,,,,,,,
2020-07-09,31.90999984741211,31.90999984741211,30.690000534057617,31.200000762939453,26.391468048095703,146900,,,,,,,,
2020-07-10,31.3799991607666,32.7599983215332,31.079999923706055,32.689998626708984,27.651823043823242,200900,,,,,,,,
2020-07-13,33.08000183105469,33.20000076293945,32.529998779296875,32.68000030517578,27.643362045288086,121400,,,,,,,,
2020-07-14,32.83000183105469,33.70000076293945,32.5,33.630001068115234,28.446950912475586,135500,,,,,,,,
2020-07-15,34.4900016784668,34.869998931884766,34.0099983215332,34.619998931884766,29.284374237060547,171000,,,,,,,,
2020-07-16,34.380001068115234,34.970001220703125,34.09000015258789,34.93000030517578,29.54659652709961,115400,,,,,,,,
2020-07-17,34.88999938964844,35.70000076293945,34.540000915527344,35.52000045776367,30.045673370361328,185900,,,,,,,,
2020-07-20,35.41999816894531,35.599998474121094,35.040000915527344,35.560001373291016,30.079505920410156,120300,,,,,,,,
2020-07-21,35.900001525878906,36.790000915527344,35.849998474121094,36.779998779296875,31.111469268798828,315400,,,,,,,,
2020-07-22,36.41999816894531,37.36000061035156,36.41999816894531,37.2599983215332,31.51749038696289,209100,,,,,,,,
2020-07-23,38.119998931884766,40.720001220703125,37.630001068115234,38.31999969482422,32.41413497924805,547300,,,,,,,,
2020-07-24,37.9900016784668,38.18000030517578,36.88999938964844,37.630001068115234,31.83047866821289,367800,,,,,,,,
2020-07-27,39.54999923706055,42.47999954223633,39.290000915527344,42.27000045776367,35.7553596496582,436100,,,,,,,,
2020-07-28,42.029998779296875,42.31999969482422,40.52000045776367,41.380001068115234,35.00251388549805,302400,,,,,,,,
2020-07-29,41.38999938964844,42.400001525878906,41.18000030517578,42.380001068115234,35.84840774536133,206700,,,,,,,,
2020-07-30,41.689998626708984,42.90999984741211,40.880001068115234,42.11000061035156,35.62001037597656,195200,,,,,,,,
2020-07-31,41.79999923706055,42.08000183105469,40.560001373291016,41.95000076293945,35.484676361083984,309600,,,,,,,,
2020-08-03,41.54999923706055,42.650001525878906,41.209999084472656,42.119998931884766,35.62847137451172,201700,,,,,,,,
2020-08-04,41.849998474121094,42.47999954223633,41.63999938964844,42.400001525878906,35.865325927734375,159800,,,,,,,,
2020-08-05,42.88999938964844,43.29999923706055,42.119998931884766,43.22999954223633,36.567405700683594,234700,,,,,,,,
2020-08-06,42.95000076293945,43.70000076293945,42.41999816894531,43.16999816894531,36.51664733886719,188000,,,,,,,,
2020-08-07,42.880001068115234,44.119998931884766,42.45000076293945,44.08000183105469,37.28639221191406,130400,,,,,,,,
2020-08-10,44.349998474121094,44.86000061035156,43.63999938964844,44.150001525878906,37.34561538696289,163800,,,,,,,,
2020-08-11,44.59000015258789,44.810001373291016,43.099998474121094,43.36000061035156,36.6773681640625,136000,,,,,,,,
2020-08-12,42.560001373291016,43.43000030517578,40.54999923706055,40.939998626708984,34.63033676147461,477100,,,,,,,,
2020-08-13,41.7400016784668,42.72999954223633,39.56999969482422,40.47999954223633,34.24122619628906,1683100,,,,,,,,
2020-08-14,40.25,40.689998626708984,39.70000076293945,40.060001373291016,33.88596725463867,310300,,,,,,,,
2020-08-17,40.369998931884766,41.029998779296875,39.79999923706055,40.27000045776367,34.06360626220703,250700,,,,,,,,
2020-08-18,40.27000045776367,41.5,40.150001525878906,40.83000183105469,34.537288665771484,366000,,,,,,,,
2020-08-19,41.209999084472656,41.34000015258789,40.439998626708984,40.720001220703125,34.44424819946289,206900,,,,,,,,
2020-08-20,40.2599983215332,41.560001373291016,40.209999084472656,41.439998626708984,35.05327606201172,332400,,,,,,,,
2020-08-21,41.04999923706055,42.150001525878906,41.04999923706055,41.95000076293945,35.484676361083984,654200,,,,,,,,
2020-08-24,42.220001220703125,43.0099983215332,41.810001373291016,42.86000061035156,36.25443649291992,319500,,,,,,,,
2020-08-25,43.22999954223633,43.22999954223633,42.099998474121094,42.630001068115234,36.05987548828125,150600,,,,,,,,
2020-08-26,42.529998779296875,42.81999969482422,42.04999923706055,42.060001373291016,35.57771682739258,132400,,,,,,,,
2020-08-27,42.189998626708984,43.04999923706055,42.0099983215332,42.66999816894531,36.09370803833008,134400,,,,,,,,
2020-08-28,42.88999938964844,42.88999938964844,42.130001068115234,42.81999969482422,36.22059631347656,103400,,,,,,,,
2020-08-31,42.59000015258789,42.9900016784668,42.15999984741211,42.66999816894531,36.09370803833008,306300,,,,,,,,
2020-09-01,42.900001525878906,45.38999938964844,42.65999984741211,45.20000076293945,38.233787536621094,331500,,,,,,,,
2020-09-02,45.25,45.880001068115234,44.470001220703125,44.77000045776367,37.870052337646484,258100,,,,,,,,
2020-09-03,44.630001068115234,45.15999984741211,43.0099983215332,43.77000045776367,37.0241813659668,235000,,,,,,,,
2020-09-04,44.720001220703125,44.970001220703125,42.939998626708984,43.70000076293945,36.964969635009766,218700,,,,,,,,
2020-09-08,43.34000015258789,45.189998626708984,42.790000915527344,44.630001068115234,37.75162887573242,712500,,,,,,,,
2020-09-09,45.779998779296875,46.810001373291016,45.02000045776367,45.220001220703125,38.250701904296875,439000,,,,,,,,
2020-09-10,45.459999084472656,46.0,44.599998474121094,44.61000061035156,37.734718322753906,250900,,,,,,,,
2020-09-11,45.06999969482422,45.189998626708984,43.900001525878906,44.25,37.430206298828125,222100,,,,,,,,
2020-09-14,44.0099983215332,44.439998626708984,43.720001220703125,44.15999984741211,37.60905075073242,403300,,,,,,,,
2020-09-15,44.38999938964844,44.38999938964844,43.25,43.38999938964844,36.95326614379883,182300,,,,,,,,
2020-09-16,43.29999923706055,43.90999984741211,43.209999084472656,43.27000045776367,36.8510627746582,203700,,,,,,,,
2020-09-17,43.099998474121094,43.72999954223633,42.52000045776367,43.65999984741211,37.1832160949707,315100,,,,,,,,
2020-09-18,43.91999816894531,44.400001525878906,42.77000045776367,42.93000030517578,36.561519622802734,1118400,,,,,,,,
2020-09-21,42.189998626708984,42.2400016784668,39.720001220703125,41.349998474121094,35.21589660644531,361000,,,,,,,,
2020-09-22,41.209999084472656,41.95000076293945,41.150001525878906,41.7599983215332,35.56508255004883,263100,,,,,,,,
2020-09-23,41.619998931884766,41.97999954223633,40.66999816894531,41.0099983215332,34.92633056640625,314000,,,,,,,,
2020-09-24,41.0,42.029998779296875,40.5099983215332,41.7400016784668,35.54804992675781,422900,,,,,,,,
2020-09-25,41.7400016784668,42.400001525878906,41.7400016784668,42.20000076293945,35.93981170654297,203000,,,,,,,,
2020-09-28,42.709999084472656,43.36000061035156,42.52000045776367,43.279998779296875,36.859596252441406,234600,,,,,,,,
2020-09-29,43.189998626708984,44.0,42.61000061035156,43.790000915527344,37.29393005371094,398300,,,,,,,,
2020-09-30,43.869998931884766,44.290000915527344,43.439998626708984,43.72999954223633,37.24283981323242,291700,,,,,,,,
2020-10-01,43.900001525878906,44.439998626708984,43.5,44.41999816894531,37.830474853515625,165200,,,,,,,,
2020-10-02,43.66999816894531,46.380001068115234,43.52000045776367,46.189998626708984,39.3379020690918,241900,,,,,,,,
2020-10-05,46.779998779296875,47.54999923706055,46.63999938964844,47.47999954223633,40.436546325683594,232000,,,,,,,,
2020-10-06,48.08000183105469,48.91999816894531,46.95000076293945,47.599998474121094,40.53873825073242,607700,,,,,,,,
2020-10-07,48.11000061035156,49.47999954223633,47.47999954223633,47.529998779296875,40.47911834716797,418500,,,,,,,,
2020-10-08,48.04999923706055,48.290000915527344,46.2400016784668,46.310001373291016,39.44010543823242,202800,,,,,,,,
2020-10-09,46.290000915527344,47.130001068115234,45.91999816894531,45.97999954223633,39.159053802490234,218400,,,,,,,,
2020-10-12,45.9900016784668,46.27000045776367,45.63999938964844,46.2400016784668,39.38050079345703,171200,,,,,,,,
2020-10-13,45.709999084472656,45.970001220703125,44.790000915527344,45.4900016784668,38.74174880981445,161500,,,,,,,,
2020-10-14,45.400001525878906,46.2599983215332,45.20000076293945,45.75,38.96317672729492,192000,,,,,,,,
2020-10-15,45.59000015258789,46.5,45.29999923706055,46.439998626708984,39.550811767578125,312700,,,,,,,,
2020-10-16,46.459999084472656,47.06999969482422,46.11000061035156,46.47999954223633,39.58489227294922,170400,,,,,,,,
2020-10-19,46.56999969482422,46.689998626708984,45.81999969482422,46.15999984741211,39.31235885620117,161900,,,,,,,,
2020-10-20,46.099998474121094,46.41999816894531,45.08000183105469,45.529998779296875,38.775814056396484,123700,,,,,,,,
2020-10-21,45.68000030517578,46.09000015258789,44.61000061035156,45.779998779296875,38.98872375488281,305000,,,,,,,,
2020-10-22,46.869998931884766,47.5099983215332,41.88999938964844,42.13999938964844,35.888702392578125,473400,,,,,,,,
2020-10-23,43.65999984741211,44.72999954223633,43.189998626708984,44.630001068115234,38.00932693481445,306600,,,,,,,,
2020-10-26,44.459999084472656,44.9900016784668,43.650001525878906,44.040000915527344,37.5068473815918,198800,,,,,,,,
2020-10-27,44.04999923706055,44.630001068115234,43.5099983215332,43.65999984741211,37.1832160949707,154200,,,,,,,,
2020-10-28,42.79999923706055,43.720001220703125,42.599998474121094,43.189998626708984,36.78293991088867,148400,,,,,,,,
2020-10-29,42.86000061035156,44.06999969482422,42.529998779296875,43.75,37.259864807128906,227000,,,,,,,,
2020-10-30,43.54999923706055,43.58000183105469,41.91999816894531,42.38999938964844,36.10161590576172,304600,,,,,,,,
2020-11-02,43.0,43.75,42.209999084472656,42.540000915527344,36.2293701171875,172200,,,,,,,,
2020-11-03,43.189998626708984,43.86000061035156,42.52000045776367,43.36000061035156,36.927730560302734,170400,,,,,,,,
2020-11-04,42.61000061035156,45.0099983215332,42.45000076293945,44.68000030517578,38.05191421508789,260300,,,,,,,,
2020-11-05,44.91999816894531,45.63999938964844,43.5,44.150001525878906,37.60053634643555,222000,,,,,,,,
2020-11-06,44.290000915527344,44.880001068115234,43.22999954223633,43.47999954223633,37.02992630004883,151600,,,,,,,,
2020-11-09,45.86000061035156,46.18000030517578,40.95000076293945,41.04999923706055,34.96040725708008,495800,,,,,,,,
2020-11-10,41.41999816894531,43.16999816894531,41.02000045776367,42.650001525878906,36.32304763793945,267100,,,,,,,,
2020-11-11,42.68000030517578,42.68000030517578,41.369998931884766,42.380001068115234,36.09310531616211,198200,,,,,,,,
2020-11-12,42.16999816894531,42.810001373291016,41.5,42.56999969482422,36.254920959472656,196100,,,,,,,,
2020-11-13,42.34000015258789,43.0,42.11000061035156,42.689998626708984,36.357120513916016,135800,,,,,,,,
2020-11-16,43.31999969482422,44.5,43.130001068115234,44.290000915527344,37.719764709472656,221200,,,,,,,,
2020-11-17,44.06999969482422,44.619998931884766,42.900001525878906,44.310001373291016,37.73680114746094,160000,,,,,,,,
2020-11-18,44.36000061035156,44.779998779296875,44.09000015258789,44.2400016784668,37.677181243896484,182300,,,,,,,,
2020-11-19,44.11000061035156,44.68000030517578,43.630001068115234,44.630001068115234,38.00932693481445,99700,,,,,,,,
2020-11-20,44.34000015258789,44.72999954223633,43.97999954223633,44.61000061035156,37.99229431152344,147400,,,,,,,,
2020-11-23,45.0099983215332,45.279998779296875,44.279998779296875,44.540000915527344,37.932682037353516,201300,,,,,,,,
2020-11-24,44.86000061035156,44.86000061035156,43.5,44.099998474121094,37.55794906616211,191800,,,,,,,,
2020-11-25,43.779998779296875,43.959999084472656,43.38999938964844,43.540000915527344,37.08102798461914,128100,,,,,,,,
2020-11-27,43.5,43.83000183105469,42.900001525878906,43.72999954223633,37.24283981323242,77600,,,,,,,,
2020-11-30,43.380001068115234,43.619998931884766,41.84000015258789,41.869998931884766,35.65876007080078,249000,,,,,,,,
2020-12-01,42.33000183105469,43.4900016784668,42.33000183105469,42.77000045776367,36.42525100708008,296500,,,,,,,,
2020-12-02,42.779998779296875,43.470001220703125,42.63999938964844,43.16999816894531,36.76591873168945,168900,,,,,,,,
2020-12-03,43.16999816894531,44.439998626708984,42.849998474121094,44.31999969482422,37.74530792236328,259600,,,,,,,,
2020-12-04,44.5,46.720001220703125,44.400001525878906,46.47999954223633,39.58489227294922,270600,,,,,,,,
2020-12-07,46.45000076293945,46.56999969482422,45.380001068115234,46.470001220703125,39.57637023925781,139600,,,,,,,,
2020-12-08,46.150001525878906,47.349998474121094,46.09000015258789,47.06999969482422,40.08735656738281,280900,,,,,,,,
2020-12-09,47.15999984741211,47.7599983215332,46.84000015258789,47.29999923706055,40.283233642578125,203300,,,,,,,,
2020-12-10,46.81999969482422,48.34000015258789,46.31999969482422,48.27000045776367,41.109352111816406,122500,,,,,,,,
2020-12-11,47.97999954223633,48.560001373291016,47.86000061035156,48.279998779296875,41.117862701416016,178400,,,,,,,,
2020-12-14,48.20000076293945,48.93000030517578,47.41999816894531,47.439998626708984,40.65509033203125,171900,,,,,,,,
