date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MKTX')","('high', 'MKTX')","('low', 'MKTX')","('close', 'MKTX')","('adj_close', 'MKTX')","('volume', 'MKTX')","('currency', '')"
2020-12-21,575.6400146484375,579.4000244140625,560.25,578.4400024414062,547.6943359375,400800,,,,,,,,
2020-12-22,580.1500244140625,590.780029296875,578.1199951171875,590.3200073242188,558.9428100585938,318200,,,,,,,,
2020-12-23,594.489990234375,601.4199829101562,571.8200073242188,572.969970703125,542.5149536132812,179200,,,,,,,,
2020-12-24,576.47998046875,582.6799926757812,567.8599853515625,573.0800170898438,542.6192626953125,148100,,,,,,,,
2020-12-28,579.8900146484375,579.8900146484375,559.1699829101562,565.77001953125,535.6976318359375,217400,,,,,,,,
2020-12-29,570.0,571.52001953125,560.3200073242188,564.7899780273438,534.7695922851562,144100,,,,,,,,
2020-12-30,568.0,573.1300048828125,560.3599853515625,562.27001953125,532.3838500976562,197300,,,,,,,,
2020-12-31,563.4099731445312,572.1099853515625,558.8300170898438,570.5599975585938,540.2329711914062,215100,,,,,,,,
2021-01-04,575.3900146484375,583.7999877929688,559.0700073242188,562.780029296875,532.8667602539062,281000,,,,,,,,
2021-01-05,562.8400268554688,565.1500244140625,545.2999877929688,554.25,524.7901000976562,232300,,,,,,,,
2021-01-06,545.6699829101562,553.8800048828125,535.9299926757812,545.0800170898438,516.1074829101562,370000,,,,,,,,
2021-01-07,543.739990234375,557.989990234375,540.4600219726562,549.2100219726562,520.017822265625,249700,,,,,,,,
2021-01-08,549.8599853515625,560.5800170898438,546.75,552.0900268554688,522.7448120117188,174700,,,,,,,,
2021-01-11,548.77001953125,549.8099975585938,541.4000244140625,543.719970703125,514.8197631835938,166500,,,,,,,,
2021-01-12,540.5999755859375,545.5900268554688,524.77001953125,528.6799926757812,500.5790710449219,385200,,,,,,,,
2021-01-13,528.1799926757812,537.9299926757812,520.9600219726562,536.3200073242188,507.8131103515625,244100,,,,,,,,
2021-01-14,536.0999755859375,536.0999755859375,510.4200134277344,512.0800170898438,484.86151123046875,270500,,,,,,,,
2021-01-15,512.530029296875,529.8200073242188,510.010009765625,523.0,495.2010803222656,422800,,,,,,,,
2021-01-19,533.510009765625,533.510009765625,509.17999267578125,515.8900146484375,488.46905517578125,419700,,,,,,,,
2021-01-20,515.9600219726562,518.5,507.989990234375,517.3699951171875,489.87030029296875,287400,,,,,,,,
2021-01-21,519.3400268554688,519.3400268554688,509.1099853515625,514.1300048828125,486.80255126953125,220500,,,,,,,,
2021-01-22,516.97998046875,519.469970703125,509.0299987792969,509.70001220703125,482.6080322265625,323400,,,,,,,,
2021-01-25,510.54998779296875,516.1400146484375,502.17999267578125,509.3500061035156,482.2766418457031,286800,,,,,,,,
2021-01-26,509.8999938964844,513.0,503.25,509.80999755859375,482.712158203125,352100,,,,,,,,
2021-01-27,509.55999755859375,537.9199829101562,501.0,534.4299926757812,506.0235900878906,702900,,,,,,,,
2021-01-28,530.0,545.97998046875,530.0,536.5499877929688,508.03076171875,422500,,,,,,,,
2021-01-29,532.719970703125,542.6900024414062,527.3400268554688,540.760009765625,512.01708984375,306700,,,,,,,,
2021-02-01,549.5499877929688,575.3800048828125,544.969970703125,568.72998046875,538.5004272460938,368500,,,,,,,,
2021-02-02,568.0,589.25,568.0,580.1099853515625,549.2752685546875,292500,,,,,,,,
2021-02-03,580.5700073242188,587.8900146484375,562.2100219726562,563.8099975585938,533.8419799804688,265400,,,,,,,,
2021-02-04,563.989990234375,572.8400268554688,558.7999877929688,566.2000122070312,536.1050415039062,173800,,,,,,,,
2021-02-05,570.9500122070312,574.989990234375,564.8900146484375,571.6599731445312,541.2745971679688,176700,,,,,,,,
2021-02-08,572.3200073242188,576.1300048828125,563.3300170898438,569.719970703125,539.4378662109375,175700,,,,,,,,
2021-02-09,567.0700073242188,572.1799926757812,552.0499877929688,557.760009765625,528.72607421875,201900,,,,,,,,
2021-02-10,561.3499755859375,561.3499755859375,549.9299926757812,553.989990234375,525.1521606445312,172100,,,,,,,,
2021-02-11,557.969970703125,560.5999755859375,541.3499755859375,545.719970703125,517.3128662109375,197700,,,,,,,,
2021-02-12,547.52001953125,553.4400024414062,544.4600219726562,552.5499877929688,523.7872924804688,164000,,,,,,,,
2021-02-16,556.5800170898438,556.5800170898438,532.2100219726562,537.52001953125,509.53948974609375,271100,,,,,,,,
2021-02-17,531.5399780273438,541.8900146484375,527.530029296875,535.7100219726562,507.8238220214844,244600,,,,,,,,
2021-02-18,532.75,543.8300170898438,531.3300170898438,543.6900024414062,515.388427734375,167900,,,,,,,,
2021-02-19,548.4099731445312,557.989990234375,545.72998046875,550.2100219726562,521.5691528320312,243700,,,,,,,,
2021-02-22,547.1300048828125,547.1300048828125,529.239990234375,541.0700073242188,512.9047241210938,241000,,,,,,,,
2021-02-23,537.8599853515625,552.9099731445312,530.0900268554688,549.1400146484375,520.5546264648438,403600,,,,,,,,
2021-02-24,544.1400146484375,548.72998046875,536.0,545.4600219726562,517.0663452148438,225900,,,,,,,,
2021-02-25,545.719970703125,557.0599975585938,544.0900268554688,551.77001953125,523.0477905273438,224100,,,,,,,,
2021-02-26,551.6699829101562,561.2100219726562,543.1300048828125,555.9400024414062,527.000732421875,282800,,,,,,,,
2021-03-01,564.9299926757812,580.989990234375,563.8200073242188,579.0700073242188,548.9266357421875,241900,,,,,,,,
2021-03-02,582.0,587.0499877929688,574.219970703125,578.8800048828125,548.74658203125,245400,,,,,,,,
2021-03-03,573.8900146484375,575.0999755859375,508.6300048828125,509.3500061035156,482.83599853515625,534300,,,,,,,,
2021-03-04,505.2799987792969,510.6000061035156,478.7799987792969,484.92999267578125,459.6872253417969,461300,,,,,,,,
2021-03-05,488.1000061035156,506.82000732421875,471.0400085449219,504.3699951171875,478.11529541015625,612900,,,,,,,,
2021-03-08,504.989990234375,522.530029296875,496.8800048828125,512.969970703125,486.26751708984375,349100,,,,,,,,
2021-03-09,518.3400268554688,540.4000244140625,518.27001953125,524.0900268554688,496.8086853027344,350500,,,,,,,,
2021-03-10,530.1099853515625,530.1099853515625,512.47998046875,516.7899780273438,489.88861083984375,211100,,,,,,,,
2021-03-11,517.1199951171875,526.72998046875,515.530029296875,523.8200073242188,496.552734375,200400,,,,,,,,
2021-03-12,522.7999877929688,523.9099731445312,507.5799865722656,518.969970703125,491.9551696777344,225800,,,,,,,,
2021-03-15,523.739990234375,534.1699829101562,513.219970703125,525.4099731445312,498.0599670410156,246700,,,,,,,,
2021-03-16,529.77001953125,533.4000244140625,511.489990234375,516.9099731445312,490.0023498535156,198400,,,,,,,,
2021-03-17,515.5999755859375,518.7899780273438,505.92999267578125,513.0,486.29595947265625,306300,,,,,,,,
2021-03-18,507.5,517.510009765625,500.0,501.4200134277344,475.3187255859375,291400,,,,,,,,
2021-03-19,504.739990234375,513.9000244140625,500.2099914550781,510.1199951171875,483.56597900390625,667300,,,,,,,,
2021-03-22,507.4700012207031,523.0700073242188,507.4700012207031,521.280029296875,494.1449279785156,202100,,,,,,,,
2021-03-23,518.2899780273438,530.1699829101562,514.52001953125,526.1199951171875,498.7330017089844,283500,,,,,,,,
2021-03-24,523.75,523.75,496.3399963378906,500.92999267578125,474.854248046875,271800,,,,,,,,
2021-03-25,500.04998779296875,500.6199951171875,488.79998779296875,497.7099914550781,471.8018798828125,293000,,,,,,,,
2021-03-26,497.1600036621094,519.2899780273438,495.3800048828125,517.7999877929688,490.8460693359375,263600,,,,,,,,
2021-03-29,516.1099853515625,524.1799926757812,507.8399963378906,516.6799926757812,489.78448486328125,192300,,,,,,,,
2021-03-30,515.4600219726562,518.6300048828125,495.0299987792969,495.75,469.9439697265625,218900,,,,,,,,
2021-03-31,499.44000244140625,510.57000732421875,497.4800109863281,497.9200134277344,472.0009765625,346300,,,,,,,,
2021-04-01,504.05999755859375,526.5999755859375,502.7699890136719,520.280029296875,493.1969909667969,245300,,,,,,,,
2021-04-05,522.8300170898438,523.0,508.0,520.0,492.9316101074219,227700,,,,,,,,
2021-04-06,508.25,535.5499877929688,508.25,533.0599975585938,505.31170654296875,288700,,,,,,,,
2021-04-07,534.6199951171875,537.0,511.44000244140625,521.010009765625,493.8890686035156,214400,,,,,,,,
2021-04-08,527.6400146484375,535.530029296875,523.02001953125,531.47998046875,503.8140563964844,203900,,,,,,,,
2021-04-09,529.1300048828125,536.8699951171875,521.4299926757812,534.5599975585938,506.73370361328125,192900,,,,,,,,
2021-04-12,532.4000244140625,536.010009765625,523.0,535.4500122070312,507.5773620605469,180800,,,,,,,,
2021-04-13,536.0,546.1599731445312,535.0999755859375,539.6799926757812,511.5871276855469,257300,,,,,,,,
2021-04-14,541.3699951171875,544.47998046875,532.030029296875,534.8400268554688,506.99920654296875,181600,,,,,,,,
2021-04-15,538.489990234375,545.77001953125,535.47998046875,539.1500244140625,511.0846862792969,151900,,,,,,,,
2021-04-16,544.3800048828125,544.3800048828125,528.4299926757812,534.9500122070312,507.10345458984375,256700,,,,,,,,
2021-04-19,536.010009765625,540.4600219726562,526.1300048828125,533.6199951171875,505.8425598144531,172300,,,,,,,,
2021-04-20,536.0,539.0599975585938,528.5999755859375,529.1199951171875,501.576904296875,137000,,,,,,,,
2021-04-21,529.8200073242188,533.3599853515625,519.5399780273438,523.25,496.0124206542969,178900,,,,,,,,
2021-04-22,500.0,509.95001220703125,494.7099914550781,502.8800048828125,476.7027587890625,509100,,,,,,,,
2021-04-23,501.5,510.7099914550781,492.3500061035156,507.4599914550781,481.0443420410156,303200,,,,,,,,
2021-04-26,509.55999755859375,514.6099853515625,501.7799987792969,505.2099914550781,478.9115295410156,202800,,,,,,,,
2021-04-27,503.79998779296875,505.9200134277344,494.1300048828125,495.6499938964844,469.84906005859375,210400,,,,,,,,
2021-04-28,498.0799865722656,498.0799865722656,486.4100036621094,489.3699951171875,463.89605712890625,225600,,,,,,,,
2021-04-29,487.0,497.75,487.0,495.7699890136719,469.962890625,231500,,,,,,,,
2021-04-30,492.239990234375,492.80999755859375,486.0400085449219,488.4599914550781,463.0333251953125,272900,,,,,,,,
2021-05-03,490.3699951171875,492.3399963378906,487.5899963378906,488.67999267578125,463.24200439453125,199200,,,,,,,,
2021-05-04,487.3500061035156,487.3500061035156,473.2799987792969,474.0,449.3260803222656,265500,,,,,,,,
2021-05-05,475.8399963378906,476.4599914550781,455.94000244140625,456.6199951171875,432.8507995605469,362700,,,,,,,,
2021-05-06,451.3399963378906,456.2699890136719,434.2200012207031,438.6099853515625,415.7783203125,605900,,,,,,,,
2021-05-07,444.6600036621094,456.6600036621094,432.95001220703125,437.1700134277344,414.4132385253906,598800,,,,,,,,
2021-05-10,438.0,446.0799865722656,433.32000732421875,439.7900085449219,416.8969421386719,353300,,,,,,,,
2021-05-11,434.44000244140625,448.9599914550781,431.19000244140625,448.0400085449219,425.3558349609375,432000,,,,,,,,
2021-05-12,445.0299987792969,448.6700134277344,442.1000061035156,444.82000732421875,422.2988586425781,398300,,,,,,,,
2021-05-13,446.9100036621094,455.04998779296875,442.5899963378906,452.2200012207031,429.32415771484375,429700,,,,,,,,
2021-05-14,453.1199951171875,459.17999267578125,443.57000732421875,456.29998779296875,433.1975402832031,294200,,,,,,,,
2021-05-17,455.3699951171875,461.0,451.32000732421875,455.0899963378906,432.0488586425781,403400,,,,,,,,
2021-05-18,455.4599914550781,456.95001220703125,444.6700134277344,446.70001220703125,424.0836181640625,318300,,,,,,,,
2021-05-19,440.80999755859375,446.7200012207031,435.2300109863281,443.1400146484375,420.7038879394531,281300,,,,,,,,
2021-05-20,445.010009765625,453.54998779296875,443.2699890136719,450.94000244140625,428.10894775390625,205400,,,,,,,,
2021-05-21,452.4100036621094,458.1600036621094,450.3500061035156,455.989990234375,432.9032287597656,234400,,,,,,,,
2021-05-24,459.1099853515625,460.75,454.8900146484375,456.3999938964844,433.29254150390625,247300,,,,,,,,
2021-05-25,456.30999755859375,462.67999267578125,454.70001220703125,458.5199890136719,435.3052062988281,255600,,,,,,,,
2021-05-26,461.0299987792969,466.55999755859375,458.760009765625,462.760009765625,439.3305358886719,329500,,,,,,,,
2021-05-27,460.6199951171875,464.6000061035156,455.010009765625,462.0299987792969,438.637451171875,548700,,,,,,,,
2021-05-28,461.3999938964844,469.95001220703125,460.0,466.5400085449219,442.9190979003906,292500,,,,,,,,
2021-06-01,468.20001220703125,471.010009765625,454.1000061035156,454.3299865722656,431.32733154296875,241600,,,,,,,,
2021-06-02,452.6700134277344,460.7099914550781,450.5299987792969,460.4599914550781,437.1470031738281,204800,,,,,,,,
2021-06-03,449.67999267578125,455.8599853515625,440.3599853515625,444.2099914550781,421.71966552734375,392800,,,,,,,,
2021-06-04,446.7300109863281,450.760009765625,443.1199951171875,450.2300109863281,427.4349365234375,345700,,,,,,,,
2021-06-07,448.4700012207031,449.0299987792969,441.6400146484375,448.5899963378906,425.8779296875,222300,,,,,,,,
2021-06-08,450.17999267578125,452.1400146484375,440.44000244140625,440.760009765625,418.4443359375,184000,,,,,,,,
2021-06-09,440.760009765625,443.6099853515625,433.260009765625,433.6199951171875,411.6658935546875,201900,,,,,,,,
2021-06-10,434.79998779296875,436.1600036621094,431.5899963378906,432.8900146484375,410.97283935546875,439100,,,,,,,,
2021-06-11,435.8599853515625,442.989990234375,434.1300048828125,440.8599853515625,418.539306640625,182800,,,,,,,,
2021-06-14,443.5199890136719,455.1000061035156,441.2900085449219,454.7099914550781,431.6880798339844,244400,,,,,,,,
2021-06-15,454.7099914550781,457.5400085449219,451.5400085449219,452.5199890136719,429.6089782714844,269800,,,,,,,,
2021-06-16,453.8399963378906,457.760009765625,445.8299865722656,449.3599853515625,426.60894775390625,226300,,,,,,,,
2021-06-17,448.6600036621094,466.3299865722656,448.6600036621094,461.0899963378906,437.7450866699219,308200,,,,,,,,
2021-06-18,458.5,461.3599853515625,446.3299865722656,449.5400085449219,426.7798156738281,647200,,,,,,,,
2021-06-21,449.8500061035156,459.3999938964844,442.82000732421875,455.20001220703125,432.1533508300781,235400,,,,,,,,
2021-06-22,454.3399963378906,460.0199890136719,450.8999938964844,457.80999755859375,434.63116455078125,216300,,,,,,,,
2021-06-23,458.2200012207031,460.80999755859375,456.2200012207031,457.82000732421875,434.640625,133600,,,,,,,,
2021-06-24,460.32000732421875,465.0899963378906,457.2200012207031,461.05999755859375,437.716552734375,207200,,,,,,,,
2021-06-25,462.3599853515625,468.95001220703125,460.489990234375,467.9599914550781,444.2671813964844,346700,,,,,,,,
2021-06-28,470.239990234375,471.2799987792969,465.9599914550781,469.6199951171875,445.84326171875,260900,,,,,,,,
2021-06-29,469.0,473.80999755859375,466.8699951171875,472.1400146484375,448.235595703125,194000,,,,,,,,
2021-06-30,473.3599853515625,473.3599853515625,461.3500061035156,463.5899963378906,440.11859130859375,276600,,,,,,,,
2021-07-01,463.6000061035156,471.6099853515625,462.489990234375,464.2099914550781,440.7071838378906,194900,,,,,,,,
2021-07-02,465.9800109863281,468.1600036621094,460.1400146484375,463.8699951171875,440.38433837890625,148200,,,,,,,,
2021-07-06,462.6600036621094,473.6400146484375,460.6099853515625,471.79998779296875,447.9127502441406,288600,,,,,,,,
2021-07-07,471.6400146484375,473.0899963378906,441.0299987792969,450.0799865722656,427.2925109863281,385900,,,,,,,,
2021-07-08,448.8500061035156,462.3699951171875,446.6000061035156,459.0199890136719,435.7798767089844,296100,,,,,,,,
2021-07-09,461.9800109863281,465.1499938964844,452.4599914550781,460.7699890136719,437.4413146972656,247900,,,,,,,,
2021-07-12,460.2200012207031,462.989990234375,457.4100036621094,461.82000732421875,438.4381103515625,190000,,,,,,,,
2021-07-13,459.45001220703125,462.4800109863281,457.04998779296875,459.0,435.7608337402344,110300,,,,,,,,
2021-07-14,459.30999755859375,462.2200012207031,453.75,459.4599914550781,436.1976013183594,141600,,,,,,,,
2021-07-15,458.0,460.6300048828125,453.6300048828125,454.6700134277344,431.65008544921875,171700,,,,,,,,
2021-07-16,455.5400085449219,461.9200134277344,453.010009765625,459.0899963378906,435.8464050292969,179300,,,,,,,,
2021-07-19,457.1499938964844,466.3699951171875,456.760009765625,462.67999267578125,439.254638671875,327200,,,,,,,,
2021-07-20,462.2200012207031,465.5299987792969,459.0799865722656,460.5,437.1849670410156,415200,,,,,,,,
2021-07-21,467.989990234375,478.760009765625,453.9700012207031,455.8500061035156,432.7703552246094,280900,,,,,,,,
2021-07-22,453.0799865722656,468.4800109863281,451.80999755859375,464.4200134277344,440.9064636230469,153800,,,,,,,,
2021-07-23,467.92999267578125,476.30999755859375,464.9700012207031,475.19000244140625,451.1311950683594,182100,,,,,,,,
2021-07-26,471.3699951171875,473.5199890136719,463.30999755859375,466.95001220703125,443.3083801269531,178800,,,,,,,,
2021-07-27,466.5199890136719,468.7200012207031,461.489990234375,466.7200012207031,443.09002685546875,190300,,,,,,,,
2021-07-28,466.6300048828125,474.7300109863281,465.07000732421875,470.94000244140625,447.0963439941406,165100,,,,,,,,
2021-07-29,471.1499938964844,479.3599853515625,465.8399963378906,475.7799987792969,451.6912536621094,188700,,,,,,,,
2021-07-30,475.25,479.8900146484375,473.2300109863281,475.1700134277344,451.1122131347656,238700,,,,,,,,
2021-08-02,478.510009765625,488.57000732421875,475.4700012207031,480.0,455.6976623535156,230600,,,,,,,,
2021-08-03,478.5899963378906,480.1600036621094,471.6199951171875,479.94000244140625,456.2680969238281,151700,,,,,,,,
2021-08-04,480.69000244140625,493.3999938964844,480.69000244140625,492.1300048828125,467.8568420410156,184500,,,,,,,,
2021-08-05,494.5199890136719,498.9700012207031,486.1099853515625,490.7300109863281,466.5259704589844,193200,,,,,,,,
2021-08-06,492.4200134277344,492.4200134277344,481.2799987792969,485.70001220703125,461.7439880371094,117500,,,,,,,,
2021-08-09,487.04998779296875,490.010009765625,482.6400146484375,484.6400146484375,460.736328125,117200,,,,,,,,
2021-08-10,485.0,485.0400085449219,465.1099853515625,467.54998779296875,444.4891357421875,165800,,,,,,,,
2021-08-11,471.05999755859375,473.0799865722656,459.5799865722656,462.5,439.688232421875,141400,,,,,,,,
2021-08-12,460.5400085449219,465.1300048828125,453.3500061035156,463.30999755859375,440.45831298828125,129900,,,,,,,,
2021-08-13,465.4800109863281,467.29998779296875,461.95001220703125,463.4200134277344,440.5628662109375,128900,,,,,,,,
2021-08-16,464.8299865722656,470.92999267578125,460.5799865722656,470.04998779296875,446.8659362792969,113200,,,,,,,,
2021-08-17,468.5299987792969,476.989990234375,465.010009765625,474.5299987792969,451.1249084472656,105900,,,,,,,,
2021-08-18,475.2699890136719,475.3999938964844,461.5199890136719,461.8399963378906,439.06085205078125,133200,,,,,,,,
2021-08-19,459.9700012207031,475.3699951171875,459.29998779296875,472.2699890136719,448.97637939453125,128900,,,,,,,,
2021-08-20,473.20001220703125,481.0199890136719,469.260009765625,475.5,452.04705810546875,114800,,,,,,,,
2021-08-23,478.2799987792969,486.0400085449219,475.7200012207031,476.7799987792969,453.2639465332031,90600,,,,,,,,
2021-08-24,477.7099914550781,481.3399963378906,473.2200012207031,480.75,457.0381164550781,103100,,,,,,,,
2021-08-25,480.0400085449219,482.2799987792969,466.5,472.3299865722656,449.03338623046875,155700,,,,,,,,
2021-08-26,470.2300109863281,479.4700012207031,469.92999267578125,476.5299987792969,453.0262451171875,116200,,,,,,,,
2021-08-27,477.989990234375,487.7900085449219,476.7699890136719,484.7699890136719,460.8598327636719,233300,,,,,,,,
2021-08-30,485.7099914550781,487.0799865722656,476.1400146484375,477.5199890136719,453.9673767089844,165800,,,,,,,,
2021-08-31,478.4200134277344,482.92999267578125,474.95001220703125,475.9200134277344,452.44635009765625,219300,,,,,,,,
2021-09-01,474.739990234375,481.57000732421875,471.2699890136719,479.5400085449219,455.8878479003906,155300,,,,,,,,
2021-09-02,482.82000732421875,482.82000732421875,474.6499938964844,479.4700012207031,455.8212890625,108600,,,,,,,,
2021-09-03,479.0299987792969,485.42999267578125,474.6199951171875,475.2200012207031,451.7808532714844,134300,,,,,,,,
2021-09-07,473.3999938964844,473.3999938964844,449.5199890136719,451.29998779296875,429.0406188964844,474200,,,,,,,,
2021-09-08,450.0799865722656,456.1300048828125,444.0,451.8500061035156,429.5634765625,248900,,,,,,,,
2021-09-09,450.5,454.44000244140625,442.82000732421875,443.6300048828125,421.74896240234375,169100,,,,,,,,
2021-09-10,441.3900146484375,443.95001220703125,435.6499938964844,438.489990234375,416.862548828125,169000,,,,,,,,
2021-09-13,440.25,446.55999755859375,429.1499938964844,432.0799865722656,410.7686767578125,172300,,,,,,,,
2021-09-14,435.3599853515625,438.04998779296875,420.7900085449219,426.239990234375,405.2166748046875,275400,,,,,,,,
2021-09-15,425.55999755859375,435.0199890136719,421.44000244140625,425.7900085449219,404.7889099121094,203100,,,,,,,,
2021-09-16,424.95001220703125,429.3900146484375,422.9200134277344,427.6199951171875,406.5285949707031,132600,,,,,,,,
2021-09-17,427.239990234375,429.8900146484375,423.2099914550781,426.0,404.9885559082031,316300,,,,,,,,
2021-09-20,425.5,430.20001220703125,421.0299987792969,425.4800109863281,404.4941711425781,198200,,,,,,,,
2021-09-21,429.1700134277344,430.1300048828125,421.6700134277344,421.80999755859375,401.0051574707031,180200,,,,,,,,
2021-09-22,423.1300048828125,426.25,420.010009765625,425.6499938964844,404.6557922363281,213300,,,,,,,,
2021-09-23,425.0,427.3599853515625,422.05999755859375,425.1000061035156,404.1329345703125,217000,,,,,,,,
2021-09-24,424.1700134277344,424.3999938964844,417.70001220703125,424.0,403.08709716796875,289100,,,,,,,,
2021-09-27,419.2099914550781,424.8900146484375,415.4100036621094,417.2200012207031,396.6416015625,320100,,,,,,,,
2021-09-28,414.04998779296875,419.1000061035156,408.79998779296875,418.8599853515625,398.2007141113281,345400,,,,,,,,
2021-09-29,419.489990234375,427.30999755859375,419.489990234375,423.6600036621094,402.763916015625,232300,,,,,,,,
2021-09-30,425.8699951171875,429.239990234375,418.4100036621094,420.69000244140625,399.9403991699219,297600,,,,,,,,
2021-10-01,421.3299865722656,421.6199951171875,408.010009765625,417.82000732421875,397.2120361328125,213700,,,,,,,,
2021-10-04,417.0,420.9100036621094,409.29998779296875,417.82000732421875,397.2120361328125,244400,,,,,,,,
2021-10-05,419.760009765625,434.1400146484375,419.0799865722656,431.5299987792969,410.2457580566406,327800,,,,,,,,
2021-10-06,415.5,418.3299865722656,403.70001220703125,412.42999267578125,392.0877990722656,553600,,,,,,,,
2021-10-07,414.67999267578125,425.55999755859375,414.67999267578125,419.8399963378906,399.13232421875,232300,,,,,,,,
2021-10-08,418.19000244140625,418.6000061035156,410.1400146484375,410.1499938964844,389.92034912109375,113400,,,,,,,,
2021-10-11,408.739990234375,415.739990234375,402.70001220703125,402.9599914550781,383.0848693847656,119200,,,,,,,,
2021-10-12,403.82000732421875,407.0400085449219,397.510009765625,397.79998779296875,378.1794738769531,208300,,,,,,,,
2021-10-13,398.0299987792969,403.8500061035156,396.1700134277344,400.0799865722656,380.34698486328125,304600,,,,,,,,
2021-10-14,399.3399963378906,404.4200134277344,398.69000244140625,403.1700134277344,383.28466796875,224400,,,,,,,,
2021-10-15,405.9200134277344,410.7200012207031,404.510009765625,405.7699890136719,385.7563781738281,155800,,,,,,,,
2021-10-18,402.17999267578125,405.989990234375,400.7699890136719,405.0,385.0242919921875,202600,,,,,,,,
2021-10-19,407.8900146484375,411.19000244140625,405.4599914550781,411.19000244140625,390.9090576171875,279100,,,,,,,,
2021-10-20,421.3299865722656,424.0400085449219,399.7099914550781,405.69000244140625,385.6802673339844,272500,,,,,,,,
2021-10-21,403.32000732421875,417.6400146484375,403.07000732421875,410.7300109863281,390.4717102050781,353900,,,,,,,,
2021-10-22,409.7099914550781,416.67999267578125,408.5400085449219,415.42999267578125,394.9399108886719,156900,,,,,,,,
2021-10-25,417.4800109863281,417.4800109863281,406.8800048828125,407.25,387.163330078125,109300,,,,,,,,
2021-10-26,410.20001220703125,412.0,404.0799865722656,404.5400085449219,384.58697509765625,155600,,,,,,,,
2021-10-27,403.3599853515625,406.55999755859375,398.9599914550781,403.4700012207031,383.56976318359375,270800,,,,,,,,
2021-10-28,404.3599853515625,410.9200134277344,401.3599853515625,405.05999755859375,385.0812683105469,129900,,,,,,,,
2021-10-29,406.7099914550781,409.2900085449219,403.7099914550781,408.6700134277344,388.5133056640625,259400,,,,,,,,
2021-11-01,408.7900085449219,410.70001220703125,404.3500061035156,408.6099853515625,388.4562683105469,161600,,,,,,,,
2021-11-02,409.010009765625,412.2200012207031,405.010009765625,407.1099853515625,387.6563415527344,159100,,,,,,,,
2021-11-03,409.42999267578125,409.42999267578125,401.80999755859375,404.5400085449219,385.20916748046875,197200,,,,,,,,
2021-11-04,407.0,408.07000732421875,387.05999755859375,388.5299987792969,369.9642028808594,407700,,,,,,,,
2021-11-05,391.6300048828125,391.8800048828125,385.0400085449219,388.30999755859375,369.7547912597656,291900,,,,,,,,
2021-11-08,390.95001220703125,391.70001220703125,384.55999755859375,390.05999755859375,371.42108154296875,203200,,,,,,,,
2021-11-09,389.4700012207031,393.6400146484375,385.6000061035156,387.19000244140625,368.6882019042969,210000,,,,,,,,
2021-11-10,387.19000244140625,392.2200012207031,382.8800048828125,388.739990234375,370.1642150878906,168400,,,,,,,,
2021-11-11,387.94000244140625,387.94000244140625,381.6099853515625,382.7200012207031,364.4318542480469,161100,,,,,,,,
2021-11-12,383.6700134277344,393.1300048828125,383.6700134277344,388.82000732421875,370.2403869628906,231400,,,,,,,,
2021-11-15,389.260009765625,391.9800109863281,386.9700012207031,389.2699890136719,370.6688537597656,216700,,,,,,,,
2021-11-16,392.4100036621094,393.67999267578125,388.3800048828125,392.5799865722656,373.8206787109375,281600,,,,,,,,
2021-11-17,393.3800048828125,393.3800048828125,382.3599853515625,382.8299865722656,364.53662109375,221200,,,,,,,,
2021-11-18,382.2099914550781,382.5299987792969,365.0,366.8299865722656,349.3011474609375,374200,,,,,,,,
2021-11-19,367.42999267578125,368.55999755859375,359.5799865722656,359.7900085449219,342.5976257324219,277200,,,,,,,,
2021-11-22,359.17999267578125,368.9200134277344,355.010009765625,367.25,349.7010803222656,298000,,,,,,,,
2021-11-23,367.42999267578125,367.42999267578125,357.2799987792969,362.75,345.4161682128906,206600,,,,,,,,
2021-11-24,362.7099914550781,365.3299865722656,359.20001220703125,361.4200134277344,344.1496887207031,170500,,,,,,,,
2021-11-26,359.2099914550781,365.2300109863281,358.6300048828125,360.5199890136719,343.2926330566406,203800,,,,,,,,
2021-11-29,361.8299865722656,363.1700134277344,352.6199951171875,352.9599914550781,336.0940246582031,230900,,,,,,,,
2021-11-30,350.95001220703125,358.7900085449219,341.5,352.69000244140625,335.8368225097656,718300,,,,,,,,
2021-12-01,355.05999755859375,357.05999755859375,343.6400146484375,343.7300109863281,327.3050537109375,261400,,,,,,,,
2021-12-02,345.2900085449219,353.54998779296875,345.2900085449219,351.07000732421875,334.29425048828125,351400,,,,,,,,
2021-12-03,349.32000732421875,353.3900146484375,346.010009765625,349.0799865722656,332.39935302734375,331700,,,,,,,,
2021-12-06,348.8599853515625,364.7900085449219,343.739990234375,362.0,344.7019348144531,347200,,,,,,,,
2021-12-07,364.2799987792969,384.8299865722656,364.2799987792969,380.67999267578125,362.4893493652344,429300,,,,,,,,
2021-12-08,381.19000244140625,387.2200012207031,375.67999267578125,384.8699951171875,366.4791259765625,365100,,,,,,,,
2021-12-09,384.7200012207031,387.92999267578125,378.0199890136719,379.7799987792969,361.6322937011719,218000,,,,,,,,
2021-12-10,381.54998779296875,387.1400146484375,377.7699890136719,385.8399963378906,367.4028015136719,244800,,,,,,,,
2021-12-13,385.6000061035156,403.989990234375,384.5199890136719,401.8699951171875,382.6667785644531,445600,,,,,,,,
