date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EG')","('high', 'EG')","('low', 'EG')","('close', 'EG')","('adj_close', 'EG')","('volume', 'EG')","('currency', '')"
2020-12-16,233.72999572753906,235.88999938964844,232.25,233.3699951171875,211.99061584472656,242700,,,,,,,,
2020-12-17,233.52000427246094,235.9600067138672,232.83999633789062,235.16000366210938,213.61666870117188,291100,,,,,,,,
2020-12-18,235.16000366210938,236.88999938964844,230.63999938964844,232.52999877929688,211.22755432128906,466000,,,,,,,,
2020-12-21,232.0,232.0,224.52000427246094,229.13999938964844,208.1481170654297,220300,,,,,,,,
2020-12-22,228.44000244140625,230.25,227.5,228.13999938964844,207.23971557617188,173800,,,,,,,,
2020-12-23,229.6699981689453,232.5800018310547,228.97999572753906,229.5500030517578,208.52056884765625,133100,,,,,,,,
2020-12-24,229.52999877929688,229.9199981689453,226.24000549316406,229.17999267578125,208.1844482421875,77800,,,,,,,,
2020-12-28,230.72000122070312,232.75999450683594,229.8000030517578,230.77999877929688,209.6378936767578,172100,,,,,,,,
2020-12-29,232.0399932861328,232.0399932861328,227.89999389648438,229.3300018310547,208.32070922851562,127600,,,,,,,,
2020-12-30,229.85000610351562,231.0,228.55999755859375,230.36000061035156,209.25633239746094,128600,,,,,,,,
2020-12-31,230.72000122070312,234.39999389648438,228.6699981689453,234.08999633789062,212.64462280273438,118600,,,,,,,,
2021-01-04,235.0,235.91000366210938,226.77000427246094,228.11000061035156,207.2124481201172,165100,,,,,,,,
2021-01-05,228.0800018310547,229.67999267578125,225.5800018310547,226.22999572753906,205.5046844482422,158600,,,,,,,,
2021-01-06,229.6300048828125,240.50999450683594,229.4600067138672,239.63999938964844,217.68617248535156,309900,,,,,,,,
2021-01-07,241.24000549316406,241.80999755859375,238.25,241.36000061035156,219.24859619140625,259400,,,,,,,,
2021-01-08,241.3000030517578,241.86000061035156,236.00999450683594,238.97000122070312,217.0775604248047,209700,,,,,,,,
2021-01-11,237.99000549316406,239.72000122070312,235.9199981689453,237.25,215.51515197753906,215400,,,,,,,,
2021-01-12,238.60000610351562,241.89999389648438,238.13999938964844,239.4199981689453,217.48634338378906,163400,,,,,,,,
2021-01-13,238.69000244140625,241.7100067138672,236.9199981689453,238.24000549316406,216.41445922851562,162900,,,,,,,,
2021-01-14,239.6699981689453,239.6699981689453,234.1300048828125,235.1999969482422,213.65293884277344,197900,,,,,,,,
2021-01-15,233.3300018310547,235.05999755859375,230.58999633789062,231.1999969482422,210.01939392089844,268500,,,,,,,,
2021-01-19,230.66000366210938,234.07000732421875,229.72999572753906,232.74000549316406,211.41831970214844,235900,,,,,,,,
2021-01-20,231.66000366210938,237.0500030517578,231.25,236.5800018310547,214.90647888183594,179300,,,,,,,,
2021-01-21,236.47999572753906,237.94000244140625,231.75,231.8000030517578,210.5644073486328,178400,,,,,,,,
2021-01-22,229.72000122070312,230.07000732421875,225.39999389648438,228.9199981689453,207.9482421875,229600,,,,,,,,
2021-01-25,227.27000427246094,232.3800048828125,226.1300048828125,228.25,207.3396759033203,186500,,,,,,,,
2021-01-26,228.22999572753906,231.41000366210938,225.7899932861328,227.1699981689453,206.3585662841797,266900,,,,,,,,
2021-01-27,224.02999877929688,224.4600067138672,218.50999450683594,218.92999267578125,198.8734893798828,308600,,,,,,,,
2021-01-28,220.82000732421875,220.82000732421875,216.47000122070312,217.10000610351562,197.2111358642578,290800,,,,,,,,
2021-01-29,215.7100067138672,215.7100067138672,209.6300048828125,211.0800018310547,191.74261474609375,316800,,,,,,,,
2021-02-01,212.88999938964844,213.1699981689453,209.6999969482422,211.5,192.12411499023438,254900,,,,,,,,
2021-02-02,213.8300018310547,217.22000122070312,211.6699981689453,214.11000061035156,194.49502563476562,294200,,,,,,,,
2021-02-03,212.99000549316406,215.74000549316406,211.57000732421875,214.27999877929688,194.64947509765625,177100,,,,,,,,
2021-02-04,215.83999633789062,222.0800018310547,212.6199951171875,220.92999267578125,200.69027709960938,272200,,,,,,,,
2021-02-05,222.11000061035156,223.72999572753906,218.9199981689453,219.39999389648438,199.30039978027344,201400,,,,,,,,
2021-02-08,219.99000549316406,225.4199981689453,219.25,225.19000244140625,204.5599822998047,236800,,,,,,,,
2021-02-09,228.1999969482422,240.39999389648438,228.1999969482422,233.0399932861328,211.69081115722656,430500,,,,,,,,
2021-02-10,233.72999572753906,236.38999938964844,231.1999969482422,234.69000244140625,213.18968200683594,238100,,,,,,,,
2021-02-11,235.66000366210938,245.02999877929688,235.1300048828125,244.9499969482422,222.5097198486328,365500,,,,,,,,
2021-02-12,243.60000610351562,247.6199951171875,240.64999389648438,243.5399932861328,221.22889709472656,305100,,,,,,,,
2021-02-16,244.77000427246094,244.77000427246094,238.9199981689453,240.44000244140625,218.4129180908203,260600,,,,,,,,
2021-02-17,241.22000122070312,244.05999755859375,239.5399932861328,242.72000122070312,220.48402404785156,177400,,,,,,,,
2021-02-18,240.61000061035156,243.3000030517578,240.07000732421875,240.89999389648438,218.8307342529297,158100,,,,,,,,
2021-02-19,242.3300018310547,242.3300018310547,237.58999633789062,239.3000030517578,217.37733459472656,351400,,,,,,,,
2021-02-22,238.3000030517578,243.2899932861328,237.27000427246094,241.80999755859375,219.6573944091797,298500,,,,,,,,
2021-02-23,242.97000122070312,245.57000732421875,238.91000366210938,239.97999572753906,217.99502563476562,299000,,,,,,,,
2021-02-24,241.0,248.05999755859375,240.8300018310547,244.72000122070312,222.30079650878906,207100,,,,,,,,
2021-02-25,246.16000366210938,246.16000366210938,237.99000549316406,238.97000122070312,217.0775604248047,221700,,,,,,,,
2021-02-26,238.86000061035156,243.86000061035156,236.5800018310547,241.80999755859375,219.6573944091797,391200,,,,,,,,
2021-03-01,244.61000061035156,246.80999755859375,240.5,242.63999938964844,220.411376953125,205100,,,,,,,,
2021-03-02,242.27999877929688,244.52999877929688,240.77999877929688,241.9199981689453,219.75730895996094,186400,,,,,,,,
2021-03-03,240.0800018310547,244.94000244140625,240.0800018310547,242.22999572753906,220.0389404296875,271600,,,,,,,,
2021-03-04,241.05999755859375,245.9600067138672,238.36000061035156,239.67999267578125,217.72254943847656,222700,,,,,,,,
2021-03-05,242.3699951171875,248.4499969482422,240.39999389648438,246.89999389648438,224.28111267089844,219400,,,,,,,,
2021-03-08,248.16000366210938,254.0,247.49000549316406,251.0399932861328,228.0417938232422,240100,,,,,,,,
2021-03-09,248.9499969482422,252.85000610351562,245.6999969482422,247.14999389648438,224.5081787109375,320600,,,,,,,,
2021-03-10,246.6699981689453,252.75999450683594,246.22000122070312,250.22000122070312,227.2969207763672,206300,,,,,,,,
2021-03-11,248.22999572753906,250.7899932861328,246.4499969482422,249.4199981689453,226.5702362060547,192800,,,,,,,,
2021-03-12,251.92999267578125,254.1699981689453,250.6999969482422,252.82000732421875,229.6587677001953,216800,,,,,,,,
2021-03-15,251.75999450683594,256.6000061035156,250.3699951171875,255.97000122070312,232.5201873779297,206700,,,,,,,,
2021-03-16,251.1300048828125,253.8000030517578,249.88999938964844,253.3699951171875,231.560546875,184800,,,,,,,,
2021-03-17,255.60000610351562,255.60000610351562,248.67999267578125,251.27999877929688,229.6504669189453,225400,,,,,,,,
2021-03-18,253.7100067138672,256.05999755859375,250.61000061035156,251.9499969482422,230.26280212402344,209900,,,,,,,,
2021-03-19,251.75,251.75,245.6699981689453,245.8300018310547,224.66958618164062,450800,,,,,,,,
2021-03-22,244.27000427246094,245.1300048828125,241.77999877929688,243.8800048828125,222.88743591308594,242500,,,,,,,,
2021-03-23,242.75,244.14999389648438,240.7899932861328,241.36000061035156,220.58432006835938,282700,,,,,,,,
2021-03-24,245.5,246.17999267578125,242.77999877929688,242.9499969482422,222.03746032714844,378700,,,,,,,,
2021-03-25,243.1999969482422,248.86000061035156,242.0,247.86000061035156,226.52484130859375,314000,,,,,,,,
2021-03-26,250.0,250.3699951171875,248.02000427246094,250.14999389648438,228.6177215576172,178000,,,,,,,,
2021-03-29,251.4199981689453,255.8300018310547,250.7100067138672,254.08999633789062,232.21859741210938,458200,,,,,,,,
2021-03-30,254.77000427246094,256.9200134277344,253.44000244140625,254.2899932861328,232.4013671875,288700,,,,,,,,
2021-03-31,254.22999572753906,254.33999633789062,247.6300048828125,247.80999755859375,226.47914123535156,281700,,,,,,,,
2021-04-01,246.17999267578125,251.63999938964844,245.60000610351562,251.11000061035156,229.49508666992188,235400,,,,,,,,
2021-04-05,252.86000061035156,253.38999938964844,249.72000122070312,251.00999450683594,229.4036865234375,341600,,,,,,,,
2021-04-06,250.30999755859375,254.80999755859375,250.30999755859375,253.5800018310547,231.7524871826172,262300,,,,,,,,
2021-04-07,253.5800018310547,256.1600036621094,252.39999389648438,255.75999450683594,233.7448272705078,256200,,,,,,,,
2021-04-08,254.0500030517578,254.60000610351562,251.63999938964844,253.3000030517578,231.49658203125,266600,,,,,,,,
2021-04-09,254.4499969482422,255.1999969482422,252.67999267578125,254.77000427246094,232.84005737304688,185100,,,,,,,,
2021-04-12,254.47000122070312,255.19000244140625,251.27000427246094,254.97999572753906,233.03195190429688,262600,,,,,,,,
2021-04-13,254.7100067138672,256.6300048828125,251.77000427246094,256.07000732421875,234.02818298339844,241600,,,,,,,,
2021-04-14,256.25,260.45001220703125,255.88999938964844,259.45001220703125,237.11720275878906,244900,,,,,,,,
2021-04-15,259.80999755859375,263.2699890136719,259.3500061035156,262.79998779296875,240.1788330078125,208900,,,,,,,,
2021-04-16,264.2799987792969,264.82000732421875,261.29998779296875,262.1000061035156,239.53912353515625,228000,,,,,,,,
2021-04-19,263.6000061035156,264.2900085449219,261.1600036621094,264.0,241.27560424804688,162000,,,,,,,,
2021-04-20,263.4100036621094,265.0,261.0799865722656,262.42999267578125,239.8406982421875,327400,,,,,,,,
2021-04-21,262.42999267578125,267.79998779296875,262.42999267578125,267.6400146484375,244.60223388671875,189200,,,,,,,,
2021-04-22,266.29998779296875,266.69000244140625,263.8299865722656,264.510009765625,241.74166870117188,220000,,,,,,,,
2021-04-23,265.2699890136719,268.7099914550781,264.8900146484375,266.82000732421875,243.85279846191406,169300,,,,,,,,
2021-04-26,267.1099853515625,269.2300109863281,265.5799865722656,266.0,243.1034393310547,226900,,,,,,,,
2021-04-27,266.989990234375,268.3800048828125,265.5,267.04998779296875,244.0630340576172,188900,,,,,,,,
2021-04-28,269.3299865722656,269.3299865722656,265.3299865722656,266.1199951171875,243.21307373046875,311500,,,,,,,,
2021-04-29,266.3399963378906,272.7300109863281,264.7699890136719,272.45001220703125,248.9982452392578,655100,,,,,,,,
2021-04-30,273.04998779296875,278.94000244140625,271.5,276.95001220703125,253.1108856201172,462600,,,,,,,,
2021-05-03,279.19000244140625,281.2699890136719,271.760009765625,272.07000732421875,248.65090942382812,393800,,,,,,,,
2021-05-04,272.17999267578125,277.489990234375,271.4700012207031,273.4200134277344,249.88473510742188,441100,,,,,,,,
2021-05-05,273.1099853515625,274.9800109863281,266.80999755859375,273.1099853515625,249.60134887695312,300200,,,,,,,,
2021-05-06,274.7799987792969,274.95001220703125,270.1099853515625,273.32000732421875,249.7933349609375,276300,,,,,,,,
2021-05-07,270.17999267578125,274.0,269.54998779296875,273.1000061035156,249.59222412109375,296800,,,,,,,,
2021-05-10,274.2300109863281,275.79998779296875,272.67999267578125,272.80999755859375,249.32717895507812,332400,,,,,,,,
2021-05-11,271.6000061035156,271.8599853515625,264.7099914550781,265.57000732421875,242.71043395996094,319900,,,,,,,,
2021-05-12,267.0899963378906,267.6700134277344,262.0199890136719,262.44000244140625,239.8498992919922,307500,,,,,,,,
2021-05-13,261.07000732421875,272.1099853515625,261.07000732421875,270.9599914550781,247.636474609375,222700,,,,,,,,
2021-05-14,270.75,272.3500061035156,269.0,271.42999267578125,248.06602478027344,191700,,,,,,,,
2021-05-17,271.1400146484375,273.2200012207031,267.010009765625,272.1099853515625,248.6874237060547,335900,,,,,,,,
2021-05-18,270.4800109863281,272.30999755859375,267.25,271.510009765625,248.13914489746094,400500,,,,,,,,
2021-05-19,270.32000732421875,270.80999755859375,266.5199890136719,269.20001220703125,246.02798461914062,324300,,,,,,,,
2021-05-20,269.69000244140625,270.17999267578125,266.70001220703125,268.4200134277344,245.3150634765625,252400,,,,,,,,
2021-05-21,268.6199951171875,270.760009765625,263.7799987792969,264.2900085449219,241.54061889648438,276800,,,,,,,,
2021-05-24,265.45001220703125,265.8299865722656,262.4800109863281,263.57000732421875,240.88255310058594,388200,,,,,,,,
2021-05-25,261.7799987792969,261.7799987792969,253.39999389648438,254.44000244140625,233.91403198242188,592600,,,,,,,,
2021-05-26,254.92999267578125,256.6000061035156,253.6699981689453,254.6999969482422,234.15310668945312,495900,,,,,,,,
2021-05-27,256.5899963378906,259.9800109863281,254.91000366210938,259.92999267578125,238.9611358642578,1750000,,,,,,,,
2021-05-28,261.5799865722656,261.5799865722656,257.0299987792969,259.9599914550781,238.98875427246094,357000,,,,,,,,
2021-06-01,262.4100036621094,263.07000732421875,258.8500061035156,259.79998779296875,238.8416290283203,463100,,,,,,,,
2021-06-02,259.489990234375,259.489990234375,256.5400085449219,257.0899963378906,236.35025024414062,332300,,,,,,,,
2021-06-03,256.19000244140625,258.5400085449219,254.50999450683594,257.0,236.26756286621094,325200,,,,,,,,
2021-06-04,256.7699890136719,259.8500061035156,255.27000427246094,259.3699951171875,238.44630432128906,227200,,,,,,,,
2021-06-07,259.17999267578125,259.45001220703125,256.30999755859375,257.7900085449219,236.9938201904297,327800,,,,,,,,
2021-06-08,257.2200012207031,259.7200012207031,255.4600067138672,259.1700134277344,238.26248168945312,304100,,,,,,,,
2021-06-09,257.6499938964844,259.010009765625,257.1099853515625,257.6499938964844,236.8650665283203,237400,,,,,,,,
2021-06-10,258.94000244140625,259.3900146484375,254.74000549316406,254.8800048828125,234.31857299804688,237500,,,,,,,,
2021-06-11,254.77999877929688,256.17999267578125,253.3300018310547,253.83999633789062,233.36245727539062,276200,,,,,,,,
2021-06-14,253.77999877929688,254.14999389648438,252.0,254.02999877929688,233.537109375,207600,,,,,,,,
2021-06-15,254.38999938964844,258.489990234375,252.83999633789062,256.5799865722656,235.88140869140625,216400,,,,,,,,
2021-06-16,255.9499969482422,257.3500061035156,254.1199951171875,254.19000244140625,233.68421936035156,191400,,,,,,,,
2021-06-17,254.92999267578125,255.17999267578125,245.44000244140625,245.52999877929688,225.7228240966797,310000,,,,,,,,
2021-06-18,239.2899932861328,241.1999969482422,236.1300048828125,236.2100067138672,217.1547088623047,606000,,,,,,,,
2021-06-21,237.8699951171875,243.9499969482422,237.8699951171875,243.5800018310547,223.9301300048828,327700,,,,,,,,
2021-06-22,243.52000427246094,245.05999755859375,241.7100067138672,244.44000244140625,224.72076416015625,301900,,,,,,,,
2021-06-23,244.3300018310547,246.77000427246094,243.1999969482422,245.77999877929688,225.9526824951172,407500,,,,,,,,
2021-06-24,247.47000122070312,253.6199951171875,246.85000610351562,252.61000061035156,232.231689453125,327500,,,,,,,,
2021-06-25,253.64999389648438,256.760009765625,252.3699951171875,256.239990234375,235.56883239746094,512600,,,,,,,,
2021-06-28,255.75999450683594,255.75999450683594,250.52999877929688,251.5500030517578,231.25721740722656,235800,,,,,,,,
2021-06-29,252.8000030517578,253.9199981689453,251.38999938964844,253.0,232.59024047851562,361700,,,,,,,,
2021-06-30,251.97999572753906,253.02999877929688,250.5,252.00999450683594,231.68008422851562,226000,,,,,,,,
2021-07-01,252.9600067138672,257.1199951171875,251.30999755859375,256.82000732421875,236.10208129882812,291800,,,,,,,,
2021-07-02,255.27000427246094,255.75999450683594,251.08999633789062,252.35000610351562,231.99264526367188,311100,,,,,,,,
2021-07-06,251.08999633789062,251.08999633789062,247.22999572753906,248.3800048828125,228.34291076660156,668700,,,,,,,,
2021-07-07,246.72999572753906,252.02999877929688,246.72999572753906,250.97999572753906,230.733154296875,528400,,,,,,,,
2021-07-08,247.00999450683594,247.00999450683594,242.4499969482422,242.99000549316406,223.38772583007812,240900,,,,,,,,
2021-07-09,246.85000610351562,247.9499969482422,245.35000610351562,247.86000061035156,227.86485290527344,282300,,,,,,,,
2021-07-12,246.16000366210938,249.72000122070312,245.11000061035156,248.89999389648438,228.82098388671875,174900,,,,,,,,
2021-07-13,248.30999755859375,248.52000427246094,244.6699981689453,244.6699981689453,224.9322052001953,155300,,,,,,,,
2021-07-14,245.00999450683594,246.97000122070312,243.77000427246094,245.2100067138672,225.42864990234375,175000,,,,,,,,
2021-07-15,242.67999267578125,246.58999633789062,242.44000244140625,246.3699951171875,226.4950408935547,222700,,,,,,,,
2021-07-16,247.3699951171875,247.4499969482422,244.9600067138672,246.77999877929688,226.8720245361328,140200,,,,,,,,
2021-07-19,242.41000366210938,243.6300048828125,234.8699951171875,236.67999267578125,217.58677673339844,253900,,,,,,,,
2021-07-20,237.1999969482422,243.49000549316406,237.05999755859375,241.25,221.78810119628906,285800,,,,,,,,
2021-07-21,243.3800048828125,246.9199981689453,243.3800048828125,244.52999877929688,224.80348205566406,221900,,,,,,,,
2021-07-22,243.72000122070312,244.42999267578125,242.07000732421875,242.72000122070312,223.13954162597656,169200,,,,,,,,
2021-07-23,244.4600067138672,245.1199951171875,241.82000732421875,242.7899932861328,223.203857421875,152900,,,,,,,,
2021-07-26,242.27000427246094,244.52000427246094,241.25,243.58999633789062,223.93930053710938,234700,,,,,,,,
2021-07-27,241.61000061035156,246.11000061035156,240.47999572753906,245.02999877929688,225.26318359375,253200,,,,,,,,
2021-07-28,244.69000244140625,247.8800048828125,240.5800018310547,243.39999389648438,223.7646484375,279600,,,,,,,,
2021-07-29,247.67999267578125,248.92999267578125,245.22999572753906,247.5800018310547,227.60745239257812,373500,,,,,,,,
2021-07-30,247.00999450683594,253.74000549316406,245.7899932861328,252.8300018310547,232.43392944335938,346400,,,,,,,,
2021-08-02,254.47000122070312,259.20001220703125,253.85000610351562,254.75999450683594,234.20822143554688,370300,,,,,,,,
2021-08-03,256.1199951171875,260.80999755859375,251.99000549316406,259.80999755859375,238.85084533691406,476900,,,,,,,,
2021-08-04,258.4200134277344,260.6499938964844,257.0799865722656,258.19000244140625,237.36154174804688,335700,,,,,,,,
2021-08-05,260.2799987792969,262.239990234375,257.1700134277344,259.17999267578125,238.27169799804688,273300,,,,,,,,
2021-08-06,261.9700012207031,262.9200134277344,260.6600036621094,262.6700134277344,241.48013305664062,165800,,,,,,,,
2021-08-09,262.6600036621094,264.3800048828125,261.04998779296875,262.75,241.55368041992188,273800,,,,,,,,
2021-08-10,262.3900146484375,264.5799865722656,262.0,264.2900085449219,242.9694366455078,239100,,,,,,,,
2021-08-11,264.54998779296875,268.8999938964844,263.8900146484375,268.80999755859375,247.12484741210938,172400,,,,,,,,
2021-08-12,270.0,271.45001220703125,268.8299865722656,271.4200134277344,249.52427673339844,167000,,,,,,,,
2021-08-13,272.2200012207031,274.6600036621094,270.8299865722656,272.9200134277344,250.90330505371094,229100,,,,,,,,
2021-08-16,271.9100036621094,273.6300048828125,269.75,271.67999267578125,249.76327514648438,267800,,,,,,,,
2021-08-17,270.30999755859375,275.8599853515625,270.30999755859375,273.67999267578125,251.6019287109375,222000,,,,,,,,
2021-08-18,272.2699890136719,276.0,271.1400146484375,271.5799865722656,249.67127990722656,210000,,,,,,,,
2021-08-19,269.8699951171875,273.20001220703125,268.489990234375,271.42999267578125,249.533447265625,180500,,,,,,,,
2021-08-20,270.739990234375,272.8800048828125,269.20001220703125,271.94000244140625,250.00228881835938,197800,,,,,,,,
2021-08-23,273.1099853515625,275.2799987792969,272.6700134277344,272.8299865722656,250.82046508789062,139200,,,,,,,,
2021-08-24,272.04998779296875,273.6199951171875,270.80999755859375,272.1700134277344,251.64341735839844,169400,,,,,,,,
2021-08-25,272.29998779296875,274.30999755859375,270.9100036621094,272.7099914550781,252.14268493652344,198600,,,,,,,,
2021-08-26,272.70001220703125,274.1400146484375,266.32000732421875,266.3699951171875,246.28082275390625,243900,,,,,,,,
2021-08-27,266.4100036621094,269.1400146484375,263.8800048828125,267.9100036621094,247.7047119140625,203500,,,,,,,,
2021-08-30,267.7699890136719,267.7699890136719,262.7300109863281,263.0199890136719,243.18345642089844,194700,,,,,,,,
2021-08-31,262.7099914550781,267.29998779296875,262.5799865722656,264.8999938964844,244.92172241210938,305500,,,,,,,,
2021-09-01,264.75,265.1600036621094,260.94000244140625,261.25,241.5469970703125,266700,,,,,,,,
2021-09-02,261.3900146484375,261.3900146484375,258.20001220703125,259.1300048828125,239.58685302734375,402700,,,,,,,,
2021-09-03,258.8299865722656,260.760009765625,255.82000732421875,256.6400146484375,237.28466796875,340600,,,,,,,,
2021-09-07,255.80999755859375,255.80999755859375,251.97999572753906,252.17999267578125,233.1610107421875,405200,,,,,,,,
2021-09-08,253.17999267578125,264.3800048828125,252.19000244140625,263.42999267578125,243.5625457763672,562000,,,,,,,,
2021-09-09,263.510009765625,267.70001220703125,259.55999755859375,260.0799865722656,240.46517944335938,233200,,,,,,,,
2021-09-10,261.92999267578125,261.92999267578125,255.33999633789062,255.33999633789062,236.08265686035156,286900,,,,,,,,
2021-09-13,257.6199951171875,258.45001220703125,255.6199951171875,257.1400146484375,237.7469482421875,170700,,,,,,,,
2021-09-14,258.739990234375,258.739990234375,251.49000549316406,253.91000366210938,234.7605438232422,193600,,,,,,,,
2021-09-15,253.8000030517578,254.89999389648438,252.32000732421875,253.38999938964844,234.27975463867188,188700,,,,,,,,
2021-09-16,254.41000366210938,254.75,251.85000610351562,252.32000732421875,233.2904052734375,199900,,,,,,,,
2021-09-17,251.4499969482422,256.510009765625,251.4499969482422,255.86000061035156,236.5634765625,517500,,,,,,,,
2021-09-20,252.14999389648438,254.27000427246094,250.1699981689453,253.32000732421875,234.21505737304688,270200,,,,,,,,
2021-09-21,255.39999389648438,256.1400146484375,251.25999450683594,252.89999389648438,233.82672119140625,190100,,,,,,,,
2021-09-22,255.10000610351562,255.19000244140625,251.9600067138672,253.3800048828125,234.27049255371094,212300,,,,,,,,
2021-09-23,254.4600067138672,258.260009765625,254.4600067138672,255.22000122070312,235.97169494628906,209500,,,,,,,,
2021-09-24,254.91000366210938,256.57000732421875,253.27000427246094,255.74000549316406,236.4525146484375,153200,,,,,,,,
2021-09-27,257.7799987792969,261.0199890136719,257.42999267578125,258.8900146484375,239.36495971679688,241200,,,,,,,,
2021-09-28,259.760009765625,260.8299865722656,253.55999755859375,254.38999938964844,235.20431518554688,184500,,,,,,,,
2021-09-29,253.97000122070312,255.8300018310547,252.75999450683594,253.0399932861328,233.95611572265625,163500,,,,,,,,
2021-09-30,253.1699981689453,258.17999267578125,250.75,250.77999877929688,231.86659240722656,272900,,,,,,,,
2021-10-01,251.66000366210938,253.72000122070312,248.6300048828125,252.02999877929688,233.02232360839844,224000,,,,,,,,
2021-10-04,252.27999877929688,255.47000122070312,249.7899932861328,250.41000366210938,231.52450561523438,179000,,,,,,,,
2021-10-05,250.3699951171875,256.7699890136719,250.3699951171875,255.77000427246094,236.48025512695312,240300,,,,,,,,
2021-10-06,254.6199951171875,261.0299987792969,254.2100067138672,260.8500061035156,241.1771697998047,198500,,,,,,,,
2021-10-07,263.67999267578125,267.510009765625,263.67999267578125,266.07000732421875,246.00347900390625,208100,,,,,,,,
2021-10-08,267.2799987792969,270.239990234375,266.17999267578125,268.6000061035156,248.34262084960938,170800,,,,,,,,
2021-10-11,268.8399963378906,272.0,265.3299865722656,265.44000244140625,245.42092895507812,156900,,,,,,,,
2021-10-12,264.4599914550781,268.6000061035156,263.5,265.7900085449219,245.7445831298828,127000,,,,,,,,
2021-10-13,264.8599853515625,266.7099914550781,260.8500061035156,266.19000244140625,246.11436462402344,231000,,,,,,,,
2021-10-14,268.9100036621094,279.2099914550781,268.3900146484375,277.8699951171875,256.9134216308594,348000,,,,,,,,
2021-10-15,279.9100036621094,281.4700012207031,277.17999267578125,278.4599914550781,257.4590148925781,227200,,,,,,,,
2021-10-18,277.29998779296875,281.0899963378906,276.1000061035156,276.3500061035156,255.50816345214844,229600,,,,,,,,
2021-10-19,278.8800048828125,280.4700012207031,275.7900085449219,276.6400146484375,255.7762908935547,174600,,,,,,,,
2021-10-20,275.6499938964844,280.510009765625,274.8500061035156,279.010009765625,257.967529296875,162400,,,,,,,,
2021-10-21,278.5899963378906,280.5799865722656,277.30999755859375,279.5799865722656,258.4945373535156,142100,,,,,,,,
2021-10-22,281.07000732421875,281.8800048828125,277.95001220703125,280.9200134277344,259.73345947265625,152100,,,,,,,,
2021-10-25,280.1700134277344,283.20001220703125,278.6099853515625,282.6400146484375,261.32379150390625,141200,,,,,,,,
2021-10-26,284.260009765625,289.55999755859375,281.6700134277344,286.6199951171875,265.0036315917969,275300,,,,,,,,
2021-10-27,286.8699951171875,289.67999267578125,279.42999267578125,280.17999267578125,259.0492858886719,415300,,,,,,,,
2021-10-28,275.0,276.2900085449219,263.2099914550781,267.3999938964844,247.23312377929688,531600,,,,,,,,
2021-10-29,266.45001220703125,267.1600036621094,261.3299865722656,261.5,241.77810668945312,406500,,,,,,,,
2021-11-01,263.9100036621094,267.54998779296875,262.8399963378906,265.4200134277344,245.40243530273438,302400,,,,,,,,
2021-11-02,266.70001220703125,279.1499938964844,266.70001220703125,273.80999755859375,253.15966796875,399600,,,,,,,,
2021-11-03,272.05999755859375,274.3999938964844,270.9200134277344,273.9700012207031,253.30764770507812,173500,,,,,,,,
2021-11-04,273.1600036621094,273.1600036621094,266.42999267578125,268.80999755859375,248.53680419921875,186200,,,,,,,,
2021-11-05,271.8299865722656,274.1400146484375,270.75,273.54998779296875,252.91932678222656,159700,,,,,,,,
2021-11-08,275.69000244140625,275.69000244140625,272.4599914550781,273.69000244140625,253.0487060546875,127200,,,,,,,,
2021-11-09,272.20001220703125,273.1199951171875,271.1300048828125,272.44000244140625,251.89300537109375,110800,,,,,,,,
2021-11-10,273.260009765625,273.7099914550781,269.8599853515625,270.32000732421875,249.9329376220703,124400,,,,,,,,
2021-11-11,269.8900146484375,272.8999938964844,267.7699890136719,272.82000732421875,252.24432373046875,282700,,,,,,,,
2021-11-12,273.2799987792969,275.25,271.0199890136719,274.1499938964844,253.47406005859375,195700,,,,,,,,
2021-11-15,274.7900085449219,276.2900085449219,273.6199951171875,275.5,254.7222442626953,100200,,,,,,,,
2021-11-16,276.2099914550781,280.3399963378906,274.8699951171875,278.5400085449219,257.53302001953125,199700,,,,,,,,
2021-11-17,277.57000732421875,278.6199951171875,274.010009765625,278.1300048828125,257.1539306640625,216600,,,,,,,,
2021-11-18,277.4200134277344,279.70001220703125,272.0299987792969,274.3999938964844,253.7052459716797,161300,,,,,,,,
2021-11-19,274.1499938964844,274.1499938964844,266.8399963378906,267.1099853515625,246.96499633789062,333900,,,,,,,,
2021-11-22,267.7099914550781,277.6000061035156,266.8900146484375,273.8699951171875,253.21517944335938,200000,,,,,,,,
2021-11-23,275.6300048828125,279.9800109863281,275.2699890136719,279.489990234375,258.41131591796875,191800,,,,,,,,
2021-11-24,279.2300109863281,279.92999267578125,276.3399963378906,277.8999938964844,256.94122314453125,134700,,,,,,,,
2021-11-26,267.82000732421875,271.3699951171875,264.3299865722656,268.3999938964844,248.1576690673828,139800,,,,,,,,
2021-11-29,272.2200012207031,272.2200012207031,264.2200012207031,264.3699951171875,244.431640625,267200,,,,,,,,
2021-11-30,259.5199890136719,260.04998779296875,256.0,256.3800048828125,238.44223022460938,524900,,,,,,,,
2021-12-01,260.3299865722656,264.1300048828125,256.7300109863281,256.8999938964844,238.9258575439453,374600,,,,,,,,
2021-12-02,258.7200012207031,266.0799865722656,257.9200134277344,263.8299865722656,245.3709716796875,302800,,,,,,,,
2021-12-03,263.6000061035156,264.6199951171875,258.94000244140625,262.4700012207031,244.10610961914062,312900,,,,,,,,
