date,open,high,low,close,adj_close,volume,currency,"('date', '')","('open', 'RADL3.SA')","('high', 'RADL3.SA')","('low', 'RADL3.SA')","('close', 'RADL3.SA')","('adj_close', 'RADL3.SA')","('volume', 'RADL3.SA')","('currency', '')"
2021-06-23,24.566364288330078,24.670059204101562,23.897058486938477,23.897058486938477,22.345661163330078,5417929,BRL,,,,,,,,
2021-06-24,24.321266174316406,24.41553497314453,23.859350204467773,24.13273048400879,22.59303855895996,6396730,BRL,,,,,,,,
2021-06-25,23.963045120239258,24.22699737548828,23.30316734313965,23.30316734313965,21.81640625,5006127,BRL,,,,,,,,
2021-06-28,23.378582000732422,24.076168060302734,23.369155883789062,23.80278968811035,22.28414535522461,5406897,BRL,,,,,,,,
2021-06-29,23.567119598388672,23.783935546875,23.378582000732422,23.604825973510742,22.098814010620117,3862266,BRL,,,,,,,,
2021-06-30,23.378582000732422,23.538837432861328,23.142911911010742,23.293739318847656,21.80757713317871,5346644,BRL,,,,,,,,
2021-07-01,23.15233612060547,23.482276916503906,23.020360946655273,23.190044403076172,21.71049690246582,4682052,BRL,,,,,,,,
2021-07-02,23.284313201904297,23.482276916503906,23.180618286132812,23.378582000732422,21.88700294494629,7274648,BRL,,,,,,,,
2021-07-05,23.208898544311523,23.54826545715332,23.208898544311523,23.35030174255371,21.860530853271484,2142073,BRL,,,,,,,,
2021-07-06,23.17119026184082,23.501131057739258,23.13348388671875,23.237178802490234,21.75461769104004,4771690,BRL,,,,,,,,
2021-07-07,23.519983291625977,24.41553497314453,23.33144760131836,24.41553497314453,22.857799530029297,9305761,BRL,,,,,,,,
2021-07-08,23.831069946289062,24.311840057373047,23.812217712402344,24.1610107421875,22.61952018737793,7501022,BRL,,,,,,,,
2021-07-12,24.217571258544922,24.462669372558594,23.538837432861328,24.330692291259766,22.778371810913086,6118906,BRL,,,,,,,,
2021-07-13,24.151582717895508,25.056560516357422,24.104448318481445,24.915157318115234,23.325544357299805,5997975,BRL,,,,,,,,
2021-07-14,25.160255432128906,25.20738983154297,24.660633087158203,24.98114585876465,23.3873233795166,5102660,BRL,,,,,,,,
2021-07-15,24.98114585876465,25.42420768737793,24.896303176879883,25.1696834564209,23.56383514404297,3678111,BRL,,,,,,,,
2021-07-16,25.21681785583496,26.07465934753418,25.056560516357422,25.537330627441406,23.90802574157715,6154973,BRL,,,,,,,,
2021-07-19,25.19796371459961,25.348793029785156,24.858596801757812,25.06598663330078,23.46674919128418,3988820,BRL,,,,,,,,
2021-07-20,24.934011459350586,25.03770637512207,24.500377655029297,24.7926082611084,23.210811614990234,4424066,BRL,,,,,,,,
2021-07-21,24.80203628540039,25.113122940063477,24.679487228393555,25.113122940063477,23.51087760925293,4159290,BRL,,,,,,,,
2021-07-22,25.1696834564209,25.41478157043457,25.02828025817871,25.301658630371094,23.687387466430664,3278826,BRL,,,,,,,,
2021-07-23,25.292232513427734,25.339366912841797,24.726621627807617,25.02828025817871,23.43145179748535,2352430,BRL,,,,,,,,
2021-07-26,24.98114585876465,25.03770637512207,24.519229888916016,24.632352828979492,23.0607852935791,2277643,BRL,,,,,,,,
2021-07-27,24.59464454650879,24.698339462280273,24.302413940429688,24.575790405273438,23.007829666137695,3383209,BRL,,,,,,,,
2021-07-28,24.58521842956543,24.98114585876465,24.36840057373047,24.858596801757812,23.272592544555664,4282767,BRL,,,,,,,,
2021-07-29,24.924585342407227,24.952865600585938,24.42496109008789,24.509803771972656,22.946054458618164,3984683,BRL,,,,,,,,
2021-07-30,24.292985916137695,24.61349868774414,23.76508140563965,23.793363571166992,22.27532196044922,4742942,BRL,,,,,,,,
2021-08-02,24.217571258544922,24.500377655029297,23.963045120239258,23.98189926147461,22.451831817626953,3916473,BRL,,,,,,,,
2021-08-03,23.840496063232422,24.39668083190918,23.76508140563965,24.292985916137695,22.743070602416992,4990745,BRL,,,,,,,,
2021-08-04,24.292985916137695,24.509803771972656,23.93476676940918,23.97247314453125,22.443004608154297,4275872,BRL,,,,,,,,
2021-08-05,24.22699737548828,24.622926712036133,24.057315826416016,24.39668083190918,22.840145111083984,4369647,BRL,,,,,,,,
2021-08-06,24.311840057373047,24.65120506286621,24.123302459716797,24.509803771972656,22.946054458618164,4366358,BRL,,,,,,,,
2021-08-09,24.302413940429688,25.311084747314453,24.302413940429688,25.1696834564209,23.56383514404297,4348113,BRL,,,,,,,,
2021-08-10,25.179109573364258,25.23567008972168,24.500377655029297,24.660633087158203,23.087261199951172,6009432,BRL,,,,,,,,
2021-08-11,24.65120506286621,24.688913345336914,23.538837432861328,23.680240631103516,22.169416427612305,7219062,BRL,,,,,,,,
2021-08-12,23.6142520904541,24.490949630737305,23.378582000732422,24.330692291259766,22.778371810913086,9096572,BRL,,,,,,,,
2021-08-13,24.35897445678711,24.500377655029297,24.00075340270996,24.39668083190918,22.840145111083984,3884013,BRL,,,,,,,,
2021-08-16,24.321266174316406,24.406108856201172,23.94419288635254,24.283559799194336,22.7342472076416,4593476,BRL,,,,,,,,
2021-08-17,24.1610107421875,24.472095489501953,23.651960372924805,23.94419288635254,22.416526794433594,6293302,BRL,,,,,,,,
2021-08-18,23.9536190032959,24.406108856201172,23.661386489868164,23.849924087524414,22.328275680541992,5700951,BRL,,,,,,,,
2021-08-19,23.887630462646484,24.98114585876465,23.680240631103516,24.717193603515625,23.14021110534668,5748899,BRL,,,,,,,,
2021-08-20,24.37782859802246,25.141401290893555,24.340120315551758,25.141401290893555,23.537355422973633,6608465,BRL,,,,,,,,
2021-08-23,25.047134399414062,25.19796371459961,24.679487228393555,24.98114585876465,23.3873233795166,5352372,BRL,,,,,,,,
2021-08-24,25.22624397277832,25.22624397277832,24.302413940429688,24.321266174316406,22.76954460144043,6750719,BRL,,,,,,,,
2021-08-25,24.311840057373047,24.55693817138672,24.085594177246094,24.500377655029297,22.937225341796875,4167671,BRL,,,,,,,,
2021-08-26,24.13273048400879,24.575790405273438,24.085594177246094,24.245851516723633,22.698944091796875,6818292,BRL,,,,,,,,
2021-08-27,24.274131774902344,24.575790405273438,24.113876342773438,24.36840057373047,22.813678741455078,2952206,BRL,,,,,,,,
2021-08-30,24.349546432495117,24.4532413482666,24.038461685180664,24.39668083190918,22.840145111083984,3152061,BRL,,,,,,,,
2021-08-31,24.4532413482666,24.509803771972656,24.085594177246094,24.095022201538086,22.557735443115234,6460590,BRL,,,,,,,,
2021-09-01,24.14215660095215,24.952865600585938,24.13273048400879,24.754901885986328,23.17551612854004,5872376,BRL,,,,,,,,
2021-09-02,24.490949630737305,24.707767486572266,23.849924087524414,23.98189926147461,22.451831817626953,6918961,BRL,,,,,,,,
2021-09-03,24.13273048400879,24.717193603515625,23.93476676940918,24.59464454650879,23.025482177734375,11830572,BRL,,,,,,,,
2021-09-06,24.340120315551758,24.736047744750977,24.340120315551758,24.660633087158203,23.087261199951172,3194917,BRL,,,,,,,,
2021-09-08,24.59464454650879,24.622926712036133,23.633106231689453,23.925338745117188,22.39887809753418,7094100,BRL,,,,,,,,
2021-09-09,24.22699737548828,25.358219146728516,23.71794891357422,24.35897445678711,22.80484962463379,5971985,BRL,,,,,,,,
2021-09-10,24.4532413482666,25.03770637512207,24.085594177246094,24.085594177246094,22.54891014099121,4287011,BRL,,,,,,,,
2021-09-13,24.670059204101562,24.849170684814453,24.38725471496582,24.575790405273438,23.007829666137695,4813061,BRL,,,,,,,,
2021-09-14,24.519229888916016,24.99057388305664,24.481523513793945,24.509803771972656,22.946054458618164,4692448,BRL,,,,,,,,
2021-09-15,24.481523513793945,24.500377655029297,23.963045120239258,24.340120315551758,22.787199020385742,4249883,BRL,,,,,,,,
2021-09-16,24.14215660095215,24.632352828979492,24.029033660888672,24.60407257080078,23.03430938720703,5493564,BRL,,,,,,,,
2021-09-17,24.55693817138672,25.06598663330078,24.41553497314453,24.80203628540039,23.21963882446289,8451287,BRL,,,,,,,,
2021-09-20,24.528657913208008,25.19796371459961,24.255279541015625,24.462669372558594,22.90192222595215,8639685,BRL,,,,,,,,
2021-09-21,24.283559799194336,24.575790405273438,23.97247314453125,24.17986488342285,22.63716697692871,3564288,BRL,,,,,,,,
2021-09-22,24.41553497314453,24.472095489501953,23.849924087524414,23.849924087524414,22.328275680541992,4753656,BRL,,,,,,,,
2021-09-23,23.94419288635254,24.038461685180664,23.406862258911133,23.9913272857666,22.460655212402344,7492430,BRL,,,,,,,,
2021-09-24,23.708520889282227,24.01017951965332,23.463422775268555,23.925338745117188,22.39887809753418,2926959,BRL,,,,,,,,
2021-09-27,23.925338745117188,23.925338745117188,23.067495346069336,23.425716400146484,21.93113136291504,6408823,BRL,,,,,,,,
2021-09-28,23.256032943725586,23.406862258911133,22.765836715698242,22.841251373291016,21.383960723876953,5918415,BRL,,,,,,,,
2021-09-29,23.020360946655273,23.095775604248047,22.54901885986328,22.671567916870117,21.225099563598633,6229548,BRL,,,,,,,,
2021-09-30,22.671567916870117,22.91666603088379,21.88913917541504,22.030542373657227,20.624967575073242,10208396,BRL,,,,,,,,
2021-10-01,22.030542373657227,22.171945571899414,21.69117546081543,22.058822631835938,20.651447296142578,7234549,BRL,,,,,,,,
2021-10-04,21.776018142700195,21.964555740356445,20.84276008605957,20.946455001831055,19.610048294067383,7726655,BRL,,,,,,,,
2021-10-05,21.03129768371582,21.210407257080078,20.767345428466797,21.01244354248047,19.671829223632812,4352780,BRL,,,,,,,,
2021-10-06,20.776771545410156,21.389516830444336,20.757917404174805,21.2669677734375,19.91011619567871,8668539,BRL,,,,,,,,
2021-10-07,21.398944854736328,21.90799331665039,21.182125091552734,21.747737884521484,20.36020851135254,13055583,BRL,,,,,,,,
2021-10-08,21.945701599121094,22.181371688842773,21.71002960205078,21.88913917541504,20.49258804321289,6216606,BRL,,,,,,,,
2021-10-11,21.87971305847168,21.87971305847168,20.85218620300293,20.85218620300293,19.52179718017578,5985351,BRL,,,,,,,,
2021-10-13,20.87104034423828,21.578054428100586,20.512819290161133,21.276395797729492,19.91893768310547,11988949,BRL,,,,,,,,
2021-10-14,21.229259490966797,21.860858917236328,20.937028884887695,21.521493911743164,20.148399353027344,6033618,BRL,,,,,,,,
2021-10-15,21.644041061401367,21.9362735748291,21.417797088623047,21.700603485107422,20.316083908081055,3951373,BRL,,,,,,,,
2021-10-18,21.49321174621582,21.728883743286133,21.182125091552734,21.408370971679688,20.042495727539062,2975013,BRL,,,,,,,,
2021-10-19,21.10671043395996,21.2669677734375,20.691930770874023,20.984161376953125,19.645349502563477,6083369,BRL,,,,,,,,
2021-10-20,21.021869659423828,21.172698974609375,20.390270233154297,20.465686798095703,19.159955978393555,5584899,BRL,,,,,,,,
2021-10-21,19.937782287597656,20.45625877380371,19.59841537475586,20.145172119140625,18.859886169433594,6373922,BRL,,,,,,,,
2021-10-22,19.39102554321289,20.720211029052734,19.3815975189209,20.333709716796875,19.036396026611328,10176254,BRL,,,,,,,,
2021-10-25,20.23001480102539,21.29524803161621,20.23001480102539,21.116138458251953,19.768905639648438,11330192,BRL,,,,,,,,
2021-10-26,21.021869659423828,21.134992599487305,20.512819290161133,20.795625686645508,19.468839645385742,7331400,BRL,,,,,,,,
2021-10-27,20.889894485473633,21.832578659057617,20.78619956970215,21.66289520263672,20.28077507019043,10564295,BRL,,,,,,,,
2021-10-28,21.530920028686523,21.945701599121094,21.380090713500977,21.408370971679688,20.042495727539062,9356256,BRL,,,,,,,,
2021-10-29,21.606334686279297,22.388763427734375,21.47435760498047,21.91741943359375,20.519067764282227,9844542,BRL,,,,,,,,
2021-11-01,22.407615661621094,22.643287658691406,21.945701599121094,22.153091430664062,20.739704132080078,5690025,BRL,,,,,,,,
2021-11-03,22.11538314819336,23.048641204833984,22.09653091430664,22.483030319213867,21.0485897064209,9006510,BRL,,,,,,,,
2021-11-04,22.398189544677734,23.1146297454834,22.332202911376953,22.888385772705078,21.428089141845703,5189857,BRL,,,,,,,,
2021-11-05,23.095775604248047,23.199472427368164,22.784690856933594,22.822397232055664,21.366304397583008,5247565,BRL,,,,,,,,
2021-11-08,22.54901885986328,23.13348388671875,22.539592742919922,22.812971115112305,21.357481002807617,4587111,BRL,,,,,,,,
2021-11-09,22.596153259277344,23.519983291625977,22.58672523498535,22.982654571533203,21.516338348388672,7112027,BRL,,,,,,,,
2021-11-10,22.69042205810547,23.029787063598633,21.794870376586914,22.10595703125,20.695575714111328,49675460,BRL,,,,,,,,
2021-11-11,22.435897827148438,22.435897827148438,21.229259490966797,21.578054428100586,20.201356887817383,12308568,BRL,,,,,,,,
2021-11-12,21.45550537109375,21.89856719970703,21.4366512298584,21.568626403808594,20.19252586364746,5411246,BRL,,,,,,,,
2021-11-16,21.85143280029297,21.85143280029297,21.219833374023438,21.65346908569336,20.36543846130371,6087400,BRL,,,,,,,,
2021-11-17,21.85143280029297,22.049396514892578,21.568626403808594,21.945701599121094,20.64029312133789,8466456,BRL,,,,,,,,
2021-11-18,22.07767677307129,22.3133487701416,21.700603485107422,21.804298400878906,20.50729751586914,3670261,BRL,,,,,,,,
2021-11-19,21.823152542114258,22.26621437072754,21.766590118408203,22.011688232421875,20.702354431152344,4731486,BRL,,,,,,,,
2021-11-22,22.09653091430664,22.483030319213867,21.823152542114258,22.002262115478516,20.69348907470703,4182416,BRL,,,,,,,,
2021-11-23,22.200225830078125,22.3133487701416,21.945701599121094,22.237932205200195,20.915138244628906,4751853,BRL,,,,,,,,
2021-11-24,21.992834091186523,22.473604202270508,21.87028694152832,22.10595703125,20.791015625,3929097,BRL,,,,,,,,
2021-11-25,22.10595703125,22.784690856933594,22.06825065612793,22.153091430664062,20.835346221923828,3617964,BRL,,,,,,,,
2021-11-26,21.926847457885742,22.200225830078125,21.361236572265625,21.361236572265625,20.090593338012695,6054622,BRL,,,,,,,,
2021-11-29,21.47435760498047,21.69117546081543,21.06900405883789,21.314102172851562,20.046260833740234,6970410,BRL,,,,,,,,
2021-11-30,21.276395797729492,21.4366512298584,20.616514205932617,21.0972843170166,19.842342376708984,16616689,BRL,,,,,,,,
2021-12-01,21.314102172851562,21.314102172851562,20.484539031982422,20.559953689575195,19.336971282958984,7594479,BRL,,,,,,,,
2021-12-02,20.965309143066406,21.200979232788086,20.64479637145996,20.955881118774414,19.709346771240234,8864999,BRL,,,,,,,,
2021-12-03,20.889894485473633,21.983407974243164,20.889894485473633,21.512065887451172,20.232452392578125,5652897,BRL,,,,,,,,
2021-12-06,21.68174934387207,21.91741943359375,21.408370971679688,21.48378562927246,20.20585060119629,6444678,BRL,,,,,,,,
2021-12-07,21.700603485107422,21.973981857299805,21.521493911743164,21.945701599121094,20.64029312133789,6303910,BRL,,,,,,,,
2021-12-08,21.964555740356445,22.388763427734375,21.747737884521484,22.388763427734375,21.05699920654297,4233016,BRL,,,,,,,,
2021-12-09,22.002262115478516,22.32277488708496,21.860858917236328,22.143665313720703,20.87932014465332,3434340,BRL,,,,,,,,
2021-12-10,22.435897827148438,22.765836715698242,22.32277488708496,22.633861541748047,21.341524124145508,3561423,BRL,,,,,,,,
2021-12-13,22.58672523498535,22.888385772705078,22.417043685913086,22.58672523498535,21.297075271606445,5046437,BRL,,,,,,,,
2021-12-14,22.7752628326416,23.095775604248047,22.605579376220703,22.756410598754883,21.457073211669922,5825489,BRL,,,,,,,,
2021-12-15,22.803543090820312,23.067495346069336,22.445323944091797,22.615007400512695,21.323747634887695,8373636,BRL,,,,,,,,
2021-12-16,22.615007400512695,22.803543090820312,22.49245834350586,22.68099594116211,21.385969161987305,4300907,BRL,,,,,,,,
2021-12-17,22.351055145263672,23.1146297454834,22.3133487701416,22.860105514526367,21.55484962463379,8410552,BRL,,,,,,,,
2021-12-20,22.53016471862793,22.90723991394043,22.53016471862793,22.765836715698242,21.465961456298828,3517400,BRL,,,,,,,,
2021-12-21,22.70927619934082,22.90723991394043,22.435897827148438,22.803543090820312,21.501522064208984,3308953,BRL,,,,,,,,
2021-12-22,22.765836715698242,22.850677490234375,22.256786346435547,22.699848175048828,21.40374183654785,2883042,BRL,,,,,,,,
2021-12-23,22.812971115112305,22.90723991394043,22.567873001098633,22.71870231628418,21.421524047851562,4964013,BRL,,,,,,,,
2021-12-27,22.888385772705078,23.13348388671875,22.558446884155273,22.69042205810547,21.394855499267578,2973422,BRL,,,,,,,,
2021-12-28,22.596153259277344,22.70927619934082,22.209653854370117,22.351055145263672,21.07486915588379,2230968,BRL,,,,,,,,
2021-12-29,22.26621437072754,22.605579376220703,22.11538314819336,22.417043685913086,21.137088775634766,2927595,BRL,,,,,,,,
2021-12-30,22.417043685913086,22.92609214782715,22.417043685913086,22.90723991394043,21.599288940429688,6149775,BRL,,,,,,,,
2022-01-03,23.274885177612305,23.322021484375,21.644041061401367,21.91741943359375,20.665990829467773,7600632,BRL,,,,,,,,
2022-01-04,21.9362735748291,22.228506088256836,21.87028694152832,22.011688232421875,20.75487518310547,4866738,BRL,,,,,,,,
2022-01-05,21.860858917236328,22.011688232421875,20.85218620300293,20.993589401245117,19.79490852355957,8872531,BRL,,,,,,,,
2022-01-06,20.955881118774414,21.04072380065918,20.26772117614746,20.550527572631836,19.37714385986328,11509149,BRL,,,,,,,,
2022-01-07,20.484539031982422,20.757917404174805,20.079185485839844,20.248868942260742,19.092710494995117,10949895,BRL,,,,,,,,
2022-01-10,20.126319885253906,20.23001480102539,19.457012176513672,19.852941513061523,18.719385147094727,14167726,BRL,,,,,,,,
2022-01-11,19.947208404541016,20.286575317382812,19.636123657226562,20.2582950592041,19.101598739624023,5859859,BRL,,,,,,,,
2022-01-12,20.2582950592041,21.25754165649414,19.82465934753418,20.833332061767578,19.643796920776367,10716201,BRL,,,,,,,,
2022-01-13,20.84276008605957,20.946455001831055,19.711538314819336,19.79637908935547,18.666051864624023,6693541,BRL,,,,,,,,
2022-01-14,19.881221771240234,19.928354263305664,19.62669563293457,19.79637908935547,18.666051864624023,4561440,BRL,,,,,,,,
2022-01-17,19.890647888183594,19.928354263305664,19.268476486206055,19.36274528503418,18.257184982299805,4629755,BRL,,,,,,,,
2022-01-18,19.16478157043457,19.40045166015625,18.5803165435791,19.40045166015625,18.292734146118164,9966958,BRL,,,,,,,,
2022-01-19,19.523000717163086,19.862367630004883,19.277902603149414,19.36274528503418,18.257184982299805,9080341,BRL,,,,,,,,
2022-01-20,19.3815975189209,19.79637908935547,19.127073287963867,19.277902603149414,18.177183151245117,11383763,BRL,,,,,,,,
2022-01-21,19.19306182861328,19.871793746948242,19.051658630371094,19.79637908935547,18.666051864624023,6557016,BRL,,,,,,,,
2022-01-24,19.805805206298828,19.956636428833008,19.343891143798828,19.79637908935547,18.666051864624023,8993992,BRL,,,,,,,,
2022-01-25,19.730392456054688,20.49396514892578,19.654977798461914,20.361989974975586,19.199373245239258,6519146,BRL,,,,,,,,
2022-01-26,20.559953689575195,20.927600860595703,20.43740463256836,20.710784912109375,19.52824592590332,6268161,BRL,,,,,,,,
2022-01-27,20.748491287231445,21.191553115844727,20.64479637145996,21.0972843170166,19.892681121826172,9868516,BRL,,,,,,,,
2022-01-28,20.88046646118164,21.65346908569336,20.87104034423828,21.398944854736328,20.1771183013916,6108616,BRL,,,,,,,,
2022-01-31,21.210407257080078,22.181371688842773,20.908748626708984,21.832578659057617,20.585996627807617,9258768,BRL,,,,,,,,
2022-02-01,21.62518882751465,21.823152542114258,21.24811363220215,21.512065887451172,20.283782958984375,7053153,BRL,,,,,,,,
2022-02-02,21.540346145629883,21.955127716064453,21.47435760498047,21.644041061401367,20.408222198486328,5201420,BRL,,,,,,,,
2022-02-03,21.68174934387207,21.945701599121094,21.332956314086914,21.361236572265625,20.141563415527344,4258687,BRL,,,,,,,,
2022-02-04,21.314102172851562,21.389516830444336,20.5976619720459,20.720211029052734,19.53713607788086,4855175,BRL,,,,,,,,
2022-02-07,20.710784912109375,21.04072380065918,20.550527572631836,20.748491287231445,19.563798904418945,4492169,BRL,,,,,,,,
2022-02-08,20.45625877380371,20.65422248840332,20.296003341674805,20.64479637145996,19.46603012084961,2997714,BRL,,,,,,,,
2022-02-09,20.663650512695312,21.351808547973633,20.5976619720459,21.210407257080078,19.999347686767578,5199511,BRL,,,,,,,,
2022-02-10,21.191553115844727,21.342382431030273,20.84276008605957,21.116138458251953,19.91045570373535,5675810,BRL,,,,,,,,
2022-02-11,21.116138458251953,21.28582191467285,20.82390594482422,21.021869659423828,19.821577072143555,4893046,BRL,,,,,,,,
2022-02-14,21.087858200073242,21.84200668334961,21.05957794189453,21.68174934387207,20.44377326965332,6905701,BRL,,,,,,,,
2022-02-15,22.10595703125,22.417043685913086,21.87028694152832,22.10595703125,20.843759536743164,6381772,BRL,,,,,,,,
2022-02-16,22.11538314819336,22.435897827148438,21.992834091186523,22.153091430664062,20.888208389282227,6688874,BRL,,,,,,,,
2022-02-17,22.200225830078125,22.379335403442383,22.030542373657227,22.209653854370117,20.94153594970703,5011961,BRL,,,,,,,,
2022-02-18,22.50188446044922,22.652713775634766,22.26621437072754,22.34162712097168,21.065975189208984,4565152,BRL,,,,,,,,
2022-02-21,22.153091430664062,22.379335403442383,21.87028694152832,21.973981857299805,20.71932029724121,2598535,BRL,,,,,,,,
2022-02-22,22.162517547607422,22.577299118041992,21.955127716064453,22.388763427734375,21.110422134399414,5615556,BRL,,,,,,,,
2022-02-23,21.747737884521484,21.90799331665039,20.673076629638672,21.04072380065918,19.8393497467041,19660230,BRL,,,,,,,,
2022-02-24,20.296003341674805,21.87028694152832,20.098039627075195,21.860858917236328,20.61265754699707,10209775,BRL,,,,,,,,
2022-02-25,21.804298400878906,22.577299118041992,21.776018142700195,22.021116256713867,20.763761520385742,19768326,BRL,,,,,,,,
2022-03-02,22.29449462890625,22.624433517456055,21.62518882751465,21.757164001464844,20.514883041381836,10966444,BRL,,,,,,,,
2022-03-03,21.728883743286133,22.483030319213867,21.728883743286133,22.483030319213867,21.199302673339844,8436860,BRL,,,,,,,,
2022-03-04,22.50188446044922,22.652713775634766,22.228506088256836,22.426469802856445,21.145971298217773,7864771,BRL,,,,,,,,
2022-03-07,22.407615661621094,22.426469802856445,21.427223205566406,21.606334686279297,20.37266731262207,8983703,BRL,,,,,,,,
2022-03-08,21.587480545043945,21.728883743286133,21.087858200073242,21.182125091552734,19.972675323486328,7779164,BRL,,,,,,,,
2022-03-09,21.370662689208984,22.07767677307129,21.163272857666016,21.719457626342773,20.479326248168945,10096588,BRL,,,,,,,,
2022-03-10,20.757917404174805,21.398944854736328,20.739063262939453,21.07843017578125,19.874906539916992,8073112,BRL,,,,,,,,
2022-03-11,21.191553115844727,21.219833374023438,20.58823585510254,20.739063262939453,19.554914474487305,6367876,BRL,,,,,,,,
2022-03-14,20.748491287231445,20.927600860595703,20.43740463256836,20.691930770874023,19.510475158691406,4760021,BRL,,,,,,,,
2022-03-15,20.691930770874023,21.512065887451172,20.68250274658203,21.0972843170166,19.892681121826172,6618755,BRL,,,,,,,,
2022-03-16,21.125564575195312,21.427223205566406,20.64479637145996,21.116138458251953,19.91045570373535,6531027,BRL,,,,,,,,
2022-03-17,21.0972843170166,21.200979232788086,20.757917404174805,21.191553115844727,19.981563568115234,4046739,BRL,,,,,,,,
2022-03-18,21.191553115844727,21.66289520263672,20.918174743652344,21.4366512298584,20.212669372558594,9948712,BRL,,,,,,,,
2022-03-21,21.69117546081543,21.69117546081543,21.04072380065918,21.163272857666016,19.95490264892578,3797557,BRL,,,,,,,,
2022-03-22,21.332956314086914,21.89856719970703,21.28582191467285,21.47435760498047,20.24822425842285,10162994,BRL,,,,,,,,
2022-03-23,21.549772262573242,21.804298400878906,21.210407257080078,21.634614944458008,20.39933204650879,4097658,BRL,,,,,,,,
2022-03-24,21.88913917541504,21.964555740356445,21.502639770507812,21.955127716064453,20.7015438079834,7329703,BRL,,,,,,,,
2022-03-25,21.973981857299805,22.445323944091797,21.860858917236328,22.32277488708496,21.048200607299805,5476061,BRL,,,,,,,,
2022-03-28,22.30392074584961,22.473604202270508,22.12481117248535,22.3133487701416,21.03931427001953,5905473,BRL,,,,,,,,
2022-03-29,22.633861541748047,23.086349487304688,22.464176177978516,22.483030319213867,21.199302673339844,6783497,BRL,,,,,,,,
2022-03-30,22.53016471862793,22.90723991394043,22.426469802856445,22.671567916870117,21.377079010009766,10090541,BRL,,,,,,,,
2022-03-31,22.869531631469727,22.87895965576172,22.54901885986328,22.567873001098633,21.27930450439453,3248381,BRL,,,,,,,,
2022-04-01,22.869531631469727,22.90723991394043,22.285066604614258,22.756410598754883,21.457073211669922,6499415,BRL,,,,,,,,
2022-04-04,22.822397232055664,22.90723991394043,22.605579376220703,22.671567916870117,21.377079010009766,3062105,BRL,,,,,,,,
2022-04-05,22.812971115112305,22.812971115112305,22.26621437072754,22.26621437072754,21.029888153076172,3557074,BRL,,,,,,,,
2022-04-06,22.162517547607422,22.445323944091797,22.002262115478516,22.2756404876709,21.038795471191406,4234925,BRL,,,,,,,,
2022-04-07,22.058822631835938,22.200225830078125,21.88913917541504,21.973981857299805,20.753881454467773,3226317,BRL,,,,,,,,
2022-04-08,21.785444259643555,21.964555740356445,21.47435760498047,21.587480545043945,20.388843536376953,3604068,BRL,,,,,,,,
2022-04-11,21.361236572265625,21.738309860229492,21.28582191467285,21.389516830444336,20.20186996459961,5112313,BRL,,,,,,,,
2022-04-12,21.578054428100586,21.983407974243164,21.332956314086914,21.380090713500977,20.19297218322754,8339797,BRL,,,,,,,,
2022-04-13,21.380090713500977,21.48378562927246,20.937028884887695,21.116138458251953,19.94367790222168,8715320,BRL,,,,,,,,
2022-04-14,20.965309143066406,21.144418716430664,20.88046646118164,20.984161376953125,19.819026947021484,5542998,BRL,,,,,,,,
2022-04-18,20.918174743652344,20.974735260009766,20.691930770874023,20.81447982788086,19.65876579284668,8508040,BRL,,,,,,,,
2022-04-19,20.710784912109375,21.29524803161621,20.68250274658203,21.210407257080078,20.03270149230957,9845709,BRL,,,,,,,,
2022-04-20,21.163272857666016,21.71002960205078,20.984161376953125,21.163272857666016,19.988191604614258,15898209,BRL,,,,,,,,
2022-04-22,20.908748626708984,21.427223205566406,20.84276008605957,21.210407257080078,20.03270149230957,11651721,BRL,,,,,,,,
2022-04-25,21.05014991760254,21.804298400878906,20.965309143066406,21.606334686279297,20.406654357910156,8026118,BRL,,,,,,,,
2022-04-26,21.502639770507812,21.606334686279297,20.993589401245117,21.06900405883789,19.899152755737305,10555278,BRL,,,,,,,,
2022-04-27,20.993589401245117,21.30467414855957,20.748491287231445,20.88046646118164,19.72108268737793,5000080,BRL,,,,,,,,
2022-04-28,20.918174743652344,20.955881118774414,20.65422248840332,20.757917404174805,19.6053409576416,4356811,BRL,,,,,,,,
2022-04-29,21.0972843170166,21.10671043395996,19.466440200805664,19.730392456054688,18.63486671447754,14823300,BRL,,,,,,,,
2022-05-02,19.79637908935547,20.060331344604492,19.061084747314453,19.259048461914062,18.189697265625,5061819,BRL,,,,,,,,
2022-05-03,19.259048461914062,19.353317260742188,18.674585342407227,18.96681785583496,17.9136962890625,8956546,BRL,,,,,,,,
2022-05-04,18.288084030151367,19.136499404907227,18.061840057373047,19.079938888549805,18.020532608032227,15453522,BRL,,,,,,,,
2022-05-05,18.863122940063477,18.863122940063477,17.675338745117188,18.240949630737305,17.22812843322754,11620851,BRL,,,,,,,,
2022-05-06,18.278657913208008,18.278657913208008,17.73189926147461,17.92986488342285,16.934314727783203,8058791,BRL,,,,,,,,
2022-05-09,17.76017951965332,18.16553497314453,17.609350204467773,17.845022201538086,16.854185104370117,10546579,BRL,,,,,,,,
2022-05-10,17.9110107421875,18.11840057373047,17.52450942993164,17.88273048400879,16.889802932739258,6548000,BRL,,,,,,,,
2022-05-11,17.873302459716797,17.92043685913086,17.32654571533203,17.401960372924805,16.435720443725586,9727960,BRL,,,,,,,,
