date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LB')","('high', 'LB')","('low', 'LB')","('close', 'LB')","('adj_close', 'LB')","('volume', 'LB')","('currency', '')"
2025-06-24,67.80000305175781,69.13999938964844,65.23999786376953,69.12999725341797,68.88582611083984,532100,,,,,,,,
2025-06-25,69.23999786376953,69.47000122070312,66.0999984741211,66.19999694824219,65.96617889404297,312700,,,,,,,,
2025-06-26,67.91000366210938,67.98999786376953,65.56999969482422,67.52999877929688,67.2914810180664,339000,,,,,,,,
2025-06-27,68.44999694824219,70.41999816894531,66.69000244140625,67.58000183105469,67.34130859375,768000,,,,,,,,
2025-06-30,67.1500015258789,68.77999877929688,66.83000183105469,67.58000183105469,67.34130859375,513800,,,,,,,,
2025-07-01,67.01000213623047,68.2979965209961,65.30000305175781,66.37999725341797,66.14554595947266,552300,,,,,,,,
2025-07-02,66.16000366210938,67.19999694824219,64.7699966430664,67.19000244140625,66.95269012451172,1056300,,,,,,,,
2025-07-03,67.76000213623047,68.0,66.01000213623047,66.87000274658203,66.63381958007812,121900,,,,,,,,
2025-07-07,66.27999877929688,66.61000061035156,63.625,64.30000305175781,64.0728988647461,514200,,,,,,,,
2025-07-08,64.5,65.02999877929688,63.150001525878906,63.400001525878906,63.17607498168945,351500,,,,,,,,
2025-07-09,63.86000061035156,63.86000061035156,61.43000030517578,61.65999984741211,61.44221878051758,447100,,,,,,,,
2025-07-10,62.0099983215332,63.39500045776367,60.78499984741211,62.61000061035156,62.38886260986328,423100,,,,,,,,
2025-07-11,62.130001068115234,63.0,59.689998626708984,59.689998626708984,59.47917556762695,526500,,,,,,,,
2025-07-14,59.869998931884766,60.5,58.29999923706055,59.15999984741211,58.951045989990234,523600,,,,,,,,
2025-07-15,59.41999816894531,60.20000076293945,56.29999923706055,56.97999954223633,56.77874755859375,968000,,,,,,,,
2025-07-16,56.97999954223633,57.58000183105469,55.25,55.90999984741211,55.712528228759766,615300,,,,,,,,
2025-07-17,56.369998931884766,57.814998626708984,55.63999938964844,55.90999984741211,55.712528228759766,720500,,,,,,,,
2025-07-18,56.599998474121094,57.48400115966797,55.21099853515625,55.790000915527344,55.592952728271484,441800,,,,,,,,
2025-07-21,56.459999084472656,57.189998626708984,53.79999923706055,54.41999816894531,54.227787017822266,1035200,,,,,,,,
2025-07-22,54.400001525878906,54.8390007019043,52.16999816894531,52.349998474121094,52.16510009765625,1019800,,,,,,,,
2025-07-23,52.72999954223633,53.7400016784668,51.58000183105469,52.790000915527344,52.603546142578125,860100,,,,,,,,
2025-07-24,50.79999923706055,54.66999816894531,48.54999923706055,53.7400016784668,53.55018997192383,2824500,,,,,,,,
2025-07-25,53.349998474121094,57.13999938964844,53.349998474121094,56.41999816894531,56.22072219848633,1181200,,,,,,,,
2025-07-28,56.720001220703125,57.099998474121094,53.869998931884766,54.869998931884766,54.67620086669922,908700,,,,,,,,
2025-07-29,55.15999984741211,58.9900016784668,55.119998931884766,57.869998931884766,57.66560363769531,737000,,,,,,,,
2025-07-30,57.97999954223633,58.650001525878906,56.345001220703125,57.810001373291016,57.60581588745117,503500,,,,,,,,
2025-07-31,57.900001525878906,59.84000015258789,56.34000015258789,56.68000030517578,56.47980880737305,545700,,,,,,,,
2025-08-01,55.9900016784668,56.599998474121094,54.5,55.38999938964844,55.19436264038086,440600,,,,,,,,
2025-08-04,56.47999954223633,58.80099868774414,56.47999954223633,57.93000030517578,57.72539138793945,318300,,,,,,,,
2025-08-05,58.11000061035156,59.459999084472656,56.970001220703125,59.04999923706055,58.841434478759766,449800,,,,,,,,
2025-08-06,60.0,60.534000396728516,58.58000183105469,59.349998474121094,59.14037322998047,540700,,,,,,,,
2025-08-07,59.29999923706055,59.900001525878906,50.790000915527344,50.84000015258789,50.66043472290039,1329500,,,,,,,,
2025-08-08,51.0099983215332,53.244998931884766,50.5,51.560001373291016,51.377891540527344,958500,,,,,,,,
2025-08-11,51.040000915527344,51.88999938964844,50.5099983215332,51.20000076293945,51.0191650390625,533900,,,,,,,,
2025-08-12,51.29999923706055,53.130001068115234,50.849998474121094,52.29999923706055,52.11527633666992,637300,,,,,,,,
2025-08-13,52.29999923706055,52.722999572753906,51.25,52.130001068115234,51.94588088989258,601500,,,,,,,,
2025-08-14,52.060001373291016,54.47999954223633,51.36000061035156,53.630001068115234,53.440582275390625,899800,,,,,,,,
2025-08-15,52.40999984741211,52.93000030517578,51.25,51.5099983215332,51.328067779541016,778900,,,,,,,,
2025-08-18,51.4900016784668,53.0,51.4900016784668,52.5,52.314571380615234,942500,,,,,,,,
2025-08-19,52.529998779296875,54.54499816894531,52.529998779296875,53.75,53.56015396118164,646200,,,,,,,,
2025-08-20,53.43000030517578,54.810001373291016,53.05500030517578,53.66999816894531,53.480438232421875,502100,,,,,,,,
2025-08-21,53.61000061035156,54.27000045776367,52.78499984741211,53.04999923706055,52.86262893676758,344400,,,,,,,,
2025-08-22,53.54999923706055,55.0,52.91999816894531,54.09000015258789,53.898956298828125,295400,,,,,,,,
2025-08-25,53.720001220703125,54.06999969482422,51.994998931884766,52.099998474121094,51.915985107421875,317500,,,,,,,,
2025-08-26,53.43000030517578,53.875999450683594,52.439998626708984,52.619998931884766,52.434146881103516,301000,,,,,,,,
2025-08-27,52.15999984741211,53.25,51.720001220703125,51.849998474121094,51.666866302490234,216600,,,,,,,,
2025-08-28,52.15999984741211,53.31999969482422,51.90999984741211,52.529998779296875,52.34446334838867,209300,,,,,,,,
2025-08-29,52.529998779296875,53.2400016784668,51.84000015258789,53.150001525878906,52.962276458740234,239000,,,,,,,,
2025-09-02,52.560001373291016,55.5,52.244998931884766,55.08000183105469,54.885459899902344,569500,,,,,,,,
2025-09-03,54.66999816894531,55.59000015258789,52.8849983215332,53.130001068115234,52.942344665527344,380300,,,,,,,,
2025-09-04,52.95000076293945,54.5099983215332,52.779998779296875,54.15999984741211,54.07048034667969,250600,,,,,,,,
2025-09-05,53.834999084472656,55.0,51.790000915527344,52.06999969482422,51.98393249511719,253800,,,,,,,,
2025-09-08,52.06999969482422,52.290000915527344,51.0,51.220001220703125,51.13534164428711,358200,,,,,,,,
2025-09-09,51.40999984741211,52.00400161743164,50.79999923706055,50.970001220703125,50.8857536315918,424600,,,,,,,,
2025-09-10,51.33000183105469,52.41999816894531,50.97999954223633,52.400001525878906,52.31338882446289,343200,,,,,,,,
2025-09-11,52.150001525878906,52.52199935913086,51.40399932861328,51.7599983215332,51.67444610595703,220900,,,,,,,,
2025-09-12,51.91999816894531,54.04999923706055,51.90299987792969,53.400001525878906,53.311737060546875,382000,,,,,,,,
2025-09-15,53.58000183105469,54.43199920654297,51.400001525878906,51.560001373291016,51.47477722167969,400600,,,,,,,,
2025-09-16,52.0,52.5,51.400001525878906,52.130001068115234,52.0438346862793,214100,,,,,,,,
2025-09-17,51.93000030517578,53.119998931884766,51.560001373291016,51.88999938964844,51.804229736328125,297300,,,,,,,,
2025-09-18,52.65999984741211,54.20000076293945,52.249000549316406,52.54999923706055,52.463138580322266,358000,,,,,,,,
2025-09-19,52.61000061035156,52.83000183105469,51.11000061035156,51.349998474121094,51.26512145996094,504900,,,,,,,,
2025-09-22,51.36000061035156,52.2400016784668,50.720001220703125,52.189998626708984,52.10373306274414,278000,,,,,,,,
2025-09-23,55.709999084472656,61.029998779296875,55.0,57.25,57.155372619628906,1290800,,,,,,,,
2025-09-24,57.279998779296875,57.840999603271484,54.029998779296875,54.459999084472656,54.3699836730957,483600,,,,,,,,
2025-09-25,53.04999923706055,55.01300048828125,53.029998779296875,54.380001068115234,54.29011535644531,245100,,,,,,,,
2025-09-26,54.61000061035156,55.0,53.79999923706055,54.54999923706055,54.459835052490234,271000,,,,,,,,
2025-09-29,55.099998474121094,55.099998474121094,52.560001373291016,52.86000061035156,52.77262878417969,514200,,,,,,,,
2025-09-30,52.5,53.70500183105469,51.85100173950195,53.349998474121094,53.261817932128906,565400,,,,,,,,
2025-10-01,52.47999954223633,55.70000076293945,52.47999954223633,55.560001373291016,55.46816635131836,611000,,,,,,,,
2025-10-02,55.810001373291016,57.209999084472656,54.50699996948242,56.61000061035156,56.51642990112305,333400,,,,,,,,
2025-10-03,56.91999816894531,57.279998779296875,55.41999816894531,56.66999816894531,56.57632827758789,545200,,,,,,,,
2025-10-06,56.599998474121094,57.91999816894531,56.0,57.08000183105469,56.985652923583984,376200,,,,,,,,
2025-10-07,57.31999969482422,57.31999969482422,53.65999984741211,54.40999984741211,54.320064544677734,430000,,,,,,,,
2025-10-08,53.9900016784668,55.0629997253418,53.349998474121094,54.08000183105469,53.9906120300293,301400,,,,,,,,
2025-10-09,54.150001525878906,55.70000076293945,52.36000061035156,53.11000061035156,53.022216796875,433100,,,,,,,,
2025-10-10,53.0099983215332,53.560001373291016,48.779998779296875,48.86000061035156,48.779239654541016,581600,,,,,,,,
2025-10-13,49.400001525878906,51.83000183105469,49.349998474121094,51.79999923706055,51.714378356933594,537300,,,,,,,,
2025-10-14,50.15999984741211,52.470001220703125,50.0,51.529998779296875,51.44482421875,223800,,,,,,,,
2025-10-15,51.91999816894531,54.72999954223633,51.91999816894531,53.130001068115234,53.04218292236328,517000,,,,,,,,
2025-10-16,54.45000076293945,54.970001220703125,52.720001220703125,53.31999969482422,53.231868743896484,288800,,,,,,,,
2025-10-17,52.779998779296875,54.4900016784668,52.5099983215332,54.040000915527344,53.950679779052734,412700,,,,,,,,
2025-10-20,54.75,56.290000915527344,54.11000061035156,55.810001373291016,55.71775436401367,279100,,,,,,,,
2025-10-21,55.189998626708984,56.849998474121094,55.189998626708984,56.599998474121094,56.50644302368164,221400,,,,,,,,
2025-10-22,56.0,57.119998931884766,55.41400146484375,56.779998779296875,56.6861457824707,419200,,,,,,,,
2025-10-23,57.38999938964844,59.869998931884766,57.2400016784668,59.779998779296875,59.681190490722656,338100,,,,,,,,
2025-10-24,60.0,60.400001525878906,59.09000015258789,59.529998779296875,59.431602478027344,292500,,,,,,,,
2025-10-27,59.54999923706055,60.47999954223633,58.64500045776367,59.619998931884766,59.521453857421875,434200,,,,,,,,
2025-10-28,59.470001220703125,60.709999084472656,59.0,60.0,59.90082550048828,295100,,,,,,,,
2025-10-29,60.04999923706055,61.58000183105469,59.33000183105469,60.13999938964844,60.04059600830078,269300,,,,,,,,
2025-10-30,59.310001373291016,60.16999816894531,58.599998474121094,59.2599983215332,59.16204833984375,222700,,,,,,,,
2025-10-31,59.2599983215332,60.150001525878906,58.5099983215332,59.16999816894531,59.07219696044922,271400,,,,,,,,
2025-11-03,59.130001068115234,61.435001373291016,58.5099983215332,60.95000076293945,60.84925842285156,262500,,,,,,,,
2025-11-04,60.0,60.369998931884766,58.31999969482422,59.0,58.9024772644043,400100,,,,,,,,
2025-11-05,59.060001373291016,62.0,59.060001373291016,61.2400016784668,61.13877868652344,191500,,,,,,,,
2025-11-06,62.5,66.62999725341797,61.72999954223633,66.2300033569336,66.12052917480469,434000,,,,,,,,
2025-11-07,65.55999755859375,69.41999816894531,64.45999908447266,69.16000366210938,69.04569244384766,385600,,,,,,,,
2025-11-10,69.8499984741211,75.0,69.77999877929688,75.0,74.87602996826172,487100,,,,,,,,
2025-11-11,75.0,85.5999984741211,74.05000305175781,85.55000305175781,85.40859985351562,692200,,,,,,,,
2025-11-12,84.2300033569336,84.55000305175781,77.73100280761719,81.51000213623047,81.37527465820312,434900,,,,,,,,
2025-11-13,78.0,78.5,69.87999725341797,73.11000061035156,72.9891586303711,733000,,,,,,,,
2025-11-14,72.44000244140625,77.7300033569336,71.125,74.54000091552734,74.41679382324219,372200,,,,,,,,
2025-11-17,70.44000244140625,70.5,61.08000183105469,61.880001068115234,61.7777214050293,1782500,,,,,,,,
2025-11-18,61.09000015258789,62.25,56.415000915527344,62.0099983215332,61.907501220703125,1368500,,,,,,,,
2025-11-19,61.65999984741211,64.8499984741211,61.04999923706055,64.63999938964844,64.53315734863281,722800,,,,,,,,
2025-11-20,66.31999969482422,66.5,59.06999969482422,59.7400016784668,59.641258239746094,484800,,,,,,,,
2025-11-21,58.25,59.939998626708984,57.0,57.40999984741211,57.31510543823242,359700,,,,,,,,
2025-11-24,58.369998931884766,58.369998931884766,55.619998931884766,56.68000030517578,56.5863151550293,486000,,,,,,,,
2025-11-25,56.25,56.2599983215332,54.15999984741211,56.099998474121094,56.00727081298828,371800,,,,,,,,
2025-11-26,55.060001373291016,58.18000030517578,55.060001373291016,56.810001373291016,56.71609878540039,389100,,,,,,,,
2025-11-28,57.790000915527344,58.0,56.790000915527344,56.95000076293945,56.85586929321289,182400,,,,,,,,
2025-12-01,56.0,56.459999084472656,54.84000015258789,55.77000045776367,55.677818298339844,213800,,,,,,,,
2025-12-02,56.61000061035156,57.0,54.720001220703125,55.189998626708984,55.09877395629883,291400,,,,,,,,
2025-12-03,55.25,60.69499969482422,54.880001068115234,60.5,60.400001525878906,499400,,,,,,,,
2025-12-04,60.25,60.584999084472656,58.83000183105469,59.349998474121094,59.349998474121094,232500,,,,,,,,
2025-12-05,59.310001373291016,61.40999984741211,59.310001373291016,59.58000183105469,59.58000183105469,210700,,,,,,,,
2025-12-08,59.369998931884766,59.88999938964844,56.68000030517578,57.58000183105469,57.58000183105469,261300,,,,,,,,
2025-12-09,57.0,58.01100158691406,56.0099983215332,56.75,56.75,201300,,,,,,,,
2025-12-10,57.349998474121094,57.974998474121094,55.880001068115234,56.630001068115234,56.630001068115234,205600,,,,,,,,
2025-12-11,56.11000061035156,57.040000915527344,55.0099983215332,56.5,56.5,355500,,,,,,,,
2025-12-12,56.91999816894531,57.224998474121094,55.209999084472656,55.209999084472656,55.209999084472656,394700,,,,,,,,
2025-12-15,55.52000045776367,57.29999923706055,51.150001525878906,52.33000183105469,52.33000183105469,396300,,,,,,,,
2025-12-16,51.9900016784668,52.65999984741211,49.84000015258789,50.45000076293945,50.45000076293945,556900,,,,,,,,
2025-12-17,51.0,53.79999923706055,50.334999084472656,53.09000015258789,53.09000015258789,411500,,,,,,,,
2025-12-18,54.290000915527344,55.0,52.560001373291016,52.599998474121094,52.599998474121094,392500,,,,,,,,
2025-12-19,52.81999969482422,53.91999816894531,52.150001525878906,52.4900016784668,52.4900016784668,573900,,,,,,,,
2025-12-22,53.529998779296875,56.13999938964844,53.279998779296875,53.5099983215332,53.5099983215332,297100,,,,,,,,
2025-12-23,53.65999984741211,54.11000061035156,52.290000915527344,52.959999084472656,52.959999084472656,254300,,,,,,,,
2025-12-24,53.77000045776367,53.77000045776367,52.5,53.099998474121094,53.099998474121094,82300,,,,,,,,
2025-12-26,53.0,53.0,51.5,51.959999084472656,51.959999084472656,261500,,,,,,,,
2025-12-29,51.90999984741211,52.73500061035156,51.09000015258789,51.45000076293945,51.45000076293945,410000,,,,,,,,
2025-12-30,51.5,51.880001068115234,49.939998626708984,50.220001220703125,50.220001220703125,694800,,,,,,,,
,LB,LB,LB,LB,LB,LB,,,,,,,,
