date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PUB.PA')","('high', 'PUB.PA')","('low', 'PUB.PA')","('close', 'PUB.PA')","('adj_close', 'PUB.PA')","('volume', 'PUB.PA')","('currency', '')"
2020-06-19,29.790000915527344,30.260000228881836,29.15999984741211,29.25,22.979007720947266,2360646,,,,,,,,
2020-06-22,29.020000457763672,29.280000686645508,28.360000610351562,28.549999237060547,22.4290828704834,1069330,,,,,,,,
2020-06-23,28.950000762939453,30.260000228881836,28.719999313354492,29.200000762939453,22.939727783203125,1235161,,,,,,,,
2020-06-24,29.1200008392334,29.350000381469727,27.90999984741211,28.020000457763672,22.012712478637695,915082,,,,,,,,
2020-06-25,27.920000076293945,28.15999984741211,27.15999984741211,27.690000534057617,21.753463745117188,852251,,,,,,,,
2020-06-26,27.850000381469727,28.450000762939453,27.610000610351562,27.6299991607666,21.706323623657227,679356,,,,,,,,
2020-06-29,27.5,28.34000015258789,27.290000915527344,28.15999984741211,22.122697830200195,839572,,,,,,,,
2020-06-30,28.350000381469727,28.950000762939453,27.959999084472656,28.809999465942383,22.633338928222656,880495,,,,,,,,
2020-07-01,28.81999969482422,29.100000381469727,27.690000534057617,28.200000762939453,22.15412139892578,976554,,,,,,,,
2020-07-02,28.489999771118164,29.31999969482422,28.350000381469727,28.59000015258789,22.460508346557617,897535,,,,,,,,
2020-07-03,28.5,28.790000915527344,28.290000915527344,28.540000915527344,22.421228408813477,420350,,,,,,,,
2020-07-06,29.110000610351562,29.809999465942383,28.760000228881836,28.90999984741211,22.711902618408203,541444,,,,,,,,
2020-07-07,28.8799991607666,29.149999618530273,28.290000915527344,28.850000381469727,22.66476821899414,634769,,,,,,,,
2020-07-08,28.700000762939453,28.700000762939453,27.84000015258789,27.850000381469727,21.879159927368164,875823,,,,,,,,
2020-07-09,28.030000686645508,28.149999618530273,26.899999618530273,26.899999618530273,21.132831573486328,786105,,,,,,,,
2020-07-10,26.760000228881836,27.030000686645508,26.030000686645508,26.809999465942383,21.0621280670166,1058062,,,,,,,,
2020-07-13,27.010000228881836,27.290000915527344,26.540000915527344,26.649999618530273,20.936429977416992,822182,,,,,,,,
2020-07-14,26.399999618530273,27.149999618530273,26.350000381469727,26.809999465942383,21.0621280670166,970438,,,,,,,,
2020-07-15,27.0,27.850000381469727,26.469999313354492,27.510000228881836,21.612051010131836,969457,,,,,,,,
2020-07-16,27.389999389648438,28.229999542236328,27.34000015258789,28.1200008392334,22.091272354125977,1171521,,,,,,,,
2020-07-17,28.110000610351562,28.209999084472656,27.3799991607666,27.510000228881836,21.612051010131836,730687,,,,,,,,
2020-07-20,27.420000076293945,27.459999084472656,26.989999771118164,26.989999771118164,21.203535079956055,667620,,,,,,,,
2020-07-21,27.100000381469727,27.540000915527344,26.780000686645508,27.200000762939453,21.368515014648438,1261272,,,,,,,,
2020-07-22,27.0,27.399999618530273,26.530000686645508,26.709999084472656,20.983564376831055,911871,,,,,,,,
2020-07-23,30.100000381469727,31.3700008392334,28.690000534057617,28.850000381469727,22.66476821899414,2613282,,,,,,,,
2020-07-24,28.850000381469727,30.1200008392334,28.690000534057617,29.649999618530273,23.293251037597656,1594904,,,,,,,,
2020-07-27,29.649999618530273,29.790000915527344,29.1299991607666,29.1299991607666,22.884735107421875,884833,,,,,,,,
2020-07-28,29.209999084472656,29.450000762939453,28.229999542236328,28.989999771118164,22.774749755859375,1409373,,,,,,,,
2020-07-29,28.899999618530273,29.049999237060547,28.610000610351562,28.8700008392334,22.680479049682617,626000,,,,,,,,
2020-07-30,29.010000228881836,29.010000228881836,27.799999237060547,28.18000030517578,22.13840675354004,877068,,,,,,,,
2020-07-31,28.170000076293945,28.440000534057617,27.25,27.25,21.407794952392578,1076840,,,,,,,,
2020-08-03,27.299999237060547,28.3700008392334,27.020000457763672,28.329999923706055,22.25625228881836,886809,,,,,,,,
2020-08-04,28.5,29.209999084472656,28.34000015258789,29.09000015258789,22.85331153869629,964127,,,,,,,,
2020-08-05,29.15999984741211,29.860000610351562,29.049999237060547,29.40999984741211,23.104705810546875,805161,,,,,,,,
2020-08-06,29.309999465942383,29.440000534057617,28.690000534057617,29.209999084472656,22.94758415222168,631965,,,,,,,,
2020-08-07,29.209999084472656,29.3700008392334,28.889999389648438,28.950000762939453,22.743330001831055,724429,,,,,,,,
2020-08-10,29.049999237060547,29.889999389648438,29.0,29.84000015258789,23.442516326904297,788677,,,,,,,,
2020-08-11,30.0,31.229999542236328,30.0,31.059999465942383,24.400959014892578,1062631,,,,,,,,
2020-08-12,31.079999923706055,31.299999237060547,30.440000534057617,30.440000534057617,23.913881301879883,704611,,,,,,,,
2020-08-13,30.489999771118164,30.649999618530273,29.84000015258789,29.899999618530273,23.489654541015625,594595,,,,,,,,
2020-08-14,29.799999237060547,29.950000762939453,29.040000915527344,29.530000686645508,23.19898223876953,629343,,,,,,,,
2020-08-17,29.5,29.760000228881836,28.90999984741211,29.1200008392334,22.876880645751953,660470,,,,,,,,
2020-08-18,29.040000915527344,29.25,28.450000762939453,28.649999618530273,22.507644653320312,748653,,,,,,,,
2020-08-19,28.610000610351562,28.709999084472656,28.059999465942383,28.709999084472656,22.55478286743164,868582,,,,,,,,
2020-08-20,28.280000686645508,28.989999771118164,28.100000381469727,28.809999465942383,22.633338928222656,829740,,,,,,,,
2020-08-21,28.940000534057617,29.06999969482422,28.329999923706055,28.809999465942383,22.633338928222656,660639,,,,,,,,
2020-08-24,28.989999771118164,29.670000076293945,28.84000015258789,29.610000610351562,23.261829376220703,727836,,,,,,,,
2020-08-25,29.709999084472656,30.290000915527344,29.229999542236328,29.280000686645508,23.002578735351562,695112,,,,,,,,
2020-08-26,29.350000381469727,29.850000381469727,29.110000610351562,29.719999313354492,23.348243713378906,457025,,,,,,,,
2020-08-27,29.8700008392334,30.799999237060547,29.84000015258789,30.440000534057617,23.913881301879883,889601,,,,,,,,
2020-08-28,30.56999969482422,30.670000076293945,30.049999237060547,30.079999923706055,23.63106346130371,664738,,,,,,,,
2020-08-31,30.200000762939453,30.260000228881836,29.3700008392334,29.3700008392334,23.07328224182129,844704,,,,,,,,
2020-09-01,29.479999542236328,29.56999969482422,28.31999969482422,28.559999465942383,22.436941146850586,1031415,,,,,,,,
2020-09-02,28.770000457763672,29.110000610351562,28.260000228881836,28.579999923706055,22.452651977539062,1019676,,,,,,,,
2020-09-03,29.43000030517578,30.719999313354492,29.329999923706055,29.989999771118164,23.56035614013672,1443041,,,,,,,,
2020-09-04,29.899999618530273,30.40999984741211,29.6299991607666,30.1200008392334,23.662487030029297,867222,,,,,,,,
2020-09-07,29.040000915527344,29.549999237060547,28.790000915527344,29.229999542236328,23.87485122680664,687314,,,,,,,,
2020-09-08,29.290000915527344,29.530000686645508,28.6299991607666,28.899999618530273,23.605310440063477,648937,,,,,,,,
2020-09-09,28.860000610351562,29.559999465942383,28.75,29.3700008392334,23.98920249938965,663364,,,,,,,,
2020-09-10,29.420000076293945,29.530000686645508,28.760000228881836,28.809999465942383,23.53179931640625,673419,,,,,,,,
2020-09-11,28.75,28.920000076293945,28.479999542236328,28.739999771118164,23.474624633789062,523031,,,,,,,,
2020-09-14,28.959999084472656,29.079999923706055,28.68000030517578,28.969999313354492,23.662487030029297,516777,,,,,,,,
2020-09-15,28.93000030517578,29.530000686645508,28.6299991607666,29.34000015258789,23.96470069885254,687026,,,,,,,,
2020-09-16,29.350000381469727,29.81999969482422,29.239999771118164,29.81999969482422,24.356760025024414,688917,,,,,,,,
2020-09-17,29.600000381469727,29.68000030517578,29.030000686645508,29.170000076293945,23.82584571838379,734833,,,,,,,,
2020-09-18,29.049999237060547,29.110000610351562,27.920000076293945,27.920000076293945,22.804855346679688,1724430,,,,,,,,
2020-09-21,27.739999771118164,27.809999465942383,25.899999618530273,26.239999771118164,21.43264389038086,1602885,,,,,,,,
2020-09-22,26.270000457763672,26.799999237060547,25.729999542236328,26.530000686645508,21.669513702392578,1052501,,,,,,,,
2020-09-23,26.719999313354492,27.040000915527344,25.639999389648438,26.18000030517578,21.383634567260742,938905,,,,,,,,
2020-09-24,25.940000534057617,26.729999542236328,25.739999771118164,26.450000762939453,21.604169845581055,1083592,,,,,,,,
2020-09-25,26.420000076293945,26.489999771118164,25.969999313354492,26.43000030517578,21.587833404541016,658793,,,,,,,,
2020-09-28,26.799999237060547,27.579999923706055,26.799999237060547,27.579999923706055,22.527143478393555,796124,,,,,,,,
2020-09-29,27.469999313354492,27.610000610351562,27.1299991607666,27.229999542236328,22.241268157958984,733458,,,,,,,,
2020-09-30,27.100000381469727,27.8799991607666,26.93000030517578,27.579999923706055,22.527143478393555,980734,,,,,,,,
2020-10-01,27.700000762939453,27.84000015258789,27.020000457763672,27.520000457763672,22.478139877319336,975370,,,,,,,,
2020-10-02,27.290000915527344,27.639999389648438,26.93000030517578,27.479999542236328,22.445465087890625,886474,,,,,,,,
2020-10-05,27.559999465942383,28.139999389648438,27.559999465942383,28.040000915527344,22.902870178222656,865650,,,,,,,,
2020-10-06,28.030000686645508,28.649999618530273,27.8700008392334,28.389999389648438,23.18874740600586,677805,,,,,,,,
2020-10-07,28.360000610351562,29.469999313354492,28.200000762939453,29.149999618530273,23.809511184692383,1170544,,,,,,,,
2020-10-08,29.299999237060547,30.020000457763672,29.149999618530273,29.719999313354492,24.27507972717285,983842,,,,,,,,
2020-10-09,29.639999389648438,30.489999771118164,29.540000915527344,30.34000015258789,24.781494140625,1024974,,,,,,,,
2020-10-12,30.43000030517578,30.600000381469727,29.969999313354492,30.25,24.707983016967773,1058115,,,,,,,,
2020-10-13,30.329999923706055,30.610000610351562,30.1299991607666,30.610000610351562,25.00202751159668,1426706,,,,,,,,
2020-10-14,30.649999618530273,31.260000228881836,30.420000076293945,30.780000686645508,25.14088249206543,1495850,,,,,,,,
2020-10-15,31.280000686645508,31.5,29.56999969482422,30.0,24.503782272338867,2820450,,,,,,,,
2020-10-16,30.190000534057617,31.299999237060547,30.06999969482422,31.1299991607666,25.4267578125,1568863,,,,,,,,
2020-10-19,31.299999237060547,31.8799991607666,30.700000762939453,31.399999618530273,25.64729118347168,724070,,,,,,,,
2020-10-20,31.299999237060547,31.479999542236328,30.829999923706055,31.149999618530273,25.44309425354004,1478704,,,,,,,,
2020-10-21,31.190000534057617,31.700000762939453,31.100000381469727,31.309999465942383,25.573781967163086,1119438,,,,,,,,
2020-10-22,31.200000762939453,32.02000045776367,30.799999237060547,31.950000762939453,26.09653091430664,951808,,,,,,,,
2020-10-23,31.8799991607666,32.45000076293945,31.579999923706055,32.15999984741211,26.268056869506836,929952,,,,,,,,
2020-10-26,31.600000381469727,32.2599983215332,31.440000534057617,31.760000228881836,25.941341400146484,778709,,,,,,,,
2020-10-27,31.739999771118164,31.809999465942383,30.790000915527344,30.899999618530273,25.238895416259766,1095358,,,,,,,,
2020-10-28,30.149999618530273,30.170000076293945,29.040000915527344,29.5,24.095388412475586,1253572,,,,,,,,
2020-10-29,29.290000915527344,29.65999984741211,28.850000381469727,29.219999313354492,23.866683959960938,882444,,,,,,,,
2020-10-30,28.809999465942383,29.829999923706055,28.799999237060547,29.799999237060547,24.340425491333008,906715,,,,,,,,
2020-11-02,29.860000610351562,30.229999542236328,29.3700008392334,30.229999542236328,24.6916446685791,825642,,,,,,,,
2020-11-03,30.360000610351562,31.15999984741211,30.270000457763672,30.969999313354492,25.296072006225586,1102672,,,,,,,,
2020-11-04,30.399999618530273,31.420000076293945,29.799999237060547,31.399999618530273,25.64729118347168,1264355,,,,,,,,
2020-11-05,31.5,32.29999923706055,31.18000030517578,32.150001525878906,26.2598876953125,833206,,,,,,,,
2020-11-06,31.979999542236328,32.13999938964844,31.299999237060547,31.40999984741211,25.655460357666016,958319,,,,,,,,
2020-11-09,31.799999237060547,35.790000915527344,31.790000915527344,35.529998779296875,29.020647048950195,2228758,,,,,,,,
2020-11-10,35.5,37.08000183105469,34.86000061035156,36.630001068115234,29.91912078857422,1721082,,,,,,,,
2020-11-11,36.54999923706055,36.939998626708984,36.02000045776367,36.540000915527344,29.84560775756836,810080,,,,,,,,
2020-11-12,36.099998474121094,36.81999969482422,35.900001525878906,36.27000045776367,29.62507438659668,881556,,,,,,,,
2020-11-13,36.15999984741211,37.0,36.029998779296875,36.93000030517578,30.164155960083008,1077926,,,,,,,,
2020-11-16,37.400001525878906,38.060001373291016,37.119998931884766,37.86000061035156,30.923776626586914,1483665,,,,,,,,
2020-11-17,37.900001525878906,38.38999938964844,37.720001220703125,38.11000061035156,31.127973556518555,944663,,,,,,,,
2020-11-18,37.970001220703125,38.689998626708984,37.869998931884766,38.5099983215332,31.454689025878906,944469,,,,,,,,
2020-11-19,38.040000915527344,38.189998626708984,37.59000015258789,38.099998474121094,31.11979866027832,1010920,,,,,,,,
2020-11-20,38.099998474121094,38.099998474121094,37.599998474121094,37.849998474121094,30.915603637695312,739126,,,,,,,,
2020-11-23,37.959999084472656,38.20000076293945,37.779998779296875,38.040000915527344,31.070798873901367,606713,,,,,,,,
2020-11-24,38.5,39.43000030517578,38.45000076293945,39.36000061035156,32.14896011352539,1179817,,,,,,,,
2020-11-25,39.470001220703125,39.58000183105469,38.650001525878906,38.70000076293945,31.609880447387695,999441,,,,,,,,
2020-11-26,38.63999938964844,38.810001373291016,38.27000045776367,38.56999969482422,31.503698348999023,618213,,,,,,,,
2020-11-27,38.560001373291016,38.65999984741211,38.189998626708984,38.459999084472656,31.413850784301758,1195110,,,,,,,,
2020-11-30,38.29999923706055,38.81999969482422,37.88999938964844,38.09000015258789,31.111637115478516,1927159,,,,,,,,
2020-12-01,38.25,39.349998474121094,37.939998626708984,39.349998474121094,32.14079666137695,1019863,,,,,,,,
2020-12-02,38.970001220703125,39.34000015258789,38.2599983215332,39.31999969482422,32.116294860839844,1084532,,,,,,,,
2020-12-03,39.36000061035156,39.41999816894531,38.75,39.0099983215332,31.86308479309082,770993,,,,,,,,
2020-12-04,38.970001220703125,39.61000061035156,38.869998931884766,39.61000061035156,32.35316467285156,960886,,,,,,,,
2020-12-07,39.470001220703125,39.619998931884766,38.869998931884766,39.41999816894531,32.19797134399414,850421,,,,,,,,
