date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ECL')","('high', 'ECL')","('low', 'ECL')","('close', 'ECL')","('adj_close', 'ECL')","('volume', 'ECL')","('currency', '')"
2020-12-14,222.24000549316406,222.7899932861328,216.6199951171875,217.0,205.4572296142578,758300,,,,,,,,
2020-12-15,219.4499969482422,224.08999633789062,218.0800018310547,222.9499969482422,211.09071350097656,942100,,,,,,,,
2020-12-16,222.1300048828125,223.33999633789062,219.92999267578125,220.00999450683594,208.30711364746094,751600,,,,,,,,
2020-12-17,221.39999389648438,222.60000610351562,219.7899932861328,220.61000061035156,208.8751983642578,925500,,,,,,,,
2020-12-18,221.05999755859375,221.33999633789062,216.8699951171875,218.5800018310547,206.95321655273438,2178300,,,,,,,,
2020-12-21,215.5800018310547,215.89999389648438,210.7899932861328,215.80999755859375,204.3305206298828,1241600,,,,,,,,
2020-12-22,216.27999877929688,217.60000610351562,214.3800048828125,215.2100067138672,203.76246643066406,946900,,,,,,,,
2020-12-23,216.69000244140625,219.2100067138672,213.27999877929688,213.32000732421875,201.9729766845703,510600,,,,,,,,
2020-12-24,213.22000122070312,216.36000061035156,212.05999755859375,216.1199951171875,204.6240234375,279200,,,,,,,,
2020-12-28,217.35000610351562,218.66000366210938,214.27000427246094,214.6999969482422,203.27957153320312,729600,,,,,,,,
2020-12-29,216.00999450683594,216.92999267578125,213.3699951171875,214.47000122070312,203.0618133544922,395100,,,,,,,,
2020-12-30,215.6699981689453,218.38999938964844,214.77000427246094,215.24000549316406,203.7908477783203,477300,,,,,,,,
2020-12-31,215.25,216.83999633789062,214.72999572753906,216.36000061035156,204.85128784179688,752300,,,,,,,,
2021-01-04,218.0,220.4499969482422,213.11000061035156,214.30999755859375,202.9103240966797,1459900,,,,,,,,
2021-01-05,214.27000427246094,216.85000610351562,212.42999267578125,216.55999755859375,205.04063415527344,721700,,,,,,,,
2021-01-06,219.50999450683594,227.17999267578125,217.9199981689453,225.42999267578125,213.4387969970703,1310800,,,,,,,,
2021-01-07,227.42999267578125,227.97000122070312,224.27000427246094,225.74000549316406,213.7323455810547,814200,,,,,,,,
2021-01-08,224.9499969482422,226.47999572753906,218.61000061035156,221.75,209.95455932617188,981500,,,,,,,,
2021-01-11,219.83999633789062,221.97000122070312,218.86000061035156,221.05999755859375,209.30123901367188,673200,,,,,,,,
2021-01-12,221.07000732421875,223.67999267578125,220.0,223.1300048828125,211.26112365722656,595100,,,,,,,,
2021-01-13,222.47999572753906,223.25999450683594,216.13999938964844,216.9600067138672,205.41937255859375,1058800,,,,,,,,
2021-01-14,217.55999755859375,219.02999877929688,212.1300048828125,212.42999267578125,201.13031005859375,814300,,,,,,,,
2021-01-15,213.1699981689453,213.97999572753906,209.7899932861328,210.77000427246094,199.55859375,1155500,,,,,,,,
2021-01-19,212.3800048828125,216.69000244140625,211.02000427246094,215.91000366210938,204.4252166748047,1003500,,,,,,,,
2021-01-20,217.3000030517578,219.42999267578125,216.33999633789062,218.3800048828125,206.7637939453125,702300,,,,,,,,
2021-01-21,218.30999755859375,220.0,213.92999267578125,214.00999450683594,202.62628173828125,724900,,,,,,,,
2021-01-22,213.80999755859375,213.9499969482422,210.75,212.38999938964844,201.09246826171875,856000,,,,,,,,
2021-01-25,212.1699981689453,213.0,208.0,211.25999450683594,200.02255249023438,743600,,,,,,,,
2021-01-26,211.27000427246094,212.0399932861328,209.07000732421875,209.3300018310547,198.19522094726562,875900,,,,,,,,
2021-01-27,206.72999572753906,209.0,201.5500030517578,207.3699951171875,196.33950805664062,1123700,,,,,,,,
2021-01-28,210.05999755859375,217.1199951171875,207.10000610351562,211.10000610351562,199.87106323242188,1203000,,,,,,,,
2021-01-29,209.3000030517578,211.55999755859375,203.6699981689453,204.50999450683594,193.631591796875,1116100,,,,,,,,
2021-02-01,205.33999633789062,209.11000061035156,204.69000244140625,208.42999267578125,197.34307861328125,1125700,,,,,,,,
2021-02-02,209.9199981689453,211.49000549316406,208.16000366210938,210.27999877929688,199.09466552734375,920400,,,,,,,,
2021-02-03,209.82000732421875,210.94000244140625,207.0800018310547,208.97000122070312,197.85433959960938,876100,,,,,,,,
2021-02-04,209.55999755859375,210.60000610351562,205.7899932861328,208.1300048828125,197.05909729003906,993100,,,,,,,,
2021-02-05,210.89999389648438,214.07000732421875,210.8800048828125,212.77999877929688,201.46170043945312,818300,,,,,,,,
2021-02-08,214.07000732421875,217.3000030517578,213.14999389648438,217.0500030517578,205.5045623779297,754100,,,,,,,,
2021-02-09,217.30999755859375,217.67999267578125,215.1199951171875,215.55999755859375,204.0938262939453,922100,,,,,,,,
2021-02-10,217.4600067138672,217.97000122070312,215.27000427246094,215.64999389648438,204.1790313720703,581100,,,,,,,,
2021-02-11,215.7100067138672,218.5800018310547,214.47000122070312,216.39999389648438,204.88914489746094,911400,,,,,,,,
2021-02-12,215.69000244140625,220.0,215.3300018310547,219.8800048828125,208.1840362548828,1001500,,,,,,,,
2021-02-16,219.8000030517578,220.0,210.5,210.91000366210938,199.69119262695312,1091800,,,,,,,,
2021-02-17,209.60000610351562,210.63999938964844,205.6999969482422,208.7899932861328,197.68392944335938,953500,,,,,,,,
2021-02-18,206.85000610351562,211.07000732421875,206.2100067138672,209.8000030517578,198.6402587890625,783800,,,,,,,,
2021-02-19,210.24000549316406,211.4600067138672,208.00999450683594,208.0800018310547,197.01171875,856000,,,,,,,,
2021-02-22,207.0500030517578,207.88999938964844,206.0,206.5399932861328,195.55361938476562,955000,,,,,,,,
2021-02-23,207.22000122070312,211.8800048828125,205.5,211.16000366210938,199.92788696289062,1149000,,,,,,,,
2021-02-24,212.2899932861328,217.4199981689453,212.27999877929688,216.19000244140625,204.6903076171875,1004200,,,,,,,,
2021-02-25,215.69000244140625,216.16000366210938,210.92999267578125,211.9600067138672,200.68531799316406,960200,,,,,,,,
2021-02-26,212.05999755859375,213.16000366210938,209.13999938964844,209.36000061035156,198.22360229492188,1117600,,,,,,,,
2021-03-01,210.8000030517578,212.97000122070312,210.57000732421875,211.22000122070312,199.98468017578125,1080100,,,,,,,,
2021-03-02,211.74000549316406,213.82000732421875,210.22999572753906,211.5399932861328,200.2876434326172,702600,,,,,,,,
2021-03-03,211.0800018310547,212.2100067138672,208.17999267578125,208.32000732421875,197.23895263671875,1097700,,,,,,,,
2021-03-04,208.4499969482422,210.47000122070312,201.36000061035156,204.57000732421875,193.68841552734375,1284600,,,,,,,,
2021-03-05,206.42999267578125,208.72999572753906,201.14999389648438,207.91000366210938,196.85073852539062,1601900,,,,,,,,
2021-03-08,210.02000427246094,214.50999450683594,208.8300018310547,211.58999633789062,200.3350067138672,1041500,,,,,,,,
2021-03-09,213.60000610351562,216.8800048828125,212.4199981689453,214.47999572753906,203.07127380371094,1114500,,,,,,,,
2021-03-10,215.02000427246094,218.6999969482422,212.8000030517578,216.97000122070312,205.42881774902344,765700,,,,,,,,
2021-03-11,216.50999450683594,218.5,214.08999633789062,214.39999389648438,202.99549865722656,790900,,,,,,,,
2021-03-12,214.58999633789062,216.0800018310547,213.6300048828125,214.72000122070312,203.29852294921875,619000,,,,,,,,
2021-03-15,213.47999572753906,215.77000427246094,213.1199951171875,215.3699951171875,204.37075805664062,581800,,,,,,,,
2021-03-16,215.5399932861328,216.86000061035156,211.9600067138672,212.9499969482422,202.0743865966797,640000,,,,,,,,
2021-03-17,212.86000061035156,212.94000244140625,208.30999755859375,209.17999267578125,198.49691772460938,1235600,,,,,,,,
2021-03-18,209.67999267578125,211.4199981689453,206.07000732421875,209.5500030517578,198.8480224609375,1388800,,,,,,,,
2021-03-19,209.35000610351562,210.97000122070312,206.27999877929688,207.5800018310547,196.9786376953125,2001400,,,,,,,,
2021-03-22,207.77000427246094,209.88999938964844,205.6199951171875,208.07000732421875,197.4436492919922,1842900,,,,,,,,
2021-03-23,206.99000549316406,211.57000732421875,206.39999389648438,207.91000366210938,197.29177856445312,1384200,,,,,,,,
2021-03-24,208.5399932861328,211.0,203.42999267578125,208.4600067138672,197.81369018554688,1474300,,,,,,,,
2021-03-25,207.47000122070312,209.5399932861328,203.6300048828125,208.80999755859375,198.1457977294922,1336300,,,,,,,,
2021-03-26,210.39999389648438,213.4600067138672,209.1199951171875,213.3300018310547,202.43499755859375,925500,,,,,,,,
2021-03-29,213.0800018310547,215.6699981689453,210.42999267578125,214.52999877929688,203.57371520996094,1097800,,,,,,,,
2021-03-30,218.32000732421875,219.83999633789062,214.55999755859375,215.0,204.01968383789062,1098400,,,,,,,,
2021-03-31,213.75,216.0,213.47999572753906,214.07000732421875,203.1371612548828,1061100,,,,,,,,
2021-04-01,215.25,216.89999389648438,213.7100067138672,216.85000610351562,205.77523803710938,702000,,,,,,,,
2021-04-05,218.88999938964844,219.97999572753906,217.6999969482422,218.8800048828125,207.70152282714844,738400,,,,,,,,
2021-04-06,218.67999267578125,221.35000610351562,218.3800048828125,220.8300018310547,209.55197143554688,1023900,,,,,,,,
2021-04-07,219.97999572753906,221.32000732421875,213.97000122070312,214.66000366210938,203.69708251953125,696700,,,,,,,,
2021-04-08,214.0,215.97999572753906,214.0,215.97000122070312,204.94015502929688,652800,,,,,,,,
2021-04-09,217.02999877929688,219.5399932861328,216.77000427246094,219.44000244140625,208.23297119140625,860400,,,,,,,,
2021-04-12,219.10000610351562,220.19000244140625,218.55999755859375,219.74000549316406,208.51763916015625,543900,,,,,,,,
2021-04-13,218.5399932861328,219.6999969482422,217.32000732421875,217.94000244140625,206.8095703125,613000,,,,,,,,
2021-04-14,217.67999267578125,219.7100067138672,217.5,218.38999938964844,207.236572265625,635000,,,,,,,,
2021-04-15,219.22999572753906,220.55999755859375,219.0,219.89999389648438,208.66943359375,704300,,,,,,,,
2021-04-16,221.3000030517578,223.49000549316406,221.07000732421875,223.14999389648438,211.75344848632812,725600,,,,,,,,
2021-04-19,223.67999267578125,224.1699981689453,219.5,220.30999755859375,209.0585174560547,868800,,,,,,,,
2021-04-20,219.7100067138672,222.55999755859375,219.6699981689453,220.83999633789062,209.56141662597656,1200700,,,,,,,,
2021-04-21,222.13999938964844,224.36000061035156,221.94000244140625,223.97999572753906,212.54104614257812,726300,,,,,,,,
2021-04-22,224.0,224.6199951171875,220.83999633789062,221.52999877929688,210.2161865234375,912600,,,,,,,,
2021-04-23,222.6300048828125,227.72000122070312,222.11000061035156,226.77999877929688,215.1980438232422,830800,,,,,,,,
2021-04-26,227.22999572753906,229.0500030517578,226.8000030517578,226.80999755859375,215.22654724121094,995600,,,,,,,,
2021-04-27,222.44000244140625,224.99000549316406,217.30999755859375,218.41000366210938,207.25555419921875,1178500,,,,,,,,
2021-04-28,219.0399932861328,223.4600067138672,217.0,222.07000732421875,210.7286376953125,982400,,,,,,,,
2021-04-29,223.39999389648438,225.07000732421875,222.6999969482422,224.75,213.271728515625,612700,,,,,,,,
2021-04-30,224.57000732421875,225.3800048828125,223.05999755859375,224.1199951171875,212.6739044189453,839200,,,,,,,,
2021-05-03,225.52000427246094,228.47000122070312,225.52000427246094,226.9499969482422,215.35940551757812,687600,,,,,,,,
2021-05-04,225.52000427246094,229.2100067138672,225.4499969482422,228.99000549316406,217.29519653320312,989900,,,,,,,,
2021-05-05,228.7899932861328,229.72000122070312,226.8699951171875,227.94000244140625,216.298828125,1111300,,,,,,,,
2021-05-06,228.72000122070312,229.57000732421875,226.5500030517578,228.5,216.83023071289062,868600,,,,,,,,
2021-05-07,228.5,229.52999877929688,227.4499969482422,228.42999267578125,216.76380920410156,733600,,,,,,,,
2021-05-10,229.85000610351562,230.0,224.9199981689453,224.9600067138672,213.47105407714844,1155500,,,,,,,,
2021-05-11,223.69000244140625,225.32000732421875,221.77000427246094,225.3000030517578,213.79367065429688,794000,,,,,,,,
2021-05-12,223.8699951171875,224.25999450683594,217.36000061035156,217.44000244140625,206.33506774902344,1027800,,,,,,,,
2021-05-13,217.44000244140625,222.91000366210938,217.44000244140625,221.47999572753906,210.16879272460938,641600,,,,,,,,
2021-05-14,223.25,225.4199981689453,222.6999969482422,224.05999755859375,212.61697387695312,702300,,,,,,,,
2021-05-17,223.3300018310547,223.72000122070312,221.07000732421875,221.63999938964844,210.32057189941406,931000,,,,,,,,
2021-05-18,220.97000122070312,221.77999877929688,217.69000244140625,217.92999267578125,206.80001831054688,1964400,,,,,,,,
2021-05-19,215.99000549316406,216.1300048828125,211.36000061035156,213.3300018310547,202.43499755859375,1930500,,,,,,,,
2021-05-20,213.2100067138672,215.89999389648438,213.16000366210938,214.36000061035156,203.41236877441406,2055900,,,,,,,,
2021-05-21,215.9499969482422,217.75999450683594,214.11000061035156,214.24000549316406,203.29852294921875,926000,,,,,,,,
2021-05-24,215.0399932861328,215.83999633789062,213.05999755859375,215.3000030517578,204.3043212890625,829000,,,,,,,,
2021-05-25,216.05999755859375,216.85000610351562,214.2899932861328,214.92999267578125,203.95327758789062,765400,,,,,,,,
2021-05-26,214.44000244140625,215.6199951171875,213.69000244140625,215.05999755859375,204.0766143798828,795100,,,,,,,,
2021-05-27,216.72999572753906,217.3000030517578,215.0399932861328,216.22999572753906,205.1868896484375,4147300,,,,,,,,
2021-05-28,217.75999450683594,218.0,215.02999877929688,215.0800018310547,204.0956268310547,1094700,,,,,,,,
2021-06-01,217.0,217.47000122070312,214.6300048828125,215.11000061035156,204.12408447265625,944000,,,,,,,,
2021-06-02,215.75999450683594,216.22999572753906,214.1699981689453,214.9600067138672,203.9817352294922,1113300,,,,,,,,
2021-06-03,214.14999389648438,214.9199981689453,212.75,213.85000610351562,202.92843627929688,2064800,,,,,,,,
2021-06-04,214.64999389648438,215.8000030517578,213.88999938964844,215.4600067138672,204.4562225341797,971200,,,,,,,,
2021-06-07,215.5,215.8699951171875,210.94000244140625,212.9600067138672,202.08387756347656,949900,,,,,,,,
2021-06-08,213.7899932861328,213.82000732421875,211.47999572753906,212.39999389648438,201.552490234375,739100,,,,,,,,
2021-06-09,211.17999267578125,213.49000549316406,210.97000122070312,212.75999450683594,201.89407348632812,1614100,,,,,,,,
2021-06-10,215.0,215.0,212.97999572753906,213.55999755859375,202.6532440185547,907000,,,,,,,,
2021-06-11,214.77000427246094,215.05999755859375,212.55999755859375,214.5,203.5452117919922,721700,,,,,,,,
2021-06-14,213.02000427246094,213.9199981689453,210.97000122070312,213.24000549316406,202.80337524414062,1380000,,,,,,,,
2021-06-15,214.38999938964844,216.24000549316406,212.16000366210938,214.9199981689453,204.40115356445312,1231800,,,,,,,,
2021-06-16,215.22000122070312,215.85000610351562,210.2899932861328,210.42999267578125,200.1309356689453,1041800,,,,,,,,
2021-06-17,209.97000122070312,210.47999572753906,207.30999755859375,209.63999938964844,199.37960815429688,966700,,,,,,,,
2021-06-18,207.24000549316406,209.00999450683594,204.8000030517578,205.00999450683594,194.97616577148438,1836300,,,,,,,,
2021-06-21,206.42999267578125,210.02999877929688,206.42999267578125,209.7899932861328,199.5222625732422,929400,,,,,,,,
2021-06-22,210.47999572753906,212.39999389648438,209.75,210.1199951171875,199.8361053466797,672200,,,,,,,,
2021-06-23,210.1199951171875,210.61000061035156,208.02999877929688,208.07000732421875,197.88645935058594,542700,,,,,,,,
2021-06-24,209.49000549316406,210.00999450683594,207.88999938964844,208.24000549316406,198.04812622070312,596700,,,,,,,,
2021-06-25,208.4600067138672,209.91000366210938,206.2899932861328,207.47999572753906,197.32533264160156,3544500,,,,,,,,
2021-06-28,207.35000610351562,209.80999755859375,206.1300048828125,208.24000549316406,198.04812622070312,1343100,,,,,,,,
2021-06-29,209.58999633789062,210.3800048828125,207.39999389648438,208.08999633789062,197.9054412841797,916000,,,,,,,,
2021-06-30,206.47999572753906,207.27999877929688,204.27999877929688,205.97000122070312,195.88922119140625,976000,,,,,,,,
2021-07-01,206.9199981689453,209.38999938964844,205.3000030517578,209.17999267578125,198.9420928955078,1065500,,,,,,,,
2021-07-02,209.75,211.50999450683594,208.64999389648438,210.8000030517578,200.48281860351562,920700,,,,,,,,
2021-07-06,210.27000427246094,210.72000122070312,207.60000610351562,209.47999572753906,199.2274627685547,888700,,,,,,,,
2021-07-07,208.67999267578125,212.8300018310547,208.07000732421875,211.22999572753906,200.8917694091797,1290200,,,,,,,,
2021-07-08,208.52000427246094,210.75999450683594,208.36000061035156,209.8300018310547,199.56031799316406,822900,,,,,,,,
2021-07-09,211.94000244140625,213.1999969482422,211.10000610351562,212.75999450683594,202.3468780517578,927200,,,,,,,,
2021-07-12,212.0500030517578,214.0399932861328,211.3800048828125,213.41000366210938,202.96511840820312,1072200,,,,,,,,
2021-07-13,213.02999877929688,213.69000244140625,211.1999969482422,212.75,202.3373565673828,784600,,,,,,,,
2021-07-14,213.02999877929688,214.35000610351562,211.97999572753906,213.75,203.28843688964844,1336900,,,,,,,,
2021-07-15,213.07000732421875,215.5,212.6300048828125,214.58999633789062,204.08729553222656,928600,,,,,,,,
2021-07-16,215.0,216.1300048828125,213.6699981689453,215.27999877929688,204.74356079101562,1252000,,,,,,,,
2021-07-19,212.85000610351562,213.75999450683594,208.07000732421875,210.33999633789062,200.04531860351562,1922900,,,,,,,,
2021-07-20,209.97999572753906,215.7899932861328,209.5500030517578,214.1999969482422,203.71641540527344,1317500,,,,,,,,
2021-07-21,215.55999755859375,216.0,213.8699951171875,214.47000122070312,203.97320556640625,1149100,,,,,,,,
2021-07-22,214.64999389648438,215.22999572753906,213.38999938964844,214.94000244140625,204.42018127441406,606400,,,,,,,,
2021-07-23,216.49000549316406,218.27000427246094,215.50999450683594,217.88999938964844,207.2257843017578,836200,,,,,,,,
2021-07-26,217.6699981689453,219.52999877929688,216.52000427246094,219.13999938964844,208.41464233398438,1013900,,,,,,,,
2021-07-27,217.0500030517578,221.25,213.75999450683594,220.8000030517578,209.99337768554688,1550000,,,,,,,,
2021-07-28,220.4199981689453,220.77000427246094,216.49000549316406,219.1300048828125,208.4051055908203,995600,,,,,,,,
2021-07-29,220.0,220.8000030517578,219.1199951171875,220.38999938964844,209.6034393310547,680600,,,,,,,,
2021-07-30,220.41000366210938,222.63999938964844,219.9199981689453,220.8300018310547,210.02191162109375,945000,,,,,,,,
2021-08-02,222.3800048828125,222.5399932861328,218.02999877929688,218.07000732421875,207.39700317382812,1018700,,,,,,,,
2021-08-03,218.0,219.5500030517578,217.50999450683594,219.36000061035156,208.6239013671875,593800,,,,,,,,
2021-08-04,217.4499969482422,218.7100067138672,217.0500030517578,217.8000030517578,207.14022827148438,721900,,,,,,,,
2021-08-05,219.11000061035156,219.3300018310547,217.05999755859375,218.17999267578125,207.5015869140625,646900,,,,,,,,
2021-08-06,218.75999450683594,219.8800048828125,217.3300018310547,219.64999389648438,208.89967346191406,635400,,,,,,,,
2021-08-09,220.42999267578125,221.0,217.8699951171875,218.5500030517578,207.85350036621094,755800,,,,,,,,
2021-08-10,218.2899932861328,219.83999633789062,218.2899932861328,219.05999755859375,208.3385467529297,591500,,,,,,,,
2021-08-11,219.99000549316406,220.91000366210938,218.63999938964844,220.6300048828125,209.83169555664062,798900,,,,,,,,
2021-08-12,220.6699981689453,221.0,218.8000030517578,219.57000732421875,208.82357788085938,570200,,,,,,,,
2021-08-13,219.77000427246094,221.6199951171875,218.89999389648438,221.5800018310547,210.73524475097656,577800,,,,,,,,
2021-08-16,219.6699981689453,221.36000061035156,218.4199981689453,221.27999877929688,210.44993591308594,744900,,,,,,,,
2021-08-17,221.16000366210938,221.50999450683594,219.16000366210938,221.2899932861328,210.4593963623047,717800,,,,,,,,
2021-08-18,220.5500030517578,221.08999633789062,219.07000732421875,219.3300018310547,208.5953369140625,838600,,,,,,,,
2021-08-19,218.0,221.02999877929688,217.49000549316406,220.5,209.70806884765625,725800,,,,,,,,
2021-08-20,220.30999755859375,222.41000366210938,220.1699981689453,222.05999755859375,211.19171142578125,560400,,,,,,,,
2021-08-23,223.0399932861328,223.50999450683594,221.75999450683594,222.52000427246094,211.62924194335938,645600,,,,,,,,
2021-08-24,223.35000610351562,223.55999755859375,221.6699981689453,222.3300018310547,211.448486328125,411200,,,,,,,,
2021-08-25,222.0,224.38999938964844,221.4600067138672,224.0800018310547,213.1128692626953,486200,,,,,,,,
2021-08-26,223.6199951171875,224.0,222.50999450683594,223.02000427246094,212.1047821044922,560500,,,,,,,,
2021-08-27,224.10000610351562,225.8699951171875,223.33999633789062,224.99000549316406,213.97833251953125,585600,,,,,,,,
2021-08-30,225.0,226.55999755859375,224.85000610351562,225.47999572753906,214.44430541992188,618400,,,,,,,,
2021-08-31,225.2899932861328,225.99000549316406,224.19000244140625,225.36000061035156,214.33018493652344,1175100,,,,,,,,
2021-09-01,225.02000427246094,225.75,223.0399932861328,224.97000122070312,213.9593048095703,620200,,,,,,,,
2021-09-02,225.55999755859375,227.47000122070312,224.77000427246094,226.9199981689453,215.8138427734375,723600,,,,,,,,
2021-09-03,227.50999450683594,227.97000122070312,225.07000732421875,225.13999938964844,214.12095642089844,980200,,,,,,,,
2021-09-07,225.00999450683594,228.1699981689453,224.77000427246094,227.13999938964844,216.0230712890625,1032800,,,,,,,,
2021-09-08,227.0,229.99000549316406,226.61000061035156,229.60000610351562,218.36268615722656,1159200,,,,,,,,
2021-09-09,229.5,231.25,227.35000610351562,227.50999450683594,216.375,928600,,,,,,,,
2021-09-10,226.9499969482422,228.89999389648438,224.99000549316406,225.83999633789062,214.7866973876953,847100,,,,,,,,
2021-09-13,228.39999389648438,228.39999389648438,222.9600067138672,224.4600067138672,213.928955078125,1015900,,,,,,,,
2021-09-14,225.8300018310547,226.0,223.1199951171875,223.55999755859375,213.0711669921875,910400,,,,,,,,
2021-09-15,222.99000549316406,224.49000549316406,222.33999633789062,223.8300018310547,213.32850646972656,1068300,,,,,,,,
2021-09-16,223.3000030517578,223.99000549316406,220.97000122070312,223.57000732421875,213.0807342529297,908700,,,,,,,,
2021-09-17,221.82000732421875,222.88999938964844,218.00999450683594,218.33999633789062,208.09609985351562,2256900,,,,,,,,
2021-09-20,215.57000732421875,219.2100067138672,214.72000122070312,217.08999633789062,206.9047088623047,1242800,,,,,,,,
2021-09-21,217.9199981689453,219.67999267578125,216.72000122070312,217.91000366210938,207.68624877929688,760700,,,,,,,,
2021-09-22,219.52000427246094,222.66000366210938,218.1999969482422,220.86000061035156,210.4978485107422,833200,,,,,,,,
2021-09-23,222.05999755859375,224.47000122070312,222.05999755859375,223.89999389648438,213.39520263671875,637800,,,,,,,,
2021-09-24,223.75999450683594,225.66000366210938,223.0399932861328,223.77000427246094,213.2713165283203,691200,,,,,,,,
2021-09-27,222.52000427246094,223.8699951171875,217.88999938964844,218.27999877929688,208.0388946533203,1025500,,,,,,,,
2021-09-28,217.47999572753906,217.99000549316406,211.5399932861328,212.82000732421875,202.8350372314453,1136400,,,,,,,,
2021-09-29,213.16000366210938,215.08999633789062,212.17999267578125,212.6999969482422,202.720703125,1006000,,,,,,,,
2021-09-30,213.8699951171875,214.74000549316406,208.57000732421875,208.6199951171875,198.8321075439453,1035100,,,,,,,,
2021-10-01,210.2899932861328,214.64999389648438,209.13999938964844,213.64999389648438,203.62611389160156,1439800,,,,,,,,
2021-10-04,213.22000122070312,214.91000366210938,211.22000122070312,212.3699951171875,202.40615844726562,1265900,,,,,,,,
2021-10-05,212.19000244140625,215.86000061035156,211.39999389648438,214.3800048828125,204.32186889648438,926100,,,,,,,,
2021-10-06,212.1699981689453,216.74000549316406,212.0399932861328,216.6199951171875,206.4567413330078,966600,,,,,,,,
2021-10-07,218.69000244140625,220.1199951171875,216.0,216.47000122070312,206.31381225585938,700600,,,,,,,,
2021-10-08,215.97999572753906,217.02000427246094,214.88999938964844,215.05999755859375,204.96995544433594,619000,,,,,,,,
2021-10-11,215.4499969482422,215.74000549316406,212.1199951171875,212.1699981689453,202.21556091308594,846300,,,,,,,,
2021-10-12,212.4600067138672,213.0399932861328,211.2899932861328,212.1300048828125,202.17742919921875,1129200,,,,,,,,
2021-10-13,212.74000549316406,214.02999877929688,211.42999267578125,213.27000427246094,203.26394653320312,1180300,,,,,,,,
2021-10-14,215.05999755859375,219.55999755859375,214.00999450683594,219.35000610351562,209.05868530273438,1027000,,,,,,,,
2021-10-15,220.91000366210938,222.22000122070312,219.3699951171875,220.2100067138672,209.87832641601562,2269200,,,,,,,,
2021-10-18,218.10000610351562,219.5399932861328,217.27999877929688,218.69000244140625,208.42967224121094,885000,,,,,,,,
2021-10-19,219.82000732421875,220.11000061035156,217.72999572753906,219.52999877929688,209.23023986816406,686800,,,,,,,,
2021-10-20,220.07000732421875,221.11000061035156,218.64999389648438,220.63999938964844,210.2881622314453,517200,,,,,,,,
2021-10-21,221.1199951171875,222.36000061035156,219.97000122070312,222.3000030517578,211.8702850341797,576800,,,,,,,,
2021-10-22,222.35000610351562,223.1699981689453,221.1300048828125,221.4499969482422,211.06016540527344,699100,,,,,,,,
2021-10-25,221.97000122070312,224.25,220.66000366210938,221.55999755859375,211.1649932861328,1137000,,,,,,,,
2021-10-26,224.10000610351562,230.88999938964844,220.57000732421875,230.27999877929688,219.47589111328125,1367000,,,,,,,,
2021-10-27,225.80999755859375,226.55999755859375,220.94000244140625,221.10000610351562,210.72659301757812,1279800,,,,,,,,
2021-10-28,221.80999755859375,223.66000366210938,220.64999389648438,221.0,210.6312713623047,780700,,,,,,,,
2021-10-29,219.82000732421875,223.1999969482422,219.1199951171875,222.22000122070312,211.7940216064453,920400,,,,,,,,
2021-11-01,223.36000061035156,226.27000427246094,221.67999267578125,222.52000427246094,212.0799560546875,957800,,,,,,,,
2021-11-02,223.39999389648438,227.66000366210938,222.36000061035156,226.91000366210938,216.26397705078125,1074200,,,,,,,,
2021-11-03,226.99000549316406,229.07000732421875,223.3699951171875,228.13999938964844,217.43624877929688,1385300,,,,,,,,
2021-11-04,228.0,229.99000549316406,227.16000366210938,228.10000610351562,217.39817810058594,945100,,,,,,,,
2021-11-05,228.75,230.75,228.49000549316406,230.67999267578125,219.8571319580078,902500,,,,,,,,
2021-11-08,231.0,231.5500030517578,229.52000427246094,230.86000061035156,220.02870178222656,737000,,,,,,,,
2021-11-09,230.6999969482422,231.6699981689453,228.60000610351562,230.9499969482422,220.11447143554688,691300,,,,,,,,
2021-11-10,231.5,234.24000549316406,228.69000244140625,233.3800048828125,222.43045043945312,1057400,,,,,,,,
2021-11-11,233.75,234.08999633789062,231.52000427246094,232.47000122070312,221.56314086914062,727400,,,,,,,,
2021-11-12,233.47000122070312,235.89999389648438,233.1199951171875,235.6699981689453,224.61297607421875,839300,,,,,,,,
2021-11-15,236.0,236.77000427246094,234.80999755859375,235.4600067138672,224.412841796875,743900,,,,,,,,
2021-11-16,236.0,236.75,233.25999450683594,233.42999267578125,222.47808837890625,663700,,,,,,,,
2021-11-17,233.57000732421875,234.1699981689453,231.6300048828125,232.38999938964844,221.48687744140625,608700,,,,,,,,
2021-11-18,232.1199951171875,232.64999389648438,230.0,230.8800048828125,220.0477294921875,638300,,,,,,,,
2021-11-19,230.89999389648438,236.55999755859375,230.1999969482422,234.86000061035156,223.84100341796875,709600,,,,,,,,
2021-11-22,235.3699951171875,238.92999267578125,234.4499969482422,234.5399932861328,223.53599548339844,769700,,,,,,,,
2021-11-23,234.36000061035156,235.0,231.6699981689453,233.42999267578125,222.47808837890625,585800,,,,,,,,
2021-11-24,232.5500030517578,233.27000427246094,230.1300048828125,231.35000610351562,220.4956817626953,616900,,,,,,,,
2021-11-26,228.0,230.89999389648438,226.0,226.22999572753906,215.6158905029297,730600,,,,,,,,
2021-11-29,228.0,228.66000366210938,224.64999389648438,227.14999389648438,216.49270629882812,1134800,,,,,,,,
2021-11-30,226.22000122070312,227.94000244140625,220.69000244140625,221.47000122070312,211.07925415039062,2057400,,,,,,,,
2021-12-01,224.17999267578125,227.38999938964844,220.1699981689453,220.3000030517578,209.964111328125,1049900,,,,,,,,
