date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SAP')","('high', 'SAP')","('low', 'SAP')","('close', 'SAP')","('adj_close', 'SAP')","('volume', 'SAP')","('currency', '')"
2020-08-04,158.64999389648438,160.27000427246094,158.63999938964844,160.25999450683594,147.46766662597656,466400,,,,,,,,
2020-08-05,162.07000732421875,162.97000122070312,161.0399932861328,161.63999938964844,148.7375030517578,338100,,,,,,,,
2020-08-06,160.6300048828125,162.22000122070312,160.0500030517578,161.97999572753906,149.05038452148438,446400,,,,,,,,
2020-08-07,161.27999877929688,161.85000610351562,160.00999450683594,161.1699981689453,148.30503845214844,370900,,,,,,,,
2020-08-10,159.6199951171875,159.72000122070312,157.94000244140625,159.63999938964844,146.89715576171875,378800,,,,,,,,
2020-08-11,161.94000244140625,162.0800018310547,158.91000366210938,159.14999389648438,146.44627380371094,502300,,,,,,,,
2020-08-12,160.30999755859375,163.14999389648438,160.30999755859375,162.61000061035156,149.63011169433594,315400,,,,,,,,
2020-08-13,161.1199951171875,162.5,160.00999450683594,160.85000610351562,148.0105743408203,399900,,,,,,,,
2020-08-14,160.4499969482422,160.9499969482422,159.35000610351562,160.08999633789062,147.31124877929688,274500,,,,,,,,
2020-08-17,161.07000732421875,161.6300048828125,159.72999572753906,160.47999572753906,147.6701202392578,310700,,,,,,,,
2020-08-18,162.99000549316406,163.13999938964844,160.74000549316406,161.77999877929688,148.86631774902344,641700,,,,,,,,
2020-08-19,163.91000366210938,164.14999389648438,160.89999389648438,161.30999755859375,148.433837890625,554700,,,,,,,,
2020-08-20,160.8699951171875,163.6300048828125,160.75999450683594,162.97999572753906,149.97056579589844,430500,,,,,,,,
2020-08-21,159.2100067138672,160.52999877929688,159.1300048828125,160.30999755859375,147.513671875,390300,,,,,,,,
2020-08-24,164.49000549316406,164.5500030517578,162.85000610351562,163.88999938964844,150.8079376220703,446100,,,,,,,,
2020-08-25,165.82000732421875,165.83999633789062,163.89999389648438,165.5800018310547,152.36302185058594,339900,,,,,,,,
2020-08-26,166.00999450683594,168.64999389648438,166.00999450683594,168.4600067138672,155.0131378173828,401900,,,,,,,,
2020-08-27,168.08999633789062,168.14999389648438,164.60000610351562,165.85000610351562,152.61148071289062,471500,,,,,,,,
2020-08-28,166.3000030517578,166.99000549316406,165.3699951171875,166.72000122070312,153.41201782226562,292800,,,,,,,,
2020-08-31,165.47999572753906,166.69000244140625,164.1999969482422,165.41000366210938,152.20660400390625,405700,,,,,,,,
2020-09-01,165.67999267578125,166.4600067138672,164.67999267578125,166.36000061035156,153.0807647705078,537800,,,,,,,,
2020-09-02,167.66000366210938,169.3000030517578,166.2899932861328,169.02000427246094,155.52842712402344,503100,,,,,,,,
2020-09-03,167.49000549316406,167.60000610351562,160.72000122070312,161.9199981689453,148.9951629638672,480500,,,,,,,,
2020-09-04,160.42999267578125,161.3000030517578,153.94000244140625,159.42999267578125,146.70391845703125,702500,,,,,,,,
2020-09-08,155.72000122070312,158.47000122070312,154.6699981689453,154.69000244140625,142.34228515625,985400,,,,,,,,
2020-09-09,160.8300018310547,163.67999267578125,159.82000732421875,162.4499969482422,149.4828643798828,994700,,,,,,,,
2020-09-10,162.4600067138672,163.1199951171875,158.52000427246094,159.0,146.3082733154297,503900,,,,,,,,
2020-09-11,160.47000122070312,160.80999755859375,158.2899932861328,159.57000732421875,146.83274841308594,385800,,,,,,,,
2020-09-14,160.91000366210938,161.6300048828125,159.83999633789062,160.6999969482422,147.87254333496094,389100,,,,,,,,
2020-09-15,160.72000122070312,161.33999633789062,159.8000030517578,160.6699981689453,147.84494018554688,566500,,,,,,,,
2020-09-16,161.33999633789062,161.69000244140625,158.86000061035156,158.97000122070312,146.2806396484375,567600,,,,,,,,
2020-09-17,159.33999633789062,161.02999877929688,158.97000122070312,160.42999267578125,147.6240997314453,593100,,,,,,,,
2020-09-18,162.11000061035156,162.1699981689453,159.25,160.14999389648438,147.36643981933594,713200,,,,,,,,
2020-09-21,155.66000366210938,156.1699981689453,153.1699981689453,155.8800048828125,143.4373016357422,599900,,,,,,,,
2020-09-22,156.3699951171875,157.32000732421875,154.97000122070312,157.22999572753906,144.6795196533203,361500,,,,,,,,
2020-09-23,155.3000030517578,155.63999938964844,151.8300018310547,152.11000061035156,139.96823120117188,449500,,,,,,,,
2020-09-24,152.86000061035156,155.00999450683594,151.75,153.33999633789062,141.10003662109375,513700,,,,,,,,
2020-09-25,149.92999267578125,153.0399932861328,149.42999267578125,152.05999755859375,139.92221069335938,632200,,,,,,,,
2020-09-28,155.92999267578125,157.63999938964844,155.5,157.0800018310547,144.54151916503906,777100,,,,,,,,
2020-09-29,156.39999389648438,157.52000427246094,156.1300048828125,156.57000732421875,144.0722198486328,488200,,,,,,,,
2020-09-30,156.05999755859375,157.02999877929688,154.58999633789062,155.80999755859375,143.3728790283203,507200,,,,,,,,
2020-10-01,156.38999938964844,157.4199981689453,155.4199981689453,156.82000732421875,144.30226135253906,462700,,,,,,,,
2020-10-02,154.74000549316406,155.88999938964844,153.8300018310547,154.2899932861328,141.97422790527344,542400,,,,,,,,
2020-10-05,154.7899932861328,156.75,154.72999572753906,156.60000610351562,144.09982299804688,290700,,,,,,,,
2020-10-06,155.69000244140625,156.3699951171875,153.74000549316406,154.0500030517578,141.75338745117188,667800,,,,,,,,
2020-10-07,153.38999938964844,154.60000610351562,152.41000366210938,154.32000732421875,142.0018310546875,880900,,,,,,,,
2020-10-08,155.5500030517578,156.2899932861328,155.0399932861328,156.1199951171875,143.6581268310547,377100,,,,,,,,
2020-10-09,156.69000244140625,157.7100067138672,156.60000610351562,157.13999938964844,144.5967254638672,282500,,,,,,,,
2020-10-12,158.16000366210938,159.4600067138672,157.9499969482422,158.77000427246094,146.09661865234375,313900,,,,,,,,
2020-10-13,157.0399932861328,157.64999389648438,155.99000549316406,156.60000610351562,144.09982299804688,357700,,,,,,,,
2020-10-14,158.36000061035156,158.6999969482422,156.49000549316406,157.44000244140625,144.87277221679688,369100,,,,,,,,
2020-10-15,152.75,154.0500030517578,152.13999938964844,153.8000030517578,141.5233154296875,574700,,,,,,,,
2020-10-16,155.63999938964844,157.2100067138672,154.7100067138672,155.1199951171875,142.73794555664062,679300,,,,,,,,
2020-10-19,156.05999755859375,156.2899932861328,152.1999969482422,152.50999450683594,140.3363037109375,388300,,,,,,,,
2020-10-20,151.8300018310547,152.80999755859375,150.3800048828125,150.66000366210938,138.63397216796875,545700,,,,,,,,
2020-10-21,148.22999572753906,149.86000061035156,148.0800018310547,148.3699951171875,136.5267791748047,847600,,,,,,,,
2020-10-22,146.58999633789062,148.58999633789062,145.3800048828125,147.63999938964844,135.8550262451172,844500,,,,,,,,
2020-10-23,148.05999755859375,149.80999755859375,147.14999389648438,149.67999267578125,137.73219299316406,1204100,,,,,,,,
2020-10-26,118.2699966430664,118.69000244140625,113.2300033569336,115.0199966430664,105.8388442993164,11290200,,,,,,,,
2020-10-27,118.52999877929688,118.66999816894531,113.86000061035156,114.5,105.36034393310547,6608600,,,,,,,,
2020-10-28,109.66999816894531,110.33999633789062,107.69999694824219,108.11000061035156,99.48040008544922,5486700,,,,,,,,
2020-10-29,106.80000305175781,109.87000274658203,106.05999755859375,108.62999725341797,99.95889282226562,2824800,,,,,,,,
2020-10-30,108.0,108.1500015258789,105.66000366210938,106.83000183105469,98.30258178710938,2615900,,,,,,,,
2020-11-02,106.30999755859375,106.33000183105469,104.63999938964844,105.83000183105469,97.38240814208984,2235600,,,,,,,,
2020-11-03,108.5,110.69000244140625,108.33999633789062,109.70999908447266,100.95269012451172,1834500,,,,,,,,
2020-11-04,111.63999938964844,113.77999877929688,110.88999938964844,112.44999694824219,103.47398376464844,1836800,,,,,,,,
2020-11-05,117.06999969482422,117.12999725341797,114.2300033569336,115.68000030517578,106.4461441040039,2559800,,,,,,,,
2020-11-06,116.69999694824219,116.83000183105469,114.97000122070312,115.12000274658203,105.93085479736328,1770200,,,,,,,,
2020-11-09,120.05000305175781,120.0999984741211,115.22000122070312,115.22000122070312,106.02288055419922,3263900,,,,,,,,
2020-11-10,119.29000091552734,119.30000305175781,116.58999633789062,116.77999877929688,107.4583511352539,2269500,,,,,,,,
2020-11-11,119.0,119.7300033569336,118.5,119.51000213623047,109.9704360961914,1725700,,,,,,,,
2020-11-12,119.3499984741211,119.62000274658203,117.22000122070312,117.43000030517578,108.05646514892578,1525700,,,,,,,,
2020-11-13,119.62999725341797,120.43000030517578,119.25,120.30999755859375,110.70658111572266,1052100,,,,,,,,
2020-11-16,120.55999755859375,120.69000244140625,118.47000122070312,118.94999694824219,109.45513153076172,849100,,,,,,,,
2020-11-17,117.44999694824219,117.6500015258789,116.43000030517578,116.98999786376953,107.65158081054688,1367600,,,,,,,,
2020-11-18,118.48999786376953,119.45999908447266,117.87999725341797,117.93000030517578,108.51655578613281,1600800,,,,,,,,
2020-11-19,117.91000366210938,118.68000030517578,117.43000030517578,118.68000030517578,109.2066879272461,1469900,,,,,,,,
2020-11-20,117.30999755859375,117.70999908447266,116.7300033569336,117.0199966430664,107.67919158935547,1374000,,,,,,,,
2020-11-23,117.83000183105469,118.0,116.2300033569336,117.38999938964844,108.01966094970703,1365400,,,,,,,,
2020-11-24,117.19000244140625,117.25,115.69999694824219,116.80000305175781,107.47675323486328,1705000,,,,,,,,
2020-11-25,116.58999633789062,118.13999938964844,116.55000305175781,118.08999633789062,108.66378021240234,1040400,,,,,,,,
2020-11-27,119.43000030517578,120.0199966430664,119.12999725341797,119.25,109.73118591308594,504900,,,,,,,,
2020-11-30,121.68000030517578,121.87999725341797,120.0199966430664,121.16000366210938,111.48873138427734,1918100,,,,,,,,
2020-12-01,122.16000366210938,123.18000030517578,121.68000030517578,123.0199966430664,113.20025634765625,1288500,,,,,,,,
2020-12-02,122.45999908447266,122.83000183105469,121.75,122.5,112.72177124023438,582000,,,,,,,,
2020-12-03,121.7699966430664,123.06999969482422,121.7699966430664,122.41000366210938,112.63894653320312,602800,,,,,,,,
2020-12-04,123.75,124.86000061035156,123.69999694824219,124.63999938964844,114.6909408569336,624800,,,,,,,,
2020-12-07,123.12000274658203,123.81999969482422,123.01000213623047,123.22000122070312,113.38429260253906,537300,,,,,,,,
2020-12-08,122.9800033569336,124.0999984741211,122.83000183105469,123.98999786376953,114.09283447265625,516700,,,,,,,,
2020-12-09,125.23999786376953,125.38999938964844,122.2300033569336,122.9800033569336,113.16345977783203,871500,,,,,,,,
2020-12-10,121.05000305175781,123.25,120.7699966430664,123.0,113.18185424804688,765100,,,,,,,,
2020-12-11,121.12000274658203,121.76000213623047,119.87999725341797,120.8499984741211,111.20347595214844,1005500,,,,,,,,
