date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVO.ST')","('high', 'EVO.ST')","('low', 'EVO.ST')","('close', 'EVO.ST')","('adj_close', 'EVO.ST')","('volume', 'EVO.ST')","('currency', '')"
2021-02-02,850.5999755859375,871.0,847.5999755859375,869.5999755859375,861.2472534179688,876455,,,,,,,,
2021-02-03,873.0,897.0,873.0,894.0,885.412841796875,740840,,,,,,,,
2021-02-04,894.0,905.4000244140625,883.5999755859375,891.7999877929688,883.2340698242188,697053,,,,,,,,
2021-02-05,899.0,911.7999877929688,892.4000244140625,911.0,902.2496337890625,777160,,,,,,,,
2021-02-08,914.5999755859375,945.7999877929688,913.4000244140625,929.4000244140625,920.4728393554688,923639,,,,,,,,
2021-02-09,929.4000244140625,935.0,906.4000244140625,930.7999877929688,921.859375,1000237,,,,,,,,
2021-02-10,918.0,977.4000244140625,911.0,969.0,959.6924438476562,2331195,,,,,,,,
2021-02-11,977.5999755859375,1026.0,974.5999755859375,1023.0,1013.173828125,1637192,,,,,,,,
2021-02-12,1024.0,1039.5,1011.5,1037.5,1027.5345458984375,884530,,,,,,,,
2021-02-15,1052.0,1079.0,1033.0,1049.0,1038.924072265625,1083917,,,,,,,,
2021-02-16,1052.0,1064.0,1036.5,1048.5,1038.4288330078125,653334,,,,,,,,
2021-02-17,1043.0,1069.5,1041.0,1057.0,1046.84716796875,762734,,,,,,,,
2021-02-18,1057.0,1065.0,1035.0,1039.0,1029.02001953125,725224,,,,,,,,
2021-02-19,1041.5,1078.0,1041.5,1078.0,1067.6455078125,880499,,,,,,,,
2021-02-22,1078.0,1145.5,1074.5,1138.0,1127.0692138671875,1468417,,,,,,,,
2021-02-23,1135.0,1140.0,1050.5,1095.5,1084.9774169921875,1487823,,,,,,,,
2021-02-24,1086.0,1122.5,1074.5,1083.0,1072.597412109375,863437,,,,,,,,
2021-02-25,1090.0,1113.0,1077.0,1084.0,1073.587890625,685767,,,,,,,,
2021-02-26,1025.0,1072.5,1018.0,1051.5,1041.4000244140625,1430212,,,,,,,,
2021-03-01,1073.5,1090.0,1059.0,1082.0,1071.6070556640625,640925,,,,,,,,
2021-03-02,1090.0,1146.0,1079.5,1123.0,1112.2132568359375,984847,,,,,,,,
2021-03-03,1123.0,1124.0,1090.5,1115.5,1104.785400390625,981417,,,,,,,,
2021-03-04,1098.0,1106.0,1058.5,1069.5,1059.2271728515625,1276770,,,,,,,,
2021-03-05,1051.5,1061.0,1019.0,1019.0,1009.2122192382812,1185190,,,,,,,,
2021-03-08,1030.0,1032.0,987.4000244140625,1010.5,1000.7938842773438,1465408,,,,,,,,
2021-03-09,1013.0,1072.5,1009.0,1064.5,1054.275146484375,773717,,,,,,,,
2021-03-10,1066.5,1072.0,1034.0,1050.0,1039.9144287109375,911304,,,,,,,,
2021-03-11,1063.0,1114.5,1059.5,1114.5,1103.794921875,1113532,,,,,,,,
2021-03-12,1106.0,1115.0,1099.5,1102.5,1091.9102783203125,1025675,,,,,,,,
2021-03-15,1102.0,1131.5,1098.0,1125.0,1114.1939697265625,686213,,,,,,,,
2021-03-16,1133.0,1169.0,1132.5,1156.0,1144.8961181640625,942118,,,,,,,,
2021-03-17,1154.5,1163.0,1140.5,1155.0,1143.90576171875,853460,,,,,,,,
2021-03-18,1160.0,1196.5,1156.5,1170.0,1158.76171875,1387685,,,,,,,,
2021-03-19,1182.0,1226.0,1181.5,1214.5,1202.8343505859375,2397889,,,,,,,,
2021-03-22,1210.0,1228.0,1203.5,1215.5,1203.8248291015625,592426,,,,,,,,
2021-03-23,1237.0,1263.0,1208.5,1251.0,1238.9837646484375,999947,,,,,,,,
2021-03-24,1243.5,1279.5,1238.5,1260.0,1247.897216796875,969824,,,,,,,,
2021-03-25,1255.5,1275.0,1242.0,1269.5,1257.30615234375,716642,,,,,,,,
2021-03-26,1276.0,1302.0,1274.0,1301.5,1288.9986572265625,716546,,,,,,,,
2021-03-29,1311.0,1313.0,1253.5,1266.0,1253.8397216796875,791879,,,,,,,,
2021-03-30,1265.0,1269.0,1248.5,1264.5,1252.3541259765625,606476,,,,,,,,
2021-03-31,1264.0,1291.5,1258.0,1286.0,1273.6475830078125,674324,,,,,,,,
2021-04-01,1287.0,1303.0,1278.199951171875,1280.0,1267.705322265625,271482,,,,,,,,
2021-04-06,1300.0,1311.800048828125,1279.0,1311.800048828125,1299.1998291015625,810778,,,,,,,,
2021-04-07,1309.0,1320.800048828125,1294.0,1318.4000244140625,1305.7364501953125,539801,,,,,,,,
2021-04-08,1324.0,1355.0,1321.199951171875,1344.0,1331.0904541015625,867210,,,,,,,,
2021-04-09,1348.0,1360.4000244140625,1339.0,1354.5999755859375,1341.5887451171875,681673,,,,,,,,
2021-04-12,1340.0,1374.0,1332.0,1355.0,1341.9849853515625,1097732,,,,,,,,
2021-04-13,1355.199951171875,1409.5999755859375,1350.0,1409.5999755859375,1396.060302734375,869077,,,,,,,,
2021-04-14,1409.5999755859375,1421.0,1393.199951171875,1402.0,1388.533447265625,600196,,,,,,,,
2021-04-15,1407.0,1442.199951171875,1405.199951171875,1422.4000244140625,1408.7374267578125,660963,,,,,,,,
2021-04-16,1410.0,1418.5999755859375,1385.4000244140625,1409.5999755859375,1396.060302734375,1010704,,,,,,,,
2021-04-19,1420.0,1463.800048828125,1418.800048828125,1426.0,1412.984375,842038,,,,,,,,
2021-04-20,1427.800048828125,1432.4000244140625,1390.4000244140625,1395.0,1382.2674560546875,892767,,,,,,,,
2021-04-21,1395.0,1416.0,1382.4000244140625,1409.800048828125,1396.932373046875,624531,,,,,,,,
2021-04-22,1418.199951171875,1420.0,1392.4000244140625,1411.0,1398.121337890625,741721,,,,,,,,
2021-04-23,1410.0,1450.0,1402.5999755859375,1449.5999755859375,1436.3690185546875,616168,,,,,,,,
2021-04-26,1455.4000244140625,1465.199951171875,1435.0,1460.0,1446.6741943359375,701814,,,,,,,,
2021-04-27,1495.0,1671.4000244140625,1473.0,1671.199951171875,1655.9464111328125,2639422,,,,,,,,
2021-04-28,1674.0,1694.199951171875,1594.5999755859375,1628.4000244140625,1613.5372314453125,1410335,,,,,,,,
2021-04-29,1653.0,1709.0,1642.5999755859375,1666.199951171875,1650.9920654296875,1250451,,,,,,,,
2021-04-30,1673.800048828125,1683.4000244140625,1658.0,1672.0,1656.7392578125,378324,,,,,,,,
2021-05-03,1672.0,1684.0,1628.800048828125,1659.4000244140625,1644.2542724609375,591669,,,,,,,,
2021-05-04,1646.5999755859375,1659.199951171875,1565.5999755859375,1570.0,1555.670166015625,1072297,,,,,,,,
2021-05-05,1583.0,1651.0,1583.0,1649.199951171875,1634.1470947265625,910716,,,,,,,,
2021-05-06,1649.4000244140625,1650.5999755859375,1536.0,1550.199951171875,1536.05078125,1272769,,,,,,,,
2021-05-07,1550.199951171875,1616.5999755859375,1539.4000244140625,1608.5999755859375,1593.9178466796875,1368533,,,,,,,,
2021-05-10,1608.5999755859375,1615.0,1537.0,1584.800048828125,1570.335205078125,998714,,,,,,,,
2021-05-11,1428.5999755859375,1456.800048828125,1357.800048828125,1366.5999755859375,1354.1265869140625,4213772,,,,,,,,
2021-05-12,1385.199951171875,1446.800048828125,1375.0,1435.0,1421.9022216796875,1212791,,,,,,,,
2021-05-14,1462.800048828125,1467.4000244140625,1384.0,1432.800048828125,1419.722412109375,1179199,,,,,,,,
2021-05-17,1435.0,1435.0,1361.199951171875,1381.800048828125,1369.18798828125,1357344,,,,,,,,
2021-05-18,1392.4000244140625,1433.800048828125,1375.5999755859375,1432.0,1418.9298095703125,1609309,,,,,,,,
2021-05-19,1406.199951171875,1408.800048828125,1323.5999755859375,1356.0,1343.6234130859375,2241274,,,,,,,,
2021-05-20,1374.800048828125,1437.199951171875,1369.0,1437.199951171875,1424.0823974609375,1563550,,,,,,,,
2021-05-21,1449.5999755859375,1454.199951171875,1394.199951171875,1421.199951171875,1408.228271484375,1601341,,,,,,,,
2021-05-24,1423.4000244140625,1480.4000244140625,1410.0,1477.800048828125,1464.311767578125,811231,,,,,,,,
2021-05-25,1485.0,1500.0,1470.5999755859375,1472.199951171875,1458.7628173828125,856731,,,,,,,,
2021-05-26,1487.199951171875,1533.199951171875,1485.199951171875,1503.199951171875,1489.4798583984375,1017869,,,,,,,,
2021-05-27,1530.0,1579.199951171875,1525.0,1574.0,1559.6336669921875,1952978,,,,,,,,
2021-05-28,1580.0,1582.800048828125,1544.199951171875,1549.4000244140625,1535.2581787109375,578379,,,,,,,,
2021-05-31,1551.199951171875,1597.5999755859375,1544.4000244140625,1587.4000244140625,1572.911376953125,558376,,,,,,,,
2021-06-01,1600.0,1600.800048828125,1563.800048828125,1578.4000244140625,1563.9935302734375,515900,,,,,,,,
2021-06-02,1575.0,1587.199951171875,1560.0,1570.0,1555.670166015625,402456,,,,,,,,
2021-06-03,1570.0,1582.199951171875,1529.800048828125,1554.0,1539.816162109375,465732,,,,,,,,
2021-06-04,1544.199951171875,1576.800048828125,1525.0,1563.199951171875,1548.9322509765625,583160,,,,,,,,
2021-06-07,1563.199951171875,1607.0,1560.0,1561.4000244140625,1547.148681640625,507660,,,,,,,,
2021-06-08,1560.0,1574.800048828125,1542.0,1573.800048828125,1559.435546875,84345,,,,,,,,
2021-06-09,1576.5999755859375,1595.199951171875,1570.0,1594.0,1579.4510498046875,343474,,,,,,,,
2021-06-10,1593.199951171875,1595.0,1538.0,1572.4000244140625,1558.0482177734375,453661,,,,,,,,
2021-06-11,1579.0,1584.800048828125,1553.5999755859375,1570.0,1555.670166015625,340645,,,,,,,,
2021-06-14,1579.5999755859375,1603.5999755859375,1573.5999755859375,1590.0,1575.487548828125,419694,,,,,,,,
2021-06-15,1596.5999755859375,1606.800048828125,1491.0,1493.800048828125,1480.165771484375,1425950,,,,,,,,
2021-06-16,1500.0,1508.800048828125,1464.4000244140625,1501.4000244140625,1487.6962890625,1272460,,,,,,,,
2021-06-17,1475.4000244140625,1489.5999755859375,1422.4000244140625,1445.199951171875,1432.0091552734375,1289083,,,,,,,,
2021-06-18,1445.199951171875,1468.800048828125,1439.4000244140625,1448.5999755859375,1435.378173828125,870563,,,,,,,,
2021-06-21,1433.199951171875,1463.199951171875,1410.199951171875,1460.5999755859375,1447.2686767578125,586886,,,,,,,,
2021-06-22,1460.800048828125,1469.0,1437.5999755859375,1459.5999755859375,1446.27783203125,558563,,,,,,,,
2021-06-23,1467.4000244140625,1482.800048828125,1397.800048828125,1414.4000244140625,1401.490234375,1282464,,,,,,,,
2021-06-24,1420.0,1478.0,1417.4000244140625,1477.4000244140625,1463.91552734375,996335,,,,,,,,
2021-06-28,1468.0,1468.0,1361.0,1361.0,1348.5777587890625,1154140,,,,,,,,
2021-06-29,1366.199951171875,1388.800048828125,1340.800048828125,1382.4000244140625,1369.7823486328125,1057664,,,,,,,,
2021-06-30,1397.4000244140625,1399.800048828125,1352.4000244140625,1352.4000244140625,1340.05615234375,1286251,,,,,,,,
2021-07-01,1370.0,1398.4000244140625,1357.199951171875,1384.4000244140625,1371.76416015625,829135,,,,,,,,
2021-07-02,1380.0,1454.800048828125,1373.0,1450.0,1436.765380859375,921805,,,,,,,,
2021-07-05,1440.0,1447.800048828125,1418.199951171875,1440.0,1426.8568115234375,382422,,,,,,,,
2021-07-06,1434.199951171875,1472.0,1418.0,1445.0,1431.81103515625,695067,,,,,,,,
2021-07-07,1445.0,1463.5999755859375,1425.800048828125,1444.800048828125,1431.6129150390625,635568,,,,,,,,
2021-07-08,1438.0,1473.5999755859375,1397.0,1402.0,1389.2034912109375,747223,,,,,,,,
2021-07-09,1422.0,1452.800048828125,1401.199951171875,1422.800048828125,1409.813720703125,566098,,,,,,,,
2021-07-12,1427.0,1444.0,1411.800048828125,1423.5999755859375,1410.6064453125,460907,,,,,,,,
2021-07-13,1432.0,1436.0,1399.4000244140625,1422.199951171875,1409.21923828125,461437,,,,,,,,
2021-07-14,1422.199951171875,1423.4000244140625,1383.0,1408.199951171875,1395.3468017578125,535980,,,,,,,,
2021-07-15,1401.4000244140625,1422.4000244140625,1371.4000244140625,1393.800048828125,1381.078369140625,627693,,,,,,,,
2021-07-16,1381.4000244140625,1437.4000244140625,1381.4000244140625,1408.4000244140625,1395.545166015625,722778,,,,,,,,
2021-07-19,1401.0,1401.0,1366.199951171875,1386.5999755859375,1373.944091796875,543130,,,,,,,,
2021-07-20,1389.4000244140625,1399.0,1326.0,1345.199951171875,1332.9219970703125,878764,,,,,,,,
2021-07-21,1409.800048828125,1464.800048828125,1330.800048828125,1370.0,1357.49560546875,1475540,,,,,,,,
2021-07-22,1390.0,1440.0,1351.5999755859375,1440.0,1426.8568115234375,1681930,,,,,,,,
2021-07-23,1447.5999755859375,1503.800048828125,1439.0,1503.800048828125,1490.074462890625,1345648,,,,,,,,
2021-07-26,1500.0,1580.4000244140625,1490.199951171875,1580.0,1565.578857421875,1264377,,,,,,,,
2021-07-27,1572.0,1588.800048828125,1545.800048828125,1571.5999755859375,1557.255615234375,900782,,,,,,,,
2021-07-28,1565.0,1600.0,1561.199951171875,1585.800048828125,1571.3260498046875,721925,,,,,,,,
2021-07-29,1592.0,1602.4000244140625,1535.199951171875,1549.5999755859375,1535.4564208984375,751788,,,,,,,,
2021-07-30,1535.0,1547.0,1474.199951171875,1499.5999755859375,1485.91259765625,765661,,,,,,,,
2021-08-02,1499.0,1523.199951171875,1491.199951171875,1500.0,1486.30908203125,449281,,,,,,,,
2021-08-03,1496.4000244140625,1505.5999755859375,1416.4000244140625,1416.800048828125,1403.8685302734375,988588,,,,,,,,
2021-08-04,1421.5999755859375,1447.199951171875,1410.0,1411.5999755859375,1398.7158203125,640228,,,,,,,,
2021-08-05,1416.0,1420.800048828125,1382.800048828125,1400.5999755859375,1387.81640625,611855,,,,,,,,
2021-08-06,1400.5999755859375,1420.0,1375.4000244140625,1382.4000244140625,1369.7823486328125,562333,,,,,,,,
2021-08-09,1382.0,1404.0,1366.800048828125,1395.0,1382.2674560546875,461451,,,,,,,,
2021-08-10,1397.800048828125,1428.0,1384.199951171875,1420.5999755859375,1407.6337890625,429300,,,,,,,,
2021-08-11,1419.0,1420.5999755859375,1351.0,1380.199951171875,1367.6024169921875,581064,,,,,,,,
2021-08-12,1378.800048828125,1390.5999755859375,1362.4000244140625,1380.0,1367.4044189453125,505904,,,,,,,,
2021-08-13,1384.0,1417.199951171875,1376.0,1408.199951171875,1395.3468017578125,402004,,,,,,,,
2021-08-16,1394.0,1401.5999755859375,1374.0,1381.0,1368.3951416015625,380747,,,,,,,,
2021-08-17,1380.0,1408.4000244140625,1376.5999755859375,1400.800048828125,1388.0145263671875,445657,,,,,,,,
2021-08-18,1400.199951171875,1460.5999755859375,1400.0,1438.0,1424.875,631734,,,,,,,,
2021-08-19,1419.199951171875,1420.800048828125,1367.5999755859375,1375.800048828125,1363.24267578125,743021,,,,,,,,
2021-08-20,1380.5999755859375,1397.5999755859375,1340.4000244140625,1390.800048828125,1378.105712890625,676245,,,,,,,,
2021-08-23,1400.0,1430.0,1393.4000244140625,1417.4000244140625,1404.4630126953125,443360,,,,,,,,
2021-08-24,1431.4000244140625,1439.0,1416.0,1431.5999755859375,1418.533203125,420071,,,,,,,,
2021-08-25,1432.0,1493.5999755859375,1432.0,1485.5999755859375,1472.0404052734375,719353,,,,,,,,
2021-08-26,1488.0,1498.4000244140625,1456.4000244140625,1462.0,1448.6558837890625,520765,,,,,,,,
2021-08-27,1457.199951171875,1463.0,1440.5999755859375,1445.4000244140625,1432.2073974609375,311150,,,,,,,,
2021-08-30,1448.0,1455.4000244140625,1388.5999755859375,1407.0,1394.1578369140625,557510,,,,,,,,
2021-08-31,1402.800048828125,1420.0,1386.0,1390.4000244140625,1377.7093505859375,677877,,,,,,,,
2021-09-01,1409.800048828125,1460.199951171875,1406.800048828125,1459.199951171875,1445.88134765625,736450,,,,,,,,
2021-09-02,1459.0,1511.0,1445.0,1503.5999755859375,1489.876220703125,847077,,,,,,,,
2021-09-03,1500.0,1502.0,1462.0,1473.4000244140625,1459.951904296875,589878,,,,,,,,
2021-09-06,1474.0,1494.5999755859375,1472.199951171875,1478.0,1464.5098876953125,292649,,,,,,,,
2021-09-07,1473.0,1497.4000244140625,1470.199951171875,1481.4000244140625,1467.87890625,444857,,,,,,,,
2021-09-08,1472.4000244140625,1510.5999755859375,1450.199951171875,1494.800048828125,1481.1566162109375,770040,,,,,,,,
2021-09-09,1480.0,1483.4000244140625,1460.0,1472.4000244140625,1458.9609375,536535,,,,,,,,
2021-09-10,1485.0,1509.800048828125,1470.4000244140625,1471.5999755859375,1458.168212890625,467600,,,,,,,,
2021-09-13,1477.5999755859375,1479.5999755859375,1390.0,1390.0,1377.31298828125,868375,,,,,,,,
2021-09-14,1395.4000244140625,1408.800048828125,1367.4000244140625,1400.800048828125,1388.0145263671875,800493,,,,,,,,
2021-09-15,1371.0,1424.0,1356.199951171875,1399.5999755859375,1386.825439453125,799461,,,,,,,,
2021-09-16,1410.0,1472.800048828125,1410.0,1461.800048828125,1448.4578857421875,693218,,,,,,,,
2021-09-17,1472.199951171875,1485.0,1445.199951171875,1458.4000244140625,1445.0888671875,841733,,,,,,,,
2021-09-20,1428.0,1446.199951171875,1395.800048828125,1431.199951171875,1418.136962890625,687429,,,,,,,,
2021-09-21,1434.199951171875,1473.4000244140625,1411.800048828125,1457.5999755859375,1444.2960205078125,685650,,,,,,,,
2021-09-22,1461.199951171875,1475.4000244140625,1451.0,1472.800048828125,1459.357421875,380539,,,,,,,,
2021-09-23,1485.5999755859375,1532.4000244140625,1484.5999755859375,1521.199951171875,1507.3154296875,896071,,,,,,,,
2021-09-24,1518.0,1522.4000244140625,1473.800048828125,1481.5999755859375,1468.076904296875,528480,,,,,,,,
2021-09-27,1495.4000244140625,1506.0,1385.0,1385.0,1372.3587646484375,1413863,,,,,,,,
2021-09-28,1385.0,1386.4000244140625,1320.0,1344.5999755859375,1332.327392578125,1610986,,,,,,,,
2021-09-29,1347.0,1381.5999755859375,1338.199951171875,1341.4000244140625,1329.15673828125,885432,,,,,,,,
2021-09-30,1352.4000244140625,1360.0,1313.4000244140625,1334.5999755859375,1322.418701171875,874017,,,,,,,,
2021-10-01,1315.0,1397.0,1301.0,1395.800048828125,1383.060302734375,999731,,,,,,,,
2021-10-04,1386.4000244140625,1393.0,1353.5999755859375,1363.0,1350.5595703125,876703,,,,,,,,
2021-10-05,1363.0,1383.800048828125,1337.5999755859375,1354.0,1341.6417236328125,725283,,,,,,,,
2021-10-06,1338.800048828125,1339.199951171875,1303.0,1307.5999755859375,1295.6650390625,988387,,,,,,,,
2021-10-07,1335.0,1340.800048828125,1247.800048828125,1298.5999755859375,1286.7471923828125,1422702,,,,,,,,
2021-10-08,1292.5999755859375,1292.5999755859375,1232.4000244140625,1268.800048828125,1257.2193603515625,1382426,,,,,,,,
2021-10-11,1249.4000244140625,1253.4000244140625,1188.0,1238.800048828125,1227.4931640625,1627554,,,,,,,,
2021-10-12,1210.199951171875,1289.4000244140625,1207.800048828125,1277.800048828125,1266.13720703125,887286,,,,,,,,
2021-10-13,1284.5999755859375,1330.0,1270.5999755859375,1330.0,1317.860595703125,886029,,,,,,,,
2021-10-14,1351.4000244140625,1370.0,1334.5999755859375,1353.4000244140625,1341.047119140625,1015382,,,,,,,,
2021-10-15,1360.0,1390.199951171875,1349.0,1384.800048828125,1372.1605224609375,799470,,,,,,,,
2021-10-18,1384.800048828125,1412.5999755859375,1365.800048828125,1406.4000244140625,1393.5633544921875,739437,,,,,,,,
2021-10-19,1409.5999755859375,1497.4000244140625,1409.4000244140625,1488.5999755859375,1475.0130615234375,1349643,,,,,,,,
2021-10-20,1480.5999755859375,1502.4000244140625,1466.4000244140625,1491.5999755859375,1477.9857177734375,830816,,,,,,,,
2021-10-21,1474.5999755859375,1525.800048828125,1465.199951171875,1506.0,1492.25439453125,668810,,,,,,,,
2021-10-22,1505.800048828125,1540.0,1497.5999755859375,1527.4000244140625,1513.458984375,640197,,,,,,,,
2021-10-25,1532.199951171875,1538.0,1498.199951171875,1510.0,1496.2177734375,549318,,,,,,,,
2021-10-26,1510.0,1565.199951171875,1507.0,1553.800048828125,1539.6180419921875,689399,,,,,,,,
2021-10-27,1546.5999755859375,1585.4000244140625,1530.199951171875,1541.0,1526.934814453125,856599,,,,,,,,
2021-10-28,1480.0,1497.0,1352.199951171875,1415.0,1402.0848388671875,3212681,,,,,,,,
2021-10-29,1387.4000244140625,1446.800048828125,1379.0,1389.199951171875,1376.520263671875,1046051,,,,,,,,
2021-11-01,1389.199951171875,1422.5999755859375,1367.4000244140625,1401.0,1388.2127685546875,873213,,,,,,,,
2021-11-02,1410.199951171875,1417.199951171875,1388.5999755859375,1388.5999755859375,1375.92578125,521131,,,,,,,,
2021-11-03,1388.5999755859375,1411.0,1380.0,1397.4000244140625,1384.6455078125,452438,,,,,,,,
2021-11-04,1411.800048828125,1424.4000244140625,1400.0,1404.4000244140625,1391.5816650390625,655661,,,,,,,,
2021-11-05,1400.0,1405.0,1357.5999755859375,1357.800048828125,1345.406982421875,580570,,,,,,,,
2021-11-08,1363.4000244140625,1383.4000244140625,1347.800048828125,1351.5999755859375,1339.2635498046875,539745,,,,,,,,
2021-11-09,1349.0,1406.0,1332.5999755859375,1391.0,1378.303955078125,542522,,,,,,,,
2021-11-10,1393.0,1398.0,1351.5999755859375,1378.5999755859375,1366.0172119140625,428422,,,,,,,,
2021-11-11,1369.0,1393.5999755859375,1337.4000244140625,1389.800048828125,1377.1148681640625,454946,,,,,,,,
2021-11-12,1389.800048828125,1421.800048828125,1381.4000244140625,1421.800048828125,1408.82275390625,401423,,,,,,,,
2021-11-15,1421.800048828125,1477.4000244140625,1421.800048828125,1466.199951171875,1452.8175048828125,548868,,,,,,,,
2021-11-16,1473.0,1500.0,1464.0,1482.800048828125,1469.26611328125,510987,,,,,,,,
2021-11-17,1398.0,1411.5999755859375,1331.0,1408.4000244140625,1395.545166015625,2446131,,,,,,,,
2021-11-18,1408.4000244140625,1468.800048828125,1408.4000244140625,1455.4000244140625,1442.1162109375,806406,,,,,,,,
2021-11-19,1466.199951171875,1484.0,1432.199951171875,1441.4000244140625,1428.2440185546875,873810,,,,,,,,
2021-11-22,1441.4000244140625,1444.800048828125,1349.4000244140625,1350.0,1337.67822265625,961707,,,,,,,,
2021-11-23,1331.0,1332.4000244140625,1244.0,1251.4000244140625,1239.9781494140625,1633644,,,,,,,,
2021-11-24,1258.5999755859375,1267.0,1202.4000244140625,1220.0,1208.86474609375,2483440,,,,,,,,
2021-11-25,1225.0,1235.0,993.0,1025.0,1015.6444702148438,7598225,,,,,,,,
2021-11-26,990.0,1072.5999755859375,955.0999755859375,960.0,951.2378540039062,3957412,,,,,,,,
2021-11-29,973.7000122070312,1029.199951171875,971.0,1003.4000244140625,994.24169921875,2492659,,,,,,,,
2021-11-30,1000.7999877929688,1019.0,948.7000122070312,950.7999877929688,942.1217651367188,3368668,,,,,,,,
2021-12-01,970.0,997.9000244140625,930.2000122070312,991.0,981.954833984375,1545622,,,,,,,,
2021-12-02,965.0,976.0999755859375,878.2000122070312,878.2000122070312,870.1845092773438,3731462,,,,,,,,
2021-12-03,941.0,968.0,912.5,935.0,926.4660034179688,3182468,,,,,,,,
2021-12-06,914.5,937.5,872.7999877929688,933.2000122070312,924.6824340820312,2673721,,,,,,,,
2021-12-07,963.0,999.5999755859375,960.0,988.7000122070312,979.6758422851562,2362977,,,,,,,,
2021-12-08,986.0,1080.800048828125,976.5999755859375,1061.0,1051.3160400390625,2701081,,,,,,,,
2021-12-09,1070.199951171875,1140.800048828125,1065.199951171875,1114.0,1103.832275390625,2413759,,,,,,,,
2021-12-10,1096.4000244140625,1139.0,1077.199951171875,1125.0,1114.731689453125,2095896,,,,,,,,
2021-12-13,1140.0,1176.199951171875,1139.0,1148.199951171875,1137.719970703125,1629864,,,,,,,,
2021-12-14,1150.0,1156.199951171875,1075.5999755859375,1110.0,1099.8687744140625,1775856,,,,,,,,
2021-12-15,1114.4000244140625,1157.0,1114.0,1140.0,1129.5948486328125,1465430,,,,,,,,
2021-12-16,1170.0,1194.0,1115.4000244140625,1137.4000244140625,1127.0186767578125,1665127,,,,,,,,
2021-12-17,1137.0,1172.5999755859375,1089.800048828125,1171.0,1160.3118896484375,1343126,,,,,,,,
2021-12-20,1140.4000244140625,1194.0,1137.199951171875,1173.800048828125,1163.0863037109375,912044,,,,,,,,
2021-12-21,1184.4000244140625,1188.5999755859375,1158.0,1188.0,1177.1568603515625,934041,,,,,,,,
2021-12-22,1174.5999755859375,1197.199951171875,1155.0,1194.0,1183.1019287109375,887839,,,,,,,,
2021-12-23,1198.0,1214.4000244140625,1188.199951171875,1214.199951171875,1203.1175537109375,720218,,,,,,,,
2021-12-27,1214.0,1278.0,1212.800048828125,1278.0,1266.3353271484375,605107,,,,,,,,
2021-12-28,1299.0,1319.0,1251.0,1260.0,1248.49951171875,935109,,,,,,,,
2021-12-29,1255.199951171875,1268.0,1226.0,1235.5999755859375,1224.3223876953125,598824,,,,,,,,
2021-12-30,1237.199951171875,1292.0,1234.0,1286.199951171875,1274.4605712890625,639303,,,,,,,,
2022-01-03,1291.199951171875,1323.0,1275.0,1282.800048828125,1271.0916748046875,691501,,,,,,,,
2022-01-04,1299.800048828125,1307.0,1268.800048828125,1282.0,1270.298828125,697801,,,,,,,,
2022-01-05,1285.5999755859375,1289.0,1271.5999755859375,1284.800048828125,1273.0733642578125,329718,,,,,,,,
2022-01-07,1240.0,1254.800048828125,1182.4000244140625,1184.800048828125,1173.986083984375,1260377,,,,,,,,
2022-01-10,1200.0,1234.5999755859375,1146.800048828125,1155.199951171875,1144.6561279296875,1247240,,,,,,,,
2022-01-11,1220.0,1234.4000244140625,1181.199951171875,1190.0,1179.1385498046875,1276781,,,,,,,,
2022-01-12,1209.199951171875,1216.800048828125,1176.800048828125,1182.0,1171.2115478515625,849454,,,,,,,,
2022-01-13,1184.0,1261.5999755859375,1178.0,1228.5999755859375,1217.3861083984375,1267827,,,,,,,,
2022-01-14,1205.199951171875,1306.800048828125,1202.800048828125,1288.0,1276.244140625,1470545,,,,,,,,
2022-01-17,1290.800048828125,1315.199951171875,1236.0,1252.199951171875,1240.770751953125,1111147,,,,,,,,
2022-01-18,1241.0,1242.0,1188.5999755859375,1222.0,1210.846435546875,1046880,,,,,,,,
2022-01-19,1205.0,1247.199951171875,1199.199951171875,1211.5999755859375,1200.5413818359375,905303,,,,,,,,
2022-01-20,1229.4000244140625,1286.0,1198.199951171875,1286.0,1274.2623291015625,861073,,,,,,,,
2022-01-21,1249.4000244140625,1262.199951171875,1222.0,1244.199951171875,1232.84375,919562,,,,,,,,
2022-01-24,1233.0,1238.800048828125,1137.800048828125,1137.800048828125,1127.4150390625,1207187,,,,,,,,
2022-01-25,1168.0,1178.0,1101.4000244140625,1129.5999755859375,1119.289794921875,1221901,,,,,,,,
2022-01-26,1151.0,1215.800048828125,1151.0,1212.4000244140625,1201.3341064453125,972865,,,,,,,,
2022-01-27,1164.5999755859375,1167.199951171875,1081.4000244140625,1083.199951171875,1073.313232421875,2051619,,,,,,,,
2022-01-28,1085.4000244140625,1125.0,1032.5999755859375,1120.0,1109.7774658203125,1944640,,,,,,,,
2022-01-31,1090.0,1144.0,1063.0,1135.4000244140625,1125.0367431640625,1765604,,,,,,,,
2022-02-01,1149.0,1166.4000244140625,1083.5999755859375,1128.5999755859375,1118.298828125,1303293,,,,,,,,
2022-02-02,1133.5999755859375,1180.0,1111.800048828125,1140.199951171875,1129.79296875,1252402,,,,,,,,
2022-02-03,1130.0,1141.5999755859375,1079.5999755859375,1080.0,1070.142578125,1113052,,,,,,,,
