date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NPXYY')","('high', 'NPXYY')","('low', 'NPXYY')","('close', 'NPXYY')","('adj_close', 'NPXYY')","('volume', 'NPXYY')","('currency', '')"
2024-08-26,16.645000457763672,16.78499984741211,16.479999542236328,16.63010025024414,16.63010025024414,7432,,,,,,,,
2024-08-27,16.739999771118164,16.84000015258789,16.219999313354492,16.76099967956543,16.76099967956543,8138,,,,,,,,
2024-08-28,16.81999969482422,16.976499557495117,16.69499969482422,16.69499969482422,16.69499969482422,8531,,,,,,,,
2024-08-29,17.280000686645508,17.600000381469727,16.510000228881836,16.729999542236328,16.729999542236328,15095,,,,,,,,
2024-08-30,17.15999984741211,17.809999465942383,16.834999084472656,16.850000381469727,16.850000381469727,6419,,,,,,,,
2024-09-03,17.229999542236328,17.229999542236328,17.040000915527344,17.040000915527344,17.040000915527344,6424,,,,,,,,
2024-09-04,17.170000076293945,17.538999557495117,17.170000076293945,17.39900016784668,17.39900016784668,6016,,,,,,,,
2024-09-05,17.837499618530273,18.100000381469727,17.390100479125977,18.100000381469727,18.100000381469727,17905,,,,,,,,
2024-09-06,17.43000030517578,18.0,16.979999542236328,16.979999542236328,16.979999542236328,5655,,,,,,,,
2024-09-09,17.795000076293945,18.34000015258789,17.719999313354492,17.881500244140625,17.881500244140625,11136,,,,,,,,
2024-09-10,17.75,18.424999237060547,17.110000610351562,17.809999465942383,17.809999465942383,15394,,,,,,,,
2024-09-11,17.31999969482422,18.149999618530273,17.31999969482422,18.1299991607666,18.1299991607666,95639,,,,,,,,
2024-09-12,18.149999618530273,18.40999984741211,18.06999969482422,18.40999984741211,18.40999984741211,31346,,,,,,,,
2024-09-13,18.774999618530273,19.219999313354492,18.325000762939453,18.325000762939453,18.325000762939453,9036,,,,,,,,
2024-09-16,18.329999923706055,19.030000686645508,17.63010025024414,18.53499984741211,18.53499984741211,5085,,,,,,,,
2024-09-17,18.5,18.870500564575195,18.28499984741211,18.3700008392334,18.3700008392334,7983,,,,,,,,
2024-09-18,18.2549991607666,18.280000686645508,18.0939998626709,18.280000686645508,18.280000686645508,2493,,,,,,,,
2024-09-19,18.92799949645996,19.5,18.499000549316406,19.5,19.5,3691,,,,,,,,
2024-09-20,18.53499984741211,19.040000915527344,18.530000686645508,18.790000915527344,18.790000915527344,17986,,,,,,,,
2024-09-23,18.53499984741211,18.920000076293945,18.387500762939453,18.71299934387207,18.71299934387207,3190,,,,,,,,
2024-09-24,19.010000228881836,19.010000228881836,18.096500396728516,18.34000015258789,18.34000015258789,5179,,,,,,,,
2024-09-25,18.485000610351562,19.1299991607666,17.780000686645508,18.469999313354492,18.469999313354492,6662,,,,,,,,
2024-09-26,19.1299991607666,19.329999923706055,18.819000244140625,19.13450050354004,19.13450050354004,5220,,,,,,,,
2024-09-27,18.030000686645508,18.489999771118164,17.770000457763672,17.985000610351562,17.985000610351562,10765,,,,,,,,
2024-09-30,18.459999084472656,18.989999771118164,18.08799934387207,18.219999313354492,18.219999313354492,4750,,,,,,,,
2024-10-01,17.570100784301758,18.16990089416504,17.570100784301758,17.950000762939453,17.950000762939453,23645,,,,,,,,
2024-10-02,17.90999984741211,18.09000015258789,17.850099563598633,18.059999465942383,18.059999465942383,18092,,,,,,,,
2024-10-03,17.770000457763672,17.875,17.770000457763672,17.829999923706055,17.829999923706055,27133,,,,,,,,
2024-10-04,18.200000762939453,18.6299991607666,18.1299991607666,18.6299991607666,18.6299991607666,7924,,,,,,,,
2024-10-07,17.989999771118164,18.829999923706055,17.8700008392334,17.920000076293945,17.920000076293945,10842,,,,,,,,
2024-10-08,18.790000915527344,18.790000915527344,18.263500213623047,18.530000686645508,18.530000686645508,17731,,,,,,,,
2024-10-09,18.21500015258789,18.6299991607666,17.920000076293945,18.1299991607666,18.1299991607666,35961,,,,,,,,
2024-10-10,17.770000457763672,18.360000610351562,17.613000869750977,17.613000869750977,17.613000869750977,19433,,,,,,,,
2024-10-11,17.8799991607666,18.540000915527344,17.6200008392334,18.079999923706055,18.079999923706055,4189,,,,,,,,
2024-10-14,18.084999084472656,18.114999771118164,17.420000076293945,18.114999771118164,18.114999771118164,3198,,,,,,,,
2024-10-15,18.092500686645508,18.092500686645508,17.329999923706055,17.549999237060547,17.549999237060547,5604,,,,,,,,
2024-10-16,17.53499984741211,17.65999984741211,16.93000030517578,16.93000030517578,16.93000030517578,6027,,,,,,,,
2024-10-17,17.850000381469727,17.889999389648438,16.710100173950195,17.889999389648438,17.889999389648438,6005,,,,,,,,
2024-10-18,17.538000106811523,17.972999572753906,17.060100555419922,17.479999542236328,17.479999542236328,12201,,,,,,,,
2024-10-21,17.299999237060547,17.665000915527344,17.237499237060547,17.237499237060547,17.237499237060547,6297,,,,,,,,
2024-10-22,17.100000381469727,17.739999771118164,16.6299991607666,17.34000015258789,17.34000015258789,11069,,,,,,,,
2024-10-23,16.67009925842285,17.326499938964844,16.67009925842285,16.829999923706055,16.829999923706055,28726,,,,,,,,
2024-10-24,17.049999237060547,17.729900360107422,16.969999313354492,17.0674991607666,17.0674991607666,7245,,,,,,,,
2024-10-25,16.989999771118164,17.33449935913086,16.989999771118164,16.993499755859375,16.993499755859375,3399,,,,,,,,
2024-10-28,17.32349967956543,17.381999969482422,16.920000076293945,17.25,17.25,8374,,,,,,,,
2024-10-29,16.649999618530273,17.200000762939453,16.649999618530273,17.200000762939453,17.200000762939453,9432,,,,,,,,
2024-10-30,17.325000762939453,17.979999542236328,16.670000076293945,17.325000762939453,17.325000762939453,3890,,,,,,,,
2024-10-31,18.469999313354492,18.469999313354492,17.40999984741211,17.40999984741211,17.40999984741211,10158,,,,,,,,
2024-11-01,15.180000305175781,16.969900131225586,15.180000305175781,15.71500015258789,15.71500015258789,10649,,,,,,,,
2024-11-04,15.75,16.200000762939453,15.520000457763672,15.9399995803833,15.9399995803833,20707,,,,,,,,
2024-11-05,16.170000076293945,16.780000686645508,15.960000038146973,16.26849937438965,16.26849937438965,8249,,,,,,,,
2024-11-06,16.389999389648438,16.513999938964844,15.770000457763672,16.399999618530273,16.399999618530273,2994,,,,,,,,
2024-11-07,15.614500045776367,15.670000076293945,15.140000343322754,15.5600004196167,15.5600004196167,12554,,,,,,,,
2024-11-08,15.59000015258789,15.630000114440918,15.430000305175781,15.529999732971191,15.529999732971191,10506,,,,,,,,
2024-11-11,15.649999618530273,16.410200119018555,15.640000343322754,15.710000038146973,15.710000038146973,10721,,,,,,,,
2024-11-12,15.704999923706055,15.8725004196167,15.170000076293945,15.739999771118164,15.739999771118164,8522,,,,,,,,
2024-11-13,15.09000015258789,15.670000076293945,14.510100364685059,15.130000114440918,15.130000114440918,11820,,,,,,,,
2024-11-14,14.5600004196167,14.649999618530273,14.4399995803833,14.5600004196167,14.5600004196167,21330,,,,,,,,
2024-11-15,14.364999771118164,14.713800430297852,13.990099906921387,14.079999923706055,14.079999923706055,22768,,,,,,,,
2024-11-18,14.199999809265137,14.739999771118164,13.930000305175781,14.2524995803833,14.2524995803833,24412,,,,,,,,
2024-11-19,14.069999694824219,14.109999656677246,13.960100173950195,14.020000457763672,14.020000457763672,29767,,,,,,,,
2024-11-20,14.079999923706055,14.175000190734863,13.729999542236328,13.960000038146973,13.960000038146973,26529,,,,,,,,
2024-11-21,13.645999908447266,14.470000267028809,13.4399995803833,13.800000190734863,13.800000190734863,83295,,,,,,,,
2024-11-22,13.822500228881836,14.229000091552734,13.600000381469727,13.920000076293945,13.920000076293945,50038,,,,,,,,
2024-11-25,13.65999984741211,14.739999771118164,13.65999984741211,14.102499961853027,14.102499961853027,49292,,,,,,,,
2024-11-26,13.670100212097168,14.749899864196777,13.670100212097168,14.045000076293945,14.045000076293945,93171,,,,,,,,
2024-11-27,13.9399995803833,14.906999588012695,13.9399995803833,14.300000190734863,14.300000190734863,54863,,,,,,,,
2024-11-29,14.398500442504883,14.759499549865723,14.09000015258789,14.569999694824219,14.569999694824219,16084,,,,,,,,
2024-12-02,14.520000457763672,14.579999923706055,14.070099830627441,14.489999771118164,14.489999771118164,36681,,,,,,,,
2024-12-03,15.469900131225586,15.469900131225586,14.340100288391113,14.527999877929688,14.527999877929688,41579,,,,,,,,
2024-12-04,14.524999618530273,15.380000114440918,14.25,14.847999572753906,14.847999572753906,35689,,,,,,,,
2024-12-05,13.850000381469727,14.677499771118164,13.850000381469727,14.280099868774414,14.280099868774414,91377,,,,,,,,
2024-12-06,14.107500076293945,14.439900398254395,14.093999862670898,14.380000114440918,14.380000114440918,53667,,,,,,,,
2024-12-09,14.305000305175781,14.699999809265137,13.850000381469727,14.3100004196167,14.3100004196167,48866,,,,,,,,
2024-12-10,13.88010025024414,14.399999618530273,13.880000114440918,14.34000015258789,14.34000015258789,52420,,,,,,,,
2024-12-11,14.121500015258789,14.489999771118164,14.100000381469727,14.100099563598633,14.100099563598633,28594,,,,,,,,
2024-12-12,14.44950008392334,15.0600004196167,14.250100135803223,15.0600004196167,15.0600004196167,23736,,,,,,,,
2024-12-13,13.9399995803833,14.979999542236328,13.9399995803833,14.460000038146973,14.460000038146973,25552,,,,,,,,
2024-12-16,14.25,14.819999694824219,13.930000305175781,14.244999885559082,14.244999885559082,124399,,,,,,,,
2024-12-17,14.760000228881836,14.760000228881836,13.6899995803833,13.90999984741211,13.90999984741211,50034,,,,,,,,
2024-12-18,14.319999694824219,14.689900398254395,13.789999961853027,13.789999961853027,13.789999961853027,33947,,,,,,,,
2024-12-19,13.190099716186523,13.970000267028809,13.190099716186523,13.75,13.75,119172,,,,,,,,
2024-12-20,13.907999992370605,14.489999771118164,13.762499809265137,14.204999923706055,14.204999923706055,101526,,,,,,,,
2024-12-23,13.510000228881836,14.109999656677246,13.510000228881836,14.039999961853027,14.039999961853027,84291,,,,,,,,
2024-12-24,13.479999542236328,14.3100004196167,13.479999542236328,14.039999961853027,14.039999961853027,16106,,,,,,,,
2024-12-26,13.579999923706055,14.670000076293945,13.579999923706055,13.670000076293945,13.670000076293945,51388,,,,,,,,
2024-12-27,14.149999618530273,14.65999984741211,14.131199836730957,14.164999961853027,14.164999961853027,176994,,,,,,,,
2024-12-30,13.720000267028809,14.40999984741211,13.5600004196167,13.920000076293945,13.920000076293945,54323,,,,,,,,
2024-12-31,13.807999610900879,14.439900398254395,13.390000343322754,13.682499885559082,13.682499885559082,25022,,,,,,,,
2025-01-02,13.530500411987305,14.15999984741211,13.329999923706055,13.795000076293945,13.795000076293945,79074,,,,,,,,
2025-01-03,13.545000076293945,14.34000015258789,13.545000076293945,14.0,14.0,23111,,,,,,,,
2025-01-06,14.100000381469727,14.640000343322754,13.788000106811523,14.100000381469727,14.100000381469727,95861,,,,,,,,
2025-01-07,13.739999771118164,14.850000381469727,13.739999771118164,14.145000457763672,14.145000457763672,19399,,,,,,,,
2025-01-08,13.710000038146973,14.430000305175781,13.470000267028809,13.869999885559082,13.869999885559082,11066,,,,,,,,
2025-01-10,12.90999984741211,13.930000305175781,12.90999984741211,13.289999961853027,13.289999961853027,132029,,,,,,,,
2025-01-13,13.680000305175781,13.680000305175781,12.910099983215332,13.119999885559082,13.119999885559082,86691,,,,,,,,
2025-01-14,13.829999923706055,13.829999923706055,13.116499900817871,13.260100364685059,13.260100364685059,32994,,,,,,,,
2025-01-15,13.449999809265137,13.859999656677246,13.079999923706055,13.420000076293945,13.420000076293945,16274,,,,,,,,
2025-01-16,13.5600004196167,13.979999542236328,13.520099639892578,13.650500297546387,13.650500297546387,122398,,,,,,,,
2025-01-17,13.329999923706055,14.109999656677246,13.329999923706055,13.609999656677246,13.609999656677246,73403,,,,,,,,
2025-01-21,14.399999618530273,14.399999618530273,13.641500473022461,13.970000267028809,13.970000267028809,127073,,,,,,,,
2025-01-22,13.833999633789062,14.510000228881836,13.833999633789062,13.9399995803833,13.9399995803833,43080,,,,,,,,
2025-01-23,13.865799903869629,14.420000076293945,13.699999809265137,13.920000076293945,13.920000076293945,27982,,,,,,,,
2025-01-24,13.637999534606934,14.210000038146973,13.637999534606934,13.845000267028809,13.845000267028809,12568,,,,,,,,
2025-01-27,13.673500061035156,14.329999923706055,13.449999809265137,13.829999923706055,13.829999923706055,131990,,,,,,,,
2025-01-28,13.817500114440918,14.250499725341797,13.649999618530273,13.859999656677246,13.859999656677246,52334,,,,,,,,
2025-01-29,14.28849983215332,14.329899787902832,13.8100004196167,14.0600004196167,14.0600004196167,16783,,,,,,,,
2025-01-30,14.199999809265137,14.569999694824219,13.800000190734863,14.140000343322754,14.140000343322754,37509,,,,,,,,
2025-01-31,14.170000076293945,14.59000015258789,13.739999771118164,14.092599868774414,14.092599868774414,28303,,,,,,,,
2025-02-03,13.631600379943848,14.130000114440918,13.494999885559082,13.880000114440918,13.880000114440918,66894,,,,,,,,
2025-02-04,14.34000015258789,14.34000015258789,13.850000381469727,13.975000381469727,13.975000381469727,66338,,,,,,,,
2025-02-05,12.859999656677246,14.600000381469727,12.859999656677246,13.789999961853027,13.789999961853027,51554,,,,,,,,
2025-02-06,14.199999809265137,14.600000381469727,14.199999809265137,14.520000457763672,14.520000457763672,109421,,,,,,,,
2025-02-07,15.0,15.0,14.579999923706055,14.630000114440918,14.630000114440918,72094,,,,,,,,
2025-02-10,14.279999732971191,14.5600004196167,13.989999771118164,14.515000343322754,14.515000343322754,39913,,,,,,,,
2025-02-11,14.704999923706055,15.0,14.430100440979004,14.539999961853027,14.539999961853027,31929,,,,,,,,
2025-02-12,13.520000457763672,14.307999610900879,13.520000457763672,13.9399995803833,13.9399995803833,7637,,,,,,,,
2025-02-13,14.145000457763672,14.600000381469727,13.899999618530273,14.319999694824219,14.319999694824219,37227,,,,,,,,
2025-02-14,14.479999542236328,14.970000267028809,14.479999542236328,14.5,14.5,8521,,,,,,,,
2025-02-18,14.489999771118164,15.0,14.0,14.649999618530273,14.649999618530273,51346,,,,,,,,
2025-02-19,13.84000015258789,14.444499969482422,13.84000015258789,14.199999809265137,14.199999809265137,38897,,,,,,,,
2025-02-20,13.850000381469727,14.90999984741211,13.850000381469727,13.970000267028809,13.970000267028809,5365,,,,,,,,
2025-02-21,15.0,15.0,14.65999984741211,14.65999984741211,14.65999984741211,28140,,,,,,,,
2025-02-24,14.09000015258789,14.93850040435791,14.09000015258789,14.739999771118164,14.739999771118164,19620,,,,,,,,
2025-02-25,15.0,15.0,14.40999984741211,14.90999984741211,14.90999984741211,10222,,,,,,,,
2025-02-26,15.109999656677246,15.329999923706055,15.070099830627441,15.329999923706055,15.329999923706055,8049,,,,,,,,
2025-02-27,15.079999923706055,15.380000114440918,14.9399995803833,15.140000343322754,15.140000343322754,73277,,,,,,,,
2025-02-28,14.59000015258789,15.229999542236328,14.59000015258789,15.229999542236328,15.229999542236328,58407,,,,,,,,
2025-03-03,15.213000297546387,15.890000343322754,15.162500381469727,15.699999809265137,15.699999809265137,9837,,,,,,,,
2025-03-04,15.180000305175781,15.65999984741211,14.770000457763672,15.65999984741211,15.65999984741211,5661,,,,,,,,
2025-03-05,14.550000190734863,15.640000343322754,14.550000190734863,15.399999618530273,15.399999618530273,4980,,,,,,,,
2025-03-06,16.200000762939453,16.200000762939453,15.649999618530273,16.100000381469727,16.100000381469727,43198,,,,,,,,
2025-03-07,16.510000228881836,16.889999389648438,16.510000228881836,16.889999389648438,16.889999389648438,6642,,,,,,,,
2025-03-10,16.21299934387207,16.219999313354492,16.040000915527344,16.06999969482422,16.06999969482422,55753,,,,,,,,
2025-03-11,16.190000534057617,16.229999542236328,16.0049991607666,16.18000030517578,16.18000030517578,65635,,,,,,,,
2025-03-12,16.030000686645508,16.3799991607666,16.030000686645508,16.260000228881836,16.260000228881836,14450,,,,,,,,
2025-03-13,16.344999313354492,16.969999313354492,16.219999313354492,16.28499984741211,16.28499984741211,9350,,,,,,,,
2025-03-14,16.360000610351562,16.510000228881836,16.31999969482422,16.459999084472656,16.459999084472656,6822,,,,,,,,
2025-03-17,16.360000610351562,16.402999877929688,16.329999923706055,16.399999618530273,16.399999618530273,58390,,,,,,,,
2025-03-18,15.6899995803833,16.302499771118164,15.6899995803833,16.302499771118164,16.302499771118164,11139,,,,,,,,
2025-03-19,16.285499572753906,16.52899932861328,16.040000915527344,16.485000610351562,16.485000610351562,10571,,,,,,,,
2025-03-20,16.368000030517578,16.511999130249023,16.049999237060547,16.469999313354492,16.469999313354492,5225,,,,,,,,
2025-03-21,15.779999732971191,15.979999542236328,15.779999732971191,15.951499938964844,15.951499938964844,10596,,,,,,,,
2025-03-24,15.289999961853027,16.489999771118164,15.289999961853027,15.859999656677246,15.859999656677246,29102,,,,,,,,
2025-03-25,14.930000305175781,15.920000076293945,14.660099983215332,15.920000076293945,15.920000076293945,12114,,,,,,,,
2025-03-26,15.420000076293945,15.999899864196777,15.201700210571289,15.201700210571289,15.201700210571289,8588,,,,,,,,
2025-03-27,15.829999923706055,16.100000381469727,15.460000038146973,16.099899291992188,16.099899291992188,7548,,,,,,,,
2025-03-28,15.239999771118164,15.42300033569336,14.699999809265137,15.039999961853027,15.039999961853027,571472,,,,,,,,
2025-03-31,14.78499984741211,15.149999618530273,14.78499984741211,15.010000228881836,15.010000228881836,496066,,,,,,,,
2025-04-01,15.239999771118164,15.34000015258789,14.920000076293945,15.34000015258789,15.34000015258789,86759,,,,,,,,
2025-04-02,15.970000267028809,15.970000267028809,14.960000038146973,15.395000457763672,15.395000457763672,77636,,,,,,,,
2025-04-03,15.619999885559082,15.619999885559082,15.15999984741211,15.15999984741211,15.15999984741211,17557,,,,,,,,
2025-04-04,16.1200008392334,16.1200008392334,14.020000457763672,14.425000190734863,14.425000190734863,23486,,,,,,,,
2025-04-07,14.420000076293945,15.130000114440918,14.010000228881836,14.430000305175781,14.430000305175781,49872,,,,,,,,
2025-04-08,14.648500442504883,15.11400032043457,14.359999656677246,14.359999656677246,14.359999656677246,15391,,,,,,,,
2025-04-09,14.020000457763672,15.869999885559082,14.020000457763672,15.869999885559082,15.869999885559082,16348,,,,,,,,
2025-04-10,15.654000282287598,16.059999465942383,14.800000190734863,15.0649995803833,15.0649995803833,32927,,,,,,,,
