date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ED')","('high', 'ED')","('low', 'ED')","('close', 'ED')","('adj_close', 'ED')","('volume', 'ED')","('currency', '')"
2020-05-19,72.62000274658203,73.08999633789062,70.86000061035156,70.87999725341797,58.09403991699219,1809100,,,,,,,,
2020-05-20,71.33000183105469,72.37000274658203,70.38999938964844,70.73999786376953,57.97930145263672,1714200,,,,,,,,
2020-05-21,70.44000244140625,71.16000366210938,69.68000030517578,69.91999816894531,57.30719757080078,1317900,,,,,,,,
2020-05-22,69.86000061035156,70.30999755859375,69.44999694824219,70.18000030517578,57.520320892333984,1397000,,,,,,,,
2020-05-26,71.01000213623047,72.33999633789062,70.81999969482422,71.19000244140625,58.34811019897461,2232100,,,,,,,,
2020-05-27,72.08000183105469,72.55000305175781,70.55999755859375,71.25,58.39729309082031,1615800,,,,,,,,
2020-05-28,72.2699966430664,73.27999877929688,72.06999969482422,73.1500015258789,59.95455551147461,1567400,,,,,,,,
2020-05-29,72.86000061035156,75.20999908447266,72.44999694824219,75.05999755859375,61.519996643066406,3220700,,,,,,,,
2020-06-01,74.97000122070312,75.70999908447266,73.93000030517578,75.06999969482422,61.5281982421875,1612100,,,,,,,,
2020-06-02,75.43000030517578,75.5199966430664,73.98999786376953,74.81999969482422,61.32329559326172,1418100,,,,,,,,
2020-06-03,75.19999694824219,76.29000091552734,75.0,75.66999816894531,62.01996994018555,1512400,,,,,,,,
2020-06-04,75.2300033569336,75.61000061035156,73.8499984741211,74.83000183105469,61.33150863647461,1676100,,,,,,,,
2020-06-05,75.30000305175781,76.20999908447266,74.95999908447266,75.33000183105469,61.74131393432617,1916800,,,,,,,,
2020-06-08,75.4000015258789,77.7699966430664,75.0999984741211,77.70999908447266,63.69198989868164,1914900,,,,,,,,
2020-06-09,77.25,77.33999633789062,75.87000274658203,76.69999694824219,62.864173889160156,1867900,,,,,,,,
2020-06-10,76.5,77.66999816894531,76.5,76.94999694824219,63.0690803527832,1784200,,,,,,,,
2020-06-11,75.7699966430664,75.98999786376953,73.80999755859375,74.66999816894531,61.20035171508789,2175700,,,,,,,,
2020-06-12,76.06999969482422,76.4000015258789,74.2699966430664,75.37999725341797,61.78228759765625,2456700,,,,,,,,
2020-06-15,74.37000274658203,76.80000305175781,73.8499984741211,75.5999984741211,61.96260070800781,2742500,,,,,,,,
2020-06-16,77.0199966430664,78.16999816894531,75.94000244140625,76.37000274658203,62.59370803833008,1880300,,,,,,,,
2020-06-17,76.62000274658203,76.68000030517578,74.80999755859375,75.29000091552734,61.708534240722656,1933900,,,,,,,,
2020-06-18,74.9800033569336,75.97000122070312,74.51000213623047,74.87000274658203,61.364288330078125,1406600,,,,,,,,
2020-06-19,75.91999816894531,75.91999816894531,71.44000244140625,71.44000244140625,58.55302047729492,4629900,,,,,,,,
2020-06-22,71.44000244140625,72.68000030517578,70.86000061035156,71.41999816894531,58.536624908447266,2184300,,,,,,,,
2020-06-23,72.12000274658203,72.31999969482422,70.69999694824219,70.94000244140625,58.14321517944336,1395200,,,,,,,,
2020-06-24,70.31999969482422,72.01000213623047,69.91000366210938,71.52999877929688,58.62678527832031,2436900,,,,,,,,
2020-06-25,71.26000213623047,71.37999725341797,69.80999755859375,70.62000274658203,57.88093185424805,2435600,,,,,,,,
2020-06-26,70.63999938964844,71.9800033569336,70.45999908447266,71.27999877929688,58.42188262939453,3422600,,,,,,,,
2020-06-29,71.76000213623047,72.69999694824219,70.69000244140625,72.69999694824219,59.58572769165039,1594000,,,,,,,,
2020-06-30,72.61000061035156,72.9800033569336,71.01000213623047,71.93000030517578,58.95462417602539,2206200,,,,,,,,
2020-07-01,71.93000030517578,73.41999816894531,71.81999969482422,73.0999984741211,59.91357421875,1692100,,,,,,,,
2020-07-02,73.0999984741211,74.36000061035156,73.01000213623047,73.80999755859375,60.495506286621094,1430400,,,,,,,,
2020-07-06,74.47000122070312,75.12000274658203,72.5,73.0999984741211,59.91357421875,1520800,,,,,,,,
2020-07-07,72.20999908447266,72.76000213623047,72.12000274658203,72.5,59.421810150146484,1775800,,,,,,,,
2020-07-08,72.66999816894531,72.87999725341797,71.83999633789062,72.43000030517578,59.36443328857422,1455100,,,,,,,,
2020-07-09,71.98999786376953,72.0999984741211,70.01000213623047,71.70999908447266,58.77431106567383,1698600,,,,,,,,
2020-07-10,71.70999908447266,72.69999694824219,71.45999908447266,72.4800033569336,59.405426025390625,1746100,,,,,,,,
2020-07-13,72.48999786376953,72.77999877929688,71.69000244140625,72.16000366210938,59.143131256103516,1868300,,,,,,,,
2020-07-14,72.19000244140625,73.26000213623047,71.61000061035156,72.16999816894531,59.15134048461914,2122900,,,,,,,,
2020-07-15,72.30999755859375,72.9000015258789,71.37999725341797,71.51000213623047,58.61039352416992,2357500,,,,,,,,
2020-07-16,71.68000030517578,72.29000091552734,71.45999908447266,71.83999633789062,58.8808708190918,1158000,,,,,,,,
2020-07-17,72.02999877929688,74.12000274658203,72.02999877929688,74.06999969482422,60.7086067199707,1742300,,,,,,,,
2020-07-20,73.62000274658203,73.8499984741211,72.87999725341797,73.26000213623047,60.044715881347656,1455000,,,,,,,,
2020-07-21,73.0199966430664,74.9800033569336,72.88999938964844,74.27999877929688,60.88072204589844,2174700,,,,,,,,
2020-07-22,74.02999877929688,76.18000030517578,73.55000305175781,75.76000213623047,62.09374237060547,1714700,,,,,,,,
2020-07-23,75.7699966430664,76.7699966430664,75.54000091552734,76.25,62.49534606933594,1574700,,,,,,,,
2020-07-24,76.62000274658203,77.6500015258789,75.26000213623047,75.58000183105469,61.94621658325195,1619200,,,,,,,,
2020-07-27,75.37999725341797,75.38999938964844,74.08999633789062,74.76000213623047,61.27412796020508,1731900,,,,,,,,
2020-07-28,74.43000030517578,76.66999816894531,74.43000030517578,76.36000061035156,62.58550262451172,1520600,,,,,,,,
2020-07-29,76.27999877929688,76.9000015258789,75.5,76.69999694824219,62.864173889160156,1515700,,,,,,,,
2020-07-30,76.11000061035156,77.13999938964844,75.87000274658203,76.94000244140625,63.06086730957031,2133000,,,,,,,,
2020-07-31,76.55999755859375,77.11000061035156,75.8499984741211,76.83000183105469,62.97071838378906,4369300,,,,,,,,
2020-08-03,76.55000305175781,76.6500015258789,75.23999786376953,75.91000366210938,62.2166748046875,1645800,,,,,,,,
2020-08-04,75.75,76.69000244140625,75.66000366210938,75.9000015258789,62.20848846435547,2008500,,,,,,,,
2020-08-05,75.58999633789062,75.94999694824219,73.5,73.66000366210938,60.37255859375,2035900,,,,,,,,
2020-08-06,73.88999938964844,74.12000274658203,73.1500015258789,73.91999816894531,60.58564758300781,1579600,,,,,,,,
2020-08-07,73.25,75.80000305175781,73.22000122070312,75.11000061035156,61.560997009277344,1633800,,,,,,,,
2020-08-10,75.94000244140625,76.33999633789062,75.19999694824219,75.37999725341797,61.78228759765625,1505800,,,,,,,,
2020-08-11,75.0,75.41000366210938,73.12000274658203,73.26000213623047,60.044715881347656,1970600,,,,,,,,
2020-08-12,73.51000213623047,74.88999938964844,73.44000244140625,74.26000213623047,60.86433792114258,1370100,,,,,,,,
2020-08-13,73.8499984741211,74.02999877929688,72.98999786376953,73.7699966430664,60.46271514892578,1566400,,,,,,,,
2020-08-14,73.3499984741211,74.08999633789062,72.79000091552734,73.52999877929688,60.26600646972656,1641600,,,,,,,,
2020-08-17,73.80999755859375,75.0199966430664,73.4000015258789,74.41000366210938,60.987274169921875,2529200,,,,,,,,
2020-08-18,73.6500015258789,73.94999694824219,73.11000061035156,73.3499984741211,60.742977142333984,1548700,,,,,,,,
2020-08-19,73.3499984741211,73.88999938964844,72.9000015258789,73.44000244140625,60.8175048828125,1742300,,,,,,,,
2020-08-20,73.0999984741211,73.72000122070312,72.31999969482422,72.4000015258789,59.95623779296875,2444100,,,,,,,,
2020-08-21,72.66999816894531,72.69999694824219,71.18000030517578,72.19999694824219,59.790611267089844,3823700,,,,,,,,
2020-08-24,72.31999969482422,74.33000183105469,71.8499984741211,74.31999969482422,61.546260833740234,2326500,,,,,,,,
2020-08-25,74.36000061035156,74.4800033569336,72.69000244140625,73.01000213623047,60.46141815185547,2057000,,,,,,,,
2020-08-26,72.44999694824219,72.44999694824219,70.30999755859375,70.77999877929688,58.614688873291016,2667500,,,,,,,,
2020-08-27,71.0,71.79000091552734,70.55000305175781,71.06999969482422,58.85484313964844,1808700,,,,,,,,
2020-08-28,71.26000213623047,71.26000213623047,70.0999984741211,70.91999816894531,58.73061752319336,1479900,,,,,,,,
2020-08-31,70.61000061035156,71.44999694824219,70.58999633789062,71.33999633789062,59.07843780517578,2461900,,,,,,,,
2020-09-01,70.87999725341797,71.0,69.37000274658203,69.6500015258789,57.67890548706055,1867700,,,,,,,,
2020-09-02,69.55999755859375,72.41000366210938,69.30000305175781,72.2300033569336,59.81548309326172,2391800,,,,,,,,
2020-09-03,72.61000061035156,73.56999969482422,71.77999877929688,72.4000015258789,59.95623779296875,3609400,,,,,,,,
2020-09-04,72.86000061035156,73.51000213623047,71.9000015258789,73.04000091552734,60.486263275146484,3121300,,,,,,,,
2020-09-08,72.98999786376953,73.44000244140625,72.08000183105469,72.80000305175781,60.287506103515625,3104400,,,,,,,,
2020-09-09,73.33999633789062,74.55000305175781,72.86000061035156,72.91000366210938,60.37858581542969,1970100,,,,,,,,
2020-09-10,72.62999725341797,74.25,71.68000030517578,72.7699966430664,60.262657165527344,8656400,,,,,,,,
2020-09-11,72.68000030517578,73.04000091552734,72.11000061035156,72.73999786376953,60.23781204223633,2176200,,,,,,,,
2020-09-14,73.44000244140625,74.4800033569336,72.81999969482422,74.22000122070312,61.463436126708984,2308900,,,,,,,,
2020-09-15,74.73999786376953,75.58999633789062,73.95999908447266,74.47000122070312,61.670467376708984,2637300,,,,,,,,
2020-09-16,74.30000305175781,76.33999633789062,74.0,75.68000030517578,62.67249298095703,3961200,,,,,,,,
2020-09-17,75.2699966430664,76.55000305175781,74.61000061035156,75.93000030517578,62.87953186035156,3690400,,,,,,,,
2020-09-18,75.37999725341797,75.91999816894531,73.63999938964844,73.87999725341797,61.1818733215332,4431900,,,,,,,,
2020-09-21,73.33000183105469,73.72000122070312,71.7300033569336,72.83999633789062,60.32062530517578,3213100,,,,,,,,
2020-09-22,72.63999938964844,74.19000244140625,72.4800033569336,73.69999694824219,61.032814025878906,2868200,,,,,,,,
2020-09-23,73.73999786376953,73.95999908447266,73.20999908447266,73.31999969482422,60.71812057495117,2228600,,,,,,,,
2020-09-24,73.37000274658203,74.16000366210938,72.55000305175781,73.93000030517578,61.223297119140625,1878100,,,,,,,,
2020-09-25,73.48999786376953,75.87999725341797,73.47000122070312,75.7699966430664,62.747032165527344,1561400,,,,,,,,
2020-09-28,75.9800033569336,77.16000366210938,75.51000213623047,76.31999969482422,63.202491760253906,1657600,,,,,,,,
2020-09-29,76.7300033569336,77.69999694824219,76.25,76.9800033569336,63.74906921386719,1608500,,,,,,,,
2020-09-30,77.44999694824219,78.05999755859375,77.16000366210938,77.80000305175781,64.42813110351562,1773100,,,,,,,,
2020-10-01,78.05000305175781,79.08000183105469,77.73999786376953,79.04000091552734,65.45498657226562,1562300,,,,,,,,
2020-10-02,78.52999877929688,80.20999908447266,78.26000213623047,79.7699966430664,66.05953216552734,1718900,,,,,,,,
2020-10-05,79.5999984741211,80.33000183105469,79.11000061035156,79.93000030517578,66.19203186035156,1357800,,,,,,,,
2020-10-06,80.05999755859375,81.22000122070312,79.45999908447266,80.76000213623047,66.8793716430664,1530700,,,,,,,,
2020-10-07,81.08999633789062,81.2300033569336,79.83999633789062,80.83000183105469,66.93734741210938,1335900,,,,,,,,
2020-10-08,81.25,82.3499984741211,80.88999938964844,82.2699966430664,68.12982177734375,1211900,,,,,,,,
2020-10-09,82.38999938964844,82.91999816894531,81.5199966430664,82.55000305175781,68.36172485351562,1170200,,,,,,,,
2020-10-12,82.44999694824219,83.12999725341797,82.4000015258789,82.88999938964844,68.64326477050781,946400,,,,,,,,
2020-10-13,82.0999984741211,82.62999725341797,80.83999633789062,82.31999969482422,68.17127227783203,1213400,,,,,,,,
2020-10-14,82.4000015258789,82.69999694824219,81.52999877929688,82.23999786376953,68.10498809814453,1074900,,,,,,,,
2020-10-15,81.1500015258789,82.26000213623047,80.88999938964844,81.73999786376953,67.6909408569336,1286500,,,,,,,,
2020-10-16,81.69999694824219,82.70999908447266,81.30999755859375,81.69999694824219,67.65780639648438,2205200,,,,,,,,
2020-10-19,81.69000244140625,82.33999633789062,80.5199966430664,80.79000091552734,66.90421295166016,2936200,,,,,,,,
2020-10-20,80.0,81.29000091552734,79.81999969482422,80.5999984741211,66.74686431884766,1627600,,,,,,,,
2020-10-21,80.37000274658203,81.0,79.9000015258789,80.33000183105469,66.52328491210938,1487000,,,,,,,,
2020-10-22,80.56999969482422,81.61000061035156,80.0,81.44000244140625,67.44249725341797,1509500,,,,,,,,
2020-10-23,81.97000122070312,82.08999633789062,81.2300033569336,81.5999984741211,67.57499694824219,1473600,,,,,,,,
2020-10-26,81.2300033569336,82.88999938964844,80.94000244140625,82.73999786376953,68.51907348632812,1342100,,,,,,,,
2020-10-27,82.94999694824219,83.91999816894531,82.22000122070312,83.05000305175781,68.77578735351562,1553300,,,,,,,,
2020-10-28,82.05000305175781,82.94000244140625,79.95999908447266,80.16000366210938,66.38249969482422,1778800,,,,,,,,
2020-10-29,79.9800033569336,80.75,78.86000061035156,79.7699966430664,66.05953216552734,1599300,,,,,,,,
2020-10-30,79.37000274658203,79.81999969482422,77.63999938964844,78.48999786376953,64.9995346069336,2353700,,,,,,,,
2020-11-02,79.38999938964844,80.08000183105469,78.12999725341797,79.77999877929688,66.06780242919922,2603500,,,,,,,,
2020-11-03,80.58999633789062,82.05999755859375,80.37999725341797,81.31999969482422,67.34313201904297,1722200,,,,,,,,
2020-11-04,81.31999969482422,82.27999877929688,79.54000091552734,79.55999755859375,65.88563537597656,1437700,,,,,,,,
2020-11-05,80.36000061035156,81.55999755859375,79.44000244140625,79.7300033569336,66.02640533447266,1659700,,,,,,,,
2020-11-06,79.30000305175781,79.97000122070312,77.27999877929688,77.80000305175781,64.42813110351562,2928800,,,,,,,,
2020-11-09,80.27999877929688,81.66000366210938,78.8499984741211,79.27999877929688,65.65373992919922,2248800,,,,,,,,
2020-11-10,79.73999786376953,82.27999877929688,79.3499984741211,82.08000183105469,67.97250366210938,3040300,,,,,,,,
2020-11-11,82.3499984741211,82.7300033569336,81.41000366210938,81.72000122070312,67.67437744140625,2693000,,,,,,,,
2020-11-12,81.44999694824219,81.70999908447266,79.51000213623047,80.51000213623047,66.6723403930664,2077800,,,,,,,,
2020-11-13,80.91000366210938,81.75,80.5,81.62999725341797,67.59984588623047,1712200,,,,,,,,
2020-11-16,82.48999786376953,82.75,81.91999816894531,82.70999908447266,68.49421691894531,2330100,,,,,,,,
2020-11-17,81.83000183105469,82.19999694824219,79.19000244140625,79.25,66.24158477783203,3695700,,,,,,,,
2020-11-18,79.5,79.66000366210938,77.55000305175781,77.69000244140625,64.93765258789062,2034800,,,,,,,,
2020-11-19,77.63999938964844,77.63999938964844,76.4800033569336,77.0999984741211,64.44449615478516,1722900,,,,,,,,
2020-11-20,77.43000030517578,77.66000366210938,76.69999694824219,77.38999938964844,64.6868896484375,4305000,,,,,,,,
2020-11-23,77.58000183105469,78.05000305175781,77.01000213623047,77.56999969482422,64.83734893798828,1814500,,,,,,,,
2020-11-24,78.06999969482422,78.9000015258789,77.62999725341797,78.37999725341797,65.51439666748047,1869400,,,,,,,,
2020-11-25,78.41999816894531,78.72000122070312,77.43000030517578,78.66000366210938,65.74844360351562,1631500,,,,,,,,
2020-11-27,78.51000213623047,78.58999633789062,77.51000213623047,77.7699966430664,65.00452423095703,722100,,,,,,,,
2020-11-30,77.5,77.7699966430664,75.91999816894531,76.25,63.7340087890625,2605200,,,,,,,,
2020-12-01,76.66000366210938,77.5,76.3499984741211,76.91000366210938,64.28569030761719,2241600,,,,,,,,
2020-12-02,75.83999633789062,77.08000183105469,75.3499984741211,77.02999877929688,64.385986328125,3485600,,,,,,,,
2020-12-03,76.79000091552734,76.79000091552734,75.4000015258789,75.91000366210938,63.4498291015625,1946900,,,,,,,,
2020-12-04,75.83000183105469,76.54000091552734,75.01000213623047,75.30999755859375,62.948299407958984,3239600,,,,,,,,
2020-12-07,75.16999816894531,75.66000366210938,74.5999984741211,74.83999633789062,62.55545425415039,3177100,,,,,,,,
2020-12-08,74.55000305175781,75.29000091552734,74.12000274658203,74.55999755859375,62.32141876220703,2623600,,,,,,,,
2020-12-09,74.5199966430664,74.91000366210938,73.55000305175781,74.23999786376953,62.0539436340332,2905600,,,,,,,,
