date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NMPGY')","('high', 'NMPGY')","('low', 'NMPGY')","('close', 'NMPGY')","('adj_close', 'NMPGY')","('volume', 'NMPGY')","('currency', '')"
2022-05-27,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-05-31,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-01,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-02,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-03,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-06,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-07,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,,,,,,,,
2022-06-08,18.282699584960938,18.43000030517578,17.969999313354492,18.020000457763672,18.020000457763672,3504,,,,,,,,
2022-06-09,17.99970054626465,19.25,17.99970054626465,18.1299991607666,18.1299991607666,10335,,,,,,,,
2022-06-10,18.1299991607666,18.1299991607666,18.1299991607666,18.1299991607666,18.1299991607666,0,,,,,,,,
2022-06-13,17.1200008392334,17.1200008392334,16.4950008392334,16.949899673461914,16.949899673461914,1659,,,,,,,,
2022-06-14,16.949899673461914,16.949899673461914,16.949899673461914,16.949899673461914,16.949899673461914,0,,,,,,,,
2022-06-15,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,500,,,,,,,,
2022-06-16,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0,,,,,,,,
2022-06-17,16.559999465942383,16.559999465942383,16.5,16.5,16.5,1501,,,,,,,,
2022-06-21,16.3799991607666,16.399999618530273,16.3799991607666,16.3799991607666,16.3799991607666,455,,,,,,,,
2022-06-22,16.350000381469727,16.350000381469727,15.899999618530273,15.899999618530273,15.899999618530273,1844,,,,,,,,
2022-06-23,16.939899444580078,16.939899444580078,14.84000015258789,14.84000015258789,14.84000015258789,3756,,,,,,,,
2022-06-24,14.84000015258789,14.84000015258789,14.84000015258789,14.84000015258789,14.84000015258789,0,,,,,,,,
2022-06-27,14.279999732971191,14.279999732971191,14.25,14.25,14.25,400,,,,,,,,
2022-06-28,13.84000015258789,13.84000015258789,13.8100004196167,13.8100004196167,13.8100004196167,407,,,,,,,,
2022-06-29,13.8100004196167,13.8100004196167,13.8100004196167,13.8100004196167,13.8100004196167,0,,,,,,,,
2022-06-30,12.640000343322754,13.390000343322754,11.949999809265137,11.949999809265137,11.949999809265137,6009,,,,,,,,
2022-07-01,11.120100021362305,13.25,11.120100021362305,13.25,13.25,2800,,,,,,,,
2022-07-05,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2022-07-06,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2022-07-07,13.0,13.260000228881836,12.930000305175781,12.930000305175781,12.930000305175781,554,,,,,,,,
2022-07-08,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,208,,,,,,,,
2022-07-11,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2022-07-12,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2022-07-13,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2022-07-14,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2022-07-15,13.949999809265137,13.949999809265137,13.140000343322754,13.399999618530273,13.399999618530273,6341,,,,,,,,
2022-07-18,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,171,,,,,,,,
2022-07-19,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,0,,,,,,,,
2022-07-20,13.039999961853027,13.699999809265137,13.039999961853027,13.699999809265137,13.699999809265137,400,,,,,,,,
2022-07-21,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2022-07-22,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2022-07-25,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2022-07-26,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2022-07-27,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2022-07-28,15.0600004196167,16.600000381469727,15.0600004196167,15.977999687194824,15.977999687194824,9905,,,,,,,,
2022-07-29,16.489999771118164,16.489999771118164,15.210000038146973,15.500100135803223,15.500100135803223,3239,,,,,,,,
2022-08-01,15.500100135803223,15.500100135803223,15.500100135803223,15.500100135803223,15.500100135803223,0,,,,,,,,
2022-08-02,16.399999618530273,16.459999084472656,15.520000457763672,15.600000381469727,15.600000381469727,1430,,,,,,,,
2022-08-03,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-04,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-05,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-08,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-09,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-10,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,0,,,,,,,,
2022-08-11,14.989999771118164,16.3799991607666,14.989999771118164,15.100000381469727,15.100000381469727,4237,,,,,,,,
2022-08-12,15.0,15.0,15.0,15.0,15.0,200,,,,,,,,
2022-08-15,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,305,,,,,,,,
2022-08-16,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,0,,,,,,,,
2022-08-17,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,0,,,,,,,,
2022-08-18,13.5,13.5,13.5,13.5,13.5,248,,,,,,,,
2022-08-19,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2022-08-22,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2022-08-23,13.279999732971191,13.569999694824219,13.279999732971191,13.539999961853027,13.539999961853027,1198,,,,,,,,
2022-08-24,13.539999961853027,13.539999961853027,13.539999961853027,13.539999961853027,13.539999961853027,0,,,,,,,,
2022-08-25,13.880000114440918,14.699999809265137,13.060099601745605,13.060099601745605,13.060099601745605,2173,,,,,,,,
2022-08-26,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-08-29,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-08-30,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-08-31,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-09-01,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-09-02,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-09-06,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,13.060099601745605,0,,,,,,,,
2022-09-07,13.15999984741211,13.15999984741211,13.15999984741211,13.15999984741211,13.15999984741211,105,,,,,,,,
2022-09-08,14.25,14.25,13.649999618530273,13.760000228881836,13.760000228881836,804,,,,,,,,
2022-09-09,14.25,14.25,14.25,14.25,14.25,196,,,,,,,,
2022-09-12,14.25,14.25,14.25,14.25,14.25,0,,,,,,,,
2022-09-13,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,100,,,,,,,,
2022-09-14,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,500,,,,,,,,
2022-09-15,16.010000228881836,17.0,15.45110034942627,16.190000534057617,16.190000534057617,9805,,,,,,,,
2022-09-16,16.440000534057617,16.440000534057617,16.280000686645508,16.34000015258789,16.34000015258789,3000,,,,,,,,
2022-09-19,16.308300018310547,16.308300018310547,16.124000549316406,16.165000915527344,16.165000915527344,2200,,,,,,,,
2022-09-20,16.020000457763672,16.049999237060547,16.020000457763672,16.049999237060547,16.049999237060547,300,,,,,,,,
2022-09-21,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,190,,,,,,,,
2022-09-22,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,0,,,,,,,,
2022-09-23,16.06999969482422,16.06999969482422,15.59000015258789,15.600000381469727,15.600000381469727,1511,,,,,,,,
2022-09-26,15.699999809265137,15.699999809265137,15.649999618530273,15.649999618530273,15.649999618530273,5500,,,,,,,,
2022-09-27,15.890000343322754,15.931699752807617,15.600000381469727,15.649999618530273,15.649999618530273,14862,,,,,,,,
2022-09-28,15.65999984741211,15.65999984741211,15.649999618530273,15.649999618530273,15.649999618530273,709,,,,,,,,
2022-09-29,15.5,15.5,15.5,15.5,15.5,148,,,,,,,,
2022-09-30,15.5,15.5,15.5,15.5,15.5,0,,,,,,,,
2022-10-03,15.930000305175781,15.930000305175781,15.930000305175781,15.930000305175781,15.930000305175781,301,,,,,,,,
2022-10-04,15.930000305175781,15.930000305175781,15.930000305175781,15.930000305175781,15.930000305175781,0,,,,,,,,
2022-10-05,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,1000,,,,,,,,
2022-10-06,15.149999618530273,15.149999618530273,14.760000228881836,14.829999923706055,14.829999923706055,12432,,,,,,,,
2022-10-07,15.5,15.5,15.5,15.5,15.5,500,,,,,,,,
2022-10-10,15.399999618530273,17.5,15.399999618530273,15.75,15.75,9697,,,,,,,,
2022-10-11,15.699999809265137,16.299999237060547,15.699999809265137,16.149999618530273,16.149999618530273,2961,,,,,,,,
2022-10-12,15.739999771118164,16.799999237060547,15.720000267028809,16.799999237060547,16.799999237060547,1592,,,,,,,,
2022-10-13,16.0,16.030000686645508,16.0,16.030000686645508,16.030000686645508,510,,,,,,,,
2022-10-14,16.110000610351562,16.3700008392334,15.979700088500977,16.3700008392334,16.3700008392334,4050,,,,,,,,
2022-10-17,16.0,16.0,16.0,16.0,16.0,820,,,,,,,,
2022-10-18,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2022-10-19,15.880000114440918,21.75,15.879899978637695,20.850000381469727,20.850000381469727,58398,,,,,,,,
2022-10-20,20.200000762939453,20.200000762939453,19.350000381469727,19.350000381469727,19.350000381469727,4829,,,,,,,,
2022-10-21,19.989999771118164,21.75,19.989999771118164,21.75,21.75,6009,,,,,,,,
2022-10-24,21.625,21.725000381469727,21.239999771118164,21.5,21.5,9070,,,,,,,,
2022-10-25,21.5,21.549999237060547,21.450000762939453,21.549999237060547,21.549999237060547,8505,,,,,,,,
2022-10-26,20.950000762939453,21.489999771118164,20.00550079345703,21.489999771118164,21.489999771118164,2696,,,,,,,,
2022-10-27,20.100000381469727,22.389999389648438,19.700000762939453,21.399999618530273,21.399999618530273,5758,,,,,,,,
2022-10-28,20.600000381469727,20.600000381469727,18.1299991607666,18.1299991607666,18.1299991607666,3176,,,,,,,,
2022-10-31,18.15999984741211,18.15999984741211,17.030000686645508,17.030000686645508,17.030000686645508,600,,,,,,,,
2022-11-01,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,0,,,,,,,,
2022-11-02,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,0,,,,,,,,
2022-11-03,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,0,,,,,,,,
2022-11-04,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,0,,,,,,,,
2022-11-07,17.25,17.25,17.25,17.25,17.25,509,,,,,,,,
2022-11-08,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-09,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-10,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-11,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-14,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-15,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-16,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2022-11-17,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,100,,,,,,,,
2022-11-18,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,0,,,,,,,,
2022-11-21,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,0,,,,,,,,
2022-11-22,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,0,,,,,,,,
2022-11-23,17.229999542236328,17.309999465942383,16.8799991607666,16.8799991607666,16.8799991607666,690,,,,,,,,
2022-11-25,16.8799991607666,16.8799991607666,16.8799991607666,16.8799991607666,16.8799991607666,0,,,,,,,,
2022-11-28,16.299999237060547,16.299999237060547,14.850000381469727,14.850000381469727,14.850000381469727,3690,,,,,,,,
2022-11-29,14.050000190734863,14.050000190734863,11.470000267028809,13.010000228881836,13.010000228881836,8809,,,,,,,,
2022-11-30,11.729999542236328,12.819999694824219,11.729999542236328,12.5,12.5,9312,,,,,,,,
2022-12-01,12.609999656677246,12.649999618530273,12.520000457763672,12.529999732971191,12.529999732971191,1069,,,,,,,,
2022-12-02,12.529999732971191,12.529999732971191,12.529999732971191,12.529999732971191,12.529999732971191,0,,,,,,,,
2022-12-05,12.5,12.609999656677246,12.248900413513184,12.510000228881836,12.510000228881836,13950,,,,,,,,
2022-12-06,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,0,,,,,,,,
2022-12-07,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,0,,,,,,,,
2022-12-08,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,0,,,,,,,,
2022-12-09,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,12.510000228881836,0,,,,,,,,
2022-12-12,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,200,,,,,,,,
2022-12-13,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,0,,,,,,,,
2022-12-14,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,0,,,,,,,,
2022-12-15,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,0,,,,,,,,
2022-12-16,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,12.619999885559082,0,,,,,,,,
2022-12-19,13.694999694824219,13.694999694824219,13.5,13.5,13.5,280,,,,,,,,
2022-12-20,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,200,,,,,,,,
2022-12-21,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,0,,,,,,,,
2022-12-22,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,0,,,,,,,,
2022-12-23,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,0,,,,,,,,
2022-12-27,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,0,,,,,,,,
2022-12-28,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,13.725000381469727,0,,,,,,,,
2022-12-29,13.899999618530273,15.029999732971191,13.800000190734863,15.029999732971191,15.029999732971191,330,,,,,,,,
2022-12-30,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,115,,,,,,,,
2023-01-03,16.739999771118164,16.739999771118164,16.739999771118164,16.739999771118164,16.739999771118164,100,,,,,,,,
2023-01-04,15.100000381469727,15.199999809265137,15.039999961853027,15.199999809265137,15.199999809265137,840,,,,,,,,
2023-01-05,15.600000381469727,15.600000381469727,15.399999618530273,15.399999618530273,15.399999618530273,365,,,,,,,,
2023-01-06,15.399999618530273,15.399999618530273,15.399999618530273,15.399999618530273,15.399999618530273,0,,,,,,,,
2023-01-09,16.15999984741211,16.15999984741211,16.15999984741211,16.15999984741211,16.15999984741211,201,,,,,,,,
2023-01-10,16.170000076293945,16.170000076293945,15.40999984741211,15.40999984741211,15.40999984741211,1100,,,,,,,,
2023-01-11,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0,,,,,,,,
2023-01-12,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0,,,,,,,,
2023-01-13,16.040000915527344,17.209999084472656,16.040000915527344,17.209999084472656,17.209999084472656,1369,,,,,,,,
2023-01-17,18.5,18.5,18.360000610351562,18.360000610351562,18.360000610351562,1403,,,,,,,,
2023-01-18,19.0,19.559999465942383,19.0,19.5,19.5,2681,,,,,,,,
2023-01-19,19.5,19.5,19.5,19.5,19.5,0,,,,,,,,
2023-01-20,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,571,,,,,,,,
2023-01-23,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,,,,,,,,
2023-01-24,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,,,,,,,,
2023-01-25,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,,,,,,,,
2023-01-26,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,100,,,,,,,,
2023-01-27,17.729999542236328,17.920000076293945,17.09000015258789,17.920000076293945,17.920000076293945,500,,,,,,,,
2023-01-30,17.940000534057617,21.676000595092773,17.940000534057617,21.5,21.5,7967,,,,,,,,
2023-01-31,21.5,21.5,21.5,21.5,21.5,0,,,,,,,,
2023-02-01,21.5,21.5,21.5,21.5,21.5,0,,,,,,,,
2023-02-02,21.5,21.5,21.5,21.5,21.5,0,,,,,,,,
2023-02-03,19.370100021362305,19.370100021362305,19.370100021362305,19.370100021362305,19.370100021362305,210,,,,,,,,
2023-02-06,18.260000228881836,20.37689971923828,18.229999542236328,20.37689971923828,20.37689971923828,2400,,,,,,,,
2023-02-07,20.239599227905273,20.3700008392334,20.239599227905273,20.31599998474121,20.31599998474121,7200,,,,,,,,
2023-02-08,20.31999969482422,21.0,20.31999969482422,21.0,21.0,3401,,,,,,,,
2023-02-09,21.469999313354492,23.0,20.92970085144043,23.0,23.0,4496,,,,,,,,
2023-02-10,23.0,23.0,23.0,23.0,23.0,0,,,,,,,,
2023-02-13,23.0,23.489999771118164,23.0,23.200000762939453,23.200000762939453,2901,,,,,,,,
2023-02-14,22.0,22.0,20.0,20.1200008392334,20.1200008392334,4522,,,,,,,,
2023-02-15,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,,,,,,,,
2023-02-16,21.5,23.200000762939453,21.5,23.149999618530273,23.149999618530273,5451,,,,,,,,
2023-02-17,23.149999618530273,23.150100708007812,23.149999618530273,23.149999618530273,23.149999618530273,1895,,,,,,,,
2023-02-21,23.239999771118164,23.239999771118164,23.030000686645508,23.030000686645508,23.030000686645508,1027,,,,,,,,
2023-02-22,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,,,,,,,,
2023-02-23,23.040000915527344,23.75,23.040000915527344,23.5,23.5,10201,,,,,,,,
2023-02-24,23.5,23.5,23.5,23.5,23.5,0,,,,,,,,
2023-02-27,23.5,23.5,23.5,23.5,23.5,0,,,,,,,,
2023-02-28,22.510000228881836,23.387100219726562,21.34000015258789,21.34000015258789,21.34000015258789,9900,,,,,,,,
2023-03-01,23.0,23.332300186157227,22.3799991607666,22.600000381469727,22.600000381469727,3504,,,,,,,,
2023-03-02,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0,,,,,,,,
2023-03-03,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0,,,,,,,,
2023-03-06,23.049999237060547,23.26729965209961,23.0,23.26729965209961,23.26729965209961,1049,,,,,,,,
2023-03-07,23.0,23.25,23.0,23.000099182128906,23.000099182128906,2988,,,,,,,,
2023-03-08,23.0,23.489599227905273,22.309999465942383,22.309999465942383,22.309999465942383,3919,,,,,,,,
2023-03-09,23.010000228881836,23.045000076293945,23.0,23.000099182128906,23.000099182128906,3843,,,,,,,,
2023-03-10,23.000099182128906,23.000099182128906,23.000099182128906,23.000099182128906,23.000099182128906,0,,,,,,,,
2023-03-13,23.000099182128906,23.000099182128906,23.000099182128906,23.000099182128906,23.000099182128906,0,,,,,,,,
2023-03-14,22.489999771118164,22.489999771118164,21.350000381469727,21.420000076293945,21.420000076293945,1706,,,,,,,,
2023-03-15,21.079999923706055,21.079999923706055,20.0,20.0,20.0,3212,,,,,,,,
2023-03-16,22.0,22.380399703979492,22.0,22.0,22.0,2698,,,,,,,,
2023-03-17,20.690000534057617,21.700000762939453,20.690000534057617,21.100000381469727,21.100000381469727,2651,,,,,,,,
2023-03-20,21.950000762939453,22.0,21.950000762939453,22.0,22.0,2091,,,,,,,,
2023-03-21,22.25,22.299999237060547,22.25,22.25,22.25,1556,,,,,,,,
2023-03-22,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,148,,,,,,,,
2023-03-23,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,0,,,,,,,,
2023-03-24,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,0,,,,,,,,
2023-03-27,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,0,,,,,,,,
2023-03-28,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,0,,,,,,,,
2023-03-29,22.267000198364258,22.267000198364258,20.1299991607666,20.925100326538086,20.925100326538086,3369,,,,,,,,
2023-03-30,20.925100326538086,20.925100326538086,20.925100326538086,20.925100326538086,20.925100326538086,0,,,,,,,,
2023-03-31,20.299999237060547,21.81999969482422,20.299999237060547,21.5,21.5,1522,,,,,,,,
2023-04-03,21.5,21.5,21.5,21.5,21.5,0,,,,,,,,
2023-04-04,22.5,22.5,22.5,22.5,22.5,204,,,,,,,,
2023-04-05,22.5,22.5,22.5,22.5,22.5,0,,,,,,,,
2023-04-06,22.5,22.5,22.5,22.5,22.5,0,,,,,,,,
2023-04-10,22.5,22.5,22.5,22.5,22.5,0,,,,,,,,
2023-04-11,22.5,22.5,22.5,22.5,22.5,0,,,,,,,,
2023-04-12,22.0,22.000099182128906,21.8700008392334,21.8700008392334,21.8700008392334,728,,,,,,,,
2023-04-13,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,0,,,,,,,,
2023-04-14,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,0,,,,,,,,
2023-04-17,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,0,,,,,,,,
2023-04-18,21.299999237060547,21.31999969482422,21.25,21.25,21.25,863,,,,,,,,
2023-04-19,21.25,21.25,21.25,21.25,21.25,0,,,,,,,,
2023-04-20,21.260000228881836,22.360000610351562,21.25,22.360000610351562,22.360000610351562,1147,,,,,,,,
2023-04-21,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0,,,,,,,,
2023-04-24,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0,,,,,,,,
2023-04-25,21.329999923706055,21.360000610351562,21.299999237060547,21.299999237060547,21.299999237060547,1556,,,,,,,,
2023-04-26,21.309999465942383,21.309999465942383,21.25,21.25,21.25,1805,,,,,,,,
2023-04-27,21.270000457763672,21.2810001373291,19.1299991607666,19.239999771118164,19.239999771118164,5337,,,,,,,,
2023-04-28,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,364,,,,,,,,
2023-05-01,19.09000015258789,19.600000381469727,19.09000015258789,19.579999923706055,19.579999923706055,719,,,,,,,,
2023-05-02,20.0,20.0,20.0,20.0,20.0,205,,,,,,,,
2023-05-03,20.5,20.5,20.5,20.5,20.5,112,,,,,,,,
2023-05-04,21.049999237060547,21.049999237060547,19.110000610351562,19.110000610351562,19.110000610351562,6006,,,,,,,,
2023-05-05,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,0,,,,,,,,
2023-05-08,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,0,,,,,,,,
2023-05-09,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,19.110000610351562,0,,,,,,,,
2023-05-10,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,200,,,,,,,,
2023-05-11,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,,,,,,,,
2023-05-12,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,,,,,,,,
2023-05-15,20.0,20.0,20.0,20.0,20.0,500,,,,,,,,
2023-05-16,20.0,20.0,20.0,20.0,20.0,732,,,,,,,,
2023-05-17,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-18,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-19,20.000099182128906,20.000099182128906,20.000099182128906,20.000099182128906,20.000099182128906,1001,,,,,,,,
2023-05-22,20.000099182128906,20.000099182128906,20.000099182128906,20.000099182128906,20.000099182128906,0,,,,,,,,
2023-05-23,20.0,20.25,20.0,20.0,20.0,1743,,,,,,,,
2023-05-24,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-25,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-26,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-30,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-05-31,20.0,20.0,20.0,20.0,20.0,0,,,,,,,,
2023-06-01,19.999799728393555,20.4950008392334,19.989999771118164,20.0,20.0,1900,,,,,,,,
2023-06-02,20.0,20.000099182128906,19.1200008392334,19.1200008392334,19.1200008392334,1176,,,,,,,,
2023-06-05,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,174,,,,,,,,
2023-06-06,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,,,,,,,,
2023-06-07,19.5,20.399999618530273,19.5,20.399999618530273,20.399999618530273,1384,,,,,,,,
2023-06-08,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,0,,,,,,,,
2023-06-09,19.940000534057617,19.979999542236328,19.940000534057617,19.979999542236328,19.979999542236328,431,,,,,,,,
2023-06-12,19.961000442504883,20.56999969482422,19.5,20.56999969482422,20.56999969482422,4984,,,,,,,,
2023-06-13,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,0,,,,,,,,
2023-06-14,21.0,21.0,21.0,21.0,21.0,730,,,,,,,,
2023-06-15,21.0,21.0,21.0,21.0,21.0,0,,,,,,,,
2023-06-16,21.0,21.0,21.0,21.0,21.0,0,,,,,,,,
2023-06-20,21.44099998474121,21.52910041809082,21.0,21.0,21.0,5901,,,,,,,,
