date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SSTK')","('high', 'SSTK')","('low', 'SSTK')","('close', 'SSTK')","('adj_close', 'SSTK')","('volume', 'SSTK')","('currency', '')"
2020-06-11,36.18000030517578,36.83000183105469,36.16999816894531,36.18000030517578,31.104772567749023,273100,,,,,,,,
2020-06-12,37.0099983215332,37.04999923706055,34.939998626708984,35.38999938964844,30.425594329833984,240800,,,,,,,,
2020-06-15,34.65999984741211,36.2400016784668,34.560001373291016,35.869998931884766,30.8382625579834,160400,,,,,,,,
2020-06-16,36.86000061035156,37.119998931884766,35.91999816894531,36.47999954223633,31.362686157226562,209900,,,,,,,,
2020-06-17,36.540000915527344,37.47999954223633,36.060001373291016,37.11000061035156,31.904325485229492,233700,,,,,,,,
2020-06-18,36.88999938964844,37.189998626708984,35.95000076293945,36.06999969482422,31.010202407836914,131300,,,,,,,,
2020-06-19,36.349998474121094,36.77000045776367,35.439998626708984,35.47999954223633,30.502971649169922,292000,,,,,,,,
2020-06-22,35.31999969482422,35.959999084472656,35.060001373291016,35.880001068115234,30.846866607666016,162300,,,,,,,,
2020-06-23,36.099998474121094,36.310001373291016,35.779998779296875,36.0099983215332,30.958627700805664,178500,,,,,,,,
2020-06-24,35.7599983215332,36.15999984741211,35.130001068115234,35.16999816894531,30.2364501953125,125400,,,,,,,,
2020-06-25,35.119998931884766,35.45000076293945,34.13999938964844,34.81999969482422,29.9355525970459,146600,,,,,,,,
2020-06-26,34.599998474121094,34.869998931884766,33.56999969482422,33.650001525878906,28.929676055908203,352200,,,,,,,,
2020-06-29,33.849998474121094,34.709999084472656,33.45000076293945,34.709999084472656,29.840984344482422,176500,,,,,,,,
2020-06-30,34.4900016784668,35.290000915527344,34.4900016784668,34.970001220703125,30.064517974853516,295800,,,,,,,,
2020-07-01,34.959999084472656,36.459999084472656,34.7400016784668,36.13999938964844,31.070388793945312,302700,,,,,,,,
2020-07-02,36.58000183105469,36.970001220703125,36.25,36.58000183105469,31.44865608215332,199000,,,,,,,,
2020-07-06,37.04999923706055,37.45000076293945,36.709999084472656,37.25,32.024681091308594,219500,,,,,,,,
2020-07-07,37.04999923706055,37.93000030517578,36.79999923706055,37.2599983215332,32.03327178955078,179300,,,,,,,,
2020-07-08,37.279998779296875,37.290000915527344,36.619998931884766,36.959999084472656,31.775362014770508,170800,,,,,,,,
2020-07-09,37.13999938964844,37.619998931884766,36.599998474121094,37.45000076293945,32.19662857055664,143700,,,,,,,,
2020-07-10,37.56999969482422,37.56999969482422,36.849998474121094,37.2599983215332,32.03327178955078,102600,,,,,,,,
2020-07-13,37.849998474121094,38.59000015258789,37.119998931884766,37.130001068115234,31.921512603759766,193800,,,,,,,,
2020-07-14,37.02000045776367,37.099998474121094,36.09000015258789,36.630001068115234,31.491655349731445,180300,,,,,,,,
2020-07-15,37.220001220703125,37.79999923706055,37.060001373291016,37.779998779296875,32.48032760620117,163500,,,,,,,,
2020-07-16,37.689998626708984,37.90999984741211,37.349998474121094,37.869998931884766,32.557708740234375,126000,,,,,,,,
2020-07-17,37.93000030517578,38.0099983215332,37.470001220703125,37.4900016784668,32.23102569580078,153500,,,,,,,,
2020-07-20,37.310001373291016,38.25,37.310001373291016,38.119998931884766,32.772640228271484,152600,,,,,,,,
2020-07-21,38.65999984741211,39.220001220703125,38.34000015258789,39.02000045776367,33.54639434814453,243700,,,,,,,,
2020-07-22,38.91999816894531,38.9900016784668,38.29999923706055,38.709999084472656,33.27988052368164,168100,,,,,,,,
2020-07-23,39.65999984741211,41.040000915527344,39.349998474121094,40.7599983215332,35.04229736328125,218400,,,,,,,,
2020-07-24,40.720001220703125,41.79999923706055,40.40999984741211,41.70000076293945,35.85045623779297,168800,,,,,,,,
2020-07-27,41.959999084472656,43.58000183105469,41.959999084472656,43.400001525878906,37.311973571777344,324500,,,,,,,,
2020-07-28,45.0,52.93000030517578,44.5,51.060001373291016,43.897464752197266,1413800,,,,,,,,
2020-07-29,50.4900016784668,52.61000061035156,50.400001525878906,52.029998779296875,44.73139572143555,431900,,,,,,,,
2020-07-30,50.75,53.97999954223633,50.70000076293945,53.880001068115234,46.32187271118164,403300,,,,,,,,
2020-07-31,54.20000076293945,54.81999969482422,53.2599983215332,54.34000015258789,46.717342376708984,558500,,,,,,,,
2020-08-03,54.310001373291016,55.150001525878906,53.7400016784668,54.86000061035156,47.164398193359375,473500,,,,,,,,
2020-08-04,54.86000061035156,56.13999938964844,54.060001373291016,54.439998626708984,46.803314208984375,443200,,,,,,,,
2020-08-05,54.279998779296875,59.45000076293945,54.279998779296875,58.41999816894531,50.22502899169922,544000,,,,,,,,
2020-08-06,58.060001373291016,58.060001373291016,55.81999969482422,57.15999984741211,49.141761779785156,204200,,,,,,,,
2020-08-07,56.75,58.900001525878906,56.75,57.790000915527344,49.683387756347656,180900,,,,,,,,
2020-08-10,57.79999923706055,58.27000045776367,56.56999969482422,57.16999816894531,49.150360107421875,221700,,,,,,,,
2020-08-11,53.599998474121094,54.66999816894531,47.650001525878906,48.88999938964844,42.03185272216797,1360300,,,,,,,,
2020-08-12,50.470001220703125,51.7400016784668,48.09000015258789,48.43000030517578,41.63639450073242,2121000,,,,,,,,
2020-08-13,48.41999816894531,48.72999954223633,46.34000015258789,48.06999969482422,41.32688903808594,688800,,,,,,,,
2020-08-14,48.06999969482422,48.900001525878906,47.83000183105469,48.029998779296875,41.292503356933594,374300,,,,,,,,
2020-08-17,48.5099983215332,48.5099983215332,47.38999938964844,48.029998779296875,41.292503356933594,246700,,,,,,,,
2020-08-18,47.84000015258789,48.58000183105469,47.5,48.0,41.26670455932617,538500,,,,,,,,
2020-08-19,48.15999984741211,48.90999984741211,47.43000030517578,48.75,41.911495208740234,405300,,,,,,,,
2020-08-20,48.349998474121094,49.65999984741211,47.90999984741211,49.38999938964844,42.461708068847656,393300,,,,,,,,
2020-08-21,49.41999816894531,50.13999938964844,48.900001525878906,49.2400016784668,42.332767486572266,267100,,,,,,,,
2020-08-24,49.58000183105469,50.0,48.56999969482422,49.130001068115234,42.238189697265625,226200,,,,,,,,
2020-08-25,49.0099983215332,49.72999954223633,48.880001068115234,49.45000076293945,42.51329803466797,147900,,,,,,,,
2020-08-26,49.65999984741211,49.90999984741211,49.29999923706055,49.470001220703125,42.53050231933594,154000,,,,,,,,
2020-08-27,49.56999969482422,49.70000076293945,48.130001068115234,48.290000915527344,41.516021728515625,239800,,,,,,,,
2020-08-28,50.279998779296875,51.470001220703125,49.86000061035156,50.0,42.986148834228516,285800,,,,,,,,
2020-08-31,49.70000076293945,50.41999816894531,49.18000030517578,50.31999969482422,43.26125717163086,234200,,,,,,,,
2020-09-01,51.0,51.86000061035156,50.7400016784668,51.77000045776367,44.50785827636719,273900,,,,,,,,
2020-09-02,51.77000045776367,51.880001068115234,50.02000045776367,50.970001220703125,43.96445846557617,286700,,,,,,,,
2020-09-03,50.439998626708984,50.439998626708984,47.470001220703125,47.93000030517578,41.34227752685547,466500,,,,,,,,
2020-09-04,48.0,48.47999954223633,45.70000076293945,47.650001525878906,41.10076141357422,377500,,,,,,,,
2020-09-08,46.650001525878906,48.880001068115234,46.650001525878906,48.099998474121094,41.488914489746094,370300,,,,,,,,
2020-09-09,48.869998931884766,49.56999969482422,48.20000076293945,49.04999923706055,42.308345794677734,360800,,,,,,,,
2020-09-10,49.4900016784668,50.13999938964844,48.5,48.5099983215332,41.842559814453125,279100,,,,,,,,
2020-09-11,48.9900016784668,49.279998779296875,47.970001220703125,48.56999969482422,41.894317626953125,303000,,,,,,,,
2020-09-14,48.91999816894531,49.88999938964844,48.83000183105469,49.18000030517578,42.420475006103516,238300,,,,,,,,
2020-09-15,49.720001220703125,50.709999084472656,49.13999938964844,50.65999984741211,43.69705581665039,319400,,,,,,,,
2020-09-16,50.65999984741211,52.52000045776367,50.47999954223633,52.04999923706055,44.8960075378418,430400,,,,,,,,
2020-09-17,51.09000015258789,52.45000076293945,50.29999923706055,52.349998474121094,45.1547737121582,347100,,,,,,,,
2020-09-18,52.959999084472656,54.4900016784668,52.58000183105469,53.52000045776367,46.16396713256836,1172200,,,,,,,,
2020-09-21,52.630001068115234,53.13999938964844,50.4900016784668,51.72999954223633,44.61998748779297,342500,,,,,,,,
2020-09-22,52.0,53.33000183105469,50.369998931884766,53.029998779296875,45.74131393432617,329800,,,,,,,,
2020-09-23,52.689998626708984,53.16999816894531,52.02000045776367,52.45000076293945,45.241024017333984,347200,,,,,,,,
2020-09-24,52.34000015258789,52.34000015258789,50.189998626708984,50.529998779296875,43.58491897583008,259100,,,,,,,,
2020-09-25,50.779998779296875,52.2400016784668,50.34000015258789,52.13999938964844,44.9736328125,257400,,,,,,,,
2020-09-28,52.38999938964844,52.56999969482422,51.470001220703125,52.040000915527344,44.88737869262695,193000,,,,,,,,
2020-09-29,53.81999969482422,54.349998474121094,52.630001068115234,53.400001525878906,46.06046676635742,324200,,,,,,,,
2020-09-30,53.25,53.25,51.619998931884766,52.040000915527344,44.88737869262695,283500,,,,,,,,
2020-10-01,52.290000915527344,53.61000061035156,51.9900016784668,53.209999084472656,45.89657211303711,323800,,,,,,,,
2020-10-02,52.08000183105469,53.209999084472656,51.40999984741211,52.40999984741211,45.206520080566406,371600,,,,,,,,
2020-10-05,53.02000045776367,53.84000015258789,52.04999923706055,53.47999954223633,46.129451751708984,200300,,,,,,,,
2020-10-06,53.38999938964844,56.400001525878906,52.939998626708984,55.400001525878906,47.78556823730469,728200,,,,,,,,
2020-10-07,55.65999984741211,57.93000030517578,55.65999984741211,57.84000015258789,49.89020538330078,468700,,,,,,,,
2020-10-08,58.0,58.43000030517578,56.619998931884766,56.93000030517578,49.10528564453125,277000,,,,,,,,
2020-10-09,57.439998626708984,58.45000076293945,57.11000061035156,58.2599983215332,50.25246810913086,200200,,,,,,,,
2020-10-12,58.5099983215332,59.5,57.90999984741211,59.34000015258789,51.18403625488281,290200,,,,,,,,
2020-10-13,59.119998931884766,60.09000015258789,57.7599983215332,59.900001525878906,51.66706848144531,154800,,,,,,,,
2020-10-14,60.099998474121094,60.5099983215332,59.33000183105469,60.189998626708984,51.91720199584961,215500,,,,,,,,
2020-10-15,59.72999954223633,60.439998626708984,59.099998474121094,60.380001068115234,52.08110046386719,240900,,,,,,,,
2020-10-16,60.41999816894531,61.369998931884766,59.93000030517578,60.959999084472656,52.58137893676758,305900,,,,,,,,
2020-10-19,61.09000015258789,61.72999954223633,60.22999954223633,60.34000015258789,52.04658889770508,226800,,,,,,,,
2020-10-20,60.529998779296875,61.9900016784668,60.02000045776367,61.54999923706055,53.09028625488281,351900,,,,,,,,
2020-10-21,62.0,62.58000183105469,59.72999954223633,60.209999084472656,51.9344596862793,204700,,,,,,,,
2020-10-22,60.34000015258789,60.91999816894531,59.4900016784668,60.31999969482422,52.02934646606445,187400,,,,,,,,
2020-10-23,61.709999084472656,62.869998931884766,61.619998931884766,62.720001220703125,54.09947204589844,334400,,,,,,,,
2020-10-26,62.08000183105469,62.720001220703125,60.849998474121094,62.27000045776367,53.71133041381836,415400,,,,,,,,
2020-10-27,67.91999816894531,70.5999984741211,65.9000015258789,69.62999725341797,60.05973434448242,911100,,,,,,,,
2020-10-28,70.44000244140625,71.44000244140625,68.44999694824219,69.62999725341797,60.05973434448242,380900,,,,,,,,
2020-10-29,69.62999725341797,70.05999755859375,67.06999969482422,67.0999984741211,57.877464294433594,415500,,,,,,,,
2020-10-30,66.58000183105469,67.58000183105469,64.87999725341797,65.44999694824219,56.454246520996094,456400,,,,,,,,
2020-11-02,65.76000213623047,65.8499984741211,63.310001373291016,64.76000213623047,55.85908889770508,507700,,,,,,,,
2020-11-03,64.83999633789062,66.76000213623047,64.08999633789062,66.08999633789062,57.00627517700195,485100,,,,,,,,
2020-11-04,65.95999908447266,68.62999725341797,65.95999908447266,67.7699966430664,58.45537185668945,216800,,,,,,,,
2020-11-05,68.75,70.52999877929688,68.62000274658203,70.18000030517578,60.53413009643555,207300,,,,,,,,
2020-11-06,70.18000030517578,71.97000122070312,69.5199966430664,70.87000274658203,61.129302978515625,191700,,,,,,,,
2020-11-09,71.29000091552734,71.61000061035156,68.88999938964844,69.66000366210938,60.08561325073242,279900,,,,,,,,
2020-11-10,69.6500015258789,69.66999816894531,66.5,66.9000015258789,57.7049560546875,397300,,,,,,,,
2020-11-11,67.81999969482422,69.04000091552734,67.52999877929688,68.73999786376953,59.29206085205078,538600,,,,,,,,
2020-11-12,69.37000274658203,70.29000091552734,67.45999908447266,67.77999877929688,58.46400451660156,252100,,,,,,,,
2020-11-13,68.22000122070312,69.2300033569336,67.48999786376953,68.22000122070312,58.84352493286133,164500,,,,,,,,
2020-11-16,68.0,69.02999877929688,67.56999969482422,68.9000015258789,59.43007278442383,222100,,,,,,,,
2020-11-17,69.27999877929688,70.55999755859375,68.30000305175781,69.91000366210938,60.30125427246094,232300,,,,,,,,
2020-11-18,69.62999725341797,69.8499984741211,68.1500015258789,68.26000213623047,58.87803649902344,306900,,,,,,,,
2020-11-19,68.26000213623047,69.11000061035156,67.66000366210938,69.0,59.51631546020508,157500,,,,,,,,
2020-11-20,69.0,69.45999908447266,68.44000244140625,69.0,59.51631546020508,278200,,,,,,,,
2020-11-23,69.66000366210938,69.95999908447266,68.51000213623047,68.58000183105469,59.154048919677734,266600,,,,,,,,
2020-11-24,68.56999969482422,69.2699966430664,67.26000213623047,67.81999969482422,58.49850082397461,211900,,,,,,,,
2020-11-25,67.81999969482422,68.7300033569336,67.05999755859375,67.25,58.00685119628906,272400,,,,,,,,
2020-11-27,67.31999969482422,68.69000244140625,67.22000122070312,68.5999984741211,59.171302795410156,105100,,,,,,,,
2020-11-30,68.62999725341797,69.41999816894531,67.27999877929688,68.76000213623047,59.309303283691406,408400,,,,,,,,
2020-12-01,70.05000305175781,73.6500015258789,68.55000305175781,70.44000244140625,60.758399963378906,1236400,,,,,,,,
2020-12-02,70.72000122070312,73.62000274658203,69.54000091552734,72.56999969482422,62.74707794189453,845100,,,,,,,,
2020-12-03,72.87000274658203,73.02999877929688,70.19999694824219,72.0199966430664,62.27152633666992,351600,,,,,,,,
2020-12-04,71.87000274658203,74.26000213623047,71.2699966430664,73.19000244140625,63.28315734863281,362300,,,,,,,,
2020-12-07,73.2300033569336,73.43000030517578,71.0999984741211,71.4800033569336,61.80461120605469,282300,,,,,,,,
2020-12-08,71.26000213623047,71.5,69.51000213623047,70.12999725341797,60.63735580444336,421400,,,,,,,,
2020-12-09,70.33000183105469,71.31999969482422,65.83000183105469,66.87000274658203,57.81861877441406,561400,,,,,,,,
2020-12-10,66.4800033569336,69.25,66.19000244140625,68.66000366210938,59.3663330078125,288200,,,,,,,,
2020-12-11,68.58000183105469,69.4800033569336,67.0,67.58000183105469,58.43251419067383,234300,,,,,,,,
2020-12-14,68.27999877929688,69.08999633789062,66.68000030517578,66.70999908447266,57.68027114868164,320900,,,,,,,,
2020-12-15,66.97000122070312,68.5999984741211,66.97000122070312,68.16999816894531,58.942665100097656,278900,,,,,,,,
