date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NICE')","('high', 'NICE')","('low', 'NICE')","('close', 'NICE')","('adj_close', 'NICE')","('volume', 'NICE')","('currency', '')"
2020-06-22,193.42999267578125,197.89999389648438,193.42999267578125,196.74000549316406,196.74000549316406,566700,,,,,,,,
2020-06-23,198.50999450683594,198.99000549316406,195.1699981689453,196.67999267578125,196.67999267578125,395200,,,,,,,,
2020-06-24,194.0399932861328,198.30999755859375,190.9199981689453,193.07000732421875,193.07000732421875,281100,,,,,,,,
2020-06-25,192.64999389648438,196.32000732421875,191.69000244140625,194.72000122070312,194.72000122070312,178300,,,,,,,,
2020-06-26,190.4199981689453,193.52000427246094,189.50999450683594,190.6199951171875,190.6199951171875,286500,,,,,,,,
2020-06-29,189.27000427246094,189.27000427246094,182.74000549316406,185.6199951171875,185.6199951171875,330100,,,,,,,,
2020-06-30,184.6699981689453,189.63999938964844,184.27999877929688,189.24000549316406,189.24000549316406,244000,,,,,,,,
2020-07-01,187.85000610351562,191.36000061035156,187.67999267578125,187.67999267578125,187.67999267578125,235800,,,,,,,,
2020-07-02,189.85000610351562,190.58999633789062,188.3300018310547,188.4600067138672,188.4600067138672,218600,,,,,,,,
2020-07-06,189.30999755859375,189.86000061035156,187.16000366210938,187.6199951171875,187.6199951171875,443300,,,,,,,,
2020-07-07,186.4600067138672,191.13999938964844,186.44000244140625,186.85000610351562,186.85000610351562,273000,,,,,,,,
2020-07-08,188.41000366210938,189.08999633789062,186.16000366210938,187.91000366210938,187.91000366210938,160300,,,,,,,,
2020-07-09,191.8000030517578,194.2100067138672,189.67999267578125,192.7100067138672,192.7100067138672,219700,,,,,,,,
2020-07-10,191.8800048828125,194.3300018310547,191.19000244140625,194.3000030517578,194.3000030517578,211100,,,,,,,,
2020-07-13,195.8800048828125,202.42999267578125,195.8000030517578,198.25,198.25,682300,,,,,,,,
2020-07-14,196.25,199.14999389648438,194.49000549316406,197.14999389648438,197.14999389648438,413100,,,,,,,,
2020-07-15,198.39999389648438,199.39999389648438,197.00999450683594,198.25999450683594,198.25999450683594,302100,,,,,,,,
2020-07-16,197.02000427246094,199.86000061035156,196.22000122070312,199.8000030517578,199.8000030517578,203200,,,,,,,,
2020-07-17,201.02999877929688,202.72999572753906,199.42999267578125,200.25999450683594,200.25999450683594,189300,,,,,,,,
2020-07-20,200.3699951171875,206.5,200.10000610351562,205.5,205.5,172500,,,,,,,,
2020-07-21,206.5,206.5,201.6300048828125,201.7899932861328,201.7899932861328,130900,,,,,,,,
2020-07-22,202.8699951171875,205.72999572753906,202.3699951171875,203.67999267578125,203.67999267578125,216200,,,,,,,,
2020-07-23,204.67999267578125,205.7899932861328,199.13999938964844,200.5399932861328,200.5399932861328,142400,,,,,,,,
2020-07-24,198.1699981689453,201.32000732421875,196.2100067138672,199.9199981689453,199.9199981689453,229100,,,,,,,,
2020-07-27,198.47999572753906,202.0800018310547,198.47999572753906,200.86000061035156,200.86000061035156,173900,,,,,,,,
2020-07-28,199.5800018310547,200.8300018310547,198.8000030517578,199.77000427246094,199.77000427246094,180800,,,,,,,,
2020-07-29,201.19000244140625,206.0500030517578,200.9499969482422,205.0,205.0,200100,,,,,,,,
2020-07-30,204.4199981689453,205.49000549316406,202.36000061035156,205.07000732421875,205.07000732421875,95000,,,,,,,,
2020-07-31,206.10000610351562,206.10000610351562,203.60000610351562,205.24000549316406,205.24000549316406,148700,,,,,,,,
2020-08-03,204.61000061035156,204.72999572753906,201.8699951171875,202.33999633789062,202.33999633789062,231300,,,,,,,,
2020-08-04,202.0399932861328,208.2899932861328,202.0399932861328,208.0399932861328,208.0399932861328,204700,,,,,,,,
2020-08-05,207.52999877929688,210.9199981689453,207.1999969482422,209.32000732421875,209.32000732421875,288800,,,,,,,,
2020-08-06,226.16000366210938,228.5399932861328,220.14999389648438,224.85000610351562,224.85000610351562,440500,,,,,,,,
2020-08-07,223.42999267578125,226.41000366210938,215.4499969482422,217.99000549316406,217.99000549316406,379700,,,,,,,,
2020-08-10,217.64999389648438,218.44000244140625,213.22000122070312,216.1300048828125,216.1300048828125,233900,,,,,,,,
2020-08-11,214.11000061035156,218.50999450683594,213.0,215.6699981689453,215.6699981689453,217500,,,,,,,,
2020-08-12,216.0,221.97000122070312,215.8800048828125,220.10000610351562,220.10000610351562,147300,,,,,,,,
2020-08-13,218.55999755859375,223.3800048828125,217.5500030517578,220.66000366210938,220.66000366210938,129100,,,,,,,,
2020-08-14,221.99000549316406,222.41000366210938,220.00999450683594,220.3699951171875,220.3699951171875,77400,,,,,,,,
2020-08-17,221.3000030517578,223.44000244140625,220.9499969482422,222.82000732421875,222.82000732421875,74600,,,,,,,,
2020-08-18,221.7100067138672,224.22999572753906,221.5800018310547,223.50999450683594,223.50999450683594,109600,,,,,,,,
2020-08-19,221.77999877929688,223.4499969482422,220.8699951171875,221.39999389648438,221.39999389648438,120200,,,,,,,,
2020-08-20,218.92999267578125,223.9499969482422,218.8300018310547,223.83999633789062,223.83999633789062,124300,,,,,,,,
2020-08-21,223.4499969482422,225.91000366210938,222.9199981689453,225.3699951171875,225.3699951171875,133700,,,,,,,,
2020-08-24,220.0,224.1300048828125,213.50999450683594,217.58999633789062,217.58999633789062,794200,,,,,,,,
2020-08-25,221.36000061035156,225.6300048828125,221.02000427246094,221.9199981689453,221.9199981689453,485100,,,,,,,,
2020-08-26,225.2100067138672,237.11000061035156,224.38999938964844,236.02000427246094,236.02000427246094,473700,,,,,,,,
2020-08-27,235.5,238.35000610351562,233.69000244140625,235.80999755859375,235.80999755859375,378900,,,,,,,,
2020-08-28,237.36000061035156,238.16000366210938,228.83999633789062,230.1199951171875,230.1199951171875,195100,,,,,,,,
2020-08-31,229.44000244140625,230.55999755859375,227.2899932861328,229.85000610351562,229.85000610351562,118200,,,,,,,,
2020-09-01,229.1199951171875,234.97000122070312,229.1199951171875,233.9600067138672,233.9600067138672,219700,,,,,,,,
2020-09-02,233.1999969482422,234.3699951171875,227.75,230.5800018310547,230.5800018310547,288200,,,,,,,,
2020-09-03,225.49000549316406,225.49000549316406,218.07000732421875,222.41000366210938,222.41000366210938,328000,,,,,,,,
2020-09-04,221.7100067138672,222.6999969482422,213.83999633789062,220.74000549316406,220.74000549316406,273100,,,,,,,,
2020-09-08,213.86000061035156,216.6699981689453,211.17999267578125,214.4499969482422,214.4499969482422,280200,,,,,,,,
2020-09-09,217.2100067138672,220.75,215.52000427246094,220.64999389648438,220.64999389648438,208300,,,,,,,,
2020-09-10,218.8300018310547,220.63999938964844,213.6199951171875,213.92999267578125,213.92999267578125,518600,,,,,,,,
2020-09-11,215.99000549316406,216.0,212.27999877929688,212.85000610351562,212.85000610351562,188900,,,,,,,,
2020-09-14,214.44000244140625,214.9499969482422,212.1999969482422,212.25,212.25,186800,,,,,,,,
2020-09-15,212.74000549316406,215.02000427246094,212.39999389648438,214.5399932861328,214.5399932861328,546900,,,,,,,,
2020-09-16,214.60000610351562,218.30999755859375,214.60000610351562,216.9199981689453,216.9199981689453,239900,,,,,,,,
2020-09-17,210.4600067138672,214.38999938964844,209.25999450683594,214.38999938964844,214.38999938964844,309400,,,,,,,,
2020-09-18,218.50999450683594,219.75,214.97000122070312,216.9199981689453,216.9199981689453,217200,,,,,,,,
2020-09-21,213.9199981689453,218.13999938964844,213.32000732421875,217.82000732421875,217.82000732421875,183900,,,,,,,,
2020-09-22,218.88999938964844,225.3300018310547,218.10000610351562,225.17999267578125,225.17999267578125,242500,,,,,,,,
2020-09-23,223.52999877929688,223.69000244140625,216.0,216.60000610351562,216.60000610351562,253500,,,,,,,,
2020-09-24,213.60000610351562,218.83999633789062,212.50999450683594,217.5399932861328,217.5399932861328,494900,,,,,,,,
2020-09-25,219.3699951171875,225.74000549316406,218.1199951171875,223.75999450683594,223.75999450683594,216300,,,,,,,,
2020-09-28,227.97999572753906,228.5500030517578,224.25,224.39999389648438,224.39999389648438,190700,,,,,,,,
2020-09-29,223.55999755859375,226.67999267578125,223.0800018310547,225.97999572753906,225.97999572753906,236900,,,,,,,,
2020-09-30,226.2100067138672,227.38999938964844,224.6699981689453,227.02999877929688,227.02999877929688,359000,,,,,,,,
2020-10-01,228.27000427246094,230.92999267578125,227.02999877929688,230.6999969482422,230.6999969482422,525000,,,,,,,,
2020-10-02,227.11000061035156,231.0,226.14999389648438,227.25,227.25,178100,,,,,,,,
2020-10-05,229.63999938964844,231.6999969482422,229.3000030517578,231.6199951171875,231.6199951171875,93700,,,,,,,,
2020-10-06,229.13999938964844,233.89999389648438,229.00999450683594,231.11000061035156,231.11000061035156,221800,,,,,,,,
2020-10-07,233.8699951171875,234.49000549316406,231.22999572753906,231.8000030517578,231.8000030517578,109900,,,,,,,,
2020-10-08,232.5,232.9199981689453,230.10000610351562,230.3000030517578,230.3000030517578,89200,,,,,,,,
2020-10-09,233.16000366210938,235.99000549316406,232.0500030517578,235.3699951171875,235.3699951171875,177400,,,,,,,,
2020-10-12,237.75,240.5800018310547,236.17999267578125,236.4199981689453,236.4199981689453,197300,,,,,,,,
2020-10-13,237.27999877929688,240.0800018310547,236.30999755859375,237.1199951171875,237.1199951171875,152500,,,,,,,,
2020-10-14,239.2899932861328,239.2899932861328,234.32000732421875,234.9600067138672,234.9600067138672,167100,,,,,,,,
2020-10-15,231.82000732421875,236.3800048828125,231.67999267578125,235.8699951171875,235.8699951171875,111100,,,,,,,,
2020-10-16,237.0399932861328,239.02000427246094,235.9199981689453,236.36000061035156,236.36000061035156,134200,,,,,,,,
2020-10-19,237.64999389648438,238.64999389648438,231.97999572753906,233.0800018310547,233.0800018310547,238100,,,,,,,,
2020-10-20,233.66000366210938,234.8300018310547,231.72000122070312,232.92999267578125,232.92999267578125,160900,,,,,,,,
2020-10-21,231.8699951171875,233.75999450683594,226.00999450683594,227.4600067138672,227.4600067138672,228900,,,,,,,,
2020-10-22,226.9600067138672,227.5500030517578,223.74000549316406,224.9499969482422,224.9499969482422,235300,,,,,,,,
2020-10-23,227.16000366210938,228.67999267578125,223.83999633789062,228.08999633789062,228.08999633789062,146000,,,,,,,,
2020-10-26,224.07000732421875,227.74000549316406,223.63999938964844,227.08999633789062,227.08999633789062,241000,,,,,,,,
2020-10-27,228.0,230.91000366210938,228.0,230.0800018310547,230.0800018310547,121000,,,,,,,,
2020-10-28,228.3300018310547,228.3300018310547,225.77999877929688,226.89999389648438,226.89999389648438,512300,,,,,,,,
2020-10-29,228.64999389648438,230.8300018310547,226.61000061035156,229.0399932861328,229.0399932861328,168400,,,,,,,,
2020-10-30,229.35000610351562,229.77000427246094,223.3000030517578,228.25999450683594,228.25999450683594,363400,,,,,,,,
2020-11-02,228.42999267578125,232.33999633789062,228.08999633789062,229.60000610351562,229.60000610351562,236500,,,,,,,,
2020-11-03,230.2899932861328,237.25999450683594,230.27999877929688,235.6699981689453,235.6699981689453,246100,,,,,,,,
2020-11-04,240.5399932861328,251.19000244140625,240.5399932861328,248.00999450683594,248.00999450683594,313600,,,,,,,,
2020-11-05,251.36000061035156,255.47999572753906,250.9499969482422,253.3000030517578,253.3000030517578,179000,,,,,,,,
2020-11-06,251.6300048828125,254.39999389648438,250.00999450683594,252.50999450683594,252.50999450683594,223400,,,,,,,,
2020-11-09,248.5500030517578,252.0,237.05999755859375,239.22999572753906,239.22999572753906,482800,,,,,,,,
2020-11-10,235.25999450683594,238.11000061035156,230.27000427246094,232.57000732421875,232.57000732421875,485000,,,,,,,,
2020-11-11,232.22999572753906,246.99000549316406,232.22999572753906,246.0,246.0,520400,,,,,,,,
2020-11-12,241.16000366210938,252.60000610351562,240.16000366210938,247.5,247.5,383100,,,,,,,,
2020-11-13,248.5399932861328,248.5399932861328,235.11000061035156,236.44000244140625,236.44000244140625,391900,,,,,,,,
2020-11-16,237.30999755859375,237.30999755859375,230.9199981689453,235.3000030517578,235.3000030517578,334900,,,,,,,,
2020-11-17,233.94000244140625,236.13999938964844,231.38999938964844,232.25999450683594,232.25999450683594,363300,,,,,,,,
2020-11-18,232.27000427246094,234.99000549316406,230.5,233.6999969482422,233.6999969482422,173100,,,,,,,,
2020-11-19,232.3800048828125,238.6300048828125,230.94000244140625,238.0,238.0,343800,,,,,,,,
2020-11-20,239.19000244140625,241.0,236.10000610351562,239.52999877929688,239.52999877929688,198500,,,,,,,,
2020-11-23,238.47000122070312,238.8800048828125,232.5500030517578,235.0,235.0,358100,,,,,,,,
2020-11-24,233.2899932861328,236.55999755859375,233.0,234.66000366210938,234.66000366210938,245400,,,,,,,,
2020-11-25,233.2100067138672,234.63999938964844,232.6199951171875,233.89999389648438,233.89999389648438,293800,,,,,,,,
2020-11-27,235.83999633789062,241.25,235.83999633789062,239.72999572753906,239.72999572753906,142800,,,,,,,,
2020-11-30,239.13999938964844,243.9600067138672,237.52000427246094,243.72000122070312,243.72000122070312,459900,,,,,,,,
2020-12-01,241.52000427246094,242.47000122070312,239.49000549316406,241.8000030517578,241.8000030517578,377800,,,,,,,,
2020-12-02,239.8000030517578,239.80999755859375,237.60000610351562,238.5500030517578,238.5500030517578,420400,,,,,,,,
2020-12-03,238.75,242.66000366210938,237.82000732421875,241.72000122070312,241.72000122070312,193200,,,,,,,,
2020-12-04,243.66000366210938,246.08999633789062,241.82000732421875,243.6999969482422,243.6999969482422,277900,,,,,,,,
2020-12-07,242.44000244140625,244.47999572753906,238.52999877929688,239.63999938964844,239.63999938964844,451900,,,,,,,,
2020-12-08,238.88999938964844,239.9499969482422,238.14999389648438,239.1999969482422,239.1999969482422,354400,,,,,,,,
2020-12-09,240.0,240.72999572753906,237.0399932861328,238.22000122070312,238.22000122070312,321900,,,,,,,,
2020-12-10,237.99000549316406,242.8300018310547,236.61000061035156,242.7100067138672,242.7100067138672,299600,,,,,,,,
2020-12-11,242.60000610351562,243.91000366210938,241.6300048828125,243.07000732421875,243.07000732421875,293600,,,,,,,,
2020-12-14,242.00999450683594,245.50999450683594,241.1699981689453,245.00999450683594,245.00999450683594,277000,,,,,,,,
2020-12-15,246.0,250.5,244.92999267578125,250.0800018310547,250.0800018310547,361500,,,,,,,,
2020-12-16,249.2899932861328,259.6300048828125,249.08999633789062,256.0799865722656,256.0799865722656,459200,,,,,,,,
2020-12-17,258.6700134277344,266.57000732421875,258.6700134277344,264.75,264.75,332300,,,,,,,,
2020-12-18,266.0,273.8699951171875,265.1600036621094,273.54998779296875,273.54998779296875,577700,,,,,,,,
