date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNGD')","('high', 'FNGD')","('low', 'FNGD')","('close', 'FNGD')","('adj_close', 'FNGD')","('volume', 'FNGD')","('currency', '')"
2022-07-07,572.7999877929688,574.0,525.0,530.0,530.0,69700,,,,,,,,
2022-07-08,553.0,555.0,516.7000122070312,536.4000244140625,536.4000244140625,68660,,,,,,,,
2022-07-11,560.4000244140625,609.4000244140625,560.4000244140625,607.2999877929688,607.2999877929688,78140,,,,,,,,
2022-07-12,594.9000244140625,635.4000244140625,586.2999877929688,623.5999755859375,623.5999755859375,68970,,,,,,,,
2022-07-13,666.7999877929688,670.0999755859375,604.9000244140625,615.5999755859375,615.5999755859375,83050,,,,,,,,
2022-07-14,635.5,665.0999755859375,627.4000244140625,638.5,638.5,67360,,,,,,,,
2022-07-15,619.7999877929688,641.5,598.5999755859375,601.9000244140625,601.9000244140625,33870,,,,,,,,
2022-07-18,567.0,604.0,542.030029296875,597.0999755859375,597.0999755859375,66280,,,,,,,,
2022-07-19,571.2000122070312,597.7000122070312,536.4000244140625,539.7999877929688,539.7999877929688,62470,,,,,,,,
2022-07-20,526.4400024414062,537.2999877929688,495.70001220703125,503.70001220703125,503.70001220703125,87450,,,,,,,,
2022-07-21,500.3999938964844,507.79998779296875,466.0,467.0,467.0,86940,,,,,,,,
2022-07-22,479.70001220703125,515.2000122070312,468.0,503.8999938964844,503.8999938964844,88890,,,,,,,,
2022-07-25,507.1000061035156,530.7000122070312,499.79998779296875,518.7999877929688,518.7999877929688,63340,,,,,,,,
2022-07-26,530.0999755859375,565.9000244140625,524.9000244140625,560.5999755859375,560.5999755859375,64360,,,,,,,,
2022-07-27,524.9199829101562,533.2000122070312,464.29998779296875,470.3999938964844,470.3999938964844,142760,,,,,,,,
2022-07-28,476.0,507.5,465.9100036621094,471.70001220703125,471.70001220703125,107800,,,,,,,,
2022-07-29,473.79998779296875,480.0899963378906,447.0,454.29998779296875,454.29998779296875,62920,,,,,,,,
2022-08-01,460.0,469.75,433.20001220703125,453.70001220703125,453.70001220703125,108840,,,,,,,,
2022-08-02,470.3999938964844,471.0,431.5,455.0,455.0,122190,,,,,,,,
2022-08-03,449.5,450.8500061035156,409.79998779296875,414.1000061035156,414.1000061035156,76440,,,,,,,,
2022-08-04,403.82000732421875,417.5,394.1000061035156,400.70001220703125,400.70001220703125,110060,,,,,,,,
2022-08-05,426.1000061035156,433.5,408.70001220703125,425.29998779296875,425.29998779296875,143250,,,,,,,,
2022-08-08,429.3999938964844,438.79998779296875,401.79998779296875,432.6000061035156,432.6000061035156,100260,,,,,,,,
2022-08-09,440.1000061035156,456.0799865722656,437.20001220703125,445.70001220703125,445.70001220703125,88110,,,,,,,,
2022-08-10,410.29998779296875,426.1000061035156,396.70001220703125,397.5,397.5,99730,,,,,,,,
2022-08-11,387.79998779296875,407.6000061035156,371.8999938964844,403.8999938964844,403.8999938964844,82890,,,,,,,,
2022-08-12,399.29998779296875,403.0,375.70001220703125,376.0,376.0,77040,,,,,,,,
2022-08-15,381.20001220703125,385.0,365.79998779296875,369.5,369.5,57980,,,,,,,,
2022-08-16,375.5,388.29998779296875,367.29998779296875,376.8999938964844,376.8999938964844,99550,,,,,,,,
2022-08-17,390.20001220703125,401.79998779296875,381.79998779296875,394.3999938964844,394.3999938964844,87460,,,,,,,,
2022-08-18,395.70001220703125,407.1000061035156,385.79998779296875,392.8999938964844,392.8999938964844,68390,,,,,,,,
2022-08-19,404.0,424.0,400.29998779296875,418.6000061035156,418.6000061035156,92940,,,,,,,,
2022-08-22,439.1000061035156,455.6000061035156,435.20001220703125,452.20001220703125,452.20001220703125,106660,,,,,,,,
2022-08-23,452.1000061035156,461.5799865722656,437.5,449.8999938964844,449.8999938964844,73560,,,,,,,,
2022-08-24,455.20001220703125,457.5,423.20001220703125,437.1000061035156,437.1000061035156,71790,,,,,,,,
2022-08-25,423.0,428.5,396.29998779296875,396.79998779296875,396.79998779296875,77400,,,,,,,,
2022-08-26,391.6000061035156,447.6000061035156,386.3999938964844,447.6000061035156,447.6000061035156,156210,,,,,,,,
2022-08-29,457.8999938964844,466.1000061035156,437.79998779296875,461.70001220703125,461.70001220703125,105920,,,,,,,,
2022-08-30,453.0,504.1000061035156,448.9200134277344,489.70001220703125,489.70001220703125,185890,,,,,,,,
2022-08-31,461.70001220703125,485.5,448.2300109863281,485.5,485.5,119990,,,,,,,,
2022-09-01,501.8999938964844,525.7999877929688,483.3999938964844,485.3999938964844,485.3999938964844,114700,,,,,,,,
2022-09-02,478.0,520.4000244140625,473.6000061035156,513.4000244140625,513.4000244140625,109370,,,,,,,,
2022-09-06,517.2999877929688,550.0999755859375,514.2999877929688,535.7000122070312,535.7000122070312,135450,,,,,,,,
2022-09-07,535.0,539.5999755859375,493.79998779296875,498.3999938964844,498.3999938964844,80290,,,,,,,,
2022-09-08,519.7000122070312,524.2999877929688,490.5,497.0,497.0,168890,,,,,,,,
2022-09-09,483.29998779296875,483.29998779296875,453.29998779296875,456.6000061035156,456.6000061035156,111200,,,,,,,,
2022-09-12,451.8999938964844,452.5,435.79998779296875,436.1000061035156,436.1000061035156,105360,,,,,,,,
2022-09-13,481.79998779296875,524.010009765625,477.29998779296875,522.0,522.0,265710,,,,,,,,
2022-09-14,515.5999755859375,532.7999877929688,504.0,509.6000061035156,509.6000061035156,127670,,,,,,,,
2022-09-15,511.8999938964844,525.7999877929688,487.70001220703125,518.0,518.0,134390,,,,,,,,
2022-09-16,540.0999755859375,556.9000244140625,526.2999877929688,528.7999877929688,528.7999877929688,145350,,,,,,,,
2022-09-19,539.7999877929688,540.5499877929688,507.20001220703125,507.70001220703125,507.70001220703125,107940,,,,,,,,
2022-09-20,521.0,528.7999877929688,498.6499938964844,519.9000244140625,519.9000244140625,144410,,,,,,,,
2022-09-21,521.2999877929688,561.0,498.0,560.2999877929688,560.2999877929688,156750,,,,,,,,
2022-09-22,567.2000122070312,586.7999877929688,554.4000244140625,578.7000122070312,578.7000122070312,120180,,,,,,,,
2022-09-23,596.0999755859375,636.9000244140625,591.9000244140625,613.9000244140625,613.9000244140625,236310,,,,,,,,
2022-09-26,617.2999877929688,625.5,579.0,625.5,625.5,162900,,,,,,,,
2022-09-27,596.5,640.0999755859375,576.2999877929688,623.0999755859375,623.0999755859375,127660,,,,,,,,
2022-09-28,632.7000122070312,636.7999877929688,557.5,567.0,567.0,125150,,,,,,,,
2022-09-29,601.7000122070312,644.2000122070312,597.5,623.2999877929688,623.2999877929688,153080,,,,,,,,
2022-09-30,637.4000244140625,646.0,587.4000244140625,644.7000122070312,644.7000122070312,128010,,,,,,,,
2022-10-03,640.0,661.75,606.2000122070312,621.2000122070312,621.2000122070312,137290,,,,,,,,
2022-10-04,577.2000122070312,585.5,551.2000122070312,563.5,563.5,64820,,,,,,,,
2022-10-05,583.5,613.0,560.2999877929688,571.9000244140625,571.9000244140625,82790,,,,,,,,
2022-10-06,577.5999755859375,586.7000122070312,553.1500244140625,576.5,576.5,91640,,,,,,,,
2022-10-07,612.5,663.5,605.9000244140625,656.0999755859375,656.0999755859375,110660,,,,,,,,
2022-10-10,661.2999877929688,700.7999877929688,657.7000122070312,680.7000122070312,680.7000122070312,119300,,,,,,,,
2022-10-11,699.7999877929688,752.5,692.5,740.2000122070312,740.2000122070312,158270,,,,,,,,
2022-10-12,743.5,757.5,715.7000122070312,736.7000122070312,736.7000122070312,75890,,,,,,,,
2022-10-13,815.5,830.7999877929688,679.0,690.0,690.0,198680,,,,,,,,
2022-10-14,670.7999877929688,772.6300048828125,665.7999877929688,766.0,766.0,164920,,,,,,,,
2022-10-17,712.0999755859375,714.4000244140625,646.0999755859375,659.0999755859375,659.0999755859375,124240,,,,,,,,
2022-10-18,602.5,677.9000244140625,598.0,652.7000122070312,652.7000122070312,106050,,,,,,,,
2022-10-19,655.3900146484375,672.5,614.2999877929688,657.5,657.5,82720,,,,,,,,
2022-10-20,666.4000244140625,677.9000244140625,613.7000122070312,671.0999755859375,671.0999755859375,85590,,,,,,,,
2022-10-21,697.4000244140625,705.5,622.7000122070312,624.4000244140625,624.4000244140625,114430,,,,,,,,
2022-10-24,671.0,724.4000244140625,653.3599853515625,661.0999755859375,661.0999755859375,111040,,,,,,,,
2022-10-25,642.7999877929688,643.2999877929688,601.5,606.5999755859375,606.5999755859375,61160,,,,,,,,
2022-10-26,665.0,673.5,599.0,643.0999755859375,643.0999755859375,127180,,,,,,,,
2022-10-27,691.5999755859375,724.9000244140625,676.5,724.9000244140625,724.9000244140625,121530,,,,,,,,
2022-10-28,758.0,760.6900024414062,694.0,696.5,696.5,87260,,,,,,,,
2022-10-31,712.9000244140625,750.5,699.0999755859375,734.2000122070312,734.2000122070312,76210,,,,,,,,
2022-11-01,682.0999755859375,755.9000244140625,672.9000244140625,754.9000244140625,754.9000244140625,91930,,,,,,,,
2022-11-02,746.9000244140625,839.4000244140625,725.5,838.9000244140625,838.9000244140625,146120,,,,,,,,
2022-11-03,863.9000244140625,885.2000122070312,820.2000122070312,876.0999755859375,876.0999755859375,91300,,,,,,,,
2022-11-04,784.7000122070312,879.5,775.0,815.4000244140625,815.4000244140625,116050,,,,,,,,
2022-11-07,792.5,838.4000244140625,784.4600219726562,806.2999877929688,806.2999877929688,36410,,,,,,,,
2022-11-08,794.7000122070312,838.0,770.5999755859375,798.7999877929688,798.7999877929688,75450,,,,,,,,
2022-11-09,825.0,882.7000122070312,816.9000244140625,879.7000122070312,879.7000122070312,73410,,,,,,,,
2022-11-10,732.0999755859375,765.5,631.0,632.4000244140625,632.4000244140625,155630,,,,,,,,
2022-11-11,627.5,644.9000244140625,573.2999877929688,577.7000122070312,577.7000122070312,93040,,,,,,,,
2022-11-14,587.0999755859375,600.7999877929688,549.7000122070312,577.5999755859375,577.5999755859375,84690,,,,,,,,
2022-11-15,512.0,547.5999755859375,498.79998779296875,519.4000244140625,519.4000244140625,149910,,,,,,,,
2022-11-16,536.0999755859375,559.2000122070312,533.5999755859375,553.0,553.0,77000,,,,,,,,
2022-11-17,589.5999755859375,591.2000122070312,537.8300170898438,551.0,551.0,115320,,,,,,,,
2022-11-18,545.0,590.5800170898438,545.0,576.5,576.5,79940,,,,,,,,
2022-11-21,591.7000122070312,617.5999755859375,582.3800048828125,611.0999755859375,611.0999755859375,66700,,,,,,,,
2022-11-22,610.0,632.7999877929688,584.7000122070312,586.0999755859375,586.0999755859375,57200,,,,,,,,
2022-11-23,577.9000244140625,579.27001953125,546.0,549.9000244140625,549.9000244140625,60320,,,,,,,,
2022-11-25,571.2999877929688,579.2000122070312,564.4000244140625,577.0,577.0,34150,,,,,,,,
2022-11-28,592.2000122070312,604.5,565.7000122070312,599.7000122070312,599.7000122070312,63000,,,,,,,,
2022-11-29,578.5999755859375,605.0,573.4000244140625,595.7000122070312,595.7000122070312,46150,,,,,,,,
2022-11-30,579.9000244140625,579.9000244140625,465.0,465.0,465.0,145050,,,,,,,,
2022-12-01,469.0,471.6000061035156,447.57000732421875,456.20001220703125,456.20001220703125,81110,,,,,,,,
2022-12-02,477.3999938964844,480.0,439.79998779296875,445.20001220703125,445.20001220703125,104290,,,,,,,,
2022-12-05,447.20001220703125,469.8999938964844,434.29998779296875,462.8999938964844,462.8999938964844,76120,,,,,,,,
2022-12-06,462.3999938964844,501.29998779296875,458.29998779296875,494.0,494.0,131580,,,,,,,,
2022-12-07,513.6500244140625,524.5,495.5,509.3999938964844,509.3999938964844,87680,,,,,,,,
2022-12-08,488.3999938964844,505.20001220703125,467.29998779296875,471.0,471.0,68040,,,,,,,,
2022-12-09,465.0,473.6000061035156,447.0,473.6000061035156,473.6000061035156,77410,,,,,,,,
2022-12-12,477.0,500.0,474.95001220703125,475.79998779296875,475.79998779296875,64230,,,,,,,,
2022-12-13,411.54998779296875,465.0,401.510009765625,448.8800048828125,448.8800048828125,136630,,,,,,,,
2022-12-14,452.3999938964844,476.8999938964844,438.75,459.1000061035156,459.1000061035156,74800,,,,,,,,
2022-12-15,481.0,532.7999877929688,477.79998779296875,521.0,521.0,104340,,,,,,,,
2022-12-16,513.9000244140625,538.4500122070312,502.0,535.2999877929688,535.2999877929688,93840,,,,,,,,
2022-12-19,537.7999877929688,576.2999877929688,535.7000122070312,567.7000122070312,567.7000122070312,94390,,,,,,,,
2022-12-20,586.2999877929688,596.7999877929688,555.4000244140625,572.7999877929688,572.7999877929688,92900,,,,,,,,
2022-12-21,565.5,575.5,524.5999755859375,537.2000122070312,537.2000122070312,60470,,,,,,,,
2022-12-22,561.5999755859375,624.5999755859375,557.0,596.2000122070312,596.2000122070312,98700,,,,,,,,
2022-12-23,606.7999877929688,628.0,584.9000244140625,594.9000244140625,594.9000244140625,66620,,,,,,,,
2022-12-27,612.2999877929688,652.0999755859375,611.4000244140625,651.7999877929688,651.7999877929688,61250,,,,,,,,
2022-12-28,657.5,679.25,634.7000122070312,670.5999755859375,670.5999755859375,61020,,,,,,,,
2022-12-29,637.2999877929688,647.0999755859375,585.0,595.7000122070312,595.7000122070312,65120,,,,,,,,
2022-12-30,623.2000122070312,626.6199951171875,589.6099853515625,591.2000122070312,591.2000122070312,69000,,,,,,,,
2023-01-03,570.4000244140625,634.2999877929688,557.7999877929688,618.7000122070312,618.7000122070312,72670,,,,,,,,
2023-01-04,602.4000244140625,644.2000122070312,595.0499877929688,608.7999877929688,608.7999877929688,72130,,,,,,,,
2023-01-05,625.2000122070312,655.7000122070312,624.9000244140625,654.5999755859375,654.5999755859375,74760,,,,,,,,
2023-01-06,648.5999755859375,688.7000122070312,595.7000122070312,602.5,602.5,91260,,,,,,,,
2023-01-09,570.9000244140625,574.4000244140625,519.010009765625,559.4000244140625,559.4000244140625,110080,,,,,,,,
2023-01-10,567.0,568.2000122070312,531.2000122070312,531.5,531.5,74490,,,,,,,,
2023-01-11,525.7000122070312,532.9000244140625,498.1000061035156,498.70001220703125,498.70001220703125,86870,,,,,,,,
2023-01-12,489.5,529.0999755859375,474.8999938964844,480.3999938964844,480.3999938964844,128220,,,,,,,,
2023-01-13,502.0,502.0,467.79998779296875,471.29998779296875,471.29998779296875,115390,,,,,,,,
2023-01-17,467.3999938964844,477.3999938964844,451.20001220703125,457.0,457.0,96260,,,,,,,,
2023-01-18,444.70001220703125,477.70001220703125,436.0,476.29998779296875,476.29998779296875,119550,,,,,,,,
2023-01-19,493.20001220703125,503.0,480.3999938964844,495.6000061035156,495.6000061035156,122470,,,,,,,,
2023-01-20,474.3999938964844,484.0,426.3599853515625,427.79998779296875,427.79998779296875,165980,,,,,,,,
2023-01-23,415.1000061035156,425.7900085449219,371.5,376.29998779296875,376.29998779296875,183420,,,,,,,,
2023-01-24,390.8999938964844,390.8999938964844,369.5799865722656,382.1700134277344,382.1700134277344,146770,,,,,,,,
2023-01-25,407.79998779296875,421.20001220703125,380.70001220703125,385.3999938964844,385.3999938964844,251100,,,,,,,,
2023-01-26,358.79998779296875,376.29998779296875,349.29998779296875,351.20001220703125,351.20001220703125,169990,,,,,,,,
2023-01-27,354.3999938964844,356.6000061035156,313.3500061035156,323.20001220703125,323.20001220703125,231140,,,,,,,,
2023-01-30,333.5,356.29998779296875,329.79998779296875,356.20001220703125,356.20001220703125,207650,,,,,,,,
2023-01-31,355.79998779296875,357.70001220703125,333.3999938964844,334.0,334.0,134800,,,,,,,,
2023-02-01,327.5,334.1199951171875,283.20001220703125,292.29998779296875,292.29998779296875,295260,,,,,,,,
2023-02-02,252.69000244140625,255.1999969482422,220.5,231.60000610351562,231.60000610351562,704150,,,,,,,,
2023-02-03,254.89999389648438,254.89999389648438,225.60000610351562,248.8000030517578,248.8000030517578,751180,,,,,,,,
2023-02-06,256.0,259.8999938964844,245.6999969482422,257.1000061035156,257.1000061035156,356940,,,,,,,,
2023-02-07,255.3000030517578,262.8999938964844,235.17999267578125,238.3000030517578,238.3000030517578,371640,,,,,,,,
2023-02-08,241.5,253.89999389648438,235.60000610351562,249.39999389648438,249.39999389648438,212630,,,,,,,,
2023-02-09,235.89999389648438,259.79998779296875,234.80999755859375,255.8000030517578,255.8000030517578,297430,,,,,,,,
2023-02-10,265.260009765625,280.3999938964844,258.79998779296875,274.1000061035156,274.1000061035156,365860,,,,,,,,
2023-02-13,268.9200134277344,277.20001220703125,253.6999969482422,258.29998779296875,258.29998779296875,256170,,,,,,,,
2023-02-14,264.70001220703125,271.0,238.1999969482422,240.89999389648438,240.89999389648438,434330,,,,,,,,
2023-02-15,245.60000610351562,250.5,236.3000030517578,236.3000030517578,236.3000030517578,269160,,,,,,,,
2023-02-16,249.6999969482422,261.8999938964844,241.60000610351562,261.8999938964844,261.8999938964844,307500,,,,,,,,
2023-02-17,270.0,283.5,267.29998779296875,271.5,271.5,444190,,,,,,,,
2023-02-21,282.79998779296875,293.3999938964844,272.70001220703125,293.20001220703125,293.20001220703125,247560,,,,,,,,
2023-02-22,292.8999938964844,300.5,282.2099914550781,291.3999938964844,291.3999938964844,259250,,,,,,,,
2023-02-23,271.3999938964844,292.5,269.3999938964844,275.29998779296875,275.29998779296875,284470,,,,,,,,
2023-02-24,292.0,299.8999938964844,288.0,291.79998779296875,291.79998779296875,272770,,,,,,,,
2023-02-27,279.0,283.20001220703125,272.8999938964844,279.0,279.0,197960,,,,,,,,
2023-02-28,280.0,280.70001220703125,268.79998779296875,278.5,278.5,164010,,,,,,,,
2023-03-01,279.20001220703125,289.5,276.3999938964844,288.8999938964844,288.8999938964844,180600,,,,,,,,
2023-03-02,309.79998779296875,313.20001220703125,292.6000061035156,296.3999938964844,296.3999938964844,213550,,,,,,,,
2023-03-03,288.8999938964844,290.70001220703125,268.20001220703125,268.8999938964844,268.8999938964844,260960,,,,,,,,
2023-03-06,264.1000061035156,272.1000061035156,255.60000610351562,271.6000061035156,271.6000061035156,216780,,,,,,,,
2023-03-07,270.79998779296875,281.8999938964844,262.29998779296875,278.70001220703125,278.70001220703125,361460,,,,,,,,
2023-03-08,279.5,285.6000061035156,270.6000061035156,272.1000061035156,272.1000061035156,169850,,,,,,,,
2023-03-09,272.5,295.5,260.9200134277344,293.1000061035156,293.1000061035156,304770,,,,,,,,
2023-03-10,292.8999938964844,311.7799987792969,285.29998779296875,306.8999938964844,306.8999938964844,390580,,,,,,,,
2023-03-13,318.5799865722656,329.17999267578125,283.6099853515625,297.80999755859375,297.80999755859375,350870,,,,,,,,
2023-03-14,282.6000061035156,283.0,263.0,263.70001220703125,263.70001220703125,351610,,,,,,,,
2023-03-15,272.8999938964844,277.1000061035156,252.3000030517578,254.10000610351562,254.10000610351562,355170,,,,,,,,
2023-03-16,255.3000030517578,258.29998779296875,226.0,226.6999969482422,226.6999969482422,368510,,,,,,,,
2023-03-17,226.39999389648438,237.1999969482422,221.0,232.3000030517578,232.3000030517578,297120,,,,,,,,
2023-03-20,236.60000610351562,246.1999969482422,232.1999969482422,232.60000610351562,232.60000610351562,219190,,,,,,,,
2023-03-21,225.8000030517578,230.60000610351562,215.3000030517578,217.10000610351562,217.10000610351562,254070,,,,,,,,
2023-03-22,216.8000030517578,226.60000610351562,202.0,226.60000610351562,226.60000610351562,311450,,,,,,,,
2023-03-23,213.5,219.0,200.89999389648438,209.5,209.5,383600,,,,,,,,
2023-03-24,211.5,218.60000610351562,209.39999389648438,211.39999389648438,211.39999389648438,217080,,,,,,,,
2023-03-27,209.10000610351562,221.10000610351562,206.38999938964844,217.60000610351562,217.60000610351562,237100,,,,,,,,
2023-03-28,219.8000030517578,230.5,218.89999389648438,224.10000610351562,224.10000610351562,156220,,,,,,,,
2023-03-29,214.89999389648438,218.3000030517578,209.60000610351562,210.8000030517578,210.8000030517578,178250,,,,,,,,
2023-03-30,205.0,206.39999389648438,199.60000610351562,201.89999389648438,201.89999389648438,197700,,,,,,,,
2023-03-31,202.39999389648438,203.10000610351562,185.14999389648438,185.5,185.5,268760,,,,,,,,
2023-04-03,192.5,196.8000030517578,189.6999969482422,190.39999389648438,190.39999389648438,171960,,,,,,,,
2023-04-04,188.8000030517578,192.3000030517578,184.8000030517578,189.5,189.5,239150,,,,,,,,
2023-04-05,193.0,206.89999389648438,192.7100067138672,202.6999969482422,202.6999969482422,309480,,,,,,,,
2023-04-06,207.6999969482422,212.3000030517578,196.5,197.1999969482422,197.1999969482422,254920,,,,,,,,
2023-04-10,205.10000610351562,210.0,196.3000030517578,196.89999389648438,196.89999389648438,218130,,,,,,,,
2023-04-11,199.10000610351562,206.89999389648438,198.39999389648438,205.5,205.5,215260,,,,,,,,
2023-04-12,200.0,213.60000610351562,198.39999389648438,213.3000030517578,213.3000030517578,301730,,,,,,,,
2023-04-13,206.60000610351562,206.89999389648438,196.10000610351562,197.8000030517578,197.8000030517578,267730,,,,,,,,
2023-04-14,201.5,205.89999389648438,195.3000030517578,198.1999969482422,198.1999969482422,293030,,,,,,,,
2023-04-17,201.60000610351562,207.5,198.60000610351562,200.1999969482422,200.1999969482422,182580,,,,,,,,
2023-04-18,194.3000030517578,203.10000610351562,192.91000366210938,200.0,200.0,228610,,,,,,,,
2023-04-19,208.8000030517578,209.5,199.8000030517578,202.60000610351562,202.60000610351562,330790,,,,,,,,
2023-04-20,212.10000610351562,214.3000030517578,203.8000030517578,211.39999389648438,211.39999389648438,490590,,,,,,,,
2023-04-21,211.60000610351562,216.10000610351562,207.5,209.0,209.0,281330,,,,,,,,
2023-04-24,209.60000610351562,218.5,205.1999969482422,212.60000610351562,212.60000610351562,353890,,,,,,,,
2023-04-25,217.0,229.8000030517578,216.6999969482422,229.3000030517578,229.3000030517578,360630,,,,,,,,
2023-04-26,213.3000030517578,217.60000610351562,207.0,215.6999969482422,215.6999969482422,591900,,,,,,,,
2023-04-27,201.9199981689453,205.6999969482422,190.8800048828125,192.0,192.0,674460,,,,,,,,
2023-04-28,194.1999969482422,200.1999969482422,188.5,189.1999969482422,189.1999969482422,428990,,,,,,,,
2023-05-01,189.8000030517578,195.3800048828125,187.6999969482422,189.6999969482422,189.6999969482422,376170,,,,,,,,
2023-05-02,191.0,198.5,188.39999389648438,195.10000610351562,195.10000610351562,357460,,,,,,,,
2023-05-03,199.6999969482422,203.3800048828125,192.10000610351562,202.0,202.0,464900,,,,,,,,
2023-05-04,201.6999969482422,202.5,189.8000030517578,196.89999389648438,196.89999389648438,311570,,,,,,,,
2023-05-05,194.10000610351562,195.1999969482422,182.1999969482422,184.89999389648438,184.89999389648438,445090,,,,,,,,
2023-05-08,183.0,184.75,174.91000366210938,175.8000030517578,175.8000030517578,299380,,,,,,,,
2023-05-09,178.8000030517578,178.8000030517578,175.0,176.8000030517578,176.8000030517578,200140,,,,,,,,
2023-05-10,170.8000030517578,173.1999969482422,164.6999969482422,167.10000610351562,167.10000610351562,592190,,,,,,,,
2023-05-11,165.6999969482422,167.3000030517578,160.8000030517578,162.5,162.5,404480,,,,,,,,
2023-05-12,161.5,171.0,160.2100067138672,167.0,167.0,655040,,,,,,,,
2023-05-15,166.6999969482422,169.6999969482422,163.10000610351562,163.8000030517578,163.8000030517578,304150,,,,,,,,
2023-05-16,166.0,166.0,155.89999389648438,159.5,159.5,359680,,,,,,,,
2023-05-17,157.8000030517578,158.3300018310547,149.8000030517578,150.89999389648438,150.89999389648438,494600,,,,,,,,
2023-05-18,148.0,148.0,134.60000610351562,134.89999389648438,134.89999389648438,694690,,,,,,,,
2023-05-19,136.6999969482422,140.60000610351562,135.1999969482422,139.10000610351562,139.10000610351562,475220,,,,,,,,
2023-05-22,140.3000030517578,140.39999389648438,133.39999389648438,135.8000030517578,135.8000030517578,481250,,,,,,,,
2023-05-23,139.1999969482422,141.39999389648438,133.89999389648438,140.89999389648438,140.89999389648438,547360,,,,,,,,
2023-05-24,144.88999938964844,145.25,138.0800018310547,140.1999969482422,140.1999969482422,721960,,,,,,,,
2023-05-25,128.39999389648438,133.38999938964844,126.80000305175781,129.60000610351562,129.60000610351562,597140,,,,,,,,
2023-05-26,128.6999969482422,129.5,115.5,116.9000015258789,116.9000015258789,645050,,,,,,,,
2023-05-30,109.4000015258789,114.30000305175781,107.9000015258789,111.80000305175781,111.80000305175781,455530,,,,,,,,
2023-05-31,114.5,117.0999984741211,110.3499984741211,114.69999694824219,114.69999694824219,490120,,,,,,,,
2023-06-01,115.4000015258789,116.30000305175781,106.19999694824219,108.19999694824219,108.19999694824219,310670,,,,,,,,
2023-06-02,105.0,107.19999694824219,101.22000122070312,105.9000015258789,105.9000015258789,582500,,,,,,,,
2023-06-05,106.5,106.5,101.0,104.0,104.0,542410,,,,,,,,
2023-06-06,104.5999984741211,105.80000305175781,100.80000305175781,102.0999984741211,102.0999984741211,395540,,,,,,,,
2023-06-07,100.80000305175781,112.0,97.94999694824219,111.0999984741211,111.0999984741211,1347430,,,,,,,,
2023-06-08,110.9000015258789,112.30000305175781,103.80000305175781,104.5999984741211,104.5999984741211,776760,,,,,,,,
2023-06-09,100.69999694824219,103.0,97.20999908447266,101.80000305175781,101.80000305175781,1343090,,,,,,,,
2023-06-12,99.4000015258789,101.0,96.0,96.30000305175781,96.30000305175781,648180,,,,,,,,
2023-06-13,92.9000015258789,96.9000015258789,92.11000061035156,93.5999984741211,93.5999984741211,706660,,,,,,,,
2023-06-14,93.5999984741211,95.58999633789062,89.5999984741211,89.80000305175781,89.80000305175781,1440730,,,,,,,,
2023-06-15,92.0,92.80000305175781,85.4000015258789,86.9000015258789,86.9000015258789,890400,,,,,,,,
2023-06-16,84.5,90.4000015258789,84.4000015258789,90.19999694824219,90.19999694824219,794850,,,,,,,,
2023-06-20,91.30000305175781,92.69999694824219,87.81999969482422,89.0,89.0,618850,,,,,,,,
2023-06-21,89.5,96.5,88.69999694824219,95.5,95.5,1168750,,,,,,,,
2023-06-22,97.5999984741211,98.30000305175781,91.19999694824219,91.5,91.5,755870,,,,,,,,
2023-06-23,94.69999694824219,96.19999694824219,91.0,93.4000015258789,93.4000015258789,824290,,,,,,,,
2023-06-26,93.69999694824219,101.80000305175781,90.9000015258789,101.69999694824219,101.69999694824219,803400,,,,,,,,
2023-06-27,98.9000015258789,101.0999984741211,94.20999908447266,95.30000305175781,95.30000305175781,852360,,,,,,,,
2023-06-28,96.5,96.5999984741211,89.4000015258789,92.30000305175781,92.30000305175781,1001480,,,,,,,,
2023-06-29,91.9000015258789,95.69000244140625,90.91999816894531,94.69999694824219,94.69999694824219,603720,,,,,,,,
2023-06-30,91.19999694824219,91.5,87.5999984741211,89.5,89.5,817400,,,,,,,,
2023-07-03,87.9000015258789,88.80999755859375,86.19999694824219,87.30000305175781,87.30000305175781,404220,,,,,,,,
2023-07-05,88.19999694824219,88.5,85.30999755859375,86.9000015258789,86.9000015258789,709100,,,,,,,,
2023-07-06,89.5999984741211,92.0999984741211,88.30000305175781,88.9000015258789,88.9000015258789,925790,,,,,,,,
2023-07-07,88.4000015258789,90.0,86.0,89.9000015258789,89.9000015258789,711090,,,,,,,,
2023-07-10,90.5,95.5,89.9000015258789,92.0999984741211,92.0999984741211,707100,,,,,,,,
2023-07-11,92.19999694824219,94.19999694824219,90.69999694824219,91.4000015258789,91.4000015258789,519470,,,,,,,,
2023-07-12,87.5999984741211,89.4000015258789,85.5,86.5999984741211,86.5999984741211,1090810,,,,,,,,
2023-07-13,83.4000015258789,83.80000305175781,79.0999984741211,79.69999694824219,79.69999694824219,989090,,,,,,,,
2023-07-14,79.0,81.4000015258789,75.5,80.5,80.5,1057940,,,,,,,,
2023-07-17,78.9000015258789,80.0999984741211,77.0999984741211,77.69999694824219,77.69999694824219,697200,,,,,,,,
2023-07-18,77.80000305175781,80.19999694824219,73.5999984741211,74.5,74.5,1193860,,,,,,,,
2023-07-19,73.0,75.69999694824219,72.5999984741211,75.0,75.0,1908860,,,,,,,,
