date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TR')","('high', 'TR')","('low', 'TR')","('close', 'TR')","('adj_close', 'TR')","('volume', 'TR')","('currency', '')"
2020-05-13,31.269567489624023,31.821638107299805,30.57085418701172,30.64849090576172,28.82697868347168,195338,,,,,,,,
2020-05-14,30.527725219726562,30.527725219726562,29.095794677734375,29.354576110839844,27.609962463378906,312540,,,,,,,,
2020-05-15,29.311445236206055,29.78588104248047,28.819759368896484,28.837011337280273,27.123157501220703,429627,,,,,,,,
2020-05-18,29.23381233215332,29.7082462310791,28.845638275146484,29.596107482910156,27.83713722229004,283095,,,,,,,,
2020-05-19,29.449464797973633,29.81175994873047,28.37982940673828,28.37982940673828,26.693145751953125,217132,,,,,,,,
2020-05-20,28.70762062072754,29.915273666381836,28.543724060058594,29.2424373626709,27.504491806030273,274980,,,,,,,,
2020-05-21,29.380455017089844,29.777254104614258,28.93189811706543,29.527099609375,27.772232055664062,268720,,,,,,,,
2020-05-22,29.72549819946289,29.72549819946289,28.95777702331543,29.2424373626709,27.504491806030273,170761,,,,,,,,
2020-05-26,29.54435157775879,30.139551162719727,29.54435157775879,29.72549819946289,27.958833694458008,176905,,,,,,,,
2020-05-27,29.932525634765625,30.53635025024414,29.690994262695312,30.26894187927246,28.469985961914062,411890,,,,,,,,
2020-05-28,30.450090408325195,30.795133590698242,30.29482078552246,30.64849090576172,28.82697868347168,169718,,,,,,,,
2020-05-29,30.682994842529297,30.81238555908203,30.130924224853516,30.726125717163086,28.89999771118164,186411,,,,,,,,
2020-06-01,30.708873748779297,30.795133590698242,30.389707565307617,30.62261199951172,28.802635192871094,216205,,,,,,,,
2020-06-02,30.588106155395508,30.62261199951172,30.251689910888672,30.424211502075195,28.616024017333984,195570,,,,,,,,
2020-06-03,30.665742874145508,30.933151245117188,30.432838439941406,30.786508560180664,28.956790924072266,258982,,,,,,,,
2020-06-04,30.62261199951172,30.87276840209961,30.467342376708984,30.588106155395508,28.77018165588379,212147,,,,,,,,
2020-06-05,31.071168899536133,31.071168899536133,30.54497718811035,30.85551643371582,29.021697998046875,272313,,,,,,,,
2020-06-08,30.81238555908203,31.93377685546875,30.81238555908203,31.39896011352539,29.5328426361084,164849,,,,,,,,
2020-06-09,31.217811584472656,31.761255264282227,30.760629653930664,31.528350830078125,29.654542922973633,190817,,,,,,,,
2020-06-10,31.545602798461914,32.037288665771484,31.467967987060547,31.890647888183594,29.995311737060547,193831,,,,,,,,
2020-06-11,31.48522186279297,31.804386138916016,30.54497718811035,30.786508560180664,28.956790924072266,253765,,,,,,,,
2020-06-12,31.157428741455078,31.321325302124023,29.130298614501953,29.527099609375,27.84244155883789,310222,,,,,,,,
2020-06-15,29.22518539428711,30.225812911987305,28.95777702331543,30.217185974121094,28.493152618408203,265706,,,,,,,,
2020-06-16,30.588106155395508,31.088420867919922,30.01878547668457,30.674367904663086,28.924253463745117,194874,,,,,,,,
2020-06-17,30.734750747680664,31.217811584472656,30.389707565307617,30.708873748779297,28.956789016723633,240202,,,,,,,,
2020-06-18,30.51909828186035,31.14017677307129,30.346576690673828,30.60536003112793,28.85918426513672,203453,,,,,,,,
2020-06-19,30.743377685546875,30.85551643371582,30.07916831970215,30.450090408325195,28.712772369384766,334103,,,,,,,,
2020-06-22,30.415586471557617,30.415586471557617,29.6823673248291,29.846263885498047,28.143396377563477,198931,,,,,,,,
2020-06-23,29.906646728515625,30.07916831970215,29.302820205688477,29.49259376525879,27.809904098510742,218175,,,,,,,,
2020-06-24,29.328699111938477,29.389080047607422,28.67311668395996,29.087167739868164,27.4276123046875,285181,,,,,,,,
2020-06-25,29.18205451965332,29.23381233215332,28.38845443725586,28.819759368896484,27.175458908081055,253185,,,,,,,,
2020-06-26,28.724872589111328,29.104419708251953,28.14692497253418,28.215932846069336,26.6060848236084,752485,,,,,,,,
2020-06-29,28.466089248657227,29.449464797973633,28.448837280273438,28.95777702331543,27.30560302734375,176326,,,,,,,,
2020-06-30,28.88876724243164,29.621986389160156,28.88876724243164,29.561603546142578,27.87497901916504,348594,,,,,,,,
2020-07-01,29.570228576660156,29.932525634765625,29.466716766357422,29.48396873474121,27.80177116394043,178296,,,,,,,,
2020-07-02,29.656490325927734,29.949777603149414,29.604732513427734,29.647863388061523,27.956315994262695,127520,,,,,,,,
2020-07-06,30.00153350830078,30.087793350219727,29.294193267822266,29.389080047607422,27.71229362487793,177021,,,,,,,,
2020-07-07,29.156177520751953,29.432212829589844,29.104419708251953,29.20793342590332,27.541488647460938,172152,,,,,,,,
2020-07-08,29.138925552368164,29.259689331054688,28.62135887145996,28.87151527404785,27.224262237548828,195338,,,,,,,,
2020-07-09,28.759376525878906,28.87151527404785,28.310819625854492,28.345325469970703,26.728097915649414,182238,,,,,,,,
2020-07-10,28.259063720703125,29.19068145751953,28.215932846069336,29.16480255126953,27.50081443786621,695101,,,,,,,,
2020-07-13,29.16480255126953,29.48396873474121,28.69036865234375,28.70762062072754,27.06971549987793,585086,,,,,,,,
2020-07-14,28.724872589111328,29.466716766357422,28.724872589111328,29.440837860107422,27.761104583740234,207626,,,,,,,,
2020-07-15,29.75137710571289,29.967029571533203,29.48396873474121,29.552976608276367,27.866838455200195,189425,,,,,,,,
2020-07-16,29.596107482910156,29.794506072998047,29.259689331054688,29.320072174072266,27.647233963012695,156270,,,,,,,,
2020-07-17,29.345951080322266,29.501220703125,29.16480255126953,29.18205451965332,27.517086029052734,151053,,,,,,,,
2020-07-20,29.018159866333008,29.052663803100586,28.629985809326172,28.845638275146484,27.199867248535156,242752,,,,,,,,
2020-07-21,28.94052505493164,29.328699111938477,28.39708137512207,28.500593185424805,26.874500274658203,204728,,,,,,,,
2020-07-22,28.336698532104492,28.535099029541016,27.750125885009766,27.87088966369629,26.280731201171875,377344,,,,,,,,
2020-07-23,27.948524475097656,28.19005584716797,27.681116104125977,27.931272506713867,26.337665557861328,380590,,,,,,,,
2020-07-24,27.948524475097656,28.241811752319336,26.266437530517578,26.671863555908203,25.15010643005371,584158,,,,,,,,
2020-07-27,26.585603713989258,26.887516021728516,25.740245819091797,26.844385147094727,25.312789916992188,515645,,,,,,,,
2020-07-28,26.801254272460938,27.724245071411133,26.801254272460938,26.991029739379883,25.451066970825195,409572,,,,,,,,
2020-07-29,27.06866455078125,27.32744598388672,26.75812339782715,27.24981117248535,25.695079803466797,342102,,,,,,,,
2020-07-30,27.111793518066406,27.206680297851562,26.861637115478516,26.99965476989746,25.459199905395508,217944,,,,,,,,
2020-07-31,26.896141052246094,27.387828826904297,26.620107650756836,27.344697952270508,25.784555435180664,482374,,,,,,,,
2020-08-03,27.456838607788086,27.551725387573242,26.585603713989258,27.232559204101562,25.67881965637207,474259,,,,,,,,
2020-08-04,27.08591651916504,27.681116104125977,26.827133178710938,27.387828826904297,25.825225830078125,293412,,,,,,,,
2020-08-05,27.491342544555664,27.491342544555664,26.611480712890625,26.78400230407715,25.25585174560547,280312,,,,,,,,
2020-08-06,26.74087142944336,26.947898864746094,26.300941467285156,26.611480712890625,25.093170166015625,215509,,,,,,,,
2020-08-07,26.50796890258789,27.28431510925293,26.50796890258789,27.206680297851562,25.654420852661133,327379,,,,,,,,
2020-08-10,27.172176361083984,27.474090576171875,26.835758209228516,26.930646896362305,25.39413070678711,293760,,,,,,,,
2020-08-11,27.137672424316406,27.456838607788086,27.01690673828125,27.137672424316406,25.589344024658203,272893,,,,,,,,
2020-08-12,27.146297454833984,27.948524475097656,27.146297454833984,27.801881790161133,26.215656280517578,314047,,,,,,,,
2020-08-13,27.6466121673584,28.12104606628418,27.60348129272461,27.87088966369629,26.280731201171875,142475,,,,,,,,
2020-08-14,27.741498947143555,28.259063720703125,27.637985229492188,27.8536376953125,26.26445770263672,200902,,,,,,,,
2020-08-17,27.965776443481445,28.500593185424805,27.905393600463867,28.207307815551758,26.597949981689453,173080,,,,,,,,
2020-08-18,28.129671096801758,28.14692497253418,27.681116104125977,27.750125885009766,26.16684913635254,217944,,,,,,,,
2020-08-19,27.681116104125977,27.931272506713867,27.56035041809082,27.57760238647461,26.004175186157227,155459,,,,,,,,
2020-08-20,27.430959701538086,27.801881790161133,27.422332763671875,27.51721954345703,25.947235107421875,238115,,,,,,,,
2020-08-21,27.36195182800293,27.698368072509766,27.215307235717773,27.54309844970703,25.971635818481445,485272,,,,,,,,
2020-08-24,27.60348129272461,28.017532348632812,27.60348129272461,27.939899444580078,26.345794677734375,159632,,,,,,,,
2020-08-25,28.008907318115234,28.39708137512207,28.008907318115234,28.1382999420166,26.532882690429688,214698,,,,,,,,
2020-08-26,28.09516716003418,28.14692497253418,27.732872009277344,28.14692497253418,26.541013717651367,171688,,,,,,,,
2020-08-27,28.276315689086914,28.586854934692383,27.974403381347656,28.017532348632812,26.419004440307617,164269,,,,,,,,
2020-08-28,28.07791519165039,28.0865421295166,27.54309844970703,27.715620040893555,26.134315490722656,140388,,,,,,,,
2020-08-31,27.6207332611084,27.758750915527344,27.33607292175293,27.5948543548584,26.02044105529785,239738,,,,,,,,
2020-09-01,27.51721954345703,27.612106323242188,26.913394927978516,27.06003761291504,25.51613426208496,243795,,,,,,,,
2020-09-02,26.913394927978516,27.629358291625977,26.913394927978516,27.474090576171875,25.906566619873047,277298,,,,,,,,
2020-09-03,27.551725387573242,27.8536376953125,27.08591651916504,27.29294204711914,25.735754013061523,161371,,,,,,,,
2020-09-04,27.491342544555664,27.629358291625977,27.08591651916504,27.474090576171875,25.906566619873047,190701,,,,,,,,
2020-09-08,27.387828826904297,27.5948543548584,26.628732681274414,26.887516021728516,25.35346031188965,177137,,,,,,,,
2020-09-09,26.99965476989746,27.30156707763672,26.76675033569336,26.930646896362305,25.39413070678711,163110,,,,,,,,
2020-09-10,26.982402801513672,26.982402801513672,26.387203216552734,26.404455184936523,24.897958755493164,179687,,,,,,,,
2020-09-11,26.369951248168945,26.52522087097168,26.068037033081055,26.283689498901367,24.78408432006836,120796,,,,,,,,
2020-09-14,26.43033218383789,26.74949836730957,26.4130802154541,26.611480712890625,25.093170166015625,160559,,,,,,,,
2020-09-15,26.611480712890625,26.78400230407715,26.344072341918945,26.43033218383789,24.922353744506836,120449,,,,,,,,
2020-09-16,26.533845901489258,26.76675033569336,26.361324310302734,26.378576278686523,24.873550415039062,152445,,,,,,,,
2020-09-17,26.24918556213379,26.335445404052734,25.9990291595459,26.18880271911621,24.694610595703125,217132,,,,,,,,
2020-09-18,26.344072341918945,26.47346305847168,25.835132598876953,26.059410095214844,24.572601318359375,413977,,,,,,,,
2020-09-21,25.792003631591797,25.86963653564453,25.231306076049805,25.62810707092285,24.165903091430664,291673,,,,,,,,
2020-09-22,25.61948013305664,25.964523315429688,25.334819793701172,25.57634925842285,24.11709976196289,269763,,,,,,,,
2020-09-23,25.60222816467285,25.60222816467285,25.032907485961914,25.07603645324707,23.64533042907715,171225,,,,,,,,
2020-09-24,25.08466339111328,26.257810592651367,25.007028579711914,26.068037033081055,24.58073616027832,255736,,,,,,,,
2020-09-25,26.059410095214844,26.318193435668945,25.843759536743164,26.292316436767578,24.792219161987305,143866,,,,,,,,
2020-09-28,26.48208999633789,26.620107650756836,26.085290908813477,26.292316436767578,24.792219161987305,196497,,,,,,,,
2020-09-29,26.335445404052734,26.551097869873047,26.171550750732422,26.421707153320312,24.914226531982422,155111,,,,,,,,
2020-09-30,26.645984649658203,26.75812339782715,26.361324310302734,26.654611587524414,25.13384437561035,243216,,,,,,,,
2020-10-01,26.74949836730957,26.887516021728516,26.395828247070312,26.853010177612305,25.3209228515625,206814,,,,,,,,
2020-10-02,26.80988121032715,27.120420455932617,26.70636749267578,27.02553367614746,25.557493209838867,159864,,,,,,,,
2020-10-05,27.111793518066406,27.146297454833984,26.853010177612305,27.01690673828125,25.549333572387695,119289,,,,,,,,
2020-10-06,27.077289581298828,27.172176361083984,26.77537727355957,26.939271926879883,25.475915908813477,148039,,,,,,,,
2020-10-07,27.03415870666504,27.172176361083984,26.76675033569336,27.137672424316406,25.663541793823242,166704,,,,,,,,
2020-10-08,27.215307235717773,27.51721954345703,27.146297454833984,27.29294204711914,25.810375213623047,248432,,,,,,,,
2020-10-09,27.32744598388672,27.698368072509766,27.258438110351562,27.56897735595703,26.071414947509766,137026,,,,,,,,
2020-10-12,27.482715606689453,27.922645568847656,27.482715606689453,27.732872009277344,26.226411819458008,161951,,,,,,,,
2020-10-13,27.58622932434082,27.776002883911133,27.077289581298828,27.172176361083984,25.696170806884766,198931,,,,,,,,
2020-10-14,27.06003761291504,27.189428329467773,26.680490493774414,26.714994430541992,25.263826370239258,146648,,,,,,,,
2020-10-15,26.51659393310547,26.956525802612305,26.4907169342041,26.930646896362305,25.46776008605957,276603,,,,,,,,
2020-10-16,26.896141052246094,27.03415870666504,26.654611587524414,26.689115524291992,25.239351272583008,149894,,,,,,,,
2020-10-19,26.611480712890625,26.947898864746094,26.51659393310547,26.79262924194336,25.337242126464844,221769,,,,,,,,
2020-10-20,26.982402801513672,27.03415870666504,26.559724807739258,26.878889083862305,25.41880989074707,191860,,,,,,,,
2020-10-21,26.956525802612305,27.008281707763672,26.137046813964844,26.18880271911621,24.76621437072754,157429,,,,,,,,
2020-10-22,26.111167907714844,26.309568405151367,25.68848991394043,26.24918556213379,24.82332420349121,174123,,,,,,,,
2020-10-23,26.257810592651367,26.49934196472168,25.9990291595459,26.361324310302734,24.929367065429688,158009,,,,,,,,
2020-10-26,26.059410095214844,26.292316436767578,25.792003631591797,26.154298782348633,24.733583450317383,229768,,,,,,,,
2020-10-27,26.128419876098633,26.620107650756836,25.9731502532959,25.990402221679688,24.57859230041504,204380,,,,,,,,
2020-10-28,25.757497787475586,26.16292381286621,25.567724227905273,25.774749755859375,24.374652862548828,235333,,,,,,,,
2020-10-29,25.800628662109375,26.042158126831055,25.360698699951172,25.9990291595459,24.586753845214844,279501,,,,,,,,
2020-10-30,25.91276741027832,26.16292381286621,25.515968322753906,25.774749755859375,24.374652862548828,216668,,,,,,,,
2020-11-02,25.89551544189453,26.093915939331055,25.446958541870117,25.68848991394043,24.293075561523438,197540,,,,,,,,
2020-11-03,25.93864631652832,26.16292381286621,25.533220291137695,25.60222816467285,24.211503982543945,148735,,,,,,,,
2020-11-04,25.541845321655273,25.9990291595459,25.386577606201172,25.507341384887695,24.121767044067383,186063,,,,,,,,
2020-11-05,25.62810707092285,26.033533096313477,25.533220291137695,25.774749755859375,24.374652862548828,165081,,,,,,,,
2020-11-06,25.722993850708008,26.387203216552734,25.722993850708008,26.300941467285156,24.872257232666016,127056,,,,,,,,
2020-11-09,26.72361946105957,26.956525802612305,25.35207176208496,25.37795066833496,23.999406814575195,261648,,,,,,,,
2020-11-10,25.533220291137695,26.844385147094727,25.35207176208496,26.70636749267578,25.25566291809082,276951,,,,,,,,
2020-11-11,26.76675033569336,27.129045486450195,26.352697372436523,27.077289581298828,25.6064395904541,207510,,,,,,,,
2020-11-12,27.077289581298828,27.077289581298828,26.4130802154541,26.896141052246094,25.435131072998047,169950,,,,,,,,
2020-11-13,27.06003761291504,27.663864135742188,26.991029739379883,27.51721954345703,26.022470474243164,177485,,,,,,,,
2020-11-16,27.732872009277344,28.0347843170166,27.206680297851562,28.008907318115234,26.487445831298828,199975,,,,,,,,
2020-11-17,27.776002883911133,28.517845153808594,27.508594512939453,27.974403381347656,26.45482063293457,219567,,,,,,,,
2020-11-18,28.11241912841797,28.15555191040039,27.36195182800293,27.387828826904297,25.900108337402344,238926,,,,,,,,
2020-11-19,27.31882095336914,27.681116104125977,27.077289581298828,27.5948543548584,26.095890045166016,152097,,,,,,,,
2020-11-20,27.430959701538086,27.681116104125977,26.827133178710938,27.163551330566406,25.688013076782227,360534,,,,,,,,
2020-11-23,27.146297454833984,27.439584732055664,26.878889083862305,27.215307235717773,25.736963272094727,163110,,,,,,,,
2020-11-24,27.439584732055664,27.663864135742188,27.24981117248535,27.499967575073242,26.006155014038086,213770,,,,,,,,
2020-11-25,27.56035041809082,27.793254852294922,27.180803298950195,27.215307235717773,25.736963272094727,169138,,,,,,,,
2020-11-27,27.08591651916504,27.35332489013672,26.76675033569336,27.111793518066406,25.639070510864258,75817,,,,,,,,
2020-11-30,27.111793518066406,27.111793518066406,26.45621109008789,26.714994430541992,25.263826370239258,163458,,,,,,,,
2020-12-01,26.896141052246094,27.232559204101562,26.4389591217041,26.77537727355957,25.320924758911133,188498,,,,,,,,
2020-12-02,26.74087142944336,26.75812339782715,26.007654190063477,26.21468162536621,24.790685653686523,163226,,,,,,,,
2020-12-03,26.266437530517578,26.51659393310547,26.111167907714844,26.344072341918945,24.91305160522461,120449,,,,,,,,
2020-12-04,26.54247283935547,26.654611587524414,26.076663970947266,26.240558624267578,24.815160751342773,155806,,,,,,,,
2020-12-07,26.2060546875,26.48208999633789,26.016281127929688,26.033533096313477,24.61937713623047,207742,,,,,,,,
2020-12-08,25.878263473510742,26.585603713989258,25.878263473510742,26.283689498901367,24.855945587158203,889163,,,,,,,,
2020-12-09,26.326820373535156,26.663238525390625,25.98177719116211,26.068037033081055,24.652009963989258,290514,,,,,,,,
