date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STOHF')","('high', 'STOHF')","('low', 'STOHF')","('close', 'STOHF')","('adj_close', 'STOHF')","('volume', 'STOHF')","('currency', '')"
2020-07-24,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,10.215347290039062,0,,,,,,,,
2020-07-27,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,10.215347290039062,0,,,,,,,,
2020-07-28,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,10.215347290039062,0,,,,,,,,
2020-07-29,15.25,15.34000015258789,15.25,15.34000015258789,10.37770938873291,1200,,,,,,,,
2020-07-30,15.34000015258789,15.34000015258789,15.34000015258789,15.34000015258789,10.37770938873291,150000,,,,,,,,
2020-07-31,15.34000015258789,15.34000015258789,15.34000015258789,15.34000015258789,10.37770938873291,0,,,,,,,,
2020-08-03,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,10.161226272583008,100,,,,,,,,
2020-08-04,15.170000076293945,15.350000381469727,15.050000190734863,15.350000381469727,10.384474754333496,500700,,,,,,,,
2020-08-05,15.350000381469727,15.350000381469727,15.350000381469727,15.350000381469727,10.384474754333496,0,,,,,,,,
2020-08-06,15.350000381469727,15.350000381469727,15.350000381469727,15.350000381469727,10.384474754333496,0,,,,,,,,
2020-08-07,15.739999771118164,15.739999771118164,15.739999771118164,15.739999771118164,10.648316383361816,100,,,,,,,,
2020-08-10,16.030000686645508,16.229999542236328,16.030000686645508,16.110000610351562,10.898626327514648,1100,,,,,,,,
2020-08-11,16.719999313354492,16.719999313354492,16.719999313354492,16.719999313354492,11.311299324035645,26500,,,,,,,,
2020-08-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,11.412775993347168,200,,,,,,,,
2020-08-13,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,11.297768592834473,100,,,,,,,,
2020-08-14,16.170000076293945,16.450000762939453,16.170000076293945,16.239999771118164,11.046102523803711,650200,,,,,,,,
2020-08-17,16.610000610351562,16.610000610351562,16.610000610351562,16.610000610351562,11.297768592834473,300,,,,,,,,
2020-08-18,16.549999237060547,16.549999237060547,16.549999237060547,16.549999237060547,11.2569580078125,200,,,,,,,,
2020-08-19,16.549999237060547,16.549999237060547,16.549999237060547,16.549999237060547,11.2569580078125,0,,,,,,,,
2020-08-20,16.049999237060547,16.049999237060547,15.649999618530273,16.049999237060547,10.91686725616455,800,,,,,,,,
2020-08-21,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,10.91686725616455,200000,,,,,,,,
2020-08-24,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,10.91686725616455,0,,,,,,,,
2020-08-25,16.489999771118164,16.489999771118164,16.489999771118164,16.489999771118164,11.216146469116211,300700,,,,,,,,
2020-08-26,16.489999771118164,16.489999771118164,16.489999771118164,16.489999771118164,11.216146469116211,0,,,,,,,,
2020-08-27,16.229999542236328,16.229999542236328,16.229999542236328,16.229999542236328,11.039299964904785,15500,,,,,,,,
2020-08-28,16.229999542236328,16.229999542236328,16.229999542236328,16.229999542236328,11.039299964904785,200000,,,,,,,,
2020-08-31,16.3799991607666,16.3799991607666,16.3799991607666,16.3799991607666,11.141326904296875,125200,,,,,,,,
2020-09-01,16.3799991607666,16.3799991607666,16.3799991607666,16.3799991607666,11.141326904296875,95200,,,,,,,,
2020-09-02,15.899999618530273,16.030000686645508,15.899999618530273,16.030000686645508,10.903264045715332,290600,,,,,,,,
2020-09-03,15.779999732971191,15.779999732971191,15.779999732971191,15.779999732971191,10.733219146728516,200,,,,,,,,
2020-09-04,15.3100004196167,15.3100004196167,15.3100004196167,15.3100004196167,10.41353702545166,18900,,,,,,,,
2020-09-08,15.3100004196167,15.3100004196167,15.3100004196167,15.3100004196167,10.41353702545166,0,,,,,,,,
2020-09-09,15.3100004196167,15.3100004196167,15.3100004196167,15.3100004196167,10.41353702545166,0,,,,,,,,
2020-09-10,15.720000267028809,15.720000267028809,15.550000190734863,15.550000190734863,10.576781272888184,300,,,,,,,,
2020-09-11,15.8100004196167,15.8100004196167,15.8100004196167,15.8100004196167,10.75362491607666,100,,,,,,,,
2020-09-14,15.630000114440918,15.630000114440918,15.630000114440918,15.630000114440918,10.631194114685059,400,,,,,,,,
2020-09-15,15.890000343322754,15.989999771118164,15.890000343322754,15.949999809265137,10.84885025024414,200300,,,,,,,,
2020-09-16,15.949999809265137,15.949999809265137,15.949999809265137,15.949999809265137,10.84885025024414,0,,,,,,,,
2020-09-17,15.890000343322754,15.890000343322754,15.890000343322754,15.890000343322754,10.808040618896484,11000,,,,,,,,
2020-09-18,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,10.828445434570312,1100,,,,,,,,
2020-09-21,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,10.828445434570312,0,,,,,,,,
2020-09-22,15.270000457763672,15.270000457763672,15.1899995803833,15.1899995803833,10.331916809082031,10100,,,,,,,,
2020-09-23,14.800000190734863,14.800000190734863,14.699999809265137,14.739999771118164,10.025835037231445,800,,,,,,,,
2020-09-24,14.489999771118164,14.630000114440918,14.40999984741211,14.630000114440918,9.951014518737793,1100,,,,,,,,
2020-09-25,14.630000114440918,14.630000114440918,14.630000114440918,14.630000114440918,9.951014518737793,0,,,,,,,,
2020-09-28,14.630000114440918,14.630000114440918,14.630000114440918,14.630000114440918,9.951014518737793,0,,,,,,,,
2020-09-29,14.100000381469727,14.100000381469727,14.0,14.0,9.522500991821289,700,,,,,,,,
2020-09-30,14.0,14.0,14.0,14.0,9.522500991821289,50000,,,,,,,,
2020-10-01,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,9.338854789733887,75100,,,,,,,,
2020-10-02,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,9.338854789733887,0,,,,,,,,
2020-10-05,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,9.338854789733887,0,,,,,,,,
2020-10-06,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,9.855789184570312,400,,,,,,,,
2020-10-07,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,9.787773132324219,1300,,,,,,,,
2020-10-08,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,9.787773132324219,0,,,,,,,,
2020-10-09,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,9.971420288085938,300600,,,,,,,,
2020-10-12,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,9.971420288085938,0,,,,,,,,
2020-10-13,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,9.971420288085938,0,,,,,,,,
2020-10-14,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,9.971420288085938,14200,,,,,,,,
2020-10-15,14.25,14.25,14.25,14.25,9.692545890808105,300,,,,,,,,
2020-10-16,14.210000038146973,14.210000038146973,14.09000015258789,14.09000015258789,9.583718299865723,600,,,,,,,,
2020-10-19,14.4399995803833,14.4399995803833,14.369999885559082,14.369999885559082,9.774169921875,1900,,,,,,,,
2020-10-20,14.420000076293945,14.420000076293945,14.420000076293945,14.420000076293945,9.80817699432373,200,,,,,,,,
2020-10-21,14.420000076293945,14.420000076293945,14.420000076293945,14.420000076293945,9.80817699432373,100,,,,,,,,
2020-10-22,13.90999984741211,13.90999984741211,13.90999984741211,13.90999984741211,9.461285591125488,100,,,,,,,,
2020-10-23,13.90999984741211,13.90999984741211,13.90999984741211,13.90999984741211,9.461285591125488,0,,,,,,,,
2020-10-26,13.9399995803833,13.9399995803833,13.9399995803833,13.9399995803833,9.481688499450684,1500,,,,,,,,
2020-10-27,13.9399995803833,13.9399995803833,13.9399995803833,13.9399995803833,9.481688499450684,0,,,,,,,,
2020-10-28,13.130000114440918,13.130000114440918,12.949999809265137,12.949999809265137,8.808313369750977,800,,,,,,,,
2020-10-29,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,8.808313369750977,100,,,,,,,,
2020-10-30,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,8.808313369750977,0,,,,,,,,
2020-11-02,13.09000015258789,13.289999961853027,13.09000015258789,13.289999961853027,9.03957462310791,3000,,,,,,,,
2020-11-03,13.289999961853027,13.289999961853027,13.289999961853027,13.289999961853027,9.03957462310791,113900,,,,,,,,
2020-11-04,13.449999809265137,13.449999809265137,13.199999809265137,13.199999809265137,8.978358268737793,10200,,,,,,,,
2020-11-05,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,8.978358268737793,0,,,,,,,,
2020-11-06,13.40999984741211,13.40999984741211,13.369999885559082,13.369999885559082,9.09399127960205,79000,,,,,,,,
2020-11-09,14.779999732971191,14.779999732971191,14.59000015258789,14.59000015258789,9.923808097839355,400200,,,,,,,,
2020-11-10,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,10.270698547363281,300,,,,,,,,
2020-11-11,15.210000038146973,15.210000038146973,15.210000038146973,15.210000038146973,10.3455171585083,200,,,,,,,,
2020-11-12,14.930000305175781,14.930000305175781,14.75,14.75,10.092353820800781,400100,,,,,,,,
2020-11-13,14.649999618530273,14.649999618530273,14.460000038146973,14.460000038146973,9.893927574157715,150100,,,,,,,,
2020-11-16,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,10.331831932067871,1300,,,,,,,,
2020-11-17,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,10.400257110595703,400,,,,,,,,
2020-11-18,15.380000114440918,15.380000114440918,15.380000114440918,15.380000114440918,10.523416519165039,500,,,,,,,,
2020-11-19,14.970000267028809,14.979999542236328,14.970000267028809,14.979999542236328,10.249725341796875,2800,,,,,,,,
2020-11-20,15.079999923706055,15.079999923706055,15.079999923706055,15.079999923706055,10.318148612976074,300,,,,,,,,
2020-11-23,15.670000076293945,15.670000076293945,15.670000076293945,15.670000076293945,10.721843719482422,200,,,,,,,,
2020-11-24,15.670000076293945,15.670000076293945,15.670000076293945,15.670000076293945,10.721843719482422,100,,,,,,,,
2020-11-25,16.34000015258789,16.34000015258789,16.34000015258789,16.34000015258789,11.180276870727539,300,,,,,,,,
2020-11-27,16.34000015258789,16.34000015258789,16.34000015258789,16.34000015258789,11.180276870727539,0,,,,,,,,
2020-11-30,16.040000915527344,16.040000915527344,15.529999732971191,15.529999732971191,10.62605094909668,600,,,,,,,,
2020-12-01,15.920000076293945,15.920000076293945,15.850000381469727,15.850000381469727,10.845003128051758,300,,,,,,,,
2020-12-02,16.0,16.049999237060547,15.90999984741211,16.049999237060547,10.981849670410156,1200,,,,,,,,
2020-12-03,15.960000038146973,16.049999237060547,15.960000038146973,16.040000915527344,10.975008964538574,2200,,,,,,,,
2020-12-04,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,11.474494934082031,800,,,,,,,,
2020-12-07,16.760000228881836,16.84000015258789,16.559999465942383,16.559999465942383,11.330805778503418,1000,,,,,,,,
2020-12-08,16.40999984741211,16.540000915527344,16.40999984741211,16.540000915527344,11.317122459411621,400,,,,,,,,
2020-12-09,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,11.563440322875977,120400,,,,,,,,
2020-12-10,16.940000534057617,16.940000534057617,16.940000534057617,16.940000534057617,11.590811729431152,83100,,,,,,,,
2020-12-11,16.84000015258789,16.84000015258789,16.670000076293945,16.75,11.460809707641602,127400,,,,,,,,
2020-12-14,16.809999465942383,16.90999984741211,16.700000762939453,16.739999771118164,11.453967094421387,106200,,,,,,,,
2020-12-15,16.729999542236328,16.729999542236328,16.68000030517578,16.690000534057617,11.419754028320312,200900,,,,,,,,
2020-12-16,16.809999465942383,16.959999084472656,16.809999465942383,16.81999969482422,11.50870418548584,500,,,,,,,,
2020-12-17,17.020000457763672,17.149999618530273,16.790000915527344,16.790000915527344,11.488177299499512,44200,,,,,,,,
