date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RNKGF')","('high', 'RNKGF')","('low', 'RNKGF')","('close', 'RNKGF')","('adj_close', 'RNKGF')","('volume', 'RNKGF')","('currency', '')"
2025-09-09,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,0,,,,,,,,
2025-09-10,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,492,,,,,,,,
2025-09-11,82.66000366210938,82.86000061035156,82.66000366210938,82.86000061035156,82.86000061035156,395,,,,,,,,
2025-09-12,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,0,,,,,,,,
2025-09-15,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,0,,,,,,,,
2025-09-16,84.19000244140625,84.19000244140625,84.19000244140625,84.19000244140625,84.19000244140625,530,,,,,,,,
2025-09-17,84.5999984741211,84.5999984741211,82.5,82.5,82.5,370,,,,,,,,
2025-09-18,82.5,82.5,82.5,82.5,82.5,0,,,,,,,,
2025-09-19,81.40550231933594,81.40550231933594,81.40550231933594,81.40550231933594,81.40550231933594,450,,,,,,,,
2025-09-22,85.80000305175781,86.83999633789062,85.80000305175781,86.78970336914062,86.78970336914062,508,,,,,,,,
2025-09-23,86.78970336914062,86.78970336914062,86.78970336914062,86.78970336914062,86.78970336914062,0,,,,,,,,
2025-09-24,90.41999816894531,91.0,90.41999816894531,91.0,91.0,2942,,,,,,,,
2025-09-25,93.0,93.4800033569336,93.0,93.4800033569336,93.4800033569336,817,,,,,,,,
2025-09-26,96.0,96.0,94.51000213623047,95.08000183105469,95.08000183105469,4673,,,,,,,,
2025-09-29,100.66000366210938,100.77330017089844,100.66000366210938,100.75,100.75,2965,,,,,,,,
2025-09-30,100.75,100.75,100.75,100.75,100.75,0,,,,,,,,
2025-10-01,97.73999786376953,97.73999786376953,97.73999786376953,97.73999786376953,97.73999786376953,1084,,,,,,,,
2025-10-02,103.66500091552734,103.66500091552734,102.51000213623047,102.87000274658203,102.87000274658203,2330,,,,,,,,
2025-10-03,103.62000274658203,103.62000274658203,102.91000366210938,102.91000366210938,102.91000366210938,1290,,,,,,,,
2025-10-06,104.19999694824219,104.19999694824219,100.55000305175781,100.55000305175781,100.55000305175781,1021,,,,,,,,
2025-10-07,96.0199966430664,96.28119659423828,96.0199966430664,96.28119659423828,96.28119659423828,1731,,,,,,,,
2025-10-08,96.97000122070312,96.97000122070312,96.97000122070312,96.97000122070312,96.97000122070312,1186,,,,,,,,
2025-10-09,93.58499908447266,94.06999969482422,91.75,91.75,91.75,1659,,,,,,,,
2025-10-10,88.6500015258789,88.6500015258789,87.52999877929688,88.0,88.0,1786,,,,,,,,
2025-10-13,87.52999877929688,87.52999877929688,87.52999877929688,87.52999877929688,87.52999877929688,306,,,,,,,,
2025-10-14,87.52999877929688,87.52999877929688,87.52999877929688,87.52999877929688,87.52999877929688,0,,,,,,,,
2025-10-15,77.73999786376953,78.0,75.38600158691406,76.2249984741211,76.2249984741211,4730,,,,,,,,
2025-10-16,77.69499969482422,77.69499969482422,73.93000030517578,73.93000030517578,73.93000030517578,1428,,,,,,,,
2025-10-17,74.11499786376953,74.18000030517578,73.80999755859375,74.18000030517578,74.18000030517578,3102,,,,,,,,
2025-10-20,77.5999984741211,80.86000061035156,77.5999984741211,80.51000213623047,80.51000213623047,1148,,,,,,,,
2025-10-21,77.81999969482422,77.81999969482422,77.80000305175781,77.80000305175781,77.80000305175781,753,,,,,,,,
2025-10-22,77.80000305175781,77.80000305175781,77.80000305175781,77.80000305175781,77.80000305175781,0,,,,,,,,
2025-10-23,75.31999969482422,77.12000274658203,75.31999969482422,77.12000274658203,77.12000274658203,1008,,,,,,,,
2025-10-24,78.0,78.20999908447266,76.55000305175781,76.55000305175781,76.55000305175781,3411,,,,,,,,
2025-10-27,76.98999786376953,76.98999786376953,76.9000015258789,76.9000015258789,76.9000015258789,575,,,,,,,,
2025-10-28,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,0,,,,,,,,
2025-10-29,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,0,,,,,,,,
2025-10-30,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,76.9000015258789,0,,,,,,,,
2025-10-31,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,200,,,,,,,,
2025-11-03,76.01000213623047,76.55000305175781,76.01000213623047,76.55000305175781,76.55000305175781,311,,,,,,,,
2025-11-04,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,0,,,,,,,,
2025-11-05,72.5,73.0,72.19000244140625,73.0,73.0,1542,,,,,,,,
2025-11-06,71.6500015258789,71.6500015258789,71.4000015258789,71.4000015258789,71.4000015258789,552,,,,,,,,
2025-11-07,75.22000122070312,75.22000122070312,74.58000183105469,74.58000183105469,74.58000183105469,978,,,,,,,,
2025-11-10,74.58000183105469,74.58000183105469,74.58000183105469,74.58000183105469,74.58000183105469,0,,,,,,,,
2025-11-11,74.58000183105469,74.58000183105469,74.58000183105469,74.58000183105469,74.58000183105469,0,,,,,,,,
2025-11-12,71.9000015258789,72.7699966430664,71.9000015258789,72.7699966430664,72.7699966430664,240,,,,,,,,
2025-11-13,78.0,78.0,78.0,78.0,78.0,500,,,,,,,,
2025-11-14,76.08000183105469,76.58999633789062,75.61000061035156,76.58999633789062,76.58999633789062,889,,,,,,,,
2025-11-17,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,283,,,,,,,,
2025-11-18,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,0,,,,,,,,
2025-11-19,67.13999938964844,67.13999938964844,67.13999938964844,67.13999938964844,67.13999938964844,149,,,,,,,,
2025-11-20,63.88999938964844,63.88999938964844,61.69599914550781,61.69599914550781,61.69599914550781,538,,,,,,,,
2025-11-21,58.880001068115234,59.20000076293945,58.400001525878906,59.20000076293945,59.20000076293945,1220,,,,,,,,
2025-11-24,55.06999969482422,55.06999969482422,54.20000076293945,54.20000076293945,54.20000076293945,660,,,,,,,,
2025-11-25,57.599998474121094,59.209999084472656,57.599998474121094,59.209999084472656,59.209999084472656,4786,,,,,,,,
2025-11-26,58.970001220703125,58.970001220703125,58.970001220703125,58.970001220703125,58.970001220703125,241,,,,,,,,
2025-11-28,58.81999969482422,58.81999969482422,58.16999816894531,58.76499938964844,58.76499938964844,673,,,,,,,,
2025-12-01,56.337501525878906,56.337501525878906,56.337501525878906,56.337501525878906,56.337501525878906,973,,,,,,,,
2025-12-02,57.30799865722656,57.58000183105469,57.30799865722656,57.58000183105469,57.58000183105469,385,,,,,,,,
2025-12-03,57.20000076293945,57.5,57.20000076293945,57.41999816894531,57.41999816894531,845,,,,,,,,
2025-12-04,58.0,58.13999938964844,58.0,58.13999938964844,58.13999938964844,960,,,,,,,,
2025-12-05,59.494998931884766,59.494998931884766,59.494998931884766,59.494998931884766,59.494998931884766,171,,,,,,,,
2025-12-08,59.494998931884766,59.494998931884766,59.494998931884766,59.494998931884766,59.494998931884766,0,,,,,,,,
2025-12-09,66.8239974975586,67.0,66.7490005493164,66.7490005493164,66.7490005493164,670,,,,,,,,
2025-12-10,66.7490005493164,66.7490005493164,66.7490005493164,66.7490005493164,66.7490005493164,0,,,,,,,,
2025-12-11,66.08999633789062,66.08999633789062,66.08999633789062,66.08999633789062,66.08999633789062,234,,,,,,,,
2025-12-12,66.08999633789062,66.08999633789062,66.08999633789062,66.08999633789062,66.08999633789062,0,,,,,,,,
2025-12-15,62.099998474121094,62.099998474121094,62.099998474121094,62.099998474121094,62.099998474121094,150,,,,,,,,
2025-12-16,62.099998474121094,62.099998474121094,62.099998474121094,62.099998474121094,62.099998474121094,0,,,,,,,,
2025-12-17,61.65999984741211,61.65999984741211,61.15999984741211,61.15999984741211,61.15999984741211,500,,,,,,,,
2025-12-18,61.15999984741211,61.15999984741211,61.15999984741211,61.15999984741211,61.15999984741211,0,,,,,,,,
2025-12-19,61.15999984741211,61.15999984741211,61.15999984741211,61.15999984741211,61.15999984741211,0,,,,,,,,
2025-12-22,61.470001220703125,63.54999923706055,61.470001220703125,63.54999923706055,63.54999923706055,792,,,,,,,,
2025-12-23,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,454,,,,,,,,
2025-12-24,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,0,,,,,,,,
2025-12-26,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,0,,,,,,,,
2025-12-29,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,0,,,,,,,,
2025-12-30,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,61.974998474121094,0,,,,,,,,
,RNKGF,RNKGF,RNKGF,RNKGF,RNKGF,RNKGF,,,,,,,,
