date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MESO')","('high', 'MESO')","('low', 'MESO')","('close', 'MESO')","('adj_close', 'MESO')","('volume', 'MESO')","('currency', '')"
2020-12-02,33.02000045776367,33.31999969482422,31.219999313354492,31.68000030517578,31.68000030517578,400500,,,,,,,,
2020-12-03,31.5,32.099998474121094,31.299999237060547,31.479999542236328,31.479999542236328,90950,,,,,,,,
2020-12-04,30.100000381469727,32.220001220703125,30.100000381469727,32.20000076293945,32.20000076293945,186550,,,,,,,,
2020-12-07,33.2599983215332,33.400001525878906,32.400001525878906,33.08000183105469,33.08000183105469,125250,,,,,,,,
2020-12-08,33.279998779296875,33.86000061035156,32.900001525878906,33.58000183105469,33.58000183105469,123100,,,,,,,,
2020-12-09,34.18000030517578,34.7400016784668,33.0,33.97999954223633,33.97999954223633,178900,,,,,,,,
2020-12-10,33.70000076293945,33.900001525878906,32.779998779296875,33.58000183105469,33.58000183105469,71500,,,,,,,,
2020-12-11,34.380001068115234,34.41999816894531,33.65999984741211,33.91999816894531,33.91999816894531,98100,,,,,,,,
2020-12-14,34.400001525878906,34.400001525878906,33.599998474121094,33.779998779296875,33.779998779296875,123950,,,,,,,,
2020-12-15,29.700000762939453,29.780000686645508,25.799999237060547,27.139999389648438,27.139999389648438,763300,,,,,,,,
2020-12-16,27.139999389648438,27.139999389648438,27.139999389648438,27.139999389648438,27.139999389648438,0,,,,,,,,
2020-12-17,27.139999389648438,27.139999389648438,27.139999389648438,27.139999389648438,27.139999389648438,135450,,,,,,,,
2020-12-18,16.399999618530273,19.399999618530273,16.0,18.540000915527344,18.540000915527344,2359400,,,,,,,,
