date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GLIBK')","('high', 'GLIBK')","('low', 'GLIBK')","('close', 'GLIBK')","('adj_close', 'GLIBK')","('volume', 'GLIBK')","('currency', '')"
2025-09-04,36.5,36.95000076293945,36.0,36.220001220703125,36.220001220703125,157300,,,,,,,,
2025-09-05,36.540000915527344,36.790000915527344,36.0,36.400001525878906,36.400001525878906,245900,,,,,,,,
2025-09-08,36.41999816894531,36.80500030517578,36.0,36.36000061035156,36.36000061035156,424300,,,,,,,,
2025-09-09,36.2400016784668,36.47800064086914,35.584999084472656,36.0099983215332,36.0099983215332,242800,,,,,,,,
2025-09-10,35.650001525878906,36.34400177001953,35.650001525878906,35.97999954223633,35.97999954223633,132400,,,,,,,,
2025-09-11,36.43000030517578,36.9900016784668,36.27000045776367,36.41999816894531,36.41999816894531,200000,,,,,,,,
2025-09-12,36.41999816894531,36.68000030517578,35.79999923706055,35.849998474121094,35.849998474121094,192200,,,,,,,,
2025-09-15,35.84000015258789,36.310001373291016,34.86000061035156,35.06999969482422,35.06999969482422,256900,,,,,,,,
2025-09-16,35.0099983215332,35.90700149536133,34.869998931884766,35.20000076293945,35.20000076293945,127500,,,,,,,,
2025-09-17,35.18000030517578,35.689998626708984,34.887001037597656,35.0099983215332,35.0099983215332,266300,,,,,,,,
2025-09-18,35.529998779296875,36.16999816894531,34.90999984741211,35.599998474121094,35.599998474121094,337700,,,,,,,,
2025-09-19,35.84000015258789,36.459999084472656,34.9900016784668,35.4900016784668,35.4900016784668,1163100,,,,,,,,
2025-09-22,35.209999084472656,35.81999969482422,34.61000061035156,35.72999954223633,35.72999954223633,193200,,,,,,,,
2025-09-23,36.130001068115234,36.27000045776367,35.290000915527344,35.61000061035156,35.61000061035156,164100,,,,,,,,
2025-09-24,35.5099983215332,36.45000076293945,35.0,35.92499923706055,35.92499923706055,217700,,,,,,,,
2025-09-25,35.47999954223633,35.95000076293945,35.0,35.189998626708984,35.189998626708984,222000,,,,,,,,
2025-09-26,35.52000045776367,35.8390007019043,34.994998931884766,35.29999923706055,35.29999923706055,148400,,,,,,,,
2025-09-29,35.099998474121094,36.13999938964844,34.66999816894531,36.02000045776367,36.02000045776367,287200,,,,,,,,
2025-09-30,35.91999816894531,37.31999969482422,35.70500183105469,37.27000045776367,37.27000045776367,247100,,,,,,,,
2025-10-01,37.27000045776367,37.68000030517578,36.810001373291016,37.25,37.25,196100,,,,,,,,
2025-10-02,36.959999084472656,37.459999084472656,36.34400177001953,36.880001068115234,36.880001068115234,300900,,,,,,,,
2025-10-03,37.08000183105469,37.90999984741211,36.810001373291016,37.290000915527344,37.290000915527344,307600,,,,,,,,
2025-10-06,37.290000915527344,37.290000915527344,35.959999084472656,36.0099983215332,36.0099983215332,307400,,,,,,,,
2025-10-07,36.20000076293945,36.70000076293945,35.92499923706055,36.09000015258789,36.09000015258789,182900,,,,,,,,
2025-10-08,36.33000183105469,36.88999938964844,35.755001068115234,36.86000061035156,36.86000061035156,128900,,,,,,,,
2025-10-09,36.880001068115234,37.279998779296875,36.275001525878906,37.09000015258789,37.09000015258789,150200,,,,,,,,
2025-10-10,37.27000045776367,37.52000045776367,36.11000061035156,36.2400016784668,36.2400016784668,273900,,,,,,,,
2025-10-13,36.119998931884766,36.7599983215332,35.84000015258789,36.5,36.5,144700,,,,,,,,
2025-10-14,36.04999923706055,37.0,35.91999816894531,36.45000076293945,36.45000076293945,208400,,,,,,,,
2025-10-15,36.599998474121094,37.75,36.380001068115234,37.56999969482422,37.56999969482422,217400,,,,,,,,
2025-10-16,37.5,37.724998474121094,35.9900016784668,36.11000061035156,36.11000061035156,191900,,,,,,,,
2025-10-17,35.959999084472656,36.79999923706055,35.5,36.5099983215332,36.5099983215332,229100,,,,,,,,
2025-10-20,36.790000915527344,37.45000076293945,35.79999923706055,36.349998474121094,36.349998474121094,142300,,,,,,,,
2025-10-21,36.150001525878906,36.95500183105469,35.54999923706055,36.279998779296875,36.279998779296875,196600,,,,,,,,
2025-10-22,36.0,36.689998626708984,35.779998779296875,36.439998626708984,36.439998626708984,158200,,,,,,,,
2025-10-23,36.41999816894531,36.80500030517578,36.0,36.58000183105469,36.58000183105469,159100,,,,,,,,
2025-10-24,36.58000183105469,36.8650016784668,35.70000076293945,36.119998931884766,36.119998931884766,151400,,,,,,,,
2025-10-27,36.25,37.56999969482422,35.59000015258789,36.86000061035156,36.86000061035156,269300,,,,,,,,
2025-10-28,36.86000061035156,37.69499969482422,36.5099983215332,36.68000030517578,36.68000030517578,78900,,,,,,,,
2025-10-29,36.83000183105469,36.95000076293945,36.2400016784668,36.459999084472656,36.459999084472656,125900,,,,,,,,
2025-10-30,36.40999984741211,37.040000915527344,36.13999938964844,36.40999984741211,36.40999984741211,202400,,,,,,,,
2025-10-31,36.27000045776367,36.83000183105469,36.20000076293945,36.625,36.625,231600,,,,,,,,
2025-11-03,36.41999816894531,36.849998474121094,35.70500183105469,36.779998779296875,36.779998779296875,321300,,,,,,,,
2025-11-04,36.63999938964844,37.88999938964844,36.27000045776367,37.27000045776367,37.27000045776367,260000,,,,,,,,
2025-11-05,37.20000076293945,37.36000061035156,34.61000061035156,34.86000061035156,34.86000061035156,1057300,,,,,,,,
2025-11-06,34.58000183105469,35.27000045776367,33.279998779296875,33.7400016784668,33.7400016784668,1284700,,,,,,,,
2025-11-07,33.650001525878906,34.2599983215332,32.67499923706055,33.30500030517578,33.30500030517578,755900,,,,,,,,
2025-11-10,33.400001525878906,33.779998779296875,32.88100051879883,33.08000183105469,33.08000183105469,557800,,,,,,,,
2025-11-11,33.18000030517578,35.29999923706055,32.869998931884766,34.880001068115234,34.880001068115234,628800,,,,,,,,
2025-11-12,34.959999084472656,35.189998626708984,33.494998931884766,33.529998779296875,33.529998779296875,495500,,,,,,,,
2025-11-13,33.45000076293945,33.959999084472656,33.12300109863281,33.209999084472656,33.209999084472656,402800,,,,,,,,
2025-11-14,33.29999923706055,33.595001220703125,32.72999954223633,33.27000045776367,33.27000045776367,538000,,,,,,,,
2025-11-17,33.27000045776367,34.26499938964844,32.79999923706055,34.099998474121094,34.099998474121094,512800,,,,,,,,
2025-11-18,33.709999084472656,34.41999816894531,33.619998931884766,34.08000183105469,34.08000183105469,658800,,,,,,,,
2025-11-19,34.459999084472656,34.459999084472656,33.209999084472656,34.0099983215332,34.0099983215332,662400,,,,,,,,
2025-11-20,34.06999969482422,34.529998779296875,33.290000915527344,33.75,33.75,1130300,,,,,,,,
2025-11-21,34.08000183105469,36.58000183105469,33.7599983215332,35.70000076293945,35.70000076293945,932000,,,,,,,,
2025-11-24,35.380001068115234,37.439998626708984,34.72999954223633,36.52000045776367,36.52000045776367,688700,,,,,,,,
2025-11-25,36.68000030517578,37.529998779296875,36.2400016784668,36.43000030517578,36.43000030517578,533000,,,,,,,,
2025-11-26,34.5,34.98500061035156,33.31999969482422,33.34000015258789,33.34000015258789,1714500,,,,,,,,
2025-11-28,33.16999816894531,33.400001525878906,32.709999084472656,33.31999969482422,33.31999969482422,235200,,,,,,,,
2025-12-01,33.29999923706055,33.59000015258789,32.20000076293945,32.209999084472656,32.209999084472656,501400,,,,,,,,
2025-12-02,32.2400016784668,32.439998626708984,31.260000228881836,31.389999389648438,31.389999389648438,670700,,,,,,,,
2025-12-03,31.40999984741211,31.40999984741211,30.40999984741211,30.530000686645508,30.530000686645508,731900,,,,,,,,
2025-12-04,30.299999237060547,30.549999237060547,30.020000457763672,30.139999389648438,30.139999389648438,573400,,,,,,,,
2025-12-05,30.079999923706055,30.920000076293945,29.850000381469727,30.719999313354492,30.719999313354492,744300,,,,,,,,
2025-12-08,31.1299991607666,32.20000076293945,30.860000610351562,31.399999618530273,31.399999618530273,600200,,,,,,,,
2025-12-09,31.399999618530273,31.850000381469727,30.559999465942383,31.739999771118164,31.739999771118164,387000,,,,,,,,
2025-12-10,31.739999771118164,32.83000183105469,31.100000381469727,32.220001220703125,32.220001220703125,437100,,,,,,,,
2025-12-11,32.220001220703125,32.54999923706055,31.739999771118164,32.5,32.5,550300,,,,,,,,
2025-12-12,32.540000915527344,32.88999938964844,31.899999618530273,32.86000061035156,32.86000061035156,361100,,,,,,,,
2025-12-15,32.849998474121094,33.09000015258789,31.670000076293945,32.9900016784668,32.9900016784668,933500,,,,,,,,
2025-12-16,33.029998779296875,35.10499954223633,32.93000030517578,33.77000045776367,33.77000045776367,955400,,,,,,,,
2025-12-17,33.810001373291016,35.31999969482422,33.58000183105469,35.310001373291016,35.310001373291016,1126400,,,,,,,,
2025-12-18,35.310001373291016,37.2599983215332,35.29999923706055,36.38999938964844,36.38999938964844,1327200,,,,,,,,
2025-12-19,36.15999984741211,36.83000183105469,35.5099983215332,36.779998779296875,36.779998779296875,1336700,,,,,,,,
2025-12-22,35.84000015258789,37.630001068115234,35.470001220703125,37.13999938964844,37.13999938964844,506000,,,,,,,,
2025-12-23,37.119998931884766,37.619998931884766,36.665000915527344,37.400001525878906,37.400001525878906,760800,,,,,,,,
2025-12-24,37.29999923706055,37.625,37.029998779296875,37.279998779296875,37.279998779296875,249500,,,,,,,,
2025-12-26,37.20000076293945,37.4900016784668,35.88999938964844,35.91999816894531,35.91999816894531,644700,,,,,,,,
2025-12-29,35.689998626708984,37.099998474121094,35.314998626708984,36.689998626708984,36.689998626708984,1120900,,,,,,,,
2025-12-30,36.939998626708984,37.0,36.435001373291016,36.5,36.5,524200,,,,,,,,
,GLIBK,GLIBK,GLIBK,GLIBK,GLIBK,GLIBK,,,,,,,,
