date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STRA')","('high', 'STRA')","('low', 'STRA')","('close', 'STRA')","('adj_close', 'STRA')","('volume', 'STRA')","('currency', '')"
2020-05-06,160.24000549316406,163.2100067138672,157.4600067138672,161.86000061035156,136.93116760253906,138700,,,,,,,,
2020-05-07,165.4499969482422,170.64999389648438,159.80999755859375,166.5,140.85655212402344,170300,,,,,,,,
2020-05-08,169.83999633789062,172.4199981689453,167.4600067138672,170.57000732421875,144.2997283935547,100500,,,,,,,,
2020-05-11,167.30999755859375,170.1999969482422,165.5,168.17999267578125,142.27783203125,205800,,,,,,,,
2020-05-12,168.14999389648438,173.1999969482422,160.5500030517578,164.19000244140625,138.90234375,167100,,,,,,,,
2020-05-13,163.17999267578125,166.27000427246094,156.2100067138672,163.8800048828125,138.64007568359375,128500,,,,,,,,
2020-05-14,160.52999877929688,165.86000061035156,157.08999633789062,162.9199981689453,137.82794189453125,152600,,,,,,,,
2020-05-15,161.8699951171875,167.57000732421875,161.8699951171875,164.63999938964844,139.28302001953125,100300,,,,,,,,
2020-05-18,170.74000549316406,174.3800048828125,168.66000366210938,169.4600067138672,143.36065673828125,198900,,,,,,,,
2020-05-19,169.36000061035156,172.99000549316406,166.36000061035156,166.77000427246094,141.0850067138672,121500,,,,,,,,
2020-05-20,169.4199981689453,171.86000061035156,166.3699951171875,168.13999938964844,142.2439422607422,126800,,,,,,,,
2020-05-21,167.77000427246094,170.3699951171875,164.83999633789062,169.1999969482422,143.1407012939453,95000,,,,,,,,
2020-05-22,169.6999969482422,171.32000732421875,166.57000732421875,169.61000061035156,143.48757934570312,46000,,,,,,,,
2020-05-26,174.61000061035156,174.61000061035156,170.0399932861328,170.97999572753906,144.64654541015625,53400,,,,,,,,
2020-05-27,173.2899932861328,177.64999389648438,165.57000732421875,176.22000122070312,149.0795440673828,75900,,,,,,,,
2020-05-28,177.5399932861328,177.89999389648438,169.22000122070312,170.47999572753906,144.2235565185547,81400,,,,,,,,
2020-05-29,168.97000122070312,171.94000244140625,165.11000061035156,169.6300048828125,144.0113525390625,108600,,,,,,,,
2020-06-01,169.32000732421875,174.4600067138672,167.80999755859375,172.5399932861328,146.48179626464844,107000,,,,,,,,
2020-06-02,173.82000732421875,173.82000732421875,168.99000549316406,171.83999633789062,145.8875732421875,67000,,,,,,,,
2020-06-03,173.77999877929688,177.57000732421875,171.72999572753906,175.27999877929688,148.80804443359375,118800,,,,,,,,
2020-06-04,174.17999267578125,180.47000122070312,173.00999450683594,179.07000732421875,152.0256805419922,84800,,,,,,,,
2020-06-05,183.69000244140625,187.02999877929688,180.66000366210938,183.60000610351562,155.87147521972656,118200,,,,,,,,
2020-06-08,185.88999938964844,187.97999572753906,181.6300048828125,184.47999572753906,156.61859130859375,91500,,,,,,,,
2020-06-09,181.85000610351562,183.6999969482422,177.61000061035156,179.92999267578125,152.7557373046875,122600,,,,,,,,
2020-06-10,179.44000244140625,182.0,174.63999938964844,175.8800048828125,149.31741333007812,120600,,,,,,,,
2020-06-11,169.11000061035156,173.6699981689453,164.47999572753906,164.61000061035156,139.7494659423828,129300,,,,,,,,
2020-06-12,170.05999755859375,171.8699951171875,160.3300018310547,161.61000061035156,137.20254516601562,148400,,,,,,,,
2020-06-15,153.52999877929688,155.35000610351562,144.52999877929688,148.1300048828125,125.7583999633789,476600,,,,,,,,
2020-06-16,153.52999877929688,155.52999877929688,147.6999969482422,155.3699951171875,131.90496826171875,238700,,,,,,,,
2020-06-17,155.25999450683594,156.02999877929688,147.36000061035156,150.24000549316406,127.54973602294922,292000,,,,,,,,
2020-06-18,148.89999389648438,151.11000061035156,147.36000061035156,148.50999450683594,126.08100128173828,195200,,,,,,,,
2020-06-19,149.85000610351562,152.6300048828125,145.6300048828125,145.92999267578125,123.89064025878906,3824900,,,,,,,,
2020-06-22,145.7899932861328,153.97999572753906,143.85000610351562,153.2899932861328,130.13909912109375,320000,,,,,,,,
2020-06-23,155.00999450683594,155.4600067138672,150.5800018310547,151.9499969482422,129.00149536132812,193800,,,,,,,,
2020-06-24,150.25999450683594,150.60000610351562,147.13999938964844,148.27999877929688,125.88575744628906,250600,,,,,,,,
2020-06-25,146.97999572753906,149.32000732421875,143.83999633789062,148.0399932861328,125.68199920654297,189600,,,,,,,,
2020-06-26,146.75999450683594,149.97000122070312,145.69000244140625,147.77999877929688,125.46125793457031,411300,,,,,,,,
2020-06-29,149.75,153.7100067138672,146.3800048828125,153.6699981689453,130.46170043945312,149300,,,,,,,,
2020-06-30,152.47999572753906,154.9499969482422,151.66000366210938,153.64999389648438,130.4447479248047,211900,,,,,,,,
2020-07-01,153.80999755859375,160.39999389648438,153.80999755859375,158.58999633789062,134.638671875,208300,,,,,,,,
2020-07-02,161.02000427246094,162.1199951171875,157.6699981689453,158.52000427246094,134.57925415039062,220600,,,,,,,,
2020-07-06,162.0,164.99000549316406,159.58999633789062,161.07000732421875,136.744140625,156600,,,,,,,,
2020-07-07,159.47999572753906,162.1699981689453,157.17999267578125,157.92999267578125,134.07835388183594,123000,,,,,,,,
2020-07-08,157.08999633789062,158.63999938964844,153.3000030517578,156.85000610351562,133.16143798828125,121800,,,,,,,,
2020-07-09,157.0800018310547,158.42999267578125,150.44000244140625,151.1300048828125,128.3053436279297,82700,,,,,,,,
2020-07-10,151.9600067138672,155.1699981689453,150.0,152.9499969482422,129.85044860839844,70800,,,,,,,,
2020-07-13,154.72999572753906,158.6999969482422,151.9199981689453,152.39999389648438,129.3834991455078,95100,,,,,,,,
2020-07-14,152.2100067138672,153.75,149.6699981689453,153.30999755859375,130.1560821533203,61700,,,,,,,,
2020-07-15,157.05999755859375,164.4600067138672,154.80999755859375,163.16000366210938,138.5184783935547,160100,,,,,,,,
2020-07-16,163.3300018310547,164.52999877929688,160.82000732421875,163.27000427246094,138.6118621826172,78500,,,,,,,,
2020-07-17,162.83999633789062,166.91000366210938,162.6999969482422,164.4600067138672,139.62217712402344,113100,,,,,,,,
2020-07-20,163.88999938964844,166.75,163.88999938964844,165.5800018310547,140.572998046875,90100,,,,,,,,
2020-07-21,167.4499969482422,170.10000610351562,166.24000549316406,168.6300048828125,143.16233825683594,82900,,,,,,,,
2020-07-22,167.41000366210938,169.07000732421875,165.77999877929688,167.6999969482422,142.37278747558594,77600,,,,,,,,
2020-07-23,167.11000061035156,169.38999938964844,165.4600067138672,166.9199981689453,141.7105712890625,56400,,,,,,,,
2020-07-24,165.97999572753906,173.64999389648438,162.3300018310547,163.8300018310547,139.0873260498047,35100,,,,,,,,
2020-07-27,163.72000122070312,166.92999267578125,162.67999267578125,165.33999633789062,140.3692169189453,83900,,,,,,,,
2020-07-28,164.49000549316406,166.0,162.74000549316406,163.66000366210938,138.9429473876953,49200,,,,,,,,
2020-07-29,166.9199981689453,169.60000610351562,125.01000213623047,139.50999450683594,118.44026184082031,903100,,,,,,,,
2020-07-30,140.5399932861328,141.5,133.55999755859375,134.39999389648438,114.10197448730469,271600,,,,,,,,
2020-07-31,133.33999633789062,134.42999267578125,124.69000244140625,126.20999908447266,107.14891052246094,272300,,,,,,,,
2020-08-03,126.41999816894531,126.41999816894531,117.56999969482422,120.48999786376953,102.29279327392578,385200,,,,,,,,
2020-08-04,118.8499984741211,122.5,117.37999725341797,117.83999633789062,100.0429916381836,309300,,,,,,,,
2020-08-05,118.30999755859375,118.91000366210938,113.48999786376953,114.3499984741211,97.08008575439453,329000,,,,,,,,
2020-08-06,111.93000030517578,122.2300033569336,110.80999755859375,120.37000274658203,102.19090270996094,1087800,,,,,,,,
2020-08-07,120.16000366210938,124.9800033569336,116.25,116.36000061035156,98.78652954101562,892900,,,,,,,,
2020-08-10,117.25,122.94999694824219,115.0,121.19000244140625,102.88706970214844,250800,,,,,,,,
2020-08-11,123.23999786376953,125.7300033569336,120.30000305175781,121.5199966430664,103.16722106933594,266800,,,,,,,,
2020-08-12,123.0999984741211,124.0,116.5199966430664,117.13999938964844,99.44872283935547,102800,,,,,,,,
2020-08-13,116.61000061035156,118.58000183105469,115.48999786376953,117.06999969482422,99.38928985595703,146100,,,,,,,,
2020-08-14,116.56999969482422,118.44000244140625,116.0,117.66000366210938,99.89019775390625,103200,,,,,,,,
2020-08-17,118.37000274658203,119.8499984741211,115.8499984741211,116.06999969482422,98.54032897949219,83300,,,,,,,,
2020-08-18,115.75,115.97000122070312,113.22000122070312,113.55999755859375,96.40939331054688,141000,,,,,,,,
2020-08-19,114.27999877929688,114.27999877929688,108.01000213623047,108.33999633789062,91.97775268554688,254400,,,,,,,,
2020-08-20,107.33999633789062,108.69000244140625,104.0999984741211,105.3499984741211,89.43932342529297,261700,,,,,,,,
2020-08-21,104.87000274658203,106.70999908447266,102.80999755859375,105.2699966430664,89.37140655517578,280700,,,,,,,,
2020-08-24,106.69999694824219,106.69999694824219,99.56999969482422,102.0999984741211,86.68017578125,215700,,,,,,,,
2020-08-25,102.25,104.04000091552734,100.77999877929688,102.75,87.23199462890625,157300,,,,,,,,
2020-08-26,102.9800033569336,103.7300033569336,100.88999938964844,102.47000122070312,86.99430084228516,167800,,,,,,,,
2020-08-27,103.08999633789062,104.27999877929688,101.44000244140625,103.47000122070312,87.84325408935547,150400,,,,,,,,
2020-08-28,104.04000091552734,104.0999984741211,101.19999694824219,103.69000244140625,88.03003692626953,183200,,,,,,,,
2020-08-31,105.16000366210938,105.8499984741211,102.37999725341797,102.56999969482422,87.07918548583984,202600,,,,,,,,
2020-09-01,102.0199966430664,103.25,101.22000122070312,102.5999984741211,87.10465240478516,217200,,,,,,,,
2020-09-02,102.91000366210938,103.56999969482422,101.30000305175781,102.01000213623047,86.60377502441406,253100,,,,,,,,
2020-09-03,101.94999694824219,102.36000061035156,95.86000061035156,96.12999725341797,82.09466552734375,224800,,,,,,,,
2020-09-04,97.08000183105469,97.79000091552734,92.44999694824219,94.88999938964844,81.03571319580078,238500,,,,,,,,
2020-09-08,93.6500015258789,104.27999877929688,92.20999908447266,94.62999725341797,80.81366729736328,394900,,,,,,,,
2020-09-09,95.5199966430664,96.79000091552734,90.87999725341797,92.69000244140625,79.15691375732422,273800,,,,,,,,
2020-09-10,93.63999938964844,95.29000091552734,89.86000061035156,90.23999786376953,77.06462097167969,415300,,,,,,,,
2020-09-11,90.45999908447266,93.12999725341797,87.80000305175781,88.52999877929688,75.60430145263672,195000,,,,,,,,
2020-09-14,88.56999969482422,91.02999877929688,88.56999969482422,89.69999694824219,76.60346984863281,264900,,,,,,,,
2020-09-15,89.66999816894531,90.44999694824219,89.01000213623047,90.01000213623047,76.86820983886719,135000,,,,,,,,
2020-09-16,90.36000061035156,94.22000122070312,89.48999786376953,93.0,79.4216537475586,249800,,,,,,,,
2020-09-17,91.16999816894531,94.94000244140625,90.7699966430664,93.80000305175781,80.1048583984375,230300,,,,,,,,
2020-09-18,94.51000213623047,94.69999694824219,90.44000244140625,91.30999755859375,77.9783935546875,690100,,,,,,,,
2020-09-21,89.7300033569336,90.7300033569336,87.51000213623047,90.43000030517578,77.22688293457031,270900,,,,,,,,
2020-09-22,90.86000061035156,94.76000213623047,89.98999786376953,94.18000030517578,80.42936706542969,295000,,,,,,,,
2020-09-23,93.55000305175781,96.16000366210938,92.12999725341797,94.41000366210938,80.62579345703125,247700,,,,,,,,
2020-09-24,94.2699966430664,94.2699966430664,92.75,93.79000091552734,80.0963134765625,154700,,,,,,,,
2020-09-25,93.9000015258789,95.58000183105469,93.62000274658203,94.97000122070312,81.10403442382812,117600,,,,,,,,
2020-09-28,95.77999877929688,96.44000244140625,94.27999877929688,94.87999725341797,81.02716064453125,174900,,,,,,,,
2020-09-29,94.56999969482422,95.2300033569336,90.83000183105469,94.13999938964844,80.39520263671875,235500,,,,,,,,
2020-09-30,94.55999755859375,95.19999694824219,90.69999694824219,91.47000122070312,78.11503601074219,177200,,,,,,,,
2020-10-01,92.16000366210938,92.63999938964844,90.26000213623047,91.48999786376953,78.13211059570312,242100,,,,,,,,
2020-10-02,90.20999908447266,91.44999694824219,89.29000091552734,91.11000061035156,77.80760955810547,132000,,,,,,,,
2020-10-05,91.31999969482422,92.01000213623047,90.12000274658203,91.95999908447266,78.53349304199219,160700,,,,,,,,
2020-10-06,92.4000015258789,97.9800033569336,92.4000015258789,93.6500015258789,79.97676086425781,226800,,,,,,,,
2020-10-07,94.5199966430664,95.93000030517578,93.6500015258789,93.98999786376953,80.2671127319336,138400,,,,,,,,
2020-10-08,94.63999938964844,95.95999908447266,93.94999694824219,95.51000213623047,81.56517791748047,88900,,,,,,,,
2020-10-09,96.26000213623047,97.58000183105469,95.08000183105469,96.43000030517578,82.35086059570312,103400,,,,,,,,
2020-10-12,96.70999908447266,97.63999938964844,96.08000183105469,97.52999877929688,83.2902603149414,124600,,,,,,,,
2020-10-13,97.43000030517578,97.98999786376953,95.25,95.9000015258789,81.89824676513672,105600,,,,,,,,
2020-10-14,95.97000122070312,96.9000015258789,95.30000305175781,96.1500015258789,82.11174011230469,56600,,,,,,,,
2020-10-15,95.36000061035156,97.38999938964844,93.58000183105469,96.63999938964844,82.53019714355469,87400,,,,,,,,
2020-10-16,96.6500015258789,98.01000213623047,95.51000213623047,96.7300033569336,82.6070556640625,99800,,,,,,,,
2020-10-19,97.0999984741211,98.95999908447266,95.7699966430664,97.88999938964844,83.59768676757812,139400,,,,,,,,
2020-10-20,98.36000061035156,100.66000366210938,96.4800033569336,97.1500015258789,82.96574401855469,155900,,,,,,,,
2020-10-21,96.69999694824219,98.73999786376953,95.94000244140625,96.05000305175781,82.02635192871094,84200,,,,,,,,
2020-10-22,96.95999908447266,97.51000213623047,94.06999969482422,95.79000091552734,81.8042984008789,106600,,,,,,,,
2020-10-23,96.02999877929688,96.87000274658203,95.04000091552734,96.16000366210938,82.12027740478516,65000,,,,,,,,
2020-10-26,95.05999755859375,95.2300033569336,92.20999908447266,93.86000061035156,80.15608978271484,101800,,,,,,,,
2020-10-27,94.0,94.51000213623047,89.98999786376953,89.98999786376953,76.85113525390625,104100,,,,,,,,
2020-10-28,88.08000183105469,88.51000213623047,83.12999725341797,83.37000274658203,71.19768524169922,174400,,,,,,,,
2020-10-29,82.80000305175781,85.23999786376953,82.01000213623047,84.30999755859375,72.00042724609375,203600,,,,,,,,
2020-10-30,84.41999816894531,84.86000061035156,81.83000183105469,83.05999755859375,70.93292999267578,215300,,,,,,,,
2020-11-02,84.04000091552734,86.91000366210938,83.0999984741211,84.23999786376953,71.9406509399414,134100,,,,,,,,
2020-11-03,85.4800033569336,87.31999969482422,84.70999908447266,86.80000305175781,74.12687683105469,126800,,,,,,,,
2020-11-04,89.55999755859375,101.29000091552734,88.12999725341797,100.0,85.39965057373047,574400,,,,,,,,
2020-11-05,99.12000274658203,99.12000274658203,88.69000244140625,89.95999908447266,76.82551574707031,514600,,,,,,,,
2020-11-06,90.48999786376953,92.4800033569336,87.19000244140625,87.55000305175781,74.76739501953125,321400,,,,,,,,
2020-11-09,93.2300033569336,95.62999725341797,89.98999786376953,90.0,76.85966491699219,254200,,,,,,,,
2020-11-10,90.20999908447266,93.94000244140625,89.8499984741211,90.0,76.85966491699219,230700,,,,,,,,
2020-11-11,90.58000183105469,93.12000274658203,86.33000183105469,86.94999694824219,74.25497436523438,163600,,,,,,,,
2020-11-12,86.5,87.38999938964844,85.18000030517578,86.16000366210938,73.580322265625,346200,,,,,,,,
2020-11-13,86.87000274658203,88.75,85.26000213623047,87.91999816894531,75.08336639404297,280600,,,,,,,,
2020-11-16,88.87999725341797,91.27999877929688,88.02999877929688,89.98999786376953,76.85113525390625,400400,,,,,,,,
2020-11-17,88.98999786376953,92.98999786376953,88.5,90.5,77.28666687011719,266800,,,,,,,,
2020-11-18,90.95999908447266,91.0,88.0,88.58000183105469,75.64700317382812,119300,,,,,,,,
2020-11-19,88.30999755859375,89.23999786376953,87.2699966430664,88.41999816894531,75.5103530883789,99000,,,,,,,,
2020-11-20,87.55000305175781,89.44000244140625,87.02999877929688,89.12000274658203,76.108154296875,156600,,,,,,,,
2020-11-23,90.27999877929688,90.4800033569336,88.80000305175781,90.1500015258789,76.9877700805664,217600,,,,,,,,
2020-11-24,90.69999694824219,92.94000244140625,89.55999755859375,92.66000366210938,79.13127899169922,282200,,,,,,,,
2020-11-25,92.88999938964844,92.88999938964844,89.7300033569336,91.38999938964844,78.0467300415039,141100,,,,,,,,
2020-11-27,91.0,93.18000030517578,91.0,93.18000030517578,80.10125732421875,80800,,,,,,,,
2020-11-30,93.75,94.1500015258789,91.33000183105469,93.88999938964844,80.71161651611328,375100,,,,,,,,
2020-12-01,94.08999633789062,95.47000122070312,92.44999694824219,94.25,81.02107238769531,309500,,,,,,,,
2020-12-02,95.0,95.04000091552734,90.38999938964844,90.66999816894531,77.94357299804688,245200,,,,,,,,
2020-12-03,91.36000061035156,94.1500015258789,91.25,93.16999816894531,80.09265899658203,204600,,,,,,,,
2020-12-04,93.08000183105469,95.23999786376953,91.52999877929688,93.19999694824219,80.11846923828125,156000,,,,,,,,
2020-12-07,93.6500015258789,93.76000213623047,91.83000183105469,93.18000030517578,80.10125732421875,92100,,,,,,,,
2020-12-08,92.76000213623047,93.44000244140625,90.9000015258789,93.30000305175781,80.20442199707031,159900,,,,,,,,
2020-12-09,94.29000091552734,94.75,91.19000244140625,92.36000061035156,79.3963394165039,144800,,,,,,,,
2020-12-10,91.9000015258789,96.37999725341797,91.9000015258789,96.25,82.74034118652344,147500,,,,,,,,
2020-12-11,95.6500015258789,97.9800033569336,93.93000030517578,94.77999877929688,81.47667694091797,175200,,,,,,,,
2020-12-14,95.38999938964844,99.2699966430664,93.69999694824219,93.7699966430664,80.60845184326172,172200,,,,,,,,
2020-12-15,93.8499984741211,99.05000305175781,92.80999755859375,98.58999633789062,84.75191497802734,170000,,,,,,,,
2020-12-16,98.62999725341797,98.76000213623047,95.44999694824219,95.51000213623047,82.10419464111328,178400,,,,,,,,
